date,excess_log_return,turn,log_Mkt-RF,rev1,log_Mkt-RF_lag1,log_Mkt-RF_lag2,pchquick,agr,chcshoq,ibq_adj,invest,egr,pchsale_pchinvt,pchsaleinv,O-score,sue,RF,baspread,coskew,size,mom,max,bm,gma,sp,acc,oa,currat,roavol,roeq,chsaleq,first_lag_excess_return
2016-09-30,2.191401508225076,904.3607794774832,0.7735027523749944,92.1494377505481,86.18603977647234,-1.112688871455445,867.144812841344,77.66062972510358,7.874609018792439,4178.956403756627,4.656384039087634,58.09334802826068,106.0573021159539,212.16776907846003,-3675.2038509455047,-0.1948004438607025,0.0093066981409037,-15.303483183376272,0.9407139279057332,12.559958321377962,27.61827294631644,7.35999294691598,31.020795140768712,11.91714591815716,9.335215095924866,-2.9627589636820773,117079.73043711296,522.6300892814579,0.3790645697562738,13.01552866639463,-220.43052505697216,1.0687056270280118
2016-10-31,2.514421700637617,1348.0444351031958,0.3872003023533135,19.36236506294198,11.09554523775859,86.18323237449368,587.6644462075428,80.5088639543565,8.793037966381625,3939.162590040773,0.196372826937405,-4.404830165584124,-139.76803403127474,-24.523515685830915,-3166.307453623749,-0.2049593328942498,-0.0002536710895384,5.602825946382822,55.77856810263633,-0.0724823597342947,62.08777520549722,3.050379582467542,-16.051193391701474,-32.73216652574183,-24.419930465218957,-33.351874699274376,-3653.251106601208,-62.38124185216566,0.4152754466328332,-58.9000916105263,-172.4371846023003,2.191401508225076
2016-11-30,13.944564834508297,1107.3776308328258,-3.177663805816511,23.68858038352973,5.602220194669023,11.190534694027503,606.7407794813813,66.09584228309997,10.927973296617711,3908.079080186144,0.3561847449406303,6.349363860486159,-136.09078297473505,-34.3591382722086,-3248.217113415257,-0.1926615934881753,0.0128261021973337,95.75638578229449,-35.28280077046777,19.049222480015946,-204.0920761418325,11.186952480228117,-5.516904308292794,7.186908996373489,13.708896227068806,-18.23721398912933,112060.44139890371,8.105192644844465,0.0521772207258308,12.588702012573734,-2.023645946126969,2.514421700637617
2016-12-30,9.40796311361135,1658.3284629404484,7.424510635040223,34.66914283117768,-46.18851255832051,5.651368953325341,-347.2962807170468,845.358761343485,160.1059225025845,282.2820958284292,0.438747746546051,-755.3990180890463,-99.93057016337396,-48.19656957150136,-3220.5779900537223,-0.0509677322766739,-1.5502842865794175,-64.63851556841577,-27.87625478074594,19.688157230576053,-0.5867682355145689,-31.47462030956908,134.44638881346606,-10.992495929802928,-21.50717279335328,6.024320138766797,5976331.983986305,-781.22987793313,1.2529385758765803,18.35002156274126,-19.77128179350221,13.944564834508297
2017-01-31,-1.4194475792625536,870.3166315646737,2.8375366301291884,199.03653455876463,108.57374475874836,-46.68361562130569,-370.6105066447868,980.2331736324786,188.62457558910404,613.9193641005959,44.4250246355782,-630.719373786216,-11.70653658377932,69.87698270226996,-3259.167697758466,-0.0662646179661891,3.15644928363497,23.773153814914693,68.13050743234736,24.26653753740084,12.260209348722356,35.22476555864964,15.71459340886156,2.8017517679172386,3.612600043213945,34.559475863137024,549712.7190719433,-46.84268351337005,-0.2761909778001126,-3.09165057948411,127.74411851285406,9.40796311361135
2017-02-28,4.328402880669261,1448.5828558785238,3.041640327602437,136.8797333840233,41.74609866102922,109.8614324023049,-380.2327869449042,985.3462812315552,189.68761907295396,645.078629244874,45.054617706149465,-631.302953693756,-12.795474433147136,70.60873973414559,-3221.831281500451,-0.0787329613079642,1.613488098829599,-9.10023052324408,-159.74977670968036,27.13703508923618,-119.76738505501125,2.4624456059392514,2.138123108198215,1.129951470564663,3.260355661312417,-1.0432224494400657,79213.88829835877,18.81936441163293,0.50355827560427,0.8755190831986255,1.5503651094355462,-1.4194475792625536
2017-03-31,6.458593265351586,1544.47542593345,5.558140706904446,-11.109728887872556,44.54524486579362,41.81876662705412,-478.94121219156136,177.96548449921096,28.180018935963403,562.182797503709,45.34849975610265,90.41814951743304,-429.5535140973087,-167.66152533079875,-2994.7793072447616,-0.1034529538833688,0.006030958988469,-6.53591885233044,95.58693292855224,4.030178059629179,54.1177218641858,1.2951815344150646,-58.22226749271306,-10.743356968723845,-34.396271705025526,-51.43902423826528,84562.38747265935,-144.55639524373032,0.4498784132201265,-14.689921271659829,-75.19949868952271,4.328402880669261
2017-04-28,4.776328291285418,1222.511407599687,0.2699572672511829,59.970216334166494,81.7607550251074,44.78540383995794,3275.277759639011,65.45516432403709,35.20763936581875,-2324.3305502201265,2.317531546464008,-54.40766058383066,461.8108260782941,819.2893787564077,-12555.936123275827,-0.0415399479882258,-1.5710717916123444,49.98196125564732,23.964709786891248,12.504027467704418,-76.88462998024636,-26.44666343072018,18.82370406726841,15.813425853444286,-0.3765588225439273,26.66463203691343,-13512.533401839435,589.9291983855605,-0.9098409950340312,35.79670871648084,665.1880167131334,6.458593265351586
2017-05-31,6.252546452952339,1816.2006402129352,1.7275735350885753,101.0590923959252,3.9819983520332247,82.22805324802403,3443.7197502938893,56.77913296555321,36.79466462803726,-2274.144274829516,2.3129185116699764,-41.8221990373797,630.141689445546,897.8320716861211,-12794.18110630183,-0.0424039404088032,3.2022592952737714,-56.08244431857891,-70.16245157263053,13.32713601305568,185.4248996079364,-4.8178288865788375,7.369155362649053,-4.165406437232917,-3.0029930842839008,40.68711896674388,279520.6969758868,51.10728883300044,0.1978115118993599,-13.25220848798638,38.399017458259664,4.776328291285418
2017-06-30,-3.3065900121480207,1313.501382644306,1.6818537162955178,82.41712287886779,25.47838013595115,3.992646276362146,17.014967436555615,58.88089534622242,39.12705289024088,-695.2975337025872,1.3129673063282346,73.91887598788986,900.0051244663318,1069.109717698486,-4018.533493089483,-0.0736494089240912,1.6043543124876596,23.693019386342527,-49.356980029076766,6.270852551054304,193.66134751939228,7.17713446406367,19.55890585176041,-4.188499432731589,-14.455673678967855,52.02342508563515,144271.8171228133,-101.01796949807247,0.236449738695633,17.15217661715195,-81.41354842633234,6.252546452952339
2017-07-31,2.2458043566231543,1532.1555230613458,1.2422323006489473,105.21360796030412,24.90881420384007,25.612663061968625,198.5822215749641,66.29269900682021,38.05386737244447,-750.1119353776127,-5.8853348373935255,76.02556839241008,45.4460115101097,78.2996448345911,-4000.483644753493,-0.0604005145209856,0.0226384640783336,6.720399202709899,-53.83976628421664,12.39285739061961,-97.42511272823832,8.987362213047675,-5.857934609128279,11.466499608748066,0.483803051132611,-15.601329412342722,174213.3058659695,130.34593805433678,0.1291799245178779,10.41885943252636,-696.4761188210072,-3.3065900121480207
2017-08-31,-3.7733095000396704,1761.8516705088318,2.9580826794726125,-52.087028555266336,18.300440258149862,24.83547198747221,159.17015286492762,72.19493103148568,38.32119092669936,-756.2788555131896,-5.833525686024586,75.46896067986785,-30.816850236897352,43.038599314608405,-3893.402379999956,-0.0721510449053027,1.585341624861906,19.80239109025763,65.73382438531092,-6.959954000695689,-42.2973191747235,-6.042453882474206,-4.211399482017328,-1.0188217184677058,-6.544789534022527,-4.664168159041537,-122063.80685885625,-6.452196715130867,-0.118894285685279,-0.7144838702991052,-75.61811586210919,2.2458043566231543
2017-09-29,9.406730641933857,1280.406584902761,0.255492482382764,41.57305721165648,43.76701118645819,18.35600958090136,191.1268999871857,79.540679014444,-6.126604555933174,-9247.317415902842,-6.478969775141952,13.099900484971997,57.60369205499339,221.0351144624228,-4128.399838511044,-0.1992166593149926,3.2153801861011235,-9.625522043937394,7.348148435744292,7.156461239016608,96.11115763672706,-4.251501031249802,-14.190657062208516,20.61296068101568,11.831851962420274,-38.79090738889182,85909.47363198921,-110.23081547221454,2.9834410520159835,-16.70570943806807,318.58185020236266,-3.7733095000396704
2017-10-31,2.9896431008458326,1169.3812270090582,3.955103598364962,-44.26109372554499,3.762613953009709,43.62372237655548,-122.00961380580232,58.85631283973782,-6.3273209117045015,-9450.108788849284,6.731636035361949,-11.069263095240457,-94.6050277394598,53.94479226736439,-3661.549960495752,-0.2124703078824509,-0.0276397508025603,-27.55407394358801,99.09473327697556,-7.73939265234003,-98.36203485492295,-3.2243430786814145,-7.337483814470488,-34.59326933853977,-21.04538606253232,-24.37205725990424,45468.54337765277,-82.08689309713509,-0.5948968480962336,-45.25960925010202,-229.7307207771623,9.406730641933857
2017-11-30,11.181280371656433,1081.7586745830208,3.5697402264978573,132.77077783927786,58.96405331471133,3.801659073896309,-113.81477065102486,52.23424144328548,-6.45406331338762,-9484.447727221645,6.728989740012079,35.51628800822237,-111.36576417091752,28.859241600073005,-3773.569670943681,-0.2141961787003054,0.0802285506586031,-5.765746885283505,-10.675434748665095,24.45087672897853,138.16080280782182,-0.608852444923599,20.84407113716452,2.1921045648787327,7.804454678171965,-2.9460759716690603,127420.34730818124,32.91372752657526,0.1465539524225789,40.60939108997128,-8.00341854200521,2.9896431008458326
2017-12-29,2.637061029120756,1057.822872514398,4.93542563543082,49.43496711878137,53.05294391259201,59.10828645765233,-88.14856780201832,12.27625112263462,-20.46313293578739,10575.609381831657,7.026024396467395,-40.46813148100647,-118.48922839943496,-67.2905273904921,-3713.234712856297,0.046124829698883,-1.5905157995072976,-3.2302766594499985,-94.0737939680784,5.823426103518159,-93.6169253732926,0.2412464005787455,-45.872375111145175,5.113980494310411,-6.976699735482725,-29.53597265278566,243801.77446092665,-63.07628893227729,-0.0594726224605537,-37.90518704863586,-106.3660973358594,11.181280371656433
2018-01-31,8.767074319241415,1105.3843090901164,1.7012772894119412,168.26971496656182,73.90454160795835,53.51791997025337,-92.61723970870418,-2.853119452406876,-18.231048588669616,10984.442499528695,2.0596280644917235,-81.8453136385574,-18.18637622329012,16.899394657105635,-3928.089781763474,0.0717253513406067,1.6731865715738454,14.713774420811234,16.75227607272072,20.91620906292519,0.8544799405314052,-21.17063592955131,-3.628244181681112,5.387639521885532,-1.011819613410239,8.22155320619126,121370.80082600564,-28.337994265903035,-1.040367044459657,5.60678636977557,165.52067935155333,2.637061029120756
2018-02-28,-7.757788701133161,1343.7188890316893,8.775710755057755,41.51462787473976,25.449448314835863,74.1632935920729,-93.45357034577528,-3.001524403109022,-18.401113986985447,11083.64925443135,2.048685656695194,-81.73957536285963,-17.840964499903038,17.054355360952552,-3944.605613868468,0.0717989679004335,3.262528324124588,-10.632972726235522,-109.6046382721944,8.4287693538663,-91.74640667433266,-8.099400019000797,2.5340472159068668,0.4567229691661509,1.5295660639841913,-0.5217169407979156,50251.22669668496,11.651957556037814,0.0717087915450989,0.6672580409528308,-0.525780893156309,8.767074319241415
2018-03-30,1.68820965250187,1315.1788129023284,-6.031419982215892,139.5586097849249,132.01724176104935,25.640063443086053,6.359956375841563,-23.168310532219223,-10.698150711980444,11318.86759645651,2.0570736783262684,121.8881661276198,-59.06046400793538,-13.551327080716533,-4259.696717797118,0.0910708582858328,0.0654871124010156,11.305307654793124,-47.21039812171352,18.09457900823918,266.8246590587845,7.968983569011613,5.701623366514923,-14.414851922479812,-19.762456728221537,-53.845040486951206,335494.6509447172,-17.290457278347276,6.085530679463901,263.52550501120453,-76.1734644505401,-7.757788701133161
2018-04-30,-1.0636725435251542,1397.0745979914986,-3.8427567907502183,-113.95285887518632,-89.73104898933285,131.03900132014783,254.521682669695,15.857201745971976,-9.84389233740087,-1308.8134769761828,-23.478879790489437,191.13829818060248,577.0478612689909,660.4255435698842,-4388.9398264098345,-0.1107998787782449,1.55126437642544,8.902395722694763,-50.69139298668904,-18.035374759269416,-141.3826621632984,-12.70536334331598,-17.296649882572865,14.091843403252495,-12.2869924609725,26.913231319419936,-144916.8897063807,42.50710393248619,-0.2564420002599661,38.75891526694318,497.76938949633313,1.68820965250187
2018-05-31,1.6007901458837734,1382.528944059759,0.4679679110546797,30.909737767219884,-57.45844059468198,-89.84809370300218,137.71238645420516,5.748243845304314,-14.270653155312155,-1599.3646716600217,-23.47696719732929,113.912546256532,603.9288809570002,649.6133142070548,-4017.0150214101936,-0.1265233502782277,3.249529048724764,-2.9852465374414123,-34.22377782111971,3.151295951262,122.11072314748549,6.480564436534877,-15.107164697946589,1.817307663162893,-0.5547339254682129,17.147886971300494,15365.201568976045,-31.482074116725016,0.0725920699338971,-63.43113068936526,51.89134125799615,-1.0636725435251542
2018-06-29,-1.1728633425188764,2229.657875620084,4.226802284533525,-15.20563351813652,6.987258235366297,-57.41152989339432,211.80391909253385,44.4640687446407,-4.728906615933518,1546.594098879723,-4.980168596279124,55.56744778240082,613.1932664641145,647.2426947212165,-4514.541546844731,0.0145927007353476,-0.0066217582811418,6.834376967965056,-632.582536908118,-1.9749874732005992,125.92905528437586,-12.780728746908435,4.783028060234756,-12.01976588682551,-5.683949606575823,143.97220728147033,36826.60903508589,157.7554278372627,1.058440389943776,-183.3536295744576,14.234108724069984,1.6007901458837734
2018-07-31,5.123213601476773,1543.6289585507934,0.7740006804468931,23.833888355644937,63.15787241268429,6.990443394265779,241.2396222926156,39.36040679566823,-5.226570115379202,1461.132934024462,-13.234173943833111,39.86599967204353,61.42505330575999,55.03454520263906,-4589.880074642394,-0.0063711138539003,0.0084264017818505,-16.750108523341623,154.17834430108553,1.1018331862032935,158.00368139591046,-7.855235608083802,3.810504092660267,9.738163130978435,2.096570264928687,-12.620561933827318,-21139.87061344087,109.40329561756062,0.3086899760206023,2.3685788275206647,-525.0173493605107,-1.1728633425188764
2018-08-31,-0.0878544842944593,1242.6575924980543,5.049137284080235,-18.027189721566256,11.428436719209044,62.4336762750804,101.00995452230936,14.870941338288173,-15.923440936957869,1414.987069330938,-13.40184093037186,-16.5293034526547,79.97589614509342,49.38220499669816,-4433.692639468087,0.0249868935179974,3.102814935948043,7.345817548431199,455.9345107653893,-27.72797678132065,-91.61774298746808,5.062498965160103,-12.67253821521615,3.003673233899889,2.4340883970230607,-15.001782625057558,-446403.5781350844,-65.89619266343061,-0.2530715779612222,-19.500269475939007,34.90002441156359,5.123213601476773
2018-09-28,0.1743627282303794,1084.293738182063,5.450570117048157,79.40998334232559,75.27465903986355,11.47894444504062,448.58461267083896,-55.4026138572995,-18.097835943352,-92.88597701218434,-39.2140629381974,-560.2882960820968,-462.8090810362416,128.37721926753207,-3086.693144244436,-0.2003823974221715,0.0584033383019715,15.216697755708992,-57.80559338339003,10.564571144720048,11.600453801035885,10.022639149533433,-33.42925163160476,32.210096549371386,59.11001147215666,-16.51912825220836,-926104.3433629312,725.3782693400512,0.6496822635523358,-36.21776694756805,224.58791085782545,-0.0878544842944593
2018-10-31,-15.480395351127315,1283.3567953692082,0.096473727252241,5.675724447847484,81.036457136562,75.23828769456024,292.3972463260652,-60.76828319897453,-17.003613359354063,-527.2480713359726,-33.22035621004956,-603.5228350126769,-685.1046340175568,-104.38866761986957,-2338.2850618452744,-0.1818828780354693,-1.6193516038234783,-10.366723655906329,-29.997506151147377,-1.1601297926149527,11.850648866009124,5.82860702406893,-5.5211524096514495,-30.443938552302782,-13.843783257324615,-31.910155207706964,-116106.19897244126,-312.0570664327347,-0.4102356285014821,-56.14941244395578,-226.31869208669465,0.1743627282303794
2018-11-30,2.9186293380552724,1587.8023798751306,-12.872864119073336,3.2949255937773407,1.4347072709684054,81.04068619503829,378.0253977837007,-20.62577084868276,1.5863993941599517,-423.4774994046171,-32.75620357407454,-546.7499106888026,-721.4911265347322,-90.67166563204415,-2483.6218654716085,-0.2021384998269597,6.460300861751257,-58.86184249818014,956.0347076598744,0.125241817805545,180.50813438366455,-4.550222943558111,-13.505250168982286,-2.9603893454955568,-9.769931805085037,-4.638085283398567,285339.2443148978,96.02531055872169,0.1240284205455282,10.234151655744656,-52.87821402726762,-15.480395351127315
2018-12-31,-17.15889736407458,1323.8429017210465,2.682315383137292,-224.4022093264768,-188.917330352606,1.4160444852898744,62.773233008288,2.577173089151508,-13.89892291715152,-602.5656597273627,-1.4032827626662887,-69.84423282735884,-145.67285582597412,-102.5818384600542,-4064.518631062752,-0.4573259574939818,-1.8035790901614952,52.39364488720669,-687.8209330597535,-31.21921303516274,-152.22935582744958,-7.356542819189201,-25.836269890821995,-4.503910947864526,-6.662728869297894,-16.92104407516301,-225225.6967612654,-105.7035205733091,0.2508085132401518,-60.84644789570977,-183.4890362996092,2.9186293380552724
2019-01-31,10.2737136348525,1345.727421695031,-16.07569366866987,59.348108824565976,39.707938022176094,-189.321871879686,-110.8882004883286,11.916287597094094,-15.74382449630938,-221.9603405623228,15.29595088781162,-114.93655939043482,-59.66999257282408,-15.743844138449305,-3897.47795129126,-0.5597947374063904,1.6265998209468648,-73.70767755319396,-14.36678529203715,5.072402282750772,97.42836755603024,-17.047183250031452,-8.624196434236865,-5.597804363752118,-2.1978065719476945,9.682034231434358,82719.74737791345,-149.84952296169604,0.9391654603640448,-17.9284652586515,169.1336330387942,-17.15889736407458
2019-02-28,1.052528748640895,1309.6511940734267,12.846038155239691,-253.0113615759065,-234.50336027393752,39.15773403301405,-106.0177263878526,11.825037644521178,-15.51109157656944,-222.7488822444633,14.715708206595805,-112.07768726353808,-57.24720511464921,-13.776810539589814,-3811.1772554043487,-0.5545224143173906,2.9853134276924465,133.41216469537903,52.21614103324799,-32.89256708491939,11.602872263391191,-7.604029086170954,-5.325583623651539,-1.7059890854652764,-4.141908276463994,2.131198935959788,-235272.9124442488,-27.763726432107436,-0.6847878190650363,2.1772088970797085,0.659006268664637,10.2737136348525
2019-03-29,-4.615132600379632,1486.7760779555397,5.344344340555131,161.9842287569083,190.40024464586347,-236.6839451913824,-270.6350191974143,-22.20057428890273,-20.723758401941,-398.7991111415936,14.418383312937774,-14.980937421025695,-116.90597554709753,-89.91791137791603,-3254.661008271829,-0.561340539833363,-4.651675178485355,-115.4353846794391,-137.00382446149257,21.7678491993679,213.75730119254263,16.24855321864007,29.381259405993774,-11.112897408435003,40.34372362072304,-72.70277004286204,357727.3125557937,-203.0925434090841,-0.9154087329699864,22.435962872235,1.168148844211922,1.052528748640895
2019-04-30,4.220462376783746,1282.197151092797,1.7485800117150343,29.847435522861467,78.91642370515902,190.55236542289617,-173.68883687724278,-8.58955522953144,-17.70759309876302,-2638.172118715808,0.0631483699854844,40.01461153089125,640.5409639148977,740.9082312558212,-3019.292734686564,-0.326732886513862,1.6067386305676088,-12.856369744310356,25.546893792155856,1.887697275768005,-369.3869615017718,13.408185297563108,50.71039607350497,25.99551714036106,29.972299612658787,10.19238882728061,-2343.231703273952,-538.8768632575054,0.4803467272848323,41.0701803323682,661.6166914160749,-4.615132600379632
2019-05-31,-11.978034494538669,1226.372671035313,6.19262559322155,-58.741851176076274,25.70304652360546,78.5724855554697,-232.05360068591884,64.28172695619251,6.238266291790977,-2605.9635359969475,2.6936131225145004,100.20812452931804,662.1442408283837,761.9355389962903,228.4728727711997,-0.3236220898366544,3.1256091079150217,47.014583913098136,52.60760429759665,-10.305548531620389,-101.96409718539736,-4.617784889708844,2.5140159585083666,-5.051717416163939,-7.726799162374903,36.84863641637847,327158.7850647159,-37.89891351073493,0.0257886453889568,0.4889326871830644,2.5602171349909213,4.220462376783746
2019-06-28,8.689302322279115,1156.3447995698905,-11.48415805898323,84.48412963946527,91.5672436732049,25.795682436233754,153.74593592769028,171.8098547099485,19.35924360638313,1189.792645137325,6.530843823421673,-20.436594714089804,732.4333693141165,820.8775701977903,-417.7228887831229,-0.8327018380442076,0.0454431375742245,-45.38521908830944,-19.156635801288303,8.485081854218606,-247.40555360506917,15.91678820154695,-3.520102494929347,-8.654448954975877,-9.20330231432598,85.96742947198183,623952.5610898733,376.9033745312238,0.0730399689502974,21.757156521753743,55.91000176170576,-11.978034494538669
2019-07-31,1.3152137405719373,1782.1516681132923,10.64938684162078,-165.3255997438972,-167.9635356443154,90.69396823667802,275.39150386076005,184.1230204742357,19.96578653024749,1131.4451519374734,3.684626612299352,0.5969373827831235,48.86530189280569,70.59025787963644,-62.66101370013462,-0.8174311889846934,-4.943031325393836,76.05204013256191,12.398474667737162,-22.53381771026261,201.7119643369824,-5.834881457715767,-14.64868148071838,6.943408554542202,-8.504661277845742,-5.399570283006625,-129117.29711997136,80.66711525907476,0.0062886790728526,20.674446426221184,-665.8318973002728,8.689302322279115
2019-08-30,-7.987701853256241,1183.2743123171017,1.8858245592931613,147.24482748355885,157.66837339836866,-169.18482615029194,298.0726713442003,94.65312993178117,-5.234176492226236,1177.9046404421604,0.8229075167013564,-69.82385851474339,168.20950807141944,119.43164386002664,-3592.321922482505,-0.8290006098626341,1.6914585146043244,-73.44034286147661,44.420961736419486,17.016330408433532,-43.66237849272238,20.05156699114661,5.608779752600924,7.652957681950838,17.927147852085568,-16.239611666491733,235660.00536984205,7.141851234453952,0.277654223310094,-6.133752383624049,93.77757825299382,1.3152137405719373
2019-09-30,5.938263039199613,1042.0150771039634,-4.169798497567068,31.123803793399684,27.85185756714788,157.79768199771442,179.02913616431655,45.42130184790376,-3.8849124195854263,-184.9699988347394,0.8283367221154165,-116.70520938287108,198.41977564108208,270.55470272598654,-3814.360454988305,-0.5393550260045402,-4.786144168191253,87.47625966649682,-75.07085069734535,1.9332639760045824,-156.3623784710968,-9.718213882657665,75.32939645632177,18.372450222517458,26.77561386437037,-12.012383855834956,94334.58702604844,65.67584684331905,-0.7007368703627463,-47.74296915049325,178.0262676775206,-7.987701853256241
2019-10-31,-2.582560212466023,1209.4896729817417,2.256295889809733,-110.46237248348008,-61.148597770935865,27.661466538931045,47.67592022405199,28.712829773352023,-3.3623090573362324,-627.1059799638542,4.446089874213516,-182.9228419414367,-12.770160361292074,69.02593210818243,-3239.463918974689,-0.5455432613376728,3.093604615897608,-13.738479599720364,88.44382940083122,-16.12711504180197,58.06541566063936,-13.139240286633992,-12.988102449578491,-33.67008365558928,-11.463483119079967,-39.10509484477305,-193421.8210369088,18.64644483355687,-0.4833479147565285,-71.26909515644014,-196.54268153865357,5.938263039199613
2019-11-29,-1.1009321496466422,1107.504473471322,3.251266110426084,77.6517921997453,33.37306562354878,-61.45724931691184,172.75931505598209,31.91359420807206,-7.820209534466125,-624.045210973849,4.641599624294214,-172.5588521170023,-129.7616956023624,33.76515876666118,-375.8464679014247,-0.5744255278546774,-4.703788594604337,-62.16753102930693,-54.216830446604575,11.82680293376643,-183.24186041457097,11.41349574684719,2.674655278915111,-0.4901311106822135,1.0008069569826716,-6.525286150482771,39685.78571696952,107.3610309484984,0.2943366725807621,-0.772973642879009,-115.92687107150662,-2.582560212466023
2019-12-31,6.241954717689592,1054.6807391491911,6.045745332866795,-25.299683674262816,47.80370982476758,33.275309772042654,117.49724242230408,32.633318226433495,-16.339886977796603,-332.1288365888672,4.649808786960538,-239.2093088770979,-128.15004161121405,-88.86854458074566,-235.71132212772648,-0.8751000645651402,-4.824311191213628,184.72463121875933,30.74239585506456,-6.897928408956432,108.35953152274668,-0.6554513296100595,9.634737715476376,-5.382551022539786,14.435640747959384,-16.77944964448656,38072.122411902994,42.59386114653444,-0.2045886337960567,-6.451395984804648,-119.23514307912326,-1.1009321496466422
2020-01-31,-14.619206955665614,855.3640780340027,4.342542976537279,29.672515606728645,88.96630529403625,47.76047525706775,-36.97863138294888,59.50322574356337,-17.23193306429844,54.70151785233252,45.05355964054543,-267.86866043541033,-19.3670894120428,2.001365517595385,-182.04709265166423,-0.868764994121144,3.152185109289185,-162.0237750422151,49.31027596875981,-2.1235747176419864,-162.00774803247998,1.4349282471506797,-16.165595273432587,-4.636004433299661,-8.245770997048737,15.9520935680558,408783.69710080326,-108.62394714933724,0.0644822410441321,-9.18435082056564,125.97003581926234,6.241954717689592
2020-02-28,-18.07574302766915,1484.791286331446,-0.1755674189970975,100.5633434675532,64.3677835391833,89.4686562134798,-35.93253658151788,59.64694244629297,-17.372434233562384,55.37412947580542,44.98711503786068,-269.5835177450261,-18.809135059662047,2.348890682321205,-193.89685991454348,-0.8715383929565631,-1.5334932594948256,-23.090998901897805,28.980716783139144,13.246059805543156,-247.8115675721704,3.358970307645535,3.761447175258013,0.6771614558333283,2.3471171755106184,-0.4563776453160244,136781.77471479774,12.88915098626785,0.183610492383984,-0.6289137345090552,0.026653279844222,-14.619206955665614
2020-03-31,-69.02021667221315,2475.3145072455623,-13.427934663866736,-198.3085362237739,-2.563489668938669,63.584186824044046,-36.12031120525964,45.94539161860242,-18.25897223495488,137.3305542062248,40.23071775700533,-162.23207838774798,-170.38498973137044,-100.43911952293946,-3326.0603769549225,-1.0335277843662865,-1.7220944474157136,202.03037293419985,213.33611773860676,-28.719341412553604,80.42633578496492,-39.78777661833033,81.73308522542231,-14.5253545838395,-27.581831962435103,-29.08224378952292,332115.8375528008,126.24027530931562,2.113051670722548,58.33579665628446,-85.6946703235605,-18.07574302766915
2020-04-30,21.382677365155736,3894.8501556711967,-22.55717825306536,-264.9632664911687,-194.04789289254455,-2.520436651660677,14.201898076385609,72.81687909383257,-9.102863813013006,344.16774841867834,-2.02585737097663,-111.9791426024916,498.24989528817486,621.8936466509217,-3618.0580453161983,-0.1699185570191708,-0.1573487012932055,-64.70667560120276,-89.01917825226622,-39.13839510404023,-89.23822292761957,-8.875498602636128,9.365186949632855,16.8111069683071,16.34589669798362,40.98061082394099,-485201.92935236543,-482.5757056744874,-0.3124795769707447,57.11289224189378,610.3369604013606,-69.02021667221315
2020-05-29,5.636958781771753,2756.852199949736,19.54637202755493,-936.97555268081,-310.1168531901877,-183.08099317907747,213.42065154184863,87.00136771124771,-6.8338590952791805,53.60347483770264,-1.8187598288827436,-161.450421571492,409.4504469909676,526.2348817326484,-2935.4595464582817,-0.1690593544069826,-18.86905644670244,-113.91509662738112,-1350.5448248796745,-129.49414931703814,-96.73374332649786,0.1048772476542012,168.62839896878415,-10.714201394806269,21.8259319864016,14.850074565385585,-1124403.6122856997,328.1998598705359,-1.8491295667874963,-56.41005437285378,-82.55508499993635,21.382677365155736
2020-06-30,-2.7579118153604902,2737.299219175892,8.366395844181016,320.2776186304074,281.77276286689624,-315.9098263800746,808.4243420998905,98.32345216210652,22.58769429264441,-19279.4760041352,2.3847498872861883,-84.456440833028,343.02759594687086,394.0120923915998,-4061.014657363159,-0.4684782752791334,1.540957635049944,-31.1219192647997,577.0766831152501,40.38180104203775,28.33425294929839,79.24405254531612,472.6841793895192,-22.467588648345696,153.51794876450003,41.71833802002736,183182.68703924865,499.0032907105356,6.686442638311036,-364.58631194937504,-202.94439423201243,5.636958781771753
2020-07-31,1.327896203994714,3053.340500338882,3.753431384180752,90.01726088611255,120.1778405841355,283.22291983252285,1451.193667445231,71.28504227334071,21.577927838509016,-19490.8034343848,-0.3770661328674984,-104.32728117279756,-305.57159508878,-339.4361607507194,-3668.647222618683,-0.461691615284523,0.0036715278091401,118.7028987697918,7.608353449576612,11.333480549272736,-286.8672053989044,22.5521956701391,26.0437298762356,-2.2069200709586028,17.080869299249116,-1.7338106795799817,18900.69334565848,227.5026634346832,0.4263648416588026,-16.54135852467158,-654.4899656634447,-2.7579118153604902
2020-08-31,20.464357667511297,1938.696118141229,8.656494301999317,-51.64017635797309,53.63690805913165,119.8414882161906,1066.5584691432805,4.547040463987814,34.28886596668178,-20473.89165810981,-0.0899073052013499,-255.5855336928178,-530.1714970720689,-557.9491559531765,-25023.21213167087,-0.2442751150928344,-0.0013421570973857,-71.59030402798211,17.661767347104842,-6.195078013339298,-206.34210241057647,-10.952493479389034,-100.27506611127728,-12.47669102281926,-149.7709049250999,-8.826578331026347,-265268.87640241534,-104.91865887097585,0.8905807589489001,-67.88794708462672,-224.0591623645965,1.327896203994714
