date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev3,rev4,mom,mom1m,indmom,grnoa,invest,pchdepr,rd_sale,rsup,sue,chfeps,turn,baspread,idiovol,max,r_sq,bm,lev,sp,oa,ol,noa,chatq,saleinv,salecash,first_lag_excess_return
2014-11-28,4.388843238320704,0.0,16.63988981321147,0.4141288437519713,-2681.137712218862,-149.6578434059099,245.5113584098985,6283.033732389808,-469.2531456915476,167.77408843951434,88.48976970813993,30.896838886397624,60.33848630262587,73.79352361848682,-67.93778955289933,-0.3025723092523329,-160.8070962015615,-185.40717695764303,40.62528786042651,-0.341807800626448,-86.15543821310234,-236.3418605693164,98.16787548630236,434.63802229483736,62.19743655926868,879058.4595516324,759872.5065659732,123222.34811267255,126.13520791123022,5497372.671923876,-6482.410154206329,15.483806797029576
2014-12-31,-0.7775571219439001,0.0,16.857170801513696,0.4244685931583141,-2608.1967212919635,46.46632001380686,-153.81371271665597,5435.139626343897,-167.98552497602597,-38.72272556689559,85.68217970189988,40.9783734567621,59.81312176591006,65.46060276940362,42.80405790624523,-0.8243431803114143,109.40720014627858,-944.4432330637324,42.87387983882945,0.4540567502354378,-14.88653816463102,-270.7118448392166,411.3483271769082,1238.6347441709058,151.04102179356732,-512563.47334992886,-253590.69257323444,-258154.6863731742,-199.6776890914812,3277581.5970699787,3166.429198809696,4.388843238320704
2015-01-30,-15.28245381836567,0.0,-0.4018877209824155,0.0002412050013282,-2518.8753489183364,-585.4586019586856,50.13776047229238,5582.898461509802,-222.02366655411663,6.60838764866574,-26.755048311308727,41.50120162005996,154.2780272422107,65.58560065372228,37.27443637723958,-1.755627983043475,52.83925710185851,-896.5983593588858,9.472004613670492,-0.4413073054081451,-13.050684709437403,30.581264849850868,-13.795546460298285,-103.4197963112274,-15.92736628278226,527533.79061836,221029.7233929783,315240.056607306,-9.572723642554962,2107855.939106584,1203.5311437123746,-0.7775571219439001
2015-02-27,44.12576168181297,0.0,-21.15693181327329,0.6684293869718226,-2577.3448126132234,246.03305228124145,-584.1296652459392,5670.954347311898,117.29412015013946,-157.85314915291858,-89.27001622972494,36.37929619359948,144.18701654818256,83.94122676001277,44.152588859527775,-1.4636035714691142,-37.77516625586647,3459.107943388548,44.739648095192365,-0.2835251650372967,-11.752053065290625,9.802253740770992,30.681396337886326,197.09028387993567,35.27186491575367,-713388.5496730804,3507458.456004381,-4220181.059425145,-82.77412484133782,239315.346968174,-1364.1715952326483,-15.28245381836567
2015-03-31,-5.812044241833738,0.0,39.85508918831832,2.374916596335693,337.3794659272777,152.1688941338154,240.2081593725287,4625.198521571903,532.9664713598395,-32.899777914668924,3478.767238908398,93.97258261033387,75.0338141280915,96.19077818548116,82.97424198740033,-1.9666267865236755,-327.60417722080325,-1207.6670522924278,-44.69603297444996,0.1838074738238759,8.127429367961213,132.73664760552538,-208.18641620262588,1066.8003527647595,108.82746466563322,358539.8048642874,1057665.3807900697,-698210.4524592757,12.797185456410404,27632092.143989325,-48554.94054161373,44.12576168181297
2015-04-30,4.881335101248866,0.0,-7.566922773599546,0.0852277061572009,885.0274975209123,-18.548009882271884,149.10816302756584,4506.109086773745,299.8981699460076,-67.14194124766726,3420.0878053607826,78.8045094604665,192.99516266921944,95.6592633591364,44.569442891284766,-3.455610937264343,-750.2345097671473,-1339.4587777930374,-59.76278881021517,0.1050077909780498,65.59008764152463,148.01242604321396,-3.7350804024035824,497.8151317256616,25.80325842283401,2468683.964406073,996544.9940627366,1649132.488956809,91.3464423380851,8803541.990656853,251645.88614499805,-5.812044241833738
2015-05-29,-6.24469568322294,0.0,3.952473196147224,0.0232510684545724,1493.002645955218,-246.95154560565447,-17.450808630029847,4518.779972768837,424.4690534478131,-224.0250805367909,3284.6651523405544,19.11623029262735,178.05231496971217,108.686482648806,22.314833275724347,-3.4681234311562514,-809.2468383037655,1399.719105544019,110.70665389772216,-0.5795972571689987,-38.70816761540891,-15.614117342011925,-79.6157624643638,-23.60759709070408,-51.70370284763885,10455906.99942565,1989786.985112876,8466120.014312714,5.95460656801086,-4865990.1721102,-6841.576224209624,4.881335101248866
2015-06-30,-18.662210777466186,0.0,9.080136627702098,0.122657663839933,1896.2230367189395,659.3391660325386,-238.8763727391496,4613.947455090081,631.3124294904164,-7.1000391695892,-66.22621559284151,4.838496777938915,209.6621252323991,89.01323662411768,48.93448752204841,-6.818149031590076,783.4259043695838,-355.71634602861104,43.99336481176579,0.1002603698393329,53.09269967312707,-8.206901828269565,-323.7730289823457,-1837.372909627149,-243.50243805142327,600724.338661015,532742.5627922863,69924.84707710147,-279.29382520792774,3753433.587565899,-220724.15849079555,-6.24469568322294
2015-07-31,-8.421121713145556,0.0,-10.352276347380132,0.159614013037933,3174.5347819676217,-79.44382683046953,660.0750691252844,5214.837466771429,-246.6889088917472,-6.635821926518839,-52.72933719064836,3.635434693855853,214.4954036062142,87.54967616498429,44.62010852906891,-6.563289723712611,808.915937193945,1705.2592531144674,-118.7751164206412,-0.3404654502352784,-28.667039918221008,-301.52481826179155,6.3307585366242165,5.776664182441891,22.640065129975028,-71004.37056982517,-82436.22169713676,-167515.90694782138,6.930579115640327,103776.2991412878,-304.541626579492,-18.662210777466186
2015-08-31,-45.72559241944151,0.0,10.23912005083742,0.156480617027221,3037.6997779409085,114.0582136220396,-80.17432237831282,5524.496611622085,-233.3572664538695,205.8798909337186,-168.7887111512687,45.82376004468604,484.55132120127473,87.19729999054154,158.3354836276754,-40.964252969804974,491.1509249552997,2431.850949759638,146.0100473724184,-0.2874322122280759,-14.493645971790556,-35.27056083079469,-82.56836317520356,19.981240850069295,62.484408822278965,3627690.4622288346,1124270.0700954944,2501941.723504544,91.91070367889878,41070221.993817925,1492.8851376817474,-8.421121713145556
2015-09-30,-32.70440712858545,0.0,-41.74433937320751,2.6007151808824656,2937.9438388494627,-43.625948656985074,102.22563375740872,5048.213800719614,-1008.4674706788886,69.84120771170804,700.0194571411281,15.462000408883473,503.1629236261746,86.65344502104529,203.93088807675016,-50.74924381808598,328.908431672233,-3665.60041175444,10.866317599862668,0.0965586416034298,-22.628124747622223,53.9197127854618,-31.309114653920915,395.9775948047154,94.2552326193154,1764393.1715434194,720079.2952321321,1049123.0796771348,153.26301691737098,5413401.737922311,7006.412675398926,-45.72559241944151
2015-10-30,53.89250510177168,0.0,-20.795345095430854,0.64842209853205,1106.9407319069178,-215.22168726456223,-45.337651645600914,4711.039294179028,-1405.8012808638034,125.93007218923394,910.7915142238336,14.823068338764756,58.95196084665831,86.83015997815785,28.05030543232566,-52.44963385327272,313.0629213209341,735.0619395676677,-82.86898375174485,0.059619744771588,-18.622935406614037,200.94432426268213,105.53070673013735,-97.3811901860663,-94.17323204802553,-1936332.9633938076,-689689.5884137601,-1242215.112461686,11.295635347088108,-7741154.76710999,-1738.9055652644165,-32.70440712858545
2015-11-30,-9.609989334114806,0.0,49.5987116258702,3.702223563780211,75.70276469775283,-71.5484459070922,-215.01021173619847,4011.995175704029,-373.2338031094776,-23.499010289973484,1467.6849568567116,24.14431862097417,225.6184201443376,84.4126295584095,48.73827834455432,-54.63761846052943,263.530315609158,-1403.6736813486405,-74.70154861425544,-0.4996245367411802,-3.961421426821971,3.734978553318797,139.6348366407442,10.971304037338996,57.61044199698563,32678891.907530542,9711350.174437582,22970060.802571297,5.619098650864856,6300729.060190439,1975.270660248265,53.89250510177168
2015-12-31,-38.1742690909956,0.0,3.730986444748111,0.0208352397168891,603.9153543774457,-658.9059581094745,-74.78116312335791,3995.252709221984,-379.4700149486259,76.97393128857301,757.913730986387,42.51513011093292,102.7114859762169,74.16934612698908,45.99203285242146,-52.38918999253882,-179.33149701368666,32.73456071133933,26.284702710054944,0.0908932127786812,100.9252603971629,302.0352177337718,574.8167280800026,2201.974698240796,284.9397109655356,2559040.2362992167,1403009.5959086716,1182383.757764459,-3.8187823231353946,10087445.980273008,-16612.431648171405,-9.609989334114806
2016-01-29,-49.06658232730272,6.66993883439876,-14.63164112720783,0.3209698430385402,794.8446559608817,-449.1151815533234,-659.5577894856948,4082.955214434929,-215.3509519263628,-27.41416363056287,454.4683205249039,42.502431516673326,85.46756396615045,73.86801172344511,29.979789248553075,-11.727149409477324,-264.5367109462582,-1731.506069419779,-7.664408118547044,-0.0268778020256661,-22.46949847291603,49.95653147316716,37.63562268978603,-337.8312886916374,-0.6877617427394398,-535560.5405762792,-239137.04052340984,-294854.8064506352,-55.27535683317922,-2974660.7763528824,-1407.0085067718755,-38.1742690909956
2016-02-29,13.07725408692427,6.643090676250034,-39.476875967984505,2.3459317539698588,1286.2063395816674,807.4152863058733,-445.5060962589917,3186.9962752470738,-391.6683027940784,286.5730898086176,341.1578588490474,42.48846334588406,12.2773709072433,87.96727075665339,19.691034925299803,-11.053030525479544,-297.2368109270012,2124.001421023332,-106.7993558267184,-0.6500166448685007,-50.284349896548974,74.66718483882505,-106.42712492059128,449.4701757362891,84.03612176010711,2624647.165560007,1772474.3490539491,854766.0343234241,-78.51293398791229,5283209.324900866,-797.3750616218458,-49.06658232730272
2016-03-31,38.88337437521863,13.20869039156185,-0.5284665414486815,0.0004228683952031,877.7709735378155,-61.81284407813752,800.9529692652831,2062.222791123711,-969.2195728145282,15.24672632608614,829.2034908005693,54.69115535301578,467.4661320346479,90.45417919561812,-13.759115346266697,-9.57286666417807,-289.3928253893223,686.5003604218346,56.7016208419758,-0.2372395346673386,-46.80528788423271,-133.6588095975203,-111.7861798989934,201.35416953587992,15.486870347679996,6952561.885103285,93176.16880592704,6864840.893764406,81.48046840141093,13066739.15905404,23611.73879028532,13.07725408692427
2016-04-29,17.19716745160688,13.2234895681554,44.478341152764585,2.992134294817107,1108.5957179280897,-497.0560201000766,-62.05768485538233,2858.232468459781,-355.8065486154113,-45.43254656909417,923.3684893009056,64.71860897313806,519.6493248697004,94.56742544001072,-5.4821669870917615,-6.6988451877523945,-362.8202024014301,-1502.5460250083097,29.52008264786923,0.658939150300931,-14.301470318484462,26.10572106955988,-28.57550953531154,149.6517220647802,40.33829373260232,763581.2477517128,346858.6865389943,547479.1750853062,48.59025130970582,2916895.227825403,47983.99107713543,38.88337437521863
2016-05-31,7.644305122304171,6.640058835678131,6.080315994372959,0.0556775828442675,1168.413422031031,-610.4127809694029,-502.3634376404219,2154.388474227356,364.9831127189093,-15.5046684982919,88.33736669512272,72.6664823383756,423.71929957883873,97.8479891156994,7.620467248073704,-8.369192373739638,-426.953144996079,85.02013387721945,2.2052806342136364,0.3357051240615831,83.80722106590997,-5.696638476462795,12.41095203184068,82.2509119331844,16.936290081495827,1371364.9176523683,-782301.2804024518,2153666.1980549693,-118.8162844672916,-6357949.076541424,488.97085318993777,17.19716745160688
2016-06-30,9.014211303985098,6.653426435017042,11.737762989161409,0.207073875897355,859.5370362868366,215.37385783814497,-614.3685242197026,1243.9358847795068,1087.2614564640787,37.36490660118936,137.4405485357114,24.868145636065588,-165.34805537056877,82.32675668468038,35.65966955357116,-3.4659687051478723,848.5606719285732,-180.62532816194607,-40.514817849722704,0.0771210447496812,22.244032718536573,10.946552134611466,-235.44454743888852,843.3662744538651,-15.906509278112026,-947057.4574685096,-528638.9242701828,-416733.9969148636,-99.7429792216411,-3216097.422723532,10849.155695166934,7.644305122304171
2016-07-29,26.0322753139455,13.320469446210735,-0.333041713206999,0.0001665358464786,859.6015172432968,547.8072410092096,209.90499575605824,323.68584103802755,991.3492211758812,101.65820298934698,136.83686929103803,26.6281222448995,-148.42664004545802,78.69835149924296,28.955876947515243,-3.255371635586481,795.9788774458053,3643.010533987717,36.4607899380311,-0.0792388452523127,24.327849141033997,63.08516368874552,-19.241858841512112,71.91206182787755,-45.89634661129912,318931.5134732723,82003.29819199443,101879.8811058998,9.5450934630533,2480164.9613056183,-3587.1562621257326,9.014211303985098
2016-08-31,-16.57780791582753,13.333782881131986,25.82234393351216,1.0001564479711316,560.3348421453838,229.57702231083303,549.589075436614,167.2898479960188,826.5147624665691,70.83663607473994,156.4559638916917,45.21963614502406,-31.40610484007661,79.79291364943863,-23.31639475542281,1.0262135496036435,734.7347741142468,-3434.007538409971,12.085144598260058,0.7717559239076337,50.08109301624768,34.940791003350114,-162.66687638399617,-144.0961179754704,-10.913405436942869,527342.4200652242,677805.453053087,-150050.73920431733,24.56292529239884,24845958.01321053,5530.553484148782,26.0322753139455
2016-09-30,7.2034689316857285,13.368756091671232,3.33318295135622,0.0166210057405918,532.2437585274135,98.58237534316606,231.56172425888,371.4844320844327,313.9775636986613,-48.153682831183886,690.1570863488265,233.12830581690565,326.54695274873507,81.6225978606067,35.87280318438802,-3.4866462426007017,519.1972460476924,-378.0385970072039,13.509332231014582,-0.4311710363379717,20.03212942684172,36.08147658914959,303.4286428298483,-1699.462947373213,0.5398021494484055,3453903.2468666434,442298.0446914136,3010967.475580007,371.6440613080693,36609256.7028048,135034.06571840963,-16.57780791582753
2016-10-31,-32.70405928633357,13.351569236121064,1.666517202153717,0.004160229462108,744.5960202497449,124.02246537922306,94.48610392130368,806.7141069672643,343.94347181794666,105.91920647764432,1166.835759166101,225.1745294094055,281.985389368079,78.66301723893609,93.29865689293824,5.982141306051826,512.7490657965449,724.5070959668365,-109.7598541499628,1.8588124523846687,44.66868399207988,-115.57288095341757,-5.510659158750968,34.56797810165699,15.199142781608316,-2103001.2010733485,-803557.5102489293,-1309443.9969716072,3.653142565035808,-3452813.909168601,-5682.110206639976,7.2034689316857285
2016-11-30,38.36665136213608,13.359898221825633,-13.62890466058781,0.2780665528483093,363.3342703551142,374.9899829183252,128.0087616657457,412.12753911122405,-192.20370346168292,-32.64807941826482,1200.5698486466233,215.7459582304163,286.5832032147145,80.7196929146345,100.83095795994493,5.945006191148386,482.9012391837255,535.6215368640514,276.0992198865285,-0.25552300745953,13.467492749526857,-46.07151531349655,181.9591627232021,-763.1469161843997,-96.25252175830336,5308210.248411536,466107.7061154842,4842360.473314136,-24.11817644192314,84147848.67756748,-1529.9997224322287,-32.70405928633357
2016-12-30,25.324711421788965,6.652604862109102,31.56747614554163,1.4979178394843071,525.1703381201178,-270.27568515495705,371.9976722066572,-53.18462845268557,-26.184599561054057,-153.05381904477971,712.721570625407,-8.330524308938507,30.76728848174173,74.88855450350864,73.20402579912928,6.773949451885176,-127.72870974078714,-947.923725311516,-3.355689808078637,-0.7239876177198497,-146.2637873022045,-87.52244508061449,-361.9316275949732,210.8780755423868,-111.36292897280964,-1855279.3859084845,-840110.8523786962,-1010496.1530053318,-161.52537951808165,-6393222.507724524,-24914.181235688564,38.36665136213608
2017-01-31,13.943904414770842,20.06686021422641,12.060822910703854,0.2174681754849729,648.0627026635732,129.82509445941568,-273.66658366302767,185.9493534948836,625.7282791718383,-37.3403306266364,146.36323602676114,-8.736738267581396,69.81831505718574,74.79870969585704,117.01847313736704,1.3053025420811244,-91.16909851024596,-686.1545122028369,93.4184917075096,0.265307661453086,97.00164360739404,28.90300762975403,43.80738447770455,99.05468431836924,37.16585822455227,2004631.7381449935,733680.4346771538,1265137.5623991191,-16.87051661532479,9576478.814313171,3416.566597161116,25.324711421788965
2017-02-28,-15.122283142942438,26.834373783645034,12.884879885434763,0.2474738274134733,34.52124794801557,-422.2711132780949,120.16586297556856,-354.4548176737917,711.3593053249143,10.416341602212617,126.0474728861084,-8.651357159096769,55.23278698181297,90.17206909673226,111.47537362054196,5.095976881899329,-46.89111008654289,865.810794038875,-70.96162094257431,0.8125385663760412,79.85777881040508,-3.499897829291968,23.09231453346092,155.94842908138162,33.77643467909866,6180004.927484512,2957176.511356801,3218094.6804736853,-16.679907828296308,-13029928.528297665,4072.810856601398,13.943904414770842
2017-03-31,13.55040921630666,26.89640658357265,23.57716426663988,0.8267017724153937,6.264921254030085,551.391716782132,-425.8585106447901,-81.50532165019239,952.8414452899294,-226.4174170739931,-136.8709655047016,-17.45010437740387,166.22570168492078,93.85727892872237,107.4236071228485,4.483364540986273,-364.8255863565327,2032.942941386742,-16.85894477817226,0.0030702602936187,15.23942422764776,3.3278062384074474,-70.84961034621574,44.86247700489912,-3.4389411190963983,515068.6245379448,1113750.5931267738,-449475.2665580511,-82.67202511525787,-2921255.4362182617,-55198.21612746731,-15.122283142942438
2017-04-28,10.714229567050772,20.13439087295124,1.1396083104523382,0.0019350579455524,177.98604417525632,379.67987254653104,549.9533787912111,-654.0841713519505,579.6243958425841,-31.59644604501219,46.207245342166445,-28.344139832671438,236.34880864636588,94.85386971231608,112.61753273234076,0.4777581028321791,-1076.482996327,-1668.1010744389596,-66.39759743762602,0.8909120048385759,-44.56073157437618,24.838621633189177,-53.67727619279231,219.5376535718169,-38.50343716887664,-307187.07886856794,-75260.65012344718,-231926.42874500155,152.5761120519501,-976391.7101444006,-48905.06744951793,13.55040921630666
2017-05-31,-35.648235022507755,33.65712580487056,7.293842238251528,0.0790324980583939,-102.74380017083816,214.77779481797856,390.3994075451604,-139.51649797099344,388.6894683842767,-116.38287714099856,35.07298974479502,-18.507431563461928,299.51878549653367,97.01214009451814,97.73050571368424,0.4729413591186917,-1042.8356189050876,618.4314731837057,61.475248082265125,0.7046185858641962,-34.521045365050895,57.219097609276105,10.130967446918476,131.38993304357973,-13.520457533769786,440379.8573073745,-3462743.7396166027,3903123.5969239473,64.03872966777524,-14123390.30939436,-2040.7668881417776,10.714229567050772
2017-06-30,8.532554853803665,40.43128606097908,7.100909311610501,0.0748275674075133,-149.11809250457034,-173.19776030868704,216.3156692722284,666.8411763492991,-247.23951703115597,69.62692014205646,-65.27268253343485,28.25112906314968,-141.5959489989016,91.55968526665744,75.97912251495023,-2.3839044318940634,947.0324059783626,-299.7227519811531,-49.99018948763148,-0.1736917202302805,-22.774579064655427,33.39175063520406,190.55496387979656,-116.79712420242504,-169.88465507155752,-392579.8843724132,-429107.7683916986,34966.16627776623,187.25911723186923,998669.463252902,10776.485607435548,-35.648235022507755
2017-07-31,-6.055429629414189,40.24813202358533,5.208722961124025,0.0404452979877563,265.68583011937653,190.33495361881,-169.67254306180251,599.3621918607087,58.79103495670877,-14.35670689187989,-54.71127145546247,28.180723177601987,-134.89970395239416,88.18168665274301,84.25085818597623,-2.726214070197413,923.4338538601644,-519.1094866820995,57.31923295319859,1.069718538915346,0.6897481812536626,-109.04568428310132,-15.514652511473288,-255.38850745550732,5.289418784454483,-411487.5177719593,-117381.87991380692,-460342.2717753053,4.773512497353067,2586930.077714205,-2814.9036026226822,8.532554853803665
2017-08-31,-6.1975072025334645,47.011394698759446,12.433989333802934,0.2302056006222393,190.0522004934268,163.79557472212895,195.18920147936288,179.93295935768757,-170.3485296578344,-51.63166363548017,388.0284801704194,30.37391787256992,-143.4436288719021,90.25620486743952,84.42627109623352,-2.548762633120992,781.7813902013177,1700.146003621522,-74.37132892714556,-0.6049977306621486,-48.64876270472223,-12.13737000385754,131.06153982605065,60.54629814810141,39.03732601553793,3179303.851284802,320136.0277875066,2857076.042496711,7.883743931147592,30716945.848971605,27051.806278839707,-6.055429629414189
2017-09-29,-1.1603201129521168,60.41369909820653,1.0719271090369484,0.0017117391747499,271.9075288405526,-385.9393010189174,164.9098489442387,571.4719718973123,-419.56660699069096,14.075021659428192,523.5630535310571,4.048184750811236,-96.33775438712786,82.23626537990044,-18.37215328010493,-2.3535176905919184,335.99392408204665,-1607.7856494771104,76.37904568598447,-0.5698933152445846,-21.23789681044218,52.05268237250402,106.771306449441,2572.91830448823,300.6679826115478,3630444.1650719047,341677.43975809216,3290509.134898544,-259.93175817400726,5750292.751587629,369993.3194853982,-6.1975072025334645
2017-10-31,-13.132456276047744,60.37136055140149,16.614028544491028,0.4114920514635384,345.6695413876063,94.51919527363265,-381.63462555663307,709.0052978501973,-67.33564232241302,35.950580861085534,204.31505036849697,3.921715795149611,-98.92421523109668,82.9409173651522,-35.352206524799826,2.1300944264164228,305.7553318482735,2664.1270307562763,4.390568231475527,-0.0112645150517067,-6.22276637204277,12.17333672091354,-18.499638736271663,-145.22726842248449,-21.73529353616232,-1247457.8448738456,-409499.1398997307,-842764.163020134,-3.79120471045357,-1351430.38297534,-13870.569871319223,-1.1603201129521168
2017-11-30,-1.8500864986473475,60.402880701849966,14.91979166101448,0.3316731959790474,342.7058923020718,-32.75530509328869,95.0069549526003,912.6971172388196,-358.0107954985352,37.78235478729909,7.044835999712581,-3.267529488473315,-73.2185935841005,83.91335618654159,-70.12968097515274,20.84890867469896,295.65164095820984,906.6026489428205,-99.65410433752822,-0.1625631624082757,-7.459706957091157,-147.97328463014128,442.6433388502164,1390.7363928627583,182.20904849311728,1234178.5291645527,1315560.9571692944,-85085.49688002467,14.425634599979304,-3080670.2608947754,-10623.90939468611,-13.132456276047744
2017-12-29,-7.492261275684888,53.64696926425869,20.58613060234734,0.6319667694021824,338.4212260033777,-79.45277260967896,-34.06198947835453,734.3277463786594,-299.47479275667894,-72.59629710051742,-7.988440025019313,6.311500725294945,47.17987195759878,86.85134760816005,17.03574226850746,21.396173894261857,-236.775856980992,1572.0311667535789,40.7085808431998,0.273053267056099,2.186813848670681,-75.29897907800705,116.2624361683702,1710.2796726515298,119.6454701252569,-2461136.1630132794,-893234.3150348365,-1569143.4384858608,386.1555866608313,2857736.105712056,1807869.8072250949,-1.8500864986473475
2018-01-31,22.72923439515548,60.40074592716752,7.069825182983501,0.074476208224923,451.5404208091476,-35.720176717333246,-79.76746245569015,583.7422611862678,-264.79401519076566,-47.73004257576241,719.9780180795475,6.310187873495609,34.3385015246854,87.3852050481569,11.241442187774975,20.61450342862221,-319.0889829063032,-4656.848650825005,-35.305191114504055,1.0153759005832796,-64.4835226282454,21.47859052314425,-11.199832395947851,-308.1529045240277,-14.633116968209832,2602722.3509559035,953648.827507019,1652694.3033681512,-20.46663294770849,1292587.319314599,-108427.5185027169,-7.492261275684888
2018-02-28,-39.73769844614093,73.9247682867509,36.45169506525485,1.977143404459345,668.1850325007974,-207.7114922197932,-30.07135717266581,545.7199700358103,127.27124971786202,-63.355147322692105,751.1920174212202,8.509563926825324,-22.356840741514457,100.3210717730125,22.73733799178049,1.2462880496843336,-340.2034863563841,1112.1156485064105,59.281096472860895,0.0657662728835433,-36.70444755995516,-76.06797638096077,45.67178022765984,-266.2401481323577,-61.22232102306271,4332865.181999505,-14364822.843932122,18697305.79159075,-37.772441558118885,39280434.21183002,-19404.976926722564,22.72923439515548
2018-03-30,-27.359726623947594,74.27209247135168,-25.078155236853657,0.931447107618412,410.10526778911856,31.18799173069975,-212.0036936255345,723.279314143134,-254.67236504835688,-116.43441199849887,760.1797761188949,58.77340804110038,246.40964437754357,120.11162473839438,49.77304211535861,0.9029439169119908,-147.5239717708256,1170.5124162473055,7.718246298735721,0.8742940011147624,63.20343442613034,-24.290366515604543,141.19940740622042,2879.957419988033,341.07935834655154,6595030.038080633,-455656.60806305707,7225345.94106856,-178.82442257352153,-4633697.401591659,-16534.071215923876,-39.73769844614093
2018-04-30,-12.014269712357107,80.68535936363165,-15.97059408711286,0.3793400103914153,323.8763020672192,-52.06940429882449,32.747976995749106,-125.57594019068534,-655.3076791445005,0.0,-387.8576272917288,66.48672182196093,-158.76672711261938,127.88893804332616,-45.95819316906695,1.5844634375842723,-104.99850218632248,-941.5009027430916,-22.23323596462842,-0.1830335703292078,-36.99459999573537,-44.90498072863966,636.1425004136354,-343.85394232521503,-91.18433613324169,-1909715.232928872,-841235.6799961329,-1068479.5529327989,462.0552477648706,-18379244.80446804,736673.5549046001,-27.359726623947594
2018-05-31,-16.518612473949965,93.64541734790504,1.9336316590797185,0.0055897064676927,225.8301199220456,359.9959715013449,-36.95837245877703,21.9941744209179,-671.2050238769039,-137.89677622447093,-450.7679327661402,58.61305109686176,-89.43113653286902,129.9502942825383,-39.60806413610655,3.1212230098842086,-33.857581565947605,-550.9563819139648,129.3748130820951,-0.3195135121958969,-50.00671435448385,-19.86313310799869,52.40600008772071,279.01116775024275,-11.424976460475593,4597646.623467624,-526448.9200140536,5124095.543481827,57.990516680040855,25319703.66130805,-75503.63806454651,-12.014269712357107
2018-06-29,31.578222396909343,93.4921951528139,17.441560702326953,0.4555366947262467,-93.192650094,-550.5791430408675,361.9372003169712,-125.04272558269491,-1272.7144428421918,-162.1185233725331,911.9895568378968,25.30065798469602,479.3448689163846,108.76244493815284,96.876651518477,-0.1949765770252834,980.5553800587672,1213.837161856958,-121.76367422689736,-0.2649227178482078,-10.794936573020324,20.262869884102656,354.1944248954369,-239.1333164728967,-102.3824718268056,9662655.261149645,600161.0778593272,9064604.546800612,-473.19675684498486,-8020866.104563713,-1522106.6478305636,-16.518612473949965
2018-07-31,-14.674537596776512,93.60518780212008,3.196522939845907,0.0152821257056675,190.55381036134665,-360.0984908692748,-560.3948599923588,244.75961699175215,-224.89383005660335,-43.75817825758577,560.8252645389192,21.964649743439654,659.7147494630159,103.58183940878004,73.95732551350883,-1.6873141773671918,878.4992832412223,-1479.862567582613,-7.248707600867306,1.026299299960037,-12.174985077327392,-38.10634704298673,-41.77239372518852,132.45303092536415,160.8459390760545,-1625908.0022245646,-422851.4779112041,-1377308.3140295744,-44.72530472023374,-1573425.5100972652,45301.59112606547,31.578222396909343
2018-08-31,40.86772784331167,107.08914119800228,20.983514934822075,0.6578562780041928,-1646.154205603952,-104.3578853225218,-365.82090788120735,-66.38381612778217,6.130575449843185,40.74175109092114,669.3129052427789,28.587130306546836,578.5105147648039,103.66920533862135,50.19322668922809,0.8504425059547266,771.9117774928397,38.03291194488975,107.41939750806888,0.5756616721138599,89.16410175899966,-16.30788446121096,133.20637853530025,248.62943095898663,-9.170399822176478,50386013.298574924,11819469.532118171,38565845.19712043,38.686466802774135,-23689414.10834086,75271.46483069425,-14.674537596776512
2018-09-28,8.248650569308351,106.87194313297844,22.55475172463812,0.7616095457002361,-1746.414486783618,-239.84628194095168,-104.63422316160388,-370.9682941761795,746.6939354593092,26.999663182046437,-268.3641085188821,14.573997787923975,1208.8846003082958,95.55324722128756,32.10102055252084,4.321330101652293,894.1907901463829,-1874.7219060503528,-26.527971469430668,-0.1207575498703548,3.471838865473842,-72.31337943836525,-126.16649133258852,-873.7087572379278,10.296190950201437,-427204.8509632349,-289021.6424995959,-127666.00724941492,-486.6291679085773,13614083.11743486,-427079.885639207,40.86772784331167
2018-10-31,-38.6145658092474,100.90819904977576,0.4021515190984858,0.0002404054068492,-1657.1396603438582,501.75168112734224,-247.71411087337424,184.35870306109453,1159.496406177844,14.480474965892386,-271.99610838048574,14.586057944029411,1214.0292841716564,98.66847505072305,34.98065083699453,3.4039662157632207,930.906560180022,666.9487287824836,31.257398171379577,1.5460045298303484,109.98818012203878,-83.39196862875315,37.32470056673537,134.46481444273377,29.89914017226465,1615526.795800507,426310.8637667596,1188444.416347742,-2.6041182598055173,4018850.4193906784,-40565.922597032855,8.248650569308351
2018-11-30,-19.442319887724057,127.60881913043576,-53.564432623808976,4.2719477208059535,-1676.226204807846,-144.61945499099252,510.5960169363405,414.8724721874486,201.03925241140203,187.63593160698483,76.69675332508301,-2.583707125323718,1218.7242958278766,99.49864907583006,38.81957945652777,2.1504795552224114,903.924320250548,2248.5144772132758,-231.9578576048268,-0.786715734423538,6.550604480725042,-84.61736925728837,-93.59431714912536,112.3943956595067,61.16237994150879,5395633.380732,2946512.5131985247,2446779.3559363484,-40.82174213485281,23018122.54364264,-23597.88916415628,-38.6145658092474
