date,excess_log_return,baspread,log_Mkt-RF^2,coskew,rev3,mom1m,log_Mkt-RF_lag2,aeavol,ep,sp,agr,chcapx,grnoa,ibq_adj,chinvest,pchcurrat,pchsale_pchxsga,pchsaleinv,rsup,salecash,chsaleq,sue,disp,max,lev,stdacc,ol,saleinv,roavol,chfeps,sfe,first_lag_excess_return
2014-08-29,6.161026607238619,99.64227977445952,0.0507228849392621,86.35779892409433,-68.10189676497849,-113.61160269790844,33.126838379340825,1149.6731313529438,1.324538234747722,364.9149310629496,17.46831679682728,130.00668686789933,24.812643860431702,11.882190067747857,14.81695955708909,-40.02689205022692,143.368985523657,211.0973325678994,7.49384500206566,20203.44441920772,204.9952641444609,-1.5019498247733911,191.4563230407752,8.101945550133138,11.964788526137111,0.0226099940791653,-15564.5133875038,297.8345319336613,0.8951810134868481,-37.05943206287788,-1.444155831243748,-9.776435923769291
2014-09-30,-5.31867772495054,97.86459682379464,0.2046077878011331,86.06841888156731,22.558666366680335,44.64209593973682,41.34482131677428,1181.8983277752404,-1.9770606574961944,359.56286517848275,17.845490976394412,128.73928127872512,9.15877243598581,-12.281687700538424,12.97368793121883,-44.30029896548041,134.5987193866295,190.44363411550492,8.274707708272716,20020.250448652427,193.1278323301983,-2.73858133808138,176.71804635238638,-23.222438452099368,-3.968721069895423,-0.0494841387077076,-17292.170194086153,-49.76577392316585,-0.4132308385664132,-228.17854591383815,4.465893087453203,6.161026607238619
2014-10-31,3.636205116073184,67.24992015188431,0.0471369740405711,310.80828539846874,65.64191334000972,-55.58514606471931,-33.32703740666563,1479.7552778997947,1.013157720591645,359.5070082478341,30.429386022299784,-282.3041870855272,10.947155866367533,3.6237504481358727,12.419162622443332,-49.78193135130646,144.78979693414004,214.34270132284635,10.678855821886788,19801.64475129247,217.90751514013985,-2.658299024981888,175.09248244061115,10.970128941308332,2.0523516019230783,0.0488346577044569,5735.983132171677,87.42952113434558,0.2737177311544769,-37.5960609000027,-1.2645905586448831,-5.31867772495054
2014-11-28,-0.7333682626988784,86.2690166553063,0.0735263359624184,-25.24566670423257,-132.38592162807907,-69.38537370899635,66.71025647473209,1614.8678126827008,2.526127831161133,398.6873402834708,10.610896681621814,1437.7736745416878,-11.022460258111586,2.0722148916852428,-30.89902411881646,-76.81580841495168,117.61246614433878,89.73230655747318,10.96624933279416,17882.576436652642,89.83381983497299,-2.4892169669166706,179.8830042525939,-1.3201802052549283,98.91746350638346,0.0110275522521168,-59526.37739797984,47.55934352863642,-0.466230347303,-28.21926037794429,-1.1434013159045158,3.636205116073184
2014-12-31,-2.182860468630594,94.33704841972832,0.0754265582900216,104.30715553765786,91.38867327599397,62.24181394249433,-32.10562712640434,1440.3760038013434,15.36863570055688,405.3444554753477,-9.419290839840802,3015.648966800205,-21.089986380553025,36.29409133283413,-43.06549115227382,-32.68019148257749,76.80154209208652,39.74387550642905,12.391213077574564,17789.16902329985,24.330414798516458,-1.2438016577264672,180.87131749102824,10.849536546813226,1.4069921952207096,0.0463670132547919,-268.5742851875257,-8.282251331237603,0.1517783585356973,-124.81637901609156,-4.372992837232989,-0.7333682626988784
2015-01-30,2.463709293576923,130.53510000521862,4.2817386351361074e-05,139.9791080495398,-76.52594704662835,-48.23070152930237,40.12557607549764,1334.6103317834095,14.42408105207991,399.4502634393177,-12.05021869482449,3380.9186864468666,-22.88380373545968,25.37926099728603,-39.50443231045116,-40.196728411129385,56.67453852662322,20.326153602774603,9.273355685280478,17396.064997415266,15.482127951804152,-1.2285018385710325,179.73430247049785,-4.811309412467949,-3.8553685489554255,-0.0455705101770078,4326.105210322421,-16.50874507863182,0.0467605600274794,-30.729241973484847,-1.122030572422304,-2.182860468630594
2015-02-27,5.662126514068935,130.96698281115877,0.1184258644764468,159.0414427557158,52.35781306495032,50.07313668848193,40.49622719810995,1465.983269428208,13.59979247825153,390.6463411320187,-15.664391678255845,2956.919262646968,-14.773388545223012,22.360306883104325,-23.12727589247273,-79.29024823796006,18.121272653920947,-18.806813752991083,12.260731439531208,17330.367329124052,-22.977414899913665,-1.409141589650219,160.41375395308512,-4.447305301930584,-8.340472738197377,-0.1043531447912711,4731.638813884696,-72.37476537324255,-0.0209969635399218,-2.357209181402226,0.0246382226072938,2.463709293576923
2015-03-31,-1.0177504037120355,220.9812384689809,0.422526858455428,708.2444234754349,-2.626689497445149,82.37110364903134,-0.9689749360674682,1374.8291490110842,3.740973786876636,374.7861550197508,25.43412904118453,2552.3865830667637,-22.68176119544996,-6.039036596442462,168.73402212544357,-92.44867943627924,-130.04523200618016,7.455254108474566,6.864416502190669,12769.0209815024,-9.81668769670781,-1.133900115652694,291.930667490847,10.687939072737322,-27.61353454394396,0.0410736560606928,120980.75282056164,14.65988088616541,-2.7514036109125506,-37.470409277525775,-2.230402713135115,5.662126514068935
2015-04-30,3.4493328563997605,84.73689352262625,0.0151420613283924,338.99801020056543,-18.65948312163162,75.31277751732186,-51.359836096753234,1353.5225483814409,5.575104516181542,380.0146311547944,31.275545016538864,1838.227229033786,-23.613278025276056,-15.031330046621754,169.4858258109171,-101.57328371376738,-129.19481635117734,11.121581644681529,8.546470583225222,12858.150335289698,-8.52534911327633,-0.4487809483989393,272.41962921704226,-5.312394773852134,5.709689269284468,0.0450543476655425,12603.051272121258,24.851477856465408,0.1102744450166852,-40.858891370604,-2.150958311165491,-1.0177504037120355
2015-05-29,-1.2814513514597228,98.59097751419296,0.0041284446226821,82.27109206150608,20.264231956829995,128.63390906833473,96.79855071084458,1336.498816512236,12.99320896603918,341.9663635681241,44.48359191168959,246.7323988017124,74.86402689218934,30.29886490897107,140.13628649170855,40.33071633776173,-207.50913864457627,-121.33355464917096,-8.527022973739358,13388.768755010762,-77.13043196905093,-0.5844962089526337,303.13472994066376,-0.3337975541089122,-32.437936311832914,-0.0189847517236381,-124348.44792518484,-312.31828049878914,-0.462842870938001,-12.60967018533418,-0.4986207049283973,3.4493328563997605
2015-06-30,2.9294530423532086,103.0206906728221,0.0218311949171127,93.30928965886886,85.7072742389712,101.49139795975114,-18.37005659986768,2807.491986795735,12.915803868736823,327.44127634570395,12.865527481576216,-36.80078642095691,38.06686325942771,-0.1620740488220589,-48.094736432712,110.1640591741032,-154.3967121557974,-224.64547235529253,-15.52856469973748,15233.543228670487,-166.14909133215718,-0.3208091654557539,202.32904499050863,13.868123255014751,-16.615502455536443,-0.0542889035255504,-6609.208696332993,-87.27354956109093,-0.5592420721451354,529.5846770167893,8.937216411000867,-1.2814513514597228
2015-07-31,-3.254120213265476,76.15813826498979,0.0284060816315007,383.95071010096666,-10.596777527483628,32.18799693391773,9.580359832117074,2856.600684801021,12.334914386271445,320.8820135352201,4.37835211415949,-360.8322046248675,43.57843464092461,-1.6223933074557828,-49.980835046125,119.32444937859698,-111.3144677273182,-214.01652746284503,-16.724553540541834,15085.353809662169,-173.17866605562446,-0.3259108720016442,194.88687194735925,-5.89171966812637,-5.499214746465441,-0.0472043288412504,2077.460525345057,-38.5497963498824,-0.2271450699297226,-48.3966856629956,-0.7001766650149186,2.9294530423532086
2015-08-31,-3.607545301685275,162.24228842978454,0.0279928158694596,389.60390920335385,36.328415791603874,12.170072315761264,22.075835787967588,2796.814447669101,16.32778201075332,351.02574393784226,13.916411233008764,395.9009586263685,24.577525106727528,3.737626407493407,-0.6932385425733703,446.0668249327725,133.06149710861968,-2.2675029366663964,-19.0751953329066,14564.497902618354,19.9061465805258,-0.2594254580250231,205.52509823843127,6.015054148191268,20.613431534837787,0.1500302531625696,19454.349744412582,126.9642837568299,0.2595226375495265,23.16071654730524,0.4189759205706203,-3.254120213265476
2015-09-30,-11.151432884877725,109.5515233848998,0.4640100016950893,732.3713956669734,-8.583754033997632,-68.14180362151389,-25.09007084130243,1571.2946389833266,15.921732066325742,351.3328204006763,13.647500764610708,-62.424587200047,20.86512311339101,0.2810926503506366,-21.521220378133982,498.4148345326011,115.55434868307935,140.76113030459408,-16.49209219149476,16410.117458644963,137.86573734337634,-0.2972632319982276,196.84172938391683,-1.0874518562170294,-5.067525345104855,-0.0460891052850218,-7759.056276808493,64.41699988909886,-0.2582392067184358,-162.3979324570309,3.693226208305504,-3.607545301685275
2015-10-30,6.082680493347209,124.32825650153148,0.1159386734462711,992.1957653958818,22.23450515884835,-209.6012288779462,24.759328818522096,1427.2648114493231,14.278330054450745,345.4765951627685,22.2940184572138,-16.081198654941204,-16.42770531330772,-4.922394882674826,-23.655992474854827,427.85119806768887,126.32738502627164,220.49207951368084,-14.85135661100757,16188.625986091858,190.96535992438325,-0.4740284925052002,192.3268538316686,-11.976805099862275,-5.197944883557625,-0.0046587740121832,-2135.484852311667,71.47278999994069,-0.1719905927182594,17.105301668395967,1.4181450649760985,-11.151432884877725
2015-11-30,-1.6116844025965915,64.9302472032971,0.6597641996897314,1041.605234464541,-35.685779492333964,-147.03886194521203,-99.55343960662772,1267.6298546839405,16.594110754996215,371.1034095274112,83.38411307811019,1634.5047462345988,68.12707276845295,13.732214559506026,31.441796239188037,-19.900521488915697,135.51180171631327,175.13124361440774,-8.604331025481823,20874.25895223832,142.21441606572623,-0.0551479818141834,179.76533149711574,-4.769391483304673,188.8458701193632,-0.0474933780174238,5683.255530014401,104.9621644403892,-0.01002654190777,-44.05613284677621,-1.6491486190277378,6.082680493347209
2015-12-31,-1.99152530635107,79.28582619711047,0.0037063167085237,489.9947785636575,-44.113208648899786,-142.16459432939405,-50.178840844834895,2875.7632171526834,22.864941368477663,388.6130579167968,69.87286001471287,0.0,76.30385627417189,46.20298913137973,15.44869002499082,-11.83016646563594,119.73934527443484,67.02417929786004,-13.19513474845697,20749.03984916055,46.3750095628269,0.2238335752749956,183.23974235852705,-9.843774430794554,47.39457871574132,0.0462424939294963,6548.292413674528,-18.7491634175567,0.9122837533067312,-212.96387145710625,-3.088392930971402,-1.6116844025965915
2016-01-29,-12.464565266146243,76.1004573118505,0.0571601271869725,517.1540376478913,-150.523962879971,-140.46809794345222,119.87808876025876,3041.001490100932,23.44715531463825,387.3942189743634,71.01412165685507,0.0,88.2136632442284,48.22798707003014,6.239392363242442,-25.40608922329458,97.68273862776525,42.13572834312313,-14.642815416266275,20776.560544647647,44.21492864823808,0.2250348580754934,209.9690797992915,3.288144602899422,-11.503158555330629,0.0586096164889844,-6403.32914299611,-61.90440845510148,0.1623344894636815,-51.853708661663774,0.2484356739548303,-1.99152530635107
2016-02-29,-1.420654548950265,67.43423268400265,0.4194167389032234,413.23392755735466,81.61910766184897,-155.2937982342836,8.948053535907658,3185.819234902484,22.329989201374133,375.7242759291196,56.985966615576864,0.0,195.33518466986052,31.40837640459892,60.95947552309925,85.03804666339667,21.68042376461131,-103.1026264344292,-17.21843495601905,12922.760963265046,-78.52506845286392,-0.1757002055734254,194.64611632383696,11.94409311599452,-13.558235554644398,0.1310374043002617,-13629.101169827394,-171.60476306267265,0.2285099974081603,5.789162180024874,0.0248869321762512,-12.464565266146243
2016-03-31,8.807617112823358,58.897952069052366,7.546901542347339e-05,162.60433970446076,-20.69590664703501,-231.88409749056967,-34.59492271409399,1274.9552822155017,22.54124194481848,398.49467178791576,1.974763167538144,0.0,55.999199606007735,-31.569664768072965,0.9801434098676048,-19.930834451569176,-93.39211583748929,-69.64190321046398,-11.65614790343562,9629.045223993313,-72.4005321637225,-0.6231403231604536,199.27152924629272,-7.474388318764625,151.7801241628256,0.1659855983900233,125158.05200675737,0.3073686749285116,-0.394639872455059,18.608756578402307,-1.3884149140214994,-1.420654548950265
2016-04-29,0.6476125781669297,104.92501929259402,0.5324409528754209,178.32440352552027,-38.95154841365036,-84.8717445002528,-93.519226043333,1393.3837204800398,23.29330552063574,399.1395478343396,2.2883683570593094,1784.1280870706632,65.04504019890143,-28.34369471266171,0.3503157771486744,-17.66221905671972,-96.9849642644956,-50.23602765748059,-8.078973675933712,9675.04630016537,-57.74985271218924,-0.3986124685206759,263.1843882085844,-8.03860276256836,9.883199396162128,-0.1144954908009685,12099.950464054244,5.894707993376869,-0.1888740232344119,-31.356310160674557,-4.040560358841136,8.807617112823358
2016-05-31,3.3315192407903416,106.1337456653697,0.0099155904141406,142.02880948698663,-173.83574349578004,-32.75394671513638,-1.2733535130272022,1372.7657853762212,11.610225956786536,410.5192809580407,0.7296307329751404,737.9638306158436,-34.186748339787,-55.457616764525625,-22.775894493155228,139.88029797018208,-84.56261642975386,-49.32752754375937,2.125404773511099,12563.891300605672,-32.268057391584506,-0.213075059781425,283.2480231495486,23.66120520097286,58.36620516465814,-0.0141337719759708,4955.03533167881,49.93775088797338,0.1395542487777632,-22.186764261032607,-0.4127983747532813,0.6476125781669297
2016-06-30,-1.877428644924652,75.33993463338638,0.0368146735342996,128.73579410513616,-1.3946025992308757,195.43000186044367,107.14716240795478,1384.4784953804217,19.81059362274392,422.5312340409964,18.365649594583765,5.8930551842478565,56.65532685888356,3.052508154157115,-44.472964844513584,71.02411956280235,-144.97150895899233,-99.39765583299742,16.020066701181214,19785.814398694198,-44.31141531745448,-0.0112489606453986,179.69203137063744,-4.4855884553791725,83.67292245271324,-0.1274693178864376,-30174.499057209585,-102.54948610082874,-0.0455536766464099,491.09958410244826,10.483541713163795,3.3315192407903416
2016-07-29,9.682794672344272,65.2136693435797,2.96224953904709e-05,95.17602858478638,131.91097496847007,177.34798749162456,14.63768448699842,1471.7992272369193,19.16217617836363,415.7667852056871,16.389568878773915,-291.38393694738045,81.53367675717996,0.3639595525713215,-43.645925617703405,92.46317661432676,-135.85900340770598,-148.635858282401,14.66546217174871,20057.809660328727,-74.56557463701893,-0.0009716572104267,167.36897908064262,4.14863614694886,-4.505806284345681,-0.0018529346915316,6351.423964305315,-96.34610386306622,-0.172284626486455,-6.9663542333639725,-0.4288055341227945,-1.877428644924652
2016-08-31,0.2614394308993075,90.2941266636548,0.1774706601239101,115.14241128514269,13.107739582178324,174.56840979202715,28.136973701839807,1558.3696409255735,26.28156227875052,421.7609521650624,30.54102841453169,-140.85393166647933,67.31938885692779,41.32817371492283,-43.30268684589444,59.46730414671871,110.397531772777,65.82316530071991,21.82347548103156,16492.248351397586,95.31451562611711,0.0457553852188324,169.42710340469017,-17.878467018606443,-106.85191240875996,-0.0398875845996244,19954.01591635868,203.72770017745324,-0.1692988008234515,67.10443783884915,0.6908466721577362,9.682794672344272
2016-09-30,-0.669343465434725,102.37907753510402,0.0029596486886016,138.09156059589083,52.94014612689217,159.3752688061801,-0.8070219838808421,1823.189477122716,31.766917811779496,456.0441825682552,35.916385036754626,-116.90649889527458,58.22434385522221,78.62283315426504,-45.33475690972104,53.93201148303002,158.781454708157,144.28805690794266,24.667107904197835,16186.657423206216,159.41445940326994,0.6337104510573025,200.3031682279968,23.65508646658995,60.317410261742,-0.1851809991460453,7739.650836278684,65.13650421630109,-1.5447098178874228,-190.64630622613527,-1.1088320879402964,0.2614394308993075
2016-10-31,-3.1284625506961463,85.82736377584055,0.000742246605938,117.14378350227122,-20.60183281030576,96.4887873585106,62.531127188694185,2943.6920810573915,30.872728775353597,462.8583062611421,42.90391730323472,-304.73122387156405,12.131939867563831,40.08716961338969,-46.62006107463071,50.85351575726235,213.0284696782707,221.72595584840545,26.5315435145358,16038.63310504594,213.93306648754515,0.5660365663069047,205.6874621564186,2.6403492193546185,-2.350258384756444,-0.1487278397914289,-517.4716937730554,114.94242864642912,0.0248536961960432,-22.38917883354361,0.3364511110496693,-0.669343465434725
2016-11-30,9.553562658035723,62.34300611868672,0.0495705227383653,113.28726613146644,131.33679641718544,79.82372307361386,8.04623089609955,2955.990856148564,31.130650105260457,455.03065874875296,32.880553867480145,975.3691534179966,-24.62773116144364,22.186617915325744,-20.209861819385665,-5.616808561232976,125.09204677782036,200.05434552206347,19.27124747448852,7821.369912866243,144.10604520703382,0.6875882781101175,170.4566737762942,-0.1874146239554761,-49.60141012280656,-0.0135729747434965,5783.640352009097,205.65282428721093,0.1149200026469117,-12.847426993889286,-0.9501884789949884,-3.1284625506961463
2016-12-30,4.005275596837799,67.0307914598759,0.2675143764198764,81.05600410681747,-3.985964251176286,82.23321682646798,4.011566090225069,3166.4699949141927,27.50375225765428,424.6375829307605,30.43452693905364,1352.9952386218038,-25.016304198588585,14.948478818734008,-13.688244809215645,-8.295704156347409,95.28825461570692,138.5864473637348,27.203578008454325,7770.200710059666,92.40358992699215,0.5574807876351531,185.18118996485367,-12.008946319433392,-43.48772994112096,-0.0448089248403862,-1196.210533425212,-35.539217262866714,-0.1124195914590764,-264.9225861272116,-3.130597261311152,9.553562658035723
2017-01-31,3.872978191546096,75.9232650008269,0.0388475638863087,112.53101217416506,-9.503087567188128,140.79683510355085,-33.16985748631022,2340.994802399168,27.83539362903597,429.3552424559744,25.19253904913098,1718.730505111952,-19.87369864474016,12.191681082461647,-9.956266971937117,-23.02112250888115,75.33189326368947,98.24304061045626,27.088240641053197,7827.706665482547,66.06891219151035,0.5546368086981256,190.12677276236755,27.424648424673563,9.498098816556876,-0.0139587214138487,4117.4336807436775,-19.43442127557546,0.1597239469741964,-28.964496468144034,-0.4035830830881792,4.005275596837799
2017-02-28,3.9359706655266313,111.89155196351588,0.044355856217305,22.43083976644993,-38.67193855085384,211.07583577985352,77.94448849819776,2558.434337204166,25.32941122656605,418.3363254007318,19.48988202035404,2160.026337972045,-24.586949969423426,-23.50914268309506,1.6242810136433563,-111.7043675724736,4.312223841164786,-73.12655487239704,28.27918998700525,6819.804588113452,-57.618008312312,0.3347858728214846,108.47180592954348,-9.896914459025195,-19.73970519910631,0.1204386642318553,-1959.968653969467,-51.00363293553892,0.4903100453280835,2.070274195523382,0.1761340959578063,3.872978191546096
2017-03-31,4.343316344657327,81.43696225932148,0.1481585243066189,-18.474223698975862,135.6367365288685,295.4479246150606,29.766399142285035,3760.242750164187,11.53070288734707,412.15440474870246,163.73713681544976,1855.5035832871613,226.89641472132917,-25.54537130539899,98.13562402498526,-146.39194503344203,-50.51198486153785,-48.30536978784176,18.422836066256192,5549.615941950223,-48.86234524701948,0.4084727400818606,126.82456037648012,6.586826036659943,36.31663924684767,0.0213219929256536,19355.49327558698,18.90710070970181,0.2744819982673121,91.05187632850112,-1.4610087057802126,3.9359706655266313
2017-04-28,-5.228964517811409,65.04842830210019,0.0003485074315257,4.235085918317459,53.75649899754812,224.5654044392323,31.85606556792812,3470.878490853574,13.045222790548753,411.3831891408495,173.42340465371788,1847.127128891879,243.39008749305157,-21.71311920649933,102.102344132866,-140.4714583228615,-42.76420619314129,-29.4973850450277,21.34021503157934,5573.512985777652,-34.79238035241458,0.8872000060021654,336.6640792842572,3.8227951478440048,-1.1177981151206495,0.0760996543298673,6139.144694064278,30.227227497914555,-0.3811565888307093,-52.54322917582043,-2.351515842182618,4.343316344657327
2017-05-31,-2.10766339854523,70.62263518329628,0.0142342974662089,-93.10480563773191,64.66541357302489,110.5107846090076,58.49441627522312,4318.5010044267765,20.794118001498862,381.2733655568497,226.93077616438296,657.5055983948363,405.0907011582431,31.91376686549851,127.36942717435927,1.901549877610698,46.18117038988038,45.656529820174725,27.14855191116432,8271.434649386543,65.11997365345658,0.9198692735518516,340.8729059394328,-12.8040715348979,-117.93587264675966,0.0336321159001844,-41843.42389376904,167.17252561223177,-0.0838041083937675,4.149948462489263,0.0365851175261617,-5.228964517811409
2017-06-30,0.9878688252635706,64.61039983357097,0.0134146921946674,-2.718336124355041,50.20559818153768,24.54583466866775,2.814971398181575,2636.952364983757,13.217262139553842,379.6114236548228,80.95816801610906,376.8248147378508,189.6856874645587,-21.171307349190304,266.2498647094072,11.52331753597086,-41.18330547827171,6.954685289278642,30.922286224621597,18081.504402966868,55.55120080785558,0.4579863949798389,89.35494772635137,-7.278632339614234,51.37239479255595,-0.0203621684642825,3535.8859957295936,-70.70862148234528,-0.354051635721035,405.66917665704347,6.895363169120305,-2.10766339854523
2017-07-31,-0.1172869818807283,57.88099722456644,0.0072742749258059,28.67474808882968,60.229790235120745,-1.10315321623424,17.918926265142016,1820.8788586198295,12.619286289632075,374.2317845740649,60.66875742402262,-2.586931424822893,125.17712458721088,-26.75872917524705,256.3899230084276,70.40684801694366,-1.8665713709865488,-63.44508935012142,28.079444077122535,17873.01754468154,0.9982331022732752,0.4608918285910665,94.15147919029889,-6.331074287264727,-8.543785437861061,0.0303100595256253,-1779.4651745422743,-190.8573845129872,-0.363098110270009,-25.70941790359268,-0.5976992367197695,0.9878688252635706
2017-08-31,-0.4211852143493668,48.76307554382555,0.0413707557676886,31.708080414591983,-58.13128530911724,-60.29251743125695,17.449462546119324,1891.6128222752025,18.639330215854088,373.5036291405767,44.31719575501193,-1.9737225265434968,33.995260256273994,3.5364365502801363,-86.39423570752572,-12.02862761153104,-34.16286877195173,92.42238782437389,21.14457521658416,13446.854844215006,132.0188828564742,0.4915882729625308,81.37659073807913,-0.9695786512446604,-62.93149581679768,-0.0294219378995839,79220.89598022471,173.1988954782255,-0.2985474863038213,77.9844808904868,0.7540498884082467,-0.1172869818807283
2017-09-29,8.02841779045515,51.11772949847309,0.0003077229625371,25.20032285841213,-24.546110898092746,-7.305861818399656,12.85580573294198,1512.7279091880912,20.341132610082223,463.0611573858463,46.67666244080058,46.73197421671364,30.202047735447955,12.156577391595276,-88.527423913982,-9.877901456941416,56.34374950039768,149.06596130106144,15.468057060499532,13730.802020343694,182.4864214759749,0.2369562186152628,101.30516700256923,-17.757301590158022,249.67748325309867,-0.023128242954661,888.2778063900769,14.9176672741919,-1.4031905453921745,-119.28369088387925,2.8890858896960907,-0.4211852143493668
2017-10-31,5.557920808150502,51.95994536130588,0.0740142361027866,-1.648587640616256,21.1315037847213,130.9202174327833,30.635290515089466,1782.620769523656,32.75433784854274,482.077126180759,132.5711188585538,-63.08418104516244,125.2701405008792,117.3656108822202,-60.07760474223531,-27.08920274759969,60.26126750665146,146.3199017364633,22.748906874152837,13910.990159623763,214.6567199164872,0.2698089697502154,215.9662527682752,2.80315106074039,42.19452856227781,-0.004891065391285,18513.578470432665,-4.342833257541315,2.331445355933269,-16.73076158355255,-1.4497130111055585,8.02841779045515
2017-11-30,-3.706011474413721,66.02900985159636,0.0599186024441022,-107.14160683142032,1.2468791278118037,180.93044599764303,2.6679285685709178,2601.1888359942345,-25.173027275524568,448.84017177001454,94.14055785727892,2019.1412748310108,82.6564289694304,38.02309412740114,-89.77525429740872,38.86353461220544,38.62411908072501,18.489069133873613,28.9974534295388,10577.528036753763,101.89147388787404,0.264522593936849,118.00273178607628,15.525494019998035,-108.34420052257656,0.0238703938936462,53661.85772893531,43.55961601184981,3.1452024782327968,22.23630247888167,1.6781140013026317,5.557920808150502
2017-12-29,-3.7135629129886856,44.608195462807785,0.1147097201472571,-66.27999572673687,-2.6625124917395127,155.08909845849226,41.66836160960747,1940.948465944548,-33.70761355002642,432.41578138500125,74.08854767111592,2122.808609197384,63.49485213511093,-148.88335897933854,-83.03151802612255,31.57192770748164,8.771699098765048,-24.25060891601357,23.18633223639537,10505.607377289543,60.86291430868663,0.2086231302656883,60.03300093280378,26.341825353590707,-25.399976859211392,0.0106582154969192,-2522.346412433544,-27.0610649442051,-0.4039060648218857,-285.87948896802754,-1.9390264383787112,-3.706011474413721
2018-01-31,2.0523731416979007,63.48164152248282,0.0134633190826274,-36.47882717411343,113.49534099025836,111.7464116520724,37.23181138915392,2909.0986252263583,-33.099806004581986,426.36652463998246,8.375717885317709,2726.5926854530085,-10.935363839981038,-137.76121755730512,-115.54557073731064,13.834496466613755,-3.10537689711008,0.0656126917346462,23.958440681008195,13624.01126855484,17.663444135657805,0.2126293976080392,68.62647668911737,-31.422977327401213,-13.403872573891933,-0.1322620446046367,9150.026297359029,55.5085575768544,-0.5328838564310026,-5.2245951731903375,-0.0423867359025464,-3.7135629129886856
2018-02-28,-10.02290647910051,64.89329879082052,0.3561513289482885,67.66662815425639,71.53876737314002,28.76887467937433,51.20361260832155,3309.935945178428,-33.33029344424265,423.2295440246007,2.063442676680121,3278.6423305065864,-12.94125846349071,-146.26515696142485,-136.32651088571433,7.886833453333882,18.618611163820184,-41.810766083025214,25.082107125435325,14642.455829797924,-19.222926175707624,0.6638598767092738,131.26861072669018,-1.855807773902313,-10.358913205150657,-0.0536136977985006,-9288.078482487472,-98.80263866701898,1.8466679843025169,-107.46801362456684,-1.9267509401663645,2.0523731416979007
2018-03-30,-0.8543557917792737,78.31452121101557,0.1672191384350396,-69.63462739659198,-27.689521544902902,-180.52736612001524,17.61519790473591,2652.1724113476807,-1.7445019781366944,486.0732777801326,0.3868512911382872,2450.306918166898,-17.051481485465292,8.270550919837532,-89.79188007470268,19.41936691313095,-7.941268099465198,-14.699466064901818,47.69794890489331,13399.480613679649,-0.9185868569161588,0.632934636930837,76.59822201965358,-5.29943580924126,121.98427395365138,-0.1278360083564873,34437.16750012082,-28.529556246121047,-0.3491371342674689,18.357799526262824,0.1252271977249108,-10.02290647910051
2018-04-30,-5.653472216678162,89.68983182032557,0.0679880035448878,-78.46332861254157,-45.95380469058074,-155.99084249066598,89.66084918514838,2643.7657505368634,-1.90461436979044,466.5416967021877,63.310024307089805,2540.784263249418,-24.45289792259156,6.473548187171708,-87.11179709220794,76.72900626082311,-5.128346400823801,-1.2834500643378313,45.80319524271615,13184.798012490985,15.242845979196971,0.5319425962666408,86.2050751046584,-12.02025442106617,-25.93671483633807,-0.2014254223520462,-18644.724394819237,-24.552489533569315,-0.3574632831619659,-22.95917385971504,-9.27685403061123,-0.8543557917792737
2018-05-31,4.406533869831814,90.50920098479877,0.0010110506194161,-149.66361341208332,31.059633966660854,-195.06087632116365,-61.74977403305162,2707.5728894872286,16.108350188048238,482.70499815492025,133.5301854053376,1176.7351736388302,84.49317684961358,129.87671129082474,-61.2907723558807,237.0095638305472,19.08318824534565,55.93087185091135,43.98901787853913,12875.251211919123,55.9045904624894,0.0937253123822039,100.82024750082132,-4.055840755724887,90.3494934653047,0.0716990394850434,25130.034525540657,111.0527347123534,-0.0968322631385198,33.02586298443842,-0.5197304508732259,-5.653472216678162
2018-06-29,2.5275057916033696,75.25061389817463,0.0822790037702283,-631.4937360518991,-134.26904073145965,-163.39747036225845,-39.21459844579002,2173.845682032426,17.844411508608,529.4864010579353,77.09718003216811,955.7913887793352,103.31008702003123,23.322164442669408,42.4281100351758,109.32757367731752,-140.536754542017,-85.2554885919011,34.58699095290772,10002.434008538592,-47.794220192849245,0.5358244448611266,139.15252545670222,-1.1595945631287066,313.8053569482849,-0.3451592067440032,-23494.94644960156,-170.32157501913616,-0.0056632526052986,475.4316269036507,14.222275291137464,4.406533869831814
2018-07-31,4.613016227086651,107.47261168950683,0.0027646714218828,-548.8014669957098,-4.723719253359442,0.191592463654949,4.7979411860756604,1197.6009914188182,16.632866894502175,530.7036644811585,83.56184161774263,613.3025689768564,112.96885154406374,19.639538926520483,42.690395508677724,136.24646424930432,-164.91401133677286,-201.09866112952432,38.69150717082533,9290.794083754608,-56.6494779835295,0.4913550524367237,144.9482408214719,8.682072740492828,12.116631840416858,0.0121981778115987,-8676.92232324602,-342.6011353579747,0.3482915192174474,-5.165638431170805,-0.1082386495599116,2.5275057916033696
2018-08-31,-2.8092385662284194,109.50502979422164,0.1191324883181989,-389.1295699798252,-83.65771027569994,71.69253313902726,43.48859729742732,2064.916430824589,25.84182733491908,525.1337506188322,-32.08896810626682,1006.2463660252356,16.88230190910268,49.889041408100965,-48.85896376664179,-93.25427339300349,207.96013363934415,112.6473172158591,38.70434334798492,10502.517557682198,169.0791302928933,0.6893290805307223,129.5864162631923,6.785386465666932,-147.68511706037089,0.0120133022895294,-35280.14523248654,298.811355529243,0.2295302837390629,73.24376247272102,2.326618384752837,4.613016227086651
