date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev2,rev3,rev4,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,ep,quick,pctacc,egr,chsaleq,tang,chnanalyst,baspread,beta,chmom,max,gammaps,bm,cash,acc,cfpq,operprof,pchcurrat,pchsale_pchrect,roaq,roeq,sfe,first_lag_excess_return
2011-08-31,-5.010321273865415,-2.21128893320334,0.0525856198635247,-24.12833180085544,1.204627103355547,57.17888409894471,-7.981197395685212,-25.867701404080176,-18.726986897550468,6.06395345559457,1458.1288366394729,0.7619933410424192,6.631269249453504,236.0305643473755,632.8826691188278,-186.765209750216,-0.1186675518541662,4.49400959495037,24.834984773184942,-0.206928237301156,0.3830843486934607,15.749275467424695,-19.52978134301684,2.9196018982009395,-8.017377430030322,35.23737857123328,106.61543319538524,117.65344254007306,8.54598544324885,23.542874922920475,-0.6145493724087423,-9.893241584520943
2011-09-30,-6.3702831644890034,-5.701580551778744,0.3521447833177498,-27.20697742177243,-24.674937430223924,0.5929732790957054,-20.50187348945692,-34.37358992004083,-25.519344523385158,14.35074115563217,1444.9579924727516,0.756549107992964,17.130461707955934,271.5540581134664,628.669584637122,184.02472567004364,20.17593885514373,-3.270833361887881,-225.05559356687627,-2.1963498579201257,-1.0824418098730602,36.35560844147199,-3.12692904230245,-18.960916591606303,29.168131988008845,25.12108932579713,21.94019225542468,163.534300686409,5.878498496777773,15.54553872871564,-9.512795746025038,-5.010321273865415
2011-10-31,9.906265474870692,-7.255750817312391,0.572732604335077,-140.19674235764805,-26.503674319189784,-24.0029379515823,-52.06515419194038,-88.56711698656662,-34.10107095354884,14.489854850628406,1434.8121245046395,0.7392946523758417,17.567097435883383,269.0669779567871,623.5035425190581,85.18196574328002,-20.732176410663484,-2.104431505430753,-322.2822844771823,-1.4549196822929389,0.1368114870553487,-5.923108995988343,-1.0185895122932749,0.1304117577198553,0.1896715763613485,-0.6830216530971143,0.3246909125051207,-0.9755919115964672,-0.0265514743304251,0.0629389395296016,0.1812856319501099,-6.3702831644890034
2011-11-30,7.303396715354113,9.827610057759069,1.0565487434343872,-70.1265617982402,-140.6596645357375,-25.277442877286404,-28.32230001494857,-112.16500845428972,-87.76348097125724,15.00669844214262,1434.8910334443306,-0.0246553429051626,-20.613445480480895,146.93005373195058,613.4817596690399,1331.213245499789,-7.278279928048782,-6.845560711497029,-131.16166157020783,-37.67352758888392,-0.1774396474174153,82.7401265813271,0.1111220953207521,-32.24691706509649,-6.566490517902174,1.326199293706054,-2.654429527617322,-30.733124698366865,1.89476898343527,2.1416845489994216,1.280154119618353,9.906265474870692
2011-12-30,7.202603296332671,-0.2580747227200564,0.0007236227689225,-80.40191378952179,-71.5564978028973,-140.96484700857056,60.14077492121197,154.76465158471427,-113.6317513696958,5.745033790381213,1454.8017433962857,-0.1162131806609736,-17.99126710100071,-72.12298438618534,623.5305800123402,-322.7644567856851,7.276984405030952,17.05989212186678,301.164662953413,31.52305762755269,0.6215556096713746,11.231225511590653,-0.0909267045574608,-23.72945257394194,12.843957665410224,-26.28154557378295,-6.137754781428679,-148.42402789575613,-7.602138160343664,-17.11737871685485,-4.3663263576673925,7.303396715354113
2012-01-31,9.660219292011464,0.6816945498355281,0.0050259664436372,152.52037542531303,-80.13263944007463,-71.96848802501977,-13.576999018963214,-4.075061247263824,156.24603601839442,6.058829764629019,1466.803428849994,-0.1474561715928241,-17.81809037710314,-73.29808744628555,628.959289865932,287.7518828330927,0.194997190646248,-4.164600514237662,0.950821756515296,18.152804029977062,0.2115017680262108,4.948872546124221,0.830310087899079,-1.2802124337374323,1.6922399568217728,1.412787705408249,0.5499492969210671,-0.427270334699493,0.4321183914955,0.7880917473008395,0.2036747646855059,7.202603296332671
2012-02-29,7.795037583940018,4.580287567501255,0.225653552537268,122.90937500518343,154.83401676580567,-83.02220878023921,-3.755726054146738,10.820547503301432,-4.115155279027299,-0.86755947003835,1582.6240502866772,-2.635442039144973,-21.8276430208748,-150.91335937249488,631.2952022401092,950.7654063956452,22.21089102605941,-7.580222762367654,72.52133254270419,-16.730765218301627,0.1609434348928835,-11.411699829615143,1.5781686959059442,-36.02788471053921,3.879535711144335,-23.48470631619969,60.91988954303024,-19.909710433397656,-9.712661845159612,-26.93743127640111,-0.346479959726091,9.660219292011464
2012-03-30,9.984392575442264,4.050116965622243,0.1751717789620063,108.55442074542664,124.06267025334058,157.06707553576183,0.4399263075828082,73.25486566735064,10.962681822604264,-1.1028752912904771,1918.484999503839,-4.550401976975394,-23.308146639313552,-99.28343443196484,757.3013213370598,1523.764025879335,-13.739163266924097,8.691876179092475,-16.340348934821463,12.80043479258535,0.4429039246402113,-127.498498091604,44.539135722842815,-28.006326811688663,9.458785437554802,-2.029874554555761,145.06789630187905,69.97675036406707,-0.8922065379102051,-7.513786677876986,4.320217804391042,7.795037583940018
2012-04-30,1.6701556488714413,2.8837943317886428,0.0883196433399834,147.00947505184865,110.38581632254996,124.85938351648012,-3.5828180554282567,64.98821879378504,74.02654644395139,-1.4098182606221887,1950.3300615986811,-4.558794917426223,-23.902658169279327,-100.5038419878266,765.4784813256931,599.2001931957136,-0.3802444822907276,2.125921851352871,100.15029706765569,5.845915125114658,-0.0678791751129326,5.038205129815424,2.270028727306737,-0.8837882178449092,-0.8086186106084128,0.854354670665245,5.082481862455808,0.1811205800113704,0.1072312832003667,-0.2270159072884467,1.0648177357092017,9.984392575442264
2012-05-31,-3.9104494443393927,-0.8096289908814313,0.0069112610714035,125.22293180271578,149.9990921025085,113.2045642100525,-14.40723869627895,46.61870964926364,65.83605520587189,5.099137468132161,1758.9390133682048,-0.3201661638896333,-18.33548476235912,42.99928140588039,785.699967165381,-1119.5682969413226,0.486306354031079,0.2132541628211584,111.29544335029476,17.312772837334023,-0.3252546096409117,-78.49962269731657,3.753480600639136,75.13657286021832,6.7956445227926565,10.329085963689906,-272.17159281454576,-49.2866699950302,5.835655930710505,7.694018844732842,4.290428698318486,1.6701556488714413
2012-06-29,5.5537035122935325,-6.063683378666703,0.387421665431928,151.5429904357702,124.85884985977384,150.48572777196028,-7.316819355511431,-13.005267124192937,46.65960433914295,7.074224367476148,1798.3954504472918,-0.1856348230329687,-38.95469162260815,150.43532341061476,687.4689107142609,-560.3313031558296,16.600178392939085,-2.1436924326928306,-80.16215110013343,4.048543076962716,0.274984713107578,-38.31626819516839,22.76444880250321,57.69171652382185,-41.55521688305677,13.679802953332027,-89.82677116362952,-43.746676048848286,4.058951767923649,8.692822609161993,1.7027716280970573,-3.9104494443393927
2012-07-31,-1.2099921247258525,3.6128016610121145,0.1378734028299654,25.03692693849251,150.5422104074184,124.10092102198364,48.824112647479744,-96.83676708485211,-12.937910490930948,7.046615398152859,1788.3095330562242,-0.1830788527380114,-38.37408262777104,149.22522007294927,682.5536029400956,49.64320761369424,-11.340714396535311,1.6411992650816103,-216.20708881685889,-1.0741923607559445,0.39838314042638,-2.749984954521551,-1.1878682156050502,0.5087301240244706,-0.4251759811134796,-0.499348104835974,0.7503391009045686,0.0970797707112041,-0.1389465940231531,0.0139732620125627,1.5069956799321176,5.5537035122935325
2012-08-31,8.80006641212346,0.7478802949735555,0.0058850389133932,-64.99086533963151,26.13162123866084,152.88023496876218,-44.356539134887896,58.24132501688787,-97.50845156416418,13.65579568610316,1796.386294438167,1.0815289756248765,-34.24849608185292,207.21296290254324,683.1458114400607,950.2667947538072,-2.0019403775427165,-1.2511130210035617,62.949275603153296,3.057142370514157,-0.1305153261216349,-15.709807131124762,-24.918970948050685,-0.6941514474882524,-0.2926360967483568,48.53685727823495,139.66508783264794,102.98498263379666,10.940558817516262,34.19752080164302,0.1976214187674401,-1.2099921247258525
2012-09-28,5.882156670815498,2.389874688320559,0.0601718040970983,81.2766131244233,-64.02613467226816,26.71670908406353,7.381939684531186,11.982456894786177,58.11189017088425,19.407849983282265,1780.137678180629,1.068027524729407,-24.284175380319866,205.89760732492823,670.1564354306561,509.4767335496361,-3.0754973556400245,-0.5042621907658713,-374.5831053959547,4.093529194206951,0.0085173027050338,27.640780594576995,-9.787087970412188,-12.324160506776623,16.674114056168985,24.86616297059797,48.154629183861694,90.78685632737374,5.017158619337025,15.602289267603766,-2.067847603752817,8.80006641212346
2012-10-31,3.696945087431174,2.571317031042529,0.0692490107706897,-16.277984676507764,83.1425260417803,-64.88951831578957,-4.2541767140373,38.761400845599056,12.114313519110237,19.487364135095817,1797.0936508349043,1.0982312254812894,-25.195864720295877,208.6743137539296,677.1570895319755,948.1174354772228,-7.15055592669912,0.947567198079895,146.96512030543158,7.442869888768286,-0.2686336168199794,4.30186231296085,2.0089389907662394,-0.0179284841869673,0.1060031220505024,1.730826383273012,-0.3245449890982783,1.1222719936608598,0.2248593905062463,0.0834649957581064,-3.92531036855366,5.882156670815498
2012-11-30,1.7776026363714452,-1.7016883760529933,0.0302133669132983,138.72587431748315,-16.995297902654713,84.47508048967244,52.97160113599719,41.754382585736224,39.035704531803546,18.39601993895722,1864.7382244258995,0.4874015322088975,19.76237258406293,86.47317797949577,678.4345535276816,1667.7787163923672,23.98908111122389,-0.0949597757349636,262.9219660370709,2.027406428855727,-0.2842061056800993,-18.18865220355002,2.4134901856839406,-36.33367228043517,7.1660260163199965,2.1413576766738918,19.274016132999584,-80.13147955916136,0.1083242362047656,-4.514889368732042,-0.0604418393213652,3.696945087431174
2012-12-31,1.6178125419093112,0.7465083121016604,0.0057995920060678,92.7551420407228,139.58463573640822,-16.98749504564136,-8.598339299767876,-27.65876139068313,41.95382696297072,10.890389366744184,1839.782592214682,0.4226527074888574,23.08182310666369,-76.98129186326766,681.5477160201712,1768.707981777684,-16.003377819895718,-0.7728542558358242,95.91605589706931,-10.841855482806949,0.5923084488067103,-43.67547152590885,-9.142021849521228,-24.19439285492584,1.8635343327561245,-22.66228780978804,-8.294476523173401,-126.52269053393805,-6.825475868233653,-17.49495639442793,-1.6353704703783594,1.7776026363714452
2013-01-31,7.848639485442096,1.127643439371655,0.0132269776103749,57.63623017842757,92.83182202411972,139.84036350085142,34.6572756221312,12.121950762587836,-27.703128304422428,10.98686790436532,1831.543817642236,0.41504776651829,23.43052917742638,-77.74297539568377,682.9668011567413,753.8405935797963,38.27225667972255,0.8172974036649663,-45.4427472569929,-7.466744248790576,0.36842505369527,1.2411046319620596,-0.4502843096862818,-0.5189112937818976,0.5889569822555956,0.6429946720413682,0.1410290784550767,-0.2956736657041432,0.0336556012238489,0.5712210555563075,-0.564070962315613,1.6178125419093112
2013-02-28,0.5913755318992904,5.216829795495127,0.2827733240143135,37.61527426667189,57.783235131511645,92.94025941519372,-0.6699514588713447,18.336624274314392,12.144883692826156,7.527549547556305,1797.265888817043,-0.2548676245554749,-45.313030328508304,-135.29285525905323,696.5665924929622,-1790.337187001643,33.92266053949172,-1.57628869912827,60.013783500329794,1.390384454036365,1.047867066323729,-5.589566056962326,16.46933569238908,-38.76338115970742,6.52759294978307,-38.93435956522416,89.612442637948,31.1004799158029,-10.107548655024525,-34.04562671468769,0.000831568028258,7.848639485442096
2013-03-29,2.9916280624702183,1.2399606863607842,0.0158932006984441,22.55904780976972,37.75423478367346,58.52704772389874,1.7658282340037148,85.57733637792163,18.518926853610665,7.064730314737255,1850.602538245688,-0.9462152684719364,-43.80724521387878,-76.2072337818595,825.4669897924184,-2380.4160145224278,-79.49081340001999,4.873217549662158,371.8576970732028,-3.167963688881258,0.1884561108482292,-26.5415602581154,17.04589069290347,-30.497554246742737,1.3836347308959065,3.939503050185863,-52.89216415149585,348.80941579730273,1.2587941798234823,-3.053900742658662,-0.0716807486163588,0.5913755318992904
2013-04-30,4.821627672318703,3.8226443342035834,0.1510293637737977,126.29751274756926,22.613512850927695,37.71953268828273,0.0,20.24567392422239,85.61710826888535,7.098257721173289,1852.3372165553767,-0.9568606913483588,-43.70312695776076,-76.21496490999527,825.9024636276181,-2204.232531725372,10.561754586709462,-13.316312728296468,-273.8167685863773,-5.788436109389892,0.060436464394012,0.0563378174110766,-0.1381576520266492,-0.3749025812005868,0.1663273396409081,0.1666954410945891,-0.3328097913309875,0.1840584498003181,0.1040523345653454,0.2886772256901508,1.0113885378843772,2.9916280624702183
2013-05-31,5.606713034960337,1.4909899030494278,0.0229330678368751,12.146528873582705,126.84141462700494,22.446275138071844,-9.997443296582423,62.62591398080899,20.317020950709228,7.548875236159276,1765.988849459869,0.3919629472185847,-15.065463862417058,26.074165982292705,836.2512668175417,-400.46216563956193,3.126038965756109,7.5065464151253565,-247.03534550634288,-9.577812598941591,-0.5206505078111826,-13.790729760030104,-4.602586637537257,92.12904484846908,-13.355679181254992,12.751813185399756,-150.66464242436712,-81.06856844853678,4.728486987584219,2.486079388447223,0.8309073132406262,4.821627672318703
2013-06-28,-6.316825814958985,2.6850785025280564,0.0741488913439566,48.088738243260806,12.08073106910084,127.71938257228852,-11.052796212922736,24.518378150556234,62.979873822079895,9.858109719446336,1803.731321563601,0.5287309422939707,-47.97806783965353,123.9713618571802,850.1861696464409,931.0738562873896,21.58168295274895,-1.5451471538660968,45.56408722029943,-0.2397466349906096,-0.0032840926610697,-10.86930590486591,18.69694576434117,58.08918503165472,-28.04903390901161,16.121331650719668,0.9135142647752446,-317.9835388051764,4.484865161038485,9.786845680161804,2.5689827193013457,5.606713034960337
2013-07-31,5.956895092408054,-1.1777683470372906,0.0142187040447558,76.92025989893247,48.086253897537816,12.12601663554002,-18.391426456652,44.31383916645528,24.68193225535521,9.898319269351065,1816.1901522987653,0.5329880670394569,-48.68054066093352,125.0345416523224,855.8982895471487,1595.4805239741063,-27.0315985489018,-1.470926555256355,100.36916495650944,1.5385854662231395,0.0014971005313195,1.8147537660911155,1.0645719149154047,-0.1685052197165308,0.1210777264627402,1.168228678791536,-0.8567153779395511,-0.6632138552898539,0.2100209905017394,-0.0724941976216939,3.3267026647597597,-6.316825814958985
2013-08-30,-2.6358752921912623,5.338563425479339,0.293415763741073,93.37839527053968,76.4554188594299,47.84512686159209,4.959816842434994,-19.21267323250065,43.94761734627146,1.685598548170146,1790.9805419360137,0.0394545210798765,-216.30102388138425,225.9435116039845,834.5878345860492,460.58175354209015,-8.07682825196212,8.683002398155367,-489.0507566269352,-5.5610806110626925,0.6204421528897857,-11.721274009354232,-28.40019435226944,-12.522159312632418,-9.558325063532706,97.07547470276576,15.623182646393964,109.2131047542184,-2.201938812226963,-161.38069971060918,-0.3555919949366632,5.956895092408054
2013-09-30,5.7311191575963,-2.678560049098768,0.0735906971840793,-99.02674981676384,93.8099214121128,77.37776345304727,-13.713918366704412,88.09924043208139,-19.351438970529312,5.523673255754224,1798.772448306357,0.03144405586618,-198.5774629020901,276.69591343978226,836.927001679232,1623.3077191770562,2.93044775717501,-1.918200116989766,-160.09429831128597,1.3563176820024978,0.4198665749389768,-16.494592494585305,-3.161495481149558,-22.2587823733372,13.219445529791166,41.692045001547285,29.800532906381484,133.55530219755352,7.610125688753577,25.24469876945433,1.7868675306406114,-2.6358752921912623
2013-10-31,5.880452368683967,3.600906444525928,0.1332577568086068,96.53068734220317,-98.44933422392978,93.3507086609591,2.807958453416404,-43.86320487425458,87.7481291456539,5.545068991822221,1786.242750585049,0.0310180549212593,-197.2618525221869,275.88489431622395,833.4834931107847,-299.7095948832677,5.11784400213007,-3.302586331097359,-43.594867894894406,-14.764333259696684,-0.218465826146028,-0.5837029208595936,-0.3545761941898604,0.2417044187562638,0.0208113123603119,-1.3606463627765493,-0.1118726937776912,-0.8867535470743633,-0.2056273454027959,0.7908054728621323,-3.030999489030492,5.7311191575963
2013-11-29,-4.2589507127275406,3.998510938848767,0.1637389682820277,-44.07203273249097,97.37195904878368,-99.4000119718754,-16.545720998541263,59.48586260678542,-44.16259999625453,23.35980798526185,1739.272637529723,0.9898038166378608,-290.3283500623354,140.8006829005925,847.8135007409905,1150.209391663651,0.1953496636679332,0.4694110726667588,263.0879706026558,2.719196616423204,0.032308766440199,-3.458340355940834,11.84031709303946,-29.681489502552395,17.71710031199149,-542.7759173877549,-17.800628515138378,-56.61337341792232,17.902919933855557,-43.65104366362917,-0.0430511359289127,5.880452368683967
2013-12-31,2.092495356707133,3.0212384058006503,0.093114997709502,94.01567964436332,-44.23926926110556,97.88541776435014,-12.366979181801325,66.28431987316804,59.90150080521885,19.09402853331347,1795.0238127535838,0.9956697476797088,-314.7732946180408,-84.89699695883702,858.3489199656738,617.6516401996588,54.05324396186922,3.2998827262997565,-27.96075317098905,10.929007211417485,-0.3400767697912522,-12.10279043628222,10.675854679477652,-20.308398802112563,4.981521387503761,-43.38339374192663,61.9970157852418,-145.72563047227152,-6.4509727111341135,-27.115707298522267,-0.6419478385104664,-4.2589507127275406
2014-01-31,-4.158865875406748,2.7082293647311904,0.0750516398941993,88.93003361264518,93.30418230079484,-44.12348187572682,2.623994788204137,49.60033366662309,65.90277757838774,18.99849632028528,1782.3001305196483,0.9919169909031532,-312.8810684031917,-84.73028578878207,853.2733052328638,2810.5251871621194,-46.05051588691425,-3.967671031864569,-253.6801296354905,-7.727647045267304,0.1939404024150334,-1.0790114203699943,-1.1194826896550296,0.3577337791436861,-0.0925626432326396,2.5159142003525403,0.0356563572385724,-0.0321902282289841,-0.4037632668143232,1.4862353934116754,-1.989580566002866,2.092495356707133
2014-02-28,9.001531636657997,-3.3036732039134145,0.1115440002026706,-64.95077177965094,89.16458246133087,93.53161938902548,-9.10015759959199,44.70975804971588,49.72356018997476,16.561203036112964,1702.8164528203956,0.5067820752328664,-331.5872475887095,-154.81861484645944,840.3804085023885,1975.292688232908,-7.621286722737445,1.040496842779362,28.65769309047579,-4.678364455511797,0.0018889500729276,1.5614191029008282,-13.36045181196286,-37.48854286416105,7.11549965847243,-42.75568846628585,0.4924647874015342,26.910044579465684,-9.835817798048843,-26.101193491749,-0.2106176666431718,-4.158865875406748
2014-03-31,-1.753049834796904,4.43634685800113,0.201637567375976,35.13946660210723,-64.3724767435432,89.45378706333254,-15.56572111077983,-54.18215840556716,44.47151356121776,11.734679013740733,1621.3526990628409,2.3303467411374985,274.3355422090076,-126.8303142725291,818.243521605341,-1140.2797245414974,38.76165007538312,0.8090636069868111,-178.5251085635701,-9.556949837662415,1.104077956325974,0.67094709717054,-29.90742092804476,-36.5837656970734,15.948380948874757,979.7300678567628,-76.7205774153373,87.12850970216903,-8.591119302144293,420.8752945713335,-0.6728874673647223,9.001531636657997
2014-04-30,-3.5029054063723724,0.421079494124977,0.001806760068537,-73.71842225019523,35.48897891881292,-65.39013677575203,20.6431213262615,73.70614603516458,-54.75286924328236,11.857146294067176,1639.0926461197926,2.3431530839922985,277.4120172193782,-127.8266769328857,827.1120569152305,-1779.1508191351004,-4.081721107090331,1.305661456297088,-96.46839242344237,16.297145153742747,0.0473778368833839,2.019801372559669,1.743052815710854,-1.6346765980398743,0.5670473371401954,6.928435491902064,-0.4157648338264934,0.3862179886546997,0.5236018819361234,2.4532150314796866,2.8405594513441006,-1.753049834796904
2014-05-30,-2.310478259270077,-0.1863839426384749,0.0003544663407735,145.74737341395527,-72.86530777728322,35.361420054484114,-7.764161717493042,6.938736599074252,73.50044449352944,9.49226110032262,1469.0348157430326,-2.224543288228202,-107.45547731104934,-74.14617371839135,822.3672843994101,-531.5312466529977,-42.774770139552096,-6.874206614212753,-73.758580769569,-1.8372226090577044,0.3230327091361009,-3.820481920590481,-14.263828173461915,77.32872294414298,-10.094225955231709,-433.43499648577085,-61.576596043955696,-97.00498168251995,-5.154639523687898,-200.27932549261848,1.031019701164924,-3.5029054063723724
2014-06-30,1.2738328097995475,1.992716040187664,0.0406328543315276,-29.10450040188792,144.9128478647729,-72.88873034967904,-4.82760518873479,-3.059845097626316,6.903499926671559,12.740481068735296,1461.7134219734903,-2.0355008249709297,-66.18632502876294,74.09212917653487,822.8124630978789,1521.417978235893,7.682268965530632,0.6998457047826463,0.3755000162965416,-13.54827697091443,-0.3367949426925383,-3.560107182960877,4.508111853359907,70.63483885055719,-30.368348118204132,32.35625008151624,-11.429412161298302,-80.37374805348617,6.843497702044942,22.92642989232641,3.955154374511631,-2.310478259270077
2014-07-31,-9.775676833416885,2.513298802540164,0.0647556661271429,-49.758602839067166,-28.862361235468136,144.20256949870748,5.288740445685631,32.70695936527603,-3.0505262360424736,12.742261104450405,1454.0671197320426,-2.007510562815336,-65.88238615373169,74.43799388416767,819.9412046932667,1493.6609552113532,13.120195620808444,-0.5808739428721168,25.745928015225672,-11.428277673199348,-0.5356927796540107,-0.2871904588481584,-0.8266808143557398,0.1459500956259134,-0.0427570693724419,-1.2915768261685798,0.4247803352108121,0.1384761105587415,-0.1020988057969489,0.4355668125189709,2.5407754418334463,1.2738328097995475
2014-08-29,8.470392294742366,-2.0117475074869158,0.0414640351435461,-29.543011931571677,-49.8691530968746,-28.70969863914024,-28.46490893506989,41.37553445019921,32.74476517772234,19.39239442132553,1328.6968879430674,-0.1276237366807769,139.9659692809877,246.1939759717353,811.1083882565478,1624.5248862472884,-21.072697067521204,7.939043542169415,-218.9891725351449,0.1496117849868596,-0.3895808356669554,8.330950831099216,-27.688145318328964,-10.099037048871324,5.740465368249236,247.8423147121896,4.996329619382934,115.58680276043104,16.08758500716082,228.9426199877565,-0.7683708148293462,-9.775676833416885
2014-09-30,-3.281698969083979,4.023449444149361,0.167076742995005,20.96722514450396,-27.76333976731204,-48.2997342765141,7.278066108125337,-32.671757076110275,40.84209867158503,23.94186904670987,1368.44574819866,-0.1334335714840513,128.1368284891516,304.5876217663102,806.9319132122092,1423.098355100551,-0.4156209277564571,16.70588384206441,-444.72733621706175,-20.53700610724573,0.1084487312940425,-7.601987264385116,15.03853742120019,-30.353266847598118,20.791967286573964,45.97464556387911,72.53126059912672,175.08134740536562,7.5895488571121135,25.809533347071408,1.5675051216618137,8.470392294742366
2014-10-31,3.3812064362229486,-1.9376682132612533,0.0385530708240663,-138.84314149401888,21.257995738092248,-28.14457952206684,-20.33311408548613,66.48852190521708,-33.001016593428616,24.203092648503933,1380.845769067122,-0.1296089945710121,131.46598872794144,307.9597212289103,815.0464365387404,-832.8023948268832,5.778570762606748,5.715916446674726,3.0200970132134444,27.874855729022585,0.0827083487882645,1.8254776366818817,1.0968080753917633,-0.6303147754295821,0.5532086778051379,9.070619924949824,0.1049552454216851,2.116308597383437,0.5911402965792121,4.925783885455417,-3.6668371659072,-3.281698969083979
2014-11-28,6.752662813548257,2.4174282203620514,0.0601642658088434,139.07168308493468,-137.39192284712283,20.98856522243531,28.13446949133173,-31.719274216362088,66.2004790356215,25.47725327821526,1237.9407687758871,-1.472546230084432,23.784753652515995,172.53619141056458,803.942858237912,-1184.0569765126422,-2.939573811166788,-4.204619582337472,-289.4215596586096,-14.567254019441208,-0.0675198763551201,17.004064482525337,-8.321242039692933,-46.78363345330929,21.13792321672004,-133.9188541021016,-5.492134309813807,-44.6276373174958,-0.8123535954700714,-80.2509545054101,-1.302539289711213,3.3812064362229486
2014-12-31,6.533954022236758,2.4500267954887383,0.0616924061176323,-44.4810777521722,139.9368500186155,-137.20302749790233,-7.407151480286703,39.818510865706514,-31.833144583536697,19.567758187310822,1204.6444617585764,-1.5294078262750974,-4.570318815970216,-79.77284981030012,801.3396750451074,-953.8939203028724,22.212185518084965,-2.5587692989312245,262.4325634874988,-3.0515366650442104,-0.3210384575927529,-22.82692120129707,-9.25250548182575,-24.744548796234213,0.8940455848156574,-36.3247058276624,-45.264289839970125,-152.27573527016634,-8.320699302573033,-22.849888761507515,-4.7254365032804095,6.752662813548257
2015-01-30,-3.49645155728874,-0.0586396695684732,3.5194361105569534e-05,59.36251179838877,-44.67393486313266,140.8465778662213,6.887173669693,40.60627827277374,40.13445274552591,19.71564955627654,1211.2764442271482,-1.5467168733290282,-4.485515711009787,-80.27347599051026,807.600754906409,2500.583469130272,-3.299307403756813,-2.304530095264866,38.28673358641913,16.879056571384893,-0.3638636803901938,2.045820778690711,0.5599403738535926,-0.9413808887831578,0.597410233216948,2.574965370500649,-0.4172567973164689,0.0660613432277443,0.4108385737008575,1.3268412132860874,0.0921042178255433,6.533954022236758
2015-02-27,0.5896069828387263,-3.099069666935573,0.097911609109271,110.41523267236656,59.92896190020684,-45.37888376109943,-29.65849529557488,-0.9753088234723594,40.918665045150405,16.482670180648483,1177.0267793874282,-2.048033934991706,-50.11122726411087,-168.46313385442463,803.1076474684039,1351.4217813934995,0.8066212819392433,-0.7098719999154923,32.907609292395136,6.147082613501738,-0.1620924416360707,-7.48998471632342,-9.321657936636951,-44.734088703648325,3.889287701101196,-45.66671315422644,29.520532037154872,12.718913417877364,-10.72724870569737,-33.96160272145579,0.3716922389050534,-3.49645155728874
2015-03-31,-6.251765516321604,5.82985773816763,0.3473941767193063,107.52889199485593,109.9761867179936,59.70741557742075,4.962788717671942,-51.10935582939668,-0.9709103480619844,12.250725604114724,1109.1439555563322,-4.826883204721423,-87.92412094337536,-129.80289116209775,780.318915683004,29.779426105703777,0.9093076457926514,14.602483785283011,110.44547221200446,-2.978778464762314,0.1322697997439202,-21.88677687742484,-25.454430849046474,-36.83403165553176,0.4828713530172024,-64.51948276729945,21.926897914838484,55.97052984840313,-3.7261748089617655,-53.25769204425808,-0.8340628492841873,0.5896069828387263
2015-04-30,4.723472823481062,-1.101664746496921,0.012408261866471,-49.45537098746898,107.78104206074984,109.50609334397524,-4.154236006409857,96.44168020076846,-51.13320790903824,12.244884601574078,1106.3003261492156,-4.809259609064728,-89.05957142188538,-130.5926992404954,780.272700602795,-2390.329643925145,-23.07307127665413,-16.805618652275797,-94.41883967626018,-12.920414951593528,0.0321400531042912,-0.5204198243360452,-0.1008348598579118,-0.4936536819387527,0.2785910316429323,0.9070152301150074,-0.1641834506552442,-0.0477358467891235,-0.1352320426631053,0.3345980517856617,0.4888736510833151,-6.251765516321604
2015-05-29,-3.2987843428135166,0.5726598112030953,0.0033687647735207,26.958518610693645,-49.1357372704064,107.36863495656812,-8.380077474275215,-18.07812780116117,95.64373580773062,6.412584810406809,984.989584540601,-1.7938964153273511,-244.632612513661,-76.24679979040204,789.9905975662031,-2026.055991943352,-0.2265634032489671,3.713546444856576,-63.54644634047986,-2.1624896894283268,-0.297583879556078,31.96566918243616,14.466488012910204,106.64957005920373,-26.877449502350608,-30.9904820942196,-93.0543317477628,-116.5924502388627,-11.8513218074119,-48.71820091946772,0.3784798094286223,4.723472823481062
2015-06-30,-0.4470032149915378,1.3201963464759658,0.0178336743496487,-77.27037990308409,27.27007205440649,-51.71608138140035,-21.79334757629444,9.495688209096468,-18.180840759081324,7.750205402694677,1000.6599583674952,-1.7353948446459468,-216.23857877595924,46.14195992636873,803.2704651546707,-435.292552180601,7.588732084778847,-4.16505821806544,146.24783760797936,38.61571665757504,-0.2170242258322051,-4.037159850921398,17.252009664980235,74.30494065507327,-24.97982754210114,42.74905984925096,-92.73169106216636,-59.05531737487193,4.511315869045852,16.206100934646926,1.5116390948212235,-3.2987843428135166
2015-07-31,3.1217812879640894,-1.502636455672499,0.0231680286324351,64.89691099676571,-73.2205864538459,29.125262409344792,-10.14214529239641,21.71433736069845,9.456235007317584,7.854651258777551,995.9033139047292,-1.688664544001352,-216.5787479320444,46.67025417397185,799.4240246634747,334.95649013941005,34.74999827830994,-2.426043252119001,13.622309267956553,-0.773748231273629,0.1657406507108329,-3.115449206980685,-0.6622778494947426,0.3286845978904082,-0.1037478531402023,0.3384639546931112,-0.4412389368156653,-0.1851425235059594,0.1896653184293484,0.7639019453491471,2.7337948706489907,-0.4470032149915378
