date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,rev3,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,ep,agr,grnoa,chatq,ibq_adj,pchcurrat,pchsale_pchrect,pchsaleinv,chsaleq,O-score,sue,disp,turn,mom,max,gammaps,bm,cashpr,cfp,currat,roavol,salecash,first_lag_excess_return
2015-03-31,22.202031573284334,56.120977564971135,663.2202044452398,3.3441812259373567,362.88328994708826,34.406472637133206,-8.571627143482774,359.6189550786229,0.5422176096856747,266.62177979116353,79.73952102401543,745.3676190562635,79.73952102401509,559.1698760392538,-15.816176818213364,151.18387110893906,-115568.2049900801,424.4843410941178,-8195.208455237602,2.4760866557956005,2599.617868895296,-335.8881892411173,-1232.3340685906178,-5.131689125000548,0.180302388172997,-518.1992483304748,14612.528357652656,447.71703405882863,-56.64823312287263,1.5739286175379164,-388.4903297263736,49.55049694402906
2015-04-30,-19.921959043995216,-10.63894441463353,599.9525593755592,0.1198284765845247,-740.2176412208948,365.9683277381102,-453.9781881385252,-8.624098533533163,-0.2796471511242992,240.2998542230605,86.98823760971142,1054.2223236070183,86.9882376097112,307.4836905228475,-16.182276937456706,29.78550587927019,-115791.08481196544,207.47424768157856,-8309.96648879482,1.258348928469574,2044.6135998206755,72.54025361855201,426.4477632099788,72.47121821746441,-0.4334137167544885,2.3675905142881675,-372.0161031792959,21.24188913931357,42.220010023782834,0.1444388743266529,-20.285681545523403,22.202031573284334
2015-05-29,18.706218876723806,5.563870129120293,630.2785013742943,0.0327303738253379,796.6403840284194,-740.4976833285664,858.5271776195004,-455.18958791873,-0.4748279622133328,237.9393104601207,263.5765425488089,1191.9795063252834,263.5765425488089,-627.948891888263,28.881276244074154,-172.055070936421,221.47904928528703,96.95933288008396,-8559.991313244334,1.1326981349917158,1824.124613929525,1123.0708570803154,-406.4455689921879,13.801504786011492,0.2290149849132579,142.70581190779012,-5360.780507055752,-828.084812774286,68.97800594556065,0.679156367189762,1282.0665058072443,-19.921959043995216
2015-06-30,10.716949842898469,12.75743742358262,587.5586716108068,0.1723319301371326,344.8091260864725,793.3960028988822,-161.7969688219772,855.9993994238087,0.3745130857382212,250.04786887141253,270.941920558636,617.571819569403,270.94192055863584,-365.3918573613346,-9.732752648669573,-457.03175524581735,192.74760987614863,-63.031467212263536,-8559.956220484566,0.919016002340005,1596.2033998110849,-477.5049335310414,806.3077720993288,1.4183035695768922,1.6763965661729312,189.374209844862,-2221.22831566217,-503.1937015320678,-97.46355011832428,-3.966528980061284,-8.489088294525573,18.706218876723806
2015-07-31,11.467169993037604,-14.575339454640869,601.4229210689127,0.224726267313575,-304.0396349851251,347.0247558942923,84.69063203894176,-162.15221698317123,0.4079595812574499,250.4536442434168,282.95688875381853,635.2841079060543,282.95688875381853,-366.9643816208823,-26.206013427570557,-472.6285137020424,192.6865313724148,-57.90881313067577,-8664.721078896177,0.9173781118039076,1915.1393981453327,3148.505729388452,106.49724345675622,34.888974466618265,-0.6158463570370962,7.662682955880882,217.37646823737305,4.660361433791877,10.230776844627144,0.3248500111621553,224.51728603997253,10.716949842898469
2015-08-31,-43.47016442964444,14.458420626280311,648.8375698721443,0.2209625992864889,321.2888625386774,-305.6823883505588,194.7552601436378,84.81269670990653,0.375470168979345,251.902587518636,97.99889502104024,-163.9848588819156,97.99889502104024,235.2466139392712,-20.888279990247288,-524.8275981214679,492.6537306514393,144.72545932084137,-8665.477537068435,0.7319727905786244,1788.571115069031,-2887.7077092847267,330.74068181144776,17.530578437656914,0.3066763519496494,-234.23761472728256,-9520.143585700209,209.5817987692198,-37.69727908378809,-3.275619387834297,1170.1240656437003,11.467169993037604
2015-09-30,-12.49596993671813,-58.97788599714009,634.1886587426062,3.674382820573833,158.97478835319728,319.7350339860462,-222.62569383740347,195.04841760261857,-0.440948161389674,249.67083621506663,53.68665220253628,144.07467990540576,53.68665220253632,-64.9100097841082,29.02627343700287,-135.59471137504462,85383.52407571106,587.4982044335682,-8656.13878277323,0.8988017225180611,1846.2838644657784,596.5577846567794,536.0227185905096,45.47117352657597,-0.3589019746569803,52.97296130151517,-4626.571685057701,152.08807378479537,40.35718310159336,-0.1238743284229855,323.57119042492195,-43.47016442964444
2015-10-30,54.45410797714147,-29.422011270527577,549.4555338079645,0.9174111900292964,207.30550465033656,155.85382059356584,219.19562743608373,-221.1409300160688,-0.4511333136765756,247.93333875332664,53.87524611692905,146.41291184584884,53.87524611692908,-64.52994820268754,29.547746715443047,-134.97021458910453,86043.89780116893,584.7585775845532,-8624.404338958971,0.898931718971901,1801.1005457744027,-332.5159035983852,-779.7753201853357,-83.50731122252341,-0.6550078593459023,-94.6263371604,1061.603133165103,-6.2551566852856695,-7.120077574900279,-0.3588370312785685,-139.5221963757649,-12.49596993671813
2015-11-30,16.982804397983028,70.36335940668914,635.3570577429252,5.252170443199696,-680.3230781541118,210.24323408564757,-891.7092286413986,218.73887594419853,-0.3976350563694172,259.06006976897874,152.5739436839584,559.5087605885183,152.57394368395848,471.3123526868811,-14.174445197250432,158.99019099187274,81938.24398122178,380.96320032612687,-8233.6704157803,0.9008591915223236,1786.3574430899214,316.1627724868622,-239.48006428993176,4.99258266599486,-0.0691981289820038,645.9591362706669,-1654.1785332943546,415.0519626586025,-56.72226056466161,4.010792299491257,-693.0119743998875,54.45410797714147
2015-12-31,-31.91588380773698,5.283837251195704,669.1781072927719,0.0295069460540813,-200.7462476931889,-685.1267601856712,-449.5488614931182,-898.2152551664724,-0.1445963133696553,266.2019191943319,93.3735618978442,304.5855596187534,93.37356189784434,434.41662984411073,-42.20167192703212,323.2779922686387,275.2525997882301,90.05262988502909,-8130.676672612727,2.942230359917438,1695.77935534855,-1931.2944726415997,18.36346156219224,18.53674121991412,-1.0887284355519151,600.2295331709465,-4787.208771624544,206.57076497058893,2.750176826645202,1.0540385699081014,397.8728072684244,16.982804397983028
2016-01-29,-53.79596592907596,-20.77321147315654,564.40295917798,0.4556955961383558,831.1750800686397,-200.4387367383702,1077.6906373617824,-450.187612027372,-0.1444164192911556,266.86564674687395,92.95365842438474,302.2355432454992,92.95365842438488,440.9423964547661,-42.05050525156123,323.956944350664,277.2476254481614,92.15617860368296,-8111.579650369262,3.0091870166405448,1873.4103931307689,-851.5431619667429,251.47379453816663,32.821248968262125,-0.0698144221214649,22.646964820120047,-542.6509514627396,2.1503003129396348,-6.60477034847554,0.0380724190695218,48.83624498301288,-31.91588380773698
2016-02-29,2.5601556493013864,-56.12661383024383,646.5059912893793,3.3353501866245883,240.21751966781,826.9319280621526,80.22540330410764,1072.3321425812762,0.4047778228711268,212.8477176572473,-12.340490230394416,53.00854368168101,-12.340490230394336,-799.3239065277131,-37.76360857331643,146.5190430083301,51.37634770811138,33.20543313287994,-8123.466995882445,2.8970635738366592,1664.7498443665388,3339.2703336287223,-1091.7440501791662,-19.17737965044148,0.7612819967720856,-161.56701829760277,5013.42850372399,70.32289291120082,5.208741677606668,-2.6897709449315244,598.2766088095086,-53.79596592907596
2016-03-31,52.642381025852345,-0.7530600023122529,610.7311917101486,0.000602583606895,-451.8255646873064,237.41807517513135,-312.8906474753204,79.65191526142344,0.3998506232795231,203.66600768687283,24.594512223677736,-163.2447322419458,24.594512223677786,-538.0718884073185,-74.83364305976647,219.68192511589035,136640.67253097935,344.08353765604926,-7902.161805665154,1.2220047456968688,1576.7775137857172,-1177.2676091660878,-1138.0903854050157,-15.843097554221233,-0.9081101107625766,-382.924733758864,2786.538166564045,391.910534230625,-125.34078130343232,-4.471102553147247,-162.34053908908027,2.5601556493013864
2016-04-29,11.57487239327644,63.28550159509137,566.9355223667169,4.257324234215641,-799.4140469095431,-449.2265990394477,-847.0061697637673,-312.6692460716308,0.3993566447999793,203.14417729845968,34.62207645550908,-290.53159681113266,34.62207645550907,-578.1734024428889,-75.17942415098247,157.7540519023073,136963.01242457153,302.0433235172777,-7940.243059241115,1.4467770023464102,1708.180780331156,723.7273408915598,467.76666190073865,-85.78302113725272,0.7884531081381017,-92.92357659170013,1767.250053997559,-4.878025795165058,16.450397726578103,-0.0480544469430626,-38.82791084832934,52.642381025852345
2016-05-31,23.697863974296933,8.64626513853841,589.0450169847036,0.0791740337163382,63.8586499978235,-808.3963045556235,-11.492466790767336,-853.4893824223486,-0.1666765389625867,227.57728233574204,602.0170225076434,740.3367442220531,602.0170225076434,-45.51094623516062,-25.795681425653957,-561.20011839118,273.976619811621,191.98715709826564,-7816.011698865049,1.4455924386473424,1770.2310630445172,-220.74771045463055,-576.1617602847236,120.44202491361308,-1.902605490996982,1035.113054220059,1810.584927598204,-855.8732930449277,25.8932339053913,0.4759327624356189,-1058.952125837437,11.57487239327644
2016-06-30,-5.18010597274596,16.674822403697274,638.8602056630355,0.2941719055174357,837.5490756790617,59.210037509828496,967.9145875749484,-11.513099719291835,4.767120702373731,216.43307642731924,732.110962504602,1209.7713064998077,732.1109625046018,-1211.8331073801555,-9.93335722363435,-1110.1059227346666,-374.4198013035241,-252.9206611918823,-8167.374071178809,1.35798774010081,2832.132259383236,-1048.751284372349,-785.183831147322,32.55911644538492,0.5124341132754635,341.0841755035126,-4234.865260479375,-724.8162188628569,-22.28918875250156,-1.0419634305061152,5.854205231022206,23.697863974296933
2016-07-29,19.508652909627923,-0.473344919156868,505.3857197085186,0.0002366937643608,171.9244966948955,838.2659946280718,132.14395866869776,970.7906628942388,4.749275737562083,210.2354195216759,740.0045482199342,1235.1653630835538,740.0045482199342,-1218.791166088511,-27.42283413969684,-1034.1744111439673,-367.574112864785,-246.962569678381,-8196.850314213463,0.9688594109187127,2847.858939250641,3327.5034875301862,-1347.3014515383657,-21.70069886475767,1.582860153989305,46.156038280598295,-1313.5695338810328,21.212166580290955,-10.371955741200509,0.0568599720785414,-192.5587645876658,-5.18010597274596
2016-08-31,29.258912211578224,36.64603422700565,557.9793481524364,1.4193818934130118,365.5150803315783,166.7499946666888,254.35064356917368,132.0222369101406,4.947316808964941,219.92456973163465,325.4334471656553,613.3639781873925,325.4334471656552,-1149.914229607558,-57.03829094074544,-597.8957475970883,-225.73548799666435,1.8341747004417392,-8641.887627870246,0.7962764590662439,2176.110907633225,-2815.1865692424217,77.32697113651102,-19.056423329067,-0.6284156530710963,-19.05211450484057,-6102.930435499351,176.72704035848676,-19.253391848607865,-0.7867125448550496,1805.4453449150317,19.508652909627923
2016-09-30,-4.658774149913314,4.724373805910787,572.1135000001909,0.0235582160639561,-63.70592628690101,365.3527000644162,-7.227712382591169,254.9950451649553,-0.0232191068457603,245.00179746112045,337.60632505206814,476.0151583386034,337.60632505206775,74.12958482700196,-25.46659119728424,-12.67553305577216,651.4963281830412,685.298588540877,-8659.639115579716,1.315474780264437,2079.644796257423,-1254.9960046568435,-187.0346878041746,10.10188255124922,1.0046941884592648,730.8798096494138,6449.901015034382,457.6419450967451,19.763902560045608,0.6968070104176576,-298.6843492956359,29.258912211578224
2016-10-31,-24.19757945732522,2.3693578348380857,561.1931496656176,0.0059147737917323,287.5959329585103,-69.87143012232472,561.8215182348566,-7.253292443943811,-0.0218690682183414,248.14139968180405,338.56020024759493,478.093410915945,338.5602002475947,75.96412289352556,-25.93983848819469,-6.440663206629498,655.869397795464,690.220371903908,-8640.234603333342,1.318778002681691,1418.3245299503528,67.61895781972635,671.5658572928705,67.28423419331807,-0.5363781191102994,204.5615122422441,-939.8193730199127,13.731337450592378,-4.903740396102876,0.3267140726130577,15.265373581940366,-4.658774149913314
2016-11-30,80.77377437568818,-19.35765685569914,676.995390860267,0.3949486071797458,462.7213944554204,287.80335426174923,72.26934323322718,561.3429054595487,-0.1961950878854348,248.79090990014328,259.0572624016881,231.84808267131348,259.057262401688,28.41435253450406,-63.553186399060536,-137.64165511403448,425.6714554068653,420.8075877092885,-8419.642703061276,1.3875975877375393,1295.1662282847158,1424.662150046272,-283.701923802646,-2.9780600832004893,0.0610194146215725,-165.64058782664142,2039.388472207298,300.0076272704234,-83.05747953842365,-0.1590231164800712,-1170.135659483567,-24.19757945732522
2016-12-30,40.09770552277053,44.93838496407372,746.4185539516841,2.132384869951232,-78.16190137118065,459.336443613186,36.05236522701228,72.01524214605902,-0.0022046600349535,213.64751369631364,279.364114670364,-1404.2279423656153,279.364114670364,-13.785210730376674,-127.48975576351224,535.6301211457305,583.1171715735829,590.0486348069576,-8379.66010896652,2.001960356437176,2440.3210614428044,-688.140223372061,-539.690678396254,-134.64337707339678,-1.2546432181617932,-1503.3767275728496,-1133.1030608704896,316.0481481941968,-112.55899794733432,-0.3762716885919985,-976.5073453693911,80.77377437568818
2017-01-31,-9.9540580711283,17.16619823524673,731.7435881231563,0.3095229768210411,-352.08624912186514,-80.07941977965652,-297.75092957635354,36.4311441531459,-0.0034353653465655,216.72537552134548,283.0323592166603,-1438.2072784530308,283.0323592166602,-10.747795696212822,-128.32804090999073,550.4423553320911,594.3603826352996,601.1720109156682,-8445.723074221416,2.153914918361328,2219.402821374143,-1778.6949211819128,-461.8265288891093,230.81787658342864,1.8699466782799083,163.6224367446739,-1978.926213803119,15.917520553652594,19.93434965516235,0.6219536138673263,136.9178344899119,40.09770552277053
2017-02-28,29.002718686180565,18.33717988815809,769.9148666409039,0.35219358901604,1270.1079071406384,-353.9948365259292,696.2601776432231,-299.3720312193546,-0.0210303653376072,218.741048817942,145.87949777799267,-1314.4607669796455,145.8794977779925,96.73471532388876,-137.19281239745223,735.3529292127959,558.859389364937,551.2998690334513,-8417.033815965764,2.352186331977543,1849.103843422659,1566.6662393625702,330.9923498908761,47.38529902288178,2.352739238146345,-218.33653745965603,4854.023887758551,74.32584464500019,-12.039250974594324,0.239877181125081,415.80525838433823,-9.9540580711283
2017-03-31,-10.435472885144096,33.440439355955455,668.8039148010625,1.172544338804734,611.6642629216243,1266.4487944032255,264.1114269189929,695.0508096753938,-0.116618361479827,184.05948201296084,-213.09552992737025,307.3743246159672,-213.09552992737025,-57.44735251255288,39.87961837412529,-448.9999324371722,20.497499651054213,-75.9830499739693,-7634.251990016492,0.3330661172388818,1773.0226530336784,159.48654416225418,867.7124177550659,12.607069052691031,-1.464343517988178,-1233.4445406656305,4133.115757043604,184.9596633622841,107.18144502390578,1.388904542052316,614.894903152981,29.002718686180565
2017-04-28,10.782523325324592,1.6220832023398764,677.8338745718551,0.0027543015966504,-104.76618208598906,613.7547229583765,282.3078252957241,265.0286264808193,-0.117036755858258,132.1493813234474,-225.4541017894429,177.09654310278262,-225.4541017894429,-774.2165128134659,40.13012363465707,182.00816916040964,597.596890773344,500.77007649020425,-7599.777133607412,0.8992802112398685,2354.678965226001,-5.672878740440865,-860.1593381998891,-3.4386529064229308,-1.4282757949296432,-247.55397305573024,-363.3510038093518,-6.537135796219218,7.902458345291507,1.891050213686711,382.08622091255165,-10.435472885144096
2017-05-31,-7.422068383246715,10.342280045310314,683.5935505006673,0.1120638753761,481.220977626719,-105.313432502406,514.5179372228248,281.83318016510765,0.3144710276273745,102.11653645153204,34.30107478101425,156.56621097305035,34.30107478101413,-979.7143380342976,160.97262920620776,85.72827681808808,327.0678493837393,504.4856292018807,-7779.580229293128,0.4556664516727354,3175.6526747720104,661.1067086431485,994.264738324442,-103.57073521062284,-1.0580771464451617,-53.49164726018353,6301.993270218445,-560.853300336895,81.64954446695401,-1.0940646703381134,-1785.097406934423,10.782523325324592
2017-06-30,29.704583865826105,10.069458540475734,635.9954088227676,0.1061093804511242,-153.35761357832058,481.6135250146626,24.97048360551943,515.6391525112389,0.4010616934231273,218.61631048979947,418.9970788748676,-594.3904675087739,418.9970788748675,665.6830902621633,5.441146419914411,454.55956849010215,28254.20005739487,661.3284583353885,-9380.452541825727,-0.1456564861408235,2514.690648947749,-1480.5191308319386,830.4839168002018,-13.460267784040752,-2.381963352898989,251.35987637624385,-3603.079755297266,-804.7014026129564,-131.31365189521694,1.3101010855761783,-371.5257988782396,-7.422068383246715
2017-07-31,21.07724236580596,7.413809068742607,675.0020969711316,0.0575676071174493,180.1788880949889,-152.628462533218,159.14320734635783,24.938890574255268,0.4034083823884692,217.61192095171103,426.23304917462985,-555.8939615578054,426.2330491746299,650.0156572849334,-2.6158557454413973,438.2126480489631,27705.58870684209,659.8547082840165,-9462.399348012592,-0.2032623086908307,1899.9806388720135,49.82377356191319,-454.809562095169,-16.03040975138856,-0.5800824894392633,-32.315290368358546,2649.6638678429736,18.460462802013467,0.562630651083964,-0.1425833327173506,175.45918138578782,29.704583865826105
2017-08-31,-8.170173753951724,17.71150707257256,734.611334739478,0.3279147194120655,-62.63770677070789,180.934267768818,155.35511527640412,159.7449878571258,0.1019084097460364,225.54736802658988,518.8288763731521,-499.7480972542479,518.828876373152,899.3551743372959,-32.31325323480237,229.4774995308265,28864.798307295823,826.5355588996965,-9638.562161972464,-0.2042600745659057,1969.7278539284123,333.8474931704309,196.39151367392424,-1.692585904529551,-0.4249716928342861,169.98932673800846,3794.612224302953,185.28330962686192,56.06282178180982,-0.291072258518767,250.1335745946999,21.07724236580596
2017-09-29,30.14542308904303,1.529427981434819,640.6973105059855,0.0024423132587184,461.8641936345136,-63.1942542735396,114.76986603248888,155.75383721090765,0.2263884788455292,-3.329646775522142,340.6761931813152,-173.7292222529958,340.67619318131534,-1955.846285773632,-8.122176771607652,-615.8929029753746,413.2760237862934,260.6805868966305,-9008.09204508944,0.3469177918435526,2980.8952185090952,-539.9844869637168,723.0760483669819,-11.667358882175677,-2.513091886196637,-118.48979603426416,4261.736004945095,215.85780916530652,-91.1661343366577,7.030538567798189,-177.47730152706936,-8.170173753951724
2017-10-31,32.87160130916833,23.70565866209835,610.901235529151,0.587135750250999,365.1579311725816,461.1601875264029,273.2810629298397,114.61485884992622,0.2278659114318775,-2.0486025798598666,339.89009746830527,-176.39889783733938,339.8900974683052,-1944.042987236028,-7.62340435500254,-618.9225006493336,411.9521067298478,259.50417370382064,-9054.265626755106,0.3683633325737111,3285.9303847059427,984.6626332476512,-756.2402383346816,-39.92706522729554,1.5064950168919975,-7.797397498668943,468.04156634605897,3.308627916257592,13.233184141449785,-0.0547387507884451,27.00762062054855,30.14542308904303
2017-11-30,36.14045512280159,21.32156522179432,620.9571579953823,0.4739872942640927,-108.73144024253548,366.2423333802274,23.66580990429597,274.3812503686531,1.526266083028641,-5.168027040953288,178.29468379797646,-3.157933804407959,178.2946837979766,-1939.608367962939,-46.01874908092975,-369.4594360648941,-124.50885455627612,81.26852507169951,-9025.444434014127,0.8254159240989674,5126.530519483885,645.4455700415929,424.4119871400244,48.75759502223195,0.4389686373180934,-179.74170736104315,-5108.118034631159,278.4939388221038,-18.11747379197732,1.5025268060491328,-542.2822962510654,32.87160130916833
2017-12-29,-13.98598813461431,29.49939557549012,608.238696625524,0.9055921232246432,472.76464420333286,-108.55891446364085,368.42701409400553,23.75403016687704,1.705818745799946,106.257961965841,249.96562384638344,2301.560183470858,249.96562384638344,5665.182584629747,-8.290622768970024,-758.1969994351828,-83.84670691482907,123.56593449781002,-8732.171262269472,0.3943589501124321,2546.870696011994,-832.1331775620392,-508.97427106702617,47.739322734847065,-1.3711629417569964,-198.13913641944964,-2068.1840708601667,230.54892825761704,11.705448569055534,1.9735810277323225,-97.6136587104702,36.14045512280159
2018-01-31,14.336496521541449,10.139828552749128,694.1991534043927,0.1068167830340715,534.2668713841306,475.7077431860032,331.8707250492201,369.74969599118094,1.7276634126397727,108.59291839977308,255.10000115346008,2309.702829191448,255.10000115346003,5599.774258239024,-8.879222091739205,-740.1746764590531,-70.85603840039533,139.6421186110156,-8776.903248880735,0.4334533342587776,2468.937851857328,-1413.5138190886669,343.0762548939774,-185.0533502162284,-0.2597355237473191,35.21744885905537,-656.9809754789167,12.075043405143331,11.066848855750775,-0.042433198050503,82.44630068600964,-13.98598813461431
2018-02-28,-49.32719957734482,52.14767666769429,883.8817384069387,2.8284949382144577,586.5285628468398,533.3945163170929,457.32982856194405,331.17506221501543,-0.0088204465678651,178.25076816161,266.39171851970707,2561.2363466460865,266.3917185197069,5779.627487525639,17.116974004769624,-840.0483371186343,243.31800283412844,72.2122511568971,-8764.337409984237,0.505937631483176,2678.054511245967,2123.7467238316817,-509.6293011812104,-71.09951042210582,-0.4735814137605185,-134.40888856327,2109.6536774593988,77.43539376656395,13.119377944916325,2.4325335861145305,201.0691039606827,14.336496521541449
2018-03-30,11.76656923295459,-35.738033099756635,752.7416908595777,1.3273738537921165,-178.2951091583876,588.2500347825663,157.23646137773954,458.20929806710205,-1.3424743919816065,331.3564197378548,56.52364042604896,434.8635126747906,56.52364042604869,6903.533017744834,38.21534238506375,-1118.6276483488152,119.72850427737777,-108.37774575201296,-8596.981310010013,1.4736328722733667,2363.317703501459,-606.7791425281202,1250.369497060493,32.05716378151988,-1.10594018824216,150.28321840465105,-416.1773796342604,282.5434741001245,69.38006597532376,6.583231251602598,774.1489240842129,-49.32719957734482
2018-04-30,0.9450533409798236,-22.774520098131195,908.8654840681488,0.540949612992536,277.7047106687021,-176.7944462889691,803.9793754415099,156.1468935289863,-1.3416993890951363,348.86019801469183,-79.74209038845177,561.5266838959856,-79.74209038845206,1701.4241621152034,37.51956614108301,1223.0571756896195,1654.1711329700152,1424.9448340866124,-8523.865989988983,0.8874468753397134,2448.469174957065,1008.6213184514218,-328.64001985404684,-72.23750055104074,-0.63441815893863,-52.30420755118939,347.0168384555145,-73.93737897667984,-24.31117024814193,0.218919366368766,116.30342981038848,11.76656923295459
2018-05-31,4.180654005970797,2.774315253093927,826.35301431383,0.0080199389789771,-740.1309116397739,277.9360336244352,-551.388523592991,805.2218522443188,-1.3356763685909891,254.38456234655004,39.49901611670188,-54.26141201779909,39.49901611670181,571.0679433530561,122.6017875146278,637.3878184541373,1323.7992049349043,1097.434814381624,-8570.898950697789,-0.0646601846489359,2586.737058095598,-551.0041205624484,223.3747150177633,36.06152081050732,-0.8650205974777891,157.66595635225713,-8051.764320872375,-536.8571145782932,86.9353549620323,2.462457616961828,-439.7403896867945,0.9450533409798236
2018-06-29,-1.2897934893193033,25.07129472276081,740.9342273910861,0.654809218362571,168.13023615326708,-740.5346306899339,-352.77734371474,-551.6399593571948,0.201675829603188,153.9428333081727,172.43600127895965,-1021.4445579073612,172.43600127895982,-1782.4569846152683,22.651973201649312,-898.1222369234931,-579.3960570561036,-558.6255926496533,-8984.918368815834,0.0770304611189812,1878.9969146958,-308.9352497997688,163.75450850428388,14.281474801724473,0.562001121433765,79.05151458911496,3017.7622262094374,-763.6790649566128,-61.61090761610967,-1.3529913044222042,-501.8320602476852,4.180654005970797
2018-07-31,53.06975110139807,4.591517489803641,788.5270515747839,0.0219513980595217,46.15524620535081,170.81497633093522,42.96369878901002,-353.01567428425375,0.2023559691067512,154.31014355992147,173.37019345762684,-1017.909563441321,173.37019345762698,-1774.4002244877324,23.19078774615369,-895.4212568507476,-575.5926641023116,-554.5783642919899,-9035.523759888085,0.0740199631939986,2069.0928233102427,-60.48882851755843,-73.56397730937806,29.329200464114138,0.3645550933357648,55.11723224916932,156.007483741967,2.930630342649806,12.96874610265786,0.127903154638787,51.69860763984252,-1.2897934893193033
2018-08-31,18.120695318298228,30.107319011624405,833.5464717353265,0.9438975732708929,63.83242623108487,46.52537496771331,388.0728489394081,42.95270216888374,-0.3242428009512029,232.08378620645072,80.64529906835644,-1220.24516765921,80.64529906835651,-740.8579267266471,40.6472146775584,-97.46629717535568,378.2640375404477,126.8923851312281,-9484.865643424371,0.8163335165522815,2042.06558428834,233.780200820559,-934.796586657134,3.1983713177053232,-1.103482650432506,-385.6853498225028,-764.9166180588945,259.2600677974873,105.63168766682249,2.4149702046581325,914.0700231019146,53.06975110139807
2018-09-28,-1.777376258721814,32.54825483332827,765.847365980601,1.0990616026097888,-7.0555872822183225,63.23103342826936,71.57442387904811,391.0118697624593,-0.286563686037711,248.4047632612232,240.23613874901216,-21.088463207491245,240.23613874901216,1001.5807104322852,68.00859158101856,4817.857099437037,5533.596945755145,5589.841136022281,-9368.37447323756,2.8707587357540376,1716.9461625940748,-1573.475736650139,-6.7245076389554015,91.37895683714235,1.4358755367412117,0.3744174296807614,-7862.212612963252,195.0011070852188,-21.87492864041451,0.9645700016893528,1326.2845446412502,18.120695318298228
2018-10-31,-57.17002199800882,0.5771623773163909,650.3617281465345,0.0003450265622466,876.8141471472449,-6.506210992807596,470.9567649756251,71.81814717099319,-0.3047456142563534,250.2533983275036,242.7617048441333,-23.01128543514383,242.76170484413333,1005.4314022980444,69.11602449268958,4807.744708337103,5538.326598073991,5584.795870116971,-9492.081961543869,2.909657676352932,1661.2391608583127,1109.7621656774754,780.0180652465797,12.705955312032984,-1.3489459178766927,19.476846500925603,-305.8502027398208,1.9230154474498704,35.31417835174443,0.3654945691703375,37.535824647100526,-1.777376258721814
2018-11-30,20.012260333918757,-76.97976001356886,865.3551285358175,6.139400610247143,344.2296832630291,877.9045854384689,507.105566932964,470.8220951974616,0.8282574798063208,171.70303763791483,410.8434905127932,-411.9741143348031,410.84349051279327,423.82266374814026,-122.24431221569456,4399.511743079635,4941.334710731778,5440.456506265033,-9058.037439717624,3.2849424170911647,1897.915545504167,1628.924527781193,266.28257728943936,-40.571636724819655,1.638855797956557,-422.1597153091207,14042.689793721773,251.54722026990885,-117.4900419757564,-4.167247138885116,-574.5607014964444,-57.17002199800882
2018-12-31,-85.96668696611351,16.08497629121634,587.371719796573,0.2690582981302234,24.71487570048184,341.1883361898845,8.91022021186816,503.30152689007787,1.3159155507795406,213.50369926299732,389.3183654091157,-571.6187854120674,389.31836540911576,-2017.922651583535,-43.84046206511073,-579.6307856957553,-282.1858461141427,68.86158585034693,-9102.857476984022,3.480166744292766,2213.265073403517,-1117.60240699321,-895.5765179728996,-72.0589387159821,0.6613666312737371,-180.8909500462305,-1563.6076413181145,41.12949932404263,52.526739905638806,0.6581865754785952,717.2727266342627,20.012260333918757
2019-01-31,55.24173652586682,-96.42859893946084,633.5582059774573,9.659693363909994,-860.8481129419099,23.969632151403943,-1191.541925892526,8.93129481558182,1.324874696555871,214.76705330828395,390.4495563964824,-568.5829691224436,390.4495563964826,-1961.403403438842,-44.70725443017173,-565.6956710012289,-271.58928995222817,81.4208704775916,-9163.449636968442,3.5019087227327974,3445.329451613693,-277.16647490493415,643.1458839672996,-24.708030132369917,-1.9390097754651128,32.00631325842369,-371.32078824377095,3.2274208319211084,18.66147593103142,0.125989687823349,86.69658188868198,-85.96668696611351
2019-02-28,11.279286825523684,77.16095459205896,859.3467532537803,6.218043814442793,366.4343643389664,-848.6409853702914,247.29078996124892,-1179.047756847088,-0.232904909924443,174.30211677014722,227.4685236273097,-892.2851988896351,227.4685236273097,-2235.212390599338,37.93415051998743,-666.3889014651178,1309.2786799238972,-266.6822749138671,-9002.647678515605,3.453752658766153,5157.476004515301,-54.87599978757317,736.7085745472868,-17.527170716278306,1.0753723366928407,151.41843357575635,1777.172445704491,174.18526979166722,-47.903417980531685,0.2332432169511236,-1227.1155350694717,55.24173652586682
2019-03-29,-33.0978890581289,32.071695721120385,788.8315551412634,1.070363178619313,-1327.980975994338,367.6734724473801,-1492.0080726512708,249.13781711161909,10.052681741343337,-70.17962200164365,44.52450217656167,1832.379798905171,44.524502176561775,-4286.876696712096,-112.217577457051,-2467.9872790304885,-571.0858713050426,-1866.302642144664,-10294.161066945588,-1.5752763249165933,2941.295772910896,-49.04595121495004,923.4955489721189,136.09031071606682,-1.4331905972250054,991.5407857148602,-12778.68109750784,543.850444867594,270.7446686643257,11.498385333995031,-520.4478351399157,11.279286825523684
