date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,rev2,rev4,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,pchquick,grnoa,chtx,invest,dy,egr,operprof,pchcurrat,pchsale_pchxsga,roeq,rsup,salerec,chsaleq,sfe,RF,baspread,cash,ol,sue,first_lag_excess_return
2014-06-30,8.986906138342375,0.3251729671909538,3.774038219752815,0.0769552420576653,-68.13602013626684,-128.5775480491403,114.66839405962878,11.502906442580812,121.84764826063198,-90.51495311711078,2918.982511706222,15.069252208507042,163.64706395101695,190.9496900703982,-42.75530688622382,17.617346551371522,6.356297231527182,54.78807756957919,410.07296477418623,105.31931970527933,68.7218987035606,80.98383114712749,13.87332281841644,4962.817026012287,95.61466981698555,30.187261256842376,0.0,22.02416119454938,-24.52156332647678,-56765.18471740186,-0.1160404679858393,5.073116837819711
2014-07-31,-7.207857144317876,0.3590449539605634,4.777137549499188,0.1230839420629787,-42.85930509012255,153.48790085200096,96.89731443033476,-5.115772172459342,11.54200022897843,122.2617597687044,2803.5047882996078,3.7203401823749744,117.69951742844296,179.83387033425743,-46.73481075556239,16.79975368220899,7.473465975299273,51.75301734189062,412.79140802845,55.46000617833702,32.381014243901994,81.79913804117398,13.675938655869317,5003.784588200314,88.07725847253325,30.79354060225389,0.0,-11.381672393468662,-0.3387722383725418,335287.4212646205,0.0024004319274008,8.986906138342375
2014-08-29,9.710684489610587,0.4605528436833029,-3.835758121785815,0.0790586338354909,74.233062159935,-68.76193984926906,58.69414490805708,55.27760390056334,-5.155654461210999,11.63198105110768,3915.967455225772,6.248743370333004,-263.643543995486,520.720629266062,-4221.861047532674,110.63822279895192,10.39798550419154,-211.642274787954,372.0872252246321,-183.84857912954905,15.04216973222303,-87.12777536923268,27.6522055785438,4629.56501482279,217.25508772782453,33.03378986373208,0.0,9.365937721295891,-63.06680581448944,108039.90018755104,-0.0004698425119183,-7.207857144317876
2014-09-30,-4.7772833641897625,0.2242115149470094,7.706214128591346,0.320006296910074,135.2632652131477,-42.75670247811133,235.17248542975244,69.4443851581475,54.95856706459774,-5.125898401422379,4373.766859367561,4.677506715505033,-247.85685767134356,476.5991314664718,-3075.7773776883605,102.3084467244498,10.927616446263004,-202.3939575179037,370.7316280466098,-179.2149528211992,121.8511435556644,-84.6813550766665,42.32048622017884,4664.219181459042,287.31796757300924,38.75633311040686,0.0,-23.116315055670057,-4.755390499585758,-35771.147339154035,0.0848127615269402,9.710684489610587
2014-10-31,2.5818168470810026,0.5433941417986957,-3.705929999654199,0.0737355243626721,-107.81137557403451,74.40725585098765,96.25148788012388,-55.93015736301573,69.91680920056358,55.33244536100606,4741.596108473054,4.711397640866289,-178.43040922228727,525.9213438932838,-3093.029361157768,102.1683508225919,8.156976904117723,-186.54946993214952,382.8722738954497,-106.3284290937311,164.40965381582217,-76.85500087916745,43.99621954573373,4718.151732375936,293.36409752284703,38.25363639546078,0.0,1.8863409513538445,-7.432108280658724,-56688.89684123546,0.0135465423749332,-4.7772833641897625
2014-11-28,6.448134853231458,0.3669828835427878,4.627014254005658,0.115155814404124,136.68944102031733,135.19996225761446,6.637211307709634,112.26345335149269,-55.72101741364636,69.6553688859697,4160.867169443822,9.00932137209894,-96.45191085485166,134.98176827852168,-1611.7502999193928,36.96431623173934,11.615454173961147,35.21564354266924,162.38084318400746,-95.50875400400426,262.06623627536106,162.5333916534794,55.5896143820047,4872.007187208588,362.30475585046105,37.43385457975792,0.0,41.20529967462527,-5.101228484549324,-94783.72368515655,-0.0142020795307903,2.5818168470810026
2014-12-31,2.3144027261404823,0.4154663666169632,4.685338040693137,0.1179782105800081,-63.89667904683966,-108.22474682244732,226.43883653314973,-53.88726628617748,112.46672347328972,-55.821908822722,3735.792039194144,9.20830821661378,-125.04155061443169,108.37999453356126,-1576.1580900582692,32.000066827509514,12.648055276895445,-5.368823323147502,163.63780604229322,-138.27552971007833,263.0475358479436,164.35632331848677,60.33331992890679,4842.31626745693,327.15363776114503,35.33769974052358,0.0,-30.2949155863944,2.268324422801925,24061.142987161875,0.1067948643977045,6.448134853231458
2015-01-30,-13.15618485565192,0.3371278873937487,-0.1118267368857101,6.711617899922733e-05,42.83444331065141,136.0311938097556,120.23309797912272,67.64831426642033,-54.08184590675242,112.87282558031674,3946.9023700764255,9.200148303391485,-125.68848462449029,92.63207759947552,-1528.5335561806237,31.662711947119224,13.309351012846149,3.654806920896823,154.91895226862786,-143.89442254295034,226.6740364446376,155.36126000479814,59.04887504370711,4828.071673559988,281.1985250803429,37.35064046041212,0.0,38.09902160438237,0.9639879800089376,84494.08458158933,-0.005204202955916,2.3144027261404823
2015-02-27,12.671981484612644,0.6932729539740464,-5.889990050284643,0.1860875893219972,112.2179553480922,-65.82874124238329,-9.29015857122246,68.51009137308776,67.71403688696218,-54.13438824539422,4799.739022391522,22.433291140731352,272.72633584575885,-123.82678501331334,114.9145310742244,-23.0839376424536,14.16467206236165,502.9037831276061,98.64699976292648,94.08473069410448,63.02842915453903,95.21979762765092,48.6098889488775,5356.683076471002,147.6650856311655,37.082744712798615,0.0,-4.233068631820913,51.33200345138414,122330.66525365783,0.0055800235960866,-13.15618485565192
2015-03-31,6.062139386620634,0.4412940002983193,11.055868838672056,0.6588058621022694,31.893853683905053,43.79104998857007,136.68244677171054,-1.6171801623117492,67.84810286418143,67.05974036783017,4954.756968572505,48.64143809389777,308.3480280760225,-217.52879104985064,-245762.87907642545,-83.84363990569852,15.459042056631946,666.1155980352186,30.526729319263264,114.34471996184224,-131.88048077697155,329.120428010839,16.55480289281366,5675.753011763401,-24.537538214923,17.641303152892682,0.0,-29.101209102069063,16.722588030953943,-96259.60267382396,-0.0919642290210044,12.671981484612644
2015-04-30,0.7189296016275245,0.2585611884086195,-2.1000681272691244,0.0236534711158224,-193.632003431,110.9103877955379,117.97615766332856,-85.9767603489376,-1.6332768230198649,68.52343138783391,3918.0583095102834,50.89968539567847,371.15916755047215,-234.6311198974809,-248584.0589302748,-92.83763142873572,16.575644573730248,681.9704593018007,25.895042430752568,181.3259883121456,-83.70327548918168,333.2943452618243,18.511200779377017,5701.210155087776,-10.009237901991195,23.47893678376596,0.0,-11.766112495432964,7.215443342328285,296879.9727482144,-0.4534284130809899,6.062139386620634
2015-05-29,5.343939221223231,0.1330703728388542,1.0991867785612388,0.0064661455661738,189.3753200625137,33.51743633281863,93.49967684629092,162.8809346246874,-86.35918284754483,-1.6405415978385671,3912.578310424054,43.20520424477501,458.4649265476806,-107.30658153396628,3762.972012196994,-77.52117021198058,12.856169340332295,-35.078992325533065,194.373265709097,309.74328800854494,-220.20619765278423,108.15998054948656,10.659259242902843,4955.253261013033,-157.6431372855619,22.825212671708027,0.0,5.9525087403819015,-18.81775552610719,-185759.01932745147,-0.020377959037449,0.7189296016275245
2015-06-30,-1.1681170060905988,0.0771151490759217,2.5252968894748187,0.0341125942995439,94.33707954404856,-194.00539171774844,367.39350225353377,-30.8047047787032,162.97467735017253,-86.40888507444727,3763.979120829789,9.915519922873678,-46.03293488749028,212.5020664259958,-1618.4201740822432,32.61600760901351,6.365614987598171,-44.18217175553329,148.01258472603843,43.44671364367696,-245.90209520181384,78.79294539176169,-68.31556278595978,4279.146666703613,-371.6860359476035,33.573966842273535,0.0,0.4183524600233426,-69.73945262409063,-104689.367818797,0.0010989301461573,5.343939221223231
2015-07-31,3.270275703704849,0.0812977495985603,-2.8878828957852267,0.0445261083371812,8.73645811617404,188.7758641514491,174.8926667744124,16.148457122532662,-30.91850964192039,163.57677079651273,3702.891620907029,5.031789916577395,-61.67844609896942,205.80374138482145,-1723.0283825631566,32.90712467326971,7.1865806876974005,-54.30175346280048,145.49281329657052,31.75930507246851,-270.9555781257435,79.88529066121662,-68.33705046656185,4327.188739256232,-358.6233844303245,28.25729561105292,0.0,-33.28998033547312,5.043516651589982,261669.07834901847,0.0016704818296229,-1.1681170060905988
2015-08-31,-3.2377576047289924,0.1845784764100081,2.859814213766908,0.0437054639980379,79.33530388887462,94.49895493977311,140.14956697431194,37.03014038555624,16.12601407186198,-30.87553924089135,2987.269562488246,8.003808765355737,-207.58491752948495,143.35721449686233,-6997.9690924519255,73.76213330056552,9.754533021640787,15.26667881033641,53.965490094668525,-158.21121167481868,62.92375152987431,68.51863750362637,-28.415529690017397,4438.320698456687,226.59526764309143,30.87678702049732,0.0,89.9249969306768,-36.26090092681687,169596.47530151065,0.0284146960720541,3.270275703704849
2015-09-30,-12.609686767943968,0.3732847740498609,-11.66633173818419,0.7268244392479231,-7.03009111114463,5.990665444698216,79.95749291587974,-42.35337990102748,37.10694658565071,16.15946190248411,2127.771956706398,6.161811891921636,-110.09128860554598,43.127102464950376,-7030.730614187276,46.81609568761171,10.604185871400508,11.694106454619831,60.78005409430797,-78.84486103681606,137.36916666447647,74.68439010481227,-34.16596898068137,4623.617022539044,340.7254601380546,45.16233470636276,0.0,-33.69855776885956,11.361746723694637,25627.434409898706,0.1773634610201574,-3.2377576047289924
2015-10-30,5.068753122979583,0.3736740208449121,-5.832619698826094,0.1818676000660921,61.14181308414916,78.86118691645007,-173.30926895034742,41.87523127686593,-42.24686275689676,37.01362402232871,2155.1638948250675,6.104809059441701,-50.07660663012192,78.50847655979352,-6857.1043379917455,46.4494075853894,8.028721129625483,8.809290385537501,73.73034571598754,-6.539672005110039,181.38599491104063,83.02506254042223,-34.055688306179505,4676.956694432687,353.11882116166606,45.37497148475492,0.0,10.849059517071254,-5.744608320020518,-333603.1089137066,0.0018452219146637,-12.609686767943968
2015-11-30,-4.022330989343706,0.6085895737253499,13.89306201367424,1.0370273717605285,-51.01604129459373,-7.151855718489771,-83.30605167552245,-169.1112730879249,41.48348878378727,-41.85164365394505,2311.9646020565,10.220382783097724,-51.94245710682223,68.34387776991188,3456.364102866344,44.65920874494478,10.93209666778944,73.14236419482869,168.36294844514205,-27.8273799903025,347.26492768531847,208.7704989197192,-46.07296406981351,4683.66824506708,422.6638839496532,44.50333463364748,0.0,9.191034015476248,-6.321093139367974,1696.8278850102795,-0.000739967603908,5.068753122979583
2015-12-31,-9.908369478418912,0.4155538769709089,1.0414408743270045,0.0058157998129727,-168.89676405731487,59.97964944810934,-176.6268908193405,-84.967657854281,-169.76852355269247,41.64471424076287,2863.182906083617,10.184972687559767,-144.8462584134593,51.67499862698335,3295.4942267973693,41.552328726936445,12.115865439209964,36.8344271506565,146.69157015856294,-133.15521264033748,270.60322177578144,187.73311676728355,-53.275316420463,4691.390753003411,237.28373456297464,43.72573655003568,0.0,6.392598339533976,4.07932990655803,41157.49191835616,-0.3884203471788587,-4.022330989343706
2016-01-29,-14.067693194343288,1.0557540066736435,-4.081059824580168,0.0895249630535708,77.93987048693664,-51.13404863370604,-264.8045936955425,202.7283052013338,-84.68642896663364,-169.2066178318341,3129.191455634236,10.261462806712885,-157.47156404712482,52.269008490423246,3258.2942147457998,40.70060995857463,12.74203381204688,45.007935385310574,133.19760899943185,-162.72093223675608,210.4722410061022,177.28751475282778,-54.11850812749047,4586.212000571842,176.4990799148464,42.38644592354216,1.8603804708451288,8.242721115037114,3.1784275219811207,135222.96092631575,0.004782448513676,-9.908369478418912
2016-02-29,7.323253518520271,0.3546459112966181,-11.01368592747442,0.6544934195519206,-30.84426827613477,-165.778246060077,-295.68530301704754,15.054060137050264,201.2199614643003,-84.05634307597965,3231.8482742772053,12.765477608074567,-122.45924222516658,84.55366431476232,2622.5292332059507,40.49823842885724,13.423292622530646,49.48036484566764,122.69655079305096,-155.30026205767695,169.87353524802018,143.6735888820189,-53.89293826698835,4536.927197795579,186.5836976885145,42.33418771080274,-0.0070191675016779,-32.67337549897593,-3.2060856369672024,-14486.504985834472,0.0031352133207865,-14.067693194343288
2016-03-31,11.81484058698949,0.3943157473288301,-0.1474978515640005,0.0001180248414891,-140.80296971994818,76.41653231246792,-263.25604615016255,-58.51958846699583,14.897208783059527,199.1234092306632,2672.7754670157874,50.06975111059583,246.56165235303973,-89.80084488428815,-3820.822615629601,-25.99313571645681,16.357871719437277,82.88161763725542,152.41138006444228,118.13153896041136,-67.33734304085914,1.3211450365101975,-21.994954678842262,5284.167462953654,-0.4914329739444945,20.28528128444765,1.8332551651063709,-39.21105859175108,33.72114803550204,-92225.00150733534,-0.0446867671057053,7.323253518520271
2016-04-29,-3.270041359911004,0.2621584888871812,12.433608626505354,0.8364301773738273,-197.17173973937275,-30.935332007788297,-60.865606859400685,-159.35453125008928,-58.825145462588566,14.97499378595708,1841.970846254368,52.378464903755805,248.17446536952036,-141.9371823209452,-3911.747947529784,-26.001705568797146,17.43200193047163,42.81996419160536,155.5415040057455,140.6551061117379,-21.685152991099784,4.357371912390004,-27.27394459511001,5518.156086985899,43.15882941122801,29.72946012234432,0.0099173883867216,22.87681486113793,7.829514844720791,-110830.85827069916,0.0237271131645279,11.81484058698949
2016-05-31,1.1349964722769237,0.2290097633171692,1.6999572184524392,0.01556654439501,106.01895052110068,-142.45389006148258,25.666011219725604,-2.164604728743296,-160.75462185436157,-59.34198381548023,2032.3295572723591,42.38215672876008,1318.28001064594,-48.53984775032725,-699.4730459886966,-2.471880196588852,8.502027756780148,54.72285190771627,161.15520444082466,952.7314384223693,73.75826922854606,54.69124170179737,-25.129602466594744,5245.550686769988,-48.08676032618207,27.05482105758207,-1.8400816660118773,19.066966552018656,122.02420243960428,-51268.778419562615,-0.0244913335463011,-3.270041359911004
2016-06-30,1.9293891777701448,0.1540768709014262,3.2786385060210583,0.0578406961986713,177.668440373439,-200.27619153168996,233.4436838090729,182.4226402487121,-2.1698712626100325,-161.14574160430405,3715.6040230090007,23.31717741811792,1223.3087640516712,173.68347430335282,4050.3012616394913,21.79536499803599,6.316697044724791,-29.323738723059456,150.96936841439887,938.24307609777,-57.51784658084566,66.44989364637026,9.159998630269705,4393.432627091914,-198.9357129524305,42.12775860637228,0.0020092661811017,-10.86977614775563,-24.139755301960463,-41693.67058982141,0.5853177022780771,1.1349964722769237
2016-07-29,13.849374747710486,0.240438869099237,-0.0929851213813475,4.64967458581959e-05,-53.71403663781061,104.51897830254715,157.68112239354576,24.84297392369824,182.5079811943322,-2.170886371618281,3771.8822899485385,6.355407870618945,1201.0322809297386,168.22186874151322,4249.77046208671,22.04117698267789,7.551443253477313,-2.7105920176153964,151.45970240601451,910.9210935650505,-84.43580357068703,65.88944447010137,9.12412845288462,4478.532647436341,-200.8760870485497,33.31722875631799,1.860608614984261,1.5979435926626309,4.4622206564058615,120680.7174903499,0.0112072148728873,1.9293891777701448
2016-08-31,-0.6280561234384108,0.1621343450081867,7.207849692406641,0.2791759479476009,7.805366597997702,178.35426740184346,175.2897195929418,47.92619681609134,24.87638175971529,182.75341061539388,3721.124960673613,9.548006076730813,-297.664262642952,1126.4475549612723,2219.6892273210583,-29.30893435770691,9.565542256444202,1388.2401936871422,228.9043279512009,-268.2910741118002,14.554905853310505,89.51030838064857,26.441732241411398,4628.268204889363,571.124761403804,33.25189904779235,0.0028191215643791,-13.33056991093413,-156.0358692380591,2053775.1101580493,0.0386272467298001,13.849374747710486
2016-09-30,2.657748416725849,0.1625239909217094,0.9331114731449158,0.0046529852630631,26.909204011830184,-54.49459025458657,226.6340468385758,-1.3727407817636728,48.430551620831366,25.138170165609555,3972.72267650923,7.815563671099047,-319.5999993280538,985.7676685313404,326.6168775161287,-41.52223142325764,11.061018566861208,1406.661051760366,224.56542993689183,-323.3226835366846,33.09686202348112,94.0786811473602,-14.391833966706097,4905.268024430954,668.0544472253863,38.68246377803811,0.0206415564419941,-16.48600099438066,34.044454905988744,58491.33608146291,0.1699572723223192,-0.6280561234384108
2016-10-31,-10.293109485546813,0.1531908745616714,0.4672592394863716,0.0011664479982812,198.13945942981564,7.341979577369797,242.05144849299225,106.3992145003717,-1.3736473124094406,48.462534191626204,4111.612934510903,7.765477022760637,-301.95345204723463,1029.3828553391545,-26.7463501606814,-41.53134009329754,8.337600692408731,1416.3329293244376,230.9859195301179,-307.99639600922654,69.76670926505157,104.98831086355108,-13.151963725655747,4917.590467767295,696.4288359214872,39.4861432710077,0.0009914165657427,5.104268341158559,-9.614247619341825,-8022.120905196294,0.002800904690309,2.657748416725849
2016-11-30,6.808083051809571,0.1879758709489571,-3.824551756154653,0.078031210101517,-2.945058773329033,24.70800838351562,65.62687927319645,13.724778439019572,106.60546590114316,-1.376310082841354,4161.352936956007,9.54789750813733,136.3155332065909,38.57744546625254,-645.7091123257305,22.1094526814962,10.6965521921118,88.7746345558424,222.20498125876935,31.98344615230153,387.5676743192427,150.12179739648963,-11.659506067698644,5028.062664783952,482.6458554661869,38.68461888389461,0.0055408343765468,89.90993914994354,-7.152531739883557,210454.9213588871,-0.0649614930366384,-10.293109485546813
2016-12-30,-2.437739662394921,0.1427400080236473,8.860842752038916,0.4204585241452341,24.645913330916287,197.3217487614539,-27.574906140720703,6.817340289207039,13.617758741428768,105.77420405069088,2865.3647387631777,10.938932142118356,91.98242463875548,56.11371432670068,-733.066554436326,25.14998464796741,11.935898540597387,14.356761878013131,183.0315768090168,32.00091632726577,480.0979604200637,166.28474278312837,8.832269887666328,5120.977700203919,396.3675066552526,35.61536817263781,-1.8817079642921004,-18.757621185823155,6.4496574926106405,-77778.05248247646,-0.4970383098689263,6.808083051809571
2017-01-31,0.0123502441492514,0.2475148287492205,3.3741637159094164,0.0608393998087146,-154.40695857680183,-2.3176529107445143,-62.07525231299466,-55.97712136580269,6.8490485677316855,13.681096592956916,2759.793873595203,11.028013662959408,159.34096091765718,53.261180573734535,-301.8409467440062,25.57635205343198,13.124695406207485,20.56192017221774,180.4562702802221,81.52824825250937,483.9687079062747,157.32758731936536,8.747572453438055,5073.134700713548,340.6016406645041,39.858783300016974,3.7465961944073096,25.26523572426555,12.446891984983438,-29079.10886928998,-0.0012037326352972,-2.437739662394921
2017-02-28,6.350984699519001,0.334031802749643,3.590547626274147,0.0689619594039733,105.77806732405692,24.58350878313585,-71.53333491209585,129.89912434666053,-55.85292101712346,6.833852105329224,2748.9746601582115,11.014516856705855,159.0216091960661,52.52016378878824,-299.51571589222203,25.417704393352576,13.096701848840953,21.88243940291824,181.73042182585155,81.41475431100737,479.4777863885169,156.8935607475709,8.487629087679375,5064.162177901681,336.5758828973382,39.377270435551175,1.8638132454574643,44.512850481854656,0.0345865182418378,-25922.22970636096,0.0020584184117008,0.0123502441492514
2017-03-31,7.679407022966926,0.3531929088068435,6.552235845119114,0.2297453979276031,-38.06475523354886,-154.35127740864812,185.7929803745626,49.35552481565013,129.88683558774366,-55.847637201049736,3922.6501564303294,36.16646066918525,142.38156664056262,-112.26821749521088,-4904.627595681261,-23.648899335114184,17.017121318282328,-61.17236455893375,159.74216302192303,41.78175151620397,103.43263589588793,146.51282037358828,16.603870631197623,5656.595883183193,43.755615923773306,17.289695856917938,-0.0030912151837325,-39.10289775794561,36.81096834913933,123316.2693794202,0.0166794061385635,6.350984699519001
2017-04-28,-1.110622614437665,0.2005057659121782,0.3178961351631752,0.0005397884839605,15.25261578320551,106.96092964185203,190.2372933764348,52.79204426485002,49.56080464992951,130.42706179715216,4757.2682969777325,46.884479939597504,210.4975804675317,-166.43258023656622,-5304.967380841563,-32.0153221770023,19.383169419292354,-321.46661490369524,53.508462871834816,83.53841532761143,-78.09178703017352,53.27325213780118,30.678312290764826,5743.445907178647,94.72167102812088,23.12171766387705,-1.858142578223597,69.43806307013591,30.479095760641087,111760.39212694483,0.2455249987345706,7.679407022966926
2017-05-31,0.6716371900899414,0.2852746752212365,2.0348252984884203,0.0220483691858007,105.5603683321098,-38.63481456522848,213.52414316907533,96.95838217107442,53.11008074554949,49.8593750900591,4073.1465505544406,38.44105573838141,269.3757407620409,-51.48647576223937,-4776.240220849811,-5.449837139292356,13.435899781544812,-302.2114135455132,36.44604004427608,175.0606354665144,-112.204847399855,21.056567581740303,38.42705144807221,5462.766888694541,42.858961694757255,22.80166384959386,3.773084395625106,-47.94957311625012,-29.17234907913962,1696.3313941145316,-0.0482798713121083,-1.110622614437665
2017-06-30,3.972298336368009,0.196939628863058,1.9783582400104256,0.0208474334855312,110.3089316474394,15.426128323169022,204.53435050632888,4.691820032804462,96.88583303672148,53.07034111399596,3408.529487453859,17.277392970013462,31.1977610806944,187.22228539307545,3070.528636743643,39.02784670930143,7.064949572251648,384.3686260223508,499.1473018663773,111.83972281605234,-103.43439173787392,148.96605818983332,-0.7830415364481187,4459.8921434161775,-362.65851549965606,34.92666239954672,1.87479690329282,-34.4228005557876,-23.666482744385632,-157697.6249914812,0.1680178926754005,0.6716371900899414
2017-07-31,3.682658246229619,0.2033790843733709,1.458099950386422,0.0113220241179011,-16.42403226380955,104.2705748691386,162.70216172632317,29.94439512603956,4.692503097133626,96.89993827862892,3312.575324947089,5.6270629270701935,8.49813742177377,180.70424357775528,3016.74486733842,38.65611011188283,8.428723533263108,364.705777728064,493.56988448959055,98.5018965399358,-128.59397379428083,143.90348796647865,-0.4992288749149676,4495.565904040492,-365.124086689036,29.43152328719866,0.0024186297700161,6.629468433163311,0.5874451737296909,36392.0644299835,0.002947467100124,3.972298336368009
2017-08-31,-2.1601474889016585,0.1240645956595286,3.4815790278624723,0.0644587163223615,6.746053547752425,110.3177813645244,102.54277648571684,29.203524578712678,30.028729153279983,4.705718848607442,3243.1760158964485,8.27349860275485,-232.09362250597064,126.08024587792106,2263.2198453721503,74.79833589588891,10.299140024221316,358.6111606444222,490.3592752269137,-139.90154079197714,-63.31159902618326,147.92517944172167,-5.605397518054536,4397.3276235927015,-181.6399500230057,28.363193032134813,1.8965943727223264,11.63267897465866,-4.738157569170312,132148.57179273292,0.0242732270459473,3.682658246229619
2017-09-29,11.770954709288612,0.3042644334482188,0.3006679658839249,0.0004801307210695,62.29617914193772,-16.638957427559657,78.58579771066022,21.564783536264247,29.26550235272525,30.092458234484912,3052.2383065911936,6.615422956671443,-68.55713491887232,10.05052066312861,-599.3337046292228,52.11659589437652,12.981504011030706,132.50443517275158,395.73000690605306,-64.06912807323755,232.53401461252503,170.0618064332455,-17.459219149757207,4599.650131576915,188.24720863138,34.028874698122245,3.782189942325985,-27.674527341355,20.57840400947532,24948.243400653824,0.0173071268502591,-2.1601474889016585
2017-10-31,2.061364358452803,0.3441551059772194,4.661569916142176,0.1154565831337822,52.670791241510734,6.921009756814012,236.8130623827072,51.35045711553484,21.53652847759605,29.22715749827586,3220.361428725432,6.626495092984682,-79.79710132738593,18.609629937015168,436.54036115794383,51.77254323495094,9.803404444725368,132.44478423817225,400.2260351531041,-77.36727988284396,238.50241297695771,170.7096212303709,-18.580485396850847,4588.26831040319,194.4634741113208,33.358650344166406,-0.0065975543016847,2.279246274389749,-10.526139875366937,201929.34860151357,0.0036406543068213,11.770954709288612
2017-11-30,1.254986032870559,0.460763077088845,4.203224394864812,0.0934394326768446,-38.01066658041019,61.69841067587505,208.6963968338261,4.466047869549628,51.77933075642782,21.716399308338627,3839.4899098340006,7.690231753845423,61.43547262168525,85.2719065122821,246.2917901594883,32.621551078652274,12.149643547817517,176.47382593463507,443.02006737307966,2.4863417504902827,490.3745475861265,186.1711243405639,-12.346960234733594,4612.947057561277,503.84516685875,32.520456508669355,0.0777659348002544,9.17708551161681,-7.378688768359893,-15611.92056512367,0.0387901634458174,2.061364358452803
2017-12-29,2.8723355415979537,0.721050031763205,5.808280338604384,0.1783064643023047,165.09918313323465,54.9452840244977,179.04100282798464,69.3369078579453,4.4704403801273935,51.83025749628836,4426.680946476305,8.093194126193039,-29.58495618232648,125.4703977426216,-2825.6825323767857,33.25534265399533,14.953800045078442,114.06753576441224,338.5521566681276,-56.36748207620933,97.5348696821779,132.70099861630263,-26.888914519196724,4512.272878520677,274.80570633153184,32.220049775156475,-1.880542173816776,11.11866667942718,7.65174271538541,-209708.3310386352,-0.2659991775071678,1.254986032870559
2018-01-31,2.6713102009877234,0.5627340099407371,1.9937257035075535,0.0210026594427258,29.45279701936167,-38.33441052375035,268.921819412225,62.28468451894156,69.3937169732874,4.474103101339376,4177.56545792217,8.075138471539555,-22.226267975318017,111.133039943447,-3846.377203600403,33.41748773284704,15.765143894085584,119.21932531100956,336.37226705387434,-53.30291474868845,101.38731515996368,129.54731259809034,-25.18539566088313,4532.291433950434,245.00282607678088,32.203914022027085,1.897068255212217,-25.54035863368756,11.078621929253131,-125687.30762961508,0.0010331654985274,2.8723355415979537
2018-02-28,-11.319897958062567,0.2090051885675096,10.274626573443244,0.5572967217738358,28.087266942081,166.9937657636745,150.2011087158574,86.1603535359691,62.39295725027792,69.51434770831179,4182.983968897515,8.114265227666305,-22.36201078195284,111.26723792883092,-3843.546390004495,33.47811816499622,15.797574541101614,119.12921450921668,336.4731732580145,-53.46028514729526,103.8959222666997,129.68056434344902,-25.209474186619424,4543.173527539121,246.7016052027109,33.16092884138762,3.803839262788216,18.67867020589236,1.6374737971468107,2834.2668914860114,0.0002851556679295,2.6713102009877234
2018-03-30,0.0827785061965589,0.4692587421721581,-7.041783504608119,0.2615443128050908,46.21500908915356,30.47848829365048,-36.26176810851642,29.622361440501827,86.32375292480307,62.511282798675126,3108.0393540602727,39.03310595847256,327.4536800654339,-237.9494974493445,-1765.9496839336332,-66.78442496471598,22.60498170220543,-53.38066177964733,301.47469356532,112.81328638486468,-25.596366032443285,43.76285419209978,-17.157471052313557,5333.633699939803,88.14668977929716,23.16862738359563,0.0179736921220232,19.354316100544025,100.14235768016744,-252949.800362573,-0.0102227753873858,-11.319897958062567
2018-04-30,-2.821202186083186,0.3867434335528834,-4.48409617538487,0.1065080660424014,48.16464649146822,29.59561982682516,-61.41112233562603,151.27111363753707,29.379503003046995,85.61602907258208,2821.98396776529,39.95764882988336,327.46491045437585,-288.3755070775799,1636.7914273228553,-62.79661749050007,23.464376669748567,-105.11779053504212,306.0709387283311,149.3235956841898,52.51126644694958,-5.71949480078257,-21.490118838575786,5359.940362546648,141.22920853833264,27.710632194222597,1.7990700651376912,14.60644177966944,-21.180219294954554,504820.1944479598,0.0625696996907365,0.0827785061965589
2018-05-31,4.944391150921737,0.3839307324173063,0.5455899105152442,0.0015771811747054,-157.7290309900324,47.36437842091372,-135.14274246647892,-103.54093215623011,151.20630482234213,29.366915994629736,2343.997702701616,34.0826794001281,217.8339935502938,-231.62209714429173,2763.0888607866627,8.968036497792474,17.193907213340715,-93.12815842889852,307.4179572633274,133.81123172201688,254.78635214859503,-16.287929871563065,-18.16033762280103,5216.9324001561,109.16837500557487,26.13103853567062,3.7686242797501706,-27.974614528895245,-1.1551278248842891,-54586.01153389271,-0.0455578640184913,-2.821202186083186
2018-06-29,2.538662637303584,0.3569375449401283,4.92260534643494,0.1285680454420315,5.688891642470734,47.442997437058935,-102.08770919323784,-66.05682633902514,-103.29343889609471,150.8448773119442,3015.5341812460383,11.010235846358604,118.82494262279909,561.4413500870799,2528.753453655964,62.79751594294555,9.57607195093531,93.0477364181038,305.8122897150508,106.43130358246955,-51.835162991930375,74.49719267631775,52.43657069436971,4812.166923509276,-8.356200117293374,38.79265432683374,-0.036119559543259,-16.55301170174448,-107.60465963420704,-75292.83032628056,0.0726392148587603,4.944391150921737
2018-07-31,6.976624774586428,0.2624846342825615,0.90245824331981,0.0043145256824573,-29.459215113011854,-155.6277658610315,108.17480578552944,8.064262187006978,-66.26084424275605,-103.61246286440624,3470.667394766758,3.718140933977856,89.73306916912058,606.76811234756,-1121.1707552630485,62.41300006820734,10.339329229358729,150.42195355833115,318.68261623759577,62.76315445076927,-80.24217579414629,140.69882965463344,53.85997778804978,4983.387691642112,4.32833665023268,35.58345626811608,0.0403847156337029,24.792962103707595,11.15488937850546,-148353.58244690765,-0.0020067830906116,2.538662637303584
