date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev2,rev3,rev4,mom1m,log_Mkt-RF_lag3,cashpr,chinv,chcshoq,ibq_adj,chinvest,rsup,sue,sfe,disp,turn,baspread,mom,max,cash,depr,lev,cfp,cfpq,roaq,roavol,chsaleq,first_lag_excess_return
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.3422677813675492,5.650559164770845,0.1776428987992763,0.0024572930523122,0.0,0.0,0.0,0.0,0.0,0.0,5037.203560205327,0.0,0.0187347023850825,-31.106673248412218,-0.3278949850394457,0.2060068167936861,0.0,130.73052477117935,177.33260248575715,41.20232207452131,0.0,0.0,0.0,53.9734009098153,226.5879169144348,5.162811747236497,6.632483106135137,6.632483106135137,16.54812566220017,5.775840540031191,-47.95205729923324,0.0
2007-03-30,-0.2742234603770661,4.882675848932177,-0.2534642075898704,0.0049998731180187,0.0,1.5850965195926277,0.0,0.0,0.0,0.0,5042.67054067447,0.0,0.0187550355423215,-31.140433959703028,-0.3282508562004412,0.206230400222559,0.0,130.8724092944278,177.52506520098098,56.45263668452738,2.008557210748708,0.0,0.0,0.0585784404184792,0.2459205194925289,0.0056033056140503,0.0071983701213955,0.0071983701213955,0.017960020617572,0.0062686383521803,-0.0520433525421282,0.3422677813675492
2007-04-30,-0.0122804820851699,56.13422054969087,0.8797207679446638,0.0059283037592599,0.0,1.1549140010161254,1.5914290347274815,0.0,4.96920014257598,1.4288577799684334,27642.27303058177,-34.81235005447461,8.419037744516132,-96.85001487254182,8.080653997156624,39.353750707768505,1.3016243577643976e-05,144.7070658341261,289.0135363910356,1302.7765448945806,366.5721746383639,0.0,0.0,204.6271929268218,127.1151656436298,469.5305210722836,90.4481405170716,90.4481405170716,43.68476414152485,23.11393345596208,-147.40120066178764,-0.2742234603770661
2007-05-31,7.376626940252139,62.21590968307056,4.828436709876966,0.1648786061189366,-134.18031022811525,7.636387826434115,1.1504466237617543,1.5852731531073505,28.59661038811604,3.891344398647529,10097.346719325007,-22.285699087145478,-1.8607230298707105,209.86457998807137,0.350800452673333,34.6528741615721,-0.3441619290500562,117.77518189650634,215.61626298696623,72.18179513595214,-80.0936986956778,0.0,8.24127053015712,53.306106756987504,27.560895577367887,53.61202232970271,26.32993957089589,26.32993957089589,88.08997736617599,23.033095797562236,22.411148184447512,-0.0122804820851699
2007-06-29,-6.685464063018529,57.952637851030175,4.4877466732788935,0.1424843991514414,-189.0576215644686,20.834495049544056,7.908977614782207,1.1619900988616718,146.82200277454456,-39.91741076048127,11527.40008329977,-13.236278034984828,-3.500493573721815,230.3231471881319,8.850012053574329,31.13006673077536,-0.3515416986840166,118.1442384578736,221.45826458229712,27.89126827805921,-123.8710243035314,0.0,-0.1325107208785851,-21.95236963646846,3.135731741962843,-3.651549794712537,-21.256727095437284,-21.256727095437284,0.9045868482259324,-0.1941983393477144,4.242775825410803,7.376626940252139
2007-07-31,-11.137671434945291,56.75623004324368,-2.7985022032468514,0.0551947483165043,-197.26507920700288,1.6953544739105606,20.649820957766146,7.615902045774204,62.9459029581527,13.743260511326003,44621.48243007334,-12.90465033606379,258.7546100200889,-273.3557876738863,14.501230872123209,30.30994373291477,-1.3855326508487706,117.38433009596964,64.66749513132982,116.96996946582976,31.676791387270583,0.0,-0.0276556673251882,-25.408078696469204,-24.939246784210184,-27.24004948564772,-32.465844276448465,-32.465844276448465,-104.01889931293636,0.2516315485818268,106.35857816079404,-6.685464063018529
2007-08-31,-2.507274515443578,56.559537889470654,-5.354359882008189,0.202753917842001,-201.59376463672635,116.75022385801824,1.7187487851030374,21.188086914404906,-111.67324222087252,69.22089856652917,49654.50481412748,6.61663898701514,266.44957401065005,-349.01335590362027,14.011319970433236,27.52554260731761,-1.3293330453952483,96.61044720747084,70.77036613670535,251.47198294722125,49.63015626293421,0.0,0.4554112792835578,-3.396512317420047,-10.158970064598122,-2.2215169553305145,16.01757170048114,16.01757170048114,-27.9877663102148,6.024565087123904,26.84698058864788,-11.137671434945291
2007-09-28,0.3615142251115936,59.088103663952666,1.2817917696229837,0.0116784228346074,-237.0606459943105,-73.11072993573998,115.84445144190332,1.486662373009822,-138.6396176272297,63.6940779471466,30714.19041255057,32.839397860195746,265.4393184994972,-341.682692315219,-10.78477405626874,34.66640286991908,-1.2284656290082312,94.71139253839084,65.44924262310244,-415.2033153660557,-25.81618893488104,24.26639209720393,-0.0102672134379364,7.315467114339071,4.44991539337434,13.317238017033674,-27.118866714212423,-27.118866714212423,0.6989999688482342,-1.1979053152989678,-23.667248881137542,-2.507274515443578
2007-10-31,-7.978432443911425,44.958759720603744,4.437967050332285,0.1401857286970142,-169.20209693721597,-153.10926782186164,-73.5827510425062,116.3659979554581,-246.8468703418505,-39.4641856019644,32407.414490786607,97.2119993108157,-0.1915140800592534,-90.59951081733897,-10.98813561597128,33.37437050084106,-0.4664396231492992,85.83859844014259,79.13822793917674,62.74656866521991,-19.03235469101432,-10.196480522399977,-0.162440298667855,-49.44825228969057,75.94270139373646,32.038449724916745,-41.50731071335784,-41.50731071335784,5.131956985121395,-0.0809894107350004,236.1640394878317,0.3615142251115936
2007-11-30,-12.509472509223585,44.98921154939103,2.4994890183576195,0.0444369315236818,-134.45752442687436,-25.27787164334263,-152.766045446028,-74.74390666276415,-271.39999135498743,-75.83088790232237,30426.029838604147,88.34696333866549,0.9823876452746608,95.4783917027224,0.4942761623212726,26.12208405281437,-0.512969957344909,85.7091795917002,83.62215125403532,32.34890513909863,140.50188102457798,-1.9176320017367523,2.334144559979734,-8.058546753928539,-4.582195656471129,88.40562012274825,-22.920851994870727,-22.920851994870727,35.811283509187184,0.6454563716988204,180.2688580328405,-7.978432443911425
2007-12-31,-9.546091324770394,47.60587419153225,-6.908344907386086,0.3408524317170203,-116.15120102573049,4.986261560951618,-24.47505130354414,-151.9989059396599,-286.0870281088863,18.11066319307167,30073.913732181907,70.93556516599249,-2.304064283031783,91.22066708896486,14.433594107311754,18.398303028874643,-0.6311903301253236,80.61102312476635,56.13470999494019,235.69123004339824,-70.56210994261625,1.1901791240166038,-0.0887938187741568,-12.093357721120045,2.7081019190718507,6.298144189189998,2.915974308085698,2.915974308085698,-0.0078383705770761,-0.3141976136258648,62.84043154085555,-12.509472509223585
2008-01-31,-0.2189669157677105,37.55198022020488,-1.212521776029101,0.0105708525397418,-149.9522192945826,-92.68433366484086,4.880861649146013,-25.17428874643751,-393.1076102900642,61.95051541647468,24794.398604326696,0.1040491322155316,-11.912964533126138,99.59875404960673,16.537939535681478,26.657421697803,1.0069207156366105,81.8469708022287,59.21096972255035,-597.5385413668173,87.99558776100076,-0.8064222444545113,10.06777629249555,5.810370226542858,9.261483381748576,55.96322789844919,-13.817194226767294,-13.817194226767294,18.212069517213337,-0.1926732343637169,203.66994477519137,-9.546091324770394
2008-02-29,-5.419292109594295,29.070998343722003,-9.077408567311029,0.595227673916262,-113.04527401337896,-168.39903722659722,-93.23636440129005,5.609454887672829,-387.76529726359365,34.53205809667816,22487.37586522964,-5.947067055694841,-29.604453572848623,110.16261873446548,17.826708974784673,40.3560334055386,1.3656911551372044,81.81781448105637,114.26491780550369,895.6855640560962,-137.05451742937703,-11.41060182065209,-0.1444704536679921,-0.9150350949466884,-0.5121185405732831,103.07749617806542,2.37186594273674,2.37186594273674,0.5324385869890591,-0.3226577142272191,65.04525894110031,-0.2189669157677105
2008-03-31,0.5675034871877435,17.979516046921688,-4.335403657501606,0.1359015574821524,-30.01827229035003,-133.24448195292777,-168.98750592836427,-90.9104959359142,-369.24853498119353,-95.70848168486906,-2032623.4985100892,-12.317472492566484,-24.81057492810264,8.417765585573909,13.806980490690922,64.98489258668356,1.606857526100612,81.57175080203825,208.32578201442408,356.99080372152594,128.81176035624543,6.528422589721213,126.22221670584072,30.5587153896316,53.91027730618112,59.10141755697328,57.15945906157367,57.15945906157367,-4.1472154904772935,0.0066505785731081,-261.2894535017503,-5.419292109594295
2008-04-30,1.384519699118532,23.440392903170064,-1.2863297772942228,0.0120002054348717,-31.78228683765963,8.408203956426703,-132.89748453884638,-168.08816497193385,-186.62391873166348,-16.80781957172566,-2041408.364350065,-16.419135581222985,-36.78205757993195,-62.3669452947171,5.650822914763512,68.89424420328456,1.610429478537451,79.6604403101557,238.8229383474947,-572.4260518877502,-43.9973640610674,-4.850154832552228,-3.557826614448089,30.390527821132707,2.999661679663461,-0.2495607177307874,90.78090019017792,90.78090019017792,-20.25567116741331,-0.2673254200150836,-541.0475342084774,0.5675034871877435
2008-05-30,6.254320616673518,24.82180996253788,6.190659793982718,0.2779156062221658,-17.239158953941672,-73.70192429932456,8.304981364547265,-132.7766317154945,-32.4476496136469,-126.4614280483511,-2009381.9535747871,-15.429727887214334,-40.524194753320174,-58.74106167779149,-0.0236509239612807,61.85852741796152,-0.4082414811818099,160.19648919712344,70.01220657765766,-219.7013016373949,-17.990045051931702,-3.928273523004104,-4.3439848341342895,0.8871589077974136,16.19238541260097,11.126033737692635,-29.578295044667883,-29.578295044667883,-3.980002027339303,0.4088948853285785,16.145260643489635,1.384519699118532
2008-06-30,-22.348787757661537,24.828117494137565,2.5372552986396606,0.0466720685271045,-13.511718513492436,11.572232067252465,-73.73502283555283,7.171658904385717,52.7053157873362,-60.47729701151536,-2006545.8457953231,-17.878175960213554,-26.901540595654215,-42.98114151702348,-6.612112215312714,66.13204140267841,-0.3667939521338271,154.74027791197835,121.54326472089228,377.7275078239916,-23.37615451697025,-7.8962500739830865,14.733507490154013,-20.526570689879637,-7.476229664755692,6.501468429650231,-20.10729339695274,-20.10729339695274,0.76445443462665,-1.0652219963994156,49.8160622816545,6.254320616673518
2008-07-31,4.4306790362081845,23.5165984945652,-12.176162430478216,1.0717544191818746,-19.7929119230612,24.922418544176736,11.524974771239476,-74.06102666795006,-173.39054050099136,-18.10042012706096,5949.490229550909,-29.47459978066397,-6.761139364236681,-1.969587818213533,-0.3650399374028057,80.91337999108725,-0.9156967167009918,144.21245758313813,143.51149589272774,-64.40091133209808,37.87466759612539,1.7018189182166266,0.7740027517221222,-33.02083508024316,6.87002191112208,-20.92360029761801,-10.986589165525814,-10.986589165525814,-0.3050582345761725,-0.5125794479413557,7.736587534869507,-22.348787757661537
2008-08-29,15.421096086085797,20.49625064642245,-1.0547780253394723,0.0081421478147265,-51.74983839861186,89.87935388034143,22.738814285349186,10.684861072063262,-126.55832040288998,85.0740394330681,4536.969360264382,0.6852321365508711,-5.002585454261382,-3.037511911368635,-3.464864785889964,78.61498692685568,-0.827360668865146,139.1319131139978,154.62976977446127,-464.6453339971563,-179.4551489114591,2.7362926923070825,-6.6855947050677855,-7.484844648510489,-16.135033330996123,13.261339484141672,10.342219221010438,10.342219221010438,-4.532947189650784,-1.8294215355349688,12.59750760728186,4.4306790362081845
2008-09-30,-3.444258106053253,17.81328462575471,2.0778135982400103,0.0315073961464925,-51.79481083492434,-293.7107488775569,90.2536721448938,23.247540361856423,74.87614938194889,35.02735434505949,4116.182083946876,22.59474815087588,3.783031018597537,-22.40577675304199,-14.549686006036156,62.76348132030223,-1.139277756051995,148.1545418674999,63.49053162055456,101.96034002602096,94.239342057314,-6.001432415617943,26.25668209483689,14.058379352102236,1.2504602129608315,23.590194869157813,1.2528678362832435,1.2528678362832435,-4.027131662737858,0.4489131066643139,-108.90067741490728,15.421096086085797
2008-10-31,-40.825296917646185,20.713677813223445,-13.36725158509707,1.2939523575953908,-53.54699774865613,56.23625040033832,-298.2431765575898,92.19291180651108,-63.18602456297671,-170.2780797691953,-7328.018838314421,86.35425306742852,-10.922581171020797,-36.65847700165506,-13.693350119030663,25.971680057093813,-2.0012509338319844,176.5978649694687,52.305397039997096,95.6100813704834,67.53386369984042,-0.8344614035239779,36.32147050449305,4.733416342155124,2.4211339344993235,155.22833113920638,-32.22880229695985,-32.22880229695985,-0.1411856387951431,0.2400308622851525,83.20383524270089,-3.444258106053253
2008-11-28,-37.69568817213793,11.027305483615471,-26.04352398507789,4.920622848938769,-115.5750658663853,225.87336482411413,57.46983813220491,-298.52320254264754,-340.28399697852217,-14.878904338917032,-5700.37602657198,57.52963027473759,-5.900222464572125,3.779987225123369,-10.141649453125876,23.95347530062425,-2.009967741139441,176.44102366544337,62.86675162105298,909.4613543764016,39.900285608201614,9.2038905979753,-0.6092605832481581,-1.3133114936629795,-6.660265065467399,-51.18970363130461,3.6176470536680574,3.6176470536680574,10.1228565605767,0.0695181579720625,204.67833926900943,-40.825296917646185
2008-12-31,7.833619175342436,4.0475033273062735,-11.04098033003254,0.9035440131135972,-46.25719115285674,-44.92723437599031,216.12092742355924,57.02630137611064,-849.5490454317423,28.00428169266644,-4950.460323078583,42.423134899962704,-8.605863466559777,35.35051648529566,-8.77438791349233,39.68762242391399,-1.8432610910834573,161.59539601562685,108.29825071343312,-218.8299044763944,31.678787149170432,-4.88195346412667,-15.21953655169105,-22.439480089245222,-11.34387236831003,14.634489943835774,-5.985437167702344,-5.985437167702344,4.560548372741643,-1.2184521116697695,200.96949638774532,-37.69568817213793
2009-01-30,-9.515956034520777,0.0,2.278109446264587,0.0392981930468132,-37.1645638525516,-513.8713939063642,-45.80311928223772,207.81900313733192,-900.0685510485195,-171.74534721930007,-1851.717983839557,-19.020220579861697,-1.3196613609093852,47.71343317121055,-22.612783656581755,95.73507548278188,0.8938553507792386,84.20740056842769,821.6463597512395,-1358.965276283437,-84.78183521381709,-0.3347396614055702,-9.020325026569251,-15.536968454470184,-41.10062520475344,124.09636053736438,-10.128899297011394,-10.128899297011394,10.343926236598849,-2.174671842481864,209.9327146874328,7.833619175342436
2009-02-27,-18.6729525182352,0.0,-11.228793011486122,0.9509306397128404,-38.77117540788692,-450.087336964102,-522.269273247535,-44.949443577106216,-985.54660879847,-337.9662738380913,-2119.566960387384,-18.932122482598807,-1.3449979184125684,47.56988019594017,-22.888339496914128,94.15956481936854,0.8931867052682354,83.21677025452088,198.9368836701823,604.2886015383556,-138.52757713650516,2.794933432052191,28.579558292501787,1.8345012726778973,1.7685706127351182,15.938977859425677,5.6006089021500856,5.6006089021500856,0.1971000885754819,0.1253831716174644,-8.49680956740599,-9.515956034520777
2009-03-31,27.51776896309716,1.318097881667004,-14.032603965839426,1.49392527520835,-41.23586811445288,105.49084984521502,-441.930467761044,-516.2488019666438,-688.9666677613711,-144.7978827890302,-6183.03520272764,-21.57204747731605,-2.3885064950852906,-63.85109205207863,-18.32668065512714,66.77310988553535,-3.8860598005013456,77.64272975951381,202.27858490833495,548.8851532916824,114.3628957630222,-14.15097122978422,-14.93602973009638,43.99658166923348,2.402021513475802,81.23124737513785,109.73904214568556,109.73904214568556,-20.59558409552977,1.099821805329988,-331.0798571681954,-18.6729525182352
2009-04-30,24.44597130928206,2.6058253641588625,11.166278163002826,0.9569771614668426,-41.60123328672537,-112.61929229528836,103.83468833832636,-426.8667852436362,125.1801790189934,29.872609013826604,-13442.48391039893,-18.91559262835697,-5.769190664760871,-340.50599464556973,-37.46257331096256,-52.24323951357167,-3.8435936430583,71.36810592265961,204.87517124687892,-134.19995507610724,-80.53701557281343,-17.61868790356595,-8.746969078360507,17.735893549311072,-6.343640528537378,239.85096270194663,231.09674321005224,231.09674321005224,-71.36988225316497,12.526624482542765,-461.9751187569185,27.51776896309716
2009-05-29,-1.1647423458075423,1.3232664137178187,12.82721034730023,1.2434179813542274,-47.0187975398462,-235.73929967967115,-117.48209555878668,106.8593233542437,345.5325810696117,-151.1951786740214,-14719.76165199188,-21.03508321315676,-1.603934532136277,-351.8775750371862,-44.94417023584393,-58.89706181830324,-4.177387821496252,12.444379338767565,116.50791989195764,355.32149286935805,-53.31216499978271,-14.39477393743948,97.82572012470304,9.490918707313597,10.407422296698996,53.0885539353144,-34.37709859459119,-34.37709859459119,-6.44648444006129,2.4668817665269955,-24.79994526833281,24.44597130928206
2009-06-30,11.431681584650844,0.0,6.819576329478549,0.3463537803458266,-32.61848854116078,388.100332716081,-246.54969890630028,-123.25591226941536,461.2256458774474,-195.4433190275499,-15664.305774515056,-18.66363148875771,-2.039098343113748,-319.10341018848214,-24.642200423432826,-72.32407675021258,-4.202522251125853,11.14407541584996,262.070830289015,12.335489498822426,29.340947381866783,-7.556902152208949,63.37301241025244,-0.2807174986152176,10.546840388757404,-19.52436533422042,-31.953697807839603,-31.953697807839603,-1.2334859025403588,2.9289821116886543,46.97767502007264,-1.1647423458075423
2009-07-31,16.58640614357836,1.341813176355321,0.5756845881828346,0.0024698873949907,-31.56008673226359,337.38332480651445,385.837999825273,-244.14729801552596,830.9587396746921,157.1031963763687,-4786.918536939209,-49.51683929466776,3.6319617346737534,228.46460903460184,2.1527716974677285,-38.6362192150074,-5.62084462288865,9.638867327952743,260.3976780997572,-571.0345331795493,22.46961930373712,-0.8335700279289355,0.3151934852537579,-2.2057441340660944,9.009029102549276,-270.455102906157,-200.45260515254185,-200.45260515254185,55.5540014013414,1.220519859476994,138.4054821637605,11.431681584650844
2009-08-31,7.87239195564865,1.3521037755033365,10.053961209078167,0.7475915519577506,-42.20129630987599,-19.435902659897835,344.8952707871736,392.91218737902295,696.4469698106457,179.9218024438178,-5331.232360830121,-21.077971800186557,2.1417656539153227,224.51378581828288,-11.852115709224009,-44.94525647170008,-6.0583903577586895,10.209822497165977,368.6030575422957,-307.4612536244299,-34.2508090699516,-9.655636821778806,31.266645562329074,6.539249872728817,2.7144029053852137,7.090825919461167,13.99150304670043,13.99150304670043,-6.50452303742742,2.6622084253657192,9.726216457206448,16.58640614357836
2009-09-30,12.802977653325232,1.3640932596844204,4.467997015109195,0.1463462793712607,15.57590877364369,137.29774039252055,-19.76213504338412,351.70268260905993,472.1805516698832,95.9804451973116,-4928.325489665678,17.655894116868648,3.8734504641585663,321.11163593926204,-8.16535231064204,-49.93152182645856,0.9867088998879708,20.62039769292189,119.76272762596194,164.9714161025788,8.17774761037225,-5.632509529025015,20.366235696679325,23.73453899312045,7.358920717594287,-98.79953969535018,-40.79164608399819,-40.79164608399819,24.89363624309765,0.6377148139755633,-4.117897745413558,7.87239195564865
2009-10-30,-5.84709969548104,1.3695069929291672,5.47607280043839,0.2189647330793207,15.879662067141204,242.33041290607656,139.55897946145117,-21.44846285074194,679.4484438655343,8.175466702777662,-955.149317993802,77.69981857404309,7.033639813612781,57.48271221464599,10.344693280144632,-110.34371811760766,0.7689762299943455,30.201443551419217,88.18792745478252,-293.18715159514613,-27.33568977302707,6.150773808133209,-1.9424562872347904,7.0621708168526425,21.7028184691128,-68.44705384524832,-55.62791513957374,-55.62791513957374,-2.5103464056665032,0.2593657673152592,-75.1157353109019,12.802977653325232
2009-11-30,2.16130217559242,0.0,-3.618296345516942,0.0949488404354353,98.02807403255925,118.4327871337891,246.2959844542487,140.2369916886907,463.5129071960122,143.63901869853242,100.53808332171002,71.81081809789595,8.223069211096417,76.75342500422883,10.588458474637722,-112.40806853104608,0.78316945858015,30.862448803385316,72.0412175711512,1588.4767740326963,38.807670525680095,4.056895839778832,12.658463497309183,3.021611442726339,6.289417166033672,-13.543925703989544,7.246080144405319,7.246080144405319,5.811485317984449,1.536148437495612,131.82983518904285,-5.84709969548104
2009-12-31,5.577365138899604,0.0,7.439267746163866,0.4025337610526348,114.95382503235211,183.5272759371288,118.71463223771104,244.87871752865547,246.80880302582293,62.8896487463939,809.133035845632,41.116553614083976,5.610272846204371,30.640756654672327,10.32573336392257,-110.72550480201905,0.9128216406411443,26.14283571326942,101.77157559312198,-1598.7134854100734,10.681031857070336,34.000559284000246,-0.5955486582532217,-18.39314607756984,3.630517944247458,-55.94438498823365,-5.295143472740271,-5.295143472740271,10.097026385586354,-1.9893878243416907,203.2472011228868,2.16130217559242
2010-01-29,-7.777446683110528,1.3761656991037257,3.73298518365518,0.1012609047766863,81.62827794573167,-83.61346572705165,184.2246700173496,119.47963733746028,213.4328808288118,76.91031888248534,5843.691445019858,-11.954763731477794,1.5270596547840654,76.54064070279863,13.985694278582187,-65.07283154985289,0.8406417314953137,19.317212063502986,95.56274787166598,-609.8038841434226,-29.91163178082732,-66.71658811062719,1.6740632877502435,12.031911084376476,-6.926514831518375,-75.59131471650494,-4.237387460757979,-4.237387460757979,17.961163360008634,-0.5494887785243776,444.4003206153842,5.577365138899604
2010-02-26,10.721354057512889,0.0,-4.719081928927366,0.1612861951736434,83.04276620215424,29.41384439669828,-83.21203786561902,184.17188757952155,-71.84196256691945,-50.83308934547664,5736.333481321965,-36.796772963170106,5.688567190111547,90.9526203581366,16.14703713141608,-61.12818959172104,0.8283275362988414,19.38125476169714,104.89134293865894,601.2288818596707,85.62506430128133,-1.1013023457729645,3.554801858060898,7.152360492577486,-4.509376395895572,-3.806130009147751,-0.5342196175482954,-0.5342196175482954,6.847771805048225,0.5445126858277121,127.10573451535812,-7.777446683110528
2010-03-31,14.89727600649155,0.0,4.598038024987196,0.1537343718014477,86.32955457716534,86.52374324773587,28.72110992121737,-83.00853588537791,149.52095561508833,104.0190651829794,3781.297066874915,-36.56239790209229,1.0365254774639756,2.672750525920621,12.560226055251494,-46.80079410190901,0.950662624270112,17.324323070016064,130.4369777273172,-50.91738761510692,-111.98349430641564,-304.21556767603045,-4.868995676226518,28.635943489822463,-21.143554022286423,-67.88252171561146,84.58193580418643,84.58193580418643,-12.779844307268831,-0.8608168845716051,-387.15087243007787,10.721354057512889
2010-04-30,8.77201262833771,1.3832004134736668,8.46286668439077,0.5177855054128311,74.47226367580629,-105.3424108463589,87.661958582471,29.080213925237025,338.07167392626496,52.69674005951758,4409.135718336533,-24.103326414418216,19.02348543942994,-72.66983211231795,6.098627403998309,-7.247711037886333,0.9477212717230248,14.85244747888346,122.56152062524492,263.86539059323786,-24.427140564598403,-94.84206648090054,10.235717354113548,54.35801521579225,10.719144300588653,-82.61651514392452,155.43586534493346,155.43586534493346,-12.68639318677456,1.3298649315601665,-496.5177969960356,14.89727600649155
2010-05-31,-9.101315851883792,1.393701452381911,2.7596210978243514,0.0546423237956787,65.18300525408364,143.44922873198587,-107.938197266222,90.34449592869598,370.3962204753213,-67.42591792126935,4469.104265022985,-26.95204040095657,24.901242212833484,-19.342133913598243,5.140681173559891,0.9422582981270686,1.0671764070303889,18.88102169021039,117.58187148579388,12.066885788604168,41.0968357679608,2.744940980633089,-34.319291261143746,14.339775797486766,1.8489684999257747,-17.025941818728597,-38.838500364226576,-38.838500364226576,7.97176124877722,-19.45368663884224,5.204125084782973,8.77201262833771
2010-06-30,-17.320339362093534,1.400961128824508,-11.51283392011096,0.9461029442213748,38.71627977976779,222.06710990301568,145.694111849452,-108.67430049879272,346.01634043218417,66.57900936464954,5176.183172844796,-20.142671471421284,51.0772316335415,-30.309489851045974,14.170097701542671,4.585334398462758,1.1063344516727356,18.86350034860192,85.65685388729612,688.1750584506765,10.511123444694746,82.91032010730885,-45.66737697405421,17.04993530180485,12.387318978203892,-54.29590429774498,-40.83654612727096,-40.83654612727096,-11.267122067657915,1.307864264525712,-29.184087540980457,-9.101315851883792
2010-07-30,11.67841615610313,1.3958132457775985,-7.998773934481421,0.4583735299008095,17.923778012446107,116.20404634619018,220.47092386851335,144.9077934575066,-50.80553090037328,120.88890518308878,8684.311633169946,-40.21270900633616,33.683812552023326,-21.070664564789578,22.842000789064787,12.016190669279403,1.3645394131138096,16.883028178472525,78.77745352821344,-27.64398891683732,-36.69819169932171,-224.46445007354345,-5.495434266873247,-24.62118726334694,11.0864663279433,-97.05893747743504,-97.32843367812526,-97.32843367812526,2.0426228094360184,-0.1806769462923299,123.21338861436958,-17.320339362093534
2010-08-31,-10.81179842385822,1.3870413223921705,9.292863878660198,0.6226009108248475,9.484919708836244,-134.8262176218961,115.48067103663462,216.80214378439825,-101.17845381585884,38.62482363879517,8400.57134063739,-0.0735888553333978,24.87187945810397,-57.82662543334168,18.225923973261686,12.912823737933746,1.3377507202935637,99.81037024702954,208.75127975748575,-418.9938969705454,42.74909829347018,222.4224846871886,-39.86275602311446,-31.52984888944832,-11.10225809497274,5.331338643158006,11.03655559331905,11.03655559331905,-6.466867370474553,-7.989022702393939,-13.03377278368831,11.67841615610313
