date,excess_log_return,rev3,mom,mom1m,chmom,agr,operprof,pchcurrat,pchdepr,pchsale_pchrect,rsup,log_Mkt-RF^2,size,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,bm,ep,lev,lgr,quick,sp,cfp,oa,noa,cfpq,chcshoq,currat,roavol,tang,disp,first_lag_excess_return
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,-75.39562056157315,368.2425216083988,-429.9563230938194,1298.4413791983104,443.74998593899113,-154.3963215579482,1834.224808529975,404.75089022154776,2754.16278034043,286.1629219988951,-901.5927077081031,0.9910765190337648,7823.2230387064255,256.2444828263456,581.7185218038536,33.56435167474882,3563.4989907088407,-312.3780036157576,5684.534015803131,47.35191512763467,25437.74137570735,2327.526148485208,-197.26488637862371,5588224.688872579,2874047.994952004,-197.26488637862371,265.8623553050322,27094.12067151472,344.8022930863364,3275.559690031113,1383.7896211627474,0.0
2009-11-30,15.274557388182805,348.9554465141146,-356.851358722119,60.622139869770514,439.6421796142963,-66.53784461624092,334.0970390660867,369.1203474017877,2726.758003061395,161.91997005782775,-909.0204318402788,-0.5610397125318791,107.3386267678734,60.86476344056547,-321.95823343708827,556.1356461763717,-249.08834503066373,15.177513237911567,141.07288989305562,52.11187003811088,-658.7366540668954,-48.99185185562192,39.94428700228514,9221.7265458256,-31814.6045563207,39.94428700228514,-10.569304189087688,-590.9217831380265,11.56287081876178,75.97003636082036,119.18333108047112,-75.39562056157315
2009-12-31,40.223581011993126,112.39664661608133,-382.7496486176241,-82.44618837291327,446.9405091892978,762.7842964187134,293.4387288135105,1655.8030812448333,284.1217108865761,67.97522131144467,-641.8011101273555,1.417595289913861,16.78681712924663,-525.6580910553,51.64088066525221,-334.6154854385753,80.72029456346672,164.93370227457228,-1574.510899838417,255.7937293228423,2922.2292025524366,-349.3750988851227,113.55454917125074,-14615.834779243916,-42093.57716934662,113.55454917125074,130.24818177136444,2904.7921904177565,28.11089482835081,61.25644010727183,435.3373112205768,15.274557388182805
2010-01-29,-0.877086242249101,506.4933814086696,-311.93920749465025,265.38897668709984,514.2217131217963,819.350003422671,240.7493483937477,1741.50358001139,223.56548900516785,-909.2261160907436,-680.3103911767862,-1.3820028177589507,42.64837216385695,640.8821865217598,-521.0691630267546,57.96826839177211,24.485213187165755,-1.4372179183516778,84.0666088899452,54.41291292375252,275.6179476934667,-1.0899024515063047,18.807353593514065,13860.264131230302,24072.0806272286,18.807353593514065,19.46266637346946,279.1666566863496,3.117106246967296,18.49400028174432,514.8001757244406,40.223581011993126
2010-02-26,5.726761393839207,-929.2784454523336,-301.4200081330219,-248.13913535538904,454.9228850881981,820.408227490292,255.43072001048552,1823.2542159585769,-47.274578914569446,-1019.7816740580612,-697.5961231532307,0.2782155152816767,96.170057214591,-212.9880892347008,647.2050326714259,-525.244403199047,180.3250491809149,10.578131159279735,137.6773790554098,-56.75493102431005,552.348297137185,68.7988314913,33.166471701552865,108070.64618770684,96618.27202672976,33.166471701552865,-132.0708668820149,622.5596305167164,5.381166012643405,106.80853994519748,155.5601343882131,-0.877086242249101
2010-03-31,12.17287193483732,227.4796738591901,-2510.1237913600607,809.3486251344048,472.1363629904,1064.0453992334612,227.15876929623963,1084.7773318700051,-5.202185946464124,0.0,-797.8068133202049,-0.0315359959976815,3.370483514687294,-495.8250269303893,-218.10035848853147,649.9110356615025,200.7581212702571,-18.82223493396492,332.30554676767315,1968.532001702846,-1964.897969136145,42.343846951394426,103.3451356962341,91595.1902888231,-8866.659361904021,103.3451356962341,4.398549623716974,-1988.6603155079172,0.8673626933208425,39.39190227991321,1661.57241608227,5.726761393839207
2010-04-30,30.69285347121995,529.3773441298995,-3277.650980368884,760.9636296155509,545.2089589673038,679.7535517536633,265.0475891162998,-243.8767062121879,390.0655691881611,0.0,-533.197886280054,1.6753191273005572,14.608492288355592,547.4400775600136,-496.41573566095593,-217.88646331761583,-777.179646929007,-663.5961831807433,-572.1963937157934,-259.67179520707487,-236.22952124779115,-2.867201087511148,9.950301263299025,242709.2189968117,-41485.982005070895,9.950301263299025,-25.682075108411368,328.74184684895226,54.61298068684596,-209.08871716509705,-400.0577815718948,12.17287193483732
2010-05-31,-59.73128501017877,-30.978397889966857,-3157.566912318479,639.599104007835,693.2476998079729,604.2842264221898,255.64971270125196,81.78785526933814,424.1941830150376,0.0,-425.2284396840191,-2.1365112954952195,67.91102694650544,229.0325217216196,550.2099485808357,-499.13303127221593,21.12641046892122,66.17474598295269,-117.4128682919718,31.206803626106648,1833.9344396196936,-62.570426904038186,-134.6100849157871,144350.1147219455,150471.53101264406,-134.6100849157871,-20.767005445247943,1897.7697209035289,1.815634927073802,93.37086156353688,508.8395019778377,30.69285347121995
2010-06-30,-59.45998587943593,75.07372715170509,-3197.165535744451,-66.60511785097705,760.0211357720674,310.33218111914925,-523.4382013929928,533.2568805582156,-41.09617834265448,0.0,-108.43398117869177,4.093340594964795,69.04025204176469,-336.8136477615907,230.9860372525082,554.8393197990499,140.22465890527064,600.7908645093615,-661.5647933779342,-1551.832008943126,1068.9712317925732,-143.10662907474716,-67.61367545376476,65630.4310738584,74697.36524758721,-67.61367545376476,123.6510503314634,1224.3873569996358,-13.05721743854366,2.851184121153437,-2115.4663059176346,-59.73128501017877
2010-07-30,25.49309224090405,213.36148685223696,-3500.035589304876,-847.0155197146149,652.1255217090669,208.78857377994856,-504.6860027994067,574.7862166277057,24.63560918559032,0.0,-101.50246313209028,-2.247332912790395,-115.74320682548932,-830.9054170125235,-343.32954535538,221.59614882364667,-14.127925072059044,2.9768081460666167,-81.46877538138096,-161.826156478881,-214.1761472633225,-20.383593728435244,-4.717165190660964,-220740.44947266765,-29901.85473145079,-4.717165190660964,-3.6337681185864312,-235.07590333094777,-6.672269617474797,-214.6441642871496,-24.677053057201647,-59.45998587943593
2010-08-31,-44.37616682641647,390.3586397037124,-3337.722156967831,-694.2323476278216,628.4907642077436,462.8057896371502,-429.4887756752999,289.99324230545807,160.68807451572889,0.0,-22.398907197308745,0.750424501091941,-103.28241026863088,208.01762914674617,-820.1260715502847,-338.2930623604165,143.92686082836371,16.98113959221712,86.52610974207619,236.4678625802876,-270.6592584430109,145.60015907731326,86.69197212874282,-88831.83282645978,-73117.36364893708,86.69197212874282,-20.422601564041543,-943.6960746494296,-5.82943573950962,71.5185960600761,33.8900155627548,25.49309224090405
2010-09-30,57.84368500255312,-716.0304692371564,-2838.0991984724587,-1701.7205763511297,902.390427132918,292.0542880739313,216.60750523693528,422.817856753074,15939.034519143475,0.0,162.60032333757428,-1.3001560164154524,184.6057998959577,1009.5374750982172,188.95115294379397,-833.2515674060073,406.1499854886206,281.5173465372955,302.5155053291405,-108.07460403545758,331.01881419806887,359.7560522843028,-78.64543272325052,-40405.631370855495,-29506.720280228183,-78.64543272325052,-218.4226491422833,353.1555429428372,33.62250919393637,-2.3731205903886803,-391.2938278675124,-44.37616682641647
2010-10-29,20.070677367054383,-686.582764241475,-2868.014975243601,-244.93217891969147,772.3950125397546,446.2013997216307,-569.7365035070352,988.2250897656726,15930.887895977166,0.0,164.24247133560152,3.8000119863817674,-92.84565780320465,-946.3531527635424,1013.895948352484,209.44227327343327,65.57146536952632,5.34830147304308,-32.23152660190044,-66.5538530375843,-492.02998730864056,10.813815969388996,-9.404916290883335,-125356.13282715622,-47003.32473465893,-9.404916290883335,23.694732021536765,-529.149051220309,4.982334713705143,24.735769646042627,-235.66128585433356,57.84368500255312
2010-11-30,-3.103511666857799,298.4029120155276,-3961.732199050901,754.9090409716749,679.4190965310166,195.2055794762562,-673.6844687401835,830.0662329382044,17207.23937494447,2793.5508339623048,181.4875758425675,-4.406689587845988,124.53051794891236,1147.1287195689874,-946.2185300751114,1016.9186476480212,76.59040737257646,23.96331098980616,28.093796225427468,-146.89245211018442,-417.5027375090831,51.59943372373255,19.05033107897204,105774.7079033302,65459.2587700882,19.05033107897204,-18.641296460951253,-357.4211577290298,16.21073121172128,-16.319239842312527,114.51651408491966,20.070677367054383
2010-12-31,61.633623922958655,-601.0905281972707,-4616.799867978007,440.3904929216024,518.2299969812075,401.1836533545617,242.63273075365555,734.4553372360817,13.148474575083169,0.0,148.7358122125029,-0.9174112072584956,51.614817925281386,-435.06750303838186,1157.9172179351283,-957.0842184145278,-103.5284919425003,-502.62933985711584,12.509476706574333,503.34545094743214,1879.1173753641704,-109.81612459296912,63.70984199944054,364031.5356330443,200541.43871531868,63.70984199944054,47.17776325462805,1926.904538563882,22.10361784013213,196.23414528271496,234.74900905868049,-3.103511666857799
2011-01-31,-7.927304946625813,798.433653061716,-3463.005808625523,1859.780189401088,445.7423452899581,249.6275989479261,256.396724578838,672.2649470659909,56.55284580260415,0.0,158.472894540859,2.812051402814689,4.974983622645596,-265.92091886087326,-439.5808144027676,1160.8929177071452,7.214325705586816,-7.917974157203105,-2.2247517402433914,-199.12119976282747,-61.08802011403532,12.19742539156914,4.875238794480082,6416.679369769059,7755.804587407038,4.875238794480082,-20.57879734191502,-52.99277138816251,1.6319052911123322,-10.348522133873304,-382.7899015482533,61.633623922958655
2011-02-28,9.776104060062105,296.8674084074693,-4222.978662915057,1010.7723088283582,507.672811406565,255.81385485876095,262.70039572104685,822.676707777549,-51.551169206671545,0.0,170.34496837017804,-2.5804901436936016,127.53789948702432,506.0038584445703,-265.34741482152543,-435.1796832015976,-91.3480362199125,-9.852306587242252,0.6619635162446684,-26.67483244124753,1162.1142364152656,-30.814502733194782,12.855660964090053,114665.57151281089,56240.36168269161,12.855660964090053,7.841300456638805,1156.2006861878508,2.6973253216758053,48.38568105361946,-82.69945948204463,-7.927304946625813
2011-03-31,21.75323648808377,-18.0224671439224,-2614.019092243072,869.5508887958111,417.9740267701997,678.2490510557749,292.5718283605852,708.4184092762881,122.2519634208536,0.0,214.83988023078595,0.5170132592024994,-11.911469570417466,-389.9093752995635,504.4552113134985,-270.27306926045924,-58.89978704315081,138.51559935945986,-147.9141912668838,316.4540214842699,153.1930668568384,-112.459491218337,100.74992996791175,336649.1125424262,257575.18519015424,100.74992996791175,-17.50705591558139,-133.2206082752382,-11.103161118448554,79.88054724899939,114.41284495820878,9.776104060062105
2011-04-29,-3.686653972597016,832.3804124520605,-2210.1986533762115,1209.6784532980494,4404.885882920567,1308.357701504816,193.7807276983646,146.28415657274724,158.5181503222544,0.0,373.6921091448103,-0.7580293936656798,39.38615498288164,124.13534898755849,-388.3475815961642,507.1247089175628,-163.72542616769988,135.16593060625752,69.33132763890762,316.60365681010444,-123.25935596517228,75.4930698035123,-64.57169633837383,295809.96092320327,32030.30555035965,-64.57169633837383,13.729324708332967,-98.6601019593436,8.948808377166358,18.12947179014691,574.0216401825485,21.75323648808377
2011-05-31,-9.84241775900962,-75.8086572130193,-2181.7429211427498,406.43307790504656,5330.395641021993,1302.6159354062152,125.59684977779324,644.2917123901782,103.90815924982913,0.0,398.60521893521474,0.5256045080494017,63.81204085112404,-250.77620988496508,125.54818229823954,-389.6885662406765,-97.04719748226944,0.4925407513846238,-5.204020172376204,-273.21628616694136,1635.5527493351838,-51.0908936503547,-125.82332657405126,377633.3763857316,301111.0101572587,-125.82332657405126,9.039889992573933,1699.5890416607726,6.778112952829588,90.29112621719604,783.3613549917764,-3.686653972597016
2011-06-30,-44.7692140048041,164.01454121381084,-1340.5460535887055,383.15705085325766,4837.895697458243,317.13581297336066,-55.49445384045067,1069.694697524815,162.8497931052676,-934.5729420677604,486.12918328929845,-0.4317138288992205,-2.844298526959392,204.2362795216452,-252.97810638393904,124.1933539428565,29.808467096197543,12.65461678555664,-258.808351533899,-1122.4844255983212,1618.4069087937532,-49.31417106257595,-31.09716282755798,101871.4254769329,129580.64011081027,-31.09716282755798,55.88540274977322,1891.0151123019896,-2.354276224607758,-120.31970421955884,-1847.1000966530464,-9.84241775900962
2011-07-29,-17.598842189458484,308.8260801900094,-1666.0853435465929,-284.90018440287724,4695.579307118611,252.34547287977435,109.20464764106646,1083.3401044511274,158.53256337378258,-1069.882966318988,480.0300767984455,0.0979555036620197,9.754354929596955,-352.21165664195735,204.5281841783488,-252.8357802542384,5.878884496534738,-1.5359132179563133,-19.26653295473397,-90.72549565928506,252.4488814541255,-11.050343360266652,3.4215930701480346,-159172.72656040173,5555.693925355561,3.4215930701480346,6.727377871071639,259.52970181644923,-0.2877259271897401,5.531596020451616,265.0505587647058,-44.7692140048041
2011-08-31,-69.97230974599496,40.48699832170617,-691.1437739460937,-800.8773558179876,4474.942181552535,461.3260006517721,186.19027432119745,808.0111501823102,195.79174772041588,-261.890178804584,965.4770714676828,0.1655226451863196,-77.30174656161762,-40.16166878665078,-351.5024893728434,202.2735612017252,149.7724643216311,9.404658738781158,400.3415315815087,7.007202356452353,1251.633566621931,785.442074989659,-9.190771684207633,22898.476321225982,-6921.148570111487,-9.190771684207633,-52.4432477910826,1226.7141921695363,-7.8442835267183,-95.12365556042867,-208.61773567295177,-17.598842189458484
2011-09-30,-80.86462868054515,-96.07790458098896,-927.4643626496872,-1679.1548543568472,3761.492420824927,743.2986809339346,371.6728674426332,354.9119583555405,39.40188000424477,-91.12246722786634,964.0409022460518,2.1280311064767448,-35.45567146426947,-50.87758871783177,-40.52372067288563,-348.8394582363248,149.4457695443307,42.47058103853742,160.7318451242313,597.3100497018991,-40.17821662979259,156.8115581810166,-23.015230978639067,75379.48277799226,35997.63943956047,-23.015230978639067,-25.324486693562847,50.993819749252,8.956179843992402,-172.2820237145811,133.1049590629616,-69.97230974599496
2011-10-31,78.43217077799854,-468.3641451353955,-1096.80284997605,-2533.435056676913,1702.8852455660076,712.7097421540178,356.9720204846222,324.2694137171538,-11.287733943282843,7.012938986501081,923.2901919216022,1.54897250371069,-132.07001857731848,-311.1940815815327,-48.3628614387606,-38.645203840037325,-58.4031755654687,-3.38360711712747,-97.8719361247404,-1.7271793391922188,-600.1133725965483,-85.04872385853241,-6.2168719042136615,-176451.834496337,-30888.81023418345,-6.2168719042136615,-3.645411823775845,-609.8058320395212,-13.356556760667331,-63.39018476681622,22.02705179672853,-80.86462868054515
2011-11-30,-0.7970146616220708,-233.92648346109164,-364.2945566467582,-1024.8270959123083,1503.1200861612128,540.3944785820023,396.25380034741534,422.203878065464,-136.6027247807308,-125.51094732157712,1810.849500160714,3.395667003217297,-143.02312366558726,-130.82623856148888,-305.50128782897514,-47.29338357157465,249.69545317314575,64.39903948811897,283.5556544124084,-169.35899406489162,-972.8449816874054,938.4778587228734,9.782188383401092,-121905.90612966008,-44508.51283507515,9.782188383401092,168.0425640264611,-1019.5424783378404,8.633964189046537,15.624961430590702,-110.05425477371546,78.43217077799854
2011-12-30,-5.557553135808245,-830.9587933308227,1655.3222851071316,-797.010495874139,4273.332685685807,-186.21003405454027,470.10045678974905,-76.75149149321719,259.45396776500337,371.1491209104872,2066.5439562342776,-7.438774873996814,160.70954412767242,1533.5895546625843,-152.34533312803336,-318.82830231684807,817.9172299529268,-13.873014132677568,1021.4530927172372,-376.9993230058293,-1355.9126415823848,819.6395531702951,8.825516116911103,26304.53404227458,10604.113710919397,8.825516116911103,26.250080628267938,-1333.1404890066624,8.79626505972118,17.294680667517696,111.39149773679355,-0.7970146616220708
2012-01-31,43.3092422059503,-1013.2326975364452,2103.2776049209115,13.93776547808907,4638.897817203568,-114.37505848062251,488.25391807016354,-44.21186888757762,254.9049831296873,242.8701987840298,2498.1756071490977,0.0302723896701863,13.248046015680302,-914.9158773374576,1547.6994342968292,-143.46521848674445,70.70463667487729,4.427325694591765,267.09628668524874,75.67180468468459,-21.484073744715715,522.3163847122241,-19.58031949181125,19382.629782364704,-78962.26040557493,-19.58031949181125,70.70435297709088,-2.969760606349155,2.8418068873202174,29.2880947136282,-110.36276260053774,-5.557553135808245
2012-02-29,17.390653433615874,1060.4634875042748,759.3892399470013,1589.054095591456,4034.6397481090366,-69.35396161518136,498.0696103930168,12.083766256392757,199.97331885814611,189.3118434371702,2537.963592040865,1.5454113985708084,7.709715829309061,84.59243719587178,-916.3617685032748,1549.5740263820708,-98.87999252592272,1.2801404500731906,-23.93066116274531,138.8742657092132,-16.420403755699226,10.101032189342732,-7.50431899177255,3140.333692076616,5462.632322999183,-7.50431899177255,5.049876711247805,-48.00583664981241,0.7981763136975815,16.95328782062279,-86.44828308033607,43.3092422059503
