date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,rd_mve,ep,gma,quick,cfp,cfpq,pchsale_pchrect,roeq,rsup,salecash,sue,chnanalyst,RF,idiovol,size,bm,cash,chinv,lev,sp,stdcf,noa,chsaleq,first_lag_excess_return
2015-08-31,-14.48622188172306,2.5595766879533106,5.71817763825596,461.13620697246,0.0873887561297192,8.042464324060735,-82.31804863716717,31.40753757899889,0.7631636401557821,20.48930279017872,862.2229688376367,6145.116889833819,91.7233259931696,91.7233259931696,-186.41403897015775,183.07827098344453,-93.51380487823394,43015.5184152281,-0.0157588260635425,317.26192787945297,0.0,-0.1862280954713426,9.761774557196986,-240.882537166498,8.051572580986544,-25.51045397609917,-53.37073590037244,1.821565769326071,14.791205761957542,-451282.77153100073,-13.442155493901396,-12.529794816344964
2015-09-30,-23.94087933338641,1.312081939852483,-23.22465611245967,389.4864676877399,1.4469199088874598,-11.248162727885738,81.22050959135302,71.79101615080756,1.4386627436278172,4.111702025479902,821.7333349891469,5787.381558682712,101.87834362067896,101.87834362067896,-1029.1529340262991,149.29338309902784,-203.6219388363648,44293.3947392801,0.903165848673465,-2100.970824470969,0.0,-0.547439504581277,-24.433945169660547,184.48512887317133,-86.29505968151705,1.1484823383880922,394.7889792599276,221.33529451842924,14.198226598449196,947589.8595803528,558.6595593389342,-14.48622188172306
2015-10-30,17.4923898905054,2.742375390111419,-11.596611739945033,326.6836387359219,0.3615953130745949,64.70167444226213,-329.18632927205493,-81.46700510782205,1.4765956889518568,1.7108018666875289,812.4076149586975,5586.71872455936,99.99666584041576,99.99666584041576,-1164.546731016217,99.15925171875044,-182.8699342584487,55854.987913722856,0.8730368474663908,-2010.8373181369543,0.0,0.8202439152633403,-30.76319969089764,45.02146934193934,-47.15910855071331,2.832323357883059,52.14501964550345,21.55543610254381,5.366058672021438,142203.79877544194,44.54208510128844,-23.94087933338641
2015-11-30,-19.886017777588087,9.855625002791436,27.64411878409948,379.7193255704112,2.063454969040975,51.96258189981729,-163.3418925042516,80.05783151691567,1.455755090358114,2.3027776414241004,790.1037949602859,5974.256041006856,143.98386697423638,143.98386697423638,-957.3045976804582,23.449895011064125,-165.41534167816158,52476.89675402821,0.9791953987384407,915.3032049501194,0.0,-0.1194746343977541,-45.31523488331004,35.04786137883684,-6.687021684332763,2.8812422684256376,77.46974293072844,125.89239071936436,-5.20182374066826,3211100.410163872,-131.51701500694844,17.4923898905054
2015-12-31,0.8828576816967733,4.077708329876336,2.0746955071521658,292.96493021140986,0.0115858845565939,-55.47446218029423,393.42350291314256,-328.36983586171465,2.202366648631503,9.322048340015272,798.660067294863,5505.917709034776,81.42445443450114,81.42445443450114,-392.33898905050046,45.35328023291102,-179.7389214869592,70746.90312993022,-14.446605555391608,371.62757387121,0.0,0.5181397068495244,32.209617525523754,290.65318255772445,-60.786748956911765,63.98725457643505,437.0464737751136,289.4042191943777,12.305712542792492,95420.49789441375,192.3090797496619,-19.886017777588087
2016-01-29,-19.046708281928787,2.5204324330641024,-8.11270031880818,300.27117598572056,0.1779658293494168,-23.399898208118472,29.19439759139893,-163.01079426403984,2.2952580070170643,11.371723489148325,795.603837997807,5312.588853831066,95.67326891071106,95.67326891071106,-137.52495237506994,43.95528803100407,-169.13575149236766,66531.12165311124,-13.879873704707803,1042.1900656248624,3.698232784539596,0.5426202809045222,-42.82816704948709,-32.95016019681634,-17.42703420778355,9.633500946673877,-29.012947088438523,3.2463148258298133,-2.866650763932512,-139199.74320482463,-15.760743491261792,0.8828576816967733
2016-02-29,9.720202795309367,2.801318249824561,-22.00241259083217,335.4627361360565,1.307503623200574,161.78642246681204,-114.72343574306528,390.36709317766,2.3222397769486216,30.85961822036975,839.1290602547477,5698.893539206542,146.9770729017903,146.9770729017903,0.0,111.87977262857478,-169.5275366451987,54963.06990263004,-18.285129525900043,126.46123818340055,0.0042897265046319,0.313695958396778,1.88142721352142,172.79453784535826,26.326703685551365,-63.62922014063368,76.07384147999528,103.60288192265988,18.41525036557516,182985.0091822445,521.7024986393443,-19.046708281928787
2016-03-31,25.956359697826223,1.2702381668701426,-0.2948794170918785,300.4021921413449,0.0002359566332094,3.2772617009268106,-308.32728323425044,28.974382556011207,2.302882866058771,65.39262673074705,837.1711834040003,5961.100014123087,238.8862948947932,238.8862948947932,0.0,173.60982396667873,-179.0043614078946,57718.69894522716,1684934.1278792475,3690.767405984639,3.6678039291758098,0.0014821071810118,-41.27973152037976,-446.4238110422882,-19.767873719185445,0.0869496302954999,-55.95754412222777,157.4962064666729,13.9054966101761,147766.94711791724,-28.1356706212714,9.720202795309367
2016-04-29,-1.8729473784068973,1.3735428808582062,24.838918625342064,297.1152837930551,1.6709566575289836,-6.891463679295462,-4.167765945832625,-114.2580425978732,2.378983570315587,73.36096867499572,910.965034936242,6163.36992348805,375.79116202450206,375.79116202450206,0.0,207.03377538883643,-171.09545043523028,56561.28672210771,1643566.2839484347,1320.084043032446,0.0143280413479187,1.0190065076232244,20.064450299411877,124.95674018379827,48.674407254242055,-161.10656391179302,186.29920989902573,439.88281946323104,6.621193384667379,-124383.88294376431,377.5943971217444,25.956359697826223
2016-05-31,-11.442010452504034,2.631587986519353,3.3978265182717307,342.0743982149016,0.0311139696747016,-47.163004229111245,353.8102760781259,-312.5435485864024,2.357901268725597,48.99416635783793,887.1427980697682,6177.318371743068,343.4220633691563,343.4220633691563,186.72355715953364,144.6219303554132,-204.68638155865065,61143.05424191892,1652594.354866222,-2647.94742710284,-3.6740302285469792,0.6429649949061726,50.88602985558282,1.2689319554201577,14.210495332763005,7.601202026105952,-122.28716053239076,-127.215337628852,2.7907202998576395,-519781.2185631469,-551.5503219836995,-1.8729473784068973
2016-06-30,7.177322009034644,2.4732066603253884,6.550130247435475,345.41989415968993,0.1155553114525673,-31.0780792154314,48.14113528641669,-4.206780348781859,0.902292952303422,25.38038348512062,827.6760040547204,5643.254346295362,101.90350029700494,101.90350029700494,39.62836526072153,89.74726930130277,-43.592583457769365,58909.28976147284,1818234.8861124264,-3987.245382914335,0.002247593286893,0.2896109237889845,-2.12900089066261,-150.45496206069083,-56.921413387199095,114.7053025951298,-332.09439410613004,-677.6405345626445,16.4470792526148,-319696.9660124555,-909.3145434451128,-11.442010452504034
2016-07-29,6.826791185778662,2.449269890685358,-0.1852625103065127,329.48913560299405,9.263959363396904e-05,49.44999404567168,92.34178648456418,352.1200834510303,0.9150209926349576,23.252117354005897,805.7136920236172,5436.515160621492,76.28570237170457,76.28570237170457,-41.91760150482784,56.60751316206366,-111.56110253568438,51558.74346068824,1816083.7465212496,-768.3043781410458,3.696961547542035,0.5686771069006014,-22.99586212503345,-12.609532991749576,-0.0425472296082034,2.7867946748651877,-19.060812808992974,-91.87062184904698,1.1185494825554088,-227985.2571242228,-77.86151968870138,7.177322009034644
2016-08-31,2.7590492639681994,1.1278982654118035,14.374029399332866,286.2044018909705,0.5567379252668028,-26.96209696031703,-2.6241760661280686,48.05494625874964,2.212478279823193,-316.4513360585408,715.5301789876444,5103.746639944422,74.59539944774929,74.59539944774929,0.0,-4.337920333909935,-90.10403186524508,51427.22245371155,1588079.560871662,1167.2996282152922,0.012428025609247,-0.2436123360154525,13.583518831877882,-111.09523850673212,0.4240976006991559,-19.022389421864595,153.65450637775666,71.41373936005675,4082.466647622997,491362.2727373093,128.54408976542953,6.826791185778662
2016-09-30,-6.6874596226198335,1.23272411869762,1.8501580850034995,304.09595429178023,0.0092258626665941,-16.83100746978393,203.1764529322607,92.54246700410197,2.169051124470196,36.44973957544338,805.6912257013611,5117.637824657536,134.77045546698514,134.77045546698514,0.0,-12.83393706882758,54.81079941550498,58162.04002255044,-8.639045004478414,-2195.693751533726,-0.0016329899931646,-0.0599077509792991,-2.208156465824686,69.18603552719628,-57.39507205526809,14.827785992916784,136.66419335185583,82.32711880976149,-86.70344095983091,127061.88590792568,485.879139773276,2.7590492639681994
2016-10-31,-9.445539309801203,1.408688653968338,0.9264162840741366,237.4343630109084,0.0023126699887652,54.18539628273323,26.176267262346645,-2.624935675602157,2.2447461323798827,37.083112628806624,802.9638389410103,5120.64476184565,131.91025392640486,131.91025392640486,0.0,-9.419216200689156,20.26302763958906,58794.73702669748,-8.681560616577967,-4091.462767289492,0.0015038727392742,-0.1594893360829701,3.727238669252074,3.8753570109822704,-0.3119809343276074,6.440850316561073,21.883018865875783,0.924402282671508,30.070959906091048,132362.58385490626,73.14934482014343,-6.6874596226198335
2016-11-30,30.649405421537185,2.137361782784008,-7.605834616591138,411.45402950499096,0.155179617587744,43.39906773301394,13.174751911790985,204.4124010123457,2.235018489795852,31.43756350695093,782.4347895714974,5761.264695705308,150.45129777216093,150.45129777216093,-1030.1926931316568,-65.91268544506003,3.1007583561580674,59984.57685589755,-13.43471907410769,-1327.931649220414,0.0335788426192857,0.1354008769124277,28.18284547074381,37.36118432015383,33.654172465142096,1.9892652968000188,121.83714033137768,15.966777002798608,2098.206911471544,-819709.1179071814,-157.89362066411084,-9.445539309801203
2016-12-30,-1.2061027073880437,1.0522695730727945,17.653613465167755,392.1964326755225,0.8376869414240415,-85.50866687677063,-107.29591035938805,26.22367277629987,3.241717954958204,-46.27432469544989,712.4517799392457,6015.30569954517,163.56745170178533,163.56745170178533,-1748.2538602176703,-2752.9351740779093,-127.52152222595544,60617.63487522746,-8.618274069340998,1776.940837067281,-3.7353467346100016,-0.1215751496666541,-18.676125277316714,-30.121638804482927,32.2365785152532,43.34904323239683,-183.1391528128552,-84.96884603626268,-800.2561889004837,-659171.465427585,466.5325257835246,30.649405421537185
2017-01-31,-25.299968725206348,0.9759243484009412,6.749864571292248,428.19409217458656,0.1217065157126928,1.5054229641740025,252.48162044640247,13.282784330708534,3.280285746137327,-49.397470737898544,718.1630930576392,6006.213622636589,172.34703064770954,172.34703064770954,-1770.4903136935975,-2906.931484357636,-139.44812451567412,57815.216804886,-9.37029995937615,2596.6595538723645,7.510095552585469,0.4637132283531855,61.95207583633692,32.193351674449104,0.3779936167095457,9.799287997835576,36.61860469127623,32.55306441884113,322.4691504357943,-44623.998622082174,52.63942193588957,-1.2061027073880437
2017-02-28,-4.306971071225824,1.4768604921178454,7.190178704935572,391.3498664735517,0.1380983804054466,-14.633515910528065,95.9018165501194,-108.51652125304518,3.3110577502717478,-27.635003873441462,768.8623812057178,6067.459206694239,215.64846470144585,215.64846470144585,-1178.4760956119871,-2799.6920416079265,-149.90211166734204,54537.03575021085,-9.061240665624158,-468.84565675464944,3.7439864158233735,-0.3170995981244076,-2.126148097371697,-18.46510045080595,29.277060898038712,-19.35964834307164,-40.89316172561212,76.32482432406505,-99.0163400660067,-188176.5295026228,467.89724458979777,-25.299968725206348
2017-03-31,2.6855273070016583,0.8205314859373001,13.05647000340435,439.0393125490235,0.4578076808234023,-44.46807078586549,101.18448645936176,249.98454695445912,3.832745489471104,70.07916243103614,852.0874473036434,6494.105295380126,222.48426124013696,222.48426124013696,637.1766999641932,-82.96451518699884,-132.9125637483395,51235.52561792288,-0.7624657996524306,-472.9060832487672,-0.0798593203031945,-0.0866904652773215,-50.49777146134147,-85.35251238410706,-0.5325713580987212,-12.64007589487855,13.379596209576905,-20.671953896921423,-559.6829041448227,28166.19098857045,-261.0370511624575,-4.306971071225824
2017-04-28,0.7837053452896505,0.8818606316943473,0.6316630171445828,444.5619030233758,0.0010725654850236,9.620883785583375,184.4435134706728,94.8472748321718,3.852154614047144,57.506058249657286,903.3470864285284,6855.178226610339,283.55400366228736,283.55400366228736,824.6428110874004,-89.10680637796507,-130.7354789570519,49427.71151463125,-0.3304755007270714,-2021.3538188606035,-3.734480580921312,0.2110817168923091,-7.9872959916265245,6.687916370459789,49.64590865830155,-129.5866467107544,-109.88754217751284,111.02762215591156,74.74567559525622,-39183.11679887772,319.80465695655084,2.6855273070016583
2017-05-31,-15.925691707507037,0.6272464530158071,4.033791061560125,343.01640782871755,0.0437081820290563,-15.566238301888642,8.941317300691763,101.13745962940298,3.825766243772139,65.97391466643091,882.1973265159364,6875.164761042604,274.1275084068662,274.1275084068662,424.03849597218414,-212.5964267451141,-222.35912866667283,42843.01447495775,0.7577994437747773,164.24696278964302,7.453651374051052,0.2100648234358857,5.538814623939288,65.23221660265108,26.519545398074456,25.78210730800501,16.323897524371205,-124.49722395476148,-207.391217310309,-598482.2799490541,-264.01359701222214,0.7837053452896505
2017-06-30,8.606632254206845,1.2843522517364308,3.931422176840461,325.6373572348265,0.0414283220691072,28.018772509679096,57.2531899340992,185.27108487305705,1.0799400301490054,31.703511111781403,809.1278920425234,6472.414959351394,124.51841068718164,124.51841068718164,-120.60531534402776,-186.802273123978,-126.62453774583682,51558.11627576586,0.5299211588888612,-2312.8197079936467,3.771044950976375,0.1467933427022671,18.063151099902825,10.638638880414192,-19.55373232011948,84.34204098959277,-32.567899435462095,-148.23983680371293,-537.0116480530269,-410765.12375861406,-1096.6804372522672,-15.925691707507037
2017-07-31,-14.729936009236914,1.0378639174846758,2.8864880686933736,347.46293445434577,0.0224133383456458,4.312259251846234,55.3395566531001,8.91715635604803,1.1195397793829536,32.8929083278464,799.8710813940914,6032.794846193952,133.08012725439602,133.08012725439602,-208.87948790589823,-168.12416418611207,-53.61250573276188,51074.96387126255,0.5613986965396505,71.88652503241258,-0.0807267860270002,0.3989167045431543,-32.29218923680219,11.517419196177345,2.662206165378848,2.420806681470223,265.0459963865956,119.9745223926002,-549.0093005592853,-3380.9217136874795,-33.27973517951614,8.606632254206845
2017-08-31,-20.81308826547713,0.9226962873693344,6.894489085904281,352.47937732337874,0.1276460803041914,-50.97601680405389,40.90173363822171,57.07609859178004,1.1372815982850182,-111.04409595307035,762.5372156817833,5958.748761943984,91.72154523961194,91.72154523961194,72.56349920607842,-1176.0384130897105,-55.3710151312013,57173.75952361644,-5.315506910859201,54.4835363584491,3.763144966538725,-0.2398496599431183,15.948579400738709,-65.53493542833485,-18.44969000262745,-38.54011940580968,72.50443764673582,21.48241106383375,241.966928357514,9765.589869335294,150.64178439711333,-14.729936009236914
2017-09-29,9.02795916731944,1.333923362114359,0.5934622652163662,318.3779490743251,0.0009476881399327,13.91379257719309,97.07079197946244,55.24981636059915,1.8335610012462025,-131.9419296600634,732.1510094791214,5683.087846032785,99.47455274486164,99.47455274486164,-222.82971971589737,-1257.314157284083,-117.4423259920955,55833.31030287571,-5.782133409396557,-756.329462463788,7.380249852213474,0.1271952653423085,-24.464661116661773,50.866979316039306,-21.25503366841417,45.85516373373517,33.28969705743111,-66.30551286996706,316.0264244690097,-29669.109651833773,185.96850834270225,-20.81308826547713
2017-10-31,-21.88069345636567,0.7819714929243429,9.158402840375183,309.5015488478435,0.2268330021718363,-0.7263786165551286,8.296871017399317,40.34398405178652,1.8977546407013064,-105.5887887610285,728.0310067603526,5636.636852317947,117.79830371996846,117.79830371996846,-213.27757768586795,-1116.5011453139844,-124.0274420344148,54573.83893900664,-5.39719159796809,-1192.2950785733458,-0.1680504663568882,0.6956685510013685,-47.36477819917582,7.474568039312771,-2.7408412994518585,1.3253297589344974,211.1224735262404,100.19642315208192,-236.95574957050576,-155427.5286796689,7.086958354369756,9.02795916731944
2017-11-30,30.07882583257431,1.2845340222476662,8.233698371212132,325.619592423664,0.1830385514459467,45.00722575570212,129.13403942140994,96.52940578861666,1.9188032607254573,-103.504336753362,728.3938578484526,5540.960243537655,96.62864285491138,96.62864285491138,-311.3855678546229,-479.7801936562612,-136.0683370465881,58957.52954811711,-4.950108667279901,-562.1936381334256,0.0547649704613846,0.1468904293567732,18.12313462383281,87.90802022690718,-77.77988735053532,28.904228100144632,68.75726581301205,132.41894072911418,-139.0114857589906,-224203.24105097356,183.27085725789675,-21.88069345636567
2017-12-29,9.485629273314537,1.2091006941502478,11.333549833588169,331.667067713734,0.347924872942109,-56.37212766845431,115.08392291756428,8.266837030910695,2.242895427310711,-0.3598364445293924,773.5669977618414,5088.798839471676,199.63883686066487,199.63883686066487,-398.7951033515861,452.7083844636588,-126.5476059684851,58485.69159502541,-0.1451007319553985,-1986.4718322132471,-3.7992226344084834,0.0548607980503916,-36.93104927841614,-94.7723023942042,-20.77738419711227,25.93406984638093,481.7125538867704,75.4942941524605,296.3374596679587,-803206.2742753476,45.685032843420345,30.07882583257431
2018-01-31,-4.1881014516938535,1.331424929181075,3.916020518836379,389.2378081480693,0.041252838935241,-38.06322175067128,160.89157797164737,129.80765091441953,2.158873196404989,-4.697214719740089,782.4593613230633,5145.790418699914,203.8855355183124,203.8855355183124,-407.4048742274557,459.1754351076899,-129.18756322859343,59417.33891193743,-0.2565605915714652,-437.6509713654103,3.9213893663636377,1.2775941318071915,64.12817382299181,25.46829037630323,4.442604064367743,0.9728059877843264,117.40458171479986,59.82633762371961,359.0049299846105,404878.1051629111,2.823896028145157,9.485629273314537
2018-02-28,-22.809169321787987,1.012618075611703,20.202000323346457,352.9658154052768,1.095758417398326,-106.48001623135552,55.454318957614255,117.0237768427091,2.1924731067697545,1.60376748101541,828.5967450836752,5172.765519716624,246.853675549319,246.853675549319,473.0127545995833,437.815374733632,-144.51615717730223,60162.10275056904,-0.1679623105061858,-159.4092715140539,7.513709544819534,0.1331380783780673,23.133072388127403,42.44218794386666,59.751661773117576,-81.75949380694928,165.31707503634243,191.39777793631995,-181.99785697031984,-569217.0431121886,550.393561024078,-4.1881014516938535
2018-03-30,-27.117244002201573,1.506778843646012,-13.82334297687359,421.3601950005942,0.5134234441018479,-87.65074461755856,285.29469313467865,161.47034390319251,3.1852656832313704,-18.39110507089982,831.6781786988462,5370.212539511455,256.9076832247855,256.9076832247855,-351.41042988957264,168.36713668887896,-149.88077713661158,59519.7154415387,0.4354431805263787,3878.242443230353,-0.0305029385729227,-1.055823948709623,-4.279943344256026,45.4086171166116,-6.0454076053370045,14.852947383427152,2.553416041256241,87.48856840245844,81.23023138829467,2017436.2878678888,-152.5641169083375,-22.809169321787987
2018-04-30,14.729084048950618,2.2119949239632613,-8.803241193339575,354.4949072893165,0.209098145475643,0.0,-193.6901338541041,54.93558703237741,3.1579488268707854,11.229242039273217,887.6630073440417,5711.262878914016,366.61470845241735,366.61470845241735,0.0,119.1530646850847,-112.93236151458557,56963.27128215716,0.2818104009471969,-82.5020593974802,3.5354730824743896,-0.0747337128884524,-44.96187650214324,-96.6714432839076,119.0255935266524,-122.2866986726556,-219.88249034016096,44.426441907026856,-187.82953484140216,348693.0998576954,400.69256561832447,-27.117244002201573
2018-05-31,3.513834861215753,1.6582397862727667,1.065387476596223,408.9239374771357,0.0030798023194153,-27.182141180923985,-122.70753092911458,280.2102897474298,3.1870496048535,-18.83784771304604,879.8673595068863,5648.1248638893,345.0059256499076,345.0059256499076,0.0,-15.449953590050283,-125.51660792754832,50209.32945084017,0.4650698343599893,-463.3746381918726,7.121483230191664,-0.0468852660627661,-48.77695976169253,124.43783365834088,8.75378226222972,32.287864704130726,-390.463185568572,-3.283228778771445,-1000.5352732856368,-147178.0289157927,-60.7909673114641,14.729084048950618
2018-06-29,7.738822726840212,1.4218059133822367,9.648296262611668,395.4599357297344,0.2519931022355896,-61.403735904911535,15.021375455524472,-192.9998889502233,0.7780767212949415,-55.33165739970751,781.0697784904792,7077.303033193473,163.56162743451134,163.56162743451134,-339.39612899376806,-71.82976172056058,-17.148915121146356,40639.83026461956,0.4902978479690083,-526.1748091436614,0.1213566196060327,-0.4039473063794361,30.19289985170235,248.78734040705692,110.70323953004016,95.08135837506056,552.6290418603448,3.233261881176986,-358.147651321588,-33212.90853188932,-1308.6524287321222,3.513834861215753
2018-07-31,6.849047539179939,0.5046251525889883,1.766357029720526,351.38116175184774,0.0084447040353728,-14.44973202967488,135.86559319999492,-123.56032638984396,0.7879636061174108,-11.359781355349469,781.9180121239103,6618.51067039678,155.8483685858588,155.8483685858588,-312.2674737072063,28.22255072805884,29.67482922263997,47846.64833865778,0.6003448886710867,915.543864780001,0.007138535373393,0.1202590509682934,5.710642536523665,145.67983434523967,-5.54692426308543,-12.40354021078488,99.65328023229812,189.04664126944817,-307.51472119989785,-386331.123303704,-13.071516287427867,7.738822726840212
2018-08-31,-16.0430659502587,2.3916869751429943,11.604928270760087,350.6697357775516,0.3638272683304663,23.2250637542492,24.945375308177677,15.083403683812907,0.790178698771065,-38.81349287962912,793.7559201487904,6435.609575446883,99.93268883906838,99.93268883906838,-240.26066786204171,51.75565291084385,70.4401594413497,52649.569816212126,-34.11445372771003,730.7289337496211,7.500615592067966,0.2261886280762226,15.746610481748576,-240.02940501370492,-12.09749527961344,-18.488320654647428,304.1315249805148,4.666613268414494,309.3213378059172,11533.347464635968,76.12813478012555,6.849047539179939
2018-09-28,-1.027293632624923,1.7531583431662443,12.559440831047178,429.62519239854873,0.424096445057912,40.90115808342632,164.7601671752569,137.2579351443637,1.2558304962074929,-27.775099144628093,805.0049140798294,5855.020403433709,216.300468837282,216.300468837282,321.1633663438787,-21.84578319500735,109.85349879868846,51355.77006566834,-4.3239714396874485,1524.8533594805988,0.2851976434047998,0.1704619689516633,37.563291491567725,-91.43651543520356,-50.04325550694762,53.08825708759971,-335.19651996397624,-165.4980093319641,1076.7901708829272,-1345851.192855902,483.7397591441728,-16.0430659502587
2018-10-31,-38.45025920967626,2.8212328621336007,0.2219472241367988,382.4095705088936,0.0001326796249266,-36.58954097621693,176.8660000969927,25.041247957227696,1.2477912385098058,-73.12862510664019,801.1905222033264,5848.809349180324,178.67639632333723,178.67639632333723,313.65941836627303,-52.30922634778515,126.99004064935028,51826.52120799453,-4.593181537328134,2410.51491199244,-3.819638321900406,-0.0179911195994577,-17.50985600133663,-40.18969803241362,-3.9317913552082473,-0.0214123633669984,156.90092820962582,83.33151222918468,313.9357869158448,292098.27327783406,4.570994110396839,-1.027293632624923
2018-11-30,-13.021507543810673,2.350316803557869,-29.655100854264383,258.0911175082919,2.365096283094668,18.774879682634737,3.137223568128518,164.52948442370902,2.1921428959442477,-78.21507943244282,782.8788320384057,6458.521878727504,199.9958965329086,199.9958965329086,-769.7741254622993,-102.02922764394592,99.22579225563732,57552.68030759908,-5.429843266115934,1515.3547516489405,14.957419170627553,0.2004560423823989,10.151812726297976,30.422503459815744,-5.602761064673132,-8.44538181910763,114.1186373551982,89.77986275751937,927.349061103202,-307261.4916931167,-209.49886194091573,-38.45025920967626
2018-12-31,-74.19506885766188,1.2853442729209883,6.169415063313156,247.91722018547983,0.1031976850535027,22.66185910457612,-412.4650594763661,174.63531516702196,2.1588887006378656,58.27417427668497,738.223361520625,6041.578078801664,161.35762558526997,161.35762558526997,-1221.851432519831,-193.1038257696897,24.26756134240338,59646.114445350846,0.7389003098090863,-2816.456344453461,-4.260459992683721,-0.8774787948003819,-76.21262440522969,317.90863816663114,-12.728055843504308,37.79162715000029,-602.2209404818886,-123.22794326787562,-300.421595396253,279937.9479749575,-200.8072576380529,-13.021507543810673
2019-01-31,26.55029072916161,1.4332771970382077,-36.91011961956667,314.70496808693895,3.697455334532996,2.453409207085011,86.42177991337786,3.08852953182846,2.1120733985654754,117.49155162443648,733.8554639785017,5944.027184635684,174.36579290671082,174.36579290671082,-1246.7277769899588,-166.8500483438137,29.778003075373512,51418.921562402014,1.3191159524944591,-5879.218218211247,3.618872303995275,0.3425102026180155,-5.24303387532018,16.69864059437714,6.83338784646412,14.516873433030185,183.58650171009504,144.61157648605604,638.1490474197326,1055125.1084879488,52.77401192671451,-74.19506885766188
2019-02-28,6.550446958103968,6.977953987497867,29.20608265033384,312.17526776252754,2.3535828778705032,99.81351997774227,-502.2013767768968,-399.8248983141228,2.0779034455702754,112.25821575677443,756.2901623438568,5721.7801743809205,235.7531528970343,235.7531528970343,599.5409478114076,-98.74831066337217,35.30255980381527,48997.63268956447,0.8112322815356416,-3988.563474667511,6.102054050296829,-0.420005087013422,-153.2474498989841,-35.98106887132735,18.187823172236563,-58.59186965403452,-143.72075671749053,-25.97502294976175,-1355.0553418568115,-955628.8585239724,538.1610193505799,26.55029072916161
2019-03-29,-16.150170331054536,1.336692632617515,12.158491837172674,402.77156890862966,0.4057784185537439,36.507353495250754,408.6650460851784,84.82761818614179,4.630566378322088,-8.596067293798276,761.2907064429414,5515.168896519792,315.7582327546778,315.7582327546778,518.1672968915633,-170.30621094156214,31.06934519985472,48426.19417604395,-6.004004530410783,-1477.087017040148,-10.533364591893914,0.0624270470667411,57.94448483473116,473.9369451026009,-76.02095976839655,44.15022536952416,731.6438308134416,502.3845917455628,-820.3081259478045,22630839.99597581,-2.8385541834118726,6.550446958103968
2019-04-30,-20.890054589218423,1.0589984946264095,3.9903434360617447,334.87903938861564,0.0435645892698013,34.98070991670193,170.01461194974047,-510.3104885298961,4.218421105114618,-20.37603684882604,838.316696879277,5600.750656968082,410.1706066821199,410.1706066821199,1016.2254430524504,-111.35874542068544,-38.83991148487688,49336.79743893128,-5.938731537892796,1216.3794173254785,3.869221426527673,1.143953921909585,23.0053192146097,254.95974875988668,21.58472446423241,-137.864343102289,358.24021244589403,680.7104148888243,491.2281930570348,-718860.3919257596,522.5431739128148,-16.150170331054536
2019-05-31,-55.1559501674613,1.3230700616289708,14.113747591370672,358.18520309186374,0.54696408959015,-64.78901988412859,55.27424361317068,407.995756557702,4.132323848195996,-69.08360612124129,785.3456738896476,5418.611930626644,320.8956377597148,320.8956377597148,232.9619097974293,-321.44727476459525,-54.242886149777775,54474.007221254666,-5.677502391625774,-234.96658404347943,7.034596041265715,0.4052611023119326,-31.310667388354886,-55.183095514779325,-94.7700842622604,29.244383565253383,746.6070661695803,177.77417811357918,-87.75917555794786,655216.9485646784,-524.3824700810071,-20.890054589218423
2019-06-28,10.904044929299094,0.9053506431561514,-26.057727673308,351.43196904079514,1.870206716188389,-49.88909839887248,194.961604844198,167.89658434418425,2.4584116912334304,-78.54880210275466,687.6274127048812,5595.432786706688,81.55045763947055,81.55045763947055,-634.1290602703925,-348.1537736730725,26.813059090455265,53915.91808459749,-9.846116341459396,954.9631431654082,-0.2360340279384587,0.3375123970910962,-32.152592794002885,-143.881954580193,-12.29453544581702,21.339655864775757,571.7784171518442,-361.36181125050734,295.6429520060883,8507320.536112987,-560.5049333581993,-55.1559501674613
2019-07-31,-19.4623777537602,2.1868774256547883,24.013049410703992,391.213202094448,1.6061406118661157,77.1029967486167,-353.2160184460085,53.72923630520606,2.1441824700549077,-92.865801382373,626.9577620682569,4950.013252064301,60.1326056874245,60.1326056874245,-762.3625100708575,-354.20921201964995,6.354761128350109,52388.825817437326,-9.79086132055457,-1199.6858304762063,-11.621016914769598,0.7065814974960176,-109.36394330412804,220.08105127942463,-52.22830249168044,12.72920005089152,2894.233938977006,1075.4122099996894,-395.63837348697007,102280.87368357182,-225.11076360772984,10.904044929299094
2019-08-30,-38.08755210197142,1.108854838607619,4.256669873619283,360.1814267420448,0.0502527421623035,17.635604877670577,331.75249007913845,192.21815750605168,2.239728982706037,-91.69057823605824,646.2590465609308,4792.626962016865,45.19262814427572,45.19262814427572,-509.779572083434,-123.53208229103832,-7.942775176896792,53995.91367378223,-7.960193664901226,-2886.042408385755,3.8843422352758665,0.7447449308446608,38.5725988671893,244.28753325060097,2.865985393685037,12.215369925230103,676.0915340924203,349.7177006504253,-2484.0323160541448,381398.6297560781,151.04012333069343,-19.4623777537602
