date,excess_log_return,log_Mkt-RF,coskew,rev1,rev3,rev4,mom1m,log_Mkt-RF_lag1,log_Mkt-RF_lag4,ibq_adj,operprof,pchcurrat,pchsale_pchxsga,chsaleq,sue,turn,beta,max,r_sq,gammaps,aeavol,chatoia,depr,ep,gma,cfp,chatq,currat,roaq,salerec,disp,first_lag_excess_return
2017-02-28,65.44144369483611,53.756676919773824,-12364.094930499725,3203.7536092790365,401.041453825706,-0.3329082011234368,8920.796911423828,703.2946423772413,97.37019131388313,171.50334948860393,104.72441312316998,-61.56007309503341,96.49120062538228,714.2307110718224,14.169817143591038,5228.7319528764765,37.46235875696584,434.2311108817885,363.6076558993645,27.02060812481036,-7401.926100644012,-1.587229468288898,518.529496739799,-134.5709187813302,4.072219361247896,-372.296985486993,-927.3136260823684,-184.3842981173782,-0.8690415442551256,12.309187558048508,1631.4702948094357,-60.08004404082531
2017-03-31,-67.25417596171556,98.00559477442236,-11531.536944721724,-825.8472183662986,6148.698314206809,402.3811282423745,9484.488334047834,747.0632750693534,-793.5901818526509,-221.8373496047292,84.67293105979861,-70.21246616476355,-159.9580528483097,415.65960197969423,13.947950124597014,-3183.577316247116,-22.41072276600244,12.514125747033177,-648.0382047154399,-6.379499092974456,-499.9313746416137,-8.122542444985065,-1.4900800876448557,-32.994015900201816,-5.340578404960965,-12.333966292495743,-4.909353993043737,-36.59682942836616,-20.093556189407,5995.134695791493,-1647.9851238249655,65.44144369483611
2017-04-28,8.479741174457317,4.754633376572133,-11244.210285688538,985.3029927804412,3200.4271513489552,6171.68001144312,2348.1854137060527,1368.9011936006486,1852.5201257098531,-239.5528535465712,87.98119299712458,-68.92358069445262,-152.1110217769016,396.4597470120252,13.825496110708007,2553.6833797758936,-46.71785361103139,45.03482486311168,74.10765378903125,-0.0246133533533452,1103.9626844805052,-0.5956383129452414,9.445021783492848,0.9202437179300772,0.1711079116123386,-8.625292634298205,-23.596300807336437,8.98427200647609,1.070558870350922,-33.56096375130346,-341.67780005373515,-67.25417596171556
2017-05-31,-111.79027070651502,30.301288813193494,-9790.85546170068,-994.085561436694,-825.754003704185,3191.818333305975,-740.5927585659363,66.10299779315076,701.9425329182794,117.48751340832804,83.75973505667717,15.218968882615968,-325.28285048211603,1272.035573750601,12.975078666888146,1006.8320504827916,-27.160826548150908,-119.36914406514096,-436.5096826921708,-2.6476212683494964,5780.289699340706,0.6672043497500857,-100.6662551841373,27.621517327172285,-1.5135268270441171,188.06446633684536,296.9410118896658,16.683909485440722,0.2010347361270277,74.13288935458968,-197.00973695454425,8.479741174457317
2017-06-30,143.56554189800158,29.48424857270057,-8836.950940923653,110.79816380420284,980.2957633024809,-830.1165865351157,-1465.404319710945,422.221371529331,748.4103229214958,311.0846027808658,112.21539607703514,16.352933389088427,-384.27146089024353,1229.821382814302,13.34824954040877,-3647.87740428502,72.90572890664498,-139.0089482650037,529.3666299236302,-6.304651306866919,-203.30886972944063,-2.0148578723572137,-434.22137216625606,11.850942115326577,-1.174645542638693,-89.16353478548206,2.2627853312836805,-10.929594093598098,14.04449760536214,-99.143553980678,-527.0033529897264,-111.79027070651502
2017-07-31,-0.0212151065819361,21.667089827710708,-6566.031163052853,-1542.65257300374,-987.3659057806204,975.2702978236338,-336.3226873296575,408.3708930903237,1358.827784912441,310.14537769674433,111.6554017583708,16.461269737032882,-379.3786633707533,1227.4123372246218,13.340850514208729,1584.7508983618463,-53.350414699566045,-49.71722060895627,-316.27963355281463,1.209799022452966,-51.09199586382965,-0.0002690444488018,-8.263590128922942,-2.964608397127108,-0.441718443568611,-4.516519726121487,-4.41967378662207,-5.314816562129977,-0.5768508039492701,-6108.932847349897,10.88297512685358,143.56554189800158
2017-08-31,-89.6425486853309,51.869077207165546,-7166.561675358888,2110.4159846170337,109.82936169117728,-995.7745102330964,669.1868852695645,303.3828125574152,66.34261098647734,639.8889402297419,122.16777614603652,7.377069999198495,1606.201463663027,1963.6094369863024,14.828597053827895,-63.60013434652137,-41.84520785259474,167.29161171198666,-9.475475684261257,1.3565862781516316,-9934.404375710435,20.86365224688976,105.7432249024564,38.19988167209158,2.9970866661882383,-344.9027341197117,302.4975736247833,-4.12218416452572,8.568769334670463,-1.0503576198291285,-143.18162367334253,-0.0212151065819361
2017-09-29,225.3693086386849,4.474382174961549,-7413.430862680052,18.784477883785826,-1558.8244929130562,109.88958423854488,-700.596900857761,723.5015806828045,423.43176352658617,540.6315671503255,153.7503250726945,5.804437509127608,1648.0223797188985,2015.756453342226,14.719147027978394,-3533.0373767194637,45.3093906063109,-75.88661202379717,-205.46832401639404,-1.748367943879419,1041.5943638474037,4.161319529414222,-2.5351016368579167,-0.3251767165565979,1.1567433992551628,0.5735431482161033,4.070731202397155,5.001526937379481,-0.1775141403630584,-11.869308396543149,330.72955558775084,-89.6425486853309
2017-10-31,24.492531172481407,69.24726746505296,-4879.230634669063,-1250.786448288991,2096.5611723213474,-1549.8479978012504,4062.4209036252273,62.12139111909393,409.93641389891536,538.2536363246109,152.66693747672417,5.861883653438721,1639.78200069603,2005.5402569987727,14.633792876992274,5023.195733238143,35.18866505010192,-155.13025487878258,-202.9901285780961,-1.3093423182842976,22.492246163667005,-0.1605378823690806,-6.835990396745956,-3.2180170548126625,-0.1249745130287323,-9.985467659434022,-3.449665061778205,10.315821200216874,-0.6247556154271052,13.799257680866276,-27.19643092542401,225.3693086386849
2017-11-30,76.91606216732666,62.52690864686557,-4953.332200650022,3248.039454659869,17.96605604494519,2123.70675371575,2356.2750354692944,975.11848232633,305.70860989292146,535.5177733717408,159.6716100560999,23.18409340427633,943.427078197756,1734.5059424302865,13.413012584099022,593.4609698617005,-97.51375562858355,450.2396792430645,2.564464837716514,6.428742926057339,1675.34369732792,-4.93089199862607,-41.461175426239606,0.7364986475439537,2.3570730057912925,181.23685278970183,-328.1587473683154,63.72104639568556,5.819076773139443,-9.017112023529762,-21.332150438541703,24.492531172481407
2017-12-29,-75.09179669053208,86.45272338254904,-4170.119120505501,377.5821268353779,-1267.907501250613,19.48539916427448,3502.26220625951,877.2507041887309,730.6030878464148,314.77743247027377,169.94689450983805,21.610315389143807,843.5768975707257,1759.7470149962307,11.04886687252019,-2725.982587958928,9.778397566570677,21.06782120857315,-118.785872332488,-2.549740352946209,-1439.0123315249166,0.5657141806334209,12.4737337854649,-14.479879492542407,0.5124211409338031,42.90312966524564,72.02778808224298,17.304780360055247,-0.3876649965846752,237.27248999149697,216.8253687406864,76.91606216732666
2018-01-31,81.24401845620362,29.73249844965983,-3454.719689950478,1155.1139941334343,3267.659396814844,-1276.0866807199382,3799.6433654401567,1216.919735783286,63.30160933645408,317.69290130463907,169.60442579396056,21.911873381021277,846.9501739381611,1767.322706490506,11.102478165688275,-3343.3050077372627,45.53362549567737,-1272.7768573284145,164.51487324933805,0.3147042613973951,19.079030911620976,-0.0289234956906057,6.477305241160366,2.8340098294530662,-0.0780346939449785,7.0567230636796126,4.9986894080271895,-3.638061109556929,0.4821287219465375,-7.230994586051111,153.7875521259034,-75.09179669053208
2018-02-28,-80.77900228723615,152.83565229441268,-2426.0460957273617,-984.5889481237156,378.7876191597193,3249.750283140216,1834.065089680769,416.2123813356357,978.571608201166,-3080.5901463448704,171.29663686327538,-43.333682609833225,370.717314030972,1421.6128636114531,8.213702829415906,4069.949373235168,-14.801305560797118,-537.3347069872443,-75.86707219977689,8.502835393988725,5865.280114635719,5.680460593225174,391.94393115785306,-240.0886045665594,0.4201148501887104,212.4777183121662,407.655262082787,-77.7238270250308,-37.58430773644814,10.165374901491305,497.8056533042313,81.24401845620362
2018-03-30,32.133621827560326,-104.86859664283136,-4094.297027463496,1311.0369276229796,1156.7241037911797,378.29759491376194,398.74549106818864,2152.449998661484,882.1861733396038,-3703.063738211946,140.75793979122165,-53.93627464576119,274.4400664602899,1376.357473834609,5.520886389685824,-2350.961623546469,-102.55213410053784,153.69668836432584,-863.5935203726985,-0.6107822577191548,1126.443438990107,-9.702367400430514,4.603862561031974,-69.05205124003669,-1.0680839244299776,85.79857211724374,50.23835676369549,-29.873586883269127,-47.97139135024762,6852.204766585364,-700.579830532185,-80.77900228723615
2018-04-30,40.34600034325064,-66.97389397473776,-2985.4430038009973,-1068.578778779516,-985.6403866194872,1154.2410583439248,-387.1574311640145,-1470.061712679087,1215.045309829752,-3770.973382109269,141.58738630611623,-46.57356873668529,250.6784740491652,1375.6092389644425,5.250861878116983,3762.396745824364,131.91925821311088,-95.90391653353116,-74.52215242185957,1.515876665942688,1264.408234706103,1.0473918248425385,2.286195995293383,-6.970786913122879,0.0107802399314138,25.646416781649805,43.34957291438718,-8.152340051382339,-1.62336646553808,88.48685967040183,546.2172651768415,32.133621827560326
2018-05-31,90.37329589989749,8.160010526775416,-3814.98029564944,369.969980286977,1306.0323657330784,-989.3089289658046,1218.3118245868825,-941.7397340589498,417.6689562517764,4669.233892165121,132.7527180657808,12.830375045363247,-667.8963154282911,1825.9121458132097,14.788372109409815,-1361.4696180557949,-74.80068638504599,34.483285860391334,-241.84292611823548,-1.2279685672769212,-5333.5118810082895,5.461235914258307,-59.43256580262846,365.2643446015277,-3.1399573009205994,-113.16842249936218,-373.2035204670362,9.0365137944425,61.90852050661337,-29.68083220205517,415.5230501682254,40.34600034325064
2018-06-29,-21.84310694701602,73.81076591552541,-8936.730465878933,628.822611829299,-1074.0959976046418,1308.9728335833388,1221.090641321653,114.87723514080972,2155.456000306792,5333.464285538412,-157.90529660157682,6.829230546170609,-659.7624998331783,1783.852293191644,15.023440543217772,-1703.550486360542,110.3777690650254,31.30171694894443,20.345814474208964,0.1505630882228992,710.249798297592,-4.86894343269547,-336.6381545407044,52.384909632102335,-0.3349279706595354,-114.78464553092176,-75.39789214914288,-6.162282971112632,37.416476844113205,-6822.913472871278,-410.62309215332607,90.37329589989749
2018-07-31,12.142542087096386,13.547632903150191,-11069.497780820291,1309.3714084934004,376.5503933006904,-1080.6114127794183,1978.896781364664,1043.3924131358624,-1483.7893993277462,5361.490804912425,-157.8498257468271,6.911690521215472,-666.7919024934242,1792.3723883099492,15.091128983467684,1677.495105780754,170.9983520474143,113.48675950115648,100.07144566218084,2.778821955127544,23.887012182865877,0.1130148140220583,6.209253017284254,3.414393591356429,0.3429805830477903,4.678235356705727,7.453436998783559,6.305258446085418,0.6810549919721041,4.680734838667604,10.675515252692094,-21.84310694701602
2018-08-31,37.218374606823765,88.8245037014933,-1037.4756913193646,-329.2428907305189,633.0201109010461,378.3000149512269,1893.4112073661247,190.8509373758907,-948.1912323574592,538.4687020459573,-145.7067097729543,-59.7598209725312,1789.0307216875112,2123.4230384098064,14.309981645241738,536.642802625156,379.1358948473549,-215.5761993442502,7.705390149052619,-2.209995736742524,1676.9944407931807,7.996045180082692,45.27917748342361,-15.515107374472564,5.386187711611669,-71.9738614112627,0.8065118092561079,-97.117822228779,0.5888364939840898,54.02307281510957,-231.9301180483635,12.142542087096386
2018-09-28,-123.136021479615,95.71240861977446,1483.5368572088794,298.36912046539464,1309.6868196881985,636.3994581571732,1886.094965885801,1252.813612037707,115.51780615999856,189.4833936242252,-211.4541716057497,-59.54029902204863,1675.4299404048177,2116.8584042967195,14.721559936053954,-4508.161665359468,-54.20602557125494,45.69654676649407,-97.84432671897594,1.147302998199372,-1500.192968777602,1.712465076838761,-4.395119902526858,-2.4356104165689203,0.5932032123189472,-3.935875339606298,3.0877533932114147,-0.291466732166441,-0.1391966834403604,65.03292266967446,-160.66438866197814,37.218374606823765
2018-10-31,-216.80393087713892,1.6967473021300767,1488.2013082363023,617.0326063705858,-333.06437413628936,1314.3981366634164,-1154.1411623462673,1353.053817860153,1046.547069148894,189.2945194372896,-208.54590798131625,-59.97009206133812,1679.1356395563057,2120.060335155036,14.751765623706731,2135.952709708068,-170.581515996897,30.623094330097047,-519.7878791099847,-2.0899096259180823,0.893418095159177,0.0281947942625109,1.7475043700321748,1.6101596948633414,0.034773146822097,7.855518481577576,1.8605856145807136,6.071428893069424,0.2628351853280151,18.75924581009008,-59.548605477622914,-123.136021479615
2018-11-30,62.43157867912237,-225.75001929986323,16088.500395377234,-1717.2921277540029,296.8705257920784,-330.0164912357173,-3820.166697995725,23.8179831225851,190.48308143268247,1109.891914862442,-195.94270199704533,82.83589755679597,1283.4363146786932,1725.1570695669325,15.199509168473847,5282.599726463153,-66.68652382542587,-657.6700526167101,-2.4588333494466497,3.927218940530764,16629.33342611624,-5.762274272079409,12.813665618000869,105.52868338133374,5.05670449991608,107.1088010721058,-385.7978692264488,123.23073970780216,16.208834629239362,-16.4201257232221,-142.43467613235543,-216.80393087713892
2018-12-31,-386.1713410982623,47.09994892376847,3997.2128284324954,-2959.013565249133,605.0219001775833,296.71291572358814,-3031.521047171764,-3144.114393665814,1235.9522822989795,1041.436410965554,-162.2716723483944,85.41285822225379,1164.7108609083396,1677.5522516022438,14.974756308551758,-4185.072337804824,-86.84835068895609,-121.06884969711928,1324.7940588832698,-7.3866581046204125,-143.1597176440373,-1.829821029401,-22.26794801609435,-10.111712351253914,0.4473830851817411,23.343077954892635,28.635579853702662,2.557846272724987,-2.0530087505661925,-106.05087681291002,-210.10710094412707,62.43157867912237
2019-01-31,239.15254817628008,-282.4984541868321,10434.967489124265,1040.4214153754515,-1707.189289552645,608.7905876580276,-9095.17030390523,661.6396297912873,1335.6413996951528,1042.6642645650356,-162.67351788874203,85.98901719406464,1168.8967336738526,1680.225754992511,14.96130594633829,1366.6225156018918,140.44152386091127,76.01178322037867,-51.72942153903568,-0.2269295606614001,111.49335587859603,0.0602701523697639,4.482698430113487,2.3684744890936145,0.3523829719549951,-7.73169296798352,1.768560768189218,5.503544423689618,0.5264982205821411,8.75391886837042,114.38966029402036,-386.1713410982623
2019-02-28,162.31557916864875,225.02741721808547,934.4291269627888,-5333.667183971031,-2907.2646812509715,-1671.3014505553683,-3760.745677341366,-3884.5408213373535,23.181243203484502,-327.5502621264377,-157.0095118084161,52.12239929425273,456.14592002575625,1138.0650232241028,14.14473159403412,310.7652227908238,307.22374123260124,-82.11761103068966,2308.151105662552,1.9320070559688207,-19381.05528031547,-1.6634929543189862,273.5746338105364,103.91025579304232,-0.900965786203784,561.9590769109359,313.286000054047,-33.322218288694785,-6.352965215461182,-37.08552509032438,-21.538156592879204,239.15254817628008
2019-03-29,-198.9547996267291,93.77007811078074,-129.94620156338985,3532.0686707331865,1030.996426909967,-2950.070386365591,1509.750868741799,3164.190440542604,-3131.5247484914426,-255.21842533844568,-180.8005793592884,1.9938352761270668,582.6509291570886,1177.2274689909952,14.613134274291234,-3481.3303184218494,-8.718836240092969,593.0239447350732,-81.43190351794328,-13.585858809666876,693.2576086863537,-8.949046540027098,44.66229963564024,19.89330604741508,-2.984401512417989,42.64130618408956,-38.44431102757744,40.54360009769766,-0.237579877311731,6255.464647345045,79.90222214080904,162.31557916864875
2019-04-30,154.92639058427204,30.804821022126653,-1067.576616702103,2385.099619122751,-5457.635972684706,1040.3147889100692,-2306.8907719753543,1321.5026563013937,662.3457721282165,-263.40037528324257,-179.709821726998,0.5923652819470595,588.3692381148938,1199.0689630451352,14.723145535457537,2681.3248221666126,24.874447904220236,378.2536084552044,366.59576281086265,5.831046846609615,-375.7110415839197,-0.2343317435808085,16.35598655596391,7.868318343426495,0.1225883917599333,28.54381163958533,48.261111739358284,7.862621700770433,0.9071703904332368,-74.08284947666107,349.1812393830178,-198.9547996267291
2019-05-31,-205.3612868165728,108.81353300865946,872.9207000624481,-2752.180217547366,3522.188264408791,-5398.070428672581,5443.395464615328,428.0210853679348,-3927.347221582755,-95.71425420013216,-191.8251545752321,-28.182891814645657,-278.3419597865787,1320.829204117332,16.50648488153398,-1585.6056308252028,-18.58898904112084,-83.05602771497206,-113.7395192743552,3.67879403934208,1529.6659147206046,-4.488674222616831,-480.1939432046249,-84.72044723027773,-6.176540338094988,-738.6395944940045,-26.947263096213646,-32.98459523525764,-9.333500600038008,-2.2982105262472032,-439.1747352966445,154.92639058427204
2019-06-28,161.91899441374568,-202.34830475915928,2534.9175946107293,2348.456688779823,2378.280823037545,3554.7882040396835,-1012.225621407141,1532.164471760562,3185.995117057992,-179.53510709891856,-248.0329280400927,-23.749491222269857,-354.398379086392,1236.231084557444,15.759469639006436,-1262.1815310533711,63.08964312986018,282.61544611289673,1091.0928187060508,-0.3369194548956677,155.03825408741614,-2.477171989088145,-381.66514998271145,4.769225915566835,-1.394979462760439,-73.53365945644774,-45.49665101004905,2.29805186998226,-0.128540604264117,90.16045448749536,210.9346098039728,-205.3612868165728
2019-07-31,46.737494679341225,187.66620503674852,3036.3763450470187,-2912.540122874186,-2750.567757789623,2353.339137250629,-983.286857651899,-2809.126599100181,1306.2535340187949,-176.4021536998475,-247.82135991923303,-23.88207286480504,-350.4589148383135,1222.6037529735115,15.690782168480837,7368.071997325407,-83.60294015636691,-129.166834466585,801.8554290150569,8.181416742811773,-93.88225490853074,-0.1218944134377695,-25.827790261664404,-8.51192111318062,-0.1746003241985363,2.5707425588810797,-10.673610428044071,2.3431067184211543,-1.3815211192437715,-6179.735674536384,-19.95328174664064,161.91899441374568
2019-08-30,-199.9392935434035,33.253393898820576,2798.388445992074,2387.794489784537,2340.4501182231866,-2774.35691617879,2590.7756511783145,2638.57919667759,430.6825077557828,407.4635670125178,-234.24031834921823,88.48444920241616,1299.1245826705974,1705.1339024655658,15.64042392940735,-4645.642767886879,29.45992389462253,237.6132730656113,609.1802845945822,-25.52507947664533,3815.860443377243,19.16473140677606,87.44291365672484,15.286226048137792,5.9768916308681455,-277.9186670557125,74.77310190108847,92.24607619376944,7.588927566669398,50.79159986273589,284.7946734282159,46.737494679341225
2019-09-30,143.88420125800445,-73.62149043258829,-753.6445683126371,818.249243839089,-2952.5875865880034,2349.402261620452,-2559.686171296272,467.2520530767074,1533.83234135482,495.8139574880115,-200.3230574821301,81.88156081499221,1336.7578626019551,1795.2725352253103,16.199546892285845,-3505.097582651432,-242.88781185505692,22.460411404706065,-56.13892677703189,-2.3768705785429685,-735.2286702058645,3.553652897856807,4.637222777555962,15.223482378635596,1.871205215103707,-80.26037620435054,6.954710858509316,-6.097594481414376,11.792103041033926,-141.25157407270603,-959.9998776770916,-199.9392935434035
2019-10-31,63.14791180356166,39.77633865673045,1646.7948563370794,-2780.0087500737004,2366.88764431958,-2918.561689822038,2504.6732505988425,-1022.3367200971586,-2811.550800819365,493.1668723816835,-201.28164183377004,81.893944111567,1323.7442731137016,1777.4125600719558,16.11862956339869,1370.6937217260763,17.459005332345896,-68.26780272974383,828.1828572660088,0.858661162901432,-107.84527583597264,-0.2477790505974262,-12.978748613979178,-8.239163811889284,-0.3119926370988111,-19.42979665698742,-11.330000030527458,-7.6373051907499985,-1.2061350584276056,-24.77169770582418,894.1075731203291,143.88420125800445
2019-11-29,87.31894036892865,57.34097583155125,129.0618821039963,2129.8195411686547,816.2743612183546,2383.7991201042096,1106.8849268917406,559.0387827498153,2638.4818217143447,176.32678745541273,3064.6093187935085,3.9165477837147527,-232.18464649427557,1182.279844399213,18.37632060906753,1678.7440340897465,48.43451114598702,177.6351798036576,289.402456661639,1.7375004905734888,-1437.709042407274,-13.207406848161968,-6.755200513882528,9.679433702393794,-0.4636252151494204,182.39003459019008,96.1226623048965,4.253975858844797,-9.957218712334251,80.56989436079903,-309.1899824488273,63.14791180356166
2019-12-31,99.843355799981,106.99634609060924,34.45119074943471,976.0041293912792,-2811.0076649492853,817.8551060807081,1607.859743534783,805.8208733223513,467.2665940838828,220.09658880409015,3089.0745131093136,3.7230587200853753,-233.53950034499496,1158.9895745130818,18.626773770726192,-3597.774295592437,21.92636564906388,61.21764310314711,350.97749585638667,-2.2444106647871584,882.2493405468103,-1.0814905259982837,-0.973416558077588,5.678771601926201,-0.5177380254790052,23.31451599548098,-3.362948876662813,-11.02386104269874,0.7044218159178968,148.4859199667526,273.75847419350293,87.31894036892865
2020-01-31,-200.49182428932448,77.17089781251794,-554.7901975015557,1319.350183697131,2147.662182151122,-2825.081739882804,5899.372926857572,1508.6239201732292,-1038.1535556643205,220.09029570182335,3116.423146590346,3.854492368750984,-234.9475697299566,1166.5176458502767,18.754551795572315,-1500.3035492839808,-3.325479021724732,-13.22526349031341,183.68500769602903,0.9128298607581646,62.21387248267638,0.1179489154838044,5.886584968604666,4.552415172691099,0.5361721380650408,3.125056668763648,5.475588162071745,6.829792519016223,0.8324129695859028,-4.839244320111675,-58.175961926337095,99.843355799981
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6827.4563810932,-3028.296525538122,-3770.233493566271,-19219.10624345413,-3.754702448443047,-9522.424519119151,-13.360616453312394,-1192.5458874641197,-842.065440799531,-64.22551339464748,-76.04861987908298,-1083.2308402457606,-945.9771227687618,-136.49044986564212,-1949.7320770642211,-3926.0291337468634,-200.49182428932448
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
