date,excess_log_return,illiq,rev1,rev2,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,grnoa,chinvest,pchgm_pchsale,RF,baspread,log_Mkt-RF^2,coskew,size,mom1m,max,r_sq,cash,cashpr,ep,quick,oa,noa,pchsale_pchinvt,pchsaleinv,rsup,tang,chfeps,chnanalyst,disp,first_lag_excess_return
2016-09-30,-26.87378050852634,0.3166982673743684,205.32490672676192,-79.47805568249255,-10.78706801543342,-1.563354671369513,55.15544531004092,249.18058836430632,3.0996473586739137,4.826817320332532,0.0208973232314546,24.069178047330183,-0.3271952227992231,101.29175448321276,29.02886351357847,52.62021483102487,17.434223147684463,48.57513037181275,17.700501011525432,409.886679999312,-1.9567524187369545,125.20601359236936,29933.05523571977,17857.83415328618,-49.04554128729106,-51.06614812264881,-9.96272528864047,18.073952604800297,349.19807686588064,-1144.9319149251337,9.37089838438908,5.7524322265223695
2016-10-31,-6.592239380407076,0.4238919130796209,86.03863860062269,205.69284225568052,-0.7546937375463464,121.45553437850648,-1.5680291359266103,103.89096569796934,-10.966353466099962,21.716170131545027,0.0064373324443387,-18.862870480848983,-0.0041503459223669,-92.28565484502946,9.348087618007868,-420.817369357574,10.133058161980102,-34.208530944845734,-8.139354369107934,5341.237626080125,21.2302357905824,23.49769456375725,28401.390383333437,22332.926686911844,259.3909787316877,264.20806845764616,-17.664914580356452,14.322718403096587,-29.288588481616216,180.2766937024692,-257.5745067438561,-26.87378050852634
2016-11-30,24.17534509600767,1.5840768473956033,-384.06810094868393,83.63752890958592,1.741371351062187,15.359564541241063,119.30345842979234,-12.717109381974954,6.840270546698821,65.72137698484832,-0.0380522234102578,111.27490757293263,0.0907137411696434,521.2200771837981,-55.56295260752859,-4.496656878070468,-8.555546207140594,-106.82685323865064,26.222820807872267,-83544.27787970952,5.232328175131592,-17.853782493883955,-78609.85318551678,-73416.37262091367,-62.32554001799602,-48.18032599780241,-36.01672903308074,-7.792740537493501,-292.03785087480844,449.39402835083024,1134.6794961093792,-6.592239380407076
2016-12-30,18.666553502249908,0.482701922410582,-87.19192714998637,-382.9422911412343,-43.11603914882216,7.655797192544312,15.29259135068092,-3.3409067672976525,5.990832412504943,52.894714849765165,-2.217507139365098,31.245242108240348,0.4049903304989717,41.5026381185819,-13.430829665609508,129.79162568034712,-54.386198360522656,63.456435786692055,-1.3056354832120292,-632.8937334216389,2.326289637549465,-18.99461556987717,-1413.8064885577187,-1601.360449967906,45.66885257875006,45.227256267035045,-6.215298014011227,-3.525359664985672,-57.97566472825707,1223.5498211887227,-763.3619976058303,24.17534509600767
2017-01-31,-23.88069645662668,0.7210502756064051,339.48770128824526,-90.35532900373757,-21.219642728829964,-63.53732722043257,7.7740732173922655,-66.83991519887697,35.54918163209087,-4.599997686468344,4.467246128934525,3.0057808468932308,-0.4247570363644122,311.52435597833573,47.37936496214388,178.96689601344255,71.02937679730411,75.92382386191855,-8.718891448049362,230.23436771158595,33.63387807394749,-246.0483622058582,58046.38610383589,27696.80376514606,-134.10468328841085,-107.04355209166764,7.200448541315909,11.551030324464136,-158.9933651453124,512.334821149075,-304.71860833037624,18.666553502249908
2017-02-28,-1.25791313008255,0.6792224010079059,265.2813868500812,343.169901613535,-10.247796654464782,149.46236891128356,-64.26455857820955,-78.35753181386612,35.45210366377605,-4.191601394160132,2.276859472301969,15.431380101501873,0.0102183477729598,-308.6745509262438,35.643865613486014,57.19334164988511,36.63004729087282,8.782132292482743,2.636169263837246,1905.4523988771543,-0.2407133805793364,12.062910116392231,19542.41847980116,9277.870807825588,10.493857399206265,10.987298856706389,2.5752272342545304,15.32500451432611,33.53085365608527,-879.6059733529775,532.6537600280061,-23.88069645662668
2017-03-31,4.221678029460546,1.1019060025641283,-330.4769529877022,260.785100543524,-40.03442361617808,55.92735818525317,147.18164996923338,41.60747303717351,47.87215553962985,2.980863310513349,-0.0681667362912339,-24.92013087828866,0.1904964405425537,397.56421601676186,-48.06441241306129,74.94452393176752,-20.685110114057068,-53.204212264953526,-19.619835718114928,16562.604907021392,-8.787129099764996,-240.21739010284043,-68837.67042260431,-32661.0036000642,-88.14479953802855,-78.41014905769191,32.89245081314924,-31.88210910048156,-48.270853159302135,763.8821346308905,-128.3689932346348,-1.25791313008255
2017-04-28,15.849090335551775,0.7697314267107125,-11.193079672354669,-329.72738397677364,23.865025549766735,59.47620257670445,55.83584606869094,60.269549327653614,7.927015767023494,-4.2572105804955145,-2.226711006535949,-0.7637819522176414,-0.2724127604082693,59.04761249915714,-5.075277932410245,-266.54371413772486,-0.5062996538819675,-1.048293849537231,-3.4112476520843416,-892.2614451803238,-1.152240548902796,-96.42048965667163,-68.66092270519584,3721.4432943603024,1.0748898023609286,1.7860756286600008,17.206789825620454,3.177718485763762,1.193577867441462,-282.5176914241288,-6.576238608397489,4.221678029460546
2017-05-31,-10.659150384692923,0.6277127524629831,66.49403049075924,-11.224030813799793,-20.500027351779984,108.80171746205129,59.59740530187905,23.333474274804946,10.599727420869742,-17.596174078057903,4.4477368094623735,-16.503369830493483,0.0254358442974719,-96.29477567859044,6.310495828929106,-43.613037853080414,-29.493013468940436,-5.1550396176241975,6.4693695188902325,10848.077005728495,-50.73118719222656,33.550540928185,52376.45372226555,55391.0875932253,-170.163202468681,-189.92532305695363,-5.391542973106269,1.677608860777582,50.36121005410431,500.9915724445545,-115.39662295385948,15.849090335551775
2017-06-30,13.04541420142212,0.8314669359286411,221.9228355617466,66.68991610943108,-21.23676739152528,5.323506565258905,109.9301261867178,89.79347440435724,1.1024895014022924,-26.84963919962972,2.292442295880861,-17.36021430750648,-0.0012811113678004,-222.16706072841464,32.18171140923096,186.14564740376323,28.56666642347801,-9.303545479639183,-6.427227325202523,17861.226616089116,-0.4416371484822718,17.01704432072802,169082.66409716103,138614.69002821576,-13.583346239766314,-10.99370504057633,4.654002345505489,3.523456331628495,363.72686034009024,-1178.5006965987918,-34.916619395530006,-10.659150384692923
2017-07-31,1.1827668614281492,0.4240260359014932,-149.50896639299913,220.640048421724,9.320559670029771,33.74130760091069,5.287506718775809,99.70362910077728,9.546724292982034,-44.35506218083209,-0.0446920471673841,25.706520718646686,-0.0113766724288737,173.23277259368876,-21.201289770902804,182.3197957704409,-9.067184876097656,-30.32642956891993,8.817707629028575,-4788.305459351046,2.281876261623779,3.824233411521618,-20712.95783014642,1187.275450236164,-76.85456109263689,-58.47295658291407,-49.497170624967055,-0.17724471211136,51.1662729354762,-164.91126440982646,781.3990414998427,13.04541420142212
2017-08-31,-11.218794039201992,0.5194923643019077,180.5686778618278,-150.43235504182215,17.337007634144634,33.08067767681123,34.015439043546735,173.4178252693054,4.1852426328605326,-2.2498865186354804,2.292721994361587,14.2578800384195,0.0631934059336592,-22.73840808001478,25.299358419036707,-37.639029529987454,42.613106524799605,-12.905667525242391,-10.620164986454256,71688.63398587372,-4.822644681786066,200.70713634237927,54158.0196332112,31633.17016850924,-41.51472037790791,-58.435289494360376,-6.724940796488978,13.150665703838284,27.496687120258343,-240.26027732617692,-924.5941822823268,1.1827668614281492
2017-09-29,19.008467017580116,0.9872383742226368,20.44987763550913,180.72724924535868,20.91535644332279,24.397272252462592,33.10946420138335,144.03888081583133,-17.050611923260206,-9.519812281022222,4.478831191389837,-41.13040032920074,-0.0760410604778882,33.01236344948916,2.7317539172386205,-366.80651974520913,-19.220321882693558,-32.03854802205228,11.970758509315658,-21307.848753423317,2.963307424406608,50.791919706682165,29425.61813627137,23887.3292418248,-33.557238119796494,-40.167097215368926,-33.24030855615121,2.5825344960767325,5.875736606599389,1282.0543599171324,-56.864824724936966,-11.218794039201992
2017-10-31,0.6243731496396137,0.7191414441878378,-138.51177570388805,21.12259170492784,-1.4578497116790408,57.76012358097942,24.2247609124964,143.8408264399342,-28.92227175142535,35.9614412983375,-0.0761166787688232,18.92797391796941,0.1360763548534005,212.72282170217116,-22.2167673930403,416.6654444061623,-7.894315531289237,-27.45092483243968,-2.9672922597641787,5670.991603652219,14.547145455318764,41.674047281529965,19484.93022990785,13817.260938417166,418.85717440952766,412.3011838287307,15.713477684109764,-2.9854314547651484,-27.17259770791094,-308.3899553264885,-177.87773130976967,19.008467017580116
2017-11-30,8.504936319683015,3.215311042419147,266.2670938534922,-141.59129292180307,35.81688333640711,5.039828139171343,58.431735573855626,-3.5641090137718434,-40.36210629630597,26.590229255926904,0.1190696034919405,9.005292274908413,-0.0259095697530441,-141.2935437390979,36.275469985540894,-164.86007552056498,41.73032229932432,1.811310801797504,7.268316098014168,-90115.7672311469,8.863399309677575,-21.847809929679897,50972.17734889872,18957.70897062356,198.9854153877418,192.38901969351096,26.253737501136857,29.60463286002573,-225.04342963151885,303.76886430063047,145.47165755816735,0.6243731496396137
2017-12-29,-4.421013059448821,0.9859142868966632,13.60959346290402,265.5814783660213,12.769859214963745,78.19375453935555,5.041478320358189,134.05621246428296,-12.034323050855887,37.21117589124106,-2.2376016699957617,-22.32538581771226,0.1004724130603672,290.3369103329628,1.0333782010120558,107.9762657701545,3.484418372090317,36.349767503256885,-4.893208701773915,1155.8185218629806,0.0055272946133442,-60.08467552705952,553216.5006032819,392353.0520603219,35.06182306517184,46.58229405347345,28.65027434355978,-25.049705907275893,32.92223124197372,-97.42925656420448,-26.62999653933457,8.504936319683015
2018-01-31,-10.350683061030317,1.137941485376043,129.3606709216625,14.064886414463656,-9.20243968343621,70.54759610053972,78.599738519312,91.9877240600502,-2.116033099488039,14.535907212592042,2.291448716633063,14.11369083196226,-0.1862764592534155,91.68433425836292,16.39163966256956,88.58355795631167,-60.97594275002791,3.471451977452375,0.5591820769056994,1403.1975142274096,-6.480288912741735,-20.162838753300093,41371.1807702072,17563.929999170825,-292.9057382958535,-302.770985213315,-18.12189448895233,6.533022156092784,3.909311551564315,314.9463966198828,-76.37647509775377,-4.421013059448821
2018-02-28,-14.392206371401608,0.4270548117166793,-53.60044785800666,127.91375856223392,-35.86783585273673,97.10914008221572,70.32151305218977,52.599391914407306,34.52714886116536,-29.81608041626612,4.4507956929303845,1.735181699265837,0.6349169437723571,48.24566696282545,-10.169986662656356,-404.7604681475742,-24.212480139771344,-3.566862980698488,12.388379686130063,164.46167434600648,1.673132089130462,-528.0716393484158,-25917.577818820253,-38182.63973118272,141.34941397503687,138.31412880220853,8.832051848492437,-14.529874265477474,-154.84411535187775,-105.54671189333226,-17.6359137170665,-10.350683061030317
2018-03-30,-4.535593708116581,0.7309579819804273,-136.23223526341792,-51.789050617135565,-50.46998999301151,33.105971231118794,96.47548479991552,53.58670518963404,-8.376635051313855,-10.661434685749228,-0.0834500157018993,16.426387755731895,-0.3514898859432818,-473.7860113962788,-20.6411334106042,-211.67291532078335,-2.7724604710255107,-9.869571607316855,7.029414304414786,75456.92311357651,-3.61225103368983,10.654105479034117,-35603.34740433842,-30320.96474847151,-174.95207576760572,-182.6103323051564,5.464031698009997,-4.450757488276167,108.38075929337847,-1748.368376216663,243.78538565728851,-14.392206371401608
2018-04-30,-10.53243404744695,0.7841318886091867,-198.96491561352585,-135.14370115023382,0.0,168.91278515291336,32.80582498086149,113.56725915475384,-12.60510018285574,-5.987663002296575,2.1147650326542404,9.852567211706514,-0.1828170588227646,4.934173760388603,-28.49207242448938,-180.05351931040553,-16.62572693840076,13.519603676458471,-3.4823210223846672,-2948.138385451836,-9.686808296327849,-18.946632165546816,-53491.32943395153,-33955.208439953625,-43.04522966910962,-39.59420874749095,2.1737102496652554,-14.028542540360831,-16.32721120260974,993.7365836832982,-165.19595667987528,-4.535593708116581
2018-05-31,9.057546787584762,1.669923811654823,-55.61384117410034,-197.61646177068803,-32.96355217078563,-115.27073734285844,168.33596032785607,192.9989326865196,-22.31838799663273,6.261253934485714,4.39478681559903,-3.2894501558509432,-0.1236866989649914,-42.95474773373326,-10.634657345356118,-91.59192600117149,-6.209856503447497,-33.85736942110623,10.17735371206021,-28280.90407017877,-12.247935857498785,26.35911340012308,85019.4267824255,108638.3675543638,-214.4487901117749,-207.3229991224708,-1.9961707711754213,-1.119908126940345,-341.3647290863437,670.0539883238707,186.65472406250197,-10.53243404744695
2018-06-29,5.401893346600444,0.3860200225340374,-143.9150107794171,-55.33019646562772,-47.58974110283263,-73.2118252751881,-114.4817518438142,181.23363484013487,-16.64023154579252,-8.216073085719705,-0.1043349388595373,-6.301131049524713,0.1491575161115917,-47.39669671442516,-21.242538264194536,265.4091784593146,-41.14164838552034,-29.638041311854977,9.322150329722376,-6509.793833713862,-1.9007203394201648,-9.02276965165538,2562.767622428946,44273.35721330345,3.782496574014118,8.85708952926592,3.028583050832274,1.466930503098638,467.3909831234535,475.1092722603392,-85.23948379717683,9.057546787584762
2018-07-31,0.2009620931632783,0.5685091929744973,128.73029901167968,-144.21236375219726,-13.195954679846952,8.964390737087413,-73.65684356324367,227.31712780318765,-21.77511747272309,-30.21625671688224,0.0977986578137688,-3.1106630013627523,-0.1459377528862766,-130.25214144695974,18.73571530865684,279.2069714380666,27.09485235559509,17.51538167307592,-2.557989195103005,5659.261871732073,16.775044766841532,39.58799812248435,10311.364601630718,32177.227436352056,3.580687184779748,11.218511172319497,3.169896962712833,3.025135025802456,179.46686705232648,-1405.4672062010168,-39.951943730335415,5.401893346600444
2018-08-31,9.478351724491354,0.8812546792072578,83.10706960923112,128.33404148200276,42.61271111504369,81.21505933255119,8.989050031902531,152.58456467637097,-18.341814564119787,-44.641622114365255,4.488825506706441,-12.161713555273025,0.2134943179391002,-90.0736012811724,8.53032147943486,61.91489312026546,-35.91387453259506,7.835264687266999,-1.4414424884460573,15027.374667120355,-0.5846151566304059,342.2656361562749,22999.90013696812,33696.68234119518,100.20977968917488,93.66779576299616,24.926514411821863,-11.685753104631658,-73.97376748049493,-351.8803010666388,160.87260262112454,0.2009620931632783
2018-09-28,-4.955742536464852,0.6277503619734757,8.069649015618516,82.20431478980943,1.3103674858959065,14.873781214453036,81.25563138208483,177.71373705679042,-23.55653934383224,-14.194292573256666,0.0110886734563422,38.5507347874065,0.035064922352223,119.9135794396833,1.553420115110839,295.10620719229985,7.858663103294987,10.018485682114942,-8.981526187015959,1078.8514330261823,-3.5659956425471435,-3.5276414691970785,-42549.19838915858,-50186.93595687486,-4.171604347262075,-1.3292373228874297,-11.049390076509312,-3.276051488805024,-70.05757198176809,426.24506443796577,-346.00895315972303,9.478351724491354
2018-10-31,-26.311280528308107,0.7319657107508165,149.1271037337649,8.324774080325906,12.282104768222895,98.0978117958529,14.959341512105867,189.38380676409568,-9.830308958158062,20.323005273991328,-2.1359866818583697,-25.263975578891745,-0.2535555239430386,72.69749277492826,17.896427464007957,-184.3261741307173,7.722340131880742,28.76879383151322,-23.64956254031938,-3114.8000687951862,19.146544169951184,-20.202603374918453,98108.13730780128,70312.2724157963,350.271541106804,333.72931251596816,12.08089914636338,-6.155773300891269,-84.44123255809552,208.48661852736885,11.885314510025069,-4.955742536464852
2018-11-30,4.157081566560217,1.2283160759764442,-52.71714015537995,150.0096312109308,-30.675347180699152,105.27594083871304,97.74343306729904,11.870874012822096,1.820656326186092,60.84427050883408,8.835588414538876,-135.00350569812835,1.4156805032966104,-1479.9885057942088,-11.303550018179976,-438.2932025527084,-27.086042531043347,3.440118005564841,-11.366331011267503,42919.58475044396,-4.148239399642336,5.767377598522216,-19863.87229178101,-25597.38386998605,21.66254861702612,20.271663339982865,-32.182529881613576,-9.380909891377769,170.44341345191162,-386.6930668972198,221.32002847628195,-26.311280528308107
2018-12-31,-29.23720015193845,0.762169469756799,-354.8029860826507,-51.38156633361394,2.125705020217095,1.8329607799954328,103.536381522035,25.89271477847387,-1.2337598637552687,47.88970463565477,-2.56027661811212,55.31071017568525,-1.3540009333504792,189.19138781365967,-51.516329751197645,61.9673232768404,-15.98735500642897,16.926402482810772,-13.95694265782106,360.99427765089786,-0.1279923031417524,-182.3810331360892,-19589.25019908976,-34646.108414019924,50.868805545956775,48.83796067336738,1.0187632454438784,-36.62722534198406,-259.29313516217434,-466.3845298708321,24.79231322037606,4.157081566560217
2019-01-31,27.463464187664748,0.865529802466468,67.0256206408207,-354.8485905541043,1.580506825581622,-245.20222484115223,1.8379322723810232,-93.40522688434716,10.79308008015997,45.185836375454656,2.2627389263502597,-5.24754734983128,2.156128324166478,-410.6086863414443,8.316340473596938,-552.3057870671677,-4.11758319863975,-23.15043348989991,1.6304626072383712,5158.886147644575,-2.1012359635220363,-5.5603303891307405,55874.528912547976,26123.12525380263,-277.4009170942056,-269.2751291823382,16.822432940315444,4.4851270172569,-114.36967032507164,781.7582287811476,-168.51102990875893,-29.23720015193845
2019-02-28,9.208491254054016,2.258050848962636,-396.35563043972326,65.83619079934985,41.33275851410478,50.41625585888774,-240.3776274416258,-94.44874193438288,17.301236596091197,-6.067862896379069,3.9633654691058022,49.0648651164484,-0.7967376390508019,356.5289354684428,-60.49391032696985,456.3019525634716,-21.76454740043303,-35.65291825319844,-6.775555645541829,-5537.525578483153,1.249910022236186,-68.12591269297491,-94597.72660045604,-63324.428882374894,97.4733601266343,96.3726120073718,-10.95428238694739,-19.17295782140104,-103.3213267337486,-644.4695617303828,94.86423864351298,27.463464187664748
2019-03-29,-10.52529500407063,0.4400426605371378,398.7309385649976,-405.16264656792526,6.96201739881705,-307.28933463467456,51.31164868064258,-17.642569324710315,21.634345535055687,-0.5964578319097855,-6.224679524925328,-51.59003741342946,-1.1752919840452525,584.6002560347821,53.52881665176756,487.505083451569,101.90977802032045,136.43158257010123,-2.819712122297915,-70444.01685904001,3.604295596015284,21.01820832347312,71586.21765254065,39729.16271343874,-107.34473150322708,-106.2937118367385,8.464795207098248,24.134646848840703,79.71745883956132,842.3419470551722,-104.39609734248349,9.208491254054016
2019-04-30,6.829065872854833,0.8064574181808678,141.39416665937208,400.31936446858526,-19.71450181249181,248.7317925695852,-309.19509620059193,-24.40436250629374,20.715439832533985,-6.791798110634666,2.3331706682082043,-27.017037961846995,-0.2194695317106065,-15.485944155818402,19.02440489474384,-200.22358680221893,26.450630572516783,16.282015364285257,19.511516316137488,1622.2885499762633,-1.649547684445622,94.77771806432384,21092.437222363427,12283.231775647497,19.112003914639303,22.17125828415047,-0.4515103711414525,17.7623060434114,-239.17358995374624,277.8262188730132,39.46055398405599,-10.52529500407063
2019-05-31,-15.056916859746782,2.7481506603467585,-133.03382338483638,140.9415846991425,-33.45750536039775,102.29627769215134,247.0055886088332,1018.3811697620936,251.32303873657577,8.515699078745445,4.261010889686396,70.83374427633481,0.3049244578307017,40.18759536579199,-21.420811658297225,508.7387282639445,5.227815443143243,-80.26483132262888,-32.871903331481235,57225.48302125277,-20.456100407584785,33.4610669955141,462002.4028942538,482052.0435734815,-112.09961498821544,-110.18244503317992,-3.805214509498569,-20.07710188009992,-275.7474218917981,867.029008714435,285.3401817478796,6.829065872854833
2019-06-28,13.53075971442981,3.401332167473016,106.86589847675144,-134.9871599331746,-38.444580937133416,33.62113726743078,102.77755673350072,1065.1479093347668,332.313101152673,0.7412043274230253,0.1084645060611961,-46.472306803464846,0.8076961972415163,74.63897713525688,14.420745481007998,-589.9581184989698,23.93302294382363,15.55585248543764,-2.137026216881395,-2483.1069258488133,-11.574831890912463,-3.4570701513553104,200732.21497179847,190537.1476107426,-108.47615208126707,-115.09312648295963,-9.025421719217364,7.425648591856088,595.5139400471174,-590.9846745200259,-41.03848477740405,-15.056916859746782
2019-07-31,5.96732803206914,1.2550443173582042,-190.36116659785569,105.92043356711308,37.90523942030198,118.191138696155,33.29597963507384,1174.41657374583,536.6392253221629,-29.27793367920254,-6.8378189260767215,-4.624235377654458,-0.1548659424402383,-191.7490855037336,-29.78314832545675,65.32113016296805,-18.497704998736708,13.472482244168646,5.005185989737811,-5545.973205206799,-2.5635835317455573,-48.64971394770328,2531.2826752625406,31524.69896100648,-24.53772141090477,-19.35050647204946,-19.721371989348157,-6.081757862209543,272.9037470112214,-1500.5011840472412,29.44136673004573,13.53075971442981
2019-08-30,-13.305397590135668,0.8503086558505081,206.11475871940735,-191.43643635620307,-9.005973827326729,-220.8209438196413,119.23497316216218,141.371819767282,73.53947190150828,-41.6411025796455,2.3769419816675,78.36193389897932,-0.9533537028158932,-44.08877048364633,26.93488742823501,237.09520396842936,22.8380817542685,62.86749175778618,5.433630607697921,-11214.660309574698,-6.543186845766424,250.13468517668025,80982.68157583103,35924.936073505785,27.74842121657656,22.785766659597684,-28.18618170716904,15.482778438549758,-118.69308506681406,-464.8626247060007,-156.48113004082268,5.96732803206914
2019-09-30,14.765424963888638,1.049851545314735,100.94163961562404,207.4567915296916,20.495042076911623,206.65604299792537,-221.75066536123097,273.5187234069485,256.8398210140498,-21.73403633212996,-6.560371862363276,-13.431196594920578,0.1199571201477883,-198.8158240723652,12.953878591627472,-271.13865811599413,-3.809056652860193,-30.41751471888722,-9.952830417381849,2322.269494145701,-6.599115037725248,-155.1917103076321,95504.32508681716,89612.07112358557,-32.94781328965817,-34.99623298732753,-1.6917814038542895,5.118149902814366,100.7849318153543,250.3793875970177,-115.92176180334502,-13.305397590135668
2019-10-31,12.05447490589313,0.6160580220007529,-165.56078042182244,100.17727732077992,12.9641560210477,36.1544659214051,204.83699884320876,236.11771637642963,39.61046705374409,-36.20677877749289,4.237602872715257,-55.172639520411366,-0.1065052914761007,152.24986732562195,-27.196122708528947,401.9215086696991,-13.692766877025292,25.06911721276947,-16.169077374798235,-1050.0086170076102,19.613222060693005,-204.91315105837796,58403.06345612928,56701.80458134599,382.9710386713588,385.35290688255,-9.2487634527266,4.550348200145891,-59.8705236762915,466.3915997797068,-308.84428768230447,14.765424963888638
2019-11-29,1.848698850288185,0.4180258835290936,213.5235135315181,-167.5613490747464,-3.1544977960488403,-80.63896980990448,36.47822266483355,176.83184776712324,19.24252232959686,-14.71775450364643,-6.460121278252281,-9.211118059367491,0.0474762021960653,-257.1166094734144,27.423888067266034,-29.281073232490712,25.27339324366,54.34797150892166,9.699988279999218,-11110.558845315696,38.5760444471653,49.795344685804594,49209.390855873935,-30590.4707174208,122.09742939025192,126.01817583617152,12.202376874321034,23.22310651369503,209.4782171062204,-0.8436316096752989,68.08734269436451,12.05447490589313
2019-12-31,2.917900177449832,4.101882113209285,178.94785226487613,214.8769082131578,-21.968244764376827,44.13928766742593,-81.28348883039865,122.73286763718193,-46.90861642075788,-18.26823372300304,-6.532571720376598,216.86469782657556,0.2277959889793892,-24.043294503917792,24.696456382053384,-67.76255700503867,24.25598099607447,3.614625898783288,5.443907965904259,1793.1169513423663,6.886034675776067,33.5094090973912,73810.69599314686,56661.72847368568,25.088370513038853,24.854189667870852,-0.9203825124776216,14.849882376651294,-172.5441330716071,644.9026544822256,2275.2827729099035,1.848698850288185
2020-01-31,-16.674085556126116,0.4201342027340574,30.53607429565724,178.6606607810366,0.924465525195748,63.47371543145272,44.182921181355006,4.107084689553256,-141.89945827869698,8.314206977025881,4.458980708504999,-234.76922730028065,-0.1540480382143665,30.87727478498539,3.07890372470456,206.66499509528205,5.185567466451346,-24.41919089172427,16.631861688527522,3660.617791286102,-2.391091095554956,72.26085849117362,13686.299332906492,439.6280475105159,-234.74159898079245,-237.1695380713056,-19.777782275708237,5.047029572033125,-73.86181144120275,-219.34245946074972,-1752.6816641148584,2.917900177449832
2020-02-28,-35.68325664428447,0.5380968928917464,37.04853741135788,30.368957778713263,-52.96958656992197,118.43611627924916,63.580983636480845,-6.836513045186849,-123.91573033734406,-39.12633340340571,-2.1906774662516924,58.11318348526052,-0.1651961866926487,140.38331642455756,5.2687481412122,-437.5808077522187,5.547041888219326,-12.685775970797977,-10.526803494966371,853.47691147773,-19.76220108858153,-318.3929610096552,24665.58264486026,17909.866320357192,110.12658201583288,107.03117846015708,10.256250600843948,14.539172964257205,-161.5823082301589,-1646.9630842379183,-133.73642194017145,-16.674085556126116
2020-03-31,-81.07211943827998,0.5972624799754391,-216.74612514608495,35.442547337579185,-58.205388837212496,84.30711205930523,117.18352894027582,12.70313292176898,-224.7956672850196,-32.6880569598326,-2.3735090942373525,174.6794770899555,1.5868089237476002,63.10407082661844,-33.028399394762346,-664.4952780596866,-55.57573611308777,32.84293424159716,-13.25412248795294,24967.26082325001,-6.261921230498359,-100.69644441938816,110719.86175504328,65101.73202103935,-66.36051667476494,-68.09892489803596,1.961549699963669,-21.456331364234305,-221.27084269535072,-235.27276206952024,446.2185818563846,-35.68325664428447
2020-04-30,25.136236654283582,0.8602954344948447,-477.0541918539061,-211.12365326059063,-34.60053193169474,-3.3199905015823354,82.34825318959122,-15.861373409383988,-280.21039371774174,7.032529067681852,-0.3145234460354444,-48.065773170951445,2.9126630499179766,-49.37788912095345,-71.79348199325841,-1104.2138523644785,-22.105829294166085,112.3472963974923,2.3519380048293783,-4918.054841570949,1.8152687334510065,-3.5921702354644367,-128132.24211826456,-96326.2851321688,-11.25617372984729,-4.176333003770395,1.6333683624683264,-24.721787789802875,-65.24118066011704,1246.8040521903015,-99.18430541983456,-81.07211943827998
2020-05-29,6.567805830484846,1.3892202264448006,-1010.7742118127048,-449.25570815355405,-137.42337632672948,-242.0713809821588,-3.144201010641275,129.6257511738909,-64.73826654167297,35.329862811122666,-26.238385996182853,-33.98751185795862,-1.0183166979880074,-1175.756366424508,-159.8057229569922,413.8424861958754,-12.444838519017935,250.19856385455117,66.13691260082663,-128375.32746307991,-6.490772245360489,155.21388099364503,-266685.9267452527,-119668.52475870308,-203.7828103565149,-209.50085729600116,10.326912983426867,-17.654410310810363,-331.54036246263627,973.0852665911927,753.0430439171869,25.136236654283582
2020-06-30,19.182969056719624,1.7531785683454977,344.17166537395246,-1037.7648994602062,-92.70598397904077,-416.92885183414455,-246.13866513083397,128.36013528834795,-59.03393871525047,50.08396326308872,2.143962133391508,-54.27862634577869,-2.849431142270754,217.58124860643204,48.02537769326045,273.1638396607882,51.54252764136277,34.67567268149128,41.04454427939152,-4030.883710963572,-1.4355414442535803,189.95431849077204,99286.10621698572,84979.41577513004,-78.49463006074285,-78.7923603310604,-21.083582737423804,43.50731195211074,-143.92716379588126,-54.7678518492898,809.0729933454991,6.567805830484846
2020-07-31,6.226498674731219,2.647293560667033,95.56493855675868,344.016538092795,-43.49357366019069,373.3805824073935,-418.61602861072186,85.67464294025297,-26.957538842229557,27.52093054237897,0.0041325237167746,-36.90011945380337,-0.5051517215219168,25.149709864366173,11.761013676610672,703.3416658877368,12.412791780511611,-25.42588665216317,64.48626519141277,-24605.77030028645,-84.67573672070253,6.007933998384488,-110285.1644410966,-58384.72746178042,-291.68695137795214,-274.1898518426469,-137.46835926812474,44.51474878180738,-12.39887922008768,-286.69520685024713,-485.6232286022719,19.182969056719624
2020-08-31,12.630020212199511,1.1229386006834556,253.85691190987933,96.78902031927788,-20.40272217215289,160.47944756587432,378.2016509183071,-120.04582938990131,-298.5187412215938,16.3842735405996,0.0148302599004854,58.56971542108366,0.5536646237630496,-65.0358932515353,37.67832551253514,1141.783662442758,21.843535850890877,39.11111198393496,-38.68445200613212,79197.98377041472,-63.450213320455134,-3.699209433517353,-38650.2188354088,-54377.95653009508,-56.24563634317974,-66.38037462829169,-169.45727599788228,-26.355545694755165,1052.1623456323257,860.7601556486991,-42.58111292771128,6.226498674731219
2020-09-30,5.75845567806714,0.5048860138178815,89.80435887358135,257.8545966043108,-37.81273251338951,72.1433983690882,161.19072739975155,-157.80851351340436,-355.6349386052821,47.86088465488242,0.0049416419095269,-66.3312770614647,0.4913350798055549,-9.967929033602672,13.100648249061578,-178.81060482648513,0.6899295668951595,-24.11849694620105,-16.16692984606874,4246.289518287689,-38.15171938688401,-40.93539159824286,-24430.8132754853,-33102.8452839721,-78.8781576810631,-89.74822395656918,-78.72314583881592,-9.948468410067107,969.3875434391095,-1327.390613647663,-983.671972292042,12.630020212199511
