date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,pctacc,roaq,sue,sfe,turn,idiovol,size,mom,max,aeavol,cash,cashdebt,chinv,lev,sp,cfp,chcapx,noa,cfpq,currat,pchgm_pchsale,saleinv,tang,chfeps,first_lag_excess_return
2016-03-31,19.80849249665262,-0.1505575071441727,156.16711525988777,0.0001204731169116,-1.0134932597880322,-179.3131971629211,-66.19281437260508,-26.01331452723828,28.89897015967143,0.0676169217042091,-208.06880249758763,1503.478909100093,-0.0301075001302351,14.823894300388927,-196.6599416531316,13.902592085031188,-1870.816465746748,41.463810826499895,31.48960323366316,-189.99298225503884,79.88565422209649,343.2643323625716,176.26196573669242,-2097.6498305544137,-1987784.596527189,176.26196573669242,147.88560809157798,50.238974143077314,1062.337456181608,192.9648251678807,-550.3036997323511,2.328636316956213
2016-04-29,-17.52393184826603,12.66012188076117,214.2674171741606,0.8516681124838991,-7.969616449266388,-2.4171969809599325,-179.5134148336236,119.62161570670794,72.1647054933758,4.186216826095599,-234.85159540942416,-1522.5032717491804,0.3404835553866778,3.369223396863162,-109.35314765544184,-13.662674538607632,-637.5709020982868,6.256287346648151,49.70959252795684,-148.7298519146821,-94.3144980238144,135.14586316183272,49.70510240773086,-1156.8814907872147,261181.9911055714,49.70510240773086,-82.52138955565806,110.50819447062666,32065.38816252767,32.100499971540785,-2890.727133276763,19.80849249665262
2016-05-31,-4.266266698991476,1.737127117841568,123.45573609004498,0.0159069099540478,-77.79769518283814,205.73194326196457,-2.4471295387262457,145.16829199544972,74.76924085275849,5.057987265110571,14.32538737359539,-124.86213422002902,0.8839567805358595,37.40727720235054,-243.7770688852713,51.87562363420125,15.231181611792636,7.5165509217949875,2.7347595471266857,-1.879696022103417,42.427970827640365,13.982379452776968,-12.354435857215549,20.30398007548274,185332.2139957845,-12.354435857215549,26.60153101002834,-26.841088382400383,6768.8754677917095,20.240779124396795,8.388670018180392,-17.52393184826603
2016-06-30,6.12367441270672,3.3213812821758637,162.73326400829708,0.0585947506410009,-0.2587080284114941,27.67139791216227,203.2868925147586,395.44371281873407,41.58809347384889,1.246849907384563,31.81268044587837,1750.3340270069962,0.1294975921186516,-36.34589579031445,-79.24850795575753,-10.266927944120027,5800.5715513681735,-9.115125757024543,-54.477547285996735,192.52878586106215,-287.0125990904794,-473.5036878996696,-185.45631219524125,-3814.0615179586944,-1677645.0845567733,-185.45631219524125,-74.2509134765678,143.23870506496007,-34138.17604730728,-22.54288673399901,1353.451703490924,-4.266266698991476
2016-07-29,12.891430737319205,-0.0939732108789837,142.29292441217328,4.699083507993628e-05,31.721404844762688,53.13826168364282,27.58173549139461,391.59279967663343,42.49397973538432,1.232779259681584,34.56453485194549,-305.0386358201381,0.2338077618501,-9.791658028918391,-11.74328007712488,17.181406396445027,-24.042782494056155,0.809783971639888,1.591225813224412,2.2733731800451835,-19.37607337484269,-0.9023428851639892,8.863315499717487,-281.48565209282447,-105329.15992608666,8.863315499717487,-14.809342688884044,-0.7326820196863011,-167.12241783361424,-385.9364934572791,636.0153559163728,6.12367441270672
2016-08-31,-9.273119040054691,7.283911708245243,105.47739756476768,0.2821219979182208,16.208615783427206,-1.5099063845041372,53.26977974924005,369.7525310948858,42.53039561131472,1.1657340945783847,34.550288444063845,-1000.771022831484,-0.0380499683302311,7.454962032671574,92.60852341630782,10.291645444074447,17.729546951255543,-1.317095913930558,0.275098440760928,0.3494274604176368,14.485402833992794,7.853358089987978,0.5720273451400146,-0.7452205166453041,217402.4433676153,0.5720273451400146,16.47074676179909,-3.8606136139354703,-279.5258632964069,1.121247972485662,-0.0046419222737199,12.891430737319205
2016-09-30,-6.493692038622943,0.9426512180014274,134.9286881814919,0.0047005554553801,-55.138905319932974,117.9662900774471,-1.5229818949390044,19.57551348456441,12.24872015515104,-1.6121775625040191,30.35394303289921,1466.086171735501,0.0552146329423042,26.14866701892697,103.90347071868246,29.90413853670293,843.2092012619287,-16.442089896454974,-8.063265458138574,-23.445115070832884,113.44839417985396,-36.1523689055241,47.01038998980263,484.11390022429066,-460821.26079370826,47.01038998980263,-85.5689746865155,-207.82984854487552,6876.158579386616,5.086641509112496,-442.6759691600772,-9.273119040054691
2016-10-31,-4.422032560962441,0.4704713132398067,101.7515374305382,0.0011744664956878,58.17917588945045,15.085655711934091,117.17590653578948,20.8801470014359,15.016311886078626,-1.6486666955883116,23.619785020489857,-1108.1809930326076,0.259929513561822,-20.406363117962428,-50.27914197714768,-3.793000622850002,901.318100840548,-2.8141315211334472,7.154887462907922,-1.1349121906049948,-30.495080304984185,20.4150034262384,-21.6573663037573,-552.8064580593623,416129.5810606107,-21.6573663037573,16.26577569837582,-3.161548293730675,741.7042955937904,-8.589428557062547,-246.9062679441447,-6.493692038622943
2016-11-30,13.928707820092722,-3.835826179991457,99.7450905066714,0.0782612388712329,-3.239354652520532,7.516301720872465,15.013946659619158,21.62140789794216,14.263041741060093,-1.6822673824659409,16.855172690401034,-403.4641190710222,-0.3039630444470695,-14.380561222616508,-99.71293606585616,-3.6615016555682582,-25.08677910500592,-0.3136588999018102,-0.808461452535866,0.3881527974970691,-7.177725188487784,-8.729150006500504,-1.8555226114833656,5.475679073080528,-45842.31154088676,-1.8555226114833656,-24.45992021858092,-2.871433935840713,199.1037247475724,-5.132811829623506,-364.0435066997089,-4.422032560962441
2016-12-30,-9.16310589316952,8.910813926710532,121.27269080337362,0.4228297214387868,-22.56170997237345,-61.253257166181,7.494607136393902,43.84959592047103,1.4660392329939054,-1.1708945751315092,94.9290087326607,410.7431529919036,-0.0192152135766168,-8.690481752606047,82.59846202707939,-2.200117005263678,-1151.1046125676255,-45.10867365584244,-12.890531691314578,130.77539553677016,297.9055437974198,91.79102302068463,34.175230494495594,6140.334630340236,2010304.8920114336,34.175230494495594,-168.60548584985327,116.8899674991977,17998.17135864567,-19.208823388363385,1548.7907248781594,13.928707820092722
2017-01-31,-13.134204812656996,3.399547594514916,116.50332681064587,0.0612970954243406,-3.051941037172312,143.72699393091443,-61.79851080927102,39.72589488959884,-5.426118507571899,-1.1517002105789904,102.84130973177292,-691.3270815861076,0.1543100286904373,26.72457309730862,66.74277455307973,38.3500474297191,-2400.18370288225,7.138502239704195,-16.338042861982444,42.33051388756107,138.44276910760982,28.51503760080709,8.273362894972507,1344.215508759663,-256523.10615341365,8.273362894972507,61.78588554420685,17.73250142781813,-1254.3692732804266,14.792659911212128,1021.5115443599536,-9.16310589316952
2017-02-28,0.3252891223722399,3.608331726272066,92.98294902241751,0.0693035302476848,33.366032989381154,54.23778393587676,142.73526927402793,38.649665519243314,-4.8272872289830815,-1.1269461537450385,87.4034739456014,1064.9337623681092,0.1861621290962141,-20.89984084840444,-63.48283803349494,-2.7122719321274644,-34.82173016351226,-0.5436731637230992,-0.4695012490003307,-0.804284296057233,-28.281655935448725,-9.165121638668095,0.4819399227322662,-66.1171644058004,-328053.9388972223,0.4819399227322662,-28.10098076296936,1.6401432289723985,-736.7147941409203,-4.253501547575638,-223.63592645459332,-13.134204812656996
2017-03-31,-8.221629865705644,6.561504580561564,106.30594384937748,0.2300703937554162,-74.2385551044813,57.28351612846703,53.77736725369271,42.85299526192833,7.857254183746828,-1.2083201272170896,85.55239499014822,1452.886344983814,0.6152929027118645,-25.53478943100936,193.69722410479744,-3.474101967504509,-1261.8433095649252,49.96162804161781,25.626047470832265,-173.56912512603793,154.4700942450113,431.73166044866366,188.2704131081288,-2526.5096816914106,-3123322.4948284104,188.2704131081288,53.66782299856595,45.8342606697811,3728.8665672231145,312.75420148228375,-37.74765163721645,0.3252891223722399
2017-04-28,-0.5955632056644293,0.3175525299126226,139.31592937358238,0.0005392050413302,-28.40084261925781,104.57861732581912,57.28415311873006,45.93383852136331,4.786214535848277,-1.3561197370336666,43.44625788962381,-1682.6560046712343,0.0489804612747271,0.0331652971672156,-290.84752792520976,-14.09180793897076,-1260.5730892661527,20.276525030268488,33.575759320598266,-149.8311905172269,8.766813707887195,182.50927122500548,66.28892154707995,-633.9125939535547,527975.4708042964,66.28892154707995,-54.96843293251368,125.59409785128688,-32156.20477541079,75.09655707217053,-3338.368774742975,-8.221629865705644
2017-05-31,-13.137884229782276,2.0191327564170147,120.69767931274916,0.0218783324945373,-22.162165325928573,5.030633596134058,103.88231501979249,45.72814741679625,4.806923711674735,-1.3465442915617796,42.676111813832655,13.607212003264976,-0.0237006483007711,-19.858229891614883,184.41767098896312,-48.34512408950519,-20.12454770161912,-1.424524548933448,-0.8951784915013832,1.782710587880274,-28.706104884869543,-20.937929327044458,-3.840649647184193,-19.70411806183165,-142537.51465713233,-3.840649647184193,-26.572732562580768,-1.067098277166835,-38.84437151286966,-9.95728706152272,9.583148708408771,-0.5955632056644293
2017-06-30,-4.149280581254604,1.9632883310458584,133.12307410157464,0.0206886306365739,-16.01938655480429,32.10789801331098,5.031539633234845,-15.781036490008429,-8.306979558519343,-1.1142822218832675,24.582474145998216,566.6888222282778,-0.0530582163321575,0.5335899175574923,-151.4369078695309,2.9350831870717684,1260.7818567728295,-19.55853306066834,-35.34650655181805,170.47817152648634,299.1329876829513,-235.06930263867457,-285.3651042350303,-3201.8038764718685,-2165960.593183346,-285.3651042350303,-113.30828822461444,-126.1529249628395,6206.354453682238,-10.112637116982796,1422.937084883185,-13.137884229782276
2017-07-31,7.87034725646019,1.4379824255581772,128.18419379671553,0.0111658132208103,7.796334717617538,30.933909029534146,31.808009111927213,-15.104400154074154,-8.86255473044108,-1.0480752004228633,14.582306913684958,-111.32054763695125,0.2354050624130934,-27.67649244845097,-144.2454882531314,-27.84357290484695,192.37899373179607,-5.003697636027511,-5.575912910796987,5.016668227025102,-76.20093761963199,-42.80674430022782,-10.046390023514816,-892.7501157112215,-91956.9627116397,-10.046390023514816,-83.51114955247931,0.0,-194.70632385154568,-389.984965287468,777.5760205350318,-4.149280581254604
2017-08-31,-11.945102709757451,3.4248598049967955,134.74743454930646,0.0634086042130385,-16.510648812049087,22.71440967974253,30.82565650637767,-15.42898547429529,-10.1620511154705,-1.073606238126405,15.044514040917557,-615.1137878506424,-0.009592954208454,-10.272836286394067,-28.7507544773912,-19.195622828544916,-10.63662073429441,-0.5214425284879383,-0.7349591349245941,0.1852922579852425,8.109227263116736,3.501741343968888,0.3595067141247483,-8.747124931905887,-324596.81767107546,0.3595067141247483,-13.182322692059188,0.0,112.01263530952563,-2.4136435857619745,26.05803386792797,7.87034725646019
2017-09-29,13.087993817368144,0.2962299376525441,97.3438224734952,0.000473043721666,-9.701718919940584,54.44693670170325,22.835200865998928,15.010167891038842,-18.108617395404067,-1.0534757936613994,-20.695122447556116,212.21338304096437,-0.1688609396256204,15.556019034538169,-65.47087754069611,-4.715428281969963,-476.2084140107927,0.1148247421054691,2.063797355862832,-43.575540065437416,290.2373673330844,317.9382263467592,102.7578177830525,454.6869911872794,1981536.670594722,102.7578177830525,58.99416469368271,-4.116654635760941,-160.6151988905949,5.454286210970281,-684.6285957201206,-11.945102709757451
2017-10-31,-8.802945852047424,4.571232764037002,98.172057422221,0.1132191354284538,-9.375620608995346,4.655640410600759,53.97746547839802,15.286692297976208,-13.767211414963135,-1.0093276562946507,-30.368161474581434,-573.0121208554824,-0.2005963180878005,-25.357333476358235,-120.64578409465456,3.324024630833861,-201.1869549401963,2.8919353605468245,2.0495316097175333,3.123096632841417,-56.579560341052,-16.397443052941526,-19.146084621306077,-412.51674125789066,-263894.35393669456,-19.146084621306077,20.337722212048448,-7.114997941049369,-295.2676710054675,-9.87752859718944,-234.82180433506647,13.087993817368144
2017-11-30,21.21339356436309,4.120942550733747,113.5370802399118,0.0916102729382866,-26.848214545496685,72.807580741095,4.694209173434891,15.799145163271346,-13.037829501016487,-1.0363375450752073,13.434539313389823,1410.441297822298,0.1727546031757398,24.15257128760049,-112.98560818929278,40.39886020724822,457.35540509679777,1.9231405872094456,5.344220297289894,-1.176203537066158,38.430349753490646,95.91553245629076,12.986402821252426,-162.89299335023816,1470814.9077314583,12.986402821252426,90.46573519794129,3.8298802875716937,677.880822454048,6.412491508822768,-449.2985881523856,-8.802945852047424
2017-12-29,3.0850872831091207,5.668508492976137,110.42939159270756,0.1740156549490894,-7.657686219377394,64.95569805464082,72.36959392858876,33.05686297456988,-38.949417329474734,-1.5338332109233022,75.18643483030453,106.7536590269442,-0.1953190421286521,-17.683756901760717,-120.23195869583742,4.637916927257322,591.8365992099807,-9.025753807455942,-16.01242518782803,134.49389018691792,1375.9370006628335,349.2179023899912,59.73958675416492,5163.610685096504,1164285.006610304,59.73958675416492,-99.05048194198434,108.89887733458713,-6933.341567057238,-7.374269895582529,1440.9165620427102,21.21339356436309
2018-01-31,9.275803152533069,1.9595303084068247,111.05271849659286,0.0206424322376762,-8.235979582883283,90.99786624178962,65.89603855235191,32.57458096717923,-46.87446736361152,-1.5648832026740955,91.6585235404099,-1430.007417716865,0.5816885511225109,42.29972299946712,-167.18986359467942,12.449301230721574,186.1676006237094,14.435966590479724,-16.305533008624167,41.50253788641723,132.3302587885246,-41.57429198161526,-16.681099144924787,1322.8635178938312,418389.3850970268,-16.681099144924787,115.48008833449784,13.688349295219156,-579.7224199486664,27.440989107901714,1209.2840284414565,3.0850872831091207
2018-02-28,-4.34016529044064,10.093794065919036,79.18112130164522,0.5474883493806375,-83.09559087280009,31.27534567315773,91.140782882897,32.340052553204565,-46.204931611749885,-1.5500143750402164,98.17492218544076,226.74001817899853,0.0202471534511445,4.65546731494851,-100.1169796907784,10.105877784966992,7.817484388533558,-0.065290403208877,0.3729690561174834,0.157340826824651,-14.642153110276922,-7.646778889404231,-0.1346018618843913,17.965942291578358,170528.52911753953,-0.1346018618843913,7.3681996810482815,-0.571827173981859,-7.108641767453264,-2.462044322269435,221.54180898706568,9.275803152533069
2018-03-30,3.9903523107505263,-6.926597084643049,134.51521117416326,0.2572660851324382,-10.084328291466589,162.0803569259813,31.478847603725008,32.34165491362981,-28.106061952997614,-1.474661350163532,99.07096917660505,1094.584702410532,0.2545882684961214,19.31788832702523,208.58926332071428,24.61492046759787,1229.3101705559566,13.538824474717671,28.29003816699914,-74.55570741330843,-361.53421520934535,-8.184621286305628,43.63887906044761,-685.1246450433318,162257.6557392627,43.63887906044761,50.78150554541753,40.14541016362304,541.0179432083542,2.834935720415956,40.934103733275606,-4.34016529044064
2018-04-30,2.054411123497184,-4.425338223434294,123.52942061212592,0.1051124234018126,0.0,-110.67476916883756,161.6242246866682,92.34840182403704,61.86517149081021,-0.5890047966664861,15.157168816759787,-241.42916338439045,0.3167353590829087,-8.409502952276398,-266.72213073825094,-0.6377246082178658,2809.5473927845314,8.25624279645001,128.21026679462972,-199.0882019659765,-459.3951280647652,728.0624703856997,205.9871596615864,-1446.9286972242408,-19822.948559314013,205.9871596615864,-16.99395845993149,-23.734306296225185,830.5384522233153,383.8319168637198,-3710.4205326145848,3.9903523107505263
2018-05-31,-0.3690402835835307,0.540647408086093,111.69922463480586,0.0015628934805289,-114.63619748353317,-70.97125824239606,-110.97816430077204,103.23566692390486,54.42311417961764,-0.6729934401222636,17.351961504163633,-1030.8115583145964,1.5876864538181117,8.168569266603754,220.24398930883345,58.80740201195738,430.2203812407224,4.541603986696941,-2.414045617384801,0.0131584815382836,207.18221829610863,185.8526926497425,20.119194806144264,-20.24224141620789,-218659.74882097545,20.119194806144264,-8.446837392726593,8.030259833459894,-24.03745102133053,-81.54088917878084,37.614141307110685,2.054411123497184
2018-06-29,5.807094442715334,4.890183597232781,136.325514200414,0.1277212578912578,-90.02664849489032,8.651485167556269,-71.085822591381,6.962871480255457,-17.47641387014263,-0.1444097490978145,33.41426105798097,1526.4763618084075,-0.102911278552245,4.823273750123462,203.65457745935677,8.144591945859418,-3746.919097807682,-22.135757782320013,-91.33926162176056,121.94863174526655,-847.671657293251,-1396.7296629252255,-550.5127410560582,-3335.706058287635,-675779.8992091864,-550.5127410560582,142.1202253764236,-139.05499086744354,5383.064732898782,92.34279397409136,935.171880375922,-0.3690402835835307
2018-07-31,3.3244163646535623,0.8955879443128569,151.79158587920867,0.0042816797511014,47.10597843893724,78.14296136490893,8.649023901761243,5.766674011227256,-38.19706667230067,-0.1854253577852886,30.605716208025918,-1299.6286169600762,0.2751921238979378,-0.8514188518092851,240.6517116281197,14.867309429137777,-223.4711048788649,-3.135879842271237,-35.56848425351444,16.501651122908928,77.42954062306535,53.19527991740915,0.7814261565244607,0.0,-533778.4486635327,0.7814261565244607,-83.89925008855926,0.0,167.96581682300712,-397.2179068966284,1280.2493671214063,5.807094442715334
2018-08-31,3.2209998672525586,5.878957045350111,136.0082577943294,0.1843117710456808,5.045058435693305,14.349562204264336,78.39181712791364,5.607982742917566,-36.81136252301255,-0.1856552708460232,32.2728964453809,-550.9138310771555,-0.210830435748818,9.52817401280845,-103.2511841356147,5.569609124458111,24.43512875545366,-0.0224976287699973,0.6958457624265861,-0.1766336847179737,-16.646427630931157,-9.453104476948738,2.934350211522805,0.0,316188.78134560585,2.934350211522805,16.040449070606883,0.0,-66.28543890271794,1.2278717714972345,27.05155424818463,3.3244163646535623
2018-09-28,-2.2101514513397413,6.336438019285597,106.75367805590923,0.2139634140132942,77.51352086557452,94.3256206168779,14.384104459798586,176.86808449891603,13.639265004884567,-0.2542042432005053,-19.576643327549625,1615.842724506629,-0.3549783382189062,7.225114773679707,16.296343774354966,-5.701321857422954,1586.9692765202308,-8.306281301008198,2.8730020967446848,-32.19644733145531,-11.043273251096252,51.46197050029559,134.32677038859237,0.0,-1657076.0424935892,134.32677038859237,78.9802413821435,-164.60176878412236,6755.326710847246,-9.319213965457152,-319.19559586817405,3.2209998672525586
2018-10-31,-5.721847455501432,0.112301276617316,113.92625296674254,6.713348778439467e-05,3.116038421395314,101.7961641526893,94.51263487267072,187.5939183239366,16.094172628250746,-0.235923757889786,-46.98846075885487,-1427.551998222843,0.166191947695097,5.965157680579068,225.32702049841487,8.564399533279015,450.17599626710125,1.1911913958261096,5.649360664099845,2.4533049599754904,-80.23343515279475,-12.26843621829903,-17.08824337071772,0.0,325602.1676113531,-17.08824337071772,-11.644043177624098,-16.240483141979695,963.4154753914044,2.007654264601115,-957.0334733527231,-2.2101514513397413
2018-11-30,-11.161042213634564,-14.96640443368448,160.21232905288824,1.1936222261172538,-7.204537601415488,1.7991789206147126,101.628183856521,183.0707448847972,19.10394100595428,-0.2315459855589552,-48.03680810950605,574.8740781113152,-0.5228721797314968,-4.974667001085436,52.12867078970368,-7.209978602678234,12.945257414598018,-0.9579648778056936,4.682297289416184,3.937581762727554,-31.65131435616968,15.618600958182014,2.992299023615061,0.0,138578.6431454122,2.992299023615061,-4.89555929991775,5.697470167484312,21.07744869668022,-1.3899188735013013,-491.231269886496,-5.721847455501432
2018-12-31,-24.48259719739325,3.131101669439852,123.97853886215287,0.0523748914017505,-5.880602633610307,-239.1723067401261,1.7927345541104398,118.68593858733072,-22.599144558811105,-0.7546008871570735,83.23859478389446,148.48842858121498,0.0661597592894267,-10.780172597973433,177.05276455667016,-8.613319769832344,-3292.8124615889064,-43.093205669836976,-14.96438031511697,146.8695605895142,1489.4312008242573,370.8270917252521,-77.60221390417547,4675.74392550782,7991742.006777212,-77.60221390417547,-89.92769121506626,248.82826800725184,-3272.121277102997,-39.93388493318821,1219.400153117167,-11.161042213634564
2019-01-31,13.364922336535107,-18.66577750883225,120.3788937728825,1.8698362220059392,40.20946707969059,49.79619864000748,-237.42128170326575,111.897828148789,-27.871475265416407,-0.7188923567184837,94.12267137239904,-653.874280757052,-0.448244131809453,-21.955479968236432,179.19241810517985,-60.940513287166766,171.2948223203548,0.0804838373261702,-15.231144234307736,17.740105202736316,-29.111004930062336,-91.51247195061114,-8.442891774277786,1150.6219377405714,-331689.1561781913,-8.442891774277786,-5.160487366966208,5.405801886498168,-1056.4697038155136,-3.830963814467964,1893.0884590074293,-24.48259719739325
2019-02-28,5.770441932936859,14.873605660042417,244.2359710499557,1.1985949650551129,43.652637267242085,-293.45301529674487,49.00123866350001,104.14039886922728,-23.879507187306366,-0.6807032219991129,85.96301769585725,-361.352075847743,-0.5276870335887232,-47.524690609606296,108.06474766938923,-17.0608804000517,-118.68986715309074,-2.286193282147508,-0.3545946798323172,-3.1581370043840598,-184.30781685608872,-79.25390018650569,6.519598816366464,-106.83869731395134,-4750315.864768744,6.519598816366464,-57.13717352556614,-3.951592760002967,-753.813164444733,-20.74539571192497,-68.34306131374547,13.364922336535107
2019-03-29,5.36848339930854,6.19440489802294,127.86306079538568,0.2067325336943941,14.729071334138856,238.2520539866211,-296.1678762145898,113.1223531991044,-12.22491182428896,-0.6918951349962675,84.97907417185792,1327.5584887094665,-0.1073984215232819,27.101298639703145,-124.39380320309247,-3.260411252929771,916.6765533685548,9.338928705620305,26.40176019554231,-100.81705091362142,135.27775607254625,741.5972003033216,311.6626106242789,-1007.464570397623,-419493.3888174146,311.6626106242789,33.696835909563106,45.79908440379346,1427.0941401509465,7.659138652637466,-1.7853067730336534,5.770441932936859
2019-04-30,-3.155523354592076,2.031881918425832,185.0706946571182,0.0221830783839297,-12.802837562153227,99.0830452795906,239.24688632457173,119.7351876701759,-39.68589173171419,0.0173783781907147,-50.1502840367786,-1184.355682480401,-0.0217166687574064,12.345074294431017,-77.66000319791863,-1.011727622666399,-434.5115967018337,-5.664005685705121,-52.33655077747834,-182.05569035634676,300.6890217547998,639.3768791893158,146.1887985660154,-1518.550068312611,3873121.283421144,146.1887985660154,-15.195091515359763,-5.609281840905226,1144.4192413025958,400.8727821067214,-3865.263915609135,5.36848339930854
2019-05-31,-24.105443051199344,7.221242749951418,189.43367971383225,0.2798519982638476,-22.70623489475162,32.5064508715755,99.37003534661838,73.92087575647986,-58.234152312875366,-0.3985808242643849,-50.34550889972032,55.98786670520804,0.1154933484357769,8.599191646867894,-414.2660671314803,-23.68055245508901,-20.8602057027947,56.34983660401676,-0.6609113349547755,-0.1285988345762234,83.61569744546796,-12.683477950201905,-17.58154270901099,10.2582140427412,3645.432285308838,-17.58154270901099,22.480651325132385,-40.25258581262412,-982.3534160571362,43.86352437843175,-55.26765865904304,-3.155523354592076
2019-06-28,18.718680575616062,-13.348653297843436,212.0780092883508,0.9580551828112586,-12.811560349583836,115.16901777234392,32.44460889912866,6.961179235341214,14.76158753362538,-0.0098049145694792,-44.7373603172082,1264.8490051574731,-0.3649985717646373,-5.664479178212787,-79.52739444668029,-11.076044822875415,6376.758426785663,-37.20804454180151,22.315256143995697,135.38336320232233,1644.4310348686477,-809.4667811761283,-418.9062652272557,-3694.10676345743,11043103.450273484,-418.9062652272557,-603.8442076296992,-85.34935806714205,-1553.34902753208,18.835519626028827,766.7691364035568,-24.105443051199344
2019-07-31,-5.314424396439747,12.324876888826717,165.7122034408189,0.8243636603092445,-34.54527089089069,-209.87834458961655,113.32638268633318,5.984047668716865,14.408570658619109,-0.0153282889909963,-7.914664026962025,-1094.3882041363318,0.1032624990955781,-47.546972464766895,257.98915600294777,-31.18827153628712,-241.75812896793104,-0.8994314214419319,-2.892479489909448,1.709764042071972,-296.8025854022444,-107.55254819722086,10.952533540529366,-258.41794833132144,-383315.1086411923,10.952533540529366,-77.24391649490053,17.90552152979559,-375.32219303818783,-418.3083087013874,2012.8169075199291,18.718680575616062
2019-08-30,-5.159094642387872,2.1903915276995103,196.2973850105191,0.0258589892907026,-22.054260253215663,197.9805685702813,-212.4415147612956,6.418180761432407,13.167386791920492,-0.0265293165327872,-10.144085869323842,-223.7250121251864,0.3596036869690842,35.712838444982026,-26.541713576084888,27.60186266369772,160.71675101784967,3.606399818366924,0.6262885216310963,0.0578061902187196,176.0235551591959,65.43519004829704,-2.077259741410796,-7.768672144494531,688337.6348474324,-2.077259741410796,30.73824932423713,1.5225641314663907,619.7993188421806,16.07714014353951,5.700146891877239,-5.314424396439747
2019-09-30,6.666128787475361,-4.829741619225125,207.67510499384213,0.1260448175036563,2.544792398567056,34.824240400576265,197.3004636869833,-14.179556740724582,-54.6994512514717,-0.6646924570109843,-70.27660425929842,1720.2517655382926,-0.1919211140892471,-10.168096147024244,-56.04758833790173,3.0876016668665898,-5860.648396724177,-22.83828311647457,0.4850355870348721,-9.912845085511863,2003.9238463381123,782.4143658980429,181.3070949761479,532.7500284999222,475960.0421664417,181.3070949761479,-77.47931174943824,-1.4875222404398727,-361.0984598899486,-29.03014783364631,-306.5774973597049,-5.159094642387872
2019-10-31,0.5413210202365268,2.615640009232313,198.8811157248383,0.037068247331182,25.41432128961148,-76.7173758240408,34.70423201298576,-12.713806734424107,-49.09675113059811,-0.6448575527649352,-91.24238602122088,-1940.2184591956743,0.3979594740261447,-10.165337572782846,164.97116877180974,11.936411199438965,-117.13234398727673,1.8763887335449,6.173926790875811,-0.8056707296923147,-160.16657108829168,-53.59408501750977,-21.58522675624656,-398.9661096306791,260282.63414879143,-21.58522675624656,-3.572948581012497,-12.506074319603725,228.92597344193564,-4.340223619702215,-739.5357392800221,6.666128787475361
2019-11-29,-2.588655950961399,3.766178738263812,229.2896967270714,0.0766768921650697,-2.2780741382758958,41.83527560900807,-77.04059891729928,-12.50031234682009,-45.13915868337251,-0.6268906844446668,-96.2398076392164,-87.43254206679694,-0.2858758592177501,12.385150430797694,-243.42073240685363,17.01978661401421,-150.32320354985222,7.177294823280903,3.8140670261619514,0.9420972041075624,174.0216236684737,85.23770855838893,5.847938552297705,-167.4661275904009,394490.4533278346,5.847938552297705,31.647425360559737,-1.9537312179525497,137.09953411964125,8.218392992980284,-541.9223366112072,0.5413210202365268
2019-12-31,5.191333621021744,7.017491973757441,258.57422370133804,0.2661352581036462,-11.252737991117606,60.13130351590279,41.8563278628995,-6.662477135883466,-152.40483614573637,-1.9219338003925617,-93.3890747096116,1574.6339551241415,-0.0931643242582787,1.4855063707477711,345.99445609584143,-1.2348919126991404,2642.271426947309,-27.02346537822433,-13.849774209996482,104.72331696662351,56.48097311179117,-357.56711736541047,-227.53589645555127,5649.870153609921,1525709.8308541777,-227.53589645555127,-50.11829716648344,44.01881455135013,-702.3170459448338,10.952169522218014,192.3483189649404,-2.588655950961399
2020-01-31,-8.67531601435154,5.042918345288605,183.4526670294028,0.1375941806366016,-3.221230239911032,111.83050251421658,60.034840501280506,-5.251602253690596,-145.32958733718078,-1.2013277496251014,105.76234238236648,-1620.0902910663294,0.1732375216256798,-4.738023991858427,-295.3400267116324,6.475856951884566,1185.5646515975222,-7.745708896804814,1.113667866381391,28.50986436709725,122.6766245024628,-20.40870908523993,-18.741522952609657,834.3186520733761,1147804.8527326137,-18.741522952609657,-68.82920693046253,6.14446241576735,-887.2018526752036,1.8935538062953583,2206.563045667704,5.191333621021744
2020-02-28,-18.82222325938357,-0.2036004488904376,145.28114988387333,0.0002239645652456,-22.143865414652478,80.68611069625608,112.15048122158322,-5.233224784976333,-142.60050098364113,-1.1409210894897546,110.39028433435368,598.968154182518,0.308857862036703,8.43724362836656,102.53450887331904,26.86319310462449,83.29184630641612,-0.0045979248226046,0.6090063374332573,0.9952311896354332,3.0584127218826325,3.806925134953417,1.8696599094588608,19.83016175289322,65173.97772960365,1.8696599094588608,15.378245362212056,-0.4578328141029288,-118.9928660231526,2.3169359303813053,12.077665270475563,-8.67531601435154
