date,excess_log_return,log_Mkt-RF,rev2,rev3,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,pchquick,pctacc,pchcurrat,pchgm_pchsale,pchsale_pchxsga,sue,chfeps,RF,baspread,idiovol,coskew,size,mom1m,depr,quick,stdacc,cfp,oa,currat,saleinv,rd_sale,roeq,salecash,sfe,first_lag_excess_return
2016-09-30,1.02334698292948,1.1425426800303515,-23.445359700159845,12.372137050810208,129.2410632328442,-1.6685427613012571,58.86650080355579,-56.73831511138933,-13.045183408190836,-74.12374857323745,-11.420156601813185,76.54371411068426,1.1267736739180196,181.1269335143242,0.0233343467375544,7.492889979551023,0.022292875844565,-15.255600588342643,31.104236737476185,12.842893633272295,0.8967558881616071,-42.18140570720243,0.0530735352620437,35.93819897092598,118016.76815301552,-19.22499829430035,269.61785189858347,-1.5401331380858636,-7.8573285666529955,2402.8839145399616,4.792197270549288,7.010720510650997
2016-10-31,-8.983054060612943,0.5729710437353087,209.60697665151,-23.70716675512363,16.699186233764436,129.70879905494374,-1.674581377826405,-56.39703050726008,-13.058954305033057,-73.90949940035608,-11.40230777470299,75.73722044481079,1.1161528682517767,139.7680816188722,0.0079301394091544,-1.380399375075115,0.103838893678688,-139.23458014489677,12.076145979739977,7.292382989578812,0.4761559469681344,16.04777059773187,-0.0050288307926411,0.5737942270248197,65658.87454526126,27.19739790599669,23.00403977011956,0.5033870529578621,-1.4476391025182238,175.83759202171495,-0.5819301443609675,1.02334698292948
2016-11-30,15.104206210253848,-4.683116691604258,108.03100118646807,209.24831133059703,8.361664579391375,16.702574037439856,129.7351133878712,-14.647489600978965,-29.032687811195547,-50.31814066261892,16.035194590781717,204.91076865588167,1.0320320993888437,404.800297080781,0.0002324352315268,1.661233078653396,-0.4508132962020355,-165.8637670146669,0.6793914658182985,-116.25760913665476,1.2700365339763238,131.0714235476339,-0.0162109265502745,51.97493897360974,54011.28775382042,74.40938881502098,55.68624820897185,-0.3038357590803073,-706.3183563317956,242953.79475776324,1.7296172601867283,-8.983054060612943
2016-12-30,3.191179369011002,10.856041123655114,17.581486750038913,106.86280566285384,-67.87105768370789,8.304324321740124,16.588035850736414,54.34819778453607,-29.19024861053953,-8.100640179282934,16.080332417815637,123.16359112401462,0.0363021155515165,-71.12351950157597,-2.30285375926266,38.54104222573747,0.0569021978328585,3.9841899707231514,-22.96953247942201,4.403493224982327,-1.6756777188118122,-206.551204094515,0.0152600162434113,53.4490520044873,-147350.7514379844,-249.9293149464984,-92.85854681351702,1.2833267925610912,-15.556750701706278,-11089.73778043111,-5.3912792177361055,15.104206210253848
2017-01-31,7.026745818116025,4.144642901898523,-139.64538593542494,18.115984218630047,159.2799690411921,-68.48584680776008,8.379546492277084,120.6124219853454,-31.696595238700358,58.70615240677222,16.018535756418945,116.29021831562352,0.0278063424938141,-127.563405247663,4.608050650902063,-6.625936366513372,0.1274691128935696,-82.46197734914415,30.13272280410956,-54.45010162781361,0.991807870806838,84.85953316141831,0.0083277968503394,13.570605169742976,136186.27861231193,127.8443261010334,113.14491525627272,0.1821475222183792,-5.538514106348771,5807.860194875451,-1.3633725213375951,3.191179369011002
2017-02-28,-9.604355764972029,4.420449903723879,217.2010199147929,-140.15801095112013,60.67635167753334,159.67937417018177,-68.65757962917432,111.68553560320872,-16.605845949280237,75.23903089314743,9.548424610172567,104.57868197611718,0.7859408170823563,-139.5343110025691,2.3102612305426105,-50.74126012252876,-0.0543115803374458,-33.02222834238816,8.417158504585586,93.61029347303383,0.8496322343010547,-52.97017297937191,-0.0074765728093562,9.11788266446763,-3669.484275251627,-48.94238905756174,17.35828856354783,15.098945040193987,-341.32256633033285,2152.3717891462147,-0.1310152654273295,7.026745818116025
2017-03-31,-3.7915898138653423,8.086179253341196,50.57612485155966,217.45198689454517,64.90329545418923,60.93076318477489,160.3488981137755,-137.87958135989152,-9.765931116277144,-123.16293509912065,3.5358213593504,-196.34617768857453,0.7569046585168747,-137.41702647735082,0.0184286596795235,17.993052759465428,0.124930235000729,-90.33345701728128,14.10970652805736,11.265090393620795,-0.8865455002180056,-237.7414659299993,0.0057773789691939,84.32039840965984,635598.3900313936,-317.2366837047193,-2.1822559255224405,40.61502676275917,23.546743440708497,-246408.82744443504,-2.73387053757768,-9.604355764972029
2017-04-28,1.95028141574714,0.3902449247987425,112.412900194364,49.52476863137216,117.72159372674138,64.48337119827919,60.53654120862799,-174.00997528406197,-7.810150859611469,-146.5341641256237,1.5233814034129631,-228.20995102243643,0.6930867104467141,-107.21739617760932,-2.329792573715876,-18.98003870313059,0.5953959149507639,62.667623899990616,-21.863619498399203,-271.39752577749806,-0.6537852110071327,24.73206802848153,-0.0183800325572827,-9.627228732392268,-81138.27221533656,23.58961962548801,-72.7952290921794,-0.0709992658095615,3.780545338749789,-258.19317981176573,-0.6413605795908239,-3.7915898138653423
2017-05-31,-6.298675399194591,2.486849785169944,-127.43584647453604,112.5618260793888,5.684985905943503,117.39465526134602,64.30428685397426,-49.59096060621907,-6.889779892631161,-41.48333444706242,25.24529009413205,-64.49159415570672,0.7077801203435334,-86.48975305257983,4.580687064749828,20.06391999118847,-0.2126981174342983,11.50612505097277,-9.324138596180546,-6.117519950519775,-2.067066375875015,-175.2521714514387,0.0265753687231233,-173.04163082541953,91220.49671080336,-242.063701833913,-139.00398130154736,2.1636720480672125,-2260.6299644276137,4721.801177108151,-1.85541817603702,1.95028141574714
2017-06-30,3.723894985255984,2.419380056217212,-55.21229715959414,-127.46852620415282,36.3250997388449,5.6924056175036855,117.547871908697,277.5808909398079,6.319938981707369,173.05804115448092,30.35295649969929,28.461215747830447,0.5467289730211412,118.30034928065162,2.300047077487646,-4.111347581811714,-0.0166436995368055,8.724825440327805,4.36967015617256,-201.4948990077772,3.6342993405102817,263.7816386236377,-0.0189424259649511,-146.361988934292,234848.1440906897,295.8899713853443,-143.49755409856425,-34.59187431254858,-87.21933902743103,-2856.460052677219,-1.4382047203826005,-6.298675399194591
2017-07-31,-1.1954985109476448,1.7792929972233762,42.88037194830867,-54.9465629409485,35.18691177465994,36.181189040168896,5.6698537711095485,222.9703721509172,6.877359745959383,125.4811775458152,25.941334294546664,53.81202299123567,0.5535131954072088,92.29961234201332,-0.0268003719472016,-11.403080567556003,0.0545963646955485,88.94347285778267,-13.281396366384795,193.29447431712148,-4.287333028650124,-29.48643102032429,-0.0067763579828319,3.7501555373047424,-38150.54367213696,-39.39966857875879,-316.686773180827,-29.166667955198637,10.707026306694388,-944.5910425671829,0.3348883521568524,3.723894985255984
2017-08-31,-4.0240577881206185,4.245727927388542,-88.41720957979766,43.50208865007955,25.97646049273078,35.25257577415877,36.24870850860692,435.2092793912825,-3.504754135148666,275.5440919439748,-5.874644942345169,71.70242864640127,0.8730508438465601,63.84891054245061,2.303869007312626,51.63193857921982,-0.1496031590002022,12.92066406038566,6.231314495886636,30.437420395844704,1.7347535138250263,201.40966749398603,-0.1780168515982683,43.24023072445732,325943.4453274012,214.99518086137687,103.69428374012476,-1.8101461273753896,2932.5665873918606,12862.763937492746,-0.005820894531169,-1.1954985109476448
2017-09-29,9.62341806619489,0.3661574319887463,64.39257594297207,-88.62641243487923,61.89616380607651,25.959428004005865,35.22946103535263,135.93777676827875,-68.12116720771279,97.1828037242944,-11.18898746858464,20.798919103361467,0.9684590248451388,335.8072071872572,4.584015724025399,-54.38740754319139,-0.0004133886551951,45.84014001033893,-2.193518641731771,-86.34466039404062,2.225401624507469,49.8027466853282,0.020799201243455,56.41386276965928,39543.35391133651,94.85870318749404,189.6777673661045,0.1110481189814223,56.25341581668249,3600.1324740546115,6.652975783727086,-4.0240577881206185
2017-10-31,6.544512580753167,5.669201116303816,-24.6092457698828,63.99978204398755,5.323400286596667,61.71946925780448,25.885321805454694,135.42062322461553,-66.15184610067169,96.59897461139984,-11.294170487074677,22.713008053715185,0.971082127464315,327.1129375848524,-0.0360889539600925,-5.83023530323581,-0.2219338711453105,181.5758666640055,-9.54372144994295,229.82808661497128,-0.2851435879758952,-10.253354730016326,-0.0102266316119274,-0.7308444146581508,-21036.043843019757,-19.74890916822824,-10.494152890625628,-0.4606149843633034,0.3304049853106789,-161.04128103783296,0.1935266662091948,9.62341806619489
2017-11-30,14.377361362258426,5.102708442735835,-42.21341818645915,-24.7593350334103,83.02193916826614,5.3527715723159055,62.05999975869036,113.20732015186148,-84.86435971644826,67.69162862619152,-5.082209818898098,70.37743613431986,0.6191988660888952,417.5670204025762,0.0578453618423147,-9.058197361803508,-0.062240589299412,-56.2819234599873,18.39291748073947,31.073576361867534,-0.3324557621355666,52.38507350225336,-0.0045016975678906,49.67279213683736,328464.8555421308,36.75346702943716,-74.13449365957149,0.1068397441816628,504.5254067355697,-5087.051525195908,2.057068942893288,6.544512580753167
2017-12-29,4.870164154549351,7.061460242388119,143.461152090753,-42.93740309387758,74.81268848356775,83.35163886172704,5.374028690184255,35.61796425128232,-34.6964975144916,34.669077314764806,-11.110588067391143,100.36771857146388,0.9977840767826616,73.50190071043396,-2.256352443400882,16.697813271767075,-0.1806345832223392,56.99702588835396,13.311654742264636,213.2850814652477,2.016401154934684,43.7871918184901,-0.2178121792497999,103.53596368730612,-662165.7154885456,61.50128089137252,147.13191796932642,1.4530506856591645,21.54065025142154,-5310.972201281358,-3.113050212519809,14.377361362258426
2018-01-31,4.288446647602739,2.434891431734373,96.80444011406044,143.89577307956833,104.13781587633504,75.41132350852077,84.01860072904218,27.532032128322093,-35.88464128504977,25.68689465754217,-15.481924951110203,77.86145171991116,1.056829360078598,16.30994436958997,2.4003914113169422,10.405551224568171,-0.1599478257616766,98.08793176800248,26.928645309788863,124.16724499582898,1.359712427434232,28.34720277916404,0.0321048198558412,25.81530595667033,10873.269414257258,39.563270991705394,184.8228706242553,1.155118710001645,10.315346040798886,-540.9593003185801,-0.8157075914065501,4.870164154549351
2018-02-28,-24.435015648146454,12.552912000182726,192.79932302430117,96.67295149684574,35.823125233577784,104.39365605165813,75.5965899851163,-81.47015303653565,-23.158692576481062,-52.69171983679202,7.518682918543136,64.36068498772264,0.9041422440221436,19.760131131558595,4.65516744365225,54.08842261187604,-0.0429703694650491,-160.3892919392884,8.333918043680569,-77.06764890634634,1.5888983441966502,-124.7854685549737,0.0178368011876133,-1.2076445205990467,178664.19361113384,-136.09660132176668,-21.326747527369665,22.6153956744175,-962.6457011858906,1019.3366497644528,0.1189950002090398,4.288446647602739
2018-03-30,-2.5696957190941614,-8.607470984765266,74.12501690879444,193.6544106712636,184.9293824726273,35.9165290521004,104.6658479958613,-156.47746347302137,-9.61806130487684,-114.04627397333134,-4.932170610341148,-11.10037398258958,0.6248789288389738,-103.05962762963604,0.0345444210564949,-33.20330036539784,0.0929834513471252,-360.6254724267542,8.866572078741228,-443.1428229490978,5.382457462755255,-111.76392398500502,-0.0194582733897006,42.52930892993396,55974.62051393464,-117.69055570554792,-117.94074888078283,34.20031139052418,-5.467711275982879,-7538.727738851274,1.5007816399282206,-24.435015648146454
2018-04-30,-3.658727307978113,-5.461919086150149,65.35206462755394,73.62935011646925,-124.73700591988404,182.16005348772973,35.3786767994676,-153.46041110601797,-9.391512925718745,-111.625759070757,-5.065139079304077,-11.06829023620176,0.6159111003287016,-31.19962189957473,2.1021696009912745,-25.72372421738754,-0.0240630864379838,-123.55898787436249,-51.0568608555036,-227.3481587284068,-1.7166795856585253,-58.385129288712506,-0.0130743311090469,-6.756158421308555,-205504.67471517995,-97.8662628632328,-101.0028486998308,-1.672558664231218,-6.026158758563838,-614.5375760902316,0.1158573912811391,-2.5696957190941614
2018-05-31,6.329514274149935,0.6642074846476722,-341.70838979491526,64.70718410174369,-79.62943899901886,-124.51701129813686,181.83878369478464,0.4407767548471542,-10.189654327065298,28.66251336709471,109.83145286640166,-134.16476681770547,-0.1689003765574159,30.836690877713373,4.573172291947536,8.51580631974116,-0.3116654807113761,-115.08912118388253,-5.923105273850979,-125.15338380314292,-1.5201577805201936,70.57761320365262,-0.0061281955974471,-153.48088231224835,466483.09625893086,151.4108895473746,120.488726375861,0.9115722189497292,-823.2305490615303,6338.083025845714,2.694928016724752,-3.658727307978113
2018-06-29,0.0296778744041921,5.995207900881303,-38.0312205876641,-339.17408149072725,9.6721309890878,-79.4720645363023,-124.27092394654368,88.8389070456335,2.608533603567318,105.03458043888624,46.41728057837523,-176.42438831055694,-0.3320588708370615,187.7167998822738,-0.0312627442669892,16.511744004649927,0.3284794420652162,-738.1610705862153,-6.625622383282007,37.61275788366794,2.173955987722934,29.880099330175653,0.0425365448972494,-198.1369199016648,-66728.32300237566,44.78629428773911,-429.9494555088786,-29.281724082252765,-273.8828698924409,-2199.075596595176,-3.273877084690362,6.329514274149935
2018-07-31,4.590705278032085,1.0994257768661824,-42.94758364040099,-37.221115147139415,87.68142073180682,9.70476022924736,-79.74016606249714,72.29776483476594,2.5811875797466035,75.4059632601992,44.501935674534245,-124.59174507235711,-0.3163154809487987,191.1171627026843,0.0587880642124361,7.837443486098435,0.1936275594685934,37.23017871538866,11.28734257315864,350.9051162456332,0.645752987395042,18.55440137862752,0.0087552539604151,4.442874585650376,44817.72548132762,28.34349043788916,45.42832373265446,-25.880409802728582,-0.5987903874406584,10.615206275535456,1.1300899638279205,0.0296778744041921
2018-08-31,1.0251217422386187,7.208766547696825,94.71687588555524,-41.82107636168384,16.048578923825737,87.67356426982607,9.703890659854698,-93.44922029257734,2.1441532665933125,-67.31158867663444,-24.176385112510395,20.492758396890707,-0.2193562817157359,150.59639817563135,4.594893197838289,-17.226765492951642,0.0042541544906242,-456.9783224479919,-0.3008077288382083,117.59489413468934,1.6759426550719922,-5.726489957296508,0.0181529886309341,24.781166111536297,-227291.79777989537,-5.022204886696272,71.67915082076797,-0.9648183185884492,402.7140407256445,-226.15770990676535,-0.2512703656966195,4.590705278032085
2018-09-28,-3.861250050828837,7.774312199859077,8.290137537158161,96.22345472357053,105.53610770412364,16.093638054739102,87.91972280067334,-36.68717486364871,-6.018447467840415,-91.94389843756213,-658.2907857886818,1799.2618538564248,0.7345316777380666,490.1448570317983,0.0474245064106995,5.897425867687417,0.0576034349271701,-34.35391164914563,9.424902555322204,61.11242450096307,-0.3847902799310816,-15.571176941401063,0.0080586751423403,106.77316812517796,31588.47573327273,-69.0680842650645,945.654977694776,-3.510120702971548,286.8159217936669,-3461.0090435148813,11.87411283541924,1.0251217422386187
2018-10-31,-30.733475062699014,0.1376608191952474,79.24304317937619,8.987488590597382,113.7067891107192,105.57105300790712,16.098967008810256,-38.40074626149382,-5.9873823019805625,-92.62408290642176,-644.8360512439333,1766.1055878995594,0.7303023484765846,451.3104394392016,-2.295317408384669,-28.609637372248105,0.1886544778359837,-12.370397998641238,1.1146436210447064,-141.0613825743527,-0.0683009537646341,-3.9414892141462583,-0.0068825125999638,1.4054015578223016,-60110.42191224545,-0.2887351008439509,-24.89897197919436,0.0710152884366195,1.2527548572114142,60.34267523293238,0.8590095848675645,-3.861250050828837
2018-11-30,2.3379570704687738,-18.34184272409641,20.114589073485547,79.10569619410566,2.0081422907978648,113.43166129888452,105.31561062813094,45.94788668353675,-6.313391761193731,-37.559530758914775,-620.9408846737891,1768.0167135351458,0.7222673408735284,388.8614728681775,9.154580573872645,39.09777037778494,-0.2944761787636807,238.07424218141452,-8.14779636561525,-452.7778519372344,-1.8975765476597672,29.85486861557183,-0.0056485175888633,34.623996452008896,34047.83736850321,-1.402566815739192,-61.042786299441104,-0.1093820034986023,-2849.6949138987047,943.7027452035836,-1.2714648688157482,-30.733475062699014
2018-12-31,-31.696885610889563,3.809574589470176,-47.42162079830054,19.36346953739311,-262.77379041922086,1.9696413034598124,111.25689959229877,194.28296043675567,-4.866096978442981,54.73784146565573,18.0646977025558,52.888216354001656,-0.0209603239825587,60.681009108096106,-2.702292559774108,-14.682458098471216,-0.6439140997291606,541.3415563954161,-64.40466854599708,-17.505782792804894,-2.002564082337344,12.370888791218022,-0.0106134239504089,23.75257771043684,-298143.03386883065,-142.91500197448113,-316.6050230094197,-0.6424295925837029,33.30908869844416,2606.297570158465,12.324051516903433,2.3379570704687738
2019-01-31,29.124244501466983,-22.82376151497159,-435.4155346067406,-46.93976802056765,55.18374208923608,-263.1083322388906,1.972148887586468,181.63899905230795,-5.035389805743388,45.01740901388074,22.83314322909729,50.32139475056821,-0.0141806191769486,-168.7724053028298,2.2953194709934337,-52.369415976616295,0.5004047198544015,-827.1858149249292,4.194700855601695,-451.4665572946704,-0.1195760717050973,-20.59786200850749,0.0020427225214657,18.79183726132979,83325.75843700022,-31.589977256845486,91.13495783498912,0.3701247276936144,-32.85947891141768,263.8498288076662,-5.899179239916656,-31.696885610889563
2019-02-28,7.229101242252021,18.18353841529941,58.89507912779934,-428.3610599121524,-324.42523710481544,54.17302819587686,-258.28939034070635,165.7657471944818,-3.174473956119337,100.13601683214996,31.149911076065383,-29.18093263176213,-0.1038818121073422,-186.2363048843563,4.095491296866079,8.389160361182661,-0.0930737746976646,801.4429772646366,-60.42299800771934,479.59372009236114,-2.751291946697279,-31.290884782263674,-0.0124277740789374,29.20785594093385,-357667.9056571834,31.109308860815872,-260.81234326451613,25.689223137027213,1456.6528116100558,-3703.8436085913054,-1.5582794604612855,29.124244501466983
2019-03-29,-0.3692193329855344,7.598797063951807,-436.24965908681975,57.89922647054553,265.619331395508,-330.1877652033357,55.13526405627576,-41.42973060681817,-17.82361299936445,29.51226106255484,0.3759110799842222,-53.32130297952408,0.0562465343198049,-401.023588234467,-6.401655717790291,44.979078606959575,0.4574860588261806,643.9372581941699,57.52486025753706,543.8168314179036,1.6226163479125404,-67.14853049551675,-0.0087891090255047,209.371904914197,263299.0834001191,-26.510196889493272,53.98446012493969,23.431844796689237,-74.0398206234479,-4255.159844817201,-11.126314308902115,7.229101242252021
2019-04-30,5.626936313861202,2.4907896597210395,426.4179422349197,-437.1242505915905,110.46497008346984,266.72979283016565,-331.56816465516687,-110.77261096857204,-17.96849183316956,-22.169256959019865,-6.380834712667785,-38.56612922574893,-1.1045532607691246,-264.26076999669823,2.364412387322865,27.147530901870624,0.0620465109334293,0.0894840668183434,13.779938979656436,-53.15527457640731,0.5140418666986335,28.08714980188506,0.0149628567486139,102.80310830045984,-14955.094240441918,43.14075171917921,286.8370079173401,0.5971943300226457,-38.605332286580506,2454.119904653635,-5.005973174121742,-0.3692193329855344
2019-05-31,-19.747041235684776,8.842283481866302,118.46135089452704,424.346767546686,36.12989673009088,110.44666578098176,266.68559508307106,-20.488511332072346,-4.471346790612344,-0.4444413278321626,-0.5510833665593207,-111.17044519928496,-1.2565703616896773,-270.28040903886193,4.566708617432539,-52.00529685233198,0.4290496795610696,-40.774964492126685,-0.5484587208457015,530.0461138097659,-3.5559224454709977,-75.75430559158076,-0.0155033127212709,-249.12069217905628,650014.8802111894,-38.49832953768328,-121.20255000954148,0.7699011252540799,465.973412553578,292.0547420711664,2.703047565667916,5.626936313861202
2019-06-28,9.096246069518028,-16.40746811930739,10.896684305554976,118.23039958006576,128.71551908517358,36.26083435235844,110.84693329109334,-2.6442603277794987,4.052761481582487,56.023900046871375,-16.082080394449633,-278.8555439148288,-0.0660286593550212,206.60025671535905,0.0928233455983758,-32.271608020500395,-0.0104896647277712,64.7577096884168,11.993366408501515,-696.4983550776914,-4.444450349239958,-21.933089935023418,0.014812137875531,-331.2118363513296,162564.95353233814,31.673489647957467,-646.9994699337831,-45.81136278409279,144.40744735298887,4799.042426537322,3.198876258365246,-19.747041235684776
2019-07-31,-0.7434346255137507,15.194326579831824,85.3756472004852,11.364559422207364,-235.5081509560577,127.16551053984888,35.82417680316603,-74.09506992965665,3.8207368565125055,-11.2000823189048,-26.0197291131244,-256.37285958655195,-0.0547259695438644,229.3311619464668,-7.117299811442763,69.93211172364028,0.0280459369064889,97.56371569310328,-39.99609807944216,39.37630312239887,0.2938837835646666,-70.53550318401403,-0.0119730057219371,6.844921780341787,157594.61310207844,-104.7085014960694,-59.761397335400034,-9.94752467884178,-2.1727113051179003,3.0715820345722022,1.6120742733679947,9.096246069518028
2019-08-30,-19.084905010728907,2.688083437768146,-268.97722398343706,86.1718378002583,220.6825321479108,-236.8016808387826,127.86396784278084,29.36099893233724,-3.576447296843858,32.37300227803748,-43.11875570523384,-120.96505724350018,0.0181339572968182,117.21270922374048,2.371939085269453,-57.09401256118957,0.1661431362426242,-220.30575821724423,18.02284695567096,-10.51422355545795,0.2227275002196052,125.58289857401496,-0.0372139014762167,70.67694839904165,176086.47273122892,106.32988248847778,104.54092693583698,-0.317536577736476,-8.483260591394526,-3020.645588132189,-0.7849778188022398,-0.7434346255137507
2019-09-30,19.08877725937337,-5.940736378113796,155.72181904644793,-269.881588597735,38.9339339605144,220.5843727015152,-236.6963516055604,-6.283836119622862,-4.938818334390914,-35.701063305095545,-13.5977813611296,247.0947321776938,0.5670295136752759,-80.48800414962253,-6.840383469261731,-13.529862010210508,0.0107500638999731,-41.54242584603357,-1.4675599502379555,-338.5961447942198,-2.140407267896549,-35.0167021374873,-0.0077160229484294,70.50682091360552,41156.13352543861,-31.820679423412912,95.26050289773048,7.164056799611458,-5.127409874703687,1853.555380767568,-5.724338757219165,-19.084905010728907
2019-10-31,1.7082711332921192,3.205140553751475,-0.5431724051541438,155.31540365481672,-85.05733761814102,38.476936253361934,217.99520324690803,-3.95204247321886,-4.894918848880828,-33.54253636918968,-14.663273000379956,238.6090213327302,0.5626967550184088,-157.682368987717,4.287862904427996,64.09676274644096,0.1576080835790527,93.13834938095286,-38.71009398979686,535.1768499529544,-1.2587193370226115,-39.9095061948392,-0.0132206506298895,-0.7960430565061642,-200183.39365218952,-71.05852035034695,-85.57354927049528,-1.1956646012184606,-2.597317923528521,-550.1763206502583,-0.1407831481435266,19.08877725937337
2019-11-29,14.04568962545941,4.632610868394727,-248.5847849031313,0.0372462376724522,46.69448866851016,-85.98894881869673,38.8983642662822,-26.628307604138342,-3.309997511665185,7.83184905768249,-18.3162335492354,219.14156472273172,0.6200048057373837,-215.78861935875895,-6.578122091292286,-76.01011458667713,0.3404172791091646,-111.87679253030068,35.697155007025685,-118.5519981409684,1.3214197059590589,56.68306493644741,0.0195654332803503,60.14193405310496,-80021.4628456682,132.68027924118633,159.28491144942473,0.2783763378824844,-686.7530967620148,8566.603103915513,-1.494218134076938,1.7082711332921192
2019-12-31,2.950858754540895,8.631361532722321,261.22349276347404,-247.90667619440435,67.14163634912288,46.73609551033971,-86.06556875168255,38.29513548837821,-20.86399640599148,77.80835840288736,4.783292489400596,-39.715219543515424,0.607687711103643,-160.34211773292034,-6.820198322418417,165.92973816288696,-0.4081982078960458,47.47767581591914,2.9358960291488074,181.57994156189957,2.8174136951041504,-54.63335424931665,-0.0465985555768931,62.49940080731875,140327.2026535347,-74.13138171751507,-56.81336142797864,-1.872638040764059,-30.115204474442635,-2633.555216416513,-1.194424049688287,14.04568962545941
2020-01-31,-14.668034365463432,6.238281902952564,35.38132924589958,265.72294879538333,126.01449144788543,67.64934185967766,47.089500260695104,44.66701888150283,-20.99250032779173,79.94280884936445,12.84009881455522,-37.7386402504696,0.6826998476683449,-247.80287021932503,4.698051214360955,-121.50475652980596,0.4145755983910177,4.419785593059842,24.937235262931157,304.6145336812177,0.5325075506352022,12.759953717547887,0.0118468538202907,21.643456035903966,77805.19319883361,14.160887986445232,160.77839793267958,0.0252160153884304,-1.904324961172506,360.0481099170865,-2.598974692971524,2.950858754540895
2020-02-28,-29.72410856281182,-0.2517110825999368,186.049663394986,35.77354318574491,90.80410794652516,126.21409453525584,67.75649634118706,-50.9769984275011,-6.052848373293523,-4.633336740557628,10.870601894209427,-90.25714753960776,0.8131611861746265,-243.8417346335381,-2.2620734070909805,-29.46091571702172,-0.0801863000198643,16.743011820345416,5.263162324074983,-482.6373476033644,-1.6750416734894171,-100.29363893623896,0.0105698909836789,30.6650678308356,38428.28443321213,-111.3426308886592,-39.31067873957454,23.457174249738465,-48.582912589947,-4756.123182790834,0.090727606340522,-14.668034365463432
2020-03-31,-45.89035735923948,-19.2975712662771,47.41004280592503,185.19697018168347,-3.6293060775828887,90.02044302141087,125.1248314922162,-107.14110620274026,-4.718505329229141,-117.3232386139602,-11.286457784627716,-258.03588500483505,0.9615072599720728,-365.5469392629558,-2.403880022697834,236.943442562113,0.3944836015717818,76.75002841007212,-28.721841353560198,-449.91973379886366,-1.4328066235365071,-73.434425100716,-0.0082751782845943,48.77367506101092,-131707.0980528593,-117.31245297082933,-172.95343127490287,26.709309223045324,-94.34141075651156,-7747.30174384026,4.486023669326599,-29.72410856281182
2020-04-30,19.354950562099923,-32.381950668562595,-206.86546500609325,45.89794952018625,-274.34402127904525,-3.5633817821386344,88.38527250812133,312.6378027357249,-32.773044326413924,149.59134016806686,-21.819056214691688,-261.4256265811967,0.5624943169169895,-242.0975330162619,-0.2557841065549482,258.6756928581565,-0.0174417362323069,34.96373901335521,-59.93008818389262,-781.3633427855749,1.5845363133243353,10.803389885406888,-0.0218828393245721,4.104781209805537,-323502.0051684603,-42.829726794452654,1430.9791508228027,-1.8554058385130645,7.905662571012954,-348.27339089336965,-0.0304730751603656,-45.89035735923948
2020-05-29,3.4146992143870216,28.442884965934454,-396.3552214179925,-201.47516044332244,-451.75341581402506,-266.6977405079943,-3.464066267721187,690.598937996859,-73.80396642315414,425.68960606198834,-18.23417822185492,-181.41957610664412,0.4600168838451074,-291.0032166713679,-27.087468484069305,-484.0335328231713,0.3262908810725093,18.269399481941804,-90.285189958523,287.2646401103905,-2.2715489247377008,78.89120700501462,-0.0304820494000206,-125.32234524295046,-653076.4216779359,20.430640426776336,-20.280792408655543,-3.236426711522782,-4996.531451134599,-2957.162655811342,-5.55483666929257,19.354950562099923
2020-06-30,11.088393362577596,12.135301064893245,-581.0930683248424,-400.6042928755031,407.550036697834,-456.92514785477766,-269.75093103516747,624.959543526715,-41.57095918629954,351.0264293935387,-12.180528614353303,-36.13366290159031,-0.553662139870003,-162.14068751683578,2.235130297185633,66.08700851611886,0.2608469269738798,-466.65075423295366,36.05123784743091,260.8264478033054,0.8730689395840443,528.8168491112224,0.1300273059680272,-120.15251161649896,199957.88161614165,558.9092102512877,-1461.149936729048,-25.058210183813934,-100.56259243596288,-9217.739005597225,-11.570768247859316,3.4146992143870216
2020-07-31,-2.9469361172551984,5.440233873163473,287.276444026948,-582.3983841387458,173.50580514077063,408.9008464539579,-458.4396096188879,609.1289688248752,-41.57700374812573,331.1599661034189,-14.613759081171825,15.556049201395936,-0.544155593067418,-197.19853021014137,0.0036595015777334,27.893154230773632,0.1850446731387904,0.1748476650206498,10.55704758841921,541.0126017250022,0.5117280854893806,-2.6125920548256545,-0.0010298506630639,12.23449747617022,18137.642902478576,-5.935365514988916,104.83134566715398,-21.756501617841487,-20.25622532163925,786.1721576310592,1.240554785564722,11.088393362577596
2020-08-31,6.170249705842286,12.60797075516288,66.69122926700408,288.14343410657216,78.18015064047492,174.6787042868213,411.6650159480917,270.6940479579503,-13.343554329671496,163.038831830953,75.42091107421152,225.2940667662433,-0.3068143260561771,-72.55330301644335,0.0089697164219426,-25.25568525872572,0.1566234203587342,-17.733608029726383,21.602945018522405,559.3710336478563,0.9022265682671672,23.709314291287228,0.0692828802845254,48.17297681552253,-11767.135611645876,171.00564293960815,-459.4099221221522,5.788440371862919,5010.044975425972,-940.6585198560932,2.092556259513536,-2.9469361172551984
