date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev3,mom1m,max,log_Mkt-RF_lag1,cashdebt,cashpr,ep,lgr,pchquick,chtx,dy,pchcurrat,pchsale_pchrect,roaq,sue,sfe,aeavol,bm,quick,sp,stdcf,cfp,ol,noa,cfpq,rsup,first_lag_excess_return
2011-09-30,-2.128672485177308,-2.022373636769742,22.209748379253703,0.1249071761137589,19.06357606915617,20.888254525095498,10.407626982226638,40.21428225565705,-12.996739630514735,35.86301991700972,15459.140359680654,11.593780897797927,19.282057678783413,36.90861466595598,330.2392484975608,15.942608460768126,-28.632068709861866,1.3769244687959628,30.08758947385978,0.0563430404912328,6.918746183936184,186.276341446102,2.1092470022808447,-71.46986315552499,1.6458542976014598,0.3279118673066783,5.437300608726641,39360.18944604695,37880.59498783667,5.437300608726641,-1.1168829263806197,0.4193036081507535
2011-10-31,2.428950684316508,-2.5874746083228484,22.24922447959409,0.2042422773863327,3.8441140826562776,-33.24513422536573,-48.34202479881732,41.32966244352019,-33.795489208298406,35.81140706506778,15401.80345225172,11.611408034138842,19.21781686587784,36.17439347049171,330.7092879223048,16.010612777379983,-29.138382934240497,1.0476426636175231,30.05853570283166,0.0569334895054028,6.890047282415599,1.4697446697459495,-0.1230319081309438,2.423899882303772,0.1293635182037249,0.1165134722315563,-0.0229856930791001,-20210.594424427487,-28597.509751912206,-0.0229856930791001,0.0084917403706104,-2.128672485177308
2011-11-30,2.003739197697937,3.5090047621089155,11.67952834440847,0.3772468128387299,-37.48601856237866,18.703873303740448,28.439784798149013,36.1468384841505,-42.804756973251024,34.33336713194047,9074.48812899639,11.99342108689951,11.395041517240458,-7.949568089886053,263.7055207491614,20.02612053470363,-53.53292042951342,1.5889139133167838,28.680197494083096,0.0566800040651672,4.8033483315797625,-68.60323932584149,-4.052260330200775,10.683369413761056,1.907403391340658,-0.7343765099990875,10.977673125827955,-18953.32343259081,-729578.9459114596,10.977673125827955,1.9353066836260735,2.428950684316508
2011-12-30,0.805844597279233,-0.0918994231374766,22.243389260608005,0.0002576793043976,43.830295919035045,3.813525756787861,45.521094000697474,43.0697206804914,58.820369186211,32.08366973255766,9194.536501196762,10.170619229048611,11.738041093821964,33.26147885381592,315.55609499579487,24.637507622470352,-12.634765937291958,53.982873056199736,26.144546293577765,0.0326571860995028,4.773965484215242,-212.621010458366,-2.2794980849829685,4.559877063154545,0.0013861173780185,-0.0728026688903114,4.341313790895804,63130.88767555449,72820.71525043435,4.341313790895804,-1.7426801411985116,2.003739197697937
2012-01-31,-1.1877845137873346,0.2424017158236049,22.30854656265775,0.0017871682997956,36.04288666288819,-38.18318277409927,56.79309253210385,46.10154115736212,-1.5441811600473463,32.32846568870175,9267.693803755225,10.242528813343466,11.828433721209665,33.52880001863529,317.364326325776,24.779076084111672,-12.7308306857374,54.2925774535384,26.342106436348303,0.0327823018316108,4.902173836333501,-0.1714605326797382,0.0187540037644025,2.458216076056374,0.3005328062764931,0.1103315968889795,0.2857808819536132,42410.11763884407,51224.49938692525,0.2857808819536132,0.0472843027358687,0.805844597279233
2012-02-29,2.6622848339343648,1.6203788598788111,22.311093207178505,0.0798299759129352,14.803634033592054,44.2815270540876,74.2299456304057,46.17921451068877,4.064821424162712,32.406477496816,9293.796550937035,10.260160534768088,11.858012885710089,33.626560707940875,317.3840007934517,24.781096267141,-12.761131274897194,54.29640004690828,26.40328168150918,0.0327069884445558,4.872663351091139,0.109517368468623,0.0444550571675366,-0.178635278196225,0.0321913595940088,-0.0110546287829116,0.0732756286818911,15822.061274759471,19504.601517646573,0.0732756286818911,0.0164765885787359,-1.1877845137873346
2012-03-30,1.2449480734685274,1.4195820773543413,22.26721966008612,0.0613984040420264,-20.88067070245893,35.95083366006829,76.74809809643013,45.9687846858286,27.0449519230142,24.164788510185463,16326.364124726357,5.964664027158844,16.26445826955771,-41.17165036801563,-21.08185466169487,30.093441891451008,1.2419432286037733,-211.4623814782248,19.84822307000868,0.0142223834170176,4.687211097279112,124.0576210402674,-9.115903901540392,-47.217896958897086,-7.404291724602977,-0.2236673437477385,-8.088545898572747,101601.29047113845,-109997.03797157668,-8.088545898572747,-2.1909927703192924,2.6622848339343648
2012-04-30,-0.1093957496844119,1.0096077872425255,34.083667704935486,0.0309204434933555,47.41981817492879,14.88531396449185,64.84022339486447,48.18329870016756,23.959074218786217,24.41881965462327,16501.90823177404,6.024359145478854,16.423048790895365,-41.48965180266465,-20.995156849558,30.333200217585016,1.3694513343754906,-212.83317190378077,20.05696201497,0.0143065549239147,4.738499242999039,1.0550066283008306,-0.0679791367536797,3.2385508757022308,0.3432881862289818,0.1568648966383072,0.3270007589405352,58530.317663972266,67980.792786384,0.3270007589405352,0.0310774261949569,1.2449480734685274
2012-05-31,-1.7120481142551642,-0.2817047464552478,22.37303785902087,0.0024047249662912,23.77650825051529,-21.183352127713388,49.59016131681716,48.37519890178532,17.01285619008825,26.440489810186943,13573.95473378493,6.170601599360117,15.002116067013104,27.98509849008452,3.334951623549955,20.93510437646502,-22.93067260235182,-227.88471040251028,23.29996849471665,0.014323440052002,5.615283853188864,-104.88873185159537,-0.2912566745629839,24.8991882311189,-2.606063979681202,0.4365251745485174,-22.998132764362207,-405746.2567566391,437818.09112587664,-22.998132764362207,-0.1198798810134866,-0.1093957496844119
2012-06-29,1.463419158881717,-2.107536615255134,22.35914478856901,0.1346550099092488,-0.6258918923075267,47.63920472180976,41.55300938175796,47.13838687920174,-4.738855606049858,23.42733516560071,13682.929920727403,3.974681148656351,11.540670837795885,30.05316199146924,-188.52590054247264,7.81778320297548,-19.96654304078577,16.496939516974237,19.97926369910264,-0.0140781953455547,5.537588652269475,50.21708463344079,-6.184876737650361,-31.528456315762757,-2.30768551150409,2.203048951304297,0.642802571610126,7330.22109613847,-1745.0955915041268,0.642802571610126,-1.8252296655434004,-1.7120481142551642
2012-07-31,0.8541594867168693,1.254724424529921,22.286848403083937,0.0478833720352494,-29.06210959692619,23.63422562084637,18.13296932825413,45.480694291508186,-35.23746348565396,23.270150871416185,13591.699844582954,3.9475968020115073,11.463625006976615,29.841165599991893,-187.37893295352453,7.767575638602018,-19.841782852829127,16.412099368547914,19.84483994406521,-0.0139903698706317,5.46009177523942,-0.1606052857164641,0.1158008492855771,-2.64083164840099,-0.2370594141572084,-0.1509247687542689,-0.0657272127253882,-33763.23815692775,-45017.130298983306,-0.0657272127253882,-0.0129084739987748,1.463419158881717
2012-08-31,-0.4323421143075002,0.2591681364997523,22.325635770509606,0.0020393832792005,24.26829386239825,-0.626299332080908,10.697825919981554,47.04199352587318,21.120019550734117,26.495214419676238,12399.138760560652,6.115796464537075,6.200644506276503,82.50771630525034,-196.81833484571973,15.895399859507876,79.07691160494136,73.51640784124868,23.41830488028566,0.0071925643240672,5.43359026022589,23.85651801801744,-2.016283393918542,107.48205698994128,3.9333192346477546,-2.876148784439849,11.069734976128212,332509.2672530161,-599499.5968371816,11.069734976128212,-2.687896304397655,0.8541594867168693
2012-09-28,1.0036515188317623,0.8309899159105532,33.051746842393705,0.0209225038748672,16.299684740280526,-29.29199465043171,3.186439964023734,47.257889288403646,4.373760718522995,26.624865235479056,12459.573371968245,6.145249873078918,6.236212411114325,82.7294852798896,-197.46702764165963,15.95760987463066,79.28019598077057,73.79372833234414,23.533346827117988,0.0072155692198864,5.4606446089005125,0.2092723650497348,-0.0713066110775884,1.9546270897517388,0.1639426777669541,0.0788325207587981,0.0908118437761018,26480.468498065136,30246.60482621286,0.0908118437761018,-0.0030315752324368,-0.4323421143075002
2012-10-31,-0.4056937569225358,0.8879437605580329,22.351717124664237,0.0239135144738334,-8.16148527118529,24.31859955219305,48.08584940431609,44.64335620498465,13.961701682322854,26.530093666063674,12415.750259858838,6.124419825628497,6.20248993075017,82.83630973113188,-197.45751167745203,15.935149444515435,79.40303931282448,73.71282409626784,23.448592514157355,0.0072167699834677,5.440180152759401,-0.1120100839240763,0.0094649013875702,-0.5968046264021041,-0.0698301021861595,-0.0249451757687211,-0.0471770605325012,-19790.69772263244,-22804.982984492555,-0.0471770605325012,0.0013187651174695,1.0036515188317623
2012-11-30,-0.0027232246038585,-0.5859409124492025,33.04040662299063,0.0104033429542503,15.729062122221434,16.248616701205485,16.74572673837147,46.14552491556171,14.9594556599783,26.871151807274167,10333.94012262755,7.735002022379893,21.959017099981207,45.24804509969776,35.8899793501464,23.30745924985457,44.48238666045367,47.887902861429545,26.135842576167423,0.0291675589258063,5.1756183127166775,-87.71301606776248,2.736079583088141,17.46317816662213,-1.518934947438325,-0.0127461238365249,10.553206504604203,324725.984277389,229576.96018048376,10.553206504604203,-0.4519572689806805,-0.4056937569225358
2012-12-31,-1.9692473734372216,0.2563447633299727,22.374865364050784,0.001991531796907,-7.05809475913791,-8.152941931327137,1.8182671178098533,40.72868053160072,-9.856918940218392,26.839749505386443,10319.298805793442,7.729888089463235,21.912854359649764,45.15884609691479,35.87278136003626,23.311644853120686,44.395684083100704,47.984242158219,26.105303974455715,0.0292084576858501,5.209478323227236,-0.1039879273104702,-0.0143096348982822,0.1428986249344461,-0.0021111278930447,0.0066972571228234,-0.0110985558227554,-9046.534210521728,-10286.124224448577,-0.0110985558227554,0.0014879881511926,-0.0027232246038585
2013-01-31,1.6147399887148732,0.3868724406089201,43.68086153076312,0.0045379176886416,1.310189780103416,15.709483299014368,-23.295979875030497,35.94191648807983,4.310416501435217,26.842037993720744,10323.032156134315,7.726180004492459,21.937530943346257,45.20310536837368,35.84831126309862,23.278672649948795,44.43809636474328,47.81889012449746,26.107524945869358,0.0291275241689204,5.212665110119468,0.1632877563110639,0.0375397200240392,-0.806879105392909,-0.0450237277751455,-0.0325621944502181,-0.026299390286077,3159.863973145373,3762.417926005088,-0.026299390286077,-0.0002007884117849,-1.9692473734372216
2013-02-28,1.2030133936250302,1.7794238174930244,22.25340015323023,0.0964519847163205,-32.96046377625983,-6.997057911926205,-11.399878198081934,35.63123750938699,6.449110478648127,26.62092951643458,10241.296858935217,7.657486453111895,21.78319692997684,44.87747598716622,35.52118181746145,23.046491401708813,44.116708154584586,47.22905222661369,25.892461283176328,0.028791122461006,5.1728977165637655,0.5149839355785844,0.1915710493402862,-5.373238762026517,-0.3767215450346981,-0.2097461856692533,-0.2952740570818761,-43669.23302527238,-48294.69749081787,-0.2952740570818761,0.0097374708864488,1.6147399887148732
2013-03-29,0.7861868940690555,0.4220156089549275,33.990724183340845,0.0054091866337165,27.40084670221823,1.3204597449630762,16.12243572769112,36.68883944857026,29.976322060530933,24.10810804328748,14376.257716292006,7.815779807383564,48.07963260246287,60.552523463074806,333.64690834646245,34.26268500586045,72.71677562472759,-91.42243853150951,23.054186455578133,0.0283771501215813,5.150910962221054,58.54077359146277,-3.123578677813203,181.64618867967815,3.7936362769419816,-1.7645495073027213,5.153006774715436,376434.9446589556,114774.74788061902,5.153006774715436,1.2837199039768137,1.2030133936250302
2013-04-30,0.7423277163131434,1.304439553799308,22.38821305541178,0.0515372759450641,20.652915404366823,-33.31807191724354,27.77273818561698,29.298779624026928,7.124649355439162,24.196394043978227,14418.588607662596,7.853403233364144,48.44410846375988,61.56131425608851,336.7384044940624,34.48992036512311,73.5555167479168,-92.24022447551891,23.142352620134325,0.0286387908885318,5.127007147647262,0.0451986774136194,-0.1338550332534041,5.520902964730681,0.2610575544628375,0.137393857606888,0.1828893281866186,17447.807773354463,17876.931794792414,0.1828893281866186,-0.0026931838498343,0.7861868940690555
2013-05-31,-1.1739357761297968,0.5080518432596346,22.397704151612583,0.0078143972419217,12.915415308144684,27.55990703264886,74.36933876137256,26.15764645940041,21.981647418650372,20.91507991736349,12541.737043682431,4.731983002834645,7.201006184427997,120.6514100916659,-191.21630971832985,8.268827406887487,67.0674596631374,-132.20824999479086,19.72090087984423,-0.0029177701644485,6.026494506563324,64.40111024820709,-4.545473444210085,60.21566591578096,-5.840519923031451,1.1981073167113188,-35.006097302827165,-753068.109596191,327191.39408578165,-35.006097302827165,0.4420143205107548,0.7423277163131434
2013-06-28,-0.2288025731832543,0.9132286056658192,34.16090915221699,0.0252189604847503,13.256728481760469,20.72422662586535,25.80923153098588,26.221427150383004,8.5784534428204,20.97528397084717,12577.37625107674,4.745936153254997,7.219864937995022,120.99687137470148,-191.543765654476,8.286573650837166,67.25628554382877,-132.4439430675895,19.778234507956174,-0.0029227653272366,5.920552695163243,0.2033334459374316,-0.0544020976898913,1.5427670692829452,0.0826776778925477,0.0395961703775959,0.0069210816067515,15098.834138719363,19400.38365831133,0.0069210816067515,0.0012796387463699,-1.1739357761297968
2013-07-31,0.9191689371311283,-0.3983888213172566,22.37876978554287,0.0048095814081763,-21.00707472750604,12.891743767940028,-1.513037401191541,26.10400543115219,15.332634614662052,20.855348532131785,12506.764553339342,4.717861353548187,7.183860394792895,120.31019619086965,-191.078073731746,8.256289858724852,66.88365552858939,-132.09568257870444,19.66354270944147,-0.0029156635434994,5.804787487589469,-0.3719665673698529,0.0927495571606797,-2.498240813861571,-0.1452814579377701,-0.0638218103216488,-0.0152258759148138,-30009.813027956523,-38679.13984804507,-0.0152258759148138,-0.0023269380963538,-0.2288025731832543
2013-08-30,-1.5241215285671328,1.8116247489192,32.98667470782594,0.09956971884597,-6.50594774639344,13.136726860109954,1.241271153692587,24.98055330330962,-6.684675076645629,22.8101759222709,12775.629778107485,7.1885035361478105,12.174159761140174,-33.56213748515923,1400.790423356632,16.929048844833147,-24.999162223243165,-25.87681749504379,22.54779679623453,0.0204341967061636,5.980418725119888,-169.71340746752378,-6.390520289840055,-70.72471902597022,2.9507763027095635,-0.4448521330913522,10.1949800701683,331799.7071983982,-346863.3362455331,10.1949800701683,-1.320221192634652,0.9191689371311283
2013-09-30,1.9577563529827724,-0.9071072379978888,22.39823393897671,0.0249218433939719,15.582486266966344,-20.987545617306115,-39.36005370719488,23.155049616535187,30.53360603058209,22.882610922601323,12815.60242643736,7.21192165998168,12.214376009886356,-33.67980315074231,1405.980096593942,16.987402596831398,-25.08981039708759,-25.959970411342116,22.61932240736809,0.0205097709632134,5.876565717497324,-0.2977828092871135,-0.1091192522741799,2.474811936230481,0.1348127751214463,0.0690170604964848,0.0376736733216525,17428.025450126268,19772.10981625691,0.0376736733216525,-0.0025977501686951,-1.5241215285671328
2013-10-31,0.6008026351302896,1.218319096843234,32.93889670759686,0.0450860005455629,-27.23071681320348,-6.4291121555571005,13.595645105580548,23.0141064500066,-15.169295686192694,22.710833815882413,12713.67939049474,7.163438539315139,12.13758961017896,-33.5331459210628,1402.525201119361,16.90387890784884,-25.009310390944258,-25.7744729737032,22.448792172274285,0.0204581214682242,5.788075275230876,0.3926947303072268,0.159226988421004,-2.9737436077255097,-0.2142362732556151,-0.0803491964164528,-0.0942961063517628,-45229.89867833164,-51989.92129925545,-0.0942961063517628,0.0048873660668004,1.9577563529827724
2013-11-29,-0.5853415124722482,1.35107185960949,33.00946554404592,0.0553263741804423,31.910483359799365,15.550870931251165,31.132684586905043,26.841768948398453,20.520453187758637,15.81436494103234,13439.832980777814,1.0064038882922723,33.34758154949392,-103.01129782399696,-535.5818480585122,24.92523562213686,-97.37477393208042,90.62469538387796,15.180227205991898,-0.0532326152703838,5.613458773950038,375.5227868987634,-12.916220052421869,-157.80809083862528,1.265286699713407,9.586173838188731,15.19448570028717,162751.6216340959,-152711.98913202528,15.19448570028717,2.100001175851893,0.6008026351302896
2013-12-31,0.8899656841216141,1.0178776656757689,22.40891005420708,0.0313711345407166,11.045223797198643,-27.416557890030383,3.7463663996689096,26.898699498591483,22.756376947996927,15.875911595302489,13479.846834930648,1.021587078699806,33.40245481596012,-103.19632694396856,-536.0181652507428,24.966662760349426,-97.54039227107,90.7479171951519,15.244071489077388,-0.0532651015027072,5.509182569477381,0.1924830848550414,-0.0735701775966717,0.7655027281448383,0.0743757963153868,0.0317532895792851,0.0652702954955302,17275.380107763223,18942.24814989604,0.0652702954955302,0.0008508837675675,-0.5853415124722482
2014-01-31,-0.7987714807888742,0.9141809322738887,22.39060496416192,0.0253341829243378,-11.77020583805205,31.90708821873798,46.26344526135696,26.82774356776308,17.079258018628806,15.751341401998555,13410.307106251812,0.9803629641552885,33.361161083571545,-103.0228887883639,-536.6700484234166,24.934578301387976,-97.40388920138648,90.71224445216356,15.11041231794104,-0.0533620488585775,5.519499607290293,0.4827317543674212,0.0557518845046729,-0.2880500570859112,-0.0717090623980425,0.0116785494941602,-0.0945504098831726,-30299.8848143518,-33595.09742488153,-0.0945504098831726,0.0022621286993158,0.8899656841216141
2014-02-28,1.9272709726067565,-1.1143995082678615,22.400527448181784,0.0376261728396257,15.154921618694104,11.011325498024888,-6.24144350640654,26.85914202313575,15.375748104761133,15.793153639166906,13435.608882330724,0.9924028100146788,33.38697022555238,-103.11553744726226,-536.7141263312792,24.954212664693628,-97.48373767303627,90.760821349871,15.154515131315437,-0.0533573723724059,5.530356165948724,-0.012635864047013,-0.0346668776199976,0.3127005471928896,0.0375693443410583,0.0090868609249774,0.0381679938347829,10969.222797269931,12088.715333271772,0.0381679938347829,-7.692961263949805e-05,-0.7987714807888742
2014-03-31,2.103365473604597,1.4991703214498993,22.410890617901075,0.0681391844179692,-19.94846795066869,-11.599617826211135,14.035524275062354,27.191924775005106,-18.679722510283145,11.9473705963108,20592.82658583705,0.0033100130715766,33.78828345676832,-115.77191125030149,-457.8910928517333,28.865655552527016,-59.416360268644205,39.54523610101177,11.682131472388209,-0.0540628619480081,4.925781795358036,156.77437888954267,-1.029098284446512,-28.1883122160948,-0.2341601947360914,-0.0840780921424375,5.7747297899979095,236156.9665772263,533776.6182337338,5.7747297899979095,-0.2528257184016655,1.9272709726067565
2014-04-30,0.632999547654442,0.1420150112465558,22.49848445249171,0.0006093553712139,30.750528942675366,15.181930727367916,58.47212077986072,30.570757463084824,25.30379785905557,28.47905123820265,20562.794185773964,13.351788551208896,9.160267701410731,-130.25549827331164,421.5253381164951,33.27783913520217,-73.3993592332866,113.43232454917916,30.708793285042752,0.0874014064679015,4.938569282571029,-134.5611360622181,13.735938588573518,-119.8472687853124,3.4090973299367846,5.843701916970897,-0.613770575233687,5745.040144720115,57372.70098641701,-0.613770575233687,3.73071109541873,2.103365473604597
2014-05-30,0.3985098805150404,-0.063250817553937,22.628943672411467,0.000120290865897,32.88175510836871,-19.474838994441612,57.03058496697647,33.902629650312264,2.4090788928261957,28.19190126036296,23211.860038391125,13.595213140160787,-14.152413843090038,-47.774713307230655,329.8604512411268,23.34026993152824,-44.50565478240508,142.13464906657623,29.27642226918106,0.0893042070876236,5.131194521365675,-45.06096980307757,-3.996741159727861,14.64311611159269,-0.3911604728747591,0.6264985327255701,-23.43863822393276,-1090536.2278281078,512993.4830989633,-23.43863822393276,-1.4446868906919184,0.632999547654442
2014-06-30,-0.596055581200212,0.6787984862395613,22.643779598060966,0.0138411692662623,12.539542433787714,31.18180552440753,85.21302749737606,35.32960858566638,-1.0701847519310954,18.28127704407282,23378.66867226296,5.347226848436796,22.41755369491225,141.40802730123647,-2135.2057004762,8.11995009778931,139.24067326142674,-336.71266439148707,17.651444848815572,0.003018690558116,5.196176808762559,-73.3268906896352,3.961577128231937,145.7690476101867,-0.5407952145369634,-0.1619806792159721,-10.783504365766742,33956.55054257717,29679.753219112758,-10.783504365766742,5.626640570183742,0.3985098805150404
2014-07-31,-0.6245479673873586,0.8580497410442622,22.64647375720063,0.0221078299545546,8.661725929740602,32.847585548614106,42.37918484996341,35.43510256484191,11.48725579094982,18.33377763426189,23453.103320638893,5.363467105544558,22.310027627073527,141.18866407299043,-2130.2856731324628,8.12352308930979,139.04864035279476,-335.87590688617763,17.707405696218263,0.0030115669099457,6.441968816033375,0.1668961098833676,-0.0563180751110579,-0.4903337846918703,0.0022230606561208,-0.0564549001067646,0.0159475703926563,15467.3403888857,23900.39427333139,0.0159475703926563,-0.032590286939941,-0.596055581200212
2014-08-29,3.0007316538804494,-0.6851624623232406,22.609613138380517,0.0141218519277793,-11.657118436675024,12.520377567994396,-1.7481056776684474,35.326653122434955,14.459500901774232,18.059445730953847,28232.0164934877,5.714542728980698,36.10151947832952,61.12400093275066,-137.5463014206341,16.17645490369535,30.62536984302515,59.5008953073566,19.06542849954598,0.0003631712281415,6.9728131511426685,-202.5657107703217,-3.541153132076808,71.03153398229051,7.754063925175274,-0.5216508764066958,16.467985545698284,347779.1890558461,-246253.6112344535,16.467985545698284,6.338204829131628,-0.6245479673873586
2014-09-30,-0.3364390669880961,1.3789693870796706,22.589619837968943,0.0572627336521186,-11.177679720134908,8.556276020483741,32.66117181150404,35.270895070134955,-11.540007437542316,17.998960287861262,28129.234306686965,5.696384400881083,36.07318044583754,61.01100671130628,-137.3376435437179,16.146572107876928,30.596770415555216,59.58519262671737,18.99927312535705,0.0003616114589823,6.826790361863478,-0.0312565793702397,0.0916728951888714,-0.6463630185365901,-0.0785052777707449,-0.0253689307183861,-0.033851336881888,-18924.05176921748,-25956.84737136401,-0.033851336881888,1.928388506655665e-07,3.0007316538804494
2014-10-31,1.3236821386829962,-0.6645824972246668,22.739054983677136,0.0132229531911523,47.62957911016299,-11.631040299238286,18.734264603204718,41.20680429604968,23.500251719891804,18.108927308350957,28263.78632324304,5.73563638664493,36.71340441392147,61.79974196515664,-139.31965030070296,16.35540657080548,31.119176736735817,61.23529843447227,19.1049180205492,0.0003622633257849,6.876733325677649,-0.3080467294114832,-0.3415311944129087,10.44835723297183,0.7275358213054375,0.6261982438817455,0.1564651646866544,26359.702640707605,33023.24690830987,0.1564651646866544,0.32558019623057,-0.3364390669880961
2014-11-28,-0.8343043343287118,0.8300172158483585,22.703382768301203,0.0206572323345914,-5.992924357772678,-11.221846453625304,54.53510876627652,39.678986798651806,-11.225822175632466,21.640374349177826,20958.49648216334,7.120110029867917,-3.6373074546557778,-4.160491927170396,-363.1868476134832,22.87424224062606,-20.76382983849344,34.25297480132869,22.660817123522804,0.0033417562577926,5.921626707210795,191.80188977897976,0.6286415214617946,21.00515429379834,-3.3480209576376723,-0.641561246705578,11.381952489944831,188208.82299895023,-713731.2139255544,11.381952489944831,-2.616668857831536,1.3236821386829962
2014-12-31,-1.0121612994596243,0.8423198986892662,22.771383448881927,0.0212098665070049,24.42898037513244,47.75448375025764,52.05639531500356,43.35041406769685,14.127679938631792,21.77683001592933,21092.2639452236,7.1646873856696045,-3.658414651312487,-4.198098424635674,-365.2480966575599,23.01250153235754,-20.906961526634543,34.46747917886077,22.80438697390492,0.0033606967036977,5.674017554626586,1.1935428623631026,-0.2192991715422607,3.841720361581793,0.2881654267618927,0.2010439872346481,0.1601695237691629,34884.87899550889,40783.00809626561,0.1601695237691629,0.0732755872138657,-0.8343043343287118
2015-01-30,0.4389531511338141,-0.0200466954943904,22.735868378648064,1.2031627145837272e-05,-14.05464088423982,-6.013956309186391,-14.562739834813485,43.212397839596605,14.251654173537316,21.71886787730456,21038.532532214944,7.145140360739244,-3.645944578746139,-4.2039225858787095,-363.9338505940212,22.94231708262037,-20.86955490662321,34.37352483773982,22.74470576385984,0.003348565970088,5.615549040142682,-0.4390644847773615,0.0982765905915243,-2.2353132811012983,-0.1525988597330467,-0.1202749422569908,-0.0760998213294783,-14041.8520310428,-16240.997343439609,-0.0760998213294783,-0.0477386013433029,-1.0121612994596243
2015-02-27,1.0557877919366372,-1.0540873166104063,22.72185586890828,0.0333026993268764,-18.731366054803328,24.213051200844497,-3.1496003455515105,43.18719940247986,-0.3387193607009376,21.59730720830818,20897.7219931553,7.109717005170188,-3.651697754782789,-4.017673797030525,-365.171651808957,22.899426867949096,-20.57813665488218,34.20233246280317,22.60767823566093,0.0033603208444894,5.587388726246046,-1.5391662159589998,0.1594480629919061,0.8063334760171301,-0.0451234203508335,0.0653004455046186,-0.0861735535233165,-36515.802571255714,-43915.73595451191,-0.0861735535233165,0.0511383824494444,0.4389531511338141
2015-03-31,-1.989700326003423,1.9901278684821693,22.75388447000388,0.1185893144375098,5.46662457762288,-14.044273839193274,-9.273135829202356,43.33108817049732,-17.858376975116066,16.549682161205688,24822.1048604284,5.784489431143452,15.296446940303852,20.565836651961757,-449.2647399689213,27.624915417802228,30.95812232680948,-42.889268666189125,17.7956644386231,0.0032190041204349,5.522684132792158,-149.41587166028785,-7.762695846432955,5.703475918333311,-1.0398901344057307,1.4287918913231792,4.278391878373945,583234.7834697589,-549433.749221853,4.278391878373945,-1.3538003454948733,1.0557877919366372
2015-04-30,2.036413713788286,-0.3768230131308834,22.794668267957867,0.0042442300519359,18.06952894763195,-18.7616590829284,-30.734265930565165,40.54486285412441,33.798770702469405,16.298643550915685,24961.19745360548,5.498538095766239,5.055468132156358,53.020681191297385,-234.54673854600773,31.68888083993879,62.65144962777367,-39.461828062021645,17.414875759763728,0.0004725240475603,5.416419737576108,135.0688772840709,2.8780813475330547,112.93641736507097,-0.5451057135787281,0.1358796996128859,0.6867453089041611,6879.572055553086,23990.73185911961,0.6867453089041611,-3.3663827999906726,-1.989700326003423
2015-05-29,-0.1159465192329578,0.1960829684504995,33.23385456126302,0.0011534900544455,-35.21426621640538,5.504587717459381,25.39786524881777,33.983924443363,-6.339041266503277,18.99587660187541,25337.819266091497,7.108343592393504,-10.369072667979951,3.760737058650033,738.6863142434769,8.531372251497737,-10.914933595922122,-16.731664684707596,20.53847048722208,0.0071100291968433,5.514091052369528,203.20974683305016,-4.71340746087688,19.769430387103284,-4.746564002227117,-1.303155397675816,-31.47584139030592,-757660.7701897398,31936.796761870384,-31.47584139030592,-7.7645683677952,2.036413713788286
2015-06-30,0.7045323390952266,0.4517694046532552,22.7824295760928,0.0061026592485479,37.57543201435334,18.06150097036524,18.02466796321556,41.1775360052432,3.334831232753728,19.167465830497648,25612.017653013663,7.169279934536863,-10.446785996635226,3.710852898736064,739.603042037959,8.586979447016354,-11.16663992074041,-16.802873202452183,20.736953985164917,0.007122566306002,6.218285167625141,4.156730776532584,-0.4513585166646479,2.481597127532382,0.2433094112096796,0.1105210292898419,-0.0114947856836759,57180.1494918894,64350.13852433674,-0.0114947856836759,-0.0081056806345894,-0.1159465192329578
2015-07-31,2.3349870671687216,-0.515542230817994,34.98431396548519,0.0079487604069044,-2.069710205749888,-35.52514046775665,8.66151395958304,41.160952175035206,7.654639893110836,19.158722592932754,25599.112365352747,7.166097945888577,-10.442450880303223,3.711421792248254,739.4209086495965,8.58364118672732,-11.157416763906127,-16.797364268955484,20.727145287492664,0.0071207113838733,6.215455387119388,-0.1930099881673754,0.0218923570788334,-0.2380842828183631,-0.0155901253819621,-0.010507181129391,0.000409716511205,-2691.443590085022,-3011.4390852451324,0.000409716511205,9.752652294259256e-05,0.7045323390952266
2015-08-31,-2.1914133375890894,0.5113698751816298,33.35915019059652,0.0078150732875731,8.865951138047997,37.43498776219729,83.48035102550884,44.69691270513229,-8.743500742333358,19.77763948753873,22745.255439256765,6.6890652858843,-16.215151568790482,-28.97365958056602,178.6983761922708,16.136024792878054,-30.150923404436497,121.2608808330682,22.204453173192267,0.0003598474249865,6.302860002090347,-192.5978239436476,1.7582061903349455,-38.21549190822429,1.6703141232142826,-0.078159794183314,16.409970622239733,106829.62542240694,-454623.8557309825,16.409970622239733,-2.336742408042382,2.3349870671687216
2015-09-30,0.3833834589170747,-2.093433585229553,22.906848260034884,0.1304230606358586,39.57541407530866,-2.0822286688863194,8.759195682012392,49.675016530670135,8.738191369950735,19.92741597286633,22906.29381181911,6.740364228967813,-16.357103018138734,-29.215171343474218,180.5566307596897,16.27332710144991,-30.391247631465703,122.4314253159607,22.367376843109056,0.0003626213501005,6.49912827832339,1.520290334658057,-0.324649457292665,7.387215908474445,0.3881420516383542,0.3404787825525446,0.1336424875402091,38337.43285577372,38303.49522770289,0.1336424875402091,-0.0093230314984908,-2.1914133375890894
