date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,max,indmom,log_Mkt-RF_lag1,cash,chatoia,quick,acc,cfp,chatq,cfpq,chtx,currat,operprof,pchcurrat,pchgm_pchsale,salerec,chsaleq,tang,O-score,sue,depr,stdcf,pctacc,dy,chfeps,first_lag_excess_return
2011-09-30,-12.293702218832296,-2.654194625989433,16.5253445832887,0.1639301212995395,618.6343660004842,-18.87929477864225,80.36595175696897,-20.080762946644743,-14.71145227407811,47.26109168753288,12.552209131192186,1272.9216358760043,-24.84093295580089,123.75906497765868,14.033644124395252,123.75906497765868,1677.342393170086,1875.854819320701,22.206476052079488,168.30937470950812,-76.4417381735268,1473.2941207562008,165.51233768922114,233.9813926050164,-2528.280640667256,-9.39401615397438,-0.1118133377492753,-5.173416753963721,-0.8135155686968866,1.7339821484835478,446.7626072746001,-4.917289855274462
2011-10-31,6.924067337109781,-3.3608285393072697,16.450824082748845,0.2652869607165055,608.7738273508014,-56.78168379060908,79.68789887628967,6.011078765542063,-37.59949115427061,46.45034977920062,12.37961800824796,1272.150096894345,-24.042205851624768,115.8654098058798,13.88290063565746,115.8654098058798,1688.440839009439,1864.684060168148,22.285627714905075,169.81818856601697,-76.28528486690908,1437.7809635768392,163.71662232336297,228.80425570448205,-2493.2451329262067,-8.751024053905496,-0.0962681181692559,-0.3504207394031908,0.038239641873343,0.008840612888993,-31.309737825867245,-12.293702218832296
2011-11-30,-6.958425549030597,4.484714945403705,20.291146640156697,0.4821436658943051,584.6802613555164,-166.16616849835782,67.4354379681483,-18.9599516430103,-46.15172946546956,44.43206836627785,11.9061520015236,1221.0508992915106,-22.95851835535325,110.35280843505215,13.30425304585188,110.35280843505215,1619.0102393975692,1789.5509429940096,21.41611120540598,164.5841513416707,-73.49018263985788,1378.5041404724773,157.77060850547346,219.4219864834088,-2389.977058956053,-8.331173547379935,-0.5032332310166723,-1.839112828304124,0.044719366585509,-0.094589366702547,500.1399702275994,6.924067337109781
2011-12-30,-0.0465041790010593,-0.1183823227919745,16.27906941750738,0.0003319354305889,598.3340304921727,94.4029231572108,72.85044374883972,15.659875067100982,64.32581923327629,41.42450939319799,-2.6880798191129585,1269.3394042487716,-31.250737982988767,106.5437448601574,5.240840887701748,106.5437448601574,-1956.7987059170557,1849.4554010127868,20.100436274490782,45.73752483688951,21.812520440592564,1131.4554636067155,-17.425897621805476,222.035482509773,-2745.3171123852944,6.372458603371635,-0.6219565239626821,-1.9902189009210216,-0.7515835195350962,3.34343500436261,331.6019077753043,-6.958425549030597
2012-01-31,8.65462068885379,0.3072552494234943,16.083449407280153,0.002265317470422,584.3623006601721,-87.35777238717505,65.43219124203458,-1.0073460431528256,-1.6385094270404967,40.33996418654162,-2.4561793712462032,1248.165482120016,-30.38307829667554,100.9293047229962,5.22753532348554,100.9293047229962,-1918.4132499143727,1813.268961024146,19.86395395313757,46.63850422648024,21.237774690040453,1105.457135668875,-15.378206388291009,215.70877757762585,-2687.0082367288705,5.969654483141551,-0.1670465067310171,-0.7466344342194375,0.0630083815286886,0.029963334114619,-183.9747680934672,-0.0465041790010593
2012-02-29,-3.1325744251923933,2.051042827430215,16.075069451971956,0.1010471708587943,584.5441704983814,11.468214576764169,61.28560586485531,-9.356601993311624,4.30970056377513,40.196993106747534,-2.3102994529326906,1254.870224576461,-30.234173649607765,98.33592867408989,5.302939596229649,98.33592867408989,-1928.055975170627,1818.8814127956527,20.055244500349037,48.46931124327101,21.15356123487564,1105.9788573768813,-13.958806072867215,214.7882781309128,-2692.080160537545,5.759503635422549,0.1016161462840674,0.2588682752733788,0.0205871533271557,0.1612014948659199,403.1627235547187,8.65462068885379
2012-03-30,-4.106355986690408,1.8299764933372344,16.254015835407344,0.0791483901619339,601.954523617792,116.30074222428064,92.45932904305744,-4.839284925824939,29.656036813937195,46.96848579973141,-9.402121008628072,1302.5977642997302,-43.156815201470536,111.90799019679176,-3.2331540124431903,111.90799019679176,-786.2604957066678,1897.648562101856,16.11003565439561,-12.73644589604487,-0.5823915447200392,1261.0260947368365,-90.4007443817194,222.56764680293003,-3197.872051247189,6.312002974636622,0.2071947044713145,-8.250621082037547,-0.5552986967609259,-1.818143855507776,747.451910771993,-3.1325744251923933
2012-04-30,-2.4348378595315023,1.2871876259655135,29.14958751972821,0.0394216573573757,595.4571838605619,-35.281775427956404,89.67116865893506,0.1896046904587853,25.754143664969654,44.350285158174046,-2.839512715599673,1290.6884117653865,-61.543564328433455,87.17955128309407,-17.626792833006785,87.17955128309407,7996.466667249463,1879.420861120896,-3.0897340781509346,-23.03735734573525,9.080877231548008,1421.6038129187314,-29.95068607765307,221.4782430957985,-3194.527683122368,-279.7438804732615,0.0018713550236029,38.53163843905657,0.5677417041176,0.0095105944152367,-2059.619811908366,-4.106355986690408
2012-05-31,-8.488281410204603,-0.3560908999022266,9.6141488150412,0.0030397097955892,587.4828902685053,-50.62929279764766,87.87992291243022,-3.110816981914229,17.99236469983621,45.10384156050152,-0.9731817790391264,1254.0083349363076,-57.28766362527628,78.05447104373536,-12.950855159534433,78.05447104373536,7674.115705289802,1810.8814656315308,-5.372274170467232,7.894473761372474,25.020833094105143,1335.8333026299356,-15.497829258149764,218.3002589545216,-2362.496176102669,-268.9642747330232,-0.184194819668253,-0.8903283761394789,0.1858073723014814,-4.620845479402043,-6037.95014508789,-2.4348378595315023
2012-06-29,7.897818072062479,-2.652304700974818,15.174611060763972,0.1694614049440256,582.9251141111209,-25.862468907143832,85.61485678011056,-1.0032200533593791,-4.976041735256544,44.06449601022511,2.18083180101542,1397.0294490790402,-8.996712245860284,54.323719040469896,11.421521121142048,54.323719040469896,-139.6466630259927,1951.2951856056616,12.62719681977658,-5.249721711873828,26.61314603325316,1203.5960689025824,7.275238783023672,217.50831026292275,-2299.787717528278,-0.0216419718416484,0.5594095883458436,-3.03690280151865,1.100931360949047,2.164698555694872e-05,11502.608850659732,-8.488281410204603
2012-07-31,-0.37165012542902,1.5611401492308872,18.369089417844226,0.0595769502078461,566.0249109314208,-117.02884930847672,83.2277886891564,4.077013822069293,-36.164538940228766,42.6673964875243,2.1136309545198766,1353.0831137533078,-8.733188538784631,52.854698024100834,11.096844629608851,52.854698024100834,-135.51177644301882,1891.0209943370105,12.224674487423338,-5.273256404066466,25.80096677566105,1168.7353166744406,7.0027239677884765,211.200436751525,-2230.682557050237,-0.0209251150409807,-0.3711635480584689,-1.958848558308148,0.0096187214686509,-0.0015277648444625,-142.21088940375648,7.897818072062479
2012-08-31,-5.615417263353301,0.3266199771692892,33.79119325258952,0.0025701590059955,581.7258016104659,106.28257641771762,108.21327984519002,10.476606221900242,22.20008827153827,48.36445910513309,-0.5362674898390865,1340.1142712829485,-13.313154965173048,183.15852165942547,2.740675423640853,183.15852165942547,-407.2803551703157,1843.255939833814,3.72270104381883,-21.569297059062336,-10.287637101911402,1131.7520795616265,38.01866019584763,220.88461631454305,-2279.370162056349,-141.56540557028012,0.2772976947356973,2.3612478260929066,0.0059013263610642,0.0654119581756903,1464.1280065543815,-0.37165012542902
2012-09-28,4.98615270025203,1.0443013862211636,24.598641768793108,0.0262932189445405,580.9659951673425,-4.874227101898616,107.91050018358224,3.84678407356485,4.571597235408996,47.17038004900559,-4.978017151622554,932.9336180237572,-26.195371482392844,189.90918319482265,8.970452588067877,189.90918319482265,-417.5039059861119,1373.7380893353102,3.178301705380985,-123.7840666099062,-42.92621917208591,1179.0909692826065,-1.798309761780544,223.31027783644944,-2174.3265344367046,-140.79942887520264,-0.506258817240754,-0.2429176979274245,-0.6944089161422394,-0.0003849393936688,-3873.0644930759818,-5.615417263353301
2012-10-31,-1.7496060100847666,1.104763370582914,21.45499503586823,0.0297527569043252,570.3259115280606,-62.35414083026454,104.29068070192434,-4.966221422097731,14.359555832645745,46.39746416528611,-4.480565525807299,926.5037187128646,-25.45522526727232,177.2594033236013,8.890978957733367,177.2594033236013,-402.70332351557096,1357.0881296525686,4.172105296573596,-123.15237364856812,-43.06094507993736,1157.029625228622,1.7243432209940863,217.77592413693824,-2134.113218963992,-130.8535410108799,-0.1023459476050465,-3.0782089690363392,0.0119251864307643,7.246890685483343e-05,-211.61226550827632,4.98615270025203
2012-11-30,-1.883345907673961,-0.7349894765931368,21.04044138009152,0.0130496905580496,580.2141477651529,68.15370595704036,112.47712310912864,2.432892362271812,15.625943935668044,41.20153370772973,18.132472533788302,908.392064025135,-26.30216026705256,261.4718086995194,5.016421237682954,261.4718086995194,-280.82183617365104,1343.7961995464,18.45727516531312,-53.46935046444391,-21.14641207715833,1325.7584678142111,213.1941833667117,228.52671655828223,-2205.3695357814977,-7.379633883589028,-0.2560579550028645,2.6032489269238965,-0.856851080040872,0.0030529454028322,143.31830430834225,-1.7496060100847666
2012-12-31,1.14719503728568,0.3204588736164638,20.553245660511852,0.0024896316512098,576.6707578140264,-21.39708207917617,105.4641029597167,-1.664128436857082,-10.238751959052028,43.46871866264243,14.27924146710216,938.3953502214688,-28.09061952891585,259.815433985829,7.471380786357628,259.815433985829,-475.5213835652837,1368.416404851673,19.64112351547694,11.845352076671922,2.6764867869028706,1328.4734185082186,151.58654666251172,228.01765578260276,-1314.6642599615311,-7.208841191899683,0.0901104152410798,-2.2420990555124973,-0.096600459247685,0.0311120415723268,-1608.5698324137356,-1.883345907673961
2013-01-31,3.330520306098593,0.4814200426226884,15.93599548813278,0.0056469375891587,573.20511027455,-9.483629109705548,103.85584769283994,-12.28545884778966,4.453206644178313,42.938246148488986,13.87487826564678,939.3802691427748,-27.73673471772493,246.24192651684868,7.506437292303867,246.24192651684868,-477.38150624026673,1364.3136314861854,19.90981325182673,12.247294152352715,2.835172552128098,1311.3471845319746,147.30940398203344,225.0250544912878,-1283.2191502978235,-6.798093944977525,0.0515616086432189,-2.098937057354888,0.0669525635403578,0.0027974227173641,-80.42726267696048,1.14719503728568
2013-02-28,-5.874660786608566,2.2281402044354177,17.94668846448983,0.1207742319908937,574.4796511694594,13.014274957592871,99.72684456922184,5.261081205575676,6.738503695699385,43.06567420464403,13.969660816965291,939.4199089593424,-27.814386758651665,249.4634520362132,7.497377364793993,249.4634520362132,-477.6820627735857,1365.7608456571743,19.86087619840065,12.198750280932607,2.7764072086960123,1316.1908151846808,148.3157891401085,225.8546140480179,-1289.2604223603885,-6.895634525163946,0.0001162475950504,0.5196693624906601,-0.0158900342616492,-0.0003003869447839,-5.461601662311978,3.330520306098593
2013-03-29,-3.375091407777687,0.529958101889125,16.04495580729251,0.0067927399374335,581.1681606201759,47.71023911933637,85.19416721870867,9.954897181158422,31.501670369189487,30.50499655020008,-0.6093750863059517,745.0066477664964,-49.01712444654065,264.7807499987045,-9.605384636320595,264.7807499987045,-253.49075395654933,1218.618752066959,12.759171301839732,9.263573299783031,19.00180186567425,1441.893678478848,2.9497759610666776,232.25120979329276,-2097.219929564054,-7.017617300973533,-0.5247206571069132,0.3904038705260575,-3.3460891214751607,7.315925920717361,223.52890815887983,-5.874660786608566
2013-04-30,-2.429859882267007,1.6164796940865414,15.607226956393797,0.0638657113785652,569.5724931121578,-79.65058568823949,81.97008817428937,0.0,7.30049754392892,35.71535851366531,-15.91402279965702,736.5532766471201,-107.82660109635722,292.74297694158804,-57.08000674153619,292.74297694158804,-301.5642684864483,1204.897192163287,-189.65213029226328,18.33843009244921,18.013200680783658,1377.1480050694306,-103.80345367922384,228.7555848618769,-2071.48340355036,-4440.777856903632,22.6531553129668,57.00591249260904,1.1752386399633863,-0.1675823120364707,-219.2334104496349,-3.375091407777687
2013-05-31,2.9535361615907165,0.624759329818376,17.79116074801584,0.009609487001315,562.9742818281122,-36.160908628714665,80.75018422906234,1.899615054669936,22.24262582964701,34.91602605783923,-15.49484257687878,733.0249103433396,-104.51644587647873,280.3577885899889,-54.78162840666785,280.3577885899889,-297.00414932571323,1195.0271816097122,-180.09470400080738,18.69916539913176,18.190061876810624,1357.6027635737523,-102.0723061119608,225.0539674714556,-2047.482011079965,-4232.044753910383,-1.1305113213339195,-4.605233889430394,0.0165134533830624,-0.0490013100639714,-1300.7178005065784,-2.429859882267007
2013-06-28,-3.83866433426857,1.1162376257247162,18.081188621416672,0.0308250884828769,558.289769286962,-28.894072124325668,79.89395683272943,3.1921209934320167,8.587111908343012,13.637086685163268,-10.556865195269722,582.5761711511678,10.317972036932536,-423.6713626391282,-35.59138365187137,-423.6713626391282,-69.62712899821551,1087.678055724716,22.02075894453088,-32.07871783498473,22.63074337315275,994.0047365022148,-72.53577269711312,216.5301645690141,-2249.68128161751,-0.0387088728245545,1.2154284426458233,-2.74624464802244,4.53238340441996,-7.208484982329568,386.8368599282818,2.9535361615907165
2013-07-31,4.657760861743976,-0.4908306092380923,13.71111211679585,0.0059255924022915,564.1750460976276,38.37185497574895,83.43943575347778,3.7490644064707688,15.5797881338214,13.868802543286051,-10.749743888780207,587.3275600110003,10.611107743903682,-435.2911471231352,-36.6009712136798,-435.2911471231352,-70.05643584824102,1098.322476527347,22.382621786967423,-31.7485365771595,23.026748885905405,1005.16667674684,-73.4859067117199,219.0006048846301,-2270.3563469716537,-0.0400349478533303,0.7221430230394645,2.606869914746227,0.0127622359837129,0.0004358223331469,1.268194732038694,-3.83866433426857
2013-08-30,-2.1677703027585293,2.217047632317642,152.8785340834633,0.1218523921963912,556.4812712005848,-47.50205728369714,60.54684594398636,-10.320152623460896,-6.718165351918449,26.56940854067839,-9.25169221884098,778.8247892226104,3.307108369990469,-411.68053814065183,-3.798210656663159,-411.68053814065183,-91.32589080583512,1301.0892613404435,20.695153242311413,97.31202216204684,41.39716152580276,1014.17776835397,-64.29863934445287,215.01791854389623,-1992.4061626921284,-0.1010659723950248,-1.3581905301992307,-6.14781728445287,-0.6097032022787333,-0.0006162386376674,-11.988710497450567,4.657760861743976
2013-09-30,-0.6985520315609093,-1.1240143918687675,41.14623900549027,0.0308811455507195,566.4859119097262,49.95900060885501,103.37352134808208,-0.860466605081048,31.1349483455147,33.695381671032585,1.8577270510003925,824.7076691602283,-2.8736856456874094,-171.57408316769977,32.03346383833954,-171.57408316769977,1745.483487709685,1369.1477276667233,44.01383080247259,130.8076705604422,-9.4374575873148,1066.6222193623353,63.75321045276515,224.8754928341145,-1601.2344870777229,-1.233567608914629,26.477499904842865,17.25642191324421,-0.3159259824319796,0.053482193519403,-373.73812452046025,-2.1677703027585293
2013-10-31,-3.2433716847631784,1.506397662577971,27.47534950812908,0.0557468449873312,561.773690749407,-26.124392513063576,101.39935406375888,-2.0293788906788985,-15.43415745927846,33.072227253233585,1.9752134764416356,821.5526113710978,-2.8700613284064795,-165.7643569708301,31.94781035169752,-165.7643569708301,1673.845333335801,1361.16491404726,43.08822194915869,130.85033211801436,-10.432017743706712,1057.1359776811332,64.44243280139959,222.25812212933155,-1581.7660326500986,-1.1939093103077514,-1.6722302637868791,-3.4841310833666057,0.0015715898491852,0.0001696786774801,-4.677372943562176,-0.6985520315609093
2013-11-29,3.11453138583627,1.6613582479232318,18.56291449800229,0.0680325975399503,560.7987831359112,12.406692951703477,96.22424613331437,-2.521197089411988,20.75332670064141,26.554750502020305,-0.3331333448082869,703.9949549815005,-7.041460365318722,-148.53793813363572,1.1293084393085622,-148.53793813363572,1385.781749201667,1289.74809281799,38.47711747849836,8.746359624614303,-6.598745573003182,1050.4647763839714,32.346931926411365,217.9541237250932,-1480.5139822962117,-1.074956947602698,-3.4986523200671518,-4.1570255957130655,-4.376945128846198,0.0010433512842351,-8.084239745087842,-3.2433716847631784
2013-12-31,-2.615406642202528,1.2413661730804506,28.70818172321928,0.0382590821502573,554.4676920925938,-32.243353930505975,93.80667024992262,5.217636180275258,22.70544441103845,24.193151195444205,-0.1445080699234382,859.1102007694979,-12.407067500430708,-203.3914347972845,20.841932561030287,-203.3914347972845,-227.8089526637501,1446.809677628857,36.57329573853102,42.317645577043216,5.49010307029525,1026.2058407248965,-13.649829284264506,215.44328449495524,-1913.291290740401,-19.302355207143314,10.4710118186997,-4.275349483715132,-0.1146255127924718,0.0413058575331693,12.505985182604007,3.11453138583627
2014-01-31,-4.497204848792388,1.123323624726661,11.31826004805942,0.031130036940575,560.7773033585087,39.2484856976497,93.3881436769114,0.5253375463604054,17.28323631048684,24.55434294137566,-0.1147274885394127,865.7055352490096,-12.391072913415696,-210.10755448505645,21.321267158580945,-210.10755448505645,-218.06910071619308,1459.8802202276806,37.32424774240173,42.33269385552889,5.365766464588599,1038.055720152362,-13.551736170936728,218.259957191202,-1935.825512586668,-19.89395344906702,1.7586422651755953,2.898367494496611,-0.0292938235225275,0.0009392724617437,2.539245112901,-2.615406642202528
2014-02-28,3.647582824333926,-1.3591409872577054,15.647332745698987,0.0458895336192897,555.5702345553162,-20.562029503431017,90.31184931384394,-6.585011967566136,15.396205994510089,24.06315787704601,-0.1972040431183139,867.4901502448095,-12.738318224634796,-194.94683374443707,20.403698675645884,-194.94683374443707,-253.43991599006569,1456.639965151805,35.98171617782983,43.51669636635221,5.842219193923832,1027.893689271453,-14.054277827716009,215.0860471671112,-1915.6032513502048,-18.59247993515898,-3.673761561387046,-5.798002175953414,-0.0245120347121989,0.0009638185570043,2.9468161873810743,-4.497204848792388
2014-03-31,-2.911180326731353,1.8108177162921035,15.526631018259897,0.0823039520942631,546.9955381875811,-42.70554342746311,80.0289492756427,-2.330539510068123,-18.46855504660226,16.068992257500994,-2.426434902749929,758.1859597057801,-18.73969024997676,-177.46256213465824,10.195028377889022,-177.46256213465824,-1038.279347030762,1444.7534938690662,30.01495271191119,-10.744159238093255,38.838041195594506,1023.4804271502724,-25.828436752150527,213.6159511196244,-2022.0814697581543,-17.44547029751799,-3.94185077576482,0.2993330418261735,2.0482904289204225,0.0242993902649623,114.68125371474908,3.647582824333926
2014-04-30,-1.5030691677552472,0.1722394794722499,15.601780552348597,0.0007390419578202,554.3053418344886,46.33601804615167,87.43614776603857,10.197056086744723,25.193877820765085,27.79783192705344,2.1950455577555856,766.0342604154837,-31.97381691283272,279.00183115751344,-2.4416227699715645,279.00183115751344,-1948.4935565218757,1414.0494651079914,18.853301885741093,-35.18098857472845,30.862008110853065,1093.0449482429335,-0.5244556178162245,221.01656952461275,-1994.494014837506,-46.43546691562906,14.032234982155067,2.5784622678068274,-0.2230650318293521,0.0021427505298251,-46.672305516190434,-2.911180326731353
2014-05-30,-1.1778080467927698,-0.0757834059812093,15.55358147427714,0.0001441254339255,548.4862834096722,-28.12236675234879,85.80732276246907,-1.521022738108375,2.3534347524192905,25.68979312007607,5.542215975922981,841.3878750424317,-22.63965686717711,255.70335721166057,-4.1730403562841385,255.70335721166057,-1983.7646692159055,1539.5617314448727,19.259126430089932,26.974092529187157,2.2323266653070686,1103.4853131697882,55.02469973070413,219.40967977277995,-1637.2586001438178,-43.4092316908855,-3.266958048191512,-3.924896720561208,-6.197732703917474,-0.0004487892265127,5.724050679673354,-1.5030691677552472
2014-06-30,0.3197800939097828,0.8095666941774293,15.543783657391614,0.0165076232101137,545.754806071549,-13.438743252904064,85.23537322483561,1.445873551805399,-1.0379204685190868,21.68091750027888,-26.451095902667703,906.9142379834368,18.455377213421727,-1077.8454773489348,-61.19469170317173,-1077.8454773489348,-727.148729668431,1640.585078590761,18.706204937688213,180.3328813496239,49.8914218554546,1144.7815968665027,-31.99999023768044,209.5377553681299,-2149.234478185884,-48.76724151331915,-8.343058722034606,-3.772915134454763,1.5318695735072936,0.0198259741213214,374.63104681335466,-1.1778080467927698
2014-07-31,4.224443031951704,1.020823908961009,15.52008179748626,0.0263017402294042,543.4083277836913,-17.17999633307589,83.28325204458771,-0.6421094772777398,11.080470563831303,21.564440795489965,-26.31314249838608,902.5155261686872,18.360272627697896,-1073.20055081096,-60.90880052807261,-1073.20055081096,-723.8354855398395,1633.654878112303,18.63124435780353,179.75403390566484,49.63829439673992,1139.9682264100536,-31.520349169596045,208.75907345114248,-2139.2497167565443,-48.55750774846114,-0.2654203462956559,-0.4407580602783127,0.0046067817297359,-0.0013406463014636,-1.3313373430470392,0.3197800939097828
2014-08-29,-0.6603276796627098,-0.81639608685976,19.79089903147265,0.0168267021137725,544.0570730384084,9.747950386286284,82.72376525030397,-1.215759912485205,14.01774358869764,25.764822494629744,-28.037810765242902,1034.3323924649894,12.454033376629866,-1047.8881866722747,-57.15931073850911,-1047.8881866722747,-617.8107430610071,1783.9307445408108,20.88429480848833,171.64796394502707,12.75652056362884,1195.0499737393177,-73.34844487165027,211.5205674351488,-2428.966638932534,-47.59976266418703,-0.742433153982816,-1.833920350154699,6.676754708012908,0.0010663344674027,7.232144664020609,4.224443031951704
2014-09-30,-17.887291351755042,1.6654582789434778,17.859799439959325,0.0691593988448318,552.8018335268812,39.64370539693543,75.07311340979228,3.5819024810484503,-11.393773108937944,31.157755732992342,5.388711903858281,1062.9342393810437,13.83386804899962,-1330.6340692789463,-4.823762166414301,-1330.6340692789463,233.3803141366318,1816.684929954468,21.61432875204316,50.91770228135549,-89.54179475990468,1297.8422884052984,100.06150357130124,219.5044528325849,-2385.83137309059,-39.46779916990196,-14.993759208493197,9.23184620351995,0.3993793518722632,0.2065457585626401,-146.54518082763454,-0.6603276796627098
2014-10-31,-6.595648926480148,-0.7961921352995984,40.21754743779161,0.0158415416900021,551.2802811925842,-5.04263285190248,74.32411545999118,3.363863613907568,22.8923253883466,30.789917287892315,5.49233531451404,1063.4130470458972,13.252648300428904,-1296.9317395480814,-4.644137179742517,-1296.9317395480814,235.5599859728221,1815.0595318375847,21.531698985013467,51.09570696238411,-89.38691300178431,1289.3802840349745,100.72269641073268,218.6212535963137,-2375.0183974888982,-38.47357184363301,-0.8517568883698132,-1.9069416514637825,-0.0267561708401146,0.0002384427581927,4.2516359003699336,-17.887291351755042
2014-11-28,0.8287508866945948,0.9531239363316968,18.94271824825901,0.0237210773710762,518.7733704231449,-130.79216166760094,49.07449629815631,2.9664724081107217,-10.321842694576686,32.44187241929822,3.0220017264901053,1077.594230230957,-2.415628743264444,-890.9420854187837,-1.635333974768398,-890.9420854187837,220.23148507579927,1700.6788533601125,18.37638294954338,-3.625120602242903,-47.0763759419847,1265.7048723058892,66.75107970496273,204.44775455951225,-1897.0494138099164,-26.96056642850472,-10.265361706449006,-23.557283035931405,-12.944570737609215,-0.00254053609402,3.7586901145355966,-6.595648926480148
2014-12-31,-3.0020727851300637,1.0197527790152856,20.398420591709623,0.0256776794027044,560.1249091847974,-78.10984195290129,63.54975296433642,-3.4133842112846686,13.940229388611671,26.44924537971341,1.1008707364759858,971.2969161760118,49.5646036264774,-255.37013667729127,42.831027496824056,-255.37013667729127,169.04127296683623,1644.6614672033772,21.90432661593215,-56.51493150238024,19.71512833980055,1121.2115494264312,10.919534173854869,211.8933780382903,-2153.5776617080724,107.51302114978868,-20.783624960239067,103.74473478809514,-0.1256408721868442,0.2737356194884808,-214.91021684202863,0.8287508866945948
2015-01-30,-0.1500586495348974,-0.0243080214381197,24.79565266718876,1.4589190057698772e-05,561.3540186395107,14.436708623173685,58.81137360103312,1.0297223191280669,14.135061770525516,26.30306951666968,1.1142822358162137,977.4918581111716,47.71102715007811,-248.47458436538852,42.00244391122941,-248.47458436538852,174.70295645624796,1651.024929728751,21.955780228303137,-56.91404070074061,19.53708101303399,1126.135034160287,11.051204229473646,212.1850975812431,-2151.7308530786686,104.9108192030803,0.0210087540154511,-3.4773052371551216,-0.1239592867903329,0.006302439801979,-8.681873771920465,-3.0020727851300637
2015-02-27,3.7986290330060335,-1.2711075795722386,24.618651797533182,0.0401592096475758,555.4633456152318,-32.14774504188443,56.7466529945865,1.3596067017608018,-0.3333780307827077,25.76263019744492,1.1204915067655712,972.1049218453746,44.81277780433945,-236.699218681326,40.42852638278483,-236.699218681326,180.09744508852998,1636.7983119788091,21.737272053484677,-56.68529482891547,19.03515532284699,1117.1497946755464,11.113019724601966,209.6930976401304,-2121.263347667016,100.31357396288512,-0.1570841150062705,-6.836188199021763,0.0489981082830279,-0.0004742275784351,-11.29622192630103,-0.1500586495348974
2015-03-31,-0.4297280550923918,2.395239589714382,31.274059948842115,0.1427294322924335,555.2062589149598,3.1390883409688968,58.68240569036563,-1.7887137708824068,-17.5411152507779,27.86058579393285,-4.490072262447617,897.1503079332515,37.036519811981975,-224.5990246334345,32.716621482429616,-224.5990246334345,-1122.2523362901543,1588.0348947344196,20.35799848232552,-33.695559861769325,-15.868896366947864,1245.067550243954,-42.84052279717095,206.96695357783608,-2372.5894313282115,99.29009891764888,0.2225196734429246,-3.577724326698928,10.428979715663434,0.1829004506891569,73.9255689802732,3.7986290330060335
2015-04-30,1.5844193836284235,-0.4556561842162477,17.957538120034478,0.0051321432158108,562.9035930153441,58.22880637348392,60.65026187323288,12.532638699714184,33.542744789063825,37.33516505021265,-4.261441008828489,923.2915592180374,-21.20142300873036,-273.9576141360188,11.038448259892547,-273.9576141360188,-1149.3783329923986,1562.240228360003,-43.61168334406189,-51.917971135104814,-14.655179729759446,1343.0810426111243,-40.61340274445314,211.3780807647137,-2082.1352925938645,-12.920662162508307,135.2560181867213,-1.6498868922634813,-0.0408622079206253,0.0178513338912462,-1.7980997429447925,-0.4297280550923918
2015-05-29,-1.0840958675911476,0.2381131629773679,15.586326116588175,0.0014007395313188,562.2464735963763,-10.85395753053108,69.64805675037245,2.886516741970325,-6.332690140143024,41.39288901678434,-0.6059668528056315,1051.4538573073696,-5.040723136201125,-302.48304702382825,12.475887462706698,-302.48304702382825,-2771.877740552959,1657.2496323379955,-45.57039674967618,-54.482116566039565,22.111421246402777,1289.5427172361017,2.636700669325805,209.1972872564117,-1934.4669368356183,-13.46180490155329,5.516697891941874,4.388862287764198,2.833432019995045,0.0020959450154585,-0.1148647256201726,1.5844193836284235
2015-06-30,-2.338694380537964,0.5483872528696182,27.362307736124208,0.0074078069608968,565.4530460184599,21.615727058651768,71.75928920291413,-8.528527593262073,3.3263698014796006,51.988859014900136,3.684001056999969,1039.9661475446435,-7.820283220271655,13.14083294340578,0.9629487120895884,13.14083294340578,-903.5964691421394,1598.556717069892,-24.959346144855864,-8.19847702309401,13.562790348787154,1919.9179762503964,32.95245705613279,216.1197918873595,-8383.0198196026,-4.078133167931235,-5.354289877626542,-0.9685630847108088,-0.1364318207373773,-0.5647855637394944,202.9407168961827,-1.0840958675911476
2015-07-31,-3.762090707553135,-0.6242466542168609,24.892471810351445,0.0096247926795609,563.2610975516486,-9.745317100656974,71.2769770491352,6.4678600803406106,7.608728061076352,51.52095769698721,3.5544492752726207,1033.6844738666332,-7.756252098350998,12.977803688014314,1.1600776474012364,12.977803688014314,-900.658496151595,1587.740652627261,-24.42569962570416,-8.909725144591789,14.03301724949184,1902.1036520379223,31.655389467836585,214.8732936843961,-8415.986719199012,-4.013324088502344,-2.2061919458207058,-2.459367989503619,0.0086359408123294,0.001951964082177,5.920446832430855,-2.338694380537964
2015-08-31,-0.9784652628475548,0.6158177303366171,24.63610693342192,0.0094113105365431,558.6259203864945,-29.166857931092405,70.19248050376024,-3.418230730211297,-8.613035621143192,51.20232020871721,-6.497781014406441,923.6532050649512,-13.157345194676603,17.302769715306752,0.6601697062458654,17.302769715306752,-728.4304591920278,1488.2190167853769,-26.9640017321956,-53.16972376028603,12.787830877421028,1945.4910170640628,-74.60875225085852,207.352850945742,-7603.434700587983,-4.203356200211042,-4.326132778664032,-3.9921369100885897,-1.3072932068521843,-0.0026610475199132,-12.68500038569394,-3.762090707553135
