date,excess_log_return,log_Mkt-RF,rev2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pchsale_pchrect,pchsale_pchxsga,illiq,beta,idiovol,size,mom,max,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,lev,acc,cfp,noa,cfpq,salecash,salerec,sfe,first_lag_excess_return
2011-11-30,-8.677130874889258,48.87563989442304,-668.9993637893496,-132.06129063880277,-878.0436226592982,-405.247334311264,-156.0327192673663,-115.84046732293795,190.49500853528812,-44.67579072298167,-0.186080430213775,-3.105359709247409,-1.2166319182198535,-112.92636897094872,231.7563998879038,-146.07223427062388,-1.0596046605868965,-1871.6381152480208,1037.383445802643,59.819335708187054,1.3433811008192489,-136.1060683359157,21.58234997939394,6311.013120190553,-226.9791793860825,401.6720580436772,-14401017.774502637,401.6720580436772,-286.57620741477785,71.91561899304179,-93.2897013831804,51.70854307080469
2011-12-30,-10.84875196153827,-1.2856405353338158,-826.5080922443464,-680.3435850965878,-891.9684229013781,-526.733061060819,-412.1421432440974,-158.68743330378882,-62.794035734107865,42.080277320720256,0.1347871345736544,48.284861932195554,1.1576111639512376,111.63393689748771,1761.8142524045024,86.97786585929862,-1.8603263774417784,-251.92516931867797,221.0660526641941,53.98616764817325,-0.1010965044992184,-46.5493947186024,16.392631951364592,860.2464725899517,-6.046112086153073,-10.208615305156172,2134864.454661235,-10.208615305156172,-422.61834272757824,-34.63066932779475,3.5801941199397618,-8.677130874889258
2012-01-31,32.20954938949,3.374032041974105,748.4160425789703,-823.8585141519559,-354.24875026149584,714.3770543199653,-524.5119928194216,-410.40426899056695,-38.38889116421747,40.86527040198639,-0.424476288045701,-21.64931159339858,-1.3225123121731386,-28.137943581081345,1058.1930868717131,13.913229812611576,-1.4542814374523778,-260.84017536655574,-25.256601517760828,-9.48059340077998,-4.13418413897729,-1.91282501685896,-2.3504836039819565,-265.4365987026431,-11.329728034515597,61.97277011951951,-2140649.3869169205,61.97277011951951,24.073914330304437,-72.4294438295965,-1.2270825717510974,-10.84875196153827
2012-02-29,26.856994999673923,22.500022593222347,-124.49833523296226,744.9844261740659,926.2416700896944,-18.560063792676992,711.6301375350992,-522.495143610413,31.351315064801987,-71.94012231334288,0.0294888512110104,2.38684612221914,-0.7045407076240409,-25.55076345557427,-922.8289457420542,-129.1231535428633,-1.1337738916866686,1859.3946727103396,-414.79999686551673,58.18554297890955,8.63361556109297,68.27438316797583,43.41815573126132,-1160.6662742529152,-66.19708720919613,370.69579604064006,-1684190.3613216728,370.69579604064006,-185.1912772162864,-337.4857702880636,-6.691918688072363,32.20954938949
2012-03-30,16.523485176358022,19.85160815847565,-151.01318103700936,-129.71310480585072,604.8968178645321,49.27027020026661,-18.737943939700504,718.4504197768581,-130.05528872167883,-122.479642043324,0.2947260183936182,-0.2416564869458852,-0.6932246655141796,63.43964229988069,38.09177957595102,76.2055429807707,0.94524895361353,19.179899693621337,91.29048356400654,-18.885431177883905,0.9599170993256614,-3.71730912529938,4.069921140594602,-131.38766818969088,-4.1666484887934985,-79.84660418587055,2707004.400018856,-79.84660418587055,11.228480359183775,-226.5903496549217,-7.277178651542712,26.856994999673923
2012-04-30,-17.045115718300217,14.1124325978555,467.5849479151774,-153.49419910908995,995.0307302068468,332.02545781797204,49.68802301258226,-18.89681923602029,-329.81382255151686,-123.05029214187806,-0.4938682196835279,7.778060030896768,-0.5797154495071482,56.661702486010654,1401.675994155752,59.37605495964499,0.1834610523500691,111.58098195273033,38.50619831925087,7.618454616462259,0.0852078102476898,16.040077941377376,-16.529417847207696,309.2486186847782,22.23805532980225,-1.2817007579742494,673468.2124157101,-1.2817007579742494,35.6662420980756,10.11740425131211,-1.3264279026403043,16.523485176358022
2012-05-31,-55.753854630075885,-3.942458524308317,433.6934014176548,470.20954814685655,903.5202768965722,292.8273438655083,333.5527172933072,49.91657929394498,-499.4786998656677,13.578690931136258,0.4339632409078585,-3.9306767412055024,-0.6771952985328973,31.000121684638543,-1272.7856573960626,11.575180548137382,0.5404551122836038,-1577.8962924270663,-711.5529566975192,-190.5965850912189,-2.9734543291818643,107.1376904793692,-17.54980144580327,-4419.285120992008,572.8727429347996,-1236.2305425747572,9763152.724486858,-1236.2305425747572,677.6055734732367,-1064.5623322365154,9.20472662485659,-17.045115718300217
2012-06-29,14.863063970315824,-29.435276537238146,252.5448543992583,431.2951422216975,-358.9526035561751,206.32158343228315,291.3722678985658,331.895274596068,-135.00058368804346,132.26790511722092,-0.2218046887712591,0.1183829096672752,-0.4027372758723189,-33.64256442963415,-1193.5927524174294,-14.38600721182479,1.1164751905952204,-619.7478387013339,-222.91827798123583,-25.65133498425712,-0.0395528383748935,34.69519706013841,-30.0229575938738,-156.7260667426599,57.99834841947355,-120.32599466151096,5953529.299478635,-120.32599466151096,556.3945951737951,6.265113723762624,8.028973509865764,-55.753854630075885
2012-07-31,-7.443567397671693,17.4326516149068,-248.58715554381868,248.376289737865,-560.6880412425551,-56.59497968766719,203.04845218411896,286.7498737745875,-136.9024237186382,130.18455696979524,-0.0842749356103462,1.9033690492128696,-0.4003035389225218,-106.87358987988864,-106.14770207010292,-18.823329861755496,-1.618422163469852,-27.878875096245338,-71.14933021204888,-31.197006536210665,-8.812438899258439,-11.169009031708242,-10.281607648471436,-401.2235813700245,-1.384174958438038,3.436302330300805,-2578738.365922153,3.436302330300805,-78.46814619177167,-117.40856734632872,-5.990128040833525,14.863063970315824
2012-08-31,18.164388854340373,3.6023078492982696,-776.6677141147849,-248.83459317082784,-910.0048775336708,-425.3807896097207,-56.83315073612155,203.9029495796585,302.32601958265724,94.7571403326871,0.6669945223784851,0.9874972861142624,-0.2317046037826493,27.9008683979755,164.88532395100265,27.224415881965683,-0.0318752824990337,1368.7770230128383,1005.4659000677962,-49.93718516539093,1.0841001060476332,-81.06117360062956,-30.718913765254342,4274.681124550058,-174.85625611395432,257.761605925051,-4701385.839972213,257.761605925051,-19.53080892464186,1240.2702794305787,-12.450427987152125,-7.443567397671693
2012-09-28,9.993840275692882,11.512046083137836,215.85187739395988,-774.8723397282542,-394.8199807695387,253.5157717612392,-424.4396971457055,-56.70741574486096,153.1797397105234,95.5070633680461,0.0836979626712299,3.872182105255888,-0.5718619470111399,-14.729394974532624,-435.43362778970777,-5.987991174101353,-0.5316397667215986,168.9352942403698,72.42000641716459,26.460000264391056,-0.0008634776544842,-27.31610774680405,-3.2388924605174907,261.74749647448334,-21.558901478272503,18.97971965844769,545064.1504350752,18.97971965844769,-303.1920771193254,-39.59860879792541,10.80825418853874,18.164388854340373
2012-10-31,6.761848182900256,12.341366571213614,-100.689851958216,215.8742214482209,527.2731047852874,52.501800025262696,254.62047254844205,-426.2892028561376,147.55620855980027,55.83830127722206,-0.988899636587338,2.1546558588512426,0.1190894611463306,28.94731512393446,-468.691037648062,17.598942967994276,0.5475410476068965,438.900387448949,89.37452319174281,9.324197988408969,4.923781593377575,3.159401754726673,2.2221554138027386,119.47167230533888,-5.839297237285322,10.658235139271484,351920.2992192358,10.658235139271484,-2.2426732975227424,33.81238235938508,-0.1831494964036295,9.993840275692882
2012-11-30,2.8592270919749048,-8.148054727166357,269.25167147159505,-100.7463318316944,425.66511305934046,168.45066428429914,52.64681139288805,255.32374106365296,-248.3326353118597,-24.21110897200708,0.6694455675866049,-1.942035772104305,-0.2272862674900473,18.42827991287595,-1070.9201743523477,0.5000449996468888,-0.1630640441406894,-1205.8656301450828,-83.29729840443815,55.7505424900944,0.7729506352665156,-25.003445399691717,7.205512547799003,-197.75516692833844,-145.0203246322141,127.08500806257176,7469016.821728453,127.08500806257176,-300.4814959671239,-748.629697054861,3.7810843195240262,6.761848182900256
2012-12-31,15.793018527283166,3.5687613836785665,147.62423297962138,270.0953950319701,574.0846531800458,180.5644736418494,168.8077036596321,52.75839887004557,-238.1122136634301,-34.155584334009035,0.1505081888975448,-8.266649956670449,0.2215104927135129,14.180717674094922,516.8046542515514,-120.22784493505924,0.067093038068644,-314.5913280525192,17.431668186754905,-21.86724717955053,0.0544627710482599,-3.1325217307933144,10.589124624263263,36.35018947734716,-33.12560579420253,42.08708614776822,1077897.7630000114,42.08708614776822,15.803444912343366,-79.16104472928055,-1.8280437829073577,2.8592270919749048
2013-01-31,46.77989083996227,5.387334842872916,110.85206121951006,147.94075034143893,545.2444553619146,-119.00438093977692,180.51022369586812,168.7569859928616,-252.76266326266384,-33.903355095479114,-0.5237334299492314,6.57088991014075,-0.2947120739404205,-2.014379822648152,-374.2735750217698,-18.313720606353627,-1.471657560878204,-171.5118978537712,2.07318480894628,-2.665979829213484,-4.876756818282274,0.291577864413739,-0.329756363943261,145.25872841769524,0.4648655266078663,-4.848847286845682,-757418.0059384108,-4.848847286845682,-10.259090450005717,-26.375189010484974,-18.593257842622776,15.793018527283166
2013-02-28,6.469659948924308,24.92692258862936,46.00276759955615,112.18605024901376,1116.2119574218946,52.21969734430318,-119.34126807478486,181.02122649778448,73.12770435209382,-120.31707595375832,-0.2247113642857525,0.4676828427075179,-0.3294716230910666,18.974281261991564,19.042608164263697,27.9069100089132,1.0771762977184771,644.6295139831486,-240.4749610019171,5.828539234777281,4.568301177936261,120.76257691510398,51.17695901412958,-938.1749971542596,-128.89407563553897,162.2923120253604,-10963851.307429433,162.2923120253604,131.76942377706837,810.5328082910873,-1.820578572311902,46.77989083996227
2013-03-29,18.466100313480062,5.935308475515398,250.9288175534761,46.82454854374832,1123.1431672618914,79.97270045635986,52.96826346626067,-121.0520177492462,271.56752930751435,-61.6341346211014,0.3983035451236808,31.863515612625065,0.13120023524149,96.35347307437404,633.9368833165223,64.64271780401907,-0.5557207315147537,-156.5229070760347,63.046756400080994,-19.570237030737417,1.1451558812422764,-38.172679182122806,0.6303119881375778,239.57722857095723,-7.593420023656961,50.05510517291202,2432771.7954984307,50.05510517291202,148.43510968165992,236.8431303609559,9.780653091493932,6.469659948924308
2013-04-30,-13.960025995362642,18.31744363493436,727.4266569693137,251.85574819834284,1359.1934466386508,370.50533760156674,80.1773172235111,53.10378714834511,309.0901538538635,-61.721673842383375,0.4684269133907248,-15.622760343726329,-0.299604580270767,17.444253846959327,-78.88042363021341,-51.01931853773738,-0.1674624206630357,196.0267255008057,-5.468732678011293,-26.60023339158852,0.0344377201624599,-1.0315745258159268,13.830271850579152,71.01457189149369,-46.86273887544752,12.06218415487001,257633.3173528612,12.06218415487001,13.201304290612825,79.96516306457488,0.2425765535453194,18.466100313480062
2013-05-31,31.045941333919465,7.150153650198886,102.77505871108094,729.8447612278802,927.803946948006,88.08021629512518,372.48320026848495,80.6053265026664,-400.7073061041542,36.877817853793104,-0.4833973094587867,7.289752853743607,0.008168294612826,36.4892018302744,-342.1456334736426,18.669659134560103,-0.6175814504139119,-164.83690794624044,-502.9930099989451,-62.65356978732825,-2.988923152948886,67.37036210815279,30.97738827523858,-2701.3385283859934,503.9926397232901,-621.1085303401255,2226664.3447989672,-621.1085303401255,360.12600854308494,-442.8775634011581,-2.1787157019272456,-13.960025995362642
2013-06-28,-8.389383928303854,12.810602533632082,281.4860850641537,102.8916266345118,673.8394305837124,270.4850741512958,87.75043059762821,371.08856663594656,-437.7400138633136,134.42883115275202,-0.0351292508545173,-12.383388776498236,-0.1796528131493531,-25.7293233489645,70.45152747406178,-0.0249239547812294,0.0639701912661265,374.3554037473914,-59.47409239361423,10.230922185633744,-4.715456620408196,15.075731738275977,-22.70951341499938,-87.02764541983925,3.704542893336239,-9.343276389185675,8399506.299111262,-9.343276389185675,-77.59248318367736,5.485462701899451,1.049199332767671,31.045941333919465
2013-07-31,34.277199405752924,-5.623866992389675,-185.02151808276685,284.17398787562365,459.93513109995183,106.20804903558977,272.8145184023508,88.50614599791278,-441.4382531076973,133.7263070598774,-0.3333986239168308,10.53638006398944,-0.0433151249187417,58.95963967295393,1457.2145382902877,60.66776669554213,1.4004740917374572,29.945415288686945,35.12212432695742,12.96365630566902,0.0051603158811976,3.931461618851927,0.4351569626060154,244.26349190121616,0.2566901762801166,-0.7535961531124258,1502527.9967968464,-0.7535961531124258,40.18624626072688,98.60698508687346,1.3212243409980005,-8.389383928303854
2013-08-30,-16.65609970679904,25.569878706527884,479.2466132050947,-183.9454361798857,677.9400987403714,190.23598443407343,105.95768203913444,272.1714056422347,250.23223655574304,132.76787066657835,-0.2557887810389879,-9.30222671896138,0.0390549893076226,-16.27757203820056,947.0071487797064,-9.675802594503011,0.0201969761019635,-156.89365907819047,-35.41690205726627,62.87692383397098,0.0141889648311216,57.256200267412055,-34.69960192395115,-1175.502804271342,-151.39751962782557,233.21764190286035,-9567520.396653816,233.21764190286035,-97.00530752820032,227.98412468334936,-2.2477456605771096,34.277199405752924
2013-09-30,28.50784284462607,-12.845993893733851,-114.81885711418003,483.94582034655616,599.9024774155212,-83.9712976995044,192.078344054954,106.98383992136549,299.4963866571635,132.38827193137558,0.7408430644887474,6.801467202086656,0.3195548383926372,66.71549799719924,-183.54263207300028,55.18651676755803,0.2436220008503234,-1809.422174791172,91.19073253171972,33.08691651880417,-0.955616148206716,-76.87571379444182,16.33508678331691,-12.73062994187785,-67.7480985778144,40.32920181613687,1199734.3592698127,40.32920181613687,-269.0075311728924,107.05627213369915,-0.6299143117257984,-16.65609970679904
2013-10-31,24.68089895695488,17.26081611286947,501.12776312989257,-114.14191118120388,530.9051800978147,380.2499837722568,-83.52381153826643,191.0547514323214,239.05367004957472,11.519488323895178,-0.3309499590399801,-10.24915195431015,-0.0532085761343914,-37.06632016422554,458.8938708552328,-11.206631221070666,-0.1301182836440215,119.75974437849868,40.64310438459415,-10.422772397091194,1.5618079974151902,0.1964991692938156,-3.920192498321285,-82.5416970008846,-4.321578225445734,24.432029245357317,-1369014.87204279,24.432029245357317,-17.98943063465049,-68.97949865529881,0.2471579618622428,28.50784284462607
2013-11-29,33.182078297162704,19.18311425752316,-268.8479360935273,504.3561275162394,1040.0993210501874,-191.66542183303395,383.4257491210533,-84.2213842872544,-248.4075156991315,48.51508967234328,-0.1650334539313914,8.972386018875909,0.259281889055476,57.78157425090285,-321.05890480550306,40.66773480539519,0.3896466293842868,1066.3975938384222,-35.53637635797622,93.09967637571845,0.1040371277767704,-33.636783489888444,28.312429983169523,-840.7518473844029,-200.94817556951605,215.3046891498154,-7523446.527356341,215.3046891498154,-184.90782261388813,-82.31476887435747,4.390441098147988,24.68089895695488
2013-12-31,17.096322362569843,14.491603802598144,423.7920177600415,-272.5870995758837,1018.0511432252548,260.1351571993896,-193.12563336770037,386.346895231813,-409.7329363768809,-27.779585862168812,0.2810776127719309,1.3160354901907567,0.0438525909692302,53.14889557585048,-563.3744173868376,32.63496234240711,-0.8727707446288505,767.3555536191752,-232.44779516983,41.89469286049325,-0.0233498505452525,18.154434926932595,-11.398304404244982,105.16474096677848,-52.13938196099855,-4.605172907159954,327787.59260863066,-4.605172907159954,-336.432660924268,33.98932693439747,3.5903620396504863,33.182078297162704
2014-01-31,-24.7314811560819,13.092534758815622,393.2031250091751,428.9291455366505,1572.7066577694975,290.4553632684122,262.4860933927444,-194.87098007991236,-408.140780739994,-27.92450552630629,-0.2350523851378658,10.43012795338666,0.5623382800657986,63.527268446210655,426.532307324027,46.68768952252936,-1.202444539491462,34.144984338587165,39.2505606856812,16.82119363933998,-1.642495274646708,5.31329275411872,6.742902003641461,282.65882154611245,-6.1798510814206224,6.52019111857004,763900.3339668661,6.52019111857004,60.85556289652595,80.38600503082489,1.1364583756369768,17.096322362569843
2014-02-28,16.69234186626458,-15.988141072638795,490.9734711251392,396.38110157413087,775.4302698915762,219.62112369771472,291.8053367109833,263.70607174376204,426.7923997611184,-15.72223772007588,0.2476018361732518,7.753575824318659,-0.1124467019157862,32.96639543970923,-919.1288501699746,1.5741067381719631,0.4153464801934045,2364.3622750890595,-408.18512194852246,0.955087655593843,3.794350773555484,259.1849016748423,31.542606820531205,-3902.521652724343,-90.98923417565328,68.74429506515321,674123.8084544986,68.74429506515321,12.818809313771908,350.55780559507366,-3.945908781740357,-24.7314811560819
2014-03-31,10.400618810102356,21.44860898458,266.2207369358441,484.6312619674597,619.6194326083381,196.1098100181428,218.1017828689325,289.7866248737205,11785.530101507526,-153.14254607196438,-0.3677043106524659,-7.98343886228065,-0.17686786556715,-49.29700882062116,369.2034486605228,-107.2403984948436,1.7157885895779803,-235.56166301686156,-52.04903396584041,-70.03075554718725,-0.0087692165628823,-58.29980090033928,15.076739232762408,-343.87288874607475,-1.3003246311005796,-38.27544792310789,-1379925.997008726,-38.27544792310789,942.712808289732,4038.037826704456,-3.8982028294833526,16.69234186626458
2014-04-30,-18.418022184699492,2.0298970359323607,-374.6751845463512,268.6293351538624,300.96771899396936,-240.07643960128468,197.04941540978564,219.14675665729936,11825.867849873794,-151.293115402466,-0.0454594060414149,-9.260453433824864,0.265219574551633,33.905547120542,54.894902762036736,8.274162667485257,-0.8315415459949101,-63.81464773271546,-21.482463235009163,8.367325800178378,-0.0070437397285716,1.2079700352018108,0.8697024005516596,84.60830128881571,-3.5641512343764816,-0.32498245450887,169130.5458714813,-0.32498245450887,68.54960830838354,73.64252676722754,1.1411617710845547,10.400618810102356
2014-05-30,-7.786491324174822,-0.9010542773428656,247.54013651489225,-376.8011370464767,-248.98983673666908,324.16614722618954,-240.80796008118867,197.6498311905459,11002.581668899262,1.150063781737842,0.6406655104881327,7.215295359074958,-0.4585397683670926,21.665930961606136,508.3644063250381,-12.79601634482094,-0.5266862075378562,-3461.5615873301085,43.47365350825021,-91.10915539434518,-0.0006211169684386,-73.89000036364871,0.3062982128009253,681.4351953027617,610.6402345670657,-465.68308286548887,684320.879692316,-465.68308286548887,249.4917421773789,-465.4314342913767,-0.1428696330230394,-18.418022184699492
2014-06-30,22.625932607824257,9.634623660822523,160.9860510717129,245.9219264276992,23.92341351348401,30.436642470724,322.4083690952209,-239.5021884279305,-441.3406644742746,170.66710311900988,-0.1446390504105044,-3.2912263995001467,-0.427792439262987,-38.67391176092133,210.119248801695,-8.27802628741722,1.903159611024632,371.27343955455854,20.795395646457564,-12.3664747444991,-3.777916700295591,29.68364843295069,-58.540626722980846,32.57953004564479,47.94443266352047,-100.99969468286407,-3743176.799798101,-100.99969468286407,54.66247206439857,529.9489537222817,1.8960204912225576,-7.786491324174822
2014-07-31,-13.00764862793755,12.158627145078832,-278.5788164793826,161.27822208466347,114.58646722137836,-13.460588327624372,30.36924013074971,321.6943915753544,-444.852878563732,167.59221236652576,-0.3501362261190578,-10.414759201993206,-0.1779584688623998,-15.708639853987734,-103.0663326624326,-52.51904081537373,-0.4191683879834302,-20.439015528814707,-20.11468627274644,-4.157586393936072,0.0,-1.1762508342291085,-0.5769829474779726,-89.43462115627699,-0.3691172843251991,1.0896826812721656,-48581.45697359741,1.0896826812721656,-6.53243470945381,-27.171439555040703,2.050622939720995,22.625932607824257
2014-08-29,21.083643290565263,-9.7580279509749,-101.87259542553753,-280.0819438642851,-228.7725345085045,145.22668094904975,-13.545062243810538,30.559826796280355,-83.8612106422421,24.56877372909667,0.1864488686775173,61.60879944359567,-0.2743149323294851,44.41770554160848,572.9635840846618,10.610500326083184,0.2916137248702384,886.06565347785,54.09319933261349,5.583479328825206,0.0,9.221158169944715,-11.416272428474713,-279.77171658858424,-202.34459740993375,164.71716624587097,4578112.592584178,164.71716624587097,-31.463223908849614,201.9665045129332,0.4876661936590238,-13.00764862793755
2014-09-30,-11.853185328908737,19.621053075163147,334.9472280523684,-100.57293846977142,371.8427108492833,182.8495850184661,144.70790054640176,-13.49667641829407,-67.43991190390688,23.64610861257308,-0.154810616906896,-12.096344966244942,-0.5027649051807153,-25.4420233749006,299.69478757321394,-61.93970166207498,0.2644162365354956,-570.2654513102611,28.05896265868978,5.380637181746351,0.0,15.343190812539888,-14.043837035947718,160.5856628820402,-19.06465155565978,-18.95170457399118,666208.8634147942,-18.95170457399118,-395.16186908096734,-1770.1310058261752,0.6531275271478876,21.083643290565263
2014-10-31,18.176291683758397,-9.429689284476629,-180.822472554831,336.6967630555978,320.1154914683578,-147.1250603686641,183.91714344110412,145.552770596476,-143.61567761492898,-42.81542536452914,0.2838413827068952,-7.817713195899842,-0.1524161852711927,41.43410863830832,467.6587015855889,17.62565956495291,0.9414927847819978,2246.511795562403,166.12877998688282,9.223764547922656,0.3618777437795674,-15.73625831256436,-5.213843455609208,100.83159233322294,-6.076713463240395,27.82526961108192,45732.49510192871,27.82526961108192,4.96168078763003,53.02203523967546,-3.758239290559402,-11.853185328908737
2014-11-28,3.2172378329679985,11.771596022651686,319.31164871562186,-178.8869005977427,245.94651141103412,295.3932593897044,-146.6159507742296,183.28071901366656,-175.313100855486,-9.305081152930928,-0.087591447276333,-10.22884481140511,-0.3459722866460666,-24.700923441135277,787.142273862074,-64.01701051840496,0.2158292129001915,340.587576736194,-11.817789179274769,63.199835408582885,-0.005687041367789,-121.66198994480794,-24.69793887188348,-41.80056761781816,-192.4582356595887,119.48104349163248,-5091172.32271494,119.48104349163248,-225.1099834575798,160.36903850233284,-1.4178854977180748,18.176291683758397
2014-12-31,13.982186955237774,11.93937808936579,-153.61322517279055,320.38308181460127,494.69726862895794,-142.19966397477268,296.7812507191101,-147.30486855403151,-330.2333142415917,-60.37634288808638,0.1014056080664806,2.2724835676890507,-0.1891936886711676,33.42483724948306,-453.39338706845774,-15.253746724702523,-0.7379329617308961,-2331.0094301720383,114.39576314621172,18.244533922423216,0.0024605281198365,3.019398980123128,24.586017275898143,155.89669372464414,-77.13432664898579,78.31496757759706,755409.513667196,78.31496757759706,-305.8989310860934,-136.04834399667925,4.479721988876165,3.2172378329679985
2015-01-30,-22.60873336394712,-0.2845864017332072,261.1018152101255,-154.16618427983687,391.36900221253694,177.94758513408442,-142.26125193303372,296.9097893581689,-130.76528959215574,-61.17597764448766,-0.0766345132550707,-5.041515204173152,0.10548419577092,3.095396202979828,-44.85891801275102,-68.52504316579075,1.9635777327585195,5.420517112102516,22.322559121206723,7.543422162157412,-0.3586512305316149,0.685120161947907,-0.0250260741762531,135.58273279505374,-9.219647893493857,91.16815192695152,-551720.9595627934,91.16815192695152,227.05378306840703,3527.280670034843,2.9341541904703945,13.982186955237774
2015-02-27,35.94134153836865,-15.006440847777188,68.73350135854434,261.6809665564285,188.04355935733977,180.67184913339648,178.57252868093917,-142.76086675666863,85.76907927267555,15.66594930847998,2.151292969626313,-17.818167766609008,0.141192395978102,25.11052276611917,499.7517935295264,-8.818875419907272,-0.5358287412632317,985.3124615191114,-183.46668126876057,29.04995226344954,2.3566829006013266,172.14340968985596,65.99548106155203,-1106.559784373294,-90.07944378701472,131.13407861604082,-4717023.00847812,131.13407861604082,79.49604127495877,425.10374088601566,-2.755204411087888,-22.60873336394712
2015-03-31,8.068976364636091,28.216481124704885,216.10849827441453,69.2934929737063,476.68387390356605,-4.278874833912966,179.51836575788988,177.43244823042275,211.4927213931488,-29.29451242878222,-2.091213115188185,-53.20651311656502,-0.1374974158098147,-45.80896346874852,-669.12512180474,0.9015925567130124,0.78674805354449,1024.2137500054478,24.86540349884353,-51.646938449461686,0.0012314649932054,-37.513739303235184,-3.853647536953872,-470.3198316650778,-32.78493644556636,40.839472683507154,-1475694.4758742154,40.839472683507154,220.15089228507804,905.1685377087306,-1.602337109223086,35.94134153836865
2015-04-30,-0.6007106566621137,-5.36010571740099,-359.1295250608971,218.40630134636996,525.9909720174319,-227.5014554106834,-4.321782453973888,181.3185366277755,336.08804060749225,-29.82030850478499,0.2076655193842971,10.21276905779598,0.2192484569497423,71.49124414547987,-174.50233089024914,66.38985201608818,0.0377679587038031,158.95099816505262,73.96977541420802,22.364782562206077,0.0207503555476855,2.2415540710592268,14.936523872554517,223.6458926475352,-15.621056855815423,13.77226775448355,1232252.928821534,13.77226775448355,117.91442742612526,637.5540031728924,2.464789151051022,8.068976364636091
2015-05-29,6.019379623230807,2.8033404934606723,557.8376664567676,-360.9627443104569,297.8701671118422,430.1343557602283,-228.0564730531594,-4.332325971177194,-138.36968857429522,-24.0122590982572,-0.4926751830511797,-22.277540893713308,-0.0945101984305338,17.567256386237204,-191.7492014184927,2.6943182913802275,0.9589828793135168,-1506.6113862225498,-59.74322121402429,-64.25220313749242,0.0058893046940573,-100.45024420499726,-25.4846186451133,-627.9952144136223,520.9493368560068,-406.0646551992365,5802428.552522808,-406.0646551992365,173.6529713947184,-164.53007469688964,-4.041635512985778,-0.6007106566621137
2015-06-30,2.9383262480863834,6.435261431898807,113.70458572906352,558.7319765920132,764.9674076418615,-81.24814257426505,429.8495933158912,-227.90549250988548,-232.8650434769412,47.195400325997305,2.376704553104833,-0.1304270967502816,-0.0204982050329469,-4.77879207802016,484.1349013170611,0.5259775582275097,-0.0349649914617931,-1126.1409993499692,-119.648123723965,-35.42085212066172,-2.384554025836275,12.4767309138266,-46.20692209682306,-116.38853782009755,6.887486114961355,-70.20162856240341,6744716.260263637,-70.20162856240341,165.38558269489477,-1068.7510934308084,5.739429735559625,6.019379623230807
2015-07-31,-11.97872490529504,-7.350291230977638,-9.123664423281705,114.45096754592124,241.00995828890285,42.50077902325872,-81.37376444379844,430.5142055497176,-235.5658773906266,46.55285435089628,-2.460567821661288,4.338065727281901,-0.3289945112498813,11.153309508071288,488.8680078223224,2.870243242708284,-0.2874967466663793,8.474486426084695,6.907114224787165,2.795479022625841,0.0,1.713310220644189,1.2215161670692396,73.62783189741458,0.546849064216822,-0.6049619730902194,97598.57559014855,-0.6049619730902194,17.537786437966133,104.92777178349934,0.7397427358215367,2.9383262480863834
2015-08-31,-38.486528898536,7.289189452154467,103.94573969835176,-8.972408638136187,-19.657720599904195,97.66585510570332,42.5318655931784,-81.43328408734725,378.2375276861617,348.97315119335923,-0.1421760744137342,9.774091349802688,-0.1246219402993702,5.284438201527337,336.1887265297437,-16.04917220815082,-0.7514294718838759,-224.26192806401195,36.78888617388657,5.510222754155166,0.0,55.27626235801574,-3.2206640537796147,-1078.216155588927,-210.10629927474653,104.73286064683748,1224698.8909402788,104.73286064683748,-100.54260902765054,115.0118438849131,2.8805150611555206,-11.97872490529504
2015-09-30,-28.79120680036831,-29.64269223691883,36.577577013661816,104.43026215665944,-593.6705203269393,-111.02651205742238,97.27334305156434,42.3609330813781,75.34957014435912,347.13767777847914,1.196095188400316,-3.102818050752603,0.280520405784074,-29.056994630620466,221.7245359996377,2.337309506964516,-0.0490777922513787,604.0124463942029,-18.86731421764489,6.603228508729671,0.0,1.6079727251773193,-9.921540885024797,-205.5062100711748,-25.639132500579848,0.8676247200563125,-10311089.951038316,0.8676247200563125,-778.5772705497584,-5478.77451784438,5.953139587173155,-38.486528898536
2015-10-30,31.722862101110486,-14.764629688936123,-143.4804558908211,37.35357565209938,-1095.947284862999,108.97103913213496,-109.93812796527884,96.31978018441616,79.39160413289635,271.11318356585906,0.0123585769251766,-4.221635160569349,-0.5401519052792629,-70.59062471716425,-347.5211179572861,-44.00785827230845,-2.5305281296566946,278.97392204723747,-152.4525689245238,-12.369098622918044,1.201793876597011,-76.47160110428536,-7.279973992437704,-160.99080318086635,-5.933477706360975,-6.667993998344343,-1093516.061110124,-6.667993998344343,-67.01389771471713,-101.67024217774632,-2.8752614542533905,-28.79120680036831
2015-11-30,18.75015347563159,35.18453621090813,-575.965084982004,-140.0845522454534,-622.6439500633367,-440.5022623392593,108.0564904119829,-109.01546286978824,-420.9967609002983,-120.10335490623412,-0.8922828966598622,-15.523109290160503,-0.5697480719031844,-59.842390168652855,-76.87102902003426,-13.872758893923448,0.9861296020874736,-699.3084322336649,393.16789060559495,44.18299091521362,-0.0134402177519397,-226.027529624949,2.0718933805896995,2005.4430495045815,-250.97480039473936,336.3061133987291,-11260514.596436024,336.3061133987291,-108.5934239137182,43.81053738614537,-8.47141642744478,31.722862101110486
