date,excess_log_return,illiq,turn,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,rd_mve,cashdebt,cashpr,chatoia,chinv,ep,lev,lgr,pchquick,sp,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chfeps,chnanalyst,disp,beta,idiovol,size,mom,max,r_sq,bm,cash,depr,gma,quick,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,operprof,pchdepr,saleinv,rd_sale,roavol,salerec,tang,sfe
2013-07-31,-1.6272780110244125,10.030820621562759,1569.1964450749424,0.0,-2.678415788206794,161.58512906368983,0.03233539218226929,299.01793617644364,56.96342650624703,29.845077504887467,150.06423033168554,8.57947368081301,219.51984222451077,-914.1977573767347,31.606424656497826,81.6101115614519,45.455218568300445,116.75992238995951,37.87910848098647,-1.1399794485601853,3041.879087594173,30.555871907015145,155.64300523206208,4911.057408973158,-129.62400492910493,-0.12201231200071083,7.718906468765805,1273.5542168862826,9.866648598877838,367.1232436476057,804.8404496413744,-15.97566452175442,485.1075622527124,63.33152154993884,-23.544118753659873,-15.975664521754418,8.828155107380173,-122.69074500417567,-1461.1046618599487,-5.220573151396532,-23.963974740537516,17.95709643735,334.3033235749626,-195.47463351043956,-282.5927193294983,-498.0179806264747,9.80424012123244,-181.14783517214386,34.79000277827554,63.8244493149543,9.617231750733547,10152.996596050114,-250.1305599229844,-9063.566356381967,-3.906548395829018,1546.2200151086677,1744.3926450561821,934.8753966578353,-3.0069478203259337,-0.05687459492269298,8.63249874064013,355.6467106916681,10.998906376564321,1.3241074753486828,5.318013671136441,1.1751055184231518,0.43265608193149774,2.138164039104879,35.58666664692646,0.7081810246026947,0.0026712381457176804,-0.4427881400577576,-0.03773166825701324,-5920.515613847412,-2004.254887507297,-3809.3128212126903,-0.03773166825701324,58.79749238144177,0.07300082105636108,1.173838438307257,-0.11961158222072754,19.822888677163064,-5.2598511175140175,0.1397355016863031,18.68748707033592,4.918708460364769,-6.9097963321380576
2013-08-30,-1.0166382673222951,238.14643668468548,1754.798603209316,0.0,12.191558275739315,181.29695821411883,0.6700670381842774,274.9389806714572,-16.21374214990693,56.308954515942354,29.769523622240627,150.01040853815175,45.2192927535194,-1175.6487005163603,-0.6095160493181511,-35.65545584602024,81.55930779986645,45.42692187757456,116.68723723923071,-1.444403259977359,8072.3831030318515,42.11553032031876,190.7267356186925,6242.618712697789,18.51240877687681,4.0014531240877265,1.4374822089092167,1230.0332498450582,-9.578317941143972,-60.25821032512864,806.7572993282815,-5.285200940906343,979.9648378734321,32.8981986157036,-18.58293671638831,-5.285200940906275,3.029678408177289,17.573509232624826,-1236.6134776196182,-1.0584121920062994,-17.79419397304371,-2.552247241096069,-61.153433381950876,67.57169661032913,121.84814621880855,-35.47671270501212,233.5870228865928,169.2559991626558,36.9904187013001,51.065761841086285,-34.78714061793076,10096.712988211064,164.98595046144894,-9772.454008193727,-6.6254718126891134,2569.622432610917,1005.9060511614186,722.0265692781772,-0.8934432082258468,-0.24338822745653488,-1.839705026037791,276.29600263054215,-1.517620742557142,20.636798467554854,-51.15659130471977,-37.45059058692698,37.51281154666884,-6.195764449554986,-432.37392254997576,-11.500942166694983,-0.01153740875206477,2.4035724470166997,-5.369985634997196,160801.97603558283,80955.15574236377,79905.72530343896,-5.369985634997196,-472.3977783637911,5.769923496514316,-8.915316654370628,470.84796953789333,89.4842675677728,-12.391019819162139,0.9966834519185852,-142.01590705212675,-22.479618730644916,533.7171898096201
2013-09-30,6.69733871508023,1.0509598956522026,1351.1698470551987,0.0,-6.090217083620405,169.58953631585663,0.16732248408498898,267.24705782554474,-11.565456232866424,-18.33376264203131,58.62469643867351,28.103703995782844,7.843861900351737,-1591.7766772969674,-22.11457752983918,162.1187391530139,-35.61019222540635,81.45577050162721,45.369253649564705,-1.4576344834215356,8978.23443027431,44.37816030271432,352.33668040415887,6516.395213138665,21.646505876590602,5.022720987627339,25.517465082895658,1192.7636694798211,-27.37406050611049,-92.8720556272718,810.3936124781801,39.89774528746372,950.7929464974861,267.87473328071235,-59.681803497825335,39.897745287463806,4.773395764269572,218.8357786581385,18701.70979060858,7.628401467989743,-23.930845165765135,100.07179190871871,-81.33416950697121,58.06814304688823,183.97422032243108,84.28302820707312,188.45238340328004,207.80121685828522,95.90743058392854,149.71167957647572,-28.004662515341316,10484.007569465284,237.0984405655238,-10850.706774518107,-5.284585379834571,1706.1143365203218,-49.480363246888714,702.6183466549309,-11.774037918123696,0.2246083756582351,-3.749291036901468,-63.16508406492267,4.84849296999522,-40.16132435556233,-1.7267802960857352,-26.49855903111842,10.589625391562492,-28.188876340828756,-156.0993912406857,42.88460239201824,0.24985211116215478,24.85642958053802,29.175963611259853,-1875.8844962972216,-124.10045386315323,-1829.6636481606402,29.175963611259853,-191.79979105409257,-8.042473704213016,-33.40116139262801,35.814687107815985,-130.90119780546684,10.496023629019518,9.835176764521307,-28.012535623039184,-35.19112313119308,-184.92778289256972
2013-10-31,13.954552171301403,1.172760073113681,1493.1299375237907,0.0,8.202895710896513,120.87935287476688,0.30356231093721797,241.2132491365037,-11.429757842758718,-8.07602918477729,-20.179368289642376,59.461469849189605,51.04160923062686,-1424.3198867773917,-4.021185203156763,-80.99814221553683,162.03639164220453,-35.59210418262656,81.41439539609092,-0.7890222062171309,9433.997798901326,45.38143830030951,275.2993803606277,6810.336575011981,21.184283624921644,7.594890636621048,1.888237699719891,1182.1761481742717,-9.523174198408284,-123.28582581525644,807.6768165983361,20.669773153210496,537.6297714437692,223.55673762457053,-58.268389439708635,20.669773153210603,5.619541617412426,62.62326865589725,16472.18536134671,12.389917359130019,-16.085581009003945,56.46711420707325,-105.30261539145644,97.01784654714055,140.4762560546605,33.21565798497032,186.17431119404586,149.12768346426586,69.2332186143042,106.19450250777912,-27.98551696424476,10349.874100406149,225.2733725644756,-11057.960893564701,-5.140142407254003,1766.4882724853883,-292.94997769622626,672.054228817183,-7.996413053542483,0.32458773212139747,-1.4982746795226376,314.5600725491438,-21.502917273726837,-67.30666831026906,-18.62929714980578,3.9801138849621225,-9.77749440196169,0.7805605396887358,53.323932972180955,-38.08498442024943,0.057479854884804116,31.281477535374393,6.011033187926863,-65401.87570615159,-7658.993368857307,-57861.34081598185,6.011033187926863,76.00968669752365,1.1540250096755287,-1.4861316610790425,-377.38729178208615,14.88060879697332,1.3651956117586792,5.126710853564532,-13.315442578690636,5.657496582498425,-9.845901449661312
2013-11-29,11.408900360218372,3.3774310442201654,2336.312043485009,0.0,9.096081553947778,209.22943964002815,0.372484415281207,205.4745421857567,94.35644433567063,-11.241411446134814,-4.176776559240002,-20.064099679696064,255.68539379697944,-876.5426783262822,-26.139586840686526,109.56691367730025,-81.34302117361939,162.72632032936275,-35.74365047085879,-0.8470169708533115,7254.882139524545,52.50896437921898,312.15698233279494,11240.411060328925,100.36868443729583,22.06096996283727,76.02614370386893,1533.1919050981958,180.00520311691383,-157.62906489280047,1177.0895256377378,111.47202964353407,4083.5063330689795,438.50673192920954,-81.05829271747507,111.47202964353411,4.690848901766404,33.88081011750102,28905.07321169946,8.69563145832133,6.6126917017316575,141.23644454134006,-111.90836709258355,76.60371654098448,562.2790304045877,133.3443256825144,507.6555168489938,541.5985754719845,103.4992604288008,209.8171671222684,11.401158175725904,11648.273666262625,705.810865190052,-10776.233795843556,2.235723415866463,1332.907850787816,-96.47759222793775,817.156484983841,1.4433674192908938,-0.1279160658046905,12.55293174603321,-262.98480476728264,8.410833844805495,-54.28827376474442,89.036598467771,-71.51704973707501,66.06970148687543,38.47333815801926,-662.9369592115709,121.38738027774392,0.19905859881965426,4.9998894697906735,-86.21894001958287,539046.6790398071,177887.29647589778,361148.1805702755,-86.21894001958287,-783.5860858180768,4.407300719401967,114.83854303294623,-80.20859749962074,853.5484991086942,-2.636940306271512,1.009831769909752,942.9838806062098,-10.348854397427658,-132.21058504165308
2013-12-31,2.147528038527041,2.058197105387369,1577.142685031877,0.0,6.881697072677868,233.90870165922004,0.21209488331989912,181.84927099310977,185.42154853855746,95.00223808841395,-15.963980139132701,-8.813241372219833,422.6517875961727,-301.95755823468124,5.378739623490921,122.43817955709845,110.6480495743605,-82.1456618359743,164.33199909131775,-0.2772191177122286,6506.391525759896,53.530925350468905,219.2004276859384,9906.20713030569,93.27940461007157,25.89077539151134,84.27029988253209,1582.0120063496358,285.59137171375994,-151.7920392554665,1132.0814700745427,133.32062033069255,5705.577442020634,216.24187663286597,-26.584568483981272,133.32062033069255,5.352373150292289,65.63369535064902,16804.371660361863,12.87950468627823,7.171192270086285,110.09718800233404,-125.53486570396879,14.259043912155166,456.63107482868224,-187.3149407099127,501.530608826179,450.5721044282658,75.37818032049306,160.69281438403982,-35.09969207310627,12683.035127948377,670.0379727757382,-10814.296363576648,1.853244230152663,-2637.7591759626116,1633.1220471279782,773.0376523007068,6.953452352438461,0.013450627690257733,29.214578665944373,-128.54823221487618,38.04920127568147,25.692039092039977,-13.84711009697753,12.712457474933728,-5.719675264135105,25.56997699393179,-22.961563117405603,-0.14003248148768144,-0.060341928205547735,6.671207503457936,-36.411939993803244,50075.68074661493,24406.724296783563,25481.209052520804,-36.411939993803244,-146.81543783285088,-3.5322537558736045,51.24238765025268,-130.90776666124103,-146.20667341445096,0.11680125501959537,1.6135889530074508,-423.2243561878904,29.937443808075386,-467.92843603658395
2014-01-31,-19.283929126936172,1.753067743506218,1020.6805303154525,0.0,6.210692023274875,130.53983723047216,0.17211342115067424,115.94330070650895,163.80748038659013,185.31304087290076,95.70561696173425,-16.31005381272297,472.47056307183465,-204.82135047446428,6.387321446406407,92.84764738610814,123.36444943072593,111.48512470294465,-82.76711057102648,-1.0485338133722741,6558.961404925126,48.92442263845041,198.43409155479864,10093.671983434362,65.20356073007221,31.769907595643538,74.38418790719652,1574.9123752458584,306.2661498331214,-197.7871516658201,1103.5156156276419,142.4082606314307,5589.332994148329,222.03726326572985,-32.385699421575296,142.40826063143072,5.245537275031109,28.798649381319574,17035.838151566895,17.3706603006899,8.01879757429463,101.20015853555277,-170.56163198046323,17.687396218097945,373.6404039159124,-231.03054738401855,455.2773070851986,366.7607829074465,68.47344138522325,147.86857629612206,-35.81294235327733,12533.791062592984,609.3384170906023,-10725.217341524003,1.5301509814984875,-2803.0459980619507,874.5284481716955,755.776854501061,2.177144362887418,0.21407289415608943,22.619540484988192,-129.5637320403896,18.2335932999311,32.132970712131055,6.233225781868896,10.79010419014071,1.2330293392305407,-8.485478997363316,38.66710150295694,-23.68434828915084,-0.007017725359362625,-2.1051332552635813,16.703146363722695,27992.14140433073,10471.934339864645,17671.58763889456,16.703146363722695,91.46110900077747,0.35842882466675263,-14.096731639618838,18.203347552774275,-71.66803831358266,-5.981080911170054,-0.24875457838265902,80.52846351204062,12.182370097190187,-46.059032959874855
2014-02-28,10.583014209351484,31.71482335847928,2185.4660076175364,0.0,-7.573525069848156,160.6271735941875,0.2557096994113629,157.3885713720476,28.802200470804657,164.27833084683704,186.70869283950316,96.50257655965707,98.8774506036297,-71.00026183292276,-44.33486649313504,83.62383733984497,93.00150773933487,123.56888000381413,111.66986972502355,-0.6398911115457265,6918.278778324915,38.10918576213335,204.03199675579123,8466.131484000074,72.3401690710151,30.009003244966593,66.35568290332363,1567.0279492582176,366.88987964401156,-70.63577710782988,1073.2430723674663,147.57968918894048,4520.840605329739,186.25330691769676,-19.217740406357454,147.57968918894042,5.343680675752639,3.269691089338952,16505.69076078718,13.1999256081879,0.7960512328048939,84.15987214959029,-83.14496911764279,49.54412234162011,322.5290898064894,-173.35495713847698,337.0816509147765,383.7591032331272,60.791415851975984,131.15655298978047,-60.094868157144155,11594.599867466679,474.3602315237457,-10254.166529030486,1.501275855389934,-2831.0477791250623,775.8273123512387,820.9421085879364,-2.050192315756476,-0.2393506338822995,4.992201253646726,-221.19469148508676,-1.451947937765567,31.52132577796442,-48.839719542484545,14.151092450297597,0.5967436565603634,1.4536665945149707,142.44386167389712,-11.321049265394478,0.00458241183204855,2.4778856718940006,-41.74205632671826,-208652.28957542684,-102777.50426097307,-105870.17246706598,-41.74205632671826,152.8316929011644,0.8603007372303253,-12.40038213347242,16.16341819293872,304.5912221112221,5.085517409928741,0.052994998902519797,3.2884819361215705,-10.55635325076264,-0.7018088237161919
2014-03-31,6.1758248426428395,1.9872833679574833,2056.437803000281,0.0,10.132726520413458,141.6469533584734,0.46054521701280526,116.22185644050379,-273.13737610988795,28.976905038467173,161.76222983025116,186.2549384960445,53.94667385862498,-428.6712131912974,-9.063157650540253,-100.56289827760052,82.53979586845257,91.79590064812065,121.96701868341977,-0.9125933342101795,6132.293438990072,45.5809148670238,180.15574545048614,2204.152131188269,-15.961829575248736,-2.2008647085633175,-6.429823023122348,1403.1170672914286,841.6221054923897,43.38361911406607,743.0681277437818,198.76482520551278,2344.7270435958003,228.96309063218345,-9.299069387803318,198.7648252055128,12.236626381982475,-140.22990211054227,22596.988893193058,-9.086559988148924,13.723796757675752,34.705757742959854,-40.36683596412922,90.33854265992498,207.61345918390492,-2854.6312108587854,-99.9973112080215,328.880458849009,41.39609039147498,71.66126018609266,-14.515847751678983,18739.85554853673,128.1133351573337,-10332.689269067834,3.3695603812202366,-3089.996236132337,-1098.9278483875773,1081.8296430001321,5.811890692918325,0.279233288453014,-39.11750562079624,120.60702908556823,-40.67773326965795,51.62014331981936,-194.34854643324365,25.013584187944446,-46.31463147813355,-20.67631815625907,-5.024878297648684,-86.0333110830687,0.09843580228743631,-2.31105296645768,148.41712410312982,-169198.42342267977,-75050.11753484583,-93754.85699148849,148.41712410312982,-201.8035732698927,1.437838461968468,-67.5796284587031,-70.34630987208627,59.35259735330237,13.344040356496492,-1.2410177048699609,-2385.90113837047,-13.388235057900374,6.314717232130334
2014-04-30,-18.397779990487756,1.9242348534100402,1932.5411335858837,0.0,0.9602385066128811,211.05961855051115,0.004120173540212459,116.94333207833502,140.81535401952175,-274.2750462256075,28.879719164097523,162.9918005699434,-11.165094414830925,-254.10078524869527,31.320826872532752,136.36862602328668,-101.30191240737031,83.14636227077239,92.47048808340556,-0.85271343093485,6712.164821973323,50.05455767034274,190.8352728625859,4477.3154061554615,-50.46154086591008,-0.39999237294233225,-9.220247995520705,1403.2300335445655,664.5025473010444,167.6300159955909,741.3227833238908,173.64318394389167,1753.7175107769842,216.51143728091589,148.28306877299315,173.6431839438917,12.302607224138567,-145.04652822851168,4455.871728140033,-9.276263707823338,12.391472310721015,26.007302174656658,121.98425295722743,53.052225621329086,109.39574453472967,-2847.401766007693,-156.1453319298815,222.81376552411842,37.87963634245661,65.88200677997293,-20.95618023264694,17288.65884277421,25.142518506450813,-10088.420588222441,3.2192257559891475,-564.1921105218697,-910.9773147098963,993.953941214326,1.2756724690624992,0.25042624838750527,21.887875398027973,153.9871082157007,15.323059088268678,20.549217704610328,38.64421802799984,6.5705695749468305,12.845100260203935,-1.689557344414368,177.21880538455935,-6.31295095982307,0.2211795064640425,-10.23255183273227,-0.13651519705428683,12730.29739569081,3812.0019294214435,8875.543230149895,-0.13651519705428683,408.56628964927313,0.7585065994807465,-6.476701364970893,114.5367081023847,-12.419278423141805,5.924281327936598,-1.7571067237616944,121.54398402023435,-3.580566380251412,-17.73683010553421
2014-05-30,4.965308513209965,4.470080889992387,2082.6059446985764,0.0,-0.42631808174189917,168.32460190460517,0.0008107748355434816,53.96902411065699,100.1095892601647,139.52555249623254,-274.22035613804354,30.264313469652958,-270.8250326887211,6.8944939130715,45.61534863478436,12.924544882203438,136.9067380141314,-101.70165078819555,83.4744586653594,-0.26367559339189034,4285.808366239671,26.662401513354244,126.97547556501883,-521.5963898788586,-104.00316703184939,12.468955990162037,3.7764969290154218,1306.045037734272,27.21683294694805,169.84823866461426,677.963022666231,2.0608993216908527,-217.68987312385923,89.18491574220909,-21.396214623565022,2.0608993216908686,4.221843376518552,-240.42311202564116,-83542.76712339938,15.252210663804977,1.0803233920182445,-4.14568528482562,150.220520570393,-123.03907882069102,-276.2295016219118,-196.96668106125702,-102.85463424838983,-184.86409968812126,31.440919514544014,56.30737244082786,16.351728638264298,17968.502946047858,-171.73665116201744,-11422.728659756554,1.2626070060013912,-59.65288863555125,-1064.0854334182893,970.2618723490303,-3.1479713868815224,0.3048387667058172,11.839318788178389,226.16318207651966,0.1470998500059295,-23.61439085323036,-12.236279753804638,3.117522669875825,-30.149664619482337,-35.146569546848696,74.0571364351863,28.92305736610342,-0.08033535004195924,12.131112127973381,-33.26351910768306,-174547.74187829578,-217637.9834611076,42886.10112380423,-33.26351910768306,130.3683518398011,-14.250923179386476,-43.55906132630807,-227.6654273875211,-1326.5378337562615,8.244613982669478,2.6178538499823247,-324.99264412098546,-31.42819352786796,-15.534317230608252
2014-06-30,-0.9578511468935478,1.1588099367071845,1525.7251265227098,0.0,4.540356299426335,143.26594297318798,0.09258099619173546,350.786868865443,-228.3322189552394,100.27946655486214,139.09686468436,-271.50966147872253,63.784773321253155,-199.9125476526075,7.544618091863508,-5.65716316080317,12.763464887837019,135.20045459842626,-100.43413216488405,-0.13085650401844562,4811.526391286585,30.22366288885934,129.369544002244,-2059.015922468077,-81.1655012854144,10.643655775648064,8.525118129704556,1320.2463214366692,-7.976749852052663,96.48839308399707,621.7931698520523,-5.045603200552538,171.18168217249706,99.25159656869135,-446.08255983883805,-5.045603200552511,-4.024899561132566,-199.19668745066159,-81491.51645284482,14.960141035907306,-14.298989767715938,-5.9069188795133,71.3517039473993,-122.38795712176291,-150.039414432613,-156.93626106446752,79.50047219555839,-71.06449792186231,31.68775224597266,55.667443876737394,-10.966004196834351,10857.940493081684,-55.1216744931282,-11289.820567761266,1.4044680501998075,788.1024631891238,1257.0639393508663,1283.4348770688623,-7.332694163386606,0.10048952572431347,-37.540946206759145,-130.4802358453344,-16.847832155424157,-5.162167581752101,-10.557747781067974,-1.4173025420407157,-21.03100749553994,-7.996572699378589,34.57210101876899,16.669775320632795,-0.3561939416548099,-15.387989450966415,-0.2714129219807404,-16374.778103250545,-7115.303164286539,-9098.130667796358,-0.2714129219807404,17.908783578299335,3.9992086382923944,1.0914305425986583,-54.250732026758,14.273771406650667,-13.370768887936691,-4.619670322926581,19.951910719329135,-20.243975556117675,89.73532697543212
2014-07-31,-15.414521482166814,37.73947070890299,2255.4514750946355,0.0,5.747857604135037,141.64716598569058,0.14809474606980416,-115.05219977411247,56.6176799156157,-229.36837950063295,101.51693957118037,138.35422313452963,-86.22509338955157,32.52206165031356,-1.4698617451990839,60.84151906376641,-5.674592005692282,12.802787149446706,135.6169862919896,0.4649413262893808,4829.412098819964,26.262282642385607,129.11199517712305,-1964.4168014482148,-81.26157564794521,10.53574768985547,8.377315927063254,1322.5886936379595,-9.425331390341224,97.28306617976625,624.9661775531441,-5.632389390463111,150.9056181308012,96.87458229800377,-444.1192074383406,-5.632389390463088,-3.959729326021996,-200.55397667115818,-83102.36825103412,14.799629745432556,-14.444113068653575,-5.94268657735295,72.77395729292797,-120.51452128037073,-150.8512995162405,-153.39552368489757,77.02787139124149,-72.0060960904893,31.46449108731013,55.188103949510264,-10.72145492300636,10859.43823442292,-56.80119381693295,-11293.54829559298,1.3966792846640577,844.6652052406569,1145.240436510195,1233.2251226646615,24.516870381231826,0.09629451946089773,9.164359072792195,-158.65033680047736,6.590037708328907,-9.358041988305786,6.392340002804758,3.6388557294199018,1.240532880685862,1.526551147912528,23.3998304388615,0.06536545204261301,0.04569116938522111,4.129376818076878,-0.353764173038698,-11029.526267493144,-3960.587972178124,-7185.504671936855,-0.353764173038698,26.472669708130525,-0.055456939807040584,-0.1617443155358842,0.6919953007483741,41.5853632695198,-3.4329529130614844,0.9989919270896905,21.64301836031609,4.313692268692648,3.664304813945961
2014-08-29,7.071293713303206,0.8866807184722499,1767.716040167822,0.0,-4.596541480689815,197.02938830255493,0.09473910457688486,309.4511809809565,-12.669342325320734,57.22636481118153,-229.95961980733142,101.94105770466963,-389.1192366689359,-338.12247905916036,-51.45266492217341,76.82412081174151,60.79891968509269,-5.670618829193914,12.793823027803281,0.3065883583909214,6399.461288436838,34.530702306267266,21.036353573175028,-9189.12140182873,-7.756798697092577,18.422804318792497,-12.02600110425708,1536.7362441786663,149.57633034407078,54.19467505264178,740.2723009236785,53.498002378107586,464.0094258734679,102.99684603664512,-439.92438246720184,53.49800237810761,-12.41742803630294,-113.68862929916466,-5808.0455322942325,3.026397091317806,-47.33879105784963,-64.38673350908437,137.25029612256355,-32.58644032664904,134.02351970373107,164.4920730127166,229.06009271287883,7732.049704360822,11.904096795223822,19.61739212096218,12.026991876652959,22799.08253638666,269.76034167936183,-9814.668473453448,1.3048841781731884,1172.8292594755558,189.87198054748995,1302.4857401691072,5.08187590233274,-0.21834356936862775,-2.089158307523576,206.47079383422897,3.5188488373100313,0.6308774737990461,48.27707392599427,-35.327337909298365,74.75871328961767,8.571825253334168,-48.35842724283884,-6.393249699780455,0.23873865824419216,8.1989805071467,-17.818028816943155,319660.7892764155,74949.71479185461,244175.88850142946,-17.818028816943155,103.81320072500694,5.068606383973009,-10.674379760767494,664.4070791322188,6668.2596804719415,-35.86367423113511,1.3633932925984737,230.4677125205908,-41.60699079633673,139.9914865486262
2014-09-30,-10.878012803141402,1.0887482583884667,1240.104360826012,0.0,9.211391697267068,144.49480887685849,0.38250991955883534,317.83176830150205,-199.8970691441103,-12.504115280600676,55.7258625445031,-227.98247503212949,-57.95542153045435,-966.5444190474668,19.325556613701636,-60.81659848931177,76.0252199042843,60.166666278277084,-5.61164955651472,0.24689143167694394,5136.169015364309,33.80729944398816,8.260986918461285,-10110.75459361927,21.246986777427217,5.695813832559642,-11.862491439078829,1546.8500773736016,160.19182620354698,42.25643149666183,763.1320255797041,40.565716075446126,524.0016880279435,-5.520642403924949,-61.94551510512199,40.56571607544608,-4.526655495757837,-87.59197810902869,-5026.127783300901,8.486661518647082,-58.58991711463071,-65.59461361678976,79.72371476564133,34.19108421270268,219.82983299938326,323.5165174544725,203.64254599125223,7825.545535876243,6.904052139776357,13.22236674325921,9.05951833640678,25046.269638141643,377.6253615086618,-10268.435875194848,0.7887754143431687,2237.8110379114732,-2840.831856516629,1001.220956949299,8.668695490677749,-0.24249012249401147,-31.006965322816995,236.65977384404414,-17.071745243090334,1.1856507977249748,11.949268156648259,2.9978096949431006,8.459339087314845,-5.97029848177317,-155.63377849639437,-52.827706903759676,-0.0601734518449506,-1.8412196733407882,39.875741442237754,-45154.00364365801,26979.18435154995,-72069.65592941968,39.875741442237754,-280.3176491347831,3.950347400524528,-7.775941915071456,212.80854044090017,-385.2534566675895,0.7693317090793528,-0.440091006660964,170.11978731833824,-6.132883501027209,237.8093679931975
2014-10-31,14.5753671076759,1.5411210337278933,1530.7612945553053,0.0,-4.423258884360789,160.67703986468786,0.08800795299982031,61.146706746138975,102.809102132614,-202.0722659992953,-13.034739074171782,57.246531003216035,-261.8032723806751,-827.6080141241596,-30.519925162570495,123.11346005376706,-61.10632665139727,76.38740141035595,60.45329818589158,-0.10186041977463178,5384.371319738339,35.5091673802159,-36.92715970699254,-9259.964390770248,19.734792473564063,5.779791924174904,-29.36089316923878,1537.2470974483572,133.66575890277136,76.40290296045526,766.3849304005624,12.124862671716857,380.6360351622044,-40.089043613661005,-62.21145700306084,12.124862671716807,-2.062594744554695,-168.69400931528318,-4441.512722567498,7.982847127600259,-62.746630651880395,-95.90367273097075,121.63011012673928,46.53672587016014,211.62737340168624,330.2031613640235,213.38812688248044,7803.682767690834,-9.096861519262749,-13.463362797262961,9.34363111345688,24773.225523212364,370.4343500544587,-10311.7819822563,0.7338476314813808,2288.8297012712865,-2900.2748688921915,1020.4930453330608,-4.5490971066055295,-0.11880854868176982,14.056999177874332,69.89199662473425,3.5859380016093496,-30.4716199206606,-14.332997221383494,6.316041980938678,0.17857005270434456,5.704040316266742,26.399827016112795,-24.127645799716916,0.02990790223950368,6.4198684243486355,3.2284529706982212,-26319.365789225325,-697.3944260608405,-25609.4275915334,3.2284529706982212,47.140522735603554,1.60551904449256,1.7651379316919247,-10.729309223959604,18.117492971376123,0.9212271942305961,1.7833581729762358,55.67646127478656,14.6687211265521,9.345865039101739
2014-11-28,-15.585869377134872,10.404646611652755,1987.9864576781292,0.0,5.5121615138762765,188.39809801753307,0.13718510759027266,-470.0922727171974,-146.52872355648478,103.17310786869636,-200.97267368878394,-14.06253929959512,-61.5813316750621,-1342.1871111017415,28.044708019729267,-58.5393662140478,122.17600123437207,-60.64102687982748,75.80574248279814,0.15400985005988188,6107.757622953932,45.41304847013333,19.347137969228434,3383.435833821114,96.48487773083833,4.2711678124585415,34.27007741012771,1645.7273441730556,-28.251508813176812,85.10304919110101,969.2245680107555,10.25157943979392,3625.8347487945493,16.75679868196299,-59.154729340699554,10.25157943979387,0.6830084019029323,23.518597722914187,696.8111974517885,18.952432343047494,8.553260219526575,68.2608149017706,69.15773777668078,75.87155196997867,470.6361613906906,88.31423333096559,485.24646718053526,550.288609551221,33.42567556640554,122.50409950087189,-1.9076261052656003,16982.10599531839,651.3228390527797,-10827.624651820051,0.8071875337090411,2037.1561658099995,-2218.492141066586,1016.0734382442595,-16.098813354010304,-0.1851034743913722,-22.575363262380506,218.149927618751,-11.47734082909767,-11.653741718443598,72.78944673978663,-17.896275117201583,58.683220102847656,25.284013898625574,193.85868039713296,118.66125440108046,0.8228250423570134,-6.281812722531583,-89.6491395296357,272611.0273862351,123266.55211958801,151735.35821050173,-89.6491395296357,111.02121837973573,-1.5404378537569485,134.28754712913047,-434.9733441696301,-2176.9686722616225,8.587569526727833,-0.1803273782300039,-329.6486875051987,20.71900981460999,169.6052024024817
2014-12-31,-1.3622987087118859,3.8482616872776445,1576.693632221237,0.0,5.609577572725613,417.0423450316031,0.14125083791008755,-562.563360324773,188.91347475403808,-147.59395635888538,105.20413718956834,-203.74648727838766,-33.231219056599556,-878.3203037173081,-1.9050135288238872,74.03070434093759,-59.184285491092005,123.52199562215065,-61.309099832164506,-0.11807543860764302,5322.23953386199,46.60096460964616,122.95625194932938,-5987.101948339561,115.94483418292504,18.421784246136706,63.222062803472014,1736.1836308244071,18.968020293497613,52.680035434985015,1014.3521438718369,73.95018618169921,9658.521388285522,243.6728844669973,30.69415024319373,73.95018618169921,1.2560732570092983,328.2947620661369,-724.3258329543538,11.257732432237352,36.08755556417741,99.56021990254555,88.35425853853829,68.66475260068614,387.1298991643436,-276.854822882373,544.5459238518486,430.31859605240237,59.464629374771896,161.811195501137,34.09827953726905,20112.16825435322,622.3080133517942,-10762.767469951777,2.229384775059108,-1460.8201559496579,-755.0002118319461,1017.054113552093,8.195137939910751,-0.027876513564049077,32.413490197721785,-356.24231659863244,-9.13134515892068,-63.15234360510419,66.66045517263797,-19.92308807188647,-7.932989077280752,10.124724471801983,21.821389028155863,70.52866246575749,0.24257414777493302,9.128332185611157,-47.30514835864508,77110.11704712175,23511.855739852414,53492.36174889188,-47.30514835864508,265.00537532555245,-1.2640015566342697,15.738057620400525,-187.28190300691605,58.39831806357142,0.4348575496637608,0.43938126589499404,-435.89788819884325,17.66500666947445,-198.4502776311794
