date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cashpr,chatoia,chinv,ep,lgr,pchquick,acc,cfp,agr,grnoa,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,disp,turn,RF,beta,idiovol,coskew,size,mom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,depr,gma,lev,quick,sp,stdacc,stdcf,chcapx,oa,ol,noa,pctacc,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,O-score
2014-10-31,16.33297478420525,2.118439190601104,-6.739860838640109,266.27759586286396,0.134100528913104,368.6327210391072,-15.069582655495573,269.88998740324325,-134.52382275956765,258.1582743308439,1145.2782021610828,-31.746418208242748,200.81614581067316,-99.67339880970346,124.59907741217847,98.60821341494456,277.9022751084803,109198.6409712892,144.37002265977128,15.25900475415932,49.394048563708296,105.59676540512781,119.67126949675288,-104.07253748183578,184.50452546631467,103.10364479579445,61.98696899421739,103.10364479579457,184.50452546631467,16.547380322330618,99.0745513063557,-877.9920198931666,34.72852679089052,-96.12017288368635,151.099599438288,194.93518342379275,17.60438213122984,54.78994678972735,-73.71314646357187,470.28580305754036,161.70398086571896,364.08093666067646,469.4725715052147,52.709372268806135,108.10672929451677,121.81573361278892,544.5956492387957,0.7067816854069258,692.6740179185771,77.07462784156341,-522.1296845066489,1432.5484515484925,1694.7744861222714,0.0,9.069623396455142,0.1867598340276473,-234.25888704069303,50.547163024364636,596.0617523523289,36.92232657229931,22.068980146243575,0.1897926193075989,235.45931538412333,27.733452319242588,2.417068592765702,0.033524430219809886,1.6430294721251641,7.635270814012955,42.04536716660459,75.71362588123702,28.142502629631963,0.007982035920117037,2.9709259064210585,1179.2909807860167,244255.8410705328,81569.49413053505,162752.76617189124,-4.783764001086997,135.881478987234,-0.6220853478862409,143.17752185348218,0.18582991007471605,0.7508326095851885,-134.54946461576037,238.88613731600526,24.140258368661307,-1039.8203780529948
2014-11-28,-14.443761938257106,3.527968763489622,8.38799481435522,229.8187260694671,0.20875802862038528,-358.43813978048894,365.37309454064643,-11.215597479033192,267.56473033210807,221.18403468253854,196.26565903588323,102.13772969310139,-95.28165171093359,198.859877547743,-98.70242157098266,123.38528446864878,299.56614520885705,136066.2961486985,88.46081860941206,19.088776546370774,54.405627808087914,143.46637043414526,166.34873327120135,-172.62945271542404,239.07687973219868,101.69884790900365,156.43862509817245,101.69884790900366,239.07687973219868,2.429529404547328,139.4461584364441,2293.791470425725,-23.557344979887727,-131.2320793140811,137.5862080950945,240.30399286404912,115.5452269965881,-20.250280478543772,-85.60147609196696,251.28673880383707,143.15412721268234,280.97828607612087,263.3102827905086,59.50711317743091,111.7958446809823,191.04162341093217,342.5373475058028,0.5859273938137048,659.009481454785,79.43820427744805,-827.5632143634022,1344.4431142787828,355.25089995182407,0.0,2.3767132683922227,-0.11304984954260888,-385.08755223432036,-47.10976712856245,773.0019538043498,-36.098874024435986,-266.3151475270847,0.8683871119239455,-1180.9443329513297,-62.42317016374409,10.227075133358653,4.825024316151024,-1.5716175049837489,14.010576517920583,-295.7367035862171,-223.1219311118548,-93.90941407550804,-0.03967867461476571,1.9388431844465401,5904.312205300601,-435398.97192607075,-503225.25073985197,68950.49151718244,-4.099623537646266,-422.7567504294748,6.68843302926097,147.86745557066024,4.876666506211102,0.6900483773239401,-33725.49920881854,154.26284638078505,-12.440565825532758,17797.90352919294
2014-12-31,-7.450782408644584,1.2211628859358479,8.516143705506225,323.4685798833795,0.2144390408315531,229.89906975470535,-360.6823887206204,368.64134558754915,-12.976077569780847,39.91775044304913,1050.1418857551112,-133.73146559085538,119.99275075459383,-95.92891599160744,200.21076613210894,-99.37292371648205,308.17390643978723,-5972.417231329497,56.76284692443775,37.89733739208595,58.584205889835395,340.70984596084855,53.597432103293194,-179.56973053124588,261.95487229841746,265.6115152028879,336.09453382923044,265.6115152028878,261.95487229841746,101.98019051976597,115.88492493468448,2675.9066633824327,23.041730651456763,-56.39841700029754,14.144234209024575,238.8147911119242,40.72001339986942,99.18836681875078,-99.2509499029937,19.2106944876547,30.5581004043254,123.3372939904422,71.56048744427692,61.498244346203755,106.04751168633994,224.60949480101127,230.14335732180677,0.5053009305257521,-267.97921030475766,73.27964912937557,2180.162098304323,1535.20725641992,-1679.7413909629504,0.0,36.38834736653911,-0.30056526213860835,471.55140030231723,32.531349525033875,-662.3696598964525,-30.239696599220224,-327.1767018217083,0.4473958455281269,-204.84375448716128,140.99068227762837,-6.043623919809136,0.42691819726572433,5.1695659663489835,3.3368563216019993,47.28601049777717,8.84664484867426,-18.295107904587212,0.0025163634949808555,1.3005479710907935,729.3140686638981,494842.46255949885,139597.0949691236,354677.3124823794,3.6840125008125533,229.02387512095083,1.879351738608868,-36.87101087624251,-1.6371628942488172,0.17891423229178827,43853.179381332186,72.71852406996913,-2.6492558466666196,-205.55350239169275
2015-01-30,-36.462837372316294,0.7624927869782225,-0.20234537808087785,302.1545005198385,0.00012144366359202898,-193.76639318146005,228.38543723837103,-357.14980459923964,364.7856294277872,-445.204103532502,945.5386246546808,-34.070618700652886,120.67678707348783,119.27458054017691,-95.35477055587711,199.012482002964,296.960461508755,-4518.057014935228,53.010047487715156,34.62787539394879,58.0307450418907,345.3077275770216,55.231903591742096,-189.53471519215356,272.1302340334411,251.35499821386543,328.3472996438981,251.35499821386537,272.1302340334411,91.25971505164388,92.55253649645013,2671.8826500844743,11.826214952836802,-76.85753037084118,4.639715251469557,238.22229445365244,33.52104163324507,140.76801674812035,-80.33238228567397,16.50450033105502,1.973070057375165,18.390374392738927,63.01877312869996,59.39392864717982,101.8352698336288,228.18881020414534,201.5992878757203,0.7799385604508955,-331.7587940664003,68.0674940827128,1586.0441533183377,1217.0722629081363,-1097.4999133725707,0.0,-8.272448471829875,-0.0265568938815548,321.96627145139973,-28.856413687004533,-9.271404854259345,-23.894290903264107,-93.23086456366832,1.1746793595106757,2455.715294477797,-32.61772786064648,-8.25191835526249,4.759498900788557,0.3441100851563874,0.08986994460252618,-31.193473778816497,-95.96279397773469,-9.561533852699085,-0.005920431905416246,-2.2479430790277206,-1069.6821549734068,-54126.806756317616,-42802.22713718377,-10800.357063651085,2.1888591761774983,-192.5719174760943,1.6076919194862782,-50.32683865742729,5.941693529246429,-0.7770994948926813,-5319.312875443662,-77.72493849221246,-19.1024176899773,276.70725172784296
2015-02-27,12.072969552884782,1.1390676939650095,-10.634584233211113,175.96067228500124,0.3359876886896167,-116.49077669085442,-192.563354113156,228.36523851810264,-358.1278497846901,-592.9238093603176,925.9214171929427,-91.6933542403393,-2.8659003642394647,120.23762549341134,118.84052180756343,-95.00775972868591,301.5616733539231,2888128.595111467,-30.5115835711157,33.38981361296383,77.3549749230011,66.70845521296366,47.68898072854756,-150.77902140988854,259.98548311089354,8.246803906916501,-4.6445799312035625,8.246803906916448,259.98548311089354,0.6925726292263663,30.19342344805161,19.99160879485396,21.905582276887632,-201.35857600194115,925.1557896477392,-18.861147857563253,189.23582562645547,181.7323564736921,-36.32115877622832,-207.78143518303722,244.09850446642366,-112.40119904063756,-187.35748876527305,62.81460596494155,84.8091119155315,246.95230868647778,-57.085101818866626,0.9040836642414489,-374.11735202629836,69.6870571056548,2328.3035828453785,1210.1428024993388,4102.881518081062,0.0,0.7640987194340596,0.2689054392189085,107.84550128026694,-17.440682029565323,490.6770650225235,-28.28022149240087,-35.18666713368907,0.34391424140626903,1051.7241619449296,-10.9446302343149,-20.074312076840158,5.159287452948256,1.2345475843279416,-6.059552246133364,481.03189631737587,-46.056830643092326,180.39376918573498,0.01072612592758937,4.012041291244088,-3363.1492792997524,406057.6823191382,479883.31759397313,-75019.13149064407,10.31069993418804,350.8058381632072,-4.239364084912495,-434.8083993622058,4.7517046638254286,-0.07245870730893955,1730650.9273516617,354.10245018943715,-41.273684376570145,-885.9230766547298
2015-03-31,-2.955487898235093,0.8794022454952635,19.90157993543996,257.0505806870691,1.1859110955353527,-494.70291215397503,-115.31662611253692,-187.00402282230945,226.57975241395334,-633.7977037628355,819.9990385628217,-38.43796469371252,-148.56903844918622,-2.8223250810171,118.40944310080734,117.03358201974831,237.82796192204097,2823859.694205306,-40.11614378860134,34.771213782335,39.12023674991743,80.18560086428947,-48.733992038783114,-206.11464692243564,288.1561361028985,-13.938367184834828,-62.28826542004245,-13.938367184834865,288.1561361028985,-0.8683608027162064,-73.722307294871,-1933.7850474289721,21.95466560941255,-155.29032091673184,803.9612575378727,-12.572360036250183,124.74274179224834,100.70196841521314,-9.913308577989817,-254.2075385947871,-23.328280862631193,-253.22556939831904,-232.05282527566962,41.067104953339395,46.532353788720435,244.42684869604898,-89.74021009949632,0.834487234514072,-315.0266711991489,63.24322856137745,-687.8056829522978,3130.70613579983,-2646.003744624209,0.0,-31.660932056112756,-0.3637601796250003,2.682566487294025,-72.60368221624776,-784.818752777858,-4.445627230535138,-19.891135905741066,0.2108424484374294,-51.04070601093372,-115.36355061671975,20.404867527761837,-1.5196780985105995,-3.869227326287074,-8.47445262443415,-119.1522713294662,-179.5532160560888,-92.81874425024307,0.010328746207392658,14.410528706580266,-1214.0105714281945,-214144.18604168668,-30800.023023512214,-180673.7091827914,-3.1664965610886746,-270.9465185555255,-1.5036806875117747,-226.0407607776142,-5.038390251182037,2.953119947120669,-49302.778070809785,-1218.5221405958,-17.725770698320048,443.8561935902653
2015-04-30,0.49749629201673534,0.9675607609185808,-3.7710757051777866,224.20645674644936,0.04247435076498914,169.34258901885897,-499.6777212207886,-113.51295302161985,-188.37858616671068,-488.14831834864907,321.8470068402884,-41.6538621899162,281.579868615794,-149.29314726742334,-2.8360807766884775,118.9865574363838,177.2585558789887,2839106.052312331,-109.89173475733473,31.580301707198164,14.840137294478623,55.41771805447274,-39.32172973808676,-221.17106810206707,280.5681354393648,-47.1599508598227,-42.92000123154037,-47.15995085982273,280.5681354393648,-13.739745795701925,-138.47177209874303,-4394.848630613562,36.44778518150308,-152.0530769397351,765.8959286183181,-46.288161407140834,154.9566766183658,-35.63818202319366,28.480849100091557,-427.1630940058251,-119.47792747935294,-289.2140483597874,-393.69366931671567,20.910328810008934,9.593537719044015,184.47748462306407,-263.50975092530047,0.45366036121344316,-329.20520619174977,59.91988868128503,780.0494199196498,3144.356490325661,588.1233252901234,0.0,-37.446195600323506,-0.1432676009594971,-678.1306089082937,22.91928091646969,347.73645534063553,38.72651494176995,71.02112410107884,-0.9774995343431105,-2036.1076754178894,30.660253791923424,-34.10391062120857,1.1331170413849208,-1.754374731445381,-18.530716149076397,98.68763064521772,10.739476326489239,-22.910793451882455,0.008706741356942271,7.518350754975842,-343.47186472503427,30346.745861206204,-21312.616882942617,51114.34079701826,-1.088008608890906,296.73075826688364,1.9191631419026933,-317.30511272858075,3.4403641059584444,2.4666917071367536,-198114.5429007169,-75.34986395482701,-17.788083988383733,2346.006450816676
2015-05-29,-7.069158776972827,1.2183138237087292,1.967783580763223,276.9222110207196,0.011575807973779169,-37.06859716981368,172.37929220569393,-501.7165398866998,-111.35053597422811,-354.97087246101785,-176.9511302108503,-52.525619094976946,-53.12739961250893,281.0746239090177,-149.02526741938718,-2.830991937037206,6.478385431536795,-70930.19026346004,-158.68550251004203,-0.9787787787739011,-204.37677757891635,-137.19030663036813,95.68534124468762,-192.88660692301136,137.31050968832784,-188.65202078608303,-55.062193096554395,-188.65202078608309,137.31050968832784,-32.30082200169037,-543.5875474794341,-50066.64849944304,-16.607351594402264,-119.73165560052274,-103.04008771333363,169.94253739939327,218.19946387010228,11.385033242285973,76.48995493725755,-410.77374411898614,-6.745733558381184,-250.0482494438322,-388.51279670210215,-65.91980669514277,17.213559014516772,-10.661718616666995,-400.7939562495548,-0.1418171924721671,-321.4228528240718,53.6372214283864,-2123.2658032081645,2481.936348096619,921.8855118022911,0.0,-9.724550195379663,0.2237604434615008,-605.7844569038098,-8.478854744442287,-282.13075312832757,-7.937247088374079,0.22496418129640006,0.8098953484999689,-1347.6750951682957,-17.98231721107959,-33.63074019043279,-13.379695104292681,4.4671452571399755,-15.918008607249533,437.02980192722134,275.2562396133744,67.47873060236816,0.017073287782675473,54.804615043283604,-4357.947646196387,-1048484.1611880325,-712317.8720510248,-337658.7645693198,2.905032500078349,676.2764311939045,-14.294164838876693,-417.61047400225743,-7.420465230199696,12.186196323871428,-1683795.4924969336,32042.810418882673,-20.54430841131716,2486.027572589399
2015-06-30,-8.689963379260412,2.2385696070606933,4.5190588161231116,216.74183005705592,0.061045028270812464,16.98727787065451,-37.5579696442293,173.26777839188776,-505.26816085382586,55.7135433467878,-615.7330512638486,-25.43699236019493,27.756554031352948,-53.143856216913626,281.1616888496624,-149.07142909660294,59.85655902767521,-164123.64665423968,-148.2346197433725,-2.140656794278935,-165.31127672758169,-3.2116566719448585,54.081801464201746,-133.41808836846704,99.4596983848487,-115.3573434821382,35.79201270864205,-115.35734348213818,99.4596983848487,-31.54824873588493,-309.22980670548657,-67280.72574269418,-18.030281414195283,-77.1429458919161,-57.931914603028076,169.82773560596507,223.36076922790082,39.858832424556404,53.452229652475395,-366.0289974529529,27.688107961423015,-232.46983083288922,-339.38705988734625,-42.31132224198317,63.237230533936426,-9.162480548679547,-347.64419386155606,-0.23201803295363468,209.0920268699407,49.31276828053104,-3251.4638955710157,1664.216493518752,-1796.6272784486941,0.0,1.3614522645157194,0.5229099011607019,-77.77008724065672,1.4610959306619407,8.606844541673354,21.965857681307227,-63.632348698618216,-0.6317016174177283,-585.7277138650402,47.842599488764336,-10.25992093331513,-4.5970289869299545,-0.8994469300249648,-2.3484848745629847,101.16664947703521,-23.94548059554654,19.451754382664603,-0.006944727625703084,0.7481295012858595,-811.708794235006,62019.74006391689,18914.288418656215,39458.68852720782,-0.2544273039497096,72.29319855962058,0.6783257092133184,-66.33273909828858,-8.453746737655234,0.23297753193766368,81636.06575960855,-348.43028620653786,-15.454277210154942,534.6369383991678
2015-07-31,-31.389664055214425,1.3148897093812713,-5.148840691346585,218.49384458250904,0.07938612703734627,-93.59779065959404,17.077347770938875,-35.45808667141994,173.89120019439758,-242.9215885219719,-663.1487599715028,-80.19400786237438,63.51979487875617,27.661820759830253,-52.96247594344478,280.202082459709,137.1775447530492,-157516.85633810627,-52.60991097399604,-43.836727543720585,-81.8763752971287,62.33010206373842,212.5328913624586,-129.1527421308075,154.3952030897253,-58.37130540805387,39.93590554971111,-58.37130540805386,154.3952030897253,-7.631795455441824,-113.02370186430001,-64332.41724396315,-45.70534220934673,-66.28130919070084,40.193345555061924,177.85056276583563,197.17686375324274,12.787120443555983,26.866513046151617,17.45050921355911,20.8592256326961,-137.04689191159866,64.34059542681497,-11.393523723207952,123.55652497763879,-16.931910843297974,-126.57868645774317,-0.21230490142787176,200.46223829671254,48.13459970107411,-3967.7441701544335,1281.018185658059,1458.1700273617694,0.0,-4.629716146736371,0.004683529419956756,740.8642042354932,-16.103806894220725,220.3907713026183,-5.325507397647641,-282.0373506420983,-0.3196206614602046,1740.974093169476,-37.75140854192068,0.7717428081981552,-1.0557104893489537,-1.67669109280547,6.550732258768136,-65.51117963845718,42.55206879061734,6.212555785952645,-0.025110399040194853,-1.179907428881961,761.606267807756,-165926.24368564785,-48805.97304684296,-118034.77438230813,2.9486273769211504,-155.44201050151423,4.980446187636556,293.46538145510203,-3.2794046733376696,-0.6492904371873038,-2668.6658611246676,-739.929461616106,-7.814656416134767,-3503.441490075711
2015-08-31,-23.639742162636555,4.857222841529465,5.0932850124468905,190.48313908244518,0.07783875738208608,-123.74541132422891,-93.16540294666308,15.582727185920142,-32.74072511238204,-625.3190154957576,-743.1463070200386,-49.40507122005057,-72.20062976758535,63.25693294128662,27.54734873087073,-52.743303021582385,254.90519533643095,-146839.02335808545,28.073829506167336,-45.476443663949816,16.70376128322735,103.61196123054353,252.67984770936926,-155.28774929842703,272.8899362591349,22.085806633464127,33.83258380536265,22.08580663346425,272.8899362591349,-10.831094382352719,435.5636774812591,-14924.563207788258,-19.808490513879878,69.86462902477788,52.48926109517158,215.05828942182765,161.92612371989094,-36.043383568813056,-43.00164401645854,236.69140307914745,189.4240062242949,-34.27821812741956,295.60517013409293,41.34918653046184,91.00062390446853,-153.53563237224526,102.23334869999732,-0.0181840592448417,155.5450273382058,45.67990568062416,-1241.886968440393,1032.2784106770064,1515.6537635536588,0.0,12.778821620948406,0.19427744316201156,-139.42608026534344,-19.45921870451093,-181.59535659695985,-16.939895681187693,-39.51840028582501,-0.7021375916707273,767.9074710455243,118.02838981511377,6.326769052293741,6.105489473306459,0.07416752567917229,10.657203244697826,224.7491757434218,203.06874336694273,71.31144778963517,-0.011187814905925908,-16.91099659007142,1297.7024867360583,-285830.47359859943,-37504.934338325635,-249031.45119238272,-3.4070222073184055,192.76200573685128,11.680493120413317,117.64821818226392,6.83971899324758,-5.350553872795544,-23343.904003151518,-341.22367604941974,4.312379153650909,-1720.6095486113136
2015-09-30,-36.79067929558604,4.767942375758256,-20.621944588194665,307.5595133209212,1.2847683100300062,-413.08881147832824,-121.59795625704831,-90.7563271868816,16.021498557523003,-948.8942666373537,-1449.0641353289511,89.76724856327357,70.64563919024484,-71.27260034722119,62.44386115783422,27.19326940832781,202.87778336018215,-66961.5381981423,21.711609206713014,-46.61205968866292,-10.427578425683713,-69.3374480398956,141.03052923216683,-192.57778686196264,305.5643413015048,-33.5882774056651,-16.659610488732177,-33.588277405665046,305.5643413015048,-11.089407842649322,241.8556167016065,4473.5361623866775,-24.764106277746166,14.033092317731734,41.376044022847,203.84088082890688,53.454836634098974,65.19458116696556,-14.317963562040555,235.36638863384067,-448.64287787706655,-77.11045190580595,285.278918132269,24.523123393703194,62.82856813066496,-216.53361900528628,84.31942121782694,-0.5869196347481817,163.56911302348573,50.43981768692264,-1385.4648280522829,3177.1484131495367,-793.8267137122775,0.0,-3.157101841377539,0.3953316280440511,1805.983816242814,-60.19031058272503,72.92884410101146,-46.77497904128677,-51.77746798229418,-0.5482582006521705,890.4943201048045,42.122010934679565,-24.26728476766357,0.11457556140972613,1.8006618494025588,-9.095154176169132,-20.666526330684064,-293.4220599502205,-13.613767718479721,0.04910362223467979,-0.5048843993561718,801.2267175191724,-188022.06035466865,-68617.15107784141,-116809.94928417355,0.6946592024599489,-586.6427346709861,0.48873664176737464,-80.94621567615741,-0.20142528533819615,-0.8396038665151337,-97862.46962293095,-22349.599419576254,-36.50942661795398,378.11147874041853
2015-10-30,28.95875328723562,8.109923305204827,-10.266233794431963,239.36905818817723,0.3201126420579991,-307.0918593931173,-407.7489494368512,-120.40777722743638,-87.05456183316888,-1330.387177688495,-2190.151480138258,30.214190141574086,-285.0250220655196,69.9174696639308,-70.53796851107563,61.800230251217734,192.98758688040365,-66905.12552041054,16.61826184767569,-34.86933259474751,-8.857562109872141,186.84115032253965,27.585935278347137,-190.7820097565912,304.6435380902291,19.2112912232217,45.39486840162972,19.211291223221775,304.6435380902291,-15.244566042153405,232.04911089252155,4561.2782496969585,2.1331833994779767,54.953586527175986,47.36881649659941,209.44907991397412,-14.72999994273873,22.116764436964086,-11.543885655327022,170.92979128628335,-399.84152091717397,-40.15235428884458,204.34613003190236,26.60616958348563,65.89945176071427,-217.9478139715941,83.71384399468664,-0.692434306464108,9.689210345471757,41.46255971665572,-1233.1703316084947,1468.6821746865057,-66.52158694637001,0.0,-26.260990446432913,0.5314624157888481,2972.9481025995406,-47.646892879975894,-64.81156903987358,-70.47059572973149,3.097205048866499,-0.2439008789556497,-748.3364901110735,-23.713666988378918,-20.289761051431128,-0.062793622963909,-4.246579275439956,-0.37831210827812356,18.201188359090338,-285.4127728257099,8.82609097787099,-0.022258623023071467,-2.9379829642437585,402.4375823948152,-195314.0744013749,-53696.37521917559,-139954.12833910808,-2.6109837593284837,-408.7313397170965,-2.988816380113029,-82.18725152892966,-0.24254879053326306,-0.6778962796660579,4114.189882411294,-765.1479353962277,-38.26913254886722,1484.587314377599
2015-11-30,-3.165600058829379,4.317963923587559,24.368059763453502,207.3619964555995,1.8189183166767227,-474.7031200929927,-298.60810081514586,-399.39445860199413,-113.62495076704317,-773.5727425412463,-3030.217328924162,-33.633339636290074,-140.33990003172218,-280.4043117768194,68.7839959460979,-69.39443551709094,188.98741577123081,-81218.00795497524,-32.19882553358792,-27.68878241108419,-24.20894883259521,214.433470251648,-79.68645077670642,-285.8693020719001,509.13918608536784,6.732716383682735,-24.66700864527698,6.732716383682643,509.13918608536784,8.013603224641818,-104.05714038524866,1414.6978811718209,5.339331819228507,40.33019202700407,-2.7521126155791698,193.80722538878504,-105.85367672077277,106.04224106378923,-0.3976096322203988,-36.61827928987171,11.776753705526096,-187.7221540450598,-13.645285617898182,26.038244117526997,42.52956790213457,-335.5996237009487,-115.74417026767348,-0.8445786462698469,-16.366226660870186,37.87887359736669,-530.8787954035321,1346.2314312453136,-193.2163148437503,0.0,36.7928644630573,0.3324497994070441,293.20941008570696,-74.16748279652893,-301.38649288233887,-10.062964719774925,83.11324792013556,0.7953390566130162,-534.1043088580673,433.76321098868766,24.73186646764009,5.910077005110276,3.0196222478677157,3.2589689512768416,1005.5584706421996,-171.8803865257978,420.83108053327805,0.021472547111526796,10.821513140888442,5348.899677034531,-676520.4530900978,-227700.6021887958,-448666.33001046255,-5.224571039750423,-371.8109194987446,12.701015309887254,-10.339494222420399,5.549967269422453,1.0383527510876718,-9723.637609023186,-418.5054865868806,-24.716843017525207,-1304.9057571358408
2015-12-31,-14.781985302657965,4.473228567328066,1.834545745979995,235.79793218075613,0.0102447974430186,415.0808701172991,-479.87772640771203,-299.370168460794,-404.1794191930914,-409.9424011414489,-3634.5074153555674,-18.185579931131112,340.2329190483294,-142.1267291830899,-283.97446252039833,69.65976434180196,191.11816585777797,-97242.6156126646,-15.7341591690237,-28.702314592693877,-87.59509647226908,283.967258319806,-3.454048519583239,-307.7711349605888,585.0295956534042,20.951597481380148,22.57306283849283,20.95159748138006,585.0295956534042,4.93907219494525,-85.42508732250754,-4413.910010724229,14.131504318549924,18.850811617347254,-60.442432565486925,202.46789921375574,-37.307645165228095,51.3216550466619,-19.22588387811943,-27.61481539913162,36.721461573989366,-48.968633113808416,10.433227389219947,19.714989130802177,26.810497400968575,-509.62601066244446,-70.12038052748086,-0.34567220026127515,-567.5252299253465,-8.343303552839544,-641.3946339901007,1456.4791003447644,-1508.4273016931884,0.0,7.578451241539938,0.6968479426540135,-135.68345892895195,57.30484650875587,-93.84295700883968,73.00554200665363,211.4046915391773,-1.1115325270864256,-226.1235292958345,498.8782956956611,2.9807961661314835,0.34837485127744827,0.6976907956060643,4.74015158510602,953.7859958591398,223.34623396080315,386.9862897341418,0.02725553011976034,15.880094734667978,325.5681555849851,155206.49006092548,138380.66521499865,117134.2791224122,-12.284911411349437,298.5671120181414,6.2324091928246474,58.11896927304315,0.95762144688684,3.9982948609235223,900.7500903069158,-213.61168152431856,28.535528529235762,-749.6336647896642
2016-01-29,-22.3925668503803,1.3368466062591795,-7.200312861101495,217.037966701972,0.15795106432446757,-37.855431688410725,412.75040250301214,-473.3026046541945,-296.2039614324123,-298.0296292271718,-2971.196911540433,-24.048151817448115,25.411082033943618,339.6570029006279,-141.88614964544405,-283.49377570456096,198.71306432272073,-96279.61417671233,-19.858128684444733,-39.123364993210075,-86.11668720819395,-20.919253397154733,76.11786897406768,-325.42191164041174,594.9957297429949,-40.8717797347143,-53.514867852401196,-40.871779734714394,594.9957297429949,3.5438669150705144,-91.34993684556824,-4085.0431577317586,-12.25234942994473,-29.152932509380577,-69.03391361531172,206.1789116126394,11.597891587604352,127.33150361869818,-13.528299300174059,18.723881483841037,36.60580093194024,-52.56888286919836,65.26139240348567,19.815632817199987,27.024991971057087,-497.60233100164163,-98.30747415130189,-0.333503932417606,-777.1901251456054,-19.58905364074381,599.8199855498357,1818.8275908230469,-755.4122507784864,3.2823144003154265,6.0908346614126,0.07297544411040846,-1.4831030004373815,-7.715552137366103,-486.18431107537367,18.260876263993623,-23.194819267151615,0.794453086630707,-164.49080931309072,-15.037325053835048,-0.5652264735575159,0.03482095913992467,2.244282683115557,2.6179392646174335,-140.45658271335287,-9.822630923117686,-53.96012624573359,0.00882362463406583,-0.3669720857455445,-125.45405931196001,-96277.53719428182,-53614.617856390774,-42662.91933787614,-1.0046351028538112,-25.500041492430682,1.382450922205095,104.90217374967506,0.06961063631835174,-0.23130912719939545,-2585.6965745442867,35.60659504394425,-3.906225595865635,40.649321586031874
2016-02-29,24.89461818785025,28.658453936924662,-19.437295005586364,188.9267198214675,1.1550703151349901,-193.29742921105742,-39.44601622045485,406.9220847315034,-470.28906462345645,-124.34344964133544,-3470.77468406447,260.8029088240112,-99.15409747667178,25.2414504356757,337.3896236450748,-140.9389890993372,100.86254065623157,-218040.66516404116,-129.8408798470306,-38.98550865551167,-355.1728750980211,-99.74908787535038,-142.99076321371976,-354.70632222605246,593.8046819112026,-155.02823876313457,-140.73168567034355,-155.02823876313465,593.8046819112026,-14.225836961767715,-210.62766934172558,19261.007056876253,-8.579275638313664,-24.304559922136754,-154.3275034795985,171.60635390415175,-25.78013209189965,92.72800791462831,35.474899261020425,-211.33399485898082,85.07423577053358,-424.69486379818653,-196.73156155917414,-30.982330023086398,-66.12995228507371,-878.6860401306769,-393.67506873210107,-1.673461379545244,-648.1523480627548,-17.431407892479353,696.3177210779089,1872.40504264307,1987.9078901756934,-0.011444807497326792,-0.8774078286008944,0.20125378052928156,-186.91458279692597,-30.376093692145332,-589.5697715517773,9.309897624881103,58.897329981630264,0.29301302002512103,-136.24694476192826,-153.50166946575746,28.22889354683366,21.122439393916892,-1.2617466142739602,-24.536385026355788,110.75981057160425,-371.6001194985838,-148.97735571837802,0.05523274821859259,19.526382006391373,-3224.1178076714364,-953763.9076230228,-192262.41627013497,-761501.4913528971,7.042735728295273,-150.17468773531073,-5.687548747576933,-537.0486895243712,14.60885868546412,3.8829982237546545,18507.086198309196,430.2544714405558,13.869949068367532,2140.0465248746477
