date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,disp
2018-02-28,-16.77329496145564,1.8523400118094973,34.747298373492235,17.133606962944913,0.9293284699310161,897.4854352000725,76.00515515598737,220.5282440719103,7.089853091638561,148.71559333982015,371.6974345539266,-553.1900685958623,-56.669170350877394,46.457682000495154,135.38425930440866,98.03841275574801,109.2282945611413,-2.1339974335349643,61143.12411112808,79.1682715466477,15.200242377630973,-475.0409242435213,74.39950374189178,-159.19878871107463,9.63696212571179,0.0,382.6525654066727,-125.70162470731508,9.636962125711829,-3.331640230916339,7.039516760182823,34990.97753855215,21.302008222402204,37.1734485330137,3393.754197224246,4.267065585170798,-150.0567079278301,-3.2556268427377786,-93.09303005490322,457.18449820370506,205.02710146277974,612.0203101906777,3780.893509704692,-59.68552840599724,659.6834804025237,-0.1057237749887765,640.2753247548568,73.99278154215028,1008.5377442110149,804.1669345150347,12.378428920231784,-1.065514780373917,-0.12356095610142859,8.600208743581788,-357.4169938879089,1.4444231745429192,-5.010000627923091,981.1618218440444,7.447614102372768,3.37871823421915,0.30002087645402487,19.56850500725838,0.6195170762044313,3.488910215030785,-152.01322665071257,202.91019952520946,-22.340173710165573,-21.23202808411787,0.016175184418060873,12.185166941799025,13.533677465252538,-18675.289033934474,-11231.34515910456,-6374.529741270468,13.533677465252538,28.393757355228445,2.913355981458203,-9.119182004014874,199345.86365912855,-0.1753107661710196,7.964800509921687,2.5843082312063927,-698.1045995678141,-29.93170084471967,31.805347737349393,151.47587831824785,-425.59245080597515
2018-03-30,-15.165481106714116,14.151894357674704,34.76559359166311,-11.738688435759183,0.4359956817977406,577.1913529383546,71.72184523889409,75.26752258192973,220.35385094819281,7.229524150802387,148.44032240933564,-315.8370986878612,-21.784443445938933,239.55637937456652,46.52604980550422,135.58349276253344,98.18268751931909,-1.2969709476932754,61870.99432245826,99.58239339035683,-1.7566239663852863,193.34884590316167,343.4754591966265,-291.6651780431159,123.8933113295567,0.0,491.94336121667715,-276.58662173119234,123.89331132955675,0.6427078928170176,326.22107799885134,-4267.148753258293,12.931506057208086,29.28609081387196,67.4592514341245,456.11764195283433,-301.29071029890184,-55.645214778983984,-190.6338264393079,496.35748251359075,140.22662845656023,786.9169836056769,245.5695566033626,-15.63879369180526,746.3441498278838,5.126989876698564,142.68018769167207,57.98812105500251,567.2353814685546,-107.83809212514097,-25.97836531923747,-23.468346725569518,0.1942937920386747,6.4899709729870665,300.5251044456006,15.096738849867847,83.43312216526215,536.4097206176093,273.9865414037622,-3.7949475890217172,0.414061389943571,-11.340212023156539,-7.249131313426119,14.89494394689126,-595.1681491434665,-513.8517555454428,107.18350360044269,-35.06168392161052,-0.10662841169946713,-71.14623051083674,22.12868891614511,240135.94942338206,239640.55649038218,2338.432442760095,22.12868891614511,-815.5954459160102,7.222794001163194,22.805688914583698,6885552.3872461915,1.820209815796968,19.80842116862921,-12.940598230778377,-407.4047912323913,-232.71543193929574,4.457068385337152,-159.12481877022765,737.4959822234766
2018-04-30,6.25795070949694,6.299273454042074,37.76912000964078,-7.475895124702275,0.17757048478103069,624.8362376678133,-211.92226737641695,73.44755952547914,74.30275117278973,219.0744910185899,-243.04062314641735,-252.14254535560192,0.0,-162.75078647462368,237.6735897318955,46.16037903974587,134.51787640718143,-0.6321775684101187,58031.98254375637,25.892023593507894,-5.808719388347083,137.6073324256004,256.1793012594852,-125.43380785645333,84.62343959556661,5483.040358698407,95.61777841870698,-166.68496772425655,84.62343959556658,0.9398511095666299,145.8057740808155,-8123.784651580462,-6.3861047087966565,8.751448609850552,91.91696826248506,427.5480226845525,-131.04902054746412,141.9804966166163,-20.430388445776117,89.23593728117349,-494.4307599688493,276.03470292254553,277.56764007830753,-1.1223057998919401,200.97356569648335,5.727490908201576,-601.9692973708396,9.521664140716785,-1079.6928993843303,342.62122698347184,29.02212221506494,2.2159495686861987,-0.007742643274099237,-34.71213760816045,-317.6162086861989,-25.1612389328414,-45.786295495233844,-983.0671162481713,-87.62756313965633,-3.8942811913409514,-0.008365843620564917,-310.1490446574637,25.994483705838945,-20.875135320442723,-134.16636480380294,92.895286267958,-53.236091473039096,-134.28036605654245,0.8042635148961539,60.542754305443054,46.75576659820888,1034.292750529945,28035.188818547875,-14792.300296684727,46.75576659820888,67.5436353938403,11.486063106556983,-532.9582291337332,629296.9279682189,0.01324374042332721,-32.66638766632214,9.16366574001799,-827.5604399299045,-1053.3819339409183,-0.35613362508024693,279.6134797696777,276.57006864075106
2018-05-31,-1.8210859796439107,1.633635060150786,43.89028449801188,0.9062658487182256,0.0026198164744780207,569.4206097445548,-158.39027974470272,-206.80681926601352,73.92975321382525,72.51571648311844,-223.4510236075609,56.71579983865881,-17.40797711861779,-103.38126462207342,-161.65787749830815,236.07755689372783,45.85040147407354,-0.18340753032379603,53975.28471402966,9.033263152423373,-52.436918501365035,-13.946292981411425,68.63699064530071,254.1292359235989,24.859271943753534,3055.793359231342,111.3206234373991,-5.618940882662936,24.859271943753505,-2.7119743819607995,133.96775708950292,-8188.248636928215,-53.11511200856997,-0.8029388836633258,-63.169706963816225,493.33543121378136,19.568959728759538,141.32699339668724,-110.4457261301173,248.10863942979483,-359.36179312465714,2801.4885013373487,505.3957336582782,-8.102922478053474,115.95215588951969,4.109278115873073,-292.3185907964671,9.691004653206834,-1372.1055550506844,-275.90086157161886,9.428799750923133,1.814457242962419,0.37217033367347696,-29.425332628784417,98.18566809573025,1.520049646752284,3.79011141471301,-1762.3642456316593,-42.979302500868926,6.421179152297327,-1.7165831601856936,107.23112605034633,-9.03849409330627,0.2971498231426608,-263.7505835739721,248.9063172919332,-85.85315840979592,185.7543563411717,-0.2175025695523658,-14.032650262560082,-54.82654895283221,44624.62321509607,-93501.15562067926,135243.46661845502,-54.82654895283221,23.84386806373641,-15.201085205083345,-52.81688300159469,-1052728.5511074513,0.1867182254901536,20.259856554581347,-2.432421594654258,486.7183084410681,-13.721618228422813,-24.918771726147725,-837.4476720371913,-89.01067723038227
2018-06-29,5.2260418573447955,4.031190874425539,43.98490190221119,8.205661822993607,0.21431454034896982,69.87526629692059,72.29834637765342,-162.80089002761224,-208.10742930697154,73.24532351292812,-308.49847445609385,-384.92495495118266,-38.030294910486866,12.626250464711635,-103.7448927144561,-162.22648483570376,236.90792429135487,-0.9895561336761092,59582.42007662273,-77.8852252175971,-58.64169763159175,-108.51798499989738,284.13470075492035,318.4144940171199,244.36273869729374,0.10988156072700406,319.8306048608789,-11.637270114768496,244.36273869729376,-3.7276632692094553,-34.46284127670913,3073.91710372502,-22.897735886628826,88.08129491141557,-228.106806613301,525.5701857098215,93.07460134222643,239.72958846123478,153.82448118285606,-102.96409200877174,-404.49956438724166,2441.2000475325262,395.46074648612927,25.53841031677986,-132.916766305,0.06329698089799218,373.0546788963488,105.24304688090862,-2195.468547339506,-357.1298444941606,-27.56806205172228,15.458707971096771,-0.2975340590992239,15.309106614199663,250.56074279470494,26.38020339942733,-19.668514420009842,-1910.073152718713,196.08214770007157,4.135469599306589,7.213834873401691,85.888148193407,14.689142523342696,-36.961300180086766,600.1513465316893,62.331231640594524,57.28693993526895,75.18339395058197,0.08490099646611693,19.286696968612716,-101.023645804827,803082.160706941,135868.47815192305,664488.0231271135,-101.023645804827,169.19644099759716,-20.98086642456274,-207.009302380885,-1279188.2982650548,24.911262568120534,-31.84892479694109,4.017609051682058,9457.24020933787,57.53304822208793,-0.9007814499093456,1971.3628843469505,171.13416534051407
2018-07-31,-4.426524006264283,3.1385642616518665,43.95344560391287,1.5009659235467565,0.007175906556976142,146.2466313619747,-5.024822104710932,72.47879557840069,-164.44280699825757,-207.7034876780375,-29.633452107924025,-625.6525058187469,12.105329839869862,113.947451330328,12.611938591609983,-103.62729772902287,-162.0426008813037,-1.4703490603167348,58726.85708107749,-68.32682528025497,-56.35092749160518,-110.29307644028508,250.5781749098348,349.3157292885733,208.51225556373373,-419.77970363393456,317.1655817446114,-9.954915001311214,208.51225556373376,-7.001683924454968,-51.10189489876281,6130.668897674048,-18.004512551976436,107.01454976615838,-265.8679379232403,531.8782036243225,137.69160917350482,265.89062736837343,137.20768630406678,-57.81413191405288,-240.19518374556938,2507.0872025250064,390.5472469436816,24.211518464960584,-93.04608899098191,0.10662584252154464,538.1830341953678,102.42685884373937,410.7224779663027,419.7553875842352,67.8893110511728,-3.388486720024048,-0.026185843959989796,-4.950866577704801,-6.631731303948641,-4.789501290087117,-6.334878435600558,1046.2780870509002,-4.030765142883411,5.356552039640178,-0.06880217119617527,1.6273281658071141,0.3256916133004779,5.36301744635017,-6.69592875107719,18.914625575843274,-13.136798897206518,-11.651963413513784,-0.003758557358537473,0.5100297661562649,11.07286180934895,-37797.30157958157,3376.3950602384284,-44889.56352481712,11.07286180934895,49.56296573089003,-4.258959423007923,53.272413020648116,354697.76979623735,-0.03680172515315405,-1.9097122068486243,-0.04844229428465496,-373.7457763848797,159.34183025481525,1.7457313944405541,-18.414837116219132,18.67753908613895
2018-08-31,-5.897100064466413,10.093925723908622,50.30271377568725,9.856533855497057,0.3090131799338884,-792.8762829039072,72.14768852898857,-4.2072904042431105,72.63625521159064,-169.5812330824063,94.44262090969558,-587.759939886087,38.819454832208535,20.906665914053885,114.21334726169232,12.641368500914444,-103.86911162238103,-0.594054324615056,66846.6673567689,-23.63705359092685,-11.689887941098288,-70.24291636645196,2477.067947775176,80.03539591480852,856.5961742453784,-776.185648548921,1467.2141069068687,-15.386413741195815,856.5961742453785,20.985640900508916,-208.106302062303,7974.509332163634,24.182526627148487,106.69832566846644,26058.419041331952,36625.916411817845,69.18898768548236,147.59259679256957,119.8236137005094,24.875078565388662,189.1786199683622,126.59013938024033,20851.323124332917,23.38958312713351,146.97370594452514,-1.6151618882031598,-508.1794789363022,87.31767492171194,85.11754947419217,-295.2233018695267,-23.30726937344457,-25.676977519132663,0.06874606494957192,10.18060692164363,-155.19530746907571,3.7753950545964017,-1.0989749414607104,232.21782437150432,24.712761859158945,-59.946644893169605,0.82775588674067,-37.73312254945212,10.26388817887846,1.677442367856429,-154.6419643186773,-342.58170028445056,2.3670098818970473,-69.73411081969454,0.03527714309774854,-8.044667132890709,20.367952869243567,273011.74430676363,122744.64587360807,453357.39581024554,20.367952869243567,-368.34400958206334,8.856434430970054,204.52547817743286,1816559.3225296736,0.22780873301323368,3.1230822094929493,-1.7369910747952417,-74.39029662259054,1009.3820321527473,-84.54011697457531,-6930.8317750978,265.28007390496896
2018-09-28,-1.5399861301370383,7.753137334655053,50.2658936461004,10.60834788036162,0.3582136087521887,-554.3968892901856,-44.016370753487195,71.55873623998262,-4.181540587234972,72.1934645144244,-36.026032235591586,-349.4150674137419,11.824700432445324,136.92393458640433,20.880097742871953,114.06820504849657,12.625303861832972,-1.6109729830438286,55718.38530885632,32.474685645401884,0.9541215297309821,-11.388728551629569,2179.181906747429,80.91072176843205,628.2973899831935,-448.98180979714635,1129.5868570281598,-40.56414660657161,628.2973899831935,17.59520095816555,52.94690621512122,-870.229564102835,2.1156976246868044,-25.169046598170354,26010.601038069497,36542.635437303084,93.0725616548996,137.06471167408353,-64.59651393174258,201.77412831203404,393.67131130027275,309.36353750876583,20861.40789513266,37.41038433169573,253.12915881653464,-2.6621177478204046,64.84961177139019,97.10987780656323,1549.153370238892,-516.4777722907179,-3.7383197120613545,-9.264012348641302,-0.043837900373041805,-5.55719605298782,-134.5329173799471,3.8822416563106117,-23.958423055463754,897.2909868374263,-112.45915403540698,26.62886281785711,-6.019487348083772,85.49732928212924,8.998702409093312,0.24293793712212164,312.70033157010675,68.85460832838908,162.4190751065105,0.774696439789551,-0.01694982455644034,-0.7518960713906608,-12.263310623933279,-62619.02416856028,-24483.980559930205,-38135.04360862728,-12.263310623933279,97.379381306504,10.580640732891148,217.48140480747938,1177068.7471538782,-15.271150040415051,25.55793875494396,-0.22926047931643723,-8046.238332032783,157.84693138497641,25.887926712127864,-544.3626935869397,-355.4271348866157
2018-10-31,-19.013837823407844,10.741923364971923,47.045626591992956,0.1874919023336996,0.000112082299633017,-531.7867017895421,-56.03624386275765,-43.95546578677694,71.76778760084966,-1.9483835017623043,-39.36278970382387,-657.5667040156762,8.357823816493061,147.0755659385969,136.55228935145283,20.823424022131316,113.75859588488466,-1.3892787509200764,57835.50096411883,-26.09823786483294,18.678622135459825,-27.083259578079087,2273.924603635524,96.49537937416352,641.6643881271408,-1644.6854878691856,1239.2725796406098,-38.05588029424993,641.6643881271408,23.240671940169317,56.13844867519448,-2571.271930782899,6.986437051447665,-26.08980806647325,26085.210447669037,36640.21483353583,143.60703382653122,104.92678062282862,16.075424324573547,-185.53632960403883,-165.38120592113285,-58.00997648481435,20918.44433745463,40.46706220212813,-18.52518477048292,-2.499456134822231,68.15813189064221,94.85607097498902,532.3590243966946,366.80809685294525,4.866803288461881,-43.96008432787113,-0.17180648705222268,-11.854296445600085,390.856791484891,0.21966245670387252,-142.41771465801935,-211.5591141745881,-14.776156736369558,-34.21734141759555,-0.02649518561071229,-38.5909263227621,-19.6894992860627,-28.7335201441893,-60.45173137687925,-198.81448280832956,-71.24486129810475,81.80522473026087,-0.05350188072422135,-1.5764855355924965,-83.06991297616344,33467.79855113104,-86427.16263984889,80558.22256411146,-83.06991297616344,-210.9716515955388,-12.379113534802826,-176.25903174743615,365350.115647614,0.009520734206514447,-11.885610914250002,-0.3918128809291517,192.36281840686206,-668.9199025302787,-26.04445226248754,71.2555841498579,493.33194610501187
2018-11-30,-4.273552145660733,7.309764698079886,59.570683031166915,-25.005088671149473,1.9942418191467393,-2960.815027898031,-8.93606020345428,-55.583859923314954,-43.79340076685211,70.8643779069381,-368.1390168195156,-538.8558822739362,84.32969022564895,2.602524710099632,147.0058684540268,136.4875787313077,20.813556031719607,-1.2680841181510698,25761.630610919707,-45.002858875137335,23.099527145466975,-5.297970847209308,158.56366898594598,49.39440658242398,72.2044838620564,2202.96915730128,101.6506811186984,-38.49186190348629,72.20448386205629,14.509702224440531,72.97453706370786,5461.889436053527,18.033658322419512,-17.193673607603856,130.7657662679201,566.0531139974187,104.86219375975067,55.155467040080026,-34.07496934549171,-367.3940038136836,-262.3669908232303,-257.3159615032346,405.36329966212026,-23.735447385233094,-117.57725802778933,-2.705510645858106,1531.0751259818046,116.7002897817947,251.00046493765655,986.162250601845,144.24528958910832,27.695005173969776,-0.18848331027655973,-2.064062181447298,205.23282157069525,-9.727462256453464,-89.71328571501476,910.7042380986054,53.175309781428496,14.287812339584889,0.5987590703751806,2.989439233507511,0.7844089419038482,-4.364579632677305,124.34676936698634,68.8599757564516,37.448308578656224,-39.21789673031492,-0.034133763498854996,-9.092103163639536,55.868374161600926,648.0011066049337,-201808.53325051628,-90479.14488009736,55.868374161600926,71.11534673926144,10.842625001275572,-138.55792383463532,-2238754.3444072306,0.05993202093201333,-9.627460732127872,-0.7758892352605358,-1398.8693913168463,-127.74341706856103,11.561069482417224,7591.032697288492,-125.11452325903451
2018-12-31,-32.38696426934776,18.308777543032477,56.17566041814777,5.2203743538913105,0.08732279201603016,321.2103695292602,-252.75509237400067,-7.522775546091367,-54.979510359721395,-42.852642947954756,-328.49033246233637,-1095.916775412178,-11.902541514700205,-344.0642907495576,2.5789605463496983,145.67482619993837,135.25177273009083,-1.859556492651446,14756.015510179546,-24.885531989114888,19.911267423722176,-8.992966044305712,144.1156087293266,46.99460748399187,32.64556756259842,6904.416376359111,79.17042615279098,-16.189569268202213,32.64556756259832,14.751691234932952,-81.4153319645597,4455.184144372057,13.899028343261286,-30.22048197401444,157.63074326610487,587.0028118711696,70.312555802368,-18.222874450022893,-2.8397931641491203,-369.5834819287114,-442.6011105561378,-243.53327206346364,363.86490209582064,-33.911490009558165,-60.85099961542227,3.756545501492257,2954.7205822913224,160.46219515882865,-224.24042587572922,-901.2987524719156,-232.76300352750394,-45.276810154970065,0.18722935489078552,-39.41826588893946,-389.4938552730905,-8.207878953075294,-39.11325499903114,-686.2073990157314,-42.545149588157074,-17.182550100125354,1.8384711293360088,-54.32319943469018,-7.409818861862163,2.824743867888344,251.1875408800397,-198.42787585075166,117.37581540288352,-28.040259680527896,-0.05685865466273299,-1.9330550830202355,-37.543774949126274,-90112.65715738758,-31484.30060075177,-61553.24425882846,-37.543774949126274,-294.8251610129273,-2.853762510594656,66.18261008417925,174477.51059135795,0.6517079869068425,-21.824128060618268,1.2054717828406893,5271.705471556008,-160.42274032389105,-7.975049364163169,-223.18321754498538,-158.76112568642407
2019-01-31,27.65862259793889,10.29219035145361,59.18739544204324,-31.2056412869559,3.126011674663135,954.8945836813591,-0.8871371438892657,-250.63790035732595,-6.243886503079862,-51.377933217898544,-721.5822784368715,-888.9030410874554,45.32266457095626,72.0092587603257,-343.33003273954483,2.5734568585518756,145.36394561491306,-2.5088997338581973,14700.565464072597,59.14384705346762,4.441854100724117,14.211774811220833,54.98584559546525,84.02600938416855,17.644332411789225,7117.122473546173,6.519501837828969,-18.88196072826073,17.644332411789154,4.941512600318888,64.86274560170406,5676.031525235961,2.4644306031932284,-64.97440614808944,160.12409133494475,615.6957639864855,63.855318518582905,90.76960129591468,-200.81747673644068,312.6214810236737,220.9374056163399,420.95443265747923,394.03231230922404,-26.062666474923116,506.74599096553294,3.9802984107823907,2028.7775172496567,140.25527649594153,-635.7787767573708,87.53054490381533,-25.27039803848112,9.39047043077494,0.5263628734507435,-9.206599957738035,-173.1331862836294,-16.337089929578383,22.12859684726027,598.0491499027203,35.59004104711312,5.24177287191992,0.02791377343976098,48.72969032523781,2.3297635770456964,33.4904588310161,-63.209915029948206,91.48339909930382,61.1282309647504,-10.508167546908908,-0.007527564009147447,-2.95443098811063,30.240237705741336,48127.54653625563,-31117.765976815484,57064.39460345544,30.240237705741336,90.59697830534515,6.963844657405332,409.73380753976096,335753.6407225877,0.11787459296068192,18.066490550839053,-0.8751811696515546,2530.711474881151,316.9584847651422,-1.9476083024942454,-41.04282983921803,-12.76661292918675
2019-02-28,14.678517479618828,6.2351320858150725,64.94561369765891,24.922219476649147,2.0083661934751706,703.1882101315698,-443.0815799799035,-3.979451206191533,-250.20146078178712,-9.019883955184097,-299.2379896371192,-1118.213718894748,14.873637784525753,-424.7590016038273,70.92691547575997,-338.16957196376876,2.5347762250205146,-1.459185658419587,9568.04164826957,66.32233994744617,1.693664709520482,18.953541214772702,66.39349755966032,11.573829501481821,-11.053643603043437,6146.682019785861,-33.38157262788211,-18.416004174916043,-11.053643603043486,-14.015302111353162,134.89242930364193,5395.055694567176,3.7318343600711272,-46.114148629918596,-267.2722118884203,598.094801603206,-13.734515105483844,27.946888254493054,-195.41538798736443,352.9064312082164,196.86211835805042,466.0606225971465,405.6189940266302,-23.433970205810226,528.2453663981807,4.094767271781764,1921.8986202980018,121.48900428343961,-938.3206562688893,-73.29020806746826,8.53221532937846,-7.358644169771253,0.6514406776066615,-64.70518171034837,305.76154447903895,-8.74575285904416,153.6356220117625,-469.5978904721637,-3.0193676427904848,-32.456550834613495,1.8586187800900165,3.1465815632802645,-11.624478284219265,-1.5780191198707598,30.690109945106087,-346.4858528892555,-15.121061706041019,-33.38836538245303,0.018724379234924093,3.8517159746764946,40.25294172861315,-170077.31765706837,-23684.705854516942,-139593.9023845559,40.25294172861315,-354.8291238733318,5.605852527975614,-33.47321607174274,-1009619.5411148667,-0.9351875685223199,4.710809188478002,-0.1252467751231876,-311.7043614832364,-160.76177822653335,-35.45752137906038,-755.8618027177254,-561.1577196811164
2019-03-29,-10.699638638410292,6.535003513309216,56.01367507567626,10.385581074610995,0.3466091617821344,779.6373476474034,411.0846958880283,-453.3497225976727,-4.806363908751262,-253.148948356037,181.48839362712081,-540.2206715977934,22.897767976863705,346.0928473399293,-430.2232944253359,71.83935154803284,-342.51993901321805,-2.970524437542076,6573.001656791283,76.31475868260777,-7.6015610693544815,-9.163809155617725,37.63815787797688,-127.97694030877419,-41.00754451549828,5224.602651226817,-130.5412154414282,-18.672402462336244,-41.00754451549834,-12.110140818051795,-15.260626116826588,5529.26941999428,-6.504766031161599,-16.223569183709834,-541.7806709731806,413.7367446892499,-159.37967598913207,27.795644014463424,-226.2513136889707,231.44223303736334,127.6842078614045,506.10261977503797,326.0242314842529,-93.81736238488268,549.834459640404,2.218056744542831,846.0102483083577,80.27298873422654,-157.46979666712912,43.69702644201948,-72.11263294690991,15.492279757554627,0.4085934435679164,54.54770468611787,214.98494017312873,80.16085235846822,69.62607799489842,562.1391914339506,93.5915766672249,10.482537508936502,1.694572633143748,-14.948363478464955,12.569549533732072,19.329822679901042,795.7760597169599,-156.34782319489568,498.1751112956058,-49.772401598377854,-0.06915468932395186,6.208078917683451,133.49846980536344,148367.70989576913,161949.67099570017,-15378.413000948727,133.49846980536344,-199.70877177778948,18.02771836169093,-43.35643488363735,3018204.7526115775,-1.062997293486486,-5.724671872797806,0.5730531734424318,-1241.9136657722884,-204.15275018141529,35.10039335391593,747.6609554764218,74.02664695340184
2019-04-30,0.3930502129772194,8.783512367625153,59.29359598228248,3.407042390274916,0.03719639793802257,863.6632163254699,234.22632786012875,415.5979550302459,-455.8221918196858,-4.498663813357853,73.53952792468695,-580.8013430338578,2.036406146491901,144.21077819244985,348.21274981637924,-432.85851625753685,72.27938496803493,-2.710532829146577,16004.566337134283,30.675434463913227,-8.936025868673521,-71.22448657960052,92.57385879531307,-316.36488113300527,-44.30315438017297,0.0,-218.48521000304723,-15.289673818963252,-44.30315438017302,-32.50409374282559,-78.32226564641182,-7233.930953706487,-5.975534301869763,-22.686960698932943,-567.9694889929465,384.32080550749083,-325.7029132516198,20.724739496122744,38.10911599904478,-132.03148033470939,-342.0127921600428,135.82000462969265,336.7056009840084,-100.92674526967735,181.6451023379753,-2.571234505795067,-2915.552259233541,-9.306086016008132,234.163696639968,-56.64458966107895,30.300567189624417,6.930939087295087,0.029494255987124518,26.306295614228475,-290.81988154495264,28.486880125358027,-32.071453245705925,1172.12051792712,-129.807559963205,6.922885479300248,0.18549766463846318,14.929333503212817,5.21868305574759,-7.815976920383719,790.5517435462007,-128.65896746303406,246.7989974316988,-52.66163428917383,0.06095145644732458,1.8149228321678947,114.78957223475328,148536.17800966278,89195.50042511337,72719.81331314147,114.78957223475328,-144.68044236777132,16.947611331205195,-311.19585342913626,4516624.625863239,0.40923495639817276,-3.9279862123515485,1.2649371290079472,-6655.929805595006,-600.2388467382079,21.06169576762977,-183.56806919377414,825.65280772546
2019-05-31,-40.244196339502224,23.608471843932353,65.35605096179451,12.060990511320567,0.46741155400946377,886.8293295388233,-113.15243658318022,234.2449550345567,412.7329926479053,-450.64734841487353,586.2389512613514,-582.204917144461,-41.9551411430656,46.95150089820508,143.52758233323846,346.56309843954756,-430.80785714843137,-2.9700480287536686,31693.072154899783,-9.927208613160218,-8.501946991718569,-35.69750576766693,106.50314143849297,-285.0801518985605,15.471272498517912,0.0,-685.9154555583488,-5.705801238190478,15.471272498517843,-21.561499474722346,111.6736719887629,-10249.167364593213,42.56582009501547,147.97294640846948,-488.720495534664,441.22989359745037,-300.8692896561134,-384.6574465080497,-78.83673894590281,3.411371872347525,-443.6151343258409,160.00017895331487,294.6015450313445,-84.2870721415707,51.80500791735565,-0.7928049928648035,-2072.499841398044,-2.116019574964602,1432.372042393476,149.36914699809972,58.39206395699239,-8.117930530707724,0.17189997889532904,-20.470855268788,-170.52768448315584,-1.8476685992268358,-35.80121093839898,-500.019702695633,-30.610260172945118,-12.138236768448564,-2.627099263095433,16.849558144563545,-47.91720606131162,-14.099883956844735,-531.0001268821852,46.35743127346632,-380.01548835736503,92.33220551658167,-0.01150549876870599,3.155507853973006,-268.9881701094619,47824.222808629274,-147746.58521528495,104768.32808233984,-268.9881701094619,25.183683382399977,-41.402910344223756,-46.57155917149099,439467.8028705865,0.36198157423974564,5.844184415230913,1.0965802735587147,310.9939304736763,-126.96587850871401,-8.750217754730329,640.8504976003751,-579.6700937297965
2019-06-28,13.236319398047726,18.49165997105634,65.34261002048758,-22.332135503086313,1.602814732287019,932.1935523409555,60.17096419978933,-112.75901918198662,234.5313778724396,415.9853645288977,-347.3958535068071,-679.6365056628472,-121.45162563273215,166.82626023337005,46.99712537338065,143.66705328713556,346.89986636344855,-1.9071845040575786,82901.48863025861,-111.43737927946233,-1.141384049852907,-146.9045641522944,112.43357670314253,-196.5244376197514,44.530158405782956,-169.29640059295258,-417.88108663024565,-9.456661379006096,44.53015840578295,-1.401688654771969,-123.36698697948528,-6776.296387826269,105.91030285327426,680.3852674521507,116.46287883991019,90.42613584613031,-153.79381948626548,-1089.4973061016003,264.3806500446633,-324.4696681397824,-329.37550215811507,-369.3226119927205,-68.360094203144,-149.5640998502861,-403.8232910080208,-4.5951804910032426,794.4178684207454,0.025828485638084153,475.0856325866986,169.26476073540425,-12.060930972825076,-3.353752025845324,-0.03502290715841738,4.179020807770939,-540.6040506962568,-3.4793304597309884,55.50988794176146,-1545.7170075432264,-266.8339254995151,-60.5588934717739,12.63992822836748,-41.27758939077307,-148.76063378419389,-31.349072525406086,634.1228533471221,-252.016074325903,-166.4506920329345,135.8639886356083,-0.04430826759408468,1.9263837205701861,-135.6495316748952,528614.4753209297,-102210.3674784503,718615.4088739567,-135.6495316748952,-193.59320826162457,-3.7389138313054104,-314.0814241735774,-4152158.6094745994,18.099025431027282,-15.285172730553946,0.20896124112465486,33009.21020393849,-3.4187607361855044,-37.143359319113415,1025.192040953354,-354.7857073019643
2019-07-31,1.735870362142951,11.40961249895067,55.43671737147806,20.599716807678952,1.3778359087957333,825.5344337466271,-501.9564220504544,59.919774165334836,-106.26520844335396,231.71541477711654,-351.471081095216,-1510.400345365921,-21.193638498293353,-303.07543490108924,163.64929304920267,46.10213243370457,140.93112002878175,-0.7822977100644514,81185.91293709085,-94.82134381335052,0.8386878745600986,-131.65851537423393,117.87959719528644,-192.79216749490914,26.366337919908148,-644.7799937607542,-449.0490089064512,-7.563704394985063,26.366337919908183,-2.934584721328479,-83.91895887672548,-4199.40255757655,116.74473998684626,711.8500414208346,104.728759698626,105.38230959558632,-151.39808622429265,-1108.6942382684842,192.10011211013722,-276.04162879516133,-538.9678047501808,-319.5708504148108,-59.972841808048656,-132.02066700346572,-331.2462974114081,-4.246034379117844,585.7551262273311,-27.971088756040892,512.5666931052283,697.5264705988952,-15.815021874476372,20.848690272582303,-0.008241511345559616,-81.97780036529275,370.7721262420338,-13.930337764981402,130.45898185467308,-283.7079552513924,42.808264746233135,-13.884341646481232,-1.2943870755067053,2.977469651433694,-8.927801663520881,-1.0077134955802762,-454.8190839744475,-257.5825522691257,-108.7066854251184,-3.8603753451801737,-0.02292866518119041,-8.47229850274232,26.064915476743636,-174716.65868193097,2288.598445901647,-167962.48303802684,26.064915476743636,-310.9768721931314,-3.1222374689161896,40.85408900955366,-642660.7177940756,-1.0805221678264942,4.368855637713025,-1.7283399061650186,-39.76695776728593,-357.46185941730164,-20.800640461953662,1.8541248558140069,172.4047134940629
