date,excess_log_return,illiq,turn,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,gma,lev,lgr,pchquick,sp,cfp,agr,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rsup,O-score,chfeps,sfe,disp,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,quick,acc,stdacc,stdcf,chcapx,oa,ol,noa,currat,dy,egr,operprof,saleinv,rd_sale,roaq,roavol,roeq,salecash,salerec,chsaleq,tang,sue,chnanalyst
2014-05-30,8.075358572828174,0.10442594981005128,1958.2310109432633,0.0,-0.27334551902036935,0.0005198505006514398,128.34689863678062,51.216155454256466,37.41902189318601,-453.20049412940006,104.6856954243656,-425.5407904527513,1.4962346895556102,8.966665206827573,94.98182686664039,-70.55758341286919,57.912099110281304,2276.571772383094,345.7052891786374,-136.78440327452776,66.80244679910287,454.85475610254815,1070.959376704705,-114.43971818649084,765.862191053925,1211.513765479669,167.7701684062568,-41.19521479839783,-109.04095087943564,-2.7488516428975425,-41.19521479839784,167.7701684062568,-21.897419624204563,85.06961500223657,-482.84686461382734,-80.22291366029455,35.37819450218081,104.05251309620445,66.0847189583712,2.3943806642222296,977.2393235380632,673.8533902112949,503.1629451307111,1226.0767044252266,-43.77515137604878,-9409.586122744937,-2673.2898873465406,105.96541836024694,287.4023605252175,2.7027696796313165,-5.1579151773102865,0.027860847701992597,2.9287568564473077,-28.61079206755062,89.30410914781919,-21.45820750413779,9.607546649007872,0.3513046438037264,13.108757526296245,16.668143086301484,0.0,32.22013357226086,2390.589370874557,2.7641664005702182,18.463805832812795,-20.909874144527862,-0.0008947262161081437,-0.7867611887292725,-1125.4880549119785,-97600.21902344562,627426.3642027304,858004.4508184146,-38.32416666443078,1.1125190129707363,-5.0015868297559365,34.36800466669507,113.73351857191665,0.0,9.491832157677521,-0.42022697254362384,16.803372131616584,89.9085533210673,0.0,19.462678736326097,-5.732031749005728,0.014903237091966393,-427.83747898164074
2014-06-30,5.2232732044117185,0.08175331438119181,1825.7446164461037,0.0,2.9230536738141035,0.059603080286411425,248.35219117764768,-59.596925922182294,51.203709716003885,34.76626571496155,-451.60358420254016,133.6337475286215,-1.6006046606523576,-3.9537257320302452,8.92023760363689,94.49002992024243,-70.19225032534723,2453.4465349434804,-303.97783548136175,-29.650393095821578,33.03087308124829,378.0398670068539,968.9757884647123,-103.4151701031426,-71.9772535158562,809.6521125791048,0.8973520471451906,-60.26287293721779,191.99589476608395,26.029710277329784,-60.262872937217836,0.8973520471451906,-18.80352540344588,-66.36811343003515,-971.5932174979689,-9.762266253705395,51.56456014798497,61.76738990613417,-43.60590510348785,-50.869191574543486,-214.81222426025,-93.56219538062854,-158.88199349334,-205.41432385886256,-4.544987108208206,-7655.684317065177,-2563.4237115592055,104.8778334394875,301.85614741707695,3.6924050750061497,-4.1368019507980165,-0.21760516996663348,-10.820314221798071,-148.24112405813617,336.4473447285376,-17.545731784330286,0.11201696984130649,-0.7590799749609924,4.502322188225662,-56.639370071785834,0.0,-84.88811162431477,6834.734528086192,-5.898464801735315,-66.88093531172808,124.73640048362587,-0.0008965095606757734,-0.15058974843360318,-1929.7804190061145,-71233.21553806029,-275769.48233043123,204536.26679237047,99.15504725468054,5.125295036615796,-57.899856785567906,-121.9431599519753,-8028.699124129529,0.0,-34.16361568633344,-0.007259956648546506,-63.89174781043438,1002.3834216311843,0.0,-1030.5986108586826,-146.23407497549272,-2.989745713482801,1217.08519209358
2014-07-31,-9.654782249734264,0.049080938676194674,2412.3948356587425,0.0,3.70873677363935,0.0955563739673605,-24.46592883676786,109.88452097305397,-59.805614583709556,50.8699554594364,35.35674794497895,177.84970977209628,19.024421959184266,42.70847343110714,-3.983351593399202,8.987078285195194,95.19805792139775,3709.6494871800683,-387.82863792181337,14.385199689307962,29.022282470058702,348.9601838829442,1052.4283868650555,27.79911527951129,-170.74647622324565,817.4141738767778,-12.250517532486842,-11.688177436638671,196.27351264890737,25.59880309242732,-11.688177436638686,-12.250517532486842,-15.522138998086662,-111.17283115878719,-1018.5963227833112,27.98265051779064,42.688117374102674,-9.016584682230722,-20.839070759165487,-49.889733359335175,-534.265325091683,-228.10187615298727,-297.28993697962204,-529.2568690600347,8.100201344748111,-7318.439780562486,-273.5824223332573,69.50598604907556,184.69581244235403,-3.355737816031507,13.671103978008844,0.10680765442576856,15.577740989333506,-429.9789963558321,184.9153938069321,15.249551947220567,-29.255985755472693,-0.06651870429110118,37.763541937425884,11.486764444662981,0.0,-37.73302771100259,-14784.793378114518,1.2585269295261696,-165.2190195882281,33.465405058224135,0.003858952847678898,1.3810568614905208,-1385.9586270742277,86533.93350323662,34367.453200336546,12372.528408814687,-184.05411955185264,-1.4837454327742243,-13.861157323604655,-29.434694768830667,154.02493915876403,0.0,-12.270154095919395,0.3245283234292913,-19.659415925059065,3156.263426364236,0.0,-186.58000186427535,-71.02876852836516,-0.10658329628211982,1622.178827653629
2014-08-29,3.9783109427035432,0.20539924509463603,1894.3889519127604,0.0,-2.9739688286063646,0.06129633443870301,-522.1564993464328,79.05934794254946,111.04211588830965,-59.84566731218143,51.12147418001318,-5.877255324955531,-67.37639798649742,54.22530997451524,42.91412945836058,-4.002532804949027,9.030354166261986,3534.314216198312,-387.9250339330514,14.145401551862927,26.119567391897128,346.56397174234695,1089.7742738919335,184.52101804240252,-173.13074477144528,821.6304735739567,-20.394537781121336,42.413394632997985,375.0461709039049,26.409249983264182,42.413394632997964,-20.394537781121336,-12.827818177567572,-127.31491363672487,-1119.9312111299719,27.7056818713744,89.23829759632008,-8.755835095808209,12.080217990818658,-65.3794078994566,-521.5209389357872,-305.23135975125194,-316.298080831576,-533.0495931824942,18.181354622224266,-5805.5928151410235,-210.9790646182475,57.92003266649197,205.1440031446182,-8.60723033207455,-4.533853292330718,-0.010556438608830376,10.085780854218683,3.2907005242293508,-254.065295417429,-2.535292123928315,1.9315874993552598,-0.34065257903793156,-9.552147657210298,-32.26015187752023,0.0,-20.46059658638083,-558.1414192323209,9.142929002694046,9.121292148795419,5.538831824999811,0.002852445258318237,0.8283322081683338,16.401176091684647,214563.41092097107,-573768.5495013683,-668413.1411440605,18.758063175878306,0.3212192204809874,-4.618827990249773,8.24847050606786,-57.037195869952484,0.0,-3.485325225160576,0.3345032896260989,-5.344578159898262,1437.7210647115462,0.0,12.561144751419647,2.296203772277181,-0.0293936429746382,2330.2330531680554
2014-09-30,-7.034538553391801,0.12053360377767672,2465.5293257328135,0.0,5.962631064070777,0.24760270799833728,-378.9520275609409,-131.34916179456843,77.39783755282707,108.74416835665764,-60.38645819054172,113.26701044697056,7.541013221648743,-42.976734876453136,53.72407863824693,42.51745295317665,-3.965535416326901,4779.566735647906,-39.73229748808739,16.463791631459394,12.510058480313091,343.0204124372902,1002.8562698559008,332.0995925558996,213.46432714048677,731.3503579949809,-7.589363970270917,108.7889678752704,177.5585399678864,-0.11142257242619943,108.78896787527043,-7.589363970270917,-20.232056492587507,-49.50970981573127,590.187106529965,-5.834513930543017,-46.24565639491029,163.30076525270803,96.15952316433342,-52.73800890010235,-130.34946058252928,-257.1822683857767,-80.69368578282447,-145.94063071851468,28.95547302236455,-6202.97372653946,-210.03445081257146,56.118609855520326,202.51255086888528,38.80007944456753,13.660310450549417,0.26772394547876743,-19.453805243316765,159.59016939252024,-772.4503817688783,-13.462225664724912,-23.835748409108703,0.2596077827109098,-86.48987634641287,-5.336782377131982,0.0,-20.53801155257014,7009.471559214064,-1.4265562464445338,47.75058795544601,-26.616304228906987,-0.014433095547720931,-5.863601476000355,-160.83643319458724,90894.56818720233,58524.16299789492,14288.197609935887,20.539787393919596,2.2577435652257734,-22.445982697671308,-3.335822667584665,775.7058115461477,0.0,-7.9411662188560115,-1.1896915225547815,-23.474395002660977,980.9795056400071,0.0,435.80939859826475,-20.399215309398187,2.0409543015440628,-905.0465776678648
2014-10-31,4.3522320531430765,0.3215080530790312,2521.4627702288535,0.0,-2.8602385882736443,0.05690911380635507,-466.58177186907596,59.51545314211275,-132.27844772964144,77.65837296277661,109.52675851394575,-97.1825382532858,-3.0026530126002804,86.77940267074156,-43.07222397856094,53.84344703711395,42.611921586451864,8677.40018979346,20.203189264246895,24.516764807232487,11.934299658691739,344.4404599232052,1070.806430383282,366.43807221278433,296.63539955339974,755.6035221663597,-22.941124521060956,91.98107779240101,276.408032405546,2.489226344984675,91.98107779240101,-22.941124521060956,-31.32161170518663,-27.675805276156126,505.7307569056742,4.134368243504952,-32.5372810321895,280.8104158219424,70.1617531458595,-51.24900100655581,16.304054942262262,-247.43058711961913,-30.251345981809838,-4.455028346800404,32.15896979497158,-6137.8531286452735,519.279712400723,99.89967933176335,171.4982129660642,-39.09573570807582,-2.432549007630456,0.028453660773628542,4.632929778602374,86.09915470057217,-223.77228545629725,-2.2705657306787828,-11.405486206394983,0.5775706089014613,-5.780302394058708,-18.3230966744199,0.0,-12.857185774506604,-1247.0229114795147,-0.6440391290174716,170.20307112339333,18.028681053074443,-0.006660277045997531,-0.19793872392722278,177.09171315697859,81633.24545329157,8706.941954095848,61893.71667611459,285.4959201545539,0.5652640471554875,-39.77875333598027,-0.8267717643821015,200.67985380087703,0.0,-2.0739180054776405,0.014097888817673265,-2.7418448139493066,3086.2248550110817,0.0,136.2311066273329,1.2732643930439735,-0.026849033284246038,-1376.413767574732
2014-11-28,10.87019920580433,0.12283503661184723,1905.7168209401245,0.0,3.564207937314296,0.08870499315444054,-176.27193730906083,-94.60886717505808,57.94992683885681,-129.64734860338226,78.61077704936189,-105.68262282420712,-15.341709140461877,-41.27148072199707,86.13664283958454,-42.753195562139815,53.444638058700036,8331.071994715072,-5.628926742351838,52.94963983408097,12.43763920176039,344.2429678328303,1097.4323623749526,212.89776994930943,146.20735291470464,775.3684800467126,-37.63787459446485,34.165390872515424,169.96582188738788,7.975208645964652,34.165390872515395,-37.63787459446485,-31.506698816101782,-17.649299899969776,-367.75919973075344,37.50841917373651,-110.58030118443051,267.59860474795994,53.452153267535365,-34.19216129504587,-87.25433856262651,-226.14122551402642,-50.21461380736605,-79.08849502428848,42.53248647301809,-6106.740254144341,351.5468610715286,86.91496633826279,149.9721213603982,11.421739982857972,14.120683254204693,0.2779416849414389,-15.47858570278413,146.37241668605293,-523.5446286150438,-6.49571281347329,-17.403842688385453,0.16444759676422316,36.8469561857878,-27.12670837123133,0.0,10.873833571823155,5648.305222542251,4.151996991277571,-108.36125916348419,36.63323133912522,0.004126316002068142,-0.09874445049101155,163.40197797995472,20.4808924915269,3141.797007943969,-7645.403386224527,-91.92892413547906,0.7286701327706773,0.570974505905852,0.28266794780100213,-167.31644365210377,0.0,0.2657741270805367,-0.10677526490223954,0.3945090076401243,5525.441585551016,0.0,-56.34844444692314,-17.288802953415825,0.014221950432659503,-1585.3247793020746
2014-12-31,-5.024050040955788,0.1275822516503757,2493.605104840799,0.0,3.613452884214922,0.09098782234969302,-146.88333080835514,61.96252536558784,-95.77080449261538,58.79616571372489,-130.09826944669447,184.83347798712535,-11.01984335909203,51.82937657920668,-41.43530238699654,86.47855081091458,-42.92289869753775,7733.021204707493,48.25938838485099,129.8612871912291,13.698860924556284,341.552774146513,1201.3972027777068,470.52634425925754,-199.81004824305154,793.1768621115191,-10.822077893442037,129.6430196694691,116.27393457105748,6.428030863119132,129.64301966946914,-10.822077893442037,-35.00681972242708,1.2410328292452437,-97.43337147080074,95.19640927253374,-9.124764739852852,-2.621221558818604,28.379585250185034,-9.140884977572998,-222.6307522022111,-138.2002871590457,39.350253354586776,-164.66605676641052,36.20747519131499,-6068.360129254316,1281.7775234725557,115.30938353749458,109.64177132799776,1.6245218442208085,2.23392796434203,0.06162231202703339,8.233638102696204,-154.46027679415624,259.9340413176553,-6.236723820237131,-33.21610306957575,0.013988261070771557,-13.42529386855199,1.141668020061303,0.0,0.053377182176845395,-6560.1598381140575,0.6830404470623819,-106.47864202512551,-36.02355217988197,-0.0054317519474422205,0.7922023874392892,4783.04126535519,567838.981002084,611549.0244012713,-47966.67815826181,-172.75751274923914,5.900770424257384,-35.32396044702888,9.604537171553773,169.4100485118779,0.0,3.1199430779068997,0.08297486437221124,4.76574293739187,-1629.1440631369333,0.0,96.62692110058957,21.246173435017,-0.009756990401978055,477.4997611601882
2015-01-30,-4.705628092133518,0.08395815900648834,1539.0156719608094,0.0,-0.0865747851192832,5.196046076909144e-05,-239.48554920220738,163.56164165032408,63.05817678565181,-97.1588530299376,59.7610566148855,56.27383834920744,3.0131338822296647,52.986083936167525,52.37041098968272,-41.867835554081545,87.38127962698096,5123.716210275353,61.932207339575704,117.45098011730316,12.615305722701164,351.5792346793736,1285.3281211611654,505.6403414147145,-153.52806959404057,836.775558620587,-22.813621716887095,151.77029923814558,30.698573772985988,9.814196992446739,151.77029923814555,-22.813621716887095,-35.16974131342066,2.378681482192876,-259.97779252132324,77.56236244597021,-22.20565614144074,-58.190660407400586,67.98860852929872,-22.79255100608663,-200.64660080694154,-251.70269056115043,28.747994467699563,-146.1887502484035,35.7897605265399,-6010.70115178964,2285.505432473531,209.95463130583593,156.90366925140333,43.30257287475139,6.055391583029916,0.15852579239096265,21.73901458761611,-159.3669756268655,-85.9839648064576,23.96995585375234,-5.6193202612384425,-0.14685541879912645,38.235013170408365,-0.2860829175132267,0.0,-0.43208618863026516,-20310.619267672017,2.498427660084957,66.21058565957719,1.8871099396669173,-0.00957724470019905,-2.349789966156422,1344.411929708791,113902.75852925796,55301.882437424734,42082.13057195302,75.54284817784082,1.0843270175372623,2.4501533887685127,4.512028356370536,321.8052379772198,0.0,-0.5907200484839592,-0.3811064520188907,-0.16979878148085703,-3264.579949934112,0.0,29.22666988280112,11.413653096967323,-0.012200570733428173,12.611298970648193
2015-02-27,6.386272313237813,0.3386093009700383,2005.4716390313283,0.0,-4.544729872295801,0.14358561200189524,71.68705579336185,-61.712750861354216,163.5056661625158,63.18519919778049,-91.45009733038314,100.04127462028515,-71.20819740873998,-1.2561209323041573,52.70001711064446,52.08766812381619,-41.64179509366732,5024.990205940474,112.07811306594603,63.44864320998823,18.203837046416925,370.9306608503264,1254.4998593592534,250.49897073348637,608.5179181999326,839.2050255536001,-13.015515081473705,117.81242816857483,-35.88175664827521,6.850307576332048,117.81242816857483,-13.015515081473705,-12.300769806550552,17.711588739380748,-64.76877948820555,28.232645418577995,-18.79946445881092,-10.836316736548168,71.52977658622073,-23.33598532300737,-55.48820543372589,-249.7901463779824,96.72494778574284,23.692839761310132,32.94535350033037,-6366.267495730569,2556.306125273417,221.81765780511304,130.79089297459888,-29.672835177644245,7.93303375960204,0.3518156601991844,-11.360740031690057,45.76148240777138,-154.46865577386916,-10.563377470938718,11.663158486972122,-0.06621242255137538,-9.649478566176299,20.549477046137014,0.0,49.918161069557016,-9258.840308351995,0.12697502780989112,1.4495960309143356,-8.489492280515623,-0.0003534990077634914,0.2748426010630567,798.0553860807613,67666.65960897598,-20667.079906677827,-29716.059813451022,33.68555540559373,0.0007476766094924869,117.83560038746904,37.746373447211425,273.50269719681637,0.0,15.689078882048435,0.9520537530565463,33.83686155501317,-4371.638240862048,0.0,71.40832214490075,1.2396154793456162,-0.0001601718200971436,330.63724315645646
2015-03-31,2.3961028025281133,1.3687179397513762,1369.7221307934321,0.0,8.550402240896387,0.5095081356185407,-3567.6418675893074,-62.08860074956387,-59.12254925820149,162.13273409873665,62.430749764624345,122.28870398968755,19.70342900839691,-65.80970033980728,-1.2501687416304,52.450295493652185,51.84084815254508,5017.088407488878,111.62509371734004,64.33239381562707,19.011392889823593,367.085942049781,1234.6534783918958,298.4010140644631,586.004633870104,822.7197729385015,-16.69084120636179,141.16923757004207,-27.551366882694893,6.844219228220414,141.16923757004213,-16.69084120636179,-12.83234201286624,20.955396913878094,59.69416298916511,29.508910378236394,-12.696906865272952,-13.202961488986624,46.0973427963304,61.71515666105551,-42.29497615176013,-558.7243643541317,101.572562707565,112.70081221918818,31.89615474235883,-6330.278249654238,1587.4138027711267,157.01329917818947,113.08689350080414,26.358659381638645,36.343041546717075,-0.24154401564845784,-9.91734139656046,-126.66253324918353,39.79906834678968,0.01933782474441159,-0.8085435741464266,0.4765597322321333,-30.822665490017016,-2.2902710110255953,0.0,-4.383244376219096,2152.3135006064986,-0.08455830527225316,-25.480852656647585,4.14264717470482,-0.007134851408064635,-0.03471972210256524,-136.0055631760397,-4542.491538385861,-7327.29778826423,6543.740166167729,-36.89730558539668,0.19949144261500606,0.9206689038702951,1.0503252828249572,11949.23975871625,0.0,0.8685597361885868,-0.06548593749540998,1.6075274265338209,1529.2124517057928,0.0,1.5442623713256864,69.62630763498282,0.000293211176842334,-1331.5317712040323
2015-04-30,-3.7100734404557336,0.8665255603236689,2540.9075644072736,0.0,-1.6209145189091059,0.018256671893825908,-3388.6875886705907,91.96424517709957,-65.87744550707436,-68.39094694289581,163.0647989186184,-6.948860908399631,18.271150483475125,124.76700184955227,-66.15124324337187,-1.2566569380476058,52.72250500263374,3876.702458145272,313.74949209586174,-102.81667077478278,74.02107900989958,436.1833814744989,1312.3202341293745,-50.213373927263405,1156.0229777569098,1170.7546899891902,60.105367294718775,27.388513524431225,-113.22550721086198,2.062225988702886,27.388513524431165,60.105367294718775,-7.810991082058792,118.7334549823473,-1462.9595304129948,-33.74407666952085,23.44586428637983,147.230151534796,138.06598527648552,82.23074985801688,825.8097280252413,-31.045409386180662,465.05567873117064,1174.9599612933348,25.748694477386046,-7460.275655646696,497.7991144748821,140.5248006031689,145.85629071805198,-27.26989645992188,1.5037415547370756,0.3946479116607726,10.810416272627663,8.48273932020038,-137.0953303097151,12.222731933583589,-30.421388202971798,0.6546524602343038,116.87005770655276,63.463732517250264,0.0,84.45170468792631,-15922.12814140258,7.087884018936876,431.5091650284353,-58.58186412490519,-0.01245406220350187,1.6738226686727558,-2960.2360485179724,-429952.00875096396,-316891.4252684978,-99924.49831787637,344.70380722555274,4.6053854375389776,113.89160660928208,117.47945569668818,-2240.959347512653,0.0,39.980796092396325,-1.775853206753581,100.96317450305065,-5557.281373037062,0.0,427.74907672769336,104.85451286991588,0.9627395035125841,-584.9404821478515
2015-05-29,5.029455541709375,0.4540519135988623,1646.550999903973,0.0,0.8473740935447321,0.004984816361271028,-3640.2592475540223,37.53806865754762,92.57274581342338,-65.53374821899229,-70.73673053749788,4.781062482202529,-16.118204631913088,-23.626443075528673,124.99752764482102,-66.27346761143903,-1.2589788006853948,3779.391683575812,217.20410410142034,-105.3888101302353,77.21063383546458,438.95708535787685,1337.9801985299368,-82.07492017069536,466.23279653267855,1211.7447038123037,118.52268797233624,-27.819842680991556,-122.07222808406897,-0.4169792754031907,-27.819842680991684,118.52268797233624,-21.786186811336233,88.25560558637214,-1593.5962204129655,-43.77031345939275,6.890611978037964,100.30147019296692,125.16040012886913,-8.894458542939422,737.2294849563832,644.5320904637873,431.7932298672067,1004.7338254085854,34.66208039167241,-8277.785289438516,-2343.3383793027187,49.31414893770972,156.92077207435605,-17.519740095517818,-7.075236241045786,-0.011749587901626057,3.8686100155350687,126.95080320915827,-18.985219236217972,-2.989177131850653,7.8620874807330665,0.057695511870913485,37.77236892962537,14.491931379297,0.0,-13.455469328209318,-4583.666793067545,7.379798101516599,7.846020303943533,-75.50768407974775,-0.009163590569320035,-9.717936220026417,-392.1405709457513,-142888.35853298288,641666.0516971094,867553.6854307987,3.553488816927711,0.7466422402778221,-61.6224018745324,15.40097530034069,1680.228020183491,0.0,-5.560445633675073,-5.886729330503805,-3.0659542434439686,-6842.414106202254,0.0,-120.37993332706594,7.365454784318899,0.13120710974559024,-1142.4821970592584
2015-06-30,-1.3235447876248263,107.23728499702695,1944.5152693029377,0.0,1.942519745728632,0.02624023665537202,-2941.211049140186,-57.67207879592578,36.51134543025164,91.80592801993492,-64.82681248678198,145.74421112449372,0.003336390357143726,12.294598243206298,-23.539750667306677,124.5388747422794,-66.0302906554287,4143.5990250175255,-292.2482056225455,-23.696494098647435,30.558416957477547,378.1581469364775,1231.1364097567182,-130.5966728700732,-19.0059482694068,906.9790522611771,-27.208879892388865,-88.13503557387604,103.03424715498117,32.41260641743378,-88.1350355738761,-27.208879892388865,-16.506077461719016,-112.30823279038945,-488.55147472702726,-21.619996421705288,-12.39774006459101,59.80188176319888,-29.849953217080095,-50.23972922485394,-196.40874854745118,37.54832967980557,-120.80193518160428,-176.36868679599132,53.10181507035806,-7111.892286355752,-2257.0099173469157,47.91838874245567,663.4440153841472,22.519165418976527,-5.255632243400754,-0.22364321050870295,-7.696966017872455,-136.8109143432223,-117.07162327462333,5.164094766510971,-20.923589083571983,0.6086275602769713,-32.81780593720919,-29.979452011708645,0.0,-72.47743232298777,9240.578349420433,-4.580280035334482,-41.360933773150464,110.6843148788812,0.0034892429370809164,-0.4293654368834581,-2427.1703892281894,-413752.5205454994,-500889.95358479675,87137.43303929782,72.23099291257222,-30.024390213322576,-90.75474923434558,-115.38133713820878,1114.7934522805044,0.0,-39.490630659080146,-0.18373436801586962,-100.81770486246722,1052.0584824026519,0.0,-825.856365208128,-23.016569215003415,-0.7616628454394074,1420.213934110182
2015-07-31,-6.959962030319231,9.34773082530604,2099.995126413324,0.0,-2.221894968176211,0.0342577381552557,-3126.5941705532387,79.0595672532612,-58.118971973015796,38.72482482270771,95.48014279745682,42.376019504311465,-6.072063489865475,28.357011569607934,12.349009829458186,-23.643929360131374,125.09004018833186,3318.9444283120856,-383.0448987735337,8.081376117000726,20.726143728728637,353.6400094047737,1092.0231083291294,-127.09450374750443,-187.359492512981,805.3815778158885,19.39671819498133,-83.95116984773018,90.17984838045307,30.385295854573677,-83.95116984773018,19.39671819498133,-6.949099481167482,-160.7986790849364,-557.6465693762842,7.534924842678562,-26.322334842369344,0.16097838445294776,-31.084293180828475,-42.374195500602596,-445.2396362787882,-119.81965826112173,-264.14793938923253,-434.50025451540813,32.52790229592987,-6874.533321027663,-312.42145961407243,59.10707366191112,400.6440286288649,-17.678877299758128,1.877421854660554,0.10939343385627431,9.249481873946024,-34.339015452195554,652.9631956482049,7.228273727337182,29.45175778873204,-0.34199418613606936,-90.9530808940458,-12.666607680017364,0.0,-18.904314820511928,10498.398667316933,0.41604257705844816,-28.689491930164422,8.107306426038027,-0.002187815775388957,1.7276553205613823,-1128.9992740199714,62549.7662158357,15009.12136310013,12021.909049064387,-71.94686824542714,-2.779738012491361,-1.906236103737001,-40.38738314314301,-9.174793438782217,0.0,-10.772535390179005,0.698204201926508,-27.33114964605344,7981.167461408117,0.0,-205.90196891634218,-101.50707327681505,-0.057187964061465174,917.198899239339
2015-08-31,-5.952550345479899,0.3805237425913697,1377.5197049614815,0.0,2.2003506455156248,0.033627130551943205,-3205.6428606457357,-16.35817903451657,80.35103571848899,-57.86633367434955,39.455462782074115,-85.35725967683722,-28.414593770739593,-32.31203468349064,28.309451285253694,12.328298111739247,-23.604273841394534,3519.3547267240915,-392.45211465574135,8.213194905728107,18.909764212316084,350.624137021715,1057.532896788888,-126.4947975428863,-186.7396521466898,779.5198759466765,14.025016915526868,-83.71459728929828,116.00077174017028,30.01162063483371,-83.71459728929825,14.025016915526868,-6.983394882299381,-169.8802259512417,198.27417052341633,13.587182860778336,2.584118980098923,-0.11587310296667752,-82.40046171345652,-17.422127642398145,-523.7785080567877,-253.62261739481883,-297.6073185246397,-506.49444192974534,16.47490608416031,-5697.612175504867,-11.791823654314232,61.10696051249953,250.62590093871478,28.358511449431674,4.99520699489031,-0.12559763982598504,-3.520806335855468,130.97327780854516,387.27862420013616,-12.790002846088043,-8.327746388536298,0.31461217763844695,-28.009424361147694,-4.621709665718811,0.0,0.5516366941721458,1298.7692377999228,-3.2050364168908914,5.187555601204167,-0.7207968977953279,-0.0015751507356263628,-0.3906788052207588,31.947755612091555,-23268.285888059996,-668108.010565138,-884253.5087981359,-4.902378662815863,-0.08070882751907149,-1.7539915241396358,-9.142025528823837,-2737.5025707185378,0.0,-0.6375419840135521,-0.22216654349973908,-1.748051043972083,425.2746734203756,0.0,-33.01220720868065,-4.647937747899505,-0.0023701961876722577,622.0408789613995
2015-09-30,-15.374389052678168,0.26871967370033084,3193.1328949222434,0.0,-8.936072895631074,0.5567265115723965,-2781.434753638457,-88.97695028145799,-15.96191006664077,80.51719450653357,-56.99559329818416,-109.44921488250903,13.099486266760461,31.810671329231536,-32.092982531017974,28.117533744309625,12.24472119483649,4762.589244230683,-57.67641750577648,5.758523259417704,20.469883531652084,350.6937471584073,1069.5226459754424,30.94112505808377,-51.450288542285584,783.7027758784208,34.3270457283454,-2.656692857497922,-19.149380500079335,-0.3180125444119921,-2.6566928574978785,34.3270457283454,-18.937166116016563,-10.187414226980293,350.9723130607539,5.487669882722127,6.425586995052335,7.8808848080156775,-27.891517001604097,-9.080388488841706,-135.75515628491743,-162.55244766553926,-107.1660989428101,-121.31311391323693,22.114531776406935,-6222.6011456060605,1.2682301710269375,60.169013942053205,219.36750275110046,-27.833978856345965,-1.2652181162134752,-0.042936488818209995,-14.207326623298286,48.25055571625512,-128.71770797255226,-6.690774373498783,3.012002010527624,-0.611064084604878,1.166568486413098,-8.256951132030736,0.0,-2.158294502714483,-2731.389117148741,-0.6598509069378906,12.01067067776603,-28.82854773588251,-0.013562287986291444,1.450859898884687,158.7176706649375,61150.32526677288,110290.61513769487,-38411.29866179079,-55.59636193136521,4.919104233650385,-0.5439035720001044,2.135382964673653,1351.8532862487482,0.0,4.164867015221425,0.23076001367432042,16.726273733986027,542.3169396566882,0.0,424.9992157307145,-13.991553264405525,0.09817764391927519,-655.4442191998381
2015-10-30,-4.183493460243985,0.16789973382476153,3567.5865708694746,0.0,-4.458883593336915,0.1390329731694095,-488.78518081119444,-81.6311562737566,-87.93758859304924,-15.963160583829499,79.78849874666793,-393.93669956144015,4.95118455410614,-128.90115989683136,31.61983067809562,-31.900448220134543,27.948849204691967,5607.443150299733,9.862806845105032,13.130552918715129,21.252582590602465,349.8991251282187,1094.6820578014406,56.256385663846714,-52.965528900145664,809.4152501172862,16.644509707278917,16.41504357142173,40.474905461015965,3.228376663530265,16.415043571421755,16.644509707278917,-20.515902849632894,19.862181569565784,444.6296949307349,9.269582725598353,23.4993518525015,29.40074565352916,7.877603035363407,-15.020055189620463,-79.531101222187,-111.6766055458888,-30.884422244645712,-58.389599801198116,22.55838028216162,-6104.555395334641,119.24998230766357,65.55274832215001,155.36789189640723,-6.9793540405818675,-21.62185061102366,0.16606430317355247,-12.487427354788906,-313.9464040586256,-175.68617218780355,2.6197522410000147,-2.5239521541382146,-0.294270765885714,-7.132004499279105,-10.446436279328566,0.0,1.3884583420929744,3183.0939457002496,0.7538506874877555,-122.07379371622983,12.021149300809894,-0.006842970454049413,0.3426615972996103,130.92442781512148,46264.37142526079,14815.076769448817,31405.31157380389,-97.42194479951104,1.5987005173938815,8.380263880220777,8.201636646503175,82.49227841002721,0.0,1.1942323522198528,0.04426437407776973,3.700898121258419,-2257.8374652124003,0.0,154.25507644036338,-7.6023117027290255,-0.12490150338428126,-825.070320996904
