date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashpr,chatoia,chinv,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rsup,chsaleq,sue,chfeps,illiq,turn,RF,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,ep,gma,lev,lgr,quick,pchquick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,rd_sale,roaq,roavol,roeq,salecash,salerec,tang,O-score,sfe,chnanalyst,disp
2017-10-31,13.901761214179517,11.786544192781186,0.2919261416076837,-699.2445493451606,-179.97871394082213,254.41565755863022,479.34840927597867,-204.10708478058552,1038.6591328108782,6.871283530047467,11.529207006450193,133.66955312248157,56.06139261687233,76.08074594243523,-7484.257151623996,28.860734156499344,43.50796642709305,146.51512349805958,311.352034231411,-13.933455994021562,146.5151234980595,-17.02444068470512,-73.97043917697633,1202.6503522533287,3.1731965299247182,-0.1473867564418847,113.83269193046179,-148.96361770279856,-146.48398799537395,-777.3327415874272,165.6547310522761,103.74472216592206,-78.24374322923217,239.26483569544584,254.69988821163176,1.4898473512529455,462.0015184030247,-0.08124310188975581,483.7837688191212,-0.07976654973037256,14.326609767142997,5.055023983532806,-0.33115687153838635,-25.974238233289725,-351.1933499949016,-392.1416711150003,-23.13592907402017,-31.768498558623378,-0.1408619962873463,106.38600648203828,-14.862375815690939,-5.622243924488657,0.0,-61.43900498715686,-1.7288239124878828,-3.3833018093471168,-2.386171629509761,-23.751050041159033,20.908734198893598,-77.58461901471946,-15.903183981238087,-22.78988619445954,-2.570707557909458,-3.054612992771257,-2.54099799069013,-0.8655882773665269,-9.397110578943511,-897362.8770712614,-742756.4485970736,-130798.91350799799,-0.8655882773665269,-174.66053589668354,0.22517248927742628,0.19693925039962323,-19.462917285471732,-353888.46428628266,0.0,-3.224193301689411,-0.3951773370001348,-3.698045908258109,-16.056749919093818,-55.096791522160856,-9.319901305929761,202.5201617877483,0.20626253752529067,4183.948154197493,2.509615632100463
2017-11-30,35.77999174144064,10.632246924411922,0.23635928691100216,-899.3207303343135,494.0944018351988,-181.78173832979496,255.81785634000687,484.1686642496121,765.0143999087758,34.60312855357324,180.49959062825533,11.637563362274353,134.92583602666502,56.588281257434765,-11045.625200262488,37.908616763435916,38.41746625373679,288.033473550998,-230.04089722740127,-26.337975529715713,288.03347355099805,4.234582415421396,-100.08295143467889,-178.33982185291154,36.74936496359896,39.244575515111165,259.50144942051696,-86.16625985029273,-54.437233631339986,22.235375156386567,51.32717755836562,55.55057309760424,164.32558537070946,259.94120265890245,273.97470392935827,0.41065975054278714,773.4775590003736,0.237348104648755,928.4562423408915,0.21527564513865372,12.167737872305509,18.56189142538983,0.19740218626806438,67.85503127913489,-58.70731246494495,-136.85485726959956,49.17904520507966,63.351249277015086,0.8368289115546645,957.0162479807941,-35.429835039878526,27.237415022854975,0.0,-82.02809927001363,5.664782934790992,-15.020215481669851,7.701494725107409,-964.9216963364561,238.8895192876199,-229.7085813656986,-92.14517486788667,20.33195343003581,-218.04140763554543,0.23345349024583228,10.771678686562211,238.9069018964685,15201.598978858055,17862472.900924563,12757754.647276998,7046600.269551724,238.9069018964685,-110.24265627422938,23.5288675908282,15.91662276415731,-87.42803440863696,1720158.9742200822,0.0,-2.1028708032725376,1.2755554679077648,8.540386023214893,836.3575122369539,381.91989142661987,17.82262720138897,-324.1412901619551,-3.5932285877172916,-477.61968609284986,-64.52214753408248
2017-12-29,9.385922818014096,14.708992641345613,0.45154646787540204,-836.8141945828497,201.8708425806274,497.8582446238564,-181.50907151011506,255.39986165554217,1057.6855960436296,-4.967869266745726,162.5174951060403,181.06687295119056,11.674138425710662,135.34988708084623,-10662.357250648744,27.439344014911253,75.43789549444163,380.2975641381934,-211.97702192189726,-20.974205235151786,380.2975641381935,3.585747726700672,146.04409094483233,234.25820851908594,38.43352213933423,37.74934676249066,314.1539816312669,152.8054762372663,-43.03919502127606,-352352.91279796313,68.16446930831216,57.77909072370794,63.11137825083686,254.24589530419365,234.49488478077518,0.9860205936355271,1187.7667948427797,-0.38508693222273055,3152.308184615735,-4.7134391063056285,-33.126370498548965,9.399612917602553,0.1863517074334169,22.904074750674226,218.21240004565823,973.5518217115433,29.345818384590302,19.89986262211187,-0.5417432104828726,902.8001559121049,55.26634935894708,-23.599214926518243,0.0,204.83331965363493,9.673804454308879,19.032486060873566,-16.242095147319333,184.48087674223643,27.749669203663984,-123.81692824598395,9.744600485562966,-32.89427235004405,14.98694500536999,0.02073830980949687,13.095743168600166,-1.1811624797402942,638.9421407274458,1417558.6390752792,-12070089.24197632,-1508406.9422374517,-1.1811624797402942,-178.27327167695148,4.1084498261981395,2.133132369147404,12.085921635002265,-159767.06878620386,0.0,6.488963940414578,-0.5346108379426653,23.853692340975954,27.70044819591203,94.98700041104348,-12.897944567898321,-1126.330213719988,14.112152751693017,-1966.6156411017118,104.61215106327052
2018-01-31,15.699428773740319,5.073878197528954,0.053450148959354446,-709.3217097081016,550.1178604545676,207.20688375399055,506.2919742028454,-183.02614621446008,1423.7316603073455,-19.65204571742986,226.65323769901602,164.13077697607346,182.86429115041378,11.790025492873301,-11431.641283351304,230.8206783561958,76.80751131331628,396.4543731417979,-893.7649038000695,-21.222884098987745,396.4543731417981,3.4244185646307543,157.21018079623204,193.26681252713377,39.1157615232285,37.93407206241211,306.9373497139556,144.64491023628798,-42.64909946146143,-352023.2303555234,343.1121099616621,58.5174930991165,307.31541717795915,2571.163637236987,467.62967883131756,0.7587885657094533,1213.9125010600524,0.009811321152187968,-2798.043858101702,5.017172316112742,8.379661252131086,32.7715148387681,0.23466379195328457,72.57092126583575,190.9559736437011,1133.4710267944054,-139.621443521282,84.41941709170715,0.37719180659473395,79.71717566711686,41.438305820774985,-52.1210306115122,0.0,17.936075084890604,6.858798892141408,-8.603803839254269,2.6281969283809303,140.6898140148951,14.400531537396603,105.3399006221589,-0.816169411735796,1778.6717641975374,-5.64477413266269,0.2661899668738741,9.715016027487366,13.130655431545563,71.68644706192208,2061691.7003601193,1352507.0552298427,504245.84572018683,13.130655431545563,170.75868640239605,1.1528419979071458,1.1516975124615385,-1.4033113061681846,1057958.3338550478,0.0,0.6045872362667808,0.8728454314410641,-11.81360329988513,1645.351224264181,118.03285128209427,24.504903101254968,-160.5018012447781,0.9944316986226482,-1105.769997074878,4.486891853799875
2018-02-28,-14.743483751385558,26.155118257190797,1.4186560998736764,-794.3512534597269,161.86379152681442,550.9854654614671,207.38994271629062,506.7314645882729,1178.4230959024746,-35.87846453272297,77.97009106658334,227.21587845975975,164.53821287311507,183.31823085553435,-6799.78559233411,228.12870165560614,95.79284332110406,237.7087913495237,-2599.2942131524273,-29.83837315258597,237.70879134952378,-11.55713463692223,-6.561074800706185,5050.27328823532,29.49385032174241,-32.02430082935614,160.70898488344258,235.00612986710723,16.114976041293197,0.0,445.52161811067947,-24.61368508362346,-347.1477382298704,2575.814921876777,529.8817924791902,0.7605356975010864,875.3394270874749,0.09261257380476418,282.4209403903783,9.69464500730065,24.907164954072584,0.9884338345259494,-0.19994077130797905,18.32785637420602,-415.0819836787216,-18.568759024574774,0.5532751102587099,25.998826510333856,-0.23735600111072097,1007.164176800582,-159.07723656260623,15.838664251610453,2.2011104609913668,-110.17433693530063,112.65818071183207,-25.937848871712106,-0.957337605322607,-1460.16232375021,-69.76420659200056,-428.8174608732097,-117.72514606741066,-38.14355194017844,-106.71437108281611,-0.08376508599332322,131.20032449421188,-48.48245970711815,-5534.612104618254,2146624.423915386,11154985.839068592,6707327.624987215,-48.48245970711815,-446.5195532523594,7.830004505689999,-4.01027464755893,-111.18743335171979,-14775432.976935104,60.857719802260654,-13.202722781001825,9.90501375511601,-40.9726468389558,-62.88264781974249,-2045.7199182797667,135.18018574107236,333.0134783479243,-4.887521659716143,-515.5636358191751,413.0753177058559
2018-03-30,-4.4139509581712515,-17.947861014417484,0.6666153499699696,-1298.6076336912054,263.3207976138162,162.58325366135387,551.3959694918154,208.23059476996485,773.9145268458861,-73.01862431716256,403.18851319070563,78.30627969371278,228.19557969130207,165.24766280628123,-882.5544496067739,-77.9999231032051,-26.50530951410513,107.6293766105853,-2063.6544546479577,-89.09382699948071,107.6293766105853,1.1522575625286997,791.740223145385,-1467.916260173859,8.694416425089951,-20.5095434512754,113.28300953273491,65.04888795320875,8.3212646710956,0.0,-191.2675234825375,11.627281163472226,193422.76811828915,540.0465655863385,318.4304601489632,2.166881172313772,877.198935155023,0.0732775076802778,-850.6095951552711,0.11173045019037176,62.56966330565945,-33.64802544705708,0.5966476390773323,31.91347786037386,891.5581407270665,413.23761958625937,1.1641143415780562,-76.57016819034652,0.2812004993835808,-1678.5988257946856,-186.59897402811112,-7.863980744142964,0.012513770011167935,-105.49094894112454,10.099319904736149,29.872082863173333,37.16163222148259,-542.3763329797821,372.6648729834628,-77.8216890603162,-3.1122998900241896,-1402.479687359511,-111.94285068942878,-0.22229125897352908,246.91750813534543,-32.24994742408751,-1829.2823668916026,2174207.920317173,852365.7291342616,1356236.4239993393,-32.24994742408751,-345.0213252782287,5.2370650476569836,-1.2965304567438238,-26.734160276363042,1544805.0657110214,0.3459887736241001,-1.0513969838214905,1.886479639857754,25.443389884164844,357.5074879105223,-232.0660551405781,84.31528014152445,164.3584547054761,4.84428112743899,2916.6170859958456,-211.72519456935174
2018-04-30,-7.968792392966077,-11.452201271671978,0.272017316682424,-930.714970776697,-199.84774226417642,262.2100758140966,161.50749220496047,550.0131205019669,184.16107198147145,0.0,-274.97505956454165,401.56063702731507,77.99011759586828,227.274238599933,-904.7543889104134,-73.92041564014298,-25.535163800755683,129.08854643449635,-2049.0576667417117,-86.76534602008708,129.08854643449638,3.6634042245360554,801.6509851004597,-2393.4672739403136,8.608477823253377,-20.521687395559777,118.43352803950839,65.95797004025953,11.477537780704088,0.0,-202.66613895194013,11.051262724252368,190513.55594109275,532.2244064729608,324.6447562996312,2.151219094987057,944.5994676810637,0.34403889051999537,657.451505583349,4.70306164072727,-40.11654678223681,-12.316561576814934,-0.2991671801774274,-30.012413554863087,-370.55889148972346,-222.80338547940437,-31.540127657438802,-122.25002856351193,1.2116358660390016,15.859892443097124,-37.85273461696761,7.345583671592067,-0.008516703147656735,-1.5834824332599737,-3.8783385848514627,0.3723276409430838,-3.154045768660751,-3.7687847867364326,48.587380683637775,-43.26234419476896,1.0283770649297423,-34.40199184459243,6.390451989612643,-0.04534878654423835,-1.0959189709279826,-3.8255436966757657,-205.22685182643,-332284.56406760216,-97565.29548448324,-215497.35567736626,-3.8255436966757657,-48.880920718670495,1.5772974259386672,0.2359580871873561,1.181058366798169,-531759.6832716167,-0.23547529439557024,0.5379670315835767,-0.8432651095404253,1.4952168163617614,-274.3043972764681,-64.92607796726588,3.8210007615375616,46.98431014807284,1.2227869892596743,-1101.4098327378733,56.4224431494514
2018-05-31,5.806379287485496,1.392390407806808,0.00402509631631459,-1230.5066509179737,-36.07197416122821,-199.35084049966267,262.2868805720819,161.5174859553272,-86.4662946961186,23.96702842002213,-175.5753673940087,-274.5482108161491,400.9372872020971,77.86905212856547,-1416.0792498306403,-104.07048238402287,-46.59104091146233,-77.43259910696625,-616.1700101225887,-18.56734009772208,-77.43259910696625,14.714540390325379,-377.5869601916108,-2068.7719523859337,-19.96428805350874,-32.23484396174156,68.21600296674403,79.27906916743498,-41.00717371338401,-196.55138548270642,-270.68985664157213,51.407297134083386,188299.98537744398,521.0714461519156,280.7086663187185,1.68445130574547,457.6263816916625,-0.31194915618347996,-338.7574778946114,9.575309197749043,-40.1799755610964,-13.813673984327693,-0.1661770692293132,-11.492417644859415,430.96216564219685,-495.40046667432875,1.120870295205009,-44.24342416833042,0.31426260446488596,-2169.5955258909016,-17.204716892808847,-128.368930316268,0.008875044963093437,257.655598781154,18.475723084089054,20.188651589914542,13.024189559170281,-557.7117533461187,-458.77774176659335,853.0492431561506,363.3926848113234,12.46336302769987,422.0560044210567,-0.14155577097781347,-2.2672517328492177,-134.5335102029013,-10109.572457211489,11632429.274522543,9630497.802829027,1528042.7350241542,-134.5335102029013,828.8379430506766,-39.30236736857795,17.29634515946674,362.89300203088095,6504420.014774293,0.24538295972348578,26.590734312780086,1.0034879481255246,78.61140777117504,286.2392649220037,-184.78121330300928,-35.20264554430241,-51.95608280702072,2.63969452721922,291.9347160265212,-66.51311744245379
2018-06-29,-18.44572396429256,12.565724948828375,0.3281901721825118,-2246.463817455492,-105.07200078242363,-37.29103813321957,-197.84493649047283,261.702434845367,-233.28397365079755,-76.94334548608286,21.32052960751489,-175.182336429086,-273.93362603801944,400.03977651365904,-4841.276584107632,-52.63029267152619,93.14473406250828,-79.1198180514396,-549.0345708524117,-0.7980291996311734,-79.1198180514396,10.319645634013014,-411.6713206296878,-5053.791366320694,-21.36992897012204,-36.030432907870505,35.29342051790649,191.3830659239089,43.07621362298542,-108357.23670903439,-29.405029422941308,19.297721325597333,640.8764920578549,339.7389978086544,228.17741603685758,1.743800228105837,-283.5054353441577,-0.000827716082394736,-619.9155165295488,-0.07700780612343294,19.28001966271529,24.273266268131465,0.7135457027145442,-16.54699697500928,170.9568859358708,-1019.9066763660483,12.781715929781512,-39.98533151051379,-1.0378423185636176,22.68220524316257,81.43745044208436,3.2554179296430448,-2.2139825728179714,-12.824547257083736,-162.86814962647088,9.026172853372401,2.9410857656308167,266.8446732743341,-558.2234845793439,427.47173171708437,123.17451953000315,-280.74919219369076,155.74201769631364,0.09472806343856721,0.291629807362483,-20.801247743323444,-2155.37957445969,-1133195.9564660788,-15123649.09700346,-2871593.7231942713,-20.801247743323444,396.680040510204,-33.04957845275498,1.704987818155189,117.07546849735803,-644413.3056986779,-61.21361624121267,23.51033457784763,-1.0665599063204922,-9.037838440653047,-861.6657778233393,113.93545123372314,-168.90393408924683,-366.1234854343911,4.038812270299488,-4220.950651985755,-167.96393600536328
2018-07-31,7.428427576964596,2.3017620755059647,0.011004400107360425,-2101.8031291681536,109.85536350118015,-104.27864259157424,-35.98231450818364,-197.76627900739072,-300.226616396979,-15.525581371916623,192.93210267524287,21.35412247384535,-175.45835568936945,-274.36523894127805,-4873.960326230725,-53.21831607805087,93.23358624765085,-78.54850521510457,-548.8962489737229,-0.4895086716556274,-78.54850521510458,10.425941340946009,-407.52999266772014,-4837.855698922292,-21.688161237971944,-36.142691967482385,36.42693672172056,191.82370643709672,41.13832407415907,-108777.54945555526,-30.629785408474227,19.427027979620885,640.9127474005916,343.8776379787188,228.63888107195172,1.7584172561541298,-303.81628314102153,-0.09567808445031534,287.541144817279,0.04731409125898267,-37.96963979465056,-10.481867124743871,0.08612600222790334,11.620687102486045,156.91528430131757,-387.8624930290193,3.4923016405505223,-32.31678992262505,-0.36344401960742,-5.377661460956006,5.554613013060589,1.3338087482604806,0.0,4.640719620244681,-4.149755353961041,0.36887308920155704,0.8940733821178242,23.879476736943616,1.5604444992917479,-27.70903066885694,-1.5471014444761408,26.933587133827587,0.13350665238003767,-0.09302699752260768,-1.125130235502752,-0.19723242502954008,-12.743583527413193,-1056630.3919639587,-512415.61541974545,-642486.9755733013,-0.19723242502954008,-45.09723733920964,0.05643466809532782,-0.15645847166138083,-1.3469105696979682,-82394.16126041114,0.0,0.5325909647707476,0.018400267427765016,0.6755581496931313,31.954175966272487,7.123539594127578,-55.17341225204609,12.289961597585716,-0.0092749030823569,-653.8523321512371,11.051646661893756
2018-08-31,-2.5467894077063917,15.054752789208212,0.47198306227267595,-363.70758797439305,-264.05524242512666,111.20682789312966,-104.2262878303853,-33.57450177622093,-129.01326565924145,57.47339396491346,35.140736346700926,191.9742315631179,21.248103326389597,-174.58723840009858,-5504.9324233037305,-62.23274447641366,73.75149665735752,74.83502376563992,-111.02721524157268,-24.434905330512915,74.8350237656398,-17.794393149740536,-133.82721041457813,-12971.197003052901,-23.670635070798948,6.657716975588286,109.68492524974798,264.9128036899957,-66.995109898156,-109070.49086610378,-331.12242450691804,-21.89909117562225,14.600528732898923,335.1808460816306,-90.42261591731094,1.9540219241797008,218.6980719296259,0.1662250070654514,437.1555229022347,9.42825610890354,56.7588528310979,62.69192928634902,-0.25882428705584104,-36.67490970660856,-248.53824290387092,-715.4660790332283,-39.09055509159464,-24.892023802333824,-0.7471240108308586,881.6417030396328,148.53412835666677,4.006591294733653,0.0,-111.46398529028932,8.201441894546178,1.5574464358305136,-10.22262622591478,643.9656132085129,252.65170671135184,-490.2145633002119,-350.95482590877157,44.09312353507357,-254.01144168417272,-0.17930634932343903,-11.248244650683546,245.6290546103505,2789.6372435134554,-10456907.95610267,-3935713.166795075,-6369041.511557147,245.6290546103505,-518.8885071579934,54.58856254609849,-15.263685487155755,-343.91853291381875,-3436983.799432248,0.0,-10.734262024053578,-0.0859922427024884,-25.452029669763135,-190.5363115283044,-129.4526857535493,3.7691435177212043,47.580628862215235,1.6165527826781556,-1059.9069853930873,-6.87138579652833
2018-09-28,-27.248985426069183,16.226527986782276,0.5479235045095002,0.9864584546212711,130.26206337208134,-264.77471509842314,110.93463672632244,-104.08065019720001,-47.09404126695824,5.870868750364545,230.79139661975063,35.19433570318108,192.26704544075096,21.28051256942544,-7349.0952121671135,17.425336091986892,2.4108799559749583,159.55328944528205,4.5133911410463945,-27.32221107532941,159.55328944528188,-20.505766159007496,-155.92266928602632,-18064.8686536012,-23.09097874810133,6.486797301516609,78.99676070901735,101.52930145390366,-47.709438009695795,-56.27287268662292,-320.7779784245546,-22.017334596239344,225.74908318251164,404.30917759652675,8.669444143618943,2.086023213701874,553.3332534238145,-0.24487613337594982,-1343.2227951105817,0.054938707478470405,1.9132016841684845,-7.574946908714651,-0.08934111383510057,11.211239578162349,103.15523510286539,434.4666307550792,-4.736148934362632,14.767502823979157,2.158928940307943,-491.59432231015535,-1.9104736458739353,19.25046967103981,0.0,-6.973046789723753,-9.36775445307319,1.7584370890746754,-12.005525343876684,-203.60922314228264,209.14478334887644,12.763934696235083,-0.6491157779192527,-139.50490749930623,-55.44015398577258,0.008991366640692888,2.7758972167979437,24.915657254724636,1646.4723170910754,2025195.7587888837,1001782.2138727903,1049906.951796785,24.915657254724636,12.561981996608665,4.68778798580712,-0.2370978277369602,-0.5936898757601128,673470.488565892,0.0,9.539819123428998,-0.23499257038429278,-18.811676655484632,-305.8761977656268,-48.05627143330639,16.27710577311018,-18.985091208445738,6.117226000245978,2848.3768589297915,-386.7809867216061
2018-10-31,-30.852897246497104,0.28716603862805934,0.0001716673071493581,-46.158546658995675,-21.254536160743775,129.26444020724904,-263.76965301890783,112.04295819194367,-556.5696971236173,-41.44527732690657,248.42594695696084,230.65103693320668,35.17293167339588,192.15011498915675,-7536.658861363179,19.064961322006184,6.322079461997068,169.063620373961,5.285662758206664,-22.114945121448866,169.06362037396082,-20.28248947101926,25.633921696934166,-14675.352600259748,-23.45782025314498,6.439097857440286,84.88405557539637,96.19220389673234,-43.84964529947062,-50.787157846267284,-259.65259364226324,-21.973774795924232,235.71396993542044,406.23413038108663,33.20725062759061,2.1791563682108968,509.5024833944105,0.23088370564860017,323.4451497139805,-4.830761399218574,-39.14562448553693,-40.65182715756339,0.29419368430952986,-4.477025875283289,499.62032737087475,18.93215693873148,1.3340203185111932,-221.18039762740182,-0.38343560634591256,-41.66018451023456,11.972605501736325,7.73903235381772,0.0,22.354491321307705,-0.9125062819427967,1.1490398337940064,-2.3060531345787467,20.06421807399056,37.46494920478929,-56.09496564141318,-21.79945766531924,7.514783030872877,7.591765783575568,0.08061785683291056,-6.670810590627639,-5.219521557144958,-4.381362981231632,-172467.97523897886,-87838.48426747322,-6427.768420428038,-5.219521557144958,-75.37279865063738,0.6582973720570209,0.2023601791212002,-13.275235720469283,-179296.28004780412,0.0,1.391996190198057,-0.38419244991777646,0.5561116600469518,11.808532749940241,42.75337303170818,8.997603187965979,291.33897756110673,0.3491809960689807,2019.676793191564,-2.300241175787903
2018-11-30,3.622588614469165,-38.161721834299605,3.0435285622647235,3754.337989075535,-393.8935424929998,-21.819158951036,129.35657055044223,-261.52559785157683,-723.1575237774541,37.039832421505174,4.364913283591445,246.55591760214776,228.91480843104495,34.908166999939745,-6395.850870914162,28.68464717889345,-19.257589214443026,216.70404389882776,-760.4771248577318,-28.559589700054104,216.70404389882776,-21.932361944119148,98.1380898574306,-7801.06987087593,2.6954813915583618,58.15391169203831,98.45781647956808,193.94183329717336,-58.12730157163522,58.973772080116305,-117.00543461408469,31.630694904168983,413.4888325775588,352.1729426622051,54.86159234420703,0.266188946025111,353.0948468625945,0.05429940278096457,2098.3008098989612,18.858342985610122,-1.5511537213695306,-37.401291355216244,-0.31403251357112083,-55.380145973375875,495.96956353292217,164.65452223106792,-64.8776818534219,-136.95551256640283,0.4462595841449346,3545.887305048054,32.230269112434144,-26.401906579265642,0.0,-59.08566659240989,34.01280102001397,-69.28597527215165,-10.440069195803687,694.5338633682823,176.16814021455835,-868.2603944997545,-170.9587943135757,-31.881979201378726,-221.4315578577553,-0.15678581711877992,-19.786553289064614,301.29534444614677,-773.0158278196268,-9463396.724619567,-5813205.923756421,-3387583.409425363,301.29534444614677,-998.7696524352777,33.44034899182667,0.19213760041049,-173.73289752581545,-5247447.146042913,0.0,0.8382411953510598,1.3601697574133027,8.380601739814153,-576.0223437666555,-507.9695231546666,-41.235519816425494,-53.83253349243569,7.155355777152238,1823.1682664755288,-34.362155975579356
2018-12-31,-52.44440621196371,7.967217513630234,0.13327007427553747,3669.6130497677814,-424.57488013928423,-390.6794079322181,-20.262260278204046,127.81455665744264,-767.6252925687652,5.336945594119132,-577.3851792701296,4.32783534187971,244.46153786363115,226.9702818454044,-6415.672907659088,12.921193304876866,-16.45718436809028,149.49761517752947,-832.0419928281432,-29.155576167469363,149.49761517752952,-25.17463125173212,88.81320357209937,-4334.881597603192,15.697641205119467,58.15943447759285,64.02992454683846,224.94415330906642,-146.90464952257972,66.7888132225015,-126.32317559838134,68.51051629044068,404.3395521626205,342.1683970044006,-15.633469762422042,2.462520259780362,1005.7644040180522,0.02009951797398679,-1520.7377693690632,-5.180263065849886,-35.12591738187308,-120.38291455457284,-0.11860960534311715,-62.02418980439779,-788.8998744044789,-867.1738015556622,-39.44386446129681,-101.06010269642593,-1.4416888092741038,-1312.0849963353066,218.78087317367863,-6.475519436405648,0.0,14.831300942558983,-6.887031275918844,93.18853747274422,18.92031798229965,-5.88068494183608,-215.97888961149246,3.103647106760036,69.35454194661796,-11.251812361051634,-23.404600908355178,-0.10561226202978613,0.8499653769811175,-27.763928617778788,0.0,-1521311.7111148834,-1217808.702172339,-112863.92006735504,-27.763928617778788,256.64559607367755,5.354925646110729,1.3247338579475354,94.47309866917337,-811084.4286846519,0.0,-1.1747853092326466,-1.951843708521281,-45.83834926845813,-86.55209821236349,25.55684629931966,-14.035960930756119,309.10780854816403,14.605092445078185,279.01764964265726,479.16073104539026
2019-01-31,37.26953299108768,-46.185564152352995,4.626618995377249,4248.7415047565355,72.08777533825723,-426.5154122322366,-363.49330891356595,-29.976051906398997,-1474.5741171978793,44.54476904093128,117.22001282919908,-558.8885587106239,4.189192489522538,236.63017594164228,-5828.690750180587,-27.038208034323794,-18.197931623653776,153.9155206336488,-854.7883777584357,-28.84678419153684,153.91552063364884,-30.169563976484266,92.8771342147532,-4116.890761093334,15.921240235457867,58.45271586337854,49.5254327517733,251.10508418534027,-121.66611646936792,76.24839973287557,-163.43778955754345,82.96918627319354,406.6818551490484,-1230.0510554663297,-61.50049117253658,2.406908367995178,831.8962419954634,0.1493041155743836,-209.44838910089902,1.865624791569445,-4.264645968066816,-28.86322844244171,-0.9109119140425612,-231.92254458134266,-250.73505148362165,-384.69736756449845,-85.258219799703,-70.80635395361105,-0.7297355964265879,123.77775161455247,-41.0688288387928,-86.552558588892,0.0,2.9997647059002475,1.4964913754337203,-2.8088266451422044,-0.9566572065313608,-2959.24953239135,5.438684879409038,2.579977822800174,-2.1774669722530575,-173.05778915346173,7.698923935388052,-0.07972405671191396,-5.592961866328437,-151.18386905092507,0.0,-13223336.157983363,-14978511.918463409,1647635.9126004428,-151.18386905092507,-14.95150695788925,-0.7094854874740406,-78.65450850385677,-2.353227283516958,26863.997200220823,0.0,0.30594519595180714,0.09469003710960067,-12.258069277933203,-145.85461110547112,15.709027263348617,-1.3219422878441947,-28.165354507304073,-1.7482921305345798,2221.267151716379,-1.6663735011894687
2019-02-28,20.949922071193182,36.832355031280635,2.968148833622461,2692.487934791956,-739.3598125485786,70.13581260085131,-417.32449215260976,-354.69589408658373,-535.0273873828343,32.89265723962552,-690.6912934130968,115.33270113824621,-549.8901216235087,4.121744007217318,-818.4877931723547,14.898695355225744,26.182643402819643,114.23074993303808,421.9283561557612,-29.693617713876467,114.230749933038,-49.96760844597965,-114.5021571850451,-305.30975422348615,6.911371307286804,29.346827030737252,-83.8225142022845,149.52914782240398,-58.11575386224938,-167.53512219826047,318.984263925,78.77244959566268,536222.8831802028,-1195.110987609519,210.26585977190916,2.407463890983725,161.9869602236128,-0.24666931407766346,481.2452687736336,8.382969369887263,107.99823761698639,-24.910135023263024,-0.4147818971075097,-112.82820122654175,374.27442583891616,-730.1037192090508,-33.80417760900508,130.5502177004928,0.6082354574709783,-2625.396765433558,136.25280011743416,6.939341865133656,4.02723106761286,-99.55303881708119,-24.567552991368757,4.979224990801043,6.812923777426477,1747.9438364145062,38.172309389980796,-493.0367845933615,24.62150038252264,43.712237230590745,-109.33458379113699,-0.17396070728430058,-1.9931948551101186,186.45775138154227,0.0,-17837586.11213678,12321662.944734693,-13136680.916429535,186.45775138154227,-509.9436020076146,-2.762004672965361,-0.9694232414997757,30.10752442210594,28425642.344170958,70.56819327243045,-9.881341766350033,0.36927366508666637,3.9875744360363115,-84.42693434477769,81.94965062752453,19.760412127951895,224.2980698982883,-9.949164514648785,-599.1400728647122,-40.45251723585329
2019-03-29,-21.32705923550027,15.340768625929112,0.5119839627968167,1418.8778855322118,562.3075436249526,-749.9555924401864,69.87769650927159,-424.4516120721914,216.24039566775897,58.145594546931065,561.5889532459986,-698.1035621954462,116.57041325128971,-555.7913591533621,-1840.2663360868078,35.7922874920162,-104.41115844377777,60.33440591553844,459.28121482572647,-59.102219346693396,60.33440591553847,-47.03681131320827,-746.5224540496813,8993.84663608137,-23.241307890256863,29.48597878709934,-324.9851993185267,30.46844859620278,104.18931209082514,351.6146882841022,246.23474687146677,-90.31301399640182,3632824.0610952578,-389.20173337368726,329.5137118899714,0.6521512886521956,-790.123080825925,0.1384054693879584,-743.8539686376121,-13.243596401182302,-46.733178990184115,-5.689693122541712,0.28828469805521806,73.99351788070817,500.4800168362103,482.096481940476,89.75119269220937,-263.58404617781207,-0.08504644563160668,-839.2512829241241,1269.640078204582,-21.417232290448055,0.014797800153680818,-252.3267333601969,41.3384188607813,-65.34722114320749,-5.564623540113928,2314.9565984873443,-0.6860128624417428,-303.2949109901292,-85.46055859322098,728.8959106557654,-154.48577867212362,2.129261065474899,96.95012407590616,73.22340715104826,9489.693226205443,8694063.040523112,5459055.2398043275,3320033.155324638,73.22340715104826,-378.72584386519156,29.781496337500926,-7.498155676686153,-96.27076706637601,9890940.078177005,0.2592982631787919,-44.596447732012905,2.4400637967846706,-241.82091258259774,101.99249232356033,-109.46505791719756,66.88557481058251,121.22479289525108,-20.042756634507413,-1433.4650066622326,152.27563233143167
