date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,O-score,sue,chfeps,disp,turn,RF,beta,idiovol,coskew,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,operprof,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,sfe,chnanalyst
2014-03-31,16.83059766558902,30.155136870072493,42.615937075768805,554.7187111185145,1.936948159927556,-904.1221995172376,143.97059077099092,752.9448492027825,467.21446267519804,489.5997861978496,138.09222034487954,-477.8668786536338,392.2225322850618,436.20680456946747,579.5775531055625,12625.729772359698,25.880518123709763,0.7643392882901221,262.6829629586406,60.63558217779241,197.50292252888147,0.0,-218.70019843587983,-81.16848775329487,197.50292252888144,29.88012799329063,153.99960906749976,0.0,-4.4165056153733175,-57.31092361459361,361.58797216289315,60.63558217779241,304.9517169229609,-17273.196103456467,-0.6345226640618122,17276.371864556677,-218.6423575438394,17311.605913147898,99.34763454035398,357.934626865985,17520.086703320663,-8832.400447324279,1.7975988677354648,-70248.58953553885,4069.2427035619817,-40.13671322008213,0.0,18.559711115065284,-0.22342613718131332,-38.565106323579414,-121.12013973187095,565.830240847512,-1085.8344117741678,-89.66607072642864,170.8801646035563,2.6254744273141704,-789.5570418321677,13.574481940216856,0.0,-29.46590869134897,13814.757244884982,131.6944486532932,-18.01953511146536,-5168.983846910116,-56.44329449420579,60.26309491165648,-254.66165721081052,-108.16627805080492,-0.0108370106730451,-1376.3332536654525,176.97710760410519,5033245.301677346,85006244.52377605,25059854.99801159,176.97710760410519,60.26309491165648,19.369999422361985,-61.9413501097778,-33990910.8146863,0.0,-5.9979051129867,-235.14120960688425,-747.5024449564444,-706.3643544436964,71.67825014957316,-33.56060425490068,-15799.601417057585
2014-04-30,-14.782897447043892,2924.4118210914276,4.03113261977335,534.5459059027783,0.01729670893501605,505.63293700252024,-907.0626570076736,144.62532954663456,756.3828992236824,9.855586745485311,236.4406458941745,645.8485969839127,-479.7708967817501,393.7853081230321,437.9448318331433,13207.082609752479,18.455394014864567,-0.5072264283879253,252.41415888316166,60.70904832110798,184.98216518229984,0.0,649.9129605886232,-86.93161656263143,184.98216518229984,31.38052290256079,-84.33363206447824,0.0,16.01605525199493,163.44312413512347,368.14337606876813,60.70904832110798,470.32667516103726,-73.08448764738817,116.7916038148019,281.50645001227,-252.04359645155176,163.03385193322694,94.96198830441651,348.91585226264203,278.56666619401943,-8880.915672662759,1.8424021945545528,-20755.411724580015,7446.576263293215,-362.71975573869804,0.0,-10.794876431607236,0.5109975698558387,-27.007405411399077,56.392577442013135,-179.41017119943808,-343.50666972837803,5.3411886935521125,41.0609451742439,2.860730711480034,5.473133537860122,24.39132966161219,0.0,-14.914992288452822,977.6079364938487,120.25472766673215,1.094123590164429,-34.44602740823757,17.88637731481664,13.484106681328285,-11.358335657650969,-34.7673513752805,-0.029700107629379247,66.1810512381594,111.09759529682015,16372042.47050953,8341659.38561523,11455375.42221433,111.09759529682015,13.484106681328285,2.4019125450090826,-0.9877957264779127,15968339.022203445,0.0,0.05145463661365568,-72.51551427441468,-223.21536796862347,296.0584498316093,113.53869917747443,-490.4845055397045,-531.7753903609869
2014-05-30,22.14016444276256,3.8785983708999847,-1.7887247791388692,590.1464904267634,0.0034018098240479466,270.07867276652155,507.3319198025629,-909.8372589071938,144.89034612240437,-328.87752018902324,118.25672927800925,61.11029500860484,647.3273314427922,-480.8693798639333,394.686918666496,9123.261878083003,26.763821767029953,-0.8293505214652483,230.48071078927205,2.0575368173465423,423.35414998878,0.0,1590.7799007064098,-103.60754442668133,423.35414998877974,265.83211530827464,-73.82121332388442,-4834.311884822643,38.90336001209428,332.2089901140581,587.4680276223877,2.0575368173465423,401.24633602684844,-169.19071277772835,205.02037584197092,-21.93413878754002,-201.63521094261006,738.9536133715608,88.0602210527576,334.355679530022,30.703203771286574,-8800.483298930856,1.4563047457832605,-12754.520066046218,5963.095965169739,777.3773872698384,0.0,-22.28719033125435,-0.439272629683785,-226.77447210448838,32.53450761106069,769.4039936363279,856.518962422037,-70.00988875662324,-29.67807080744751,0.010624172999709192,401.5861852091857,-119.72468337683313,0.0,-8.88089606349672,-17987.529805256054,3.370142680294066,-7.155201896915173,1130.4916465634597,296.9541758086433,-14.466009948132523,55.79382715104293,247.9755403612644,0.010337060538132103,35.46080956583546,-795.3578872189282,13917080.954591513,4870589.527724624,5198324.6912920475,-795.3578872189282,-14.466009948132523,-63.35385982658079,-5.162793915193262,29604369.502455235,0.0,1.3184677041545712,57.89765743627312,1435.435839493377,-571.3486707687189,-14.462401754704842,107.84977801833429,-1779.0275797262275
2014-06-30,19.213955565679065,28.138388772353935,19.15445816497961,613.9372874798822,0.39057261181259956,-190.54527418038276,269.89917921864605,505.23927713287065,-908.685771045396,907.2151526635031,-22.662491062233794,-27.02669803578203,60.976553372892866,645.91063698671,-479.81698341554795,5339.920204562426,86.63363852621508,1.1811873764924137,262.82672796243884,-82.52742296078827,476.9422704894888,0.0,-49.14542837723172,-6.093438569648769,476.94227048948886,205.1851014135569,55.591755754591084,8665.82149590946,32.2508528480038,381.80766177652475,559.8538464624785,-82.52742296078827,-98.63518834475653,-67.58473816569139,-166.5286765321133,-448.578608387759,58.930573249074556,823.6076448207933,99.72993403434835,387.0983927047182,148.18960990737943,-7788.484453530512,1.1111865461933548,106402.0448167346,2332.9541142607973,-1307.6613990959077,0.0,1.0301370570987274,-0.3761138863797058,173.18032269997946,-31.169528976057336,-41.50659222973809,801.6158600768904,-21.483849552004358,25.406612022880836,-0.6100452698355856,206.65159146299266,-27.377407435386885,0.0,8.706243487807342,2874.0261581786326,-278.1876140098416,9.689644034233197,639.5445756845947,113.6062742023658,-134.01715989210015,138.49003051280124,208.96763766988926,-0.12571818107376798,-70.24255124325009,-629.1281503538437,14721045.169357896,-48633088.45641744,-2111249.9430006742,-629.1281503538437,-134.01715989210015,-54.186388914348825,41.51370324475552,76800016.09610653,0.0,-3.1245630885861857,378.0265502397674,-98.39780152391904,-1163.8259292709663,-122.32765911048773,789.4320557006076,7044.59946731922
2014-07-31,-57.064120062720335,23.061927324280003,24.239790174833786,567.520465928134,0.624543232968199,329.83707963017366,-191.28415208599264,270.64220097515994,506.01433689559275,699.588600166415,0.9134079439312646,290.60036070729996,-27.103834833456816,61.150586325575546,647.7541281174156,5362.88663292774,88.55336204889765,1.178804390980086,263.8607122793919,-83.82692227009531,480.6794843740555,-5710.485858771708,-62.27126660948914,-6.224559077375965,480.67948437405545,206.46104380143458,58.520673124348946,8811.962974598471,32.61921801813931,378.1358376684287,562.0886243874647,-83.82692227009531,-98.6968117182154,-70.65929652382351,-165.92152489526396,-451.13659451410126,60.777621827995986,832.2000682736913,100.28526636092529,389.0161374272269,152.7516025648357,-7868.8121169398655,1.12156527552387,106199.24327998486,2693.2685391011196,2430.443113350897,0.0,0.5583007502266355,0.13985401427788702,241.34093704377977,40.559733941889135,-622.9129301669609,-798.6470327787429,-27.34450118450559,2.084591276850915,-0.3084815364243072,27.763750075704593,9.983060202566776,0.0,0.8738556078931481,-63.404361943597905,-271.641752020902,2.334321589765352,59.16776262958592,4.571440477445435,30.155018425220078,29.438615557486628,-0.8694349157275347,0.011437745966213164,-3.8889884211853314,2.5057612402077893,526517.0889765024,-40895988.90698731,-10382814.75448823,2.5057612402077893,30.155018425220078,0.05324143143960214,1.5232309255000018,19589570.31602907,0.0,0.34869501993807717,4.6508877003414,82.00014871582243,127.00601416132486,-224.6532371788744,-3.353269129178443,-3354.243645618243
2014-08-29,59.09652589116314,26.375976066444913,-19.413863061199354,620.2327137776246,0.4001382366553267,294.2216559967315,330.1408282554953,-191.4301563353249,271.282753937288,-416.0759525130929,-218.27311576794207,368.0731106006296,291.29454724888524,-27.168580511407598,61.29666293034629,8845.856804261104,79.4303402832182,1.497876422083486,294.33129883273136,-1.783006064251234,319.5088392466892,0.0,1072.1156208728303,-1.8678704052542459,319.50883924668955,-42.00122277857962,248.64025488355625,3867.0377134876094,20.544225104059308,195.5935587239606,552.6447473591253,-1.783006064251234,-570.3045751788796,-79.15084747598107,-277.59197219518984,-302.75889137139603,37.202784654344256,350.91954679866797,107.37629786104614,418.9232434958866,431.5591407893046,-8273.152133133815,1.2058044147396645,112615.16609760854,2608.6774678513384,216.35818392503006,0.0,-26.016229644268833,-0.7301328549279376,-379.0086859363157,34.044289505549386,844.7537721471017,-1833.1347929960853,11.596793770610248,-26.742175189389854,0.09468330239963102,114.18115441924056,-44.35091414864792,0.0,11.41781943280293,-3501.6092031861917,-95.69726115976437,10.189393707854038,312.7346614555936,-247.09765779195493,1.5600357700473069,-15.453495436900994,-35.83265449811484,-0.01433935640172912,-66.31589336192383,228.7193213864174,7023081.642124414,12426568.240861416,3639067.8506007195,228.7193213864174,1.5600357700473069,35.13631635955946,1.1192264582661835,114712616.91042137,0.0,-3.6292147194360496,46.94274045947219,619.6726933297068,-823.6220150912031,8.44612514182495,38.86103495740281,4118.767053301453
2014-09-30,-30.468617862197217,277.67127861998074,38.94113482107634,539.2656966963802,1.6170597057944003,-834.2860180771509,290.4728917866327,326.49108076419964,-190.01383115972195,670.8984314474203,92.93510030743597,-291.90831920908585,364.9068627812353,288.78876592863855,-26.93487026112633,7711.462374796556,108.26621377243026,-0.04215577972151984,293.88259059793256,-1.24852970245309,327.22616358719665,0.0,1476.4120587887248,-7.83824284426731,327.2261635871971,-39.03027967032127,-31.057509293878578,1413.878644016873,14.385270169757847,-171.27931103043696,633.18656834123,-1.24852970245309,-271.6039568380193,32.10481047383766,610.6823162986273,-117.87879382252693,412.82156103075596,6179059.622534383,110.18827310794178,404.8931971059241,644.0997905937492,-8197.104559475838,2.7903085154824407,21127.275779675747,2328.317050816557,-3519.6791708045716,0.0,59.77427215654143,-0.1206481307866909,701.6945873002502,-122.88850272041782,979.3282332277568,-2845.218633448949,-150.77840218088954,-72.41638771353882,0.5583764916890925,69.16867743630792,-31.84010937981043,0.0,15.423190262639906,-703.1853043117881,-86.78148256875033,-3.407210192822788,-571.6842617756774,-8.266094437532502,-30.00966485547133,-87.82165952732066,-20.845089370681904,-0.030808079424190282,-57.86616331292498,94.25674811259972,-1764600.1939086914,-2684674.085811138,2157888.066483736,94.25674811259972,-30.00966485547133,12.599027260021586,-3.8696503207351896,77066152.21851826,0.0,-1.028916018883308,-63.982676653180874,380.2932484928897,-191.20928015138452,4.515412647368066,-430.46745702140834,-1412.2462713132763
2014-10-31,64.03164507412077,8.200303338189253,-18.732538855167114,500.1774344802962,0.37271442667798954,897.7110908261393,-842.9889656740042,292.97245970562443,330.88599307488613,-107.21601002155158,-84.6794971321553,592.7484217031471,-294.2056755035081,367.77872707191295,291.06157093454647,7783.0892032777865,109.3837558663352,-0.04278475489802137,296.3393455208909,-1.4275558435102065,330.59745569233417,0.0,1489.02493894422,-7.954938048551896,330.59745569233473,-38.889484566040515,-31.976625780005993,1415.5921687476293,14.447953065571054,-171.79457066192288,639.7496744181998,-1.4275558435102065,-274.8264319377361,33.48380199494729,611.9169902210416,-122.01558071088606,414.37541022489137,6196527.969899272,111.17673757581356,408.506334449843,647.318527931405,-8266.319225122468,2.8170004369771333,20571.43372711101,2761.6417947799605,665.0382446562867,0.0,26.126200655364073,-0.21483194447944953,682.6423454440311,111.46288061720588,848.8513032670371,525.1744826455781,90.38953733567155,-25.072550258875708,0.661899571280657,94.54945286328439,14.227937184231905,0.0,1.4865860230505064,-986.7922183676274,9.992163036877741,2.7779364018387582,359.17970192592475,2.9360554720030905,23.618432426032996,38.860128016097406,-1.1352683358966118,0.02816121294730234,34.73395528664014,4.452521350387769,7200434.415947676,4098971.412203312,2345731.067165017,4.452521350387769,23.618432426032996,0.8571016831363067,1.3351757983061532,29372815.097421646,0.0,0.6819895789399908,4.225569217518171,149.29750553823396,151.18478201310427,14.835408276943781,45.41463043353906,-1955.508863039298
2014-11-28,-0.4888697989896549,26.84715148815038,23.382407733275013,559.9525046416554,0.5819347115526039,-448.1788534854531,895.2437596218708,-839.3269417386998,292.5447799697588,551.6376031425297,211.0185573827429,-282.8302856557146,590.2877937393545,-292.9843635847511,366.25199737144237,7400.99435184616,59.27797645677198,-0.0431757797021416,319.3122028201467,-73.78486474764048,209.15160156501926,0.0,3747.758693103938,-11.943990324681371,209.15160156501932,85.96117361220976,-57.343778452225315,-1059.7527833384122,12.674765742089647,-162.22914669369726,326.92966389110313,-73.78486474764048,356.6256705576084,-73.01904766064474,651.6751598458801,-253.7744336035759,442.5169635767348,6160020.894886291,115.77277839203626,413.3977031921691,382.8430173238301,-8094.33213207147,3.176991405731283,40983.14050349232,2154.2285975372315,1394.8230805656021,0.0,11.514459856067788,-0.6216605944958999,264.7205283225778,-59.25547766678028,1542.9247986921946,-2051.725934721593,-72.31382432441023,-305.9080414485961,0.22713113451151656,221.10580672698416,34.336346432279925,0.0,11.045364666010812,1948.329463386137,-1.0126513710764584,-1.9642085615788574,513.3047126546444,-85.9906643932911,-83.50353242399979,95.07686004664447,-130.0563026557175,-0.019408806197800388,-52.4736649873721,355.0586834800407,-4475566.58270669,-2582263.9146146774,-953169.7479194403,355.0586834800407,-83.50353242399979,34.78050222957562,13.077491396407652,7373253.855038643,0.0,-1.616341230713644,44.86537824246449,-629.6317102368157,-96.31396854707054,10.96398164660809,149.29377887308328,128.73699562713477
2014-12-31,24.53996613378796,8.446707844972018,23.765847483718662,685.837844842305,0.5984311344655342,958.7037670595496,-452.7080614784401,904.8835204837894,-849.9711660029983,1430.4276235775353,-92.97937843614679,356.9167096550665,-285.33917958532174,595.52404154429,-295.58333098162456,6414.297596225949,33.803287726761035,0.3788392969002536,264.01203819242846,12.83536847499147,131.15488654011244,0.0,2739.70643390542,-66.44784475623297,131.15488654011205,93.01158879073024,-107.69885875590624,-1618.2948715649682,11.349907021675438,-115.72324837748923,151.43059459729355,12.83536847499147,416.593622099373,28.259656684570903,36.953468330107874,90.83050926309224,78.30125908782716,104.7060908711555,104.91968176978615,373.6798489908528,178.53977048238096,-8471.50527949354,2.4542609088420537,29565.783280787327,2514.4892417057354,-1672.7295731041945,0.0,35.21105036243557,0.23638279291271402,-242.06634579528054,126.09641499190184,-1412.4433323396443,1533.7338626396345,68.75379605535704,-614.8186863310893,2.061695453323288,458.8433184339883,46.98517192752752,0.0,-18.18576309501117,-67.49750820446934,-15.834286598691392,-6.812284187814953,1914.157486633172,-26.213106190687654,135.9667362542259,136.86250591632324,-107.62112249860903,-0.03222298760444797,-69.15241793154792,295.69133718293745,3732335.455447674,4290102.384185076,-1097407.1220738888,295.69133718293745,135.9667362542259,21.94470887145033,-0.5306878713726917,-5075209.084141731,0.0,-3.384494877965423,-54.17095789559153,-644.2397842522441,1092.7892058679172,48.469136444522974,-334.1008146680442,2810.6794378944305
2015-01-30,-48.96871716582383,127.0160069147691,-0.5662144731962838,657.4289024221972,0.00033983064330880174,31.57500312271256,956.7996393290234,-452.21114881098583,903.9140916027143,897.492620345938,-78.69348094356593,360.88763015959387,356.6942885478994,-285.1613637125293,595.1529266228476,6354.714680692969,34.44757295372352,0.36727123856744,266.2397353665557,12.77372030456749,131.24544382376789,0.0,2750.506503934654,-66.31126148193029,131.24544382376746,91.508483003744,-99.46110205697131,-1579.514023234037,11.221400509007264,-115.43659045698557,150.32110667516045,12.77372030456749,415.23173552398015,20.5389723106856,38.33378476294358,96.34691129044481,79.44342475567537,109.67992490383196,105.16022522326428,374.87526009335687,183.07243491694848,-8510.971075562898,2.4601972644320944,29639.55415715921,3318.0284728529773,-1115.2857374432174,0.0,-12.178517489954174,0.6141984627402408,326.60176206872507,-8.936983673640498,-1022.6655890047796,-885.9631691815189,-87.76518770885127,-17.344701464674472,2.0641471977626296,-30.926210343119237,1.6244003270301164,0.0,0.5827064638132242,192.1285274632537,1.934908260503903,0.7666780409197713,-188.62072697385884,0.5323213389444277,12.933895188808947,3.9911537626976497,-0.32306590664535406,-0.017385890626166578,14.069446175002213,-1.4436535341883427,227294.02531409264,227158.40966820717,1153781.8256144524,-1.4436535341883427,12.933895188808947,0.04145043840722451,0.7093235915951084,3741038.5721998215,0.0,0.006172114547396745,2.7152103029824843,16.76342995522282,38.89812797304694,1.7549586100737997,30.11650393983382,373.8148762187918
2015-02-27,49.55049694402906,12.911411314900782,-29.852542274515734,603.1137927229441,0.9431573872912028,365.63540812541925,33.01725779475482,959.6559386198006,-454.2716756385765,612.7900515089641,-294.42676576827824,-8.627548666172526,361.96511867387295,357.75925716111914,-286.01275918424574,5640.853631203257,39.01710412452418,0.3917308916491209,260.9944636761161,30.117399969143477,105.15280136733895,0.0,2800.8948764456095,-66.19948496359346,105.15280136733847,90.26256126111139,-141.7404456658249,-1602.483108498992,10.835612611484482,-112.55374825909642,115.44466405167367,30.117399969143477,289.2205403853869,99.9986767746557,-37.31416933193093,170.61665019630104,76.10007636883431,53.651568757452004,106.09434098393513,375.9973781382767,173.59223167068816,-8552.229052497161,2.424391436381776,39127.70835127272,4880.963871206477,1896.7779316587212,0.0,-32.983785960217574,-0.9383268897366577,-1275.496534715087,42.79093486450802,632.3852398042691,-264.0871385747323,25.036265572931143,32.12208185320014,2.422536145567011,-124.47420004511696,10.521120972312929,0.0,1.1869813565653828,2423.6101056820044,-2.2609767385795294,3.8519528024870624,-483.84971995861997,-19.195563045229818,26.06955931811308,-28.644086620567577,-17.034205768507547,-0.031919442161161715,-16.566402669135186,30.467579036590905,537005.3562004566,5218514.678838015,-1181299.9642795324,30.467579036590905,26.06955931811308,19.08982310718457,2.3671501558142722,43569912.25053978,0.0,0.4988377667525299,5.7017968355029325,221.34273129898065,23.81374261564997,49.950173728870595,68.62977665652579,-3001.1416876385497
2015-03-31,22.202031573284334,1029.8590789835262,56.120977564971135,663.2202044452398,3.3441812259373567,-733.4066622846783,362.88328994708826,34.406472637133206,955.1776747226041,445.55062326914447,-52.64076549958711,-451.21605984284724,-8.571627143482774,359.6189550786229,355.4403548644275,7044.769973576475,50.80422807627602,0.5422176096856747,266.62177979116353,-15.816176818213364,79.73952102401543,0.0,745.3676190562635,-60.243711767579214,79.73952102401509,-43.07537549163668,559.1698760392538,347148.4896255662,8.470402896053887,-75.27918036324053,70.82921061068329,-15.816176818213364,1468.7920762400363,187.3690456491505,0.0,151.18387110893906,-129.9116255541194,-115568.2049900801,134.4186653351606,453.46074981430235,424.4843410941178,-8195.208455237602,2.4760866557956005,39148.84766216882,2599.617868895296,-335.8881892411173,0.0,96.70467179941693,-1.0003014380843283,-6798.171831774249,-93.1745742580024,-1232.3340685906178,107.05509362476187,-5.131689125000548,250.98339773484804,0.18030238817299704,-518.1992483304748,-73.13890184867842,0.0,39.050872498652296,14612.528357652656,353.1792906852272,-0.7653795184369869,-1110.7405079669697,-37.540668014524655,-56.648233122872625,-330.9996858766035,-131.51366217959497,-0.04973794679064003,-107.76161490557706,447.71703405882863,-12490248.90457642,82166064.80678177,16432778.592292607,447.71703405882863,-56.648233122872625,40.973551645681624,-7.08782669988409,97141295.15649223,0.0,1.5739286175379164,-26.601082796744834,-388.4903297263736,-338.62039439392174,150.86633316240523,-25.74529658598749,-1861.9599654444564
2015-04-30,-19.921959043995216,846.7542277013159,-10.63894441463353,599.9525593755592,0.11982847658452478,794.3499220292064,-740.2176412208948,365.9683277381102,34.68661111988851,761.6071077769989,-69.90626795850329,856.2423722068294,-453.9781881385252,-8.624098533533163,361.8203698328555,7654.96488033531,45.00523316932459,-0.2796471511242992,240.29985422306052,-16.182276937456706,86.98823760971142,0.0,1054.2223236070183,-61.45793327488703,86.9882376097112,-39.661293859597535,307.4836905228475,347686.9686370093,20.631431393923204,162.61086319849176,62.714761844448816,-16.182276937456706,1351.890208233489,408.081112028956,0.0,29.78550587927019,-171.1704886859953,-115791.08481196544,128.46919855795997,439.0940872754847,207.47424768157856,-8309.96648879482,1.258348928469574,-121519.81169622115,2044.6135998206755,72.54025361855201,0.0,-24.82992040451154,0.0904171592837173,-899.7242004048994,87.42607843126825,426.4477632099788,-304.5019497948192,72.47121821746441,144.17615141825627,-0.4334137167544885,2.3675905142881675,17.00391743005366,0.0,-9.605238954898141,-372.0161031792959,91.232019623709,-1.5613508881558573,243.8568190578153,33.567988812961616,42.220010023782834,-2.3622801560659354,-13.675795077687667,0.05369851033003359,38.15013569275516,21.24188913931357,13401762.874530435,7357170.333452344,9253452.518960297,21.24188913931357,42.220010023782834,1.0114643040599844,-0.11021733453745242,37492668.87879944,0.0,0.14443887432665292,14.21482049030044,-20.285681545523403,140.1830061510518,94.1231257214506,-563.7847900052466,1114.2337745606937
2015-05-29,18.706218876723806,196.54327251828772,5.563870129120293,630.2785013742943,0.03273037382533799,348.6344916480625,796.6403840284194,-740.4976833285664,367.76515746555697,97.33360547597309,-249.8714667050526,-162.27475753326905,858.5271776195004,-455.18958791873,-8.64711116132223,7230.090221325409,50.0424659983671,-0.4748279622133328,237.9393104601207,28.881276244074154,263.5765425488089,0.0,1191.9795063252834,-50.82041535803852,263.5765425488089,252.59078233084733,-627.948891888263,1597.3778692926894,23.39326618245518,191.587593705732,253.03820023346958,28.881276244074154,608.7261792639666,-131.4133226251948,219.83416810479304,-172.055070936421,-13.53450751128441,221.47904928528703,102.9253024271656,358.61636962718507,96.95933288008396,-8559.991313244334,1.1326981349917158,-120598.74079023031,1824.1246139295251,1123.0708570803154,0.0,-49.515985573769285,-0.6447583893404527,-1414.5030865091603,38.342872183580766,-406.4455689921879,-209.67337250708624,13.801504786011492,-156.49192231969027,0.2290149849132579,142.70581190779012,-65.58269913785034,0.0,-31.42518881488857,-5360.7805070557515,-21.76868683624707,5.688713748156431,1086.4423817384813,169.68849102307536,68.97800594556065,-123.6550010517476,289.07482236856174,-0.020984701318556898,17.391267009752937,-828.084812774286,8330864.866530895,2648555.177861929,3577669.373952806,-828.084812774286,68.97800594556065,-128.17248285228277,23.71196263421507,152995845.1496668,0.0,0.679156367189762,-33.00370919980372,1282.0665058072445,-503.92339910112423,-3.228071016033482,-15.509987321909648,2359.4931428257646
2015-06-30,10.716949842898467,20.179793892097376,12.75743742358262,587.5586716108068,0.17233193013713263,-300.32484010901084,344.8091260864725,793.3960028988822,-740.5201211337983,1148.6809102592445,14.39977420357579,84.50508914682509,-161.7969688219772,855.9993994238087,-453.8493643996129,6694.3553887264015,43.59941864990178,0.3745130857382212,250.04786887141253,-9.732752648669571,270.94192055863596,0.0,617.571819569403,-7.135223686482912,270.94192055863584,232.58898317493245,-365.39185736133464,1315.875059486897,3.471000633046545,-183.0159797180066,275.3850949354874,-9.732752648669571,-394.4826860968075,-363.1879004263595,-10.319639643062049,-457.03175524581735,-5916.293967341314,192.74760987614866,95.53342115532074,360.6447410553526,-63.031467212263536,-8559.956220484566,0.919016002340005,241386.35384413422,1596.2033998110849,-477.5049335310414,0.0,10.809592746767976,-0.9199284351091208,1208.8148106126919,-42.420363558469035,806.3077720993288,-1206.097173122218,1.4183035695768922,-107.41880122009206,1.6763965661729312,189.37420984486198,-49.29283507169771,0.0,-17.37986675110551,-2221.2283156621706,-201.22002852762193,-10.95129662096764,1120.6666297166303,-19.875880233178975,-97.46355011832429,-7.742383118270936,156.9444280605978,-0.03292622015330071,-66.60898674463033,-503.1937015320678,4192841.582002878,-164028112.27152932,-43454241.471785665,-503.1937015320678,-97.46355011832429,-25.16401111827203,19.821703269051994,-17830879.939650536,0.0,-3.966528980061284,-84.61156712171498,-8.489088294525573,-220.66062530505042,-82.7720930117896,2118.887725448584,-5276.577773479702
2015-07-31,11.467169993037604,9.818392631297256,-14.575339454640869,601.4229210689127,0.22472626731357503,320.7821370284132,-304.0396349851251,347.0247558942923,796.0926364925722,510.6755414862515,-3.9425169593006752,194.474963234445,84.69063203894176,-162.15221698317123,857.8788673448859,6721.552156936997,46.15088576163251,0.40795958125744997,250.45364424341676,-26.206013427570554,282.95688875381853,0.0,635.2841079060543,-9.599106712585677,282.95688875381853,238.9333261606262,-366.9643816208823,1382.4977777856775,3.5289499901947172,-176.01363381138825,275.64786447848314,-26.206013427570554,-396.6126472429916,-362.4332290594118,-12.21781253029468,-472.6285137020424,-5776.0810277489745,192.68653137241478,95.00513735141364,360.522395811026,-57.90881313067577,-8664.721078896177,0.9173781118039075,241480.3994232604,1915.1393981453327,3148.505729388452,0.0,-3.0934446809296787,0.36489026572922967,106.38905621241884,31.540628305299833,106.49724345675622,1275.4566165208562,34.888974466618265,-23.67154805373866,-0.6158463570370962,7.662682955880882,5.666229286524185,0.0,-5.733585338694496,217.37646823737305,-164.87515048994078,0.7450218095193577,1.955024881332065,29.01417617123525,10.230776844627144,26.11926826181798,-9.916544291319362,-0.0070646741087521114,3.324550959577664,4.660361433791877,1890968.762200594,-39502055.94090712,-14374917.016590953,4.660361433791877,10.230776844627144,-0.055318921258646014,1.2279423883534264,35471343.44146347,0.0,0.3248500111621553,4.656378508939071,224.51728603997253,142.57679074364387,-203.99297002569756,7.641941089083048,3365.631147155033
2015-08-31,-43.47016442964444,34.8018328983771,14.458420626280311,648.8375698721443,0.22096259928648893,158.98821059083278,321.2888625386774,-305.68238835055877,348.4002687904782,375.6421198711886,24.22495049832638,-222.29108777645015,194.7552601436378,84.81269670990653,-162.38592709414505,4455.120483328533,53.39946270014097,0.37547016897934504,251.902587518636,-20.888279990247288,97.99889502104024,0.0,-163.98485888191559,-12.53797005118195,97.99889502104023,-20.02496060779044,235.24661393927119,4045.18156884278,5.6203809244121965,-136.24296630143502,50.544122538560444,-20.888279990247288,-235.38977892666534,-267.9324079180002,114.74491992332783,-524.8275981214679,-5770.501292713561,492.65373065143933,99.29658033140345,369.26049956666014,144.72545932084137,-8665.477537068435,0.7319727905786244,241351.779556173,1788.571115069031,-2887.7077092847267,0.0,6.7305446704529,0.09726122887103372,-319.37154660638316,20.74989977891164,330.74068181144776,301.7936663081764,17.530578437656914,-13.231578902787078,0.3066763519496494,-234.23761472728256,24.491463472643545,0.0,10.252125797501122,-9520.143585700207,-83.62235423771244,10.254512352911092,-568.7440669494827,-216.0460847459737,-37.69727908378809,0.10481786763375567,-76.40872259515561,-0.05811031754697771,-145.30206023374103,209.5817987692198,-729465.6373381615,1180608.437919259,-621371.9429884255,209.5817987692198,-37.69727908378809,31.115395556214224,12.153289461519563,71224196.57703781,0.0,-3.275619387834297,-24.85846041498931,1170.1240656437003,-461.2283041464525,30.641023599947175,-29.563079196583203,-4245.6576339766725
