date,excess_log_return,illiq,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,chatoia,chinv,ep,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,chsaleq,sue,chfeps,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,pchdepr,saleinv,rd_sale,roaq,roavol,rsup,salecash,salerec,tang,O-score,sfe,chnanalyst,disp
2017-07-31,-16.857136471542873,0.512340317693284,-1086.4873442017877,17.03605303658537,111.33335905127949,137.41306025951775,-52.92312633794121,-124.86958176337617,267.1799710437647,1172.5897174915365,-18.127795114293725,19.615778406516764,20.170061846898328,-17.609123119158156,-2.6119043684933603,-2.3586334153158663,-48.64958845281171,-71.32407610490186,19.358595560809167,-1.0446780932151638,-71.32407610490179,-59.9857534748393,90.49249985951379,-40.41542920728651,27.56208735409453,11.691659833779704,-74.87411698732804,90.31819456039963,-52.45300267091754,-123.90101020247381,21.999848710810625,-302.29258675857614,-35.96115168556635,3.3183670777877143,17.366680930510967,-94.89672451712522,0.6646975023685693,-19.302063319151685,131.57472961279495,0.008724529800064218,-0.3941741067861675,12.6148642992206,-0.7372107661800271,0.017973856722388604,-0.007226332984233133,3.109675412890965,-8.643980322309005,-62.00040532015533,29.57743186267998,-8.12529225014083,-0.3326570154457098,-753.2802663505668,-4.683669201779367,-0.6397795772912787,0.00023963124379910994,-1.7365484144187917,900.8190043556747,1.2489790964262397,1.1905475185188834,5.394143766575439,20.739428748527217,-30.28550756515142,2.769537879778909,-4.8805760851738285,0.0014212131218891422,1.5405402797394174,1.6013094261599417,236.96130311670407,42.44077537942212,984.8321962697082,-1255.258987702895,1.6013094261599417,-36.606377109372715,0.0011060849438706555,9.6926503909284,44860.535559371114,0.008294841646808493,-1.410919915305083,0.2488260350695839,1.260102352037265,247.7345061837359,14.483507767168703,0.6550516965724,-3.3529603357947053,-0.2568005047316717,-214.1293616765662,1.991561259502305
2017-08-31,-3.990452706768124,0.3917427413887562,-1001.3520667703393,2.091183809247429,16.984737411375136,111.4251220083396,136.7721151025258,-187.33775964175481,-94.40076494136308,1643.6804534634362,-15.520476328063276,14.45491054169031,19.616715268895938,-22.092857993255706,-2.6186608361683392,-5.954723678970785,39.419994909902286,-26.511392500892136,93.0127547968377,-1.0041112477383436,-26.511392500892097,3.994869017872854,48.28141626455254,-55.79568798616741,27.246856652145198,6.058101192438115,20.40296818389199,84.19571373342208,35.59896631729896,-81.03491332615883,23.314189242206467,-305.28792849071095,-77.24784049285792,8.899886250698057,16.701724125371083,-89.93444583868033,0.5115280643990208,45.556784390349,262.39269503771254,1.4262909255515357,1.533807561643386,-4.644004491141246,-4.271592310796791,-0.45743021304595644,0.04030876905205604,0.08890539974026979,-0.8328385202835875,17.01023074013257,-62.10929097323346,9.170442053809154,0.10386068147357364,-57.58530470981805,-27.688306164447795,2.8278570452602025,1.2231659555087964,-1.4570978966666672,286.1379758197486,4.084012360257873,-5.042903172279182,-40.923373482553416,-29.812359327504623,91.25140252164238,-29.12208798460449,-10.417977102436637,-0.00150341012531241,-0.9440080172767864,3.928989758978373,177.96323602550524,-346.5360316822771,-2475.881057250197,2387.9896182739176,3.928989758978373,90.96312241731403,0.430153954758385,75.29566235083462,-96241.42618967593,0.7550352638421209,-1.2423786398570087,-0.30066607685415647,-4.13637518370372,-16.619701948080092,-115.83465770148268,5.627083906920916,127.45676893154996,4.649384641783009,399.99302582161783,14.491571804087357
2017-09-29,6.9586729662005276,0.4364667052227072,-817.8070760453579,-217.48441866771572,1.0291412047970674,15.980908798402252,108.494790249452,-6.850450470510726,-243.92671468859672,1041.078076915891,21.630480871418094,33.85159059165577,14.197453844448097,-19.366237510305417,2.3635173658335984,-5.405518198563856,63.41833262422196,-8.724112169869628,29.386225799238247,-5.357181873951811,-8.724112169869661,4.5653022824488465,-22.40836771321021,-171.82903829221715,-3.2769105990936174,8.705942598044693,13.686881670215936,65.44023326176283,66.72248704537373,59.264000448184476,-73.02419940599417,53.898237175233106,-55.962042320334575,81.72625816748366,11.034133246194514,6.313954383860779,0.3519040055488126,-48.5815610723565,-438.65316124907315,2.7413187639996153,-2.41605577665763,11.623801905923429,-5.477554630769134,0.25099926456399047,-0.04855253960937485,-33.156403269092834,-29.128548351022744,-0.9037036165401418,16.65081325048978,-39.88350228633067,0.877503122861139,115.01454231509706,-50.54607762598789,-7.80015821035704,0.8392904915244275,-18.311339206916813,88.26080523554356,-16.894522779717477,-21.955264814702048,-67.81301456672008,48.49663730191716,32.061234109904944,-44.023808253291804,-19.393221418534992,0.012953654298608619,-4.723555146400514,-0.22647456430258295,568.5075659440766,-33486.07530032273,-15383.514622210496,-17192.703125877422,-0.22647456430258295,53.051243319810965,2.326845322818233,-6.087948902209433,1351093.5932413787,-0.6780912602456795,-4.500012607632653,-3.0549976822010194,3.7170195739436167,109.18640461172254,-59.24167210542146,-16.28151413592184,522.1507839311907,13.599396230647415,-218.43786573608918,26.544598959738096
2017-10-31,-4.621344894484924,0.8231903298396206,-720.1296039973538,-40.90474299343483,-216.2453307939944,0.9002399046517997,15.117225563039721,146.92496721324784,-162.6895853686277,877.1578411873693,-10.758908109530468,2.90747984279107,33.7093029105188,-19.011074724765926,2.341273759822755,-5.369498259595557,63.45907741913888,-8.76427425870985,29.841184412568417,-5.311771412834901,-8.764274258709879,4.537328298178202,-22.476702611535554,-168.7063866305905,-3.392722049266955,8.580093948625581,13.610587336409509,64.88689673470857,66.72930804153154,58.90066186910351,-70.74081719777163,54.481333583830256,-56.37268321407992,85.44502126060884,10.791139916524653,7.5351868372903645,0.3391503416931939,-73.18816903798458,46.09308335843218,-0.030246755784578028,3.2690987427296534,-10.235762543590312,0.517375612953515,-0.0489272764607982,0.08620186095215772,-7.68531914430514,0.23557210372331383,-5.129543581365514,-0.6254230173583117,-1.0097227592271452,-0.9232309865823636,-17.87637483121216,-3.128086355879077,-6.396709940580536,0.005622547771542585,-1.189086662837184,7.2435052844411985,-0.7140586414192853,-1.8692717926385285,-3.8823304509693344,0.1038180698098472,-25.20434207598555,-3.0203821268353295,0.17218956015664588,-0.03850504775875452,-0.8918479498879321,0.23685245940602861,7.239492667441141,2808.210454807384,706.0500722695433,2306.103549967229,0.23685245940602861,-26.01580719743197,-0.15344245523447597,-0.22224746411924556,-12512.913406841457,-0.011007637218362731,-0.23076517600864221,-0.8999320651944345,0.505780808010897,-9.473428639866142,-16.068629450359367,-3.543512286916325,25.8916406373919,-0.6378070035129557,1186.1396986106115,-26.475761909417656
2017-11-30,8.917015439927171,0.5472920684497025,-737.2095614631129,95.76597794479576,-41.74689254692237,-218.94243768674812,1.6541211672200156,272.0071923947963,-217.12931585971037,936.5363235926185,-8.633143644827653,45.447114087708975,2.930165481192131,-13.354109535815839,-3.4139664970647354,-7.513904665789076,-10.564444632911913,8.429858518988764,55.31943710140999,66.6750108159177,8.429858518988754,3.972500526789955,-19.360839246191386,-174.3114929577012,-3.4949648195602507,15.178312267793963,-2.707498533988525,56.58721764325426,-16.956664154929822,26.449142838095433,131.4341483574758,-50.91073843048997,-70.99282959873871,298.85852372889303,2.1398083381936566,27.294856116546878,0.40494346272177556,-74.36285649253357,310.2351599600087,0.04779350126019821,-0.34623672014549456,11.091485398608043,0.8068576637900549,-0.002613439875236878,-0.01656487881542118,14.206224374961721,6.843548299909742,19.83454207436681,-4.938247508850139,3.4319834771195588,-0.13575755708134762,682.861633983754,44.73543817796781,-14.683904923796717,-0.590512598598111,-11.735394756277614,-264.7253757155049,1.0383524477996389,2.929217492303792,42.844451825772694,92.91437845581171,-84.53080920453522,27.69959615900973,21.334569546848478,0.01846057643976584,0.6566393710009208,-34.442688957894646,1936.5908364915742,26600.04599360202,7885.247932728846,17851.839178005175,-34.442688957894646,-106.71769583312653,0.7683711558382758,2.7428650199814477,11640.348836896941,-1.4532648606959349,-4.743493261498841,0.9311486121474388,-3.593453292765531,110.03127282710193,-140.19516016631405,-4.524929899400377,-471.2827371805497,0.1401510713722285,4.7175938505804424,0.23876099916185467
2017-12-29,-12.858566896588847,1.0554187559180632,-327.41320482979853,-50.11150465536724,95.21431843026777,-40.09022210483362,-218.87924296156484,114.36560581527162,125.11100037028436,1044.8753272432878,-8.068789259532961,40.5972665343001,45.23094634787126,5.550150740273116,-2.069915407509378,8.123740947553982,-55.72173682408519,38.28483780692877,-62.07844702747466,77.86226188601692,38.28483780692878,-1.7063901159927943,-1.3990523870281528,19389.760419228576,-7.113114116450611,6.531395079791135,14.798676569744229,78.42104765032416,-59.15750287736511,-24.826243810615225,85.84504378185875,-142.65583155698124,-36.78103132331885,136.84327214615863,27.133451126086776,33.13694002315695,0.09961073344640192,282.8634318776775,-14.333241760831811,-1.4468035887287822,1.187785841833037,-2.4356007231648533,16.589528915467298,-0.24828884075514068,0.06312770839391635,-8.727791915513535,-8.040913835953404,-31.056091815572664,19.562643680461683,-1.2975606050314354,0.30857383681738515,-227.01373895100733,43.474194598959684,7.322547054465417,0.021078387398951293,20.49767402999798,-1288.3523365698707,3.572153474019615,1.8200582332307818,65.75738977331594,60.690180886257934,-0.4279367169633588,48.67118938898693,4.433491493927697,-0.1667691697374183,-15.570046384850684,27.46802075070613,1448.2972256970506,9700.551356656943,17622.6015455515,-7947.666112578241,27.46802075070613,6.716341064433436,5.817099716089478,20.104413064292235,-357287.8259178549,0.1075958101120591,9.176604446546554,-7.583060545673149,8.1358487420719,96.28119378139945,88.20010424190241,5.619703005005817,-6343.0915377572355,16.87172341841442,70.60326424257846,-28.184405100185245
2018-01-31,8.312766179694052,0.9747634425084684,-335.2237364019802,124.50866330015042,-49.943475097070404,96.57859861217307,-39.695131655142,-80.50845976959711,13.938155749917032,1199.248995204292,-27.846017865026305,56.590553435829904,40.980008047637476,5.742239960682868,-2.086414776677989,8.237093910214641,-56.4888931933942,38.88711312271535,-61.968431264254676,77.25010405527789,38.88711312271536,-1.740821947477515,-1.2859821630634896,20118.966118166583,-7.390949592200581,6.586847241591873,14.962295297644767,78.9475869056027,-59.96658955853802,-25.07818052033914,85.97674819589405,-142.46228038596706,-37.42320686870119,137.20648150825073,27.29248709000804,33.70810773122484,0.09436173159714614,222.04252209776388,-372.44450631698464,1.4706001504341195,-2.8416369009254847,-10.758437373433637,3.787178137061403,0.04468968200940182,-0.11737771893809558,17.217018764985824,-77.24474699534372,42.741144865303085,-30.867010048982934,20.39296058575968,0.23413336933337314,37.12137153595722,13.609549279267867,5.2920669954065716,-0.016320396042905472,1.5634178155532226,13.80593296756524,0.5997145242673696,2.4134642774920394,6.318561919114927,1.0220631609124524,47.902689337041465,4.586900557005947,-0.3349983417012936,-0.00012061816214115062,1.687092591251485,0.3695542273111201,40.91353442655554,9991.746347124223,3410.2822234913474,6708.807164311642,0.3695542273111201,47.60464467482325,0.061209803164043564,0.05045561130641829,157044.41354242712,-0.07714548688884904,0.12800480167963002,0.44583883239828026,-0.07112962148534763,15.78637412092121,135.67448546104515,7.673206218956125,-88.78729825371556,-4.731086302346608,-446.5909624458335,-8.247256286067795
2018-02-28,-0.9782026951298166,0.4370475734622854,-215.36743022555663,-151.40971023661533,122.72300256355409,-48.63267302992205,95.46183039121044,-152.34222262443058,32.195737678479254,990.6426000296581,9.18170858267967,19.15402403416321,55.81753640950896,-21.133740473690178,0.6787124056330073,9.568499248803448,-6.415597540476412,-11.715195181918965,-118.94920524823047,74.84768469979457,-11.71519518191897,-0.32910548522073807,-29.938511553662238,19726.236619314004,-7.312295558056998,-0.5369413895268804,14.557901616309959,66.04195387080502,-2.278309613052304,17.148486686260494,-89.53604402800924,-47.41562853412533,-26.92970226601803,-92.74736422812039,20.517506979859252,-73.34473317791176,0.2079012928064677,337.8116521503183,233.94201806777062,2.7236644002492945,6.145639513668379,8.506860967964869,-4.29321404171634,-0.10525853692987397,0.3986750059345827,-25.180801004353953,-15.823010590622147,-5.237144777282943,42.089979646756404,-9.906468061186047,-0.2018588434771722,662.4716257521327,-5.290984262224583,-2.1566534202574985,0.7115302808438821,12.35435269262463,871.947019176207,-6.698648053953946,-10.363101529962535,-37.245752627777165,-136.53126067970416,41.683709106793685,-19.34393566277288,-2.9710238460044636,-0.0597635186968446,-2.6816499176064497,5.92605499196419,-445.26042930627636,-15812.48152380099,-9993.63307285693,-5604.854306081077,5.92605499196419,45.97810484713136,-0.8028467955601748,-57.26373587177521,-142512.59707722254,-0.40076715641932026,-1.0367542905154785,-1.5232049639704286,8.378706726152608,-206.91858883991154,-91.75944128692572,-10.222826768296159,6228.453422419261,0.32839250822948074,0.0,28.55569617930962
2018-03-30,9.40936431595064,0.6730887574377993,-279.4039766841952,113.58523566175133,-152.72985629042032,124.04305405656294,-49.331256800684486,82.58321523736063,73.27994161867474,1123.1983207211972,69.1428227831148,99.54778043029627,19.333924658652165,-13.421142009088609,-2.18775841324181,1.3710870838058997,116.79787714725767,16.764908187993257,210.26649583229798,-17.873776401736585,16.764908187993264,-11.25436411884169,-148.50762146561755,-345.5018433239802,-66.89893870373899,-28.88954257492108,0.6734614996903687,96.5458375206572,113.61150109542375,-71.53875932423023,-1.438642606065466,106.4488145471503,-12.774251121671805,15.016039811732007,-8.295658439441176,-22.577398456500227,-0.4332180653500965,179.75256547863998,25.957999210000935,0.07189541220941464,-12.89676802333142,27.733685540867725,-4.474958724631449,0.01179284566678973,-0.2191963998813803,17.077480120960445,16.453235334722763,15.921563954830354,-4.2338335640419515,12.59269421002972,-1.0093233992094988,602.1200494892946,157.10300845505844,10.94809143312807,1.607709634798967,-70.72353828823272,677.9765184081125,11.707533834299511,5.040800996090525,224.51502386199866,89.38597217514075,172.2311260315255,97.54013138535583,-71.22670519300877,-0.6159191375165001,-6.154397090759403,40.99776803311663,-1936.7225787914285,-18631.657980701537,-11743.800944553106,-5172.37283275323,40.99776803311663,166.50313672026004,-0.23499805663021434,-41.04096473799183,312092.930913331,0.5961786255219259,-27.642188936684143,-1.5500858079350905,10.310741035375536,-52.59299759452642,-6192.966323024463,157.45058804556834,-20.455209538403324,-5.917825741699758,541.7534560620475,-14.5432734308215
2018-04-30,-3.8927702464900515,1.9617808491043587,-103.49821920604032,-8.52022289500156,112.78144060719885,-152.71222621445884,125.89716112030365,33.3872313415171,76.50435270338005,1110.8994632813317,0.0,-68.04704028598142,99.37269543039552,-4.291025439007274,-2.212750611394442,-0.9358354887100457,153.03534723391866,7.2811318711704685,164.9710206107572,-20.18090757925082,7.281131871170454,-10.909633926151873,-162.13256909376358,-80.27455119365885,-67.371333559635,-32.68607453639487,-10.09934152406964,109.59599141294743,149.77623060410596,-62.624623000848494,-0.29104075196111,146.73055022808745,87.82259596510107,42.44439052198325,-19.585198150080434,4.477841261472609,-0.45944910828174235,-31.686117452874882,127.07376716470867,1.3995746428490072,1.897932037552018,6.454474908979449,-12.994814575899596,0.0879681258023659,-0.1154582487165801,-3.2279626315862515,2.034346208474716,-37.04187220462585,15.442830293684374,8.562505676104934,-0.15471844169428173,-1217.809659557162,-5.351024695810338,5.101467634099436,-0.004864330222212665,-20.753976958665177,-24.579954918081057,-1.2895563609811234,3.0943473300979463,-5.019071312612027,-6.769772422033334,36.3106355965283,-1.0912885018788074,-16.055920233882972,-0.0001817944568631713,3.2768582890672633,2.8863300861485683,-309.6397418943659,-4514.761356706149,-355.58510337007465,-3726.879704783787,2.8863300861485683,35.96665743454196,0.6836769153451066,10.971996405132408,165322.42003056034,0.050328069071820636,-7.489555014786594,1.4505755617933858,-1.3202825882966636,-10.31978328533387,0.0,3.8707633040222618,-4757.311125266394,-34.85355215059326,-357.89507618944265,-40.249530587831714
2018-05-31,13.524994989742128,0.975763514564835,-285.122866420022,128.9763143258591,-6.6824695313068005,113.66603144915544,-154.87612847992284,225.25592631422484,189.6227332797148,1096.138497895742,-18.06053751318221,-43.96992063443393,-68.75601753873276,10.57808918747559,-2.0613857134674562,-0.22610032407983516,92.75349383107016,45.614304352607505,101.60128238975696,-17.942199319728548,45.61430435260751,-10.83850083983921,-160.78870728553588,-2284.684539089315,-67.98373463130666,-35.044501493171225,-5.095655932793287,112.2266695169589,88.48448159158123,-78.66138081873075,38.03297434486585,194.3512196057319,116.29458814561974,80.50221383849559,-20.333170490291952,51.423390841741366,-0.5697966665995566,-26.206236946160523,-245.6013862268859,2.93080046524112,3.7691637693266227,-28.19782811101001,-14.577182080024158,0.07410308517158981,-0.07858034108600356,19.088407123144634,-2.600026481894929,81.10813236545712,-36.74169356561109,-8.911132461510306,0.003912503984683013,-980.4607992094723,22.680571530149336,39.76911738865169,-3.8504195268360872,-1.2680071141227813,419.4942532081013,13.440967554272163,2.064720447634727,6.867792282568871,108.71589677375809,-17.282076144620078,10.004204201536595,-3.9570962947144324,0.020991130148047432,1.351296006900327,11.53092003617052,-436.67496556413016,-3881.758976344019,9226.758584747091,-13128.736866474559,11.53092003617052,-18.909729228348624,0.261532282762051,44.83071581034192,158506.3478649836,-0.8985144672271197,-0.18561396128683683,0.583445402041761,2.480352973209939,-294.63497399658627,0.0,36.17186667439876,-91.34299216734144,0.821768359465846,-183.8583798726048,-4.265902813417256
2018-06-29,-0.40172593762256736,1.349998431976552,761.3595337213997,-44.97666520768027,128.20314130879262,-6.774107942694151,113.5404574157293,125.94612412491978,253.8267596582951,470.39847984840287,-4.729046357858326,5.32974490843442,-43.792400227312896,7.748854305868443,-0.1042259995483929,-10.775346821048183,-55.56499461492321,17.564771245278603,-113.83721607835218,0.3957581605496152,17.56477124527862,9.704353234559116,171.65696223243168,-1421.8711929783594,2.5840420564659476,21.837001151405854,23.55706895642833,69.52784536657789,-54.934022323574084,-2.3986285609134814,25.912665630451713,-126.30208209090823,-63.7600633887303,38.84201279377478,21.892820517546912,30.05156075895813,0.38314652068323896,-54.84297096797007,88.78425267815476,-0.042414026586641285,3.2932236072639935,-15.19801882257174,-33.15469391446115,-0.9363919463437185,0.09555490208619802,-7.473786805097006,-14.25705561111306,-168.88648030490626,80.50166896998343,21.58991893711186,0.5311858091093056,314.40234822050684,-158.02851072491353,-1.4259058007412477,0.009422320238845039,101.04031470896378,385.44256347292503,-1.7285949127376625,5.84454645961614,-143.24739993490675,-103.32356865771126,-6.091460572294636,-48.546118225566715,84.126279530161,0.013823163598163601,-0.5322212598498197,-36.10116797274682,-1217.1789128827622,3064.3847173857503,17178.04772490036,-14417.28698573442,-36.10116797274682,-7.1118362953120595,-11.290369688752374,45.41982554685391,70785.85031265952,-0.18663142199835292,40.99352650985067,-18.772588856594098,24.546994778880375,112.30239634744248,0.0,14.519327206256094,5079.17263710922,-6.3211589829639045,-187.18432250168988,-121.36606465633133
2018-07-31,13.392460748825306,0.6008237636159041,539.1336120622236,181.60081614068676,-46.33805336219534,129.6235301901742,-6.942752264901969,233.59323270371286,264.3860300740093,528.8815104635619,-1.6125982249389688,48.82250234615023,5.40377511115508,12.54471967306499,-0.1033899655139115,-10.220146778876694,-37.35049042552789,18.95547942644778,-106.51370759608339,0.5451297396520944,18.955479426447805,9.015890747702132,177.04801263461022,-1722.5976405279912,2.5499890294740806,24.462480335968866,22.966148675438536,74.92183011407536,-36.95064494429027,12.607139489652308,45.7798560968282,-122.16365678692925,-40.71949329323161,58.05073698894199,23.052241143894836,49.88626264012829,0.4120430530450766,-63.374140457188545,107.40296085404339,0.13725627471374224,-3.021358857387254,24.979729700029722,18.673648430860396,0.08855533801819604,-0.09347861603097053,25.60906275421121,31.41158205861265,24.077750814158,-169.43226735157486,23.775275924967673,-0.1940651381492957,58.16299776039841,7.821805489786357,13.35568780214237,0.05516955464278128,2.3225299826607113,269.3320003482577,4.73297699144058,6.127209858022923,5.767409314173733,3.108417688412601,65.64982370477446,5.8414861928241635,0.797586017208765,0.022940831446852883,2.732580326063186,-0.35327401541827363,227.5328662157365,5287.425799801247,2530.020809570211,2407.8677596907946,-0.35327401541827363,67.29401524285822,0.037375890428196,-48.41282549847496,104239.91078474745,0.5581316812157837,0.7234906540701367,1.0794022590525714,0.4486073150386751,19.502045321156857,6170.5238643220555,-120.92686618307471,-82.81291419573336,0.07721180799493155,413.1756443605696,1.0754157947642398
2018-08-31,-2.1117015768955767,2.0368524660824847,1513.8766655536672,0.6082398134889946,181.94704114772236,-45.70823842314464,129.6962966437577,247.45967643888525,312.5316917380263,494.84060003871804,-0.7909228126993781,8.935222534614725,48.813219592342314,8.706007189818736,-0.1187508233441589,1.5065854653416455,27.281465992407163,-10.988046109788387,10.021150217996997,-6.057205470492091,-10.988046109788387,3.8957140059331765,186.17638900501893,-4346.638864014092,2.9937603004832165,28.313268639926687,38.72021430263497,90.47755132989269,27.643317544832485,14.203387333359608,46.78644182507047,-105.83074235050243,-31.707525631234123,54.17646782136603,39.42716991729906,45.29852194007034,0.8265515105471952,18.568770962066218,538.356067246787,2.851370831029101,3.7933631042564224,6.258638511808044,22.217281933408856,-0.8290831499667277,0.13706601036411956,-0.35541750181710086,-0.48741915461152985,49.80342472080712,25.03735878765177,16.17964274206207,-0.19579177620065336,348.9994577803586,12.140535360798594,-2.163959661218314,1.2632506095074754,21.381051517775262,139.36685739044788,-6.184599634537278,4.224355598832915,-21.898752613662055,-120.82414676481451,119.0361041021306,4.094450528060406,1.036139657593214,0.012295947096375048,1.872047454295597,6.02017196806359,45.976589651235756,-1900.8203039449872,-7657.904772661685,6189.67966310418,6.02017196806359,119.48671354162343,6.899957688473544,7.451164849777582,72271.283351738,0.9677302492290174,7.550195391775603,0.9811338464683814,7.680350427787589,-4.820543627618463,66.6264978366462,-11.520442627239277,116.8133091691152,3.6278883595927027,370.3943964058931,-5.943939121219614
2018-09-28,-5.766121421322453,0.7555212444259476,1858.5486934492042,188.74630969816786,-0.3314701631712662,185.49105460977765,-48.25452437497211,477.5699533891762,340.1168131920285,616.4590431862714,6.711679767087412,59.451925399627925,9.06607027541131,-1.8274395485778163,5.693674600049253,3.2127925431355298,172.20485511680218,-31.117608181082108,62.13620822789444,-9.256254624540617,-31.117608181082137,-10.107584726591172,40.7119106542425,-6810.5876463274635,-8.51509127993614,-3.298726701775073,-17.434348426832077,82.33906859080284,181.09984155928748,50.11171801849112,-158.35374636604166,-88.24884959649722,26.364148293442145,-92.10751278772703,40.07180972863017,4.654851070277518,0.9867242821390717,-75.85960837668222,-788.9061224637003,0.16700933856830247,0.38019127443599743,-30.06174969415369,13.773350533626598,-0.18010286897778016,0.023652373896828283,27.36908550151429,45.31246340672533,44.125294571555145,49.8741007443204,4.731320957748153,-0.10712530609906112,-270.6241557579101,-76.84776307727043,22.64462356765648,0.3369463037133009,-9.760167866112141,237.7401432651841,-4.644145309879605,-0.25947066359196924,-7.867187278285883,2.6320642439201407,281.168337836084,-11.986870167662346,-25.655435959253733,0.010592397414358246,8.241178463482981,-13.685903282550226,512.7920064569466,-17303.932450928027,-18504.27595550235,-189.77615499589592,-13.685903282550226,311.2619152053694,11.772670091865592,-96.29653314087268,422926.2754722908,0.025792661552760165,-0.9635209162730618,0.4922772604427692,11.754960951490188,18.88416776463464,-745.5184916101398,32.58452789191654,-297.0334895646929,8.966654956221937,-645.6300752072193,62.28639398746952
2018-10-31,-3.2080876682981674,0.7483794808374966,1844.8410886637294,-23.9526807804056,186.124526016476,0.43061994694769545,186.08171592991545,760.7264546073156,90.91197354866428,281.7019920131944,3.6571229395612272,64.48591405222226,59.871938200994535,-1.8676635393405563,5.71735482392688,2.962630259555283,172.3704124821502,-31.23607508959673,62.05548078431777,-9.504371954184347,-31.23607508959676,-10.015331590743004,39.35386029685795,-6724.924856109527,-8.299223012182745,-3.6510032976353903,-17.9582977301424,83.6399835745182,181.29092232664647,50.31488159069691,-158.67165000152272,-91.00327625368676,25.30984657213072,-92.38904469787616,39.762509586158224,4.716592239036174,1.0006800138490601,-113.9529895153793,-11.569430315922546,-1.3667421375144038,-4.7700116279795415,33.59788543248038,-24.471504323716402,0.3679464539812898,-0.163930784012189,13.397067391422752,21.805411399858883,-40.39792248177157,44.396079607138496,-41.13468280883268,1.0766134190578942,42.87210062036684,-5.109709894020625,6.974751069236959,0.03744263731825814,0.636575851508212,93.69969235566077,2.793156233631805,2.826291412416822,2.876833897189613,-0.19623132658183806,30.12920759298504,3.539166916675754,-1.3154601773796415,0.019510527934050392,-0.4999006556693928,-0.3233220618106678,-37.630790274525566,-5849.3154988315655,66.23633970748051,-5689.424033196527,-0.3233220618106678,30.760104167681675,0.3088365943091915,-0.22783674699036283,49122.74942856282,0.3812198240713123,-0.04282118096485377,0.08597505475983525,0.04067352107928457,33.65086417659859,11.916787159201704,9.07524738655286,-72.47088413099482,-0.06915358627305501,-186.4413521232977,-35.61174507944776
2018-11-30,2.865519467406902,1.0641789562466002,4587.972711429054,-70.22647958897626,-23.233745333211164,183.2956433542646,0.4139192863781602,939.7863652664004,51.2036899082516,46.53854335201803,23.86956684955275,1.1351699616762854,64.12106114172425,-2.4789811465944336,-2.215071539359924,-2.8064294449578906,109.35846722592579,20.301202724658072,65.6425032399516,-9.716393422343844,20.301202724657994,0.0009200727286331478,21.86697702340357,-6726.572086312006,-8.434877814503805,1.5125722575668399,8.109038231260307,73.91485288847261,105.19309161440758,36.947422127178896,81.25568870210515,-236.243314648772,-43.30163703640727,147.4986482870911,32.918458658356,4.277258554215329,0.9458480028125459,-100.4132359344796,73.35174306657973,5.6918090574924385,-11.56054995358443,-41.455173664453895,-6.226959855014229,-0.5577182156100484,0.9150626957980167,-10.804968055813106,-11.498674176458621,50.403070798841554,-40.799482590712856,-14.836243815547334,-0.8273109992838625,1020.7728420634689,-24.53458621959419,-26.215158024626135,-0.7461169904254135,-27.279952274009077,8.94299413087083,-14.23288882718441,-5.1516507908064,6.925153578846903,134.44248463740246,-161.65659255049286,-6.698725461749973,15.927937687210076,-0.048280044996815485,-1.9145397125029149,-33.27250748965558,1675.7974560195362,22403.26548882108,7559.312678004702,15145.217640831135,-33.27250748965558,-188.85435863409657,2.4870744623047685,13.699852710611609,302.987131183967,0.07661090106064705,-5.3722924398486676,-1.7266474334299602,3.842262762610376,114.67644712475521,-74.9414093663936,-10.250039285988692,1586.5307274827555,2.079025072426541,45.62462392832245,-14.85209699237555
