date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rsup,salecash,sue,chfeps,sfe,chnanalyst,disp,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,egr,operprof,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,roeq,salerec,chsaleq,tang,O-score
2009-05-29,-1.1647423458075425,14.795508030852346,1.3232664137178187,12.82721034730023,1.2434179813542274,-47.0187975398462,374.2845471004523,-235.73929967967115,-117.48209555878667,106.8593233542437,345.53258106961175,-69.161193813357,-19.772680406289428,153.00841236071736,-190.06965409371182,-151.1951786740214,30.797834065734865,0.0,-14719.761651991881,-151.15640904573564,-21.03508321315676,-418.67933379044666,-133.70695375739848,41.75405962316927,-138.71557438252543,-222.3167567773865,-31.270454466194828,-138.7155743825254,-1.603934532136277,-351.8775750371862,-20503.149266364988,-1.3737758612527724,-44.94417023584393,55.70182801700796,10.390030741332499,16.06748989763809,-128.5019882863842,67.94307377617992,-157.39225972587,-58.897061818303236,21610.029384567013,-4.177387821496252,-211.23177122517927,12.444379338767563,672.1096722303764,116.50791989195764,355.32149286935805,-53.31216499978271,-0.9716614201274956,0.014494562136700195,53.63513605223602,-14.394773937439481,97.82572012470305,-0.8544813298020344,178.0992380659427,51.19195225006797,9.490918707313597,0.0,-21.959616388597823,10.407422296698996,-3.1747050737689335,53.088553935314394,241.41347558057805,24.324902125415292,16.17509898521888,0.6408424543042814,7.717630447717028,-34.37709859459119,-1433.3598656675858,139481.58821309125,-17464.544355109567,136156.89531312184,-34.37709859459119,274.9439392725035,3.039004750909477,24.233479969674704,-6.8871854423628776,23.206411546596883,-24562.29235929226,0.0,-6.44648444006129,2.4668817665269955,-13.570201215972418,-200.44266251081717,-24.799945268332806,16.240249683572642,-128.13469854761934
2009-06-30,11.431681584650843,58.36355391571015,0.0,6.819576329478549,0.34635378034582665,-32.61848854116078,338.6789452353627,388.100332716081,-246.54969890630028,-123.25591226941535,461.2256458774474,-54.46095772345538,47.616276725555544,177.9570302797489,157.33427881217963,-195.4433190275499,-155.46978123317268,0.0,-15664.305774515055,-139.49299832602645,-18.66363148875771,-442.04870613993165,-149.25448195143372,44.398295660046074,-147.68448274344283,-186.47057006868087,-31.79852818047435,-147.68448274344277,-2.039098343113748,-319.10341018848214,-21783.945619392045,-1.3805075727205005,-24.642200423432822,81.49377880885638,-73.12807802247757,7.726016578181299,-96.08669287885965,-175.01093711154974,-120.572863598946,-72.32407675021258,22981.96291834406,-4.202522251125853,-158.63474413758522,11.14407541584996,1855.6620768682233,262.070830289015,12.335489498822426,29.340947381866783,0.1412152457233855,0.0035137687727148093,50.475424114604266,-7.556902152208949,63.37301241025244,2.2548218263377073,-436.1453037466649,-11.247113654835857,-0.28071749861521766,0.0,-4.459635746271715,10.546840388757403,6.693839369462296,-19.52436533422042,176.26853175176075,7.334442391838138,10.257666694849377,0.16297742235481483,10.382940602408667,-31.953697807839603,-2446.2976353441477,81195.45294654509,8176.477337380056,40869.17394168675,-31.953697807839603,233.57762313971216,1.5553986995171485,0.7380564179928228,11.725423341428652,115.76716686467829,2420.4812174040417,0.0,-1.2334859025403588,2.9289821116886543,-1.9041501192174763,-264.7889028467989,46.97767502007264,13.367381766057179,-329.059407252701
2009-07-31,16.58640614357836,18.81880326413548,1.341813176355321,0.5756845881828346,0.002469887394990732,-31.56008673226359,-17.056414384980048,337.38332480651445,385.837999825273,-244.14729801552593,830.9587396746921,-46.255944864364686,6.639225870835625,93.10101756105999,177.69565847738525,157.1031963763687,-195.15626449267785,0.0,-4786.918536939209,-55.802497874479776,-49.51683929466776,-34.43200268872857,-91.82033016418964,254.30943604047826,-41.71397307845132,72.53778063644954,-0.04940266710865901,-41.713973078451325,3.6319617346737534,228.46460903460184,-728.2314632880323,-5.482023449603804,2.1527716974677285,124.1882585682183,-126.37587205953086,3.0969073237236833,54.0219077826666,-340.3272342652634,140.39607967838103,-38.6362192150074,14721.422473530369,-5.62084462288865,-31.226631766848012,9.638867327952743,1886.5638015033765,260.3976780997572,-571.0345331795493,22.46961930373712,0.11396309800715354,0.002739673877426685,-2.696334730594799,-0.8335700279289355,0.3151934852537579,0.5220731374885759,-947.648630979465,-207.57572198522394,-2.2057441340660944,0.0,54.530710546796755,9.009029102549277,1.9676082487746385,-270.455102906157,273.87144319359004,-226.45271013527326,238.87771300911936,0.005953493589666792,-10.065602493733678,-200.45260515254182,-928.351429295626,-25050.641309060156,-17643.90193675831,-7889.858106132131,-200.45260515254182,223.5359922583266,-42.02321982570757,138.25592842448148,9.026838426575324,133.8560514998773,42480.44272951095,0.0,55.5540014013414,1.220519859476994,124.74198360470646,-206.38385480740953,138.4054821637605,131.65038794318832,1417.569608692027
2009-08-31,7.87239195564865,1.559080472012392,1.3521037755033363,10.053961209078167,0.7475915519577506,-42.201296309875985,135.45204609577496,-19.435902659897835,344.89527078717356,392.91218737902295,696.4469698106457,-18.94915009498211,-2.14907172145659,7.963269559406748,94.26737283551182,179.9218024438178,159.07136113468232,-0.5777339374587059,-5331.232360830121,-50.440847367907665,-21.077971800186553,-45.525488480720824,-65.63657299714352,224.1582054262401,-21.597469445780415,69.4284313373069,-7.836226272377168,-21.597469445780433,2.1417656539153227,224.51378581828288,-359.6028217535967,-0.21308036341002046,-11.852115709224007,125.83722706083338,22.115892191773938,-19.81828461067078,-123.26662842406374,-251.14156924455548,25.19844145608087,-44.945256471700084,14334.243889299347,-6.0583903577586895,-1.4981076187424982,10.209822497165977,907.6726844809737,368.6030575422957,-307.4612536244299,-34.2508090699516,0.7650402585961293,0.2659981343835207,22.96509890399375,-9.655636821778806,31.266645562329074,9.003495916832364,-324.16482246737405,-2.176469032921659,6.539249872728817,0.0,86.73686268197561,2.7144029053852137,-3.534388349534993,7.090825919461167,-71.48034296698643,-11.53587076024155,-21.9450850996883,0.03360113628646477,8.53123459624851,13.99150304670043,-156.89183718479512,7013.994821313303,7531.870485621039,32.51355840684846,13.99150304670043,7.317671231767235,7.295293096221526,6.3673874663756,-5.620560504024368,-35.84818881440381,-1220.259605599509,0.0,-6.50452303742742,2.6622084253657192,-11.22103394111187,15.894871336970937,9.726216457206448,13.447193415567313,-18.144529314449755
2009-09-30,12.802977653325232,0.09879702885607142,1.3640932596844204,4.467997015109195,0.1463462793712607,15.57590877364369,240.5314973477406,137.29774039252055,-19.762135043384117,351.70268260905993,472.1805516698832,-9.776080607609503,-39.18008994980317,140.52299657606693,8.107981951207298,95.9804451973116,183.19142859102698,-0.5255814291728116,-4928.325489665678,-49.5563268012132,17.655894116868648,21.41772120747545,-30.712956694436425,-16.694609613763063,18.26998943121671,26.107723459302107,-18.35330657681034,18.26998943121672,3.8734504641585663,321.11163593926204,117.52198141292502,12.988449442660292,-8.16535231064204,-42.400897449495034,112.07951277368636,-65.4801051857388,-359.89862627918717,95.97033850678869,-185.7909959630244,-49.93152182645856,14316.27150156249,0.9867088998879707,507.86607154316937,20.62039769292189,661.3501201643527,119.76272762596194,164.97141610257881,8.17774761037225,11.740006212573359,1.0901540680692257,33.72975377242551,-5.632509529025015,20.366235696679325,1.415623746481657,621.9887871866181,-74.16094546938302,23.734538993120452,0.0,51.40776481807232,7.3589207175942875,3.935844997847198,-98.79953969535018,-202.8060860225869,-98.77428379811568,35.41001886966586,0.02466514436535494,2.553852213278276,-40.79164608399819,-657.8483861295684,60795.97397409333,316563.75204794295,531004.4556960207,-40.79164608399819,-152.7431485576526,-0.02756907567036393,52.894089085814706,10.529810609424771,-46.28173905071384,242.84954929465312,0.0,24.893636243097646,0.6377148139755633,46.66746672091352,577.1061287252473,-4.117897745413558,14.928289617713858,-1966.4033980171962
2009-10-30,-5.84709969548104,1062.9399287346832,1.3695069929291672,5.47607280043839,0.21896473307932077,15.879662067141204,117.37999661974968,242.33041290607656,139.55897946145117,-21.44846285074194,679.4484438655343,-9.270073476204175,-24.00205949081757,62.41497697967819,141.69260444778243,8.175466702777662,96.77931432883318,0.7058490651973335,-955.1493179938021,-64.05687515701752,77.69981857404309,17.946927903971822,262.23822414138243,-259.2261129908067,120.24555018535959,9.189268841218285,-8.701427071428435,120.24555018535962,7.033639813612781,57.48271221464599,-873.6774066982483,12.951295337773022,10.344693280144632,-187.7745055006904,120.16377004779056,-81.86810294625633,-571.1850754069789,-1.7374451937134308,-438.3875024035598,-110.34371811760766,9110.669738789202,0.7689762299943455,655.3508397596203,30.201443551419217,166.6841158517609,88.18792745478252,-293.18715159514613,-27.33568977302707,-0.25412240323002067,0.006779463818039844,15.729434262954555,6.150773808133209,-1.9424562872347906,-2.8693172866230867,925.2454141723374,-101.87393269289214,7.0621708168526425,0.0,-1.2563629438676003,21.7028184691128,-13.819142759575243,-68.44705384524832,-14.307718071242562,-179.04186930489243,19.513976041112777,-0.02541816248757378,0.2554504122213075,-55.62791513957374,-333.03538526310433,43632.678664656356,19242.268950123573,24390.409714533016,-55.62791513957374,-65.07182529811325,-0.7762084578998056,-6.777291750428567,-18.3452616750708,-84.23408754634995,-11512.053792927109,0.0,-2.5103464056665032,0.2593657673152592,-17.46230641796018,-209.6144344041677,-75.1157353109019,15.583625127204755,-128.0599988400145
2009-11-30,2.16130217559242,0.6671135856893057,0.0,-3.618296345516942,0.09494884043543535,98.02807403255925,185.705382604114,118.4327871337891,246.2959844542487,140.2369916886907,463.5129071960122,-22.476582685654737,-47.94685337488569,77.24141278615028,63.27236400511217,143.63901869853242,8.287772104734495,0.05899450305026094,100.53808332171002,-35.80238910608765,71.81081809789595,21.707069789344963,249.7537701050325,-247.00266208894948,120.15727461442451,12.007217516713046,-8.84315649132265,120.15727461442452,8.223069211096417,76.75342500422883,-877.4106451060818,7.083489693506997,10.588458474637722,-203.43823083496056,21.87459217645563,-70.3453906199624,-405.6491691363841,42.650115887631934,-273.4228212637243,-112.40806853104607,9673.515587692009,0.78316945858015,683.3092851514945,30.862448803385313,764.641712183068,72.0412175711512,1588.4767740326963,38.807670525680095,188.3775838232475,12.540648729124802,26.176290144786662,4.056895839778832,12.658463497309185,-0.6070453151245516,498.2986004156246,-18.64751284505769,3.021611442726339,0.0,14.208601745158376,6.289417166033672,12.905078743448655,-13.543925703989544,45.471809888882945,9.97881096942831,-3.0065165552733717,0.11928073358024971,6.1345062390354315,7.246080144405319,764.9232478206566,96002.76257826993,34143.68428652547,61859.07829174586,7.246080144405319,22.27996811763569,1.1327974999823596,10.56343514071915,14.061868952153134,81.6478326585818,3202.206088050356,0.0,5.811485317984449,1.536148437495612,10.168200176802628,111.61179401297068,131.82983518904283,12.277813280705345,-239.13204950168347
2009-12-31,5.577365138899604,11.643356792803758,0.0,7.439267746163866,0.40253376105263483,114.95382503235211,-84.2363286044028,183.52727593712876,118.71463223771103,244.87871752865547,246.80880302582295,-19.820407310437858,-8.522551569109403,-50.384376604655074,76.77420300597157,62.8896487463939,142.77019002320736,0.44513802240209077,809.133035845632,17.223501069014556,41.116553614083976,29.374241661770284,198.14685040602936,-73.38134059496437,108.64286879944015,122.19364127813586,-3.1162982736081153,108.64286879944018,5.610272846204371,30.640756654672327,-1078.4966386711676,-6.544895177307955,10.32573336392257,-84.28025362186116,31.38830983690684,11.283032402427411,-17.60032598436098,-304.2897253127761,94.6035133312774,-110.72550480201905,9999.222086953621,0.9128216406411443,118.07337223986981,26.14283571326942,-413.00872162638984,101.77157559312198,-1598.7134854100734,10.681031857070337,0.11131284680888598,0.06546411918099437,-11.684414806692075,34.000559284000246,-0.5955486582532217,1.7198794567458577,-967.2010909421233,-40.869709189791706,-18.39314607756984,0.0,29.7039145990112,3.630517944247458,12.817439775328523,-55.94438498823365,52.96795880908758,19.011761673613137,5.208216383464087,-0.18566028082170138,-4.636286414634981,-5.295143472740271,1304.7480327796602,56767.49167274963,-16638.517011109507,18887.980094122235,-5.295143472740271,-0.6336952648725855,0.3706965687734467,15.941044724929853,18.13614776680629,138.58771015282906,-4318.5827369609615,0.0,10.097026385586354,-1.9893878243416907,19.07414122575028,-457.7668950100524,203.2472011228868,-8.622330298509837,-21.138255827116154
2010-01-29,-7.7774466831105284,3.0726180354602253,1.3761656991037257,3.73298518365518,0.10126090477668635,81.62827794573167,29.425038798961108,-83.61346572705165,184.22467001734958,119.47963733746029,213.4328808288118,-11.79835530768798,10.55369917312081,104.076283274974,-50.4737049638646,76.91031888248534,63.00114817364414,0.43030107254126304,5843.691445019858,155.28763155367136,-11.954763731477794,55.20081627892031,47.09189717331611,117.7179873491547,80.20369673821943,104.77433078478121,-193.83552032258913,80.20369673821946,1.5270596547840654,76.54064070279863,53.84262586484908,-6.490640429072923,13.985694278582187,-28.760031173049256,11.657903261907592,170.33608906057424,615.8504766158566,-92.41157749845225,826.0110505835456,-65.07283154985289,11010.040404945094,0.8406417314953137,-137.26177914414598,19.317212063502982,515.3257998293919,95.56274787166598,-609.8038841434226,-29.91163178082732,-4.179930884602186,-0.035009703529384595,3.404111879582615,-66.71658811062719,1.6740632877502435,0.3246787604550079,-76.15235343725817,-26.777216345382726,12.031911084376475,0.0,9.682140861945584,-6.926514831518375,28.99122879064805,-75.59131471650494,93.80175569441644,120.59065953894856,-12.037928253304177,-0.1364146874655887,0.24853795842594195,-4.237387460757979,2057.0517416232096,17391.86558947526,-281473.1483208041,-498323.2160257143,-4.237387460757979,-21.31554075115855,4.452856414764867,36.03944107990469,72.74218164360039,328.88269643478816,-1078.4477076106123,0.0,17.961163360008634,-0.5494887785243776,47.01416348972313,39.18886712087897,444.4003206153842,25.061137406108287,1024.9759147473424
2010-02-26,10.721354057512889,15.029678556370161,0.0,-4.719081928927366,0.16128619517364345,83.04276620215424,87.88329434855446,29.41384439669828,-83.21203786561902,184.17188757952155,-71.84196256691945,-29.93128454615646,-46.07403032511826,52.546828625633644,104.81733033565709,-50.833089345476644,77.45793803211892,0.24437360948360898,5736.333481321965,193.16747077213614,-36.796772963170106,60.34721665827892,26.850402979191607,286.1138841291885,77.93036837908443,104.36643372974652,-192.39765518949642,77.93036837908443,5.688567190111547,90.9526203581366,-463.0173863805541,-6.334110828830539,16.14703713141608,62.75550430301783,-25.556581278816026,179.62808176621266,900.8552051980992,-98.66471981674435,1075.387489604455,-61.12818959172104,11264.2355429854,0.8283275362988414,-142.15025808865585,19.38125476169714,916.4980247150307,104.89134293865894,601.2288818596707,85.62506430128133,3.7535534666719457,0.14679134280601147,13.695366774982858,-1.1013023457729645,3.554801858060898,-8.818189441692262,-19.041238315752253,7.395444649887509,7.152360492577486,0.0,12.273486382775161,-4.509376395895572,13.276906929278596,-3.8061300091477506,182.38759033245105,26.403685734304872,3.259456594106311,-0.01871395266483855,0.6790543503671245,-0.5342196175482954,450.9803479976649,15264.864508817904,715.935199302854,8704.610887982883,-0.5342196175482954,182.88479847160306,-0.0020475077509196637,22.284694323231633,24.018590299306936,90.17730784054515,-137.559860082838,0.0,6.847771805048225,0.5445126858277121,16.5320509899139,19.94134975153611,127.10573451535811,13.029029913559725,-184.42711086394593
2010-03-31,14.89727600649155,137.32385435174186,0.0,4.598038024987196,0.1537343718014477,86.32955457716534,-103.74199307035443,86.52374324773587,28.72110992121737,-83.00853588537791,149.52095561508833,-14.399888022598333,-6.145622218843449,-65.70228965572717,52.146643827554506,104.0190651829794,-50.44595599932577,0.6122392535731815,3781.297066874915,88.3014002325545,-36.56239790209229,52.17594207424347,-14.466953969340734,273.8048336345005,37.019846790511025,-6.129602081552154,-202.6189885005294,37.019846790511075,1.0365254774639756,2.6727505259206215,-286.6004761633655,-7.295504371160292,12.560226055251494,98.19503303398507,53.129710460553376,132.76273865370501,537.6834089807263,179.52128146282843,681.5547474483025,-46.80079410190901,11293.46957062084,0.950662624270112,-274.2058545715333,17.324323070016064,2162.3089236641345,130.4369777273172,-50.91738761510692,-111.98349430641565,-1.1477047556983564,-0.05996285243043786,-14.752820204874752,-304.21556767603045,-4.868995676226518,-0.7391249900896035,1811.49477943395,7.119858737146387,28.635943489822466,0.0,-23.50046264356442,-21.143554022286423,-8.251819437870893,-67.88252171561146,82.36428840679218,-26.25639513687713,-103.6414923848933,-0.0899280064657706,-2.5083962864011085,84.58193580418643,1074.6334456693426,-291140.1894769091,-44216.06278787553,-181046.39227438904,84.58193580418643,26.4425479505735,1.8803179209835825,-39.63710221373317,-26.21262013517088,-290.46999857238563,-2013.082368862204,0.0,-12.779844307268831,-0.8608168845716051,-26.315877906500177,860.1131727509401,-387.15087243007787,11.40098200066791,58.45634375429745
2010-04-30,8.77201262833771,0.41761164607272283,1.3832004134736668,8.46286668439077,0.5177855054128311,74.47226367580629,140.8327324516771,-105.3424108463589,87.661958582471,29.080213925237025,338.07167392626496,41.04540887740914,-12.679009715271235,64.95261362640223,-66.39538472988926,52.69674005951758,105.11636486728324,1.002397459662749,4409.135718336533,-101.33817922876646,-24.103326414418216,33.59905756890343,-117.99349892015766,135.47771615929832,-53.64742349031776,-250.74121517213243,-65.6301986680897,-53.64742349031772,19.02348543942994,-72.66983211231795,-291.2439125412916,-7.366591916647547,6.098627403998309,153.10956077279897,71.78994409245074,-53.16885231851563,9.620422409891715,383.62316977979253,14.53895011052489,-7.247711037886333,7278.73785366713,0.9477212717230248,-411.7217161693411,14.852447478883459,172.7861160507101,122.56152062524491,263.86539059323786,-24.427140564598403,2.140341811000866,0.027515544326602637,20.279308070881825,-94.84206648090054,10.235717354113547,3.22333941567452,948.2202053169303,37.206006218220296,54.35801521579225,0.0,-7.2772483252911115,10.719144300588653,0.3957458442440611,-82.61651514392452,64.83627334073208,-102.37100169816972,-137.26541254543466,0.0784266856169733,3.7798857373685166,155.43586534493346,-24.94954408063404,-36781.98387366999,44094.08698389097,-78036.18715922302,155.43586534493346,97.4640465662851,2.0162964588772248,-31.036948569218907,-50.50184486883518,-434.8595439089472,1177.701719484612,0.0,-12.68639318677456,1.3298649315601665,-32.14231926959364,573.0490081892949,-496.5177969960356,11.130016082721681,-173.80654759637036
2010-05-31,-9.101315851883793,5.047197038832912,1.393701452381911,2.7596210978243514,0.05464232379567878,65.18300525408364,220.62522347179328,143.44922873198587,-107.93819726622199,90.34449592869598,370.39622047532134,74.59685784705302,-75.48348972369689,120.7034205284014,65.96075334095022,-67.42591792126935,53.51465443609345,0.38888849481092025,4469.104265022985,-99.63293681235184,-26.952040400956566,38.00202641156332,-157.12723760646648,329.3706627472508,-57.19732813320715,-170.62685619469713,-71.05478192141616,-57.1973281332071,24.901242212833484,-19.342133913598243,-30.4956451978274,-0.2852956760582236,5.140681173559891,325.89223287479024,-36.84321900935258,-82.52399150496599,39.384329327358145,163.52102184513254,61.87103232429341,0.9422582981270686,7262.724370357018,1.0671764070303889,-113.47383684598513,18.88102169021039,379.8926617925985,117.58187148579387,12.066885788604168,41.0968357679608,1.9301658862992213,0.10936571994075983,30.152429074078555,2.744940980633089,-34.319291261143746,55.523193113198815,369.64517476577475,3.9477085058035755,14.339775797486766,0.0,26.994854637094164,1.8489684999257747,5.575062558299237,-17.025941818728597,630.889218088344,-10.1746769346762,37.168261116573746,-0.074209961360296,-70.30367455975431,-38.838500364226576,-1634.2240667851893,42695.79333173903,-4998.856336710509,41300.250843182206,-38.838500364226576,705.9967146346107,0.3748645764602756,20.76274920451148,1.293740078917125,40.12993465976794,-5750.014220268946,0.0,7.97176124877722,-19.453686638842242,14.634309078441191,-337.1423103744082,5.204125084782973,17.77305835742311,-376.2223891144504
2010-06-30,-17.320339362093534,3.393265997834331,1.400961128824508,-11.51283392011096,0.9461029442213748,38.71627977976779,116.68835117032629,222.06710990301568,145.69411184945199,-108.67430049879273,346.01634043218417,128.93319544111688,0.0,39.42925885826578,121.83478445381108,66.57900936464954,-68.05790706324903,0.5499789430156452,5176.183172844796,-114.89688082328044,-20.142671471421284,30.990391500292656,-198.2262719888094,394.24689288092844,-45.31406375699962,-101.69990584360545,-71.57001113141764,-45.31406375699961,51.0772316335415,-30.309489851045978,-2550.654039167804,-0.2934754167208745,14.170097701542673,400.7198789709579,-6.7558948381294845,-68.84250881748268,-41.85193106542399,-214.69842216163403,-19.245891151361278,4.585334398462758,7256.551636567149,1.1063344516727356,38.063426382378495,18.86350034860192,-264.05846893190073,85.65685388729612,688.1750584506765,10.511123444694746,2.239076208964633,-0.03484154682432994,18.491406136672595,82.91032010730885,-45.66737697405421,1.1146994510336157,-688.5758317167938,-34.62128935505882,17.04993530180485,0.0,-22.497365034539342,12.387318978203893,-7.025481417647313,-54.29590429774498,253.5045255087798,-31.845909999287983,52.730665580307885,0.11388616345174363,3.878479091045392,-40.836546127270964,-1212.1231507069244,72887.10516888741,11402.251008318854,27318.35179794347,-40.836546127270964,268.538559054552,-1.727616866821709,52.610095342243824,-7.298125337260757,46.23614351942922,2300.3848548007954,0.0,-11.267122067657915,1.307864264525712,-19.21927063266577,-448.4297229696085,-29.184087540980457,8.079583507323719,-10921.107680355846
2010-07-30,11.67841615610313,0.38767882887007427,1.3958132457775985,-7.998773934481421,0.4583735299008095,17.923778012446107,-136.59924655685793,116.20404634619018,220.47092386851338,144.9077934575066,-50.805530900373284,135.41718163808397,4.5052059410065075,-162.37165200594424,39.123144978053546,120.88890518308878,66.0621150712376,0.8840609587208479,8684.311633169946,-17.839216912992214,-40.21270900633616,31.915203731421542,-119.29405122324354,484.4438218101556,20.032354593481905,92.21938864501288,4.336247528953866,20.032354593481898,33.683812552023326,-21.070664564789578,-2990.2166273277826,-7.838853161530657,22.842000789064787,328.38071702711943,-26.89776126904446,29.9373463410217,130.95438401074995,-381.49203192734325,215.35505432652707,12.016190669279403,9937.234227231484,1.3645394131138096,-21.47648002831809,16.883028178472525,2593.985133976754,78.77745352821344,-27.643988916837316,-36.69819169932171,-2.554549069185896,-0.05367436160101491,-15.459780322102688,-224.46445007354345,-5.4954342668732465,933.4559075221019,-2764.4799334701343,-77.64541037607887,-24.62118726334694,0.0,6.520851869399252,11.086466327943299,2.5824971314155505,-97.05893747743505,257.1750102073629,-61.54234265997161,134.04637520641955,-0.42149996109567756,-2.5738433709396418,-97.32843367812526,-605.0171359295076,-40029.22750755353,-17551.06772571162,-18786.07158114249,-97.32843367812526,297.631844474864,-18.025581149986486,-13.02130141980598,17.378862514649057,127.20207211232841,10265.133250686253,0.0,2.0426228094360184,-0.1806769462923299,6.022928364096188,-211.83953268171535,123.21338861436958,-13.75284983976087,-255.91756067249662
2010-08-31,-10.811798423858221,0.9295768627628878,1.3870413223921703,9.292863878660198,0.6226009108248475,9.484919708836244,-246.22521045975935,-134.8262176218961,115.48067103663462,216.80214378439823,-101.17845381585883,150.08557210536526,5.727147514217708,-111.78484086850817,-160.30348342873535,38.624823638795164,119.34911278740817,0.8912136858181101,8400.57134063739,-24.011906432860066,-0.07358885533339787,28.587210218767844,-127.02633858133102,189.50180279359347,10.010968827817875,103.7042808274856,3.544998953351049,10.010968827817832,24.871879458103972,-57.826625433341675,-2022.9610372186185,-2.088153136556926,18.225923973261686,148.8461052357768,-1.8653673583960115,31.860783280534616,-167.77306934221562,-260.64785139403017,-11.686880735308122,12.912823737933746,10128.844848546325,1.3377507202935637,387.545389383563,99.81037024702954,1383.048484311305,208.75127975748578,-418.9938969705454,42.74909829347018,3.756116828475882,-0.3732915243091277,-25.166903341362968,222.42248468718861,-39.86275602311446,11.757727832405863,-46.760893459300405,12.500357471283223,-31.529848889448317,0.0,-14.660507975635937,-11.10225809497274,-10.434319495232387,5.331338643158006,-646.9157841469141,-4.5513198133212995,-17.79165863449181,-0.12696179124398999,-29.139382439687523,11.03655559331905,-93.18206994408843,-11099.26452739723,-232.0104275274789,-8994.699436560739,11.03655559331905,-562.5854903807885,6.543652099988427,-20.754947811543133,-18.465672234306226,-31.64132417624395,-4042.044525172736,0.0,-6.466867370474553,-7.989022702393939,-13.45542644736085,-84.44751439811625,-13.03377278368831,-25.314592486441256,240.45023563391806
2010-09-30,23.090081054286987,0.14252857961864107,1.3950603211982793,-6.817682720222874,0.33318127515590457,-28.820340893419427,167.305737701158,-249.26314672520544,-136.52068605364204,116.69324615812042,-376.2523162008397,167.73339956911337,9.442068402699633,132.1942249154462,-113.07026608838655,-162.14682943909492,39.06897440228789,0.6508079163357886,9364.489106115476,-55.70105822301007,40.37663595403603,24.317015643571384,-40.30233021494417,-20.808266755719387,19.097303388840327,95.10680772318779,1.5963799463118793,19.097303388840224,20.067273551191626,-51.85492543587422,961.6822959145381,26.62652287198948,7.433582109446198,18.922269722087776,21.541853253703035,25.12299874155831,-456.06948111085575,-106.65728460726986,-251.39658201332628,5.775480929994719,7333.515788882092,0.604208237109383,744.9844609253342,107.46513778502445,1421.4731392280457,194.42949383631057,270.58960686659884,-5.500083504048035,-2.0444252067204047,0.04928184532824709,22.431107105405772,365.77151111243745,-21.326202800760996,24.484851467714634,-571.896527411157,12.09811739267343,-11.265935120502547,0.0,-8.685226765326604,11.14047251592217,-7.089729223324696,19.471921694102207,-250.3433644800898,-34.99790568881866,45.511530463020996,0.09722428914385084,1.6501070151276167,-43.60222300251746,-909.9676411682767,78375.35960210813,27837.26441018691,38309.64700055728,-43.60222300251746,-171.94766012874243,1.6289116265270565,-30.747350584723662,-12.773543925018146,-83.81453505036805,2338.931508403708,0.0,-1.3293518242835418,0.5603270768491058,-3.5219485903861596,211.54322189332743,-64.60161375324319,-5.901203394676486,-213.0964941661041
2010-10-29,-0.3877904681030089,1.1002508634031392,1.3872650442196686,12.639493904615067,1.1515954130788577,-63.408741145406225,-155.37218495267808,165.20645182752148,-246.19511316177605,-134.70014032873155,92.3448675890196,173.45697998492355,-12.472271376765367,-95.33391194815718,130.6964497677745,-111.78916750336037,-160.30968797877037,1.2255692353677092,7112.948289389919,-29.123156451149704,125.81086667688307,22.123485383061272,991.7373644556056,-545.4634873292005,391.455230650198,715.5587346644271,-4.55157422872112,391.455230650198,16.78064448153472,-38.08672656979057,-936.298393680898,26.69636981528279,56.998499420393195,-345.1356488487704,95.12366486545554,-34.66362027845602,-907.3390012648395,110.63852014049753,-552.7923322533513,93.40150093219593,10984.60340884888,-1.6501597919543252,725.0437046332745,126.39961573507783,-545.1233662747709,198.63844318848575,-814.0272661648287,-15.108233644150417,-0.7121131625103772,-0.32961514269589287,-22.355605856267175,142.53015188512128,-8.74170087992843,2.715525696299892,1055.844426952916,43.77777484107128,-66.12620188903031,0.0,1.05355081791339,24.25158338277248,-20.38337993470674,251.06108531652478,-718.807744111637,37.45753254418872,23.936765047117674,-0.37403899643685534,-0.3689026676137246,-42.671811807629595,493.4426167296135,923528.4838554305,221478.57487507863,705002.9388001175,-42.671811807629595,-748.0916512854747,-0.8050782754050996,-12.82886773432633,-2.3898727869000425,-84.1756156742864,-13400.677054489017,0.0,-2.605782179506157,-0.14972792699886384,-9.673020596617988,164.9436128840789,169.2458923199851,-63.08086494485701,11263.70705911891
