date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashdebt,chatoia,ep,gma,lgr,quick,pchquick,cfp,agr,chcapx,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsaleinv,roaq,roeq,rsup,salecash,salerec,O-score,sue,chfeps,sfe,chnanalyst,disp,RF,beta,idiovol,coskew,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,cashpr,chinv,depr,lev,sp,acc,stdacc,stdcf,oa,ol,noa,currat,dy,pchsale_pchinvt,pchsale_pchxsga,saleinv,rd_sale,roavol,chsaleq,tang
2014-05-30,-1.6857950952744283,0.9837470522311909,3115.9419339804904,-0.7093098856474507,324.07363557313334,0.0013489707111070846,13.64607555361146,140.98005136670932,-452.25290069019,-8.02061084801216,-390.22873622350284,32.35634215441697,22.606635226026107,239.46689918128402,-177.88882643126854,146.00720218289473,0.933011078507187,404.7215372119799,122.9859770871997,16.931856809681925,963.4347861226481,280.4897282067579,7030.337477309889,624.5809584864468,123.04184480904622,190.68081680760957,5351.20652219791,358.84014824662677,-6.272570321203599,190.68081680760955,123.04184480904622,180.9256345666036,-167.19966405307832,-37113.88183421421,31.097924503123778,461.1923652888109,270.7307467533249,283.52313579893547,180.3395623462365,97.01282312828717,59.29111556840424,687.8358288412785,921.938394229895,86.35757588498448,58.02223613828933,37.18170425897994,67037.84327231841,0.0,-22863.182316940325,-678142.6088087743,-19610523.338276137,-135241168.04164654,-577.8311406999039,1024.4420919033394,0.0,3.526876610136867,0.17747376546847704,16.118208152345886,3.1072244559827595,206.35836705346492,367.2153720349613,7.466044559095508,51.53000537052026,-0.763000031911004,-206.83675869135823,2.3634411564487436,-51.847571344709536,45080.91302729948,1.2462615293252455,-5.673557891509176,-127.89731333077953,-159.30303093475231,128.27486895593825,-0.09058145815320007,-5.534885308655532,7832.664860107005,-40411.74830681831,19566.226405113935,-427.2897092749299,3.193870507970466,-246.47055923956395,-212.4535173119462,150.96116887505195,0.2342771612591008,-0.8968215575258824,-415.3039577944668,-40.83796207207024
2014-06-30,-0.9302007510670894,1.0352440312592792,3606.7616044790334,7.59638243612573,234.09826486118155,0.1548954767005356,-84.57831971664599,12.501478357608246,143.31255997535638,-446.9954339981757,75.06330753403203,2.9286216725038843,-9.998169524150933,22.557469536732455,238.946098317133,-177.50194768165855,0.9371917788527011,485.07333679159694,-173.32636169372122,32.14431688522693,924.2001815685358,71.8199404957243,5818.695655011484,48.189116802990725,72.76293331450564,-61.345226412009865,-959.3610386340583,-54.944979293478106,7.671922322824378,-61.34522641200998,72.76293331450564,6.767592966550646,42.44664893112069,9118.483328170387,23.226687468553052,422.982490645452,-52.222584464458706,210.4010403378546,-3.3051685027814344,-16.67189113751689,88.69152845280054,265.17140974570884,59.97424950004105,107.7606945229568,99.60878490757318,207.69660466902818,66755.46857703691,0.0,-21572.62385597529,-670018.1901334617,-19375208.36583741,-133620932.47459044,4910.089075180751,972.9602519718251,0.0,-3.7822151702288807,-0.11980386698921563,107.85104738375335,-11.458446495799762,-137.1063336023426,376.8240481100122,-49.13105559135795,-3.4388544561654726,0.758312344132849,2164.3082682072736,55.939134896238784,-16.704435447749347,-1642.0814876882796,45.48891374581288,-6.3972042580342645,59.04082854747321,102.83711166890453,98.12174912454438,-0.07427938732735484,-4.587122751156187,867668.7953258902,308662.9360023234,560474.0944199637,86.58075150672812,-11.64728967263192,-691.1076158359565,-357.96132846160526,-2424.2352174793923,0.06844615795371922,-2.9894160746114693,-703.0944192867954,-117.840638081635
2014-07-31,-17.455732005363252,0.3896009529791278,3925.4726277460813,9.589623044887691,215.06710942188616,0.24707863130013968,12.533720732825563,-83.42959704161541,13.377960309091872,143.91972390201457,-67.9071016027165,-1.825123464645226,107.09190220404398,-9.988291901202045,22.535184039549534,238.7100331595476,0.9271181775340372,474.47028164657127,-258.22995045650435,29.276302238235864,909.229939812134,89.6930640582983,5780.980307924625,-190.290785517774,42.770088253857786,-53.410824681908096,-1617.3889539805523,-13.625753917496596,9.754293156202646,-53.41082468190821,42.770088253857786,6.514608118981099,5.982027191322903,9900.35114237159,19.068146376181573,-114.64663266590503,-53.52565536398764,198.48817366409978,-57.33582072078977,-49.04642767321974,114.83125465844753,216.0293142479413,-270.2893514483499,103.39133071435224,94.19664134958255,213.4630879396086,64734.97050035304,0.0,-21549.70378119648,0.24715978057688723,-18792136.8605978,-129599900.99389982,5125.96582384064,1103.639805287953,0.0,13.395402306339065,0.21238354107414636,-150.95524664442826,-5.193808543547675,-464.4625818244558,-152.41065781718038,-21.398093325171885,-10.472495282533373,0.5623808943470134,-295.0981086254669,40.709595545419006,2.1877754490412826,-1596.5484181222273,35.25946615625692,0.7392197287471163,-60.16794241989464,-62.96257142793684,41.58912463136717,-2.0120619938076105,-16.209489936051455,277047.2527694553,154703.33546649292,122574.43781754375,-73.02815742400344,1.034897851601194,-298.1717919637025,-114.07297039849745,-673.8530129335049,-0.164924354781828,-0.32156798085938476,-204.05201052647857,-119.08574125632913
2014-08-29,12.265486189250062,0.8809922031748985,3522.9053268199946,-7.669182255320597,253.83555185171744,0.15806916194672724,-5.490246628749134,13.673029187910888,-86.96591113294139,12.266291288659918,-317.1030703045311,-72.85630919017638,135.27021991697654,107.05339871927455,-9.984700742233203,22.52708181055196,1.938336087010896,428.6476866145144,-71.36254132099855,28.188125265289692,922.4860647098338,260.8863581777383,5494.4350076129895,-18.690570372270717,55.73051196622818,62.74178738360962,3.3668480403095487,323.2660791092761,6.436272837275419,62.74178738360965,55.73051196622818,-11.876250591748885,123.98627824074568,-21782.899737816333,0.11984838346709825,-114.09504650005002,142.5333060481664,229.71471635120827,-131.0795109761039,-18.291683471410906,-19.269470524652174,80.26565756402077,-48.15063858388302,110.67140149995497,109.05815731815376,255.9662043360633,68428.86153266193,0.0,-20481.836445995646,-0.036931487820682514,-148.06833629492542,-166698786.07161143,3937.327962745488,1262.454542588291,0.0,-22.732562842598213,-0.2402482714612404,-1132.3741042963632,-1.8882875191866333,49.22009165057989,-846.5367887612472,-7.094759299004295,-10.995844375227534,-0.3686438107533969,-1196.871715019318,47.444345766007245,-43.448170590139625,-5808.921271786254,-20.060608654115928,-1.9496991526369811,106.49159997154266,118.36293799921668,-43.99674470749224,0.061813045659833143,-1.0312202826910664,-44311.95075832307,-23036.134532034397,-21814.801379859447,-1235.639510753137,-0.34048735133578134,257.6052963368236,107.94787343199022,5093.048053929255,0.21920753684237582,-0.13246376978393926,240.6563699069918,3.4495285235825577
2014-09-30,-9.66639959194836,2.320026433262962,2268.132617087464,15.394921990286374,284.7642234442632,0.6392856330130996,-232.24142053012463,-7.030293099433842,12.375229984948128,-86.96582408527499,-69.7160006983212,-2.0847491128606848,-107.46023425941394,134.33319428368935,106.31183284622404,-9.915536069166832,1.9202395430078425,371.8281306223124,-30.13125997440719,14.653555384013952,896.8993993062115,389.8022608034874,5209.619222278849,-253.09825598466688,65.11226738774663,61.558799720098875,-250.77585728389374,299.71167796597297,-5.665163133447483,61.558799720098975,65.11226738774663,5.725263128222396,-70.16928013782243,-18375.16262466489,13.089149136444032,-98.59124700823276,48.01846003018554,193.4600170928287,-305.8727809582974,105.41784789388865,-33.32850712851544,47.94445026821005,-74.42173858747779,89.32242533573691,66.42855910535434,179.493737768451,72198.38211867858,0.0,-18565.787463500266,-1.9450523463699032,-63.15941891696103,-606120516.7608098,-192.00286840452782,1063.1477683460096,0.0,7.566483253353908,-0.8553311050283341,135.3530120230779,-36.36786621059218,113.38686712402159,-1221.3532723344586,-38.79112643284759,1.6794171456090226,0.2840081387751021,-1203.8610347186586,-71.817712676768,-39.93919684195498,1804.710163520227,14.948675498776517,2.0452541156718667,-124.1005267855644,-153.9687746273944,-26.64585926087325,-0.36811840350854474,-3.3683205102728664,232182.28088409454,-56780.409917419776,289771.54111494496,-351.8166121248214,-0.7055449474180691,-16.323054549967992,-11.40462826970574,-611.9544342388326,-0.14375693838062276,-0.41984708798662496,59.610311346483755,-21.284572360056245
2014-10-31,30.20987268521816,2.9779606363105326,2763.515890269836,-7.395726156659669,202.19995077054222,0.14715003960002346,162.19329603697307,-234.74339715244324,-6.084046930320595,11.86516758108602,-212.28542887035397,-47.76838865676299,217.54091243680267,-107.9745955446366,134.97618371076462,106.82069727736939,1.9377824418034417,368.5801795949607,51.17817065087849,15.872392993305198,906.3423627743256,433.62274511142266,5283.72701424753,-175.57109477404467,91.59233449112624,69.94834219248553,-441.4765711782101,317.418024305938,-3.1804628714203282,69.94834219248558,91.59233449112624,2.281793884220914,-53.7933570717931,-19877.743801276145,13.036479422751976,-75.50903556724158,22.77189822739742,190.42744304284344,-277.653520298168,45.670844922169465,-47.24675173638051,-263.6923726985422,44.53477517418103,88.18749405537076,47.232779716852356,196.289764393943,56669.2842361001,0.0,-18678.163011691824,-1.8390887643492304,201.70674585213973,-622015842.1083037,-1300.3932711664224,1000.3070895888995,0.0,-2.965117227192934,0.27670256843603624,-29.809026156777463,24.95572439855914,392.9799838829026,-177.95691752460152,16.012395231403275,-84.155407852498,0.37402333545634914,1933.6509258463875,11.805106445618094,9.067495088528972,-13369.125299743639,-7.329354564251993,-0.17442818861400156,111.57311559869277,93.08693346570726,-35.26982471631388,0.09054271983269313,4.953361098307369,-281159.67254858464,176353.74888794683,-458110.22258136794,91.66546922500311,2.6376687814577338,135.7278286831365,79.69874873086755,424.3184283857263,0.13935884226020612,1.8832305084405334,106.57529109983005,6.990530870246857
2014-11-28,23.75127312247481,1.0275119111641793,3000.1602410448495,9.231882658199643,246.64437852579923,0.22976046919845708,-124.5538865302538,161.93307181864853,-233.84398746906555,-3.489389677865316,234.39230678274185,85.82291478208766,-103.83152643380917,216.7041005425096,-107.55925102474322,134.45697252096934,1.922029131328138,353.7673304427332,-80.91203259967328,18.557955659448865,880.7084703308603,312.881946707781,5921.804022808166,-91.23922474959855,110.4850973026691,40.2328809305455,3977.4359827991166,111.39782890674411,-19.01294023350414,40.232880930545576,110.4850973026691,-3.8946296524781268,-45.952902232596855,-16494.815718231843,41.67965461443712,-63.76475447260809,14.442332243361317,207.75046987801713,-84.15711061682029,55.86252616634701,140.15944991778963,-485.3731283482072,-206.8036183253434,81.28129913481851,56.942140552261826,219.1810184037969,61299.50856217749,0.0,-19679.422715798057,-0.943524636370406,53.83071381022475,-591850759.6719718,-3584.2917553844763,943.0434777871354,0.0,-3.9724580299446757,-0.29172839109500615,5.142696767985399,-20.151639842847544,481.72713646514694,-1370.5267032349973,-29.096103555252057,-57.63890640486579,-0.5753108343892803,102.69501187928108,9.250971186899733,16.362438557092787,12381.560881309502,3.5279769414010858,-7.782641435099947,17.875033121049455,6.776251190325183,-48.36215744357483,-0.17128304429062968,-2.8344941683482148,-36259.667855769396,-25254.88929190673,-11443.40877301991,687.9481468689773,6.700070952990721,-319.255785101061,-13.721552712337974,-1564.7429136560022,-0.12514255113611306,-0.7645809619179857,-173.54236924961336,2.2895387522676174
2014-12-31,8.107676593002292,0.8934788948366842,2770.777183025644,9.393099967656404,284.71753520638566,0.2365210613105077,443.97740817056604,-125.52176130808215,165.15348081861347,-237.84281930703895,847.2299964674309,-4.148211460033091,131.37468763465984,-105.02827291044885,219.2017992444828,-108.79896269146832,3.268523019881577,352.31040870543615,-0.5151529935755789,35.94229276237077,895.4009168531845,237.69697534525127,5858.980088672845,47.843876527499084,131.74478405177544,114.76416080228812,10223.098697396057,82.32698208258172,69.5824639662579,114.76416080228809,131.74478405177544,-13.1590049295652,-38.01856881576781,1772.2041331568553,36.874774563805055,-24.137668530929133,-6.5601433161581815,282.9804005928472,46.157273458077086,-149.52745481253572,154.66822246770653,-516.7857313981146,-85.72832900396304,89.31536198795297,109.14777378031596,263.4045161209779,63538.398022595065,0.0,-21081.18230736342,1.2352517625702018,641.2757168403673,-328403213.3995699,-2583.286977955331,762.1051970601723,0.0,29.280461013455408,-0.19402782724620948,25.730728751135757,60.14819461980369,-731.5340934726687,934.7263741105871,13.45170604911948,-140.35718531353814,0.20468095455065693,439.2290649479364,67.54857172710399,-13.526621846858006,-8302.028453726438,22.685838281006077,-0.8382242459728104,86.20317987930139,115.57518323773911,-26.630878630419545,-0.02268504729506393,-8.976948532669638,866335.1719849259,596060.2762069665,300454.6436287463,77.25902686232985,4.301664474391096,121.47575865760922,149.54317356147078,729.4160097597705,0.6158367547569146,1.2709296884030294,199.61642908571827,34.79584935734647
2015-01-30,-11.253941515309227,1.771241898700129,1996.1975222233266,-0.22481691390983094,378.9093756131396,0.0001349306315845314,376.14212467333425,449.736735003567,-124.31425911642904,165.49179353659432,870.5219008108043,-16.609016846852033,134.10948917162884,132.55120106622107,-105.96884354850397,221.1648399616619,3.39133194491522,364.69897143330917,8.697827520285717,41.6518942679862,891.8014518799465,479.1300357318456,6093.819030052443,409.68917177714354,123.39214435941973,234.11893480960356,11554.712836349061,127.17949013040209,72.39375667691608,234.11893480960347,123.39214435941973,-13.618900461982754,-10.941689176079798,-154.93574247437095,37.237424925347355,-22.634032921746687,11.127374963945385,284.61609370119885,240.3431971801221,-102.77024760406252,154.93438698078515,-422.3498677415734,-178.2542345700165,98.31935919906326,127.59403274649785,271.21277661766334,60729.923744265754,0.0,-21649.420496842868,1.2421387975500697,1105.1709186193896,-302289908.04216725,-329.84105324761197,756.9260259258498,0.0,9.468653681071146,0.5205256791456065,-194.58926875378017,47.27285761497478,-197.82572043263372,209.24505445993896,25.605308191962877,-8.24142405116072,0.062274339366405584,-1191.4215063991605,-21.943351765663238,57.39336117881089,-1592.549640744066,30.91597358995672,3.024563497101667,115.65111210836676,45.82880560544481,26.856429974591066,-0.1339663392018613,-0.5801382400378259,805808.6864389628,518261.8671022747,287546.81933669373,337.719762503335,-4.8880150048537345,-111.16076415114009,-36.972026135685766,-112.15370496937976,0.5968213589985076,1.2873065291001922,16.481678963307033,55.28294217913208
2015-02-27,28.883285753526284,5.360147702165342,2887.5422711150236,-11.849559186823317,304.41993835079296,0.3743734513605358,184.28638137030924,383.918758480808,456.01911289459576,-124.63008075662134,861.4327109016743,-70.0496352070834,-3.2112368446744894,134.72607000525613,133.16061752553748,-106.45604514995094,3.401832472818379,446.86671871202094,121.42767831563607,43.652954400239175,908.002192763113,542.3308345309346,6329.588374007429,295.54922031925344,146.31261689424463,270.3928647792754,19447.088768607515,-638.8123075474429,48.69804435348824,270.3928647792753,146.31261689424463,-12.284869599870364,21.516308978899175,-831.9805416072429,17.11400330939786,-32.05839915287506,28.01559238677994,310.7212154682148,127.0174417899621,-49.71595711372654,151.73914192701244,-315.4697736105797,-135.9889479952135,106.881315702985,140.2014178890791,273.65512327893043,62040.12191717986,0.0,-22248.99050428202,1.204018161655782,1257.0503978633378,149.76349837881116,1001.8825136352613,664.428223902193,0.0,-3.8984010653935,0.15185002285856086,-299.4773219700144,24.486637157434416,189.4413610374645,470.80004339751076,27.989367327372634,-48.39480939304485,-0.4417854811937567,706.437577944117,-49.70123849745528,19.086930239376102,11732.82999800313,13.330919844340954,5.082403868976257,21.77515571375352,-17.732466068635404,-42.2732687641068,-0.18974468942720257,-3.8507161596269555,567401.2693240643,230364.4389741104,337036.83034995943,382.0978831621451,3.234225604906534,38.14867166299791,90.74953257914824,660.7274675559893,0.05102999909533068,0.01063923956590429,143.551759373494,27.635839487616977
2015-03-31,9.659743103863912,2.541107387853988,3232.9747775565374,22.300688839488952,317.3704774798502,1.3288710955925782,-156.6051714840428,183.91341151556978,383.5963876363819,453.2389103948583,790.7528703293495,3.2208199663669346,-168.32076542819112,-3.19754319529004,134.1515587951421,132.59278186083537,3.1592606215565775,465.67588556583485,237.45892211373138,36.15845153996955,949.6835800422546,835.7594936155594,6851.898189548557,631.839212785127,222.24038449853165,463.9503708052456,18394.576658269092,-744.667848085079,34.33988115103337,463.95037080524537,222.24038449853165,5.476045387865467,53.97994336613216,-858.8669322176378,23.54887991327961,2.03858981210454,71.54019542232405,399.5697249256853,239.08507675779646,0.8046616642635822,-151.49239123046593,149.27882362626588,703.3410309439996,136.34472788976615,184.43569694772827,207.2951840499843,43416.19991313394,0.0,-22451.639349064877,0.5202471538689193,540.1620452652742,117.93593890407327,-1114.9773331627866,681.8713160738124,0.0,-20.004386306150252,-0.44536153559898395,-1161.8575772551692,-22.81590146450253,-425.2301587168845,284.2207964488032,-2.638747377475852,-35.946367551465755,-1.8759171573458469,-310.0124154172463,105.27735410618948,73.95026741108575,-7673.990902246645,-5.1051047446409825,-1.142834886310709,-114.06423105843714,-170.37010446873592,-98.054411819839,-0.28323151629247345,-0.619308093683486,-251001.79593480378,377019.6541177612,-628021.4500525631,21.347559579093286,-0.8009613282765287,613.6031057909672,49.26618050247947,3587.97135836324,0.6626838080848287,0.05713814459328148,486.1963962828051,87.58549097558534
2015-04-30,-18.783880901347114,1.056051325559839,3283.5970857506063,-4.241265831495518,295.0896469398954,0.04777019256525669,405.7561563900335,-162.83758715454144,177.27019245263804,382.40649184639943,556.7397704558771,-25.76859254129866,320.9189000676355,-170.15063201861886,-3.232304666636883,135.60996147569412,3.2664226709573474,558.5331957657627,442.4883923457068,45.505082202304806,1025.0140133810614,770.4375563537579,7261.505677655312,1357.6564674482995,298.9947707902105,456.43243605760915,16013.38881069194,-1063.103435958072,-42.47301622733856,456.43243605760904,298.9947707902105,10.13362186025335,146.62982590773169,-1598.1183527986748,15.641149178037201,-62.59498494314868,126.470136865323,499.2240812124186,335.83180922317473,252.5320864727578,-128.91618847090882,227.6883707272355,1753.4022570944587,170.72054374865567,248.30809195507865,212.9353368161126,41816.95872239357,0.0,-22805.537119193785,0.3887668772484786,-75.51461475052095,140.97352113769998,-2549.3781125947235,706.217537740035,0.0,12.371964510797682,1.0907207501884457,623.910901004989,57.91840310380485,382.0376639737706,-269.55818464992603,45.473492526675045,80.16841214309761,1.5832050399118835,2637.4784604785964,82.9790037099117,75.02293195095388,-8142.627241084716,-145.5630401765292,11.011693970081637,54.776900398539965,121.2141613937738,-111.04961389804396,0.35964077907882963,8.119684140809483,201960.76498616487,177339.15473190695,24621.610254254192,154.3425034475331,2.032720217931228,936.6127891709993,338.2081866377755,1318.1045923063866,0.5832458109373775,0.4282495525809793,495.6565911908301,158.4466347910461
2015-05-29,-16.998971600469297,1.1584869508083127,3351.6333298153004,2.218519839861408,441.84140353608416,0.013050804927589806,140.28279411375377,401.9326117740039,-162.41210062321272,181.3950323416155,119.17625360101772,-75.5440968872626,-60.85788933616782,321.97337874282954,-170.70971474324685,-3.2429254070855777,3.3550813193056683,589.5607272218034,125.15327671729293,86.27294827822934,966.2230154465625,206.77824507265024,7027.0922343113,209.40714423580857,216.2561574518062,276.95701065757714,14476.836486933516,16.108409487544826,-2.815182953074303,276.9570106575771,216.2561574518062,63.953833871651646,142.55665172798888,71686.88833633652,40.622252472278674,-53.54055296195172,-40.17342684936656,364.35029480681146,-53.274955759869925,385.45280644046943,881.5969397937145,83.45420412660481,901.07079214525,204.88363864197538,-52.835183696182696,176.04309093396313,52868.84664473424,0.0,-22596.28390380628,0.3282894604696214,-1031.3905745459076,112.03747586596275,-982.4641746373572,840.0147917623104,0.0,-22.184139761041934,-0.5171775303505797,-583.4855835993837,17.695923179736383,213.7579947137947,-412.5128987299113,-15.54720581858237,-6.649145749809804,-0.1611426457865237,-1255.0222644994865,58.305432715076904,-97.88995822840218,9741.41468654474,25.147203890635353,4.41861445694434,-212.03600346007715,-230.48061910284468,163.73127003376976,-0.1183291656749681,17.147103798829278,11529131.570783868,3163746.157826638,8365385.412957251,-264.41283704859416,-19.759185894830402,-706.6647620141313,-277.99741113637765,11894.756468019063,0.4825382263747251,16.560365124411106,-613.5724697297853,-221.81989946973454
2015-06-30,4.171044199109667,1.7409842572588212,3636.776147203959,5.077001634444821,301.84303671838853,0.06858191515452092,-256.71980242588745,138.3566177345023,401.32500258823336,-162.5257138601565,134.310755429456,-44.69701225934655,31.575734949320594,-60.456219320113995,319.8483124018962,-169.5830083357554,0.7438635044490016,479.4102685924841,-434.9970098777747,63.84425162548156,880.6563158343947,65.77924331081087,6800.623395309337,-344.9652273791901,96.98110928944477,152.1387663475803,-1398.6654127816385,400.96092178735483,-25.67991301210644,152.13876634758014,96.98110928944477,56.45609668438698,-234.25998462626333,71771.16699295353,30.442428884738273,-29.080328441988286,-35.672210873526105,220.77709826044685,-119.31774441427265,89.34728293237619,1012.6433980379396,-290.66836917640643,-644.1841267238367,161.90844115849063,-146.60763775928078,-81.57327487599458,56040.23200369472,0.0,-21148.60923968214,-0.482149074585303,-799.2042340768187,92.25269492393669,2137.5551299366616,924.7172660340336,0.0,12.216421979686572,-0.09982320056866456,680.471940430464,-35.6621822760726,200.64980308280246,-464.0274889826194,-17.255523983595822,51.0771727979004,0.447935610904322,-1324.051538585728,-43.23561564737088,-10.787062286578362,9962.28928812228,87.98882518160923,-10.496185679990788,-91.96368678505405,-349.42734372070936,186.09396982786268,0.47150259717079024,18.03145972248703,-5105.084882847965,181966.56019268185,-187071.64507555217,-161.54503609977655,-6.009642012623889,-1364.9366428593921,-546.0826322054697,-1303.4539839765494,0.3221989727770449,-3.47509015690963,-1103.34780622049,-42.61051061474609
2015-07-31,-12.529794816344964,0.7952003448360916,4062.9583563304973,-5.763403889205979,305.5819138801764,0.08886161773950355,-109.94441830995444,-251.56311328383052,138.1897026930059,398.61467184551276,-166.89250643429253,33.69694403132764,71.9892129670642,31.350112347453045,-60.0242328747004,317.56285464254756,0.7528907002763234,422.1744385868935,-431.23448536523756,8.96117233837738,836.299928676498,122.33584822013275,6603.686582955256,9.78086739927587,89.52755967121283,146.38069625405086,-1836.7609685989396,278.72553940239567,-26.492998111028452,146.38069625405072,89.52755967121283,61.325109194591796,-366.7033422395332,129.03464244750586,30.55828154630577,-23.506339231626555,654.0065421126089,1522.408161125512,-2.9767099175411786,77.19576435923045,991.262567249813,-320.681998499878,-648.0774775796401,99.50530046511572,198.03201254443158,-72.4052568555182,41752.35172451286,0.0,-20176.523087361744,-0.35740188531674805,-90.30045914027065,59.97872796408809,3033.4331283538986,791.7692390792258,0.0,-4.367270123050901,0.5860799282816842,1083.3276913859702,-38.35381965645138,366.8803402452504,473.1267386858758,-15.94874107582416,-147.0731762363364,-0.14535836910724864,-242.2223145882599,-39.863239032189085,41.51282387974652,-9308.275904363894,1.1940955978972596,-6.184306071310459,-19.31477532704548,-52.30815857734774,-41.702560896537406,-0.16704617094240604,-3.1730894675560535,158614.5351433754,57615.414091326296,100999.12105205655,158.84838985758506,0.1089433352283784,-0.3800749798845118,9.171170538886145,-4421.537034747373,0.22551186142510105,-0.8073012627030209,0.4034716280405064,-166.7711944292364
2015-08-31,-14.486221881723061,2.5595766879533106,3610.515607504739,5.71817763825596,461.13620697246,0.08738875612971929,59.770074283270844,-108.81920527032776,-252.29704036617062,139.00857131571118,-400.0025745318442,8.042464324060735,-82.31804863716717,72.12107843464595,31.40753757899889,-60.13418161851953,0.7631636401557821,358.95269728078557,-376.02993585798293,20.489302790178716,862.2229688376367,679.5363520072228,6145.116889833819,289.17602889944624,91.72332599316961,24.280215258651772,-927.9809816111758,-57.92383988615034,-16.086273621511765,24.280215258651694,91.72332599316961,-22.372986495091467,-358.63538913964067,42.891343066124705,-2.6193270607499075,-71.35508201439607,61.07045196700047,1517.2471825834336,119.47969186974672,-44.13031409682051,41.45168385002282,-186.41403897015778,-540.1590294098486,101.95859296739104,183.07827098344455,-93.51380487823394,43015.5184152281,0.0,-18863.764079046185,-0.015758826063542564,-145.4060770568602,44.794532070882354,317.26192787945297,806.3761410437802,0.0,-12.426021070178592,-0.18622809547134267,-8.436163948868625,9.761774557196986,243.36357797961,399.03881132546235,2.531617117434166,12.642864124795551,-0.090944414800056,1213.0906377216952,-240.88253716649797,8.051572580986544,25528.109373015046,-25.510453976099175,1.684374109583814,-53.37073590037244,1.821565769326071,6.640025045865087,0.03671867592231237,14.791205761957542,-711595.3733266592,-260312.60179567337,-451282.77153100073,-733.1527504132591,-1.0195887677082602,201.0389936965994,-41.65716933592603,-4418.306180855994,0.2566322741679379,0.5398908552089949,-13.442155493901396,15.909870104902893
2015-09-30,-23.940879333386412,1.312081939852483,5645.478058501854,-23.22465611245967,389.4864676877399,1.4469199088874598,-84.08063418347382,61.56064725495887,-98.56326068534467,-250.4561112200074,-376.6849849949613,-11.248162727885738,81.22050959135302,-81.94131989538991,71.79101615080756,31.263800909940933,1.4386627436278172,282.24593778219855,-7.591216407587199,4.111702025479902,821.7333349891469,1077.562882774621,5787.381558682712,287.8317050781667,101.87834362067895,174.81223720753107,-525.6172605081939,1058.7046185635572,18.689658031639762,174.81223720753107,101.87834362067895,-31.83794239388362,-106.62430816345476,40.85481419924306,15.325604431570733,-72.79168924961414,-66.44432610997552,1494.95985254806,27.476736454393823,-210.81941636852756,-196.26022534303914,-1029.1529340262991,-89.46791738932637,79.81905958323173,149.29338309902784,-203.6219388363648,44293.3947392801,0.0,-17946.93396959133,0.903165848673465,107.15588736424678,105.03674161872674,-2100.970824470969,826.7108908051646,0.0,-5.538782408359339,-0.547439504581277,517.7083611215371,-24.433945169660547,198.19040629179426,-149.85923925186762,1.4372245630047473,43.99172995896083,-1.4205778945801708,-348.1127632586267,184.48512887317133,-86.29505968151705,8554.76534982599,1.1484823383880922,-10.436193009937028,394.7889792599276,221.33529451842924,-31.93370628422076,0.40411888864156875,14.198226598449196,1258219.122079052,310629.2624986917,947589.8595803529,-352.11163294056496,9.274215760552252,447.06212791811697,304.1489817652233,-840.8720477718962,-0.2666586553826562,1.8253121346138528,558.6595593389342,-56.438012183361025
2015-10-30,17.4923898905054,2.742375390111419,3872.606358712394,-11.596611739945033,326.6836387359219,0.3615953130745949,-237.96124007822135,-93.23197217053774,57.852486658277144,-99.94150291685825,-629.4157905882491,64.70167444226213,-329.18632927205493,80.75036719186325,-81.46700510782205,71.37545608150035,1.4765956889518568,278.3654050324388,17.60694862486263,1.7108018666875289,812.4076149586975,1056.9165953865615,5586.71872455936,-169.04371952844573,99.99666584041576,160.55508915632961,-495.54748648119875,1154.016851720186,17.586457453365735,160.55508915632964,99.99666584041576,-30.691397375715834,-37.05855890612694,-25.661347470812494,14.856716418470942,-87.35605380500195,-33.6107828198318,766.0355271610907,-174.5741357964234,-177.6500186227753,-186.74208854418555,-1164.5467310162173,-56.656004365303204,78.44110677514053,99.15925171875045,-182.8699342584487,55854.987913722856,0.0,-18047.253321784865,0.8730368474663908,439.6142779028307,107.32360806860397,-2010.8373181369543,620.7446343716804,0.0,-45.33404365510802,0.8202439152633403,2196.9232459552195,-30.763199690897636,-333.13261523565643,-288.48421413255664,7.770392682691863,105.57753483297574,-0.024378159368309227,125.90641294727538,45.02146934193934,-47.15910855071331,4303.2224269719445,2.832323357883059,-0.25167904697229915,52.14501964550345,21.55543610254381,2.883590299679639,0.20197813646332108,5.366058672021438,179331.33188533038,37127.53310994059,142203.79877544194,-341.10971202375913,-0.4742946808124877,35.349435308993506,32.67976037775951,-244.98057695128227,0.4956492456654189,-0.8125261886169852,44.542085101288436,-47.01966328648086
