date,excess_log_return,illiq,turn,log_Mkt-RF,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,chatoia,chinv,depr,ep,gma,lev,lgr,quick,sp,agr,oa,noa,grnoa,pctacc,chatq,chtx,invest,chinvest,currat,egr,pchdepr,pchgm_pchsale,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,chsaleq,tang,O-score,chnanalyst,disp,RF,baspread,beta,idiovol,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,pchquick,acc,stdacc,stdcf,cfp,chcapx,ol,cfpq,chcshoq,ibq_adj,dy,operprof,pchcurrat,pchsale_pchinvt,pchsale_pchrect,roaq,roavol,roeq,rsup,salecash,salerec,sue,chfeps,sfe
2010-03-31,6.49000801980778,0.010287479784068266,987.7823346298826,3.0899094692689246,0.10331043123174816,227.61201519172278,1443.9187848858764,-70.23805984390364,119.38560178184377,110.16781059988813,-101.00003947761476,211.02555080973437,-9.82666618286467,-49.349464675842384,39.16772111011682,78.12947173925662,-37.89032218926364,-65.7582371533473,19.150602949710215,51.548299060367796,17.01346579941244,216.86881022504943,843.280366703777,-56.52371598970246,1924.4318649373279,480.5316735816153,-24.759870178316454,23291399.186083123,16399093.040301109,76.62933814690265,-1.62473659970791,-24.759870178316476,-1426.9673825150433,-3.2735178777748577,4.449859226781856,4281.5738312811445,19.12701404728276,-10.998134006010108,-5.396127282201144,-121.11988633309615,2281.91493229543,-161.0579248140941,6.301345932296851,-155.93834696927686,726.5007528802591,-5788.701573154671,-549.6403151429691,84.69108006832518,0.0,-18.222716485071857,1.07925910758766,0.23857254925413685,-479.70345502340996,0.0,7.344786717521259,0.0,-0.05924192041079834,1.3708358607327682,-22.835293720099855,-36.510910968580404,0.005141609518757528,-2.5257063656391665,4833.844024859864,-153.0102589713311,21.029410878334744,0.0074040662109720184,2.9323119498965013,-25.793946424245632,-905.2096117985739,-805499.0211413857,-25.793946424245632,-3.8464475524050368,26.063243950182567,1.2524101117599393,-67.91589454933352,55.19492071259026,-19.01842455178658,-63.53218361774964,2.0281734432778435,1.1050348815327844,59.44205935559465,39.18065770878919,2377.112569635532,0.0,-0.05715745151834947,66.33022004642098,14.994057814211388
2010-04-30,12.072944324928,0.026011095189224835,651.7992613360054,5.657343682230103,0.34613455074277555,228.27462910939488,1447.1506867947858,52.95564847625276,-70.01584267799984,119.42129781462813,110.76235636684015,198.80169341865098,0.9435447431377167,48.38515917602833,-49.4599228475616,39.25538963687086,78.30434777210507,-65.70100817059777,18.89084256032503,51.39019293595435,16.92028073136242,217.2219176447479,837.9923209520422,-57.40745327111456,1924.7290370944002,479.14050103267886,-25.17008546903896,23529692.401386827,16569269.120692909,75.95994845539153,-1.6426385524377618,-25.17008546903898,-1446.6652010188543,-3.3128228407509726,4.499348858164207,4291.166913597775,18.367221205886263,-10.98845708284523,-5.477493891055742,-121.13146835475119,2279.9062454787886,-160.78463285414858,6.274710447763313,-155.94694835742976,728.488281041032,-5822.7134458783175,-2718.9407794271965,65.80223543243976,0.9246559602382118,-14.537500454877502,0.30738078815710423,0.030579372412869787,-36.88849803127124,0.0,-7.778310187262605,0.0,0.3538979529735398,3.656401734605879,2.1674193848808727,-0.3254449986343815,-0.006312043397951106,0.7302117705694684,29.242801020194747,-0.5696799438239708,-1.056664039152281,-0.00034288304720281326,-0.11438221771741297,0.7842365185583162,3.959276678170909,68117.13491190318,0.7842365185583162,-0.043657132943168975,-0.474716744464299,0.16917304727436644,1.375720877902605,0.37902919145307123,0.38278061208905,2.036885872100328,-0.004530871484867305,-0.014319443413565835,-0.42730644383927796,0.7345600829321199,35.74444186242181,0.0,-0.0002033655035004918,247.22615442920403,-4.397552733034913
2010-05-31,-5.87828357964655,0.023969737034299745,1201.9414836533338,1.8396356044554971,0.03642600226674839,233.34640419450437,1459.9597735165034,97.82876034446028,52.80646681788616,-70.87597782159013,120.71852368594624,265.786469264276,-40.1561205631816,89.32505230254348,48.81342812243815,-49.89770479161544,39.60284874720523,-4.8424859855632185,-0.87872516647832,50.33634716652564,-7.548875941419407,216.85532060809592,543.4211345670069,21.228397649694383,1797.5732468324104,387.76129285336657,25.42425117462156,23651536.79534602,16665138.816367758,19.226519009078526,-1.4475790940930238,25.424251174621553,-1234.2385506618305,-0.8488271705060233,4.426024681061858,3850.574045136562,588.7308687199554,-27.417083811116,8.609217245250292,-48.77217641327201,2195.147259228105,-51.01841717101682,6.329444200139844,-22.637149315227397,751.0138810806145,-6462.898987342125,-3171.8308507002585,67.58679015035,0.004421881572914899,25.288139459083936,0.3348503384591197,-0.024324513264476266,142.71953070669235,0.0,-15.314146420672614,0.0,-0.3232919862877071,-172.95078614461272,54.899043267690274,23.76871330276208,0.012970735332348271,-32.49368832021614,-1393.1961910858445,-37.31688314055921,84.94375371928965,0.0013971743455592905,1.423238019974896,-53.22296443316941,-1404.2854351735268,25974.69828434568,-53.22296443316941,274.68967112365146,-40.22890174144813,-6.828182013102815,7.579761883733262,-173.05350501959106,109.12159990970524,21.72067660690248,-13.53156945395449,0.6101017351072908,-134.57167529094642,54.8602534104841,-1612.394571774681,0.0,-0.0261124172925997,9.591264324607721,0.60037514199895
2010-06-30,-15.869698105026238,0.04406721265013152,935.0369537614476,-7.700959823983517,0.6328503314960617,216.576540298495,1484.2602726770722,189.40785954837378,99.58999731197733,53.04044463351993,-72.2970521622415,249.9829596768195,0.0,29.389335543432882,90.8118352933292,49.62590987065557,-50.728233930430264,55.52385492781478,28.73875028002805,51.22881789847242,-4.21294274093869,226.39635837988135,548.170213133629,211.39806289921282,1882.8862838410416,385.81393244369195,117.36258073277901,25123641.99792507,16113841.73858851,-20.3501483261209,-1.2263044525169673,117.36258073277901,298.80765128991544,33.40905394505559,-0.3258997176334151,3853.2791630823717,611.4295195824284,-28.102923303260695,12.759498470610644,72.14878989465124,2252.82513159096,5.467758872652009,0.0,162.29556036057642,663.7625786853467,-6844.494235139033,-559.1563663381985,71.73594988300538,0.008028125573153133,-2.3782783792143363,2.457588838328519,0.22287960694370135,57.528644927432936,0.0,-19.486753841184964,0.0,-0.5920049120099842,409.8225666839446,-52.52851194533605,27.404209622594976,-1.4999436719796975,7.583281655581459,-227.74460493186416,309.8625504358314,44.49881211293771,0.001763925821004167,0.47027529203460716,-40.944614265479785,-1259.905942789887,2023402.280358293,-40.944614265479785,7.0060779600123055,26.443250448478942,-10.680881505900803,17.07110801142842,-107.87708765541525,56.60820791851309,-101.50921673729405,6.167724433822297,0.19811699044997155,8.822773437559754,7.939067109804689,-2695.8018597927057,0.0,-0.00039172916169041665,194.73108372252634,10.352430175938371
2010-07-30,-0.34190134382716053,0.03661778946009901,1244.9190258153292,-5.3476012131557855,0.30644682105708054,203.24762971103002,1472.2879795117024,-91.02831212368625,187.72209867021942,98.89548332981897,52.81979839338855,-45.5632657665994,-31.52706918716265,-120.98984505670201,29.15227621661631,90.07933174591831,49.22561892943264,55.07630693777891,28.45613375499296,50.790809885230175,-3.9601860584711446,224.788560999879,542.7238610222954,210.222020713799,1862.0994234992145,382.14042733317956,116.23336390957597,24949289.552645575,16001596.851628823,-20.08911074520949,-1.2186616461622573,116.23336390957598,300.46224696459956,33.157203395633196,-0.3440768080192813,3815.796522391086,599.2060664015747,-27.962036286502336,12.721705526523222,71.43520136367427,2233.445695449114,5.765691973862676,0.0,160.90005619941616,657.7059351499549,-6789.885702421182,-1438.4540069183142,61.605223628536805,-0.003931374928051845,-12.39822507860444,2.345108026382917,-0.3351399621609641,-107.97913573004803,0.0,-2.9565135193336687,572.8553040970072,-0.629540864965084,-14.092263405247195,-5.1455060084862225,-1.8022268119341618,0.0,-0.9582588516079795,-124.84287771046729,-2.134211971130867,0.33004158818116025,-0.0010610676014988912,-0.41916045984977757,-0.018832623705627327,6.643894836928325,-62107.558319801465,-0.018832623705627327,-5.491599512263008,0.6204749669040055,-0.04477679045217009,0.4776069347083052,0.8381704650268773,0.5084269252011886,0.8652167223292508,0.02441856013410515,-0.17535520891913237,1.9048957056298335,-0.13179990911046247,-45.27588592963366,0.0,0.00030479127524902193,-2.079300418771254,0.04740038537391378
2010-08-31,-5.225806663975963,0.038886460017382794,821.2883962907879,6.179789571874082,0.4140319568211968,162.15407317015251,1440.1247607663026,-233.84976160611103,-88.74553389504305,183.31248102146824,96.62998667530589,-140.38839239886943,-6.629689571524347,-82.52703170474288,-118.34673249538004,28.515423202851768,88.11148218679585,101.03729705574625,24.34296605416706,49.29847091698695,5.165422764364228,239.8786145914329,569.793333829542,176.576459018065,1830.0307253882893,449.14015936134854,92.73619790534238,24485555.29426386,15650725.161193892,-42.107345073137125,-1.3919300922640154,92.7361979053424,-180.93256969095725,34.96079081450901,13.405254883492962,3745.543294663163,17.131719577612838,-32.90576262376873,-8.312523325535093,165.7228597866805,2472.0910158507577,179.43780481707756,0.0,296.28174606689083,645.0170647385481,-6761.2000567541,-283.61251892093776,64.19706802518155,-0.010786875192754009,11.42733067735621,24.868506150079412,1.4418780005773844,114.07584127338237,0.0,-5.453204886898902,-32.62963232907032,-0.812285789612373,-373.25730254779955,10.054717643681329,-4.013422767398481,0.0,33.18756132655125,7281.379677006971,31.606441045005397,-12.32406476245552,-0.00024856791651521604,-2.2369253383128864,11.729511243274622,485.8741263204123,-112862.56794678979,11.729511243274622,-270.37937579417996,68.91618925675999,1.1166490118673336,86.02851500210456,39.509475103373006,188.71337737988813,210.535585050095,15.49510454068566,-1.0077361732262915,120.84010302840112,30.432509161101223,6711.588730322826,0.0,0.02964028327345969,-17.344491829308424,-0.24424768733658198
2010-09-30,11.905636986571661,0.08272073771709117,894.2823139265607,-4.50512200335034,0.22016605280806031,106.09263071953649,1439.0488789697106,-0.6437377355994531,-233.45103467286464,-88.4393242543228,182.94892830678378,-396.08387465029557,-4.296745827485583,96.41302772393567,-82.46537778866782,-118.2583185616385,28.494120031361444,104.63756986244087,-2.5887810971050698,47.68879887438114,14.925410096273549,257.4844990480477,608.2573467541881,-54.640869050248405,1807.021192720216,546.5484125714326,-4.749333054033072,23777147.48889721,16041194.181815518,47.80753324447274,-0.4177183195302936,-4.749333054033075,-190.6236422987789,-7.12168123619852,13.80299355128872,3838.2287866186666,25.9381885986163,-38.31137673837135,-0.7386677789063132,204.90927249600776,2694.987407307178,315.43889206419163,0.0,278.3922158944987,636.834557046672,-6821.170907356681,-376.03382407202696,53.88456108106651,-0.0005324173110728969,-8.341572857797786,-5.6417701082524445,0.027320299166671447,95.01561290679976,0.0,-17.167449290484655,-23.72011379578032,-0.19839077725251375,-509.00088993155555,81.6726295291752,-17.793207242843607,0.0,23.601444922485882,-1992.6449127290834,-279.46498950437655,0.5814121565675379,-0.0006885561474931634,-1.01061428964805,18.079507548085488,126.8169379674909,-1098876.8259882703,18.079507548085488,-1.9638248604832942,2.2334944921463205,4.744315100943924,23.808020465703237,119.52729117748368,118.08645676052214,150.21751420211217,6.608894024968308,-0.5325345279217082,15.185923578720391,-1.5185281207053691,1573.272166137649,0.0,-0.003645033913680054,-483.47906037159225,-9.000599186561516
2010-10-29,-3.825000930881912,0.045691953130775224,602.7165116803584,8.361497819835629,0.7618234249296734,98.16272838850122,1427.381751178998,-71.9692396335155,-0.7758591362173348,-231.14247044783653,-87.66852390529472,-123.44443319781604,-11.139223210579257,-69.75638079804148,95.63135648845268,-81.79678750307681,-117.29953603858672,103.86661461327469,-2.8567757228142288,47.224636590747764,14.91833853420498,255.12843235433024,604.7077412260137,-54.058492876051375,1788.1801464164405,542.372300739691,-4.849020012229227,23694557.709755603,15983647.686256168,46.6422693851021,-0.40761877726648965,-4.8490200122292295,-187.87486698651233,-7.059738677361555,13.703103418631741,3794.420166728892,25.513101080558545,-37.44625891431458,-0.7858311760742258,203.75481347882211,2677.527635576967,314.2512134696559,0.0,276.7952962826676,633.3462822556695,-6764.579134929913,1374.530980379907,53.328045543619595,-0.0041276021257053985,-14.451728424550957,-0.2420169263749017,-0.048396942927869446,132.44784861933792,0.0,-22.648305008916594,-8.655483367229976,0.32293943694503113,-10.787708020916739,-4.608164400154237,-2.0201467934637947,0.0,-2.0759788178895064,-87.12449893761004,0.43023754370819134,0.27806121984387744,-0.0006921151224043715,-0.1952564973501616,-0.1569809464212355,-0.1648430215129224,-25043.283582256176,-0.1569809464212355,-0.0002739315847772872,-0.24799406767472476,-0.04128264849346053,-0.8875871682130025,-0.6969733631667481,-1.1530734918560483,-1.84509167744892,-0.323309979363124,-0.08369810028755253,-0.3681636130266668,-0.5498437629040325,-24.456098781178298,0.0,-0.0001520247643507916,0.6170179144948804,0.013416672403754326
2010-11-30,-1.4528296351405667,0.024433001892860764,686.659349122385,3.522949087886112,0.13409211259503526,147.36805089929857,1450.9087633914335,183.83539208964956,-73.84424878243408,-0.8058133156746159,-235.20352907675615,52.26154793569842,3.3249133950294576,132.1935743097606,-70.90614975198476,97.20761321874728,-83.14501408432133,45.93003172078708,-2.142706104131026,47.83124838650593,13.287505157684361,256.180273712624,621.6240297842154,-34.13288702242991,1762.6241706429741,532.5596941640773,-2.690654129007515,24108003.01597778,16256255.975079266,77.31695607083068,-0.5498924164205674,-2.690654129007508,-580.9122121963333,-2.4788830851385955,7.66129081127093,3776.715696731693,25.228856152821983,-32.25943551254227,8.599673109676873,81.7698500254998,2665.7698764856627,155.75140428650255,0.0,111.57568632230917,639.4858206167894,-6744.5778288557485,306.63540638314413,54.354508744601794,0.007842795146279835,-4.070130884605064,7.059295424245349,-0.2262388597513798,40.43976897278975,0.0,23.84518708096394,48.98231550603839,0.7183198047956336,67.32532827850093,1.2077616656090413,0.04109980985467132,0.0,2.3394520097366183,-2350.3019251310907,-28.186904991654455,-18.97110713957163,0.0030884968433815413,-0.22086099000703996,6.823323687776387,1981.6876032702496,140837.0173990745,6.823323687776387,0.40302449248835615,-30.45907182826465,3.0639334046558453,-2.2847239730987496,-11.307098186442722,-162.33748818421822,-144.1902007520015,-0.38930045063806773,-0.11725665153728393,-2.13080325812966,-29.045356389005086,-2465.459451449433,0.0,-0.008181706429811234,-6.964013606197767,-0.13467503200594555
2010-12-31,11.512675627984436,0.049336563359939085,615.8178801272795,0.5519549513509253,0.003301502157201929,133.79590526743976,1442.796840043039,-56.4057013385651,182.8201288574239,-73.41696281959173,-0.5208074354398313,43.19440489193195,10.78637751065969,54.91639859118756,131.4544898345628,-70.50971872459651,96.66413265869632,-65.08938250324964,15.89353734872358,46.92079017366595,4.973560880929934,235.34448162579744,601.5565003289587,29.12473001754107,1683.3527404006918,465.90250500802057,15.348635307664438,24067488.503130037,16393345.17316436,63.353045134301425,-0.08112726191596373,15.34863530766441,-659.3678913556964,14.966088215874231,10.095664929202243,3772.862225633112,3.003698395821157,-18.44167866603255,-0.8259706562551645,-94.42165425830301,2421.8259696460495,-159.48073035586995,0.0,-129.8897634298534,631.682093995665,-6390.299807109668,-619.9138838295928,86.82160168846022,-0.0027957867495314037,49.51454698612451,-3.7040367311286673,-0.050409753214804454,59.34910630316352,0.0,-1.0801712429217503,-26.83131940632427,-0.12701140108816467,533.7176228999604,-20.385872343101937,-22.72000620486213,0.0,-26.628497055337533,3450.192378288095,-87.0696750275903,-16.636452610581628,0.0660622389063843,1.0922726567620984,9.96584506590537,2687.8544834366294,-177603.7109328378,9.96584506590537,-3.4972741299451506,-40.59899787085739,3.5756720026599673,-30.277759043147654,-45.64198310085476,-302.80663632563886,-186.14641068263478,-9.63124283067041,-0.14821091993690594,-18.51614972379862,-9.254175129237916,1174.5623985267266,0.0,-0.04495075273157124,-49.70488164504462,-9.719144630582855
2011-01-31,3.366006939075737,0.02518303691237745,374.1872038732737,6.075510349188251,0.4007929118373985,172.84769182001196,1439.1185679050843,-8.135408571807602,-55.78441763722567,182.19890952941444,-72.96412045463538,295.54692119195744,15.261709224002228,8.608044994938584,54.77639450104223,131.1193592229979,-70.32996096061918,-64.68696524711453,15.983721951322586,46.596395071166036,5.533286041706811,235.17159696090138,595.4193821662202,29.396611209685645,1672.00480931674,461.6426156538248,15.71265564106168,24099376.265670575,16415808.050842319,63.71040150398933,-0.08654368719885083,15.712655641061655,-623.7149291696418,14.988490100858856,10.125991994979742,3760.7111597721973,3.574163148486007,-18.385722557828874,-0.704412775657725,-93.75602336527592,2406.925844286253,-159.4348062972627,0.0,-129.11574132648263,629.9781576035582,-6393.590804600474,431.6390429107136,83.23395875379842,-0.001804676242762815,-17.086374662369707,-0.2454824730162244,-0.1295483140179634,116.21085940866351,0.0,-3.0311782588565848,-13.374053720794905,-0.15436300202045672,1.853738953106813,-3.8418618609129,-1.4550153224292615,0.0,0.932376304176529,52.55872002064643,-0.0677550732713712,-0.29928665874686544,-0.0013662994711428622,-0.41868429826610765,0.8834482761582052,-13.295619575134879,9424.884862578474,0.8834482761582052,-0.042239261541759276,0.001909994537427906,0.03454708463183209,0.5516357541782071,-0.078328566938211,0.04323915739757922,0.2259213832871012,0.3286517082445499,-0.1244475363902886,0.7021977378873174,0.2601921229421418,12.338210115864058,0.0,-0.00011799573385058021,11.24203984260987,0.9016792819372226
2011-02-28,0.4857055833394077,0.03333434863743792,792.0217714139906,1.8289920248922655,0.036035948194131265,187.49298104625183,1461.2305310333093,180.41076660629548,-9.09721890426493,-56.92349927786681,184.96963446516793,160.87052953685213,-0.4017331841657132,96.39533236525554,8.74030704601563,55.618030237329975,133.13399964331845,-91.73466201515872,13.603664293012464,49.32955206390775,1.2937885926297075,230.521178397552,596.3220237916179,-21.002801482535187,1696.866482077764,452.83237965477093,-13.678747993590338,24423109.311237674,16628125.781611385,30.69215841875434,-0.6898937956895066,-13.678747993590385,-396.39304953004444,8.091136878842551,11.25844521896054,3915.0761487844356,-22.608636669878667,24.142515449698422,-10.663851866183178,-150.91626782811505,2311.5415354454535,-212.60707850896432,5.397633194419226,-194.56978605518873,631.4608169768328,-6357.828674883219,468.2863994886485,84.99646205285663,0.0073285148772948006,-27.761450159236134,2.7676199461485,0.14037864549724688,-26.02521027540206,0.0,18.35270212520922,40.55950076690192,-0.34147831537866,85.27104088378564,-0.4841375573593041,-2.590613591998249,1.1415709054957381,-12.991879983707236,8341.011571232233,7.541659921956665,-32.18226415767923,0.0007770705907044761,0.8650697513469083,7.161759183920125,-779.1509165109937,111415.31479803473,7.161759183920125,-0.30820630232007495,-20.206875156514542,2.371249780300513,-25.733315414807464,36.15080115536452,-55.58403291449889,39.28736186301116,-7.570762629182894,0.35627267877834257,-19.700439084446984,2.0180050864714705,34.60359306718965,0.0,0.0012509076382015982,4.747606441718261,-0.37666157023587044
2011-03-31,4.203866316222543,0.03480170728363651,1022.531164649369,3.192803540197612,0.10951771665692585,187.68128762259613,1467.932112313356,47.30441562650172,181.37711058595343,-9.972936632119307,-57.3450753607368,230.92983484676816,14.095809898334169,28.92211930500385,96.83742629988339,8.780392355511605,55.87310891407237,-48.19646793502467,0.627832248201355,51.11658562868024,-8.101779674732668,224.51245806744913,578.1646312355771,-27.79170407864306,1644.0644513445811,403.5729385771811,-22.746380704241155,24234912.985833462,17118078.383851558,17.39574770516664,-2.220665614369171,-22.746380704241137,1130.7291193339406,3.122386206366309,9.05350598074601,3950.8267129781866,-31.5818166403787,65.77229351600455,-4.980902250013724,-89.8546167394924,2157.64769425145,-133.3534908002536,5.405476862768317,-122.87309508136427,729.502923831536,-6334.475583931753,139.53428938697388,107.62045042114742,0.0025092511292117425,8.100054766722849,0.4640500238604659,-0.03424546182217547,86.73427084213665,0.0,1.1634327948381156,43.38578352102388,0.1250011267863913,224.45432511910462,-41.88662642722795,-8.97261772837399,0.0016588944185644827,-2.7796621794743146,13553.92511462031,30.363673961229125,-14.159537623732604,0.00127433544058686,0.22736942548942096,-17.804538244611756,-1594.3965834543162,-678148.9276443869,-17.804538244611756,-1.7167739262494806,12.890936999469115,1.857355863617986,-10.424044684868875,5.418304440988354,80.04601511151756,114.90880783159096,-3.6331794395938175,1.4562962606915448,-9.776513165341498,4.954077800726955,5806.935523443213,0.0,0.06272975670023082,87.33205562432897,5.765451159618897
2011-04-29,-0.0677420576247848,0.02615384621762703,547.0458065941256,0.4270630654126024,0.0019597879170935384,181.27824384228902,1467.8629327767494,13.492108851359859,46.9206078938319,181.82917821923172,-10.171805546171086,299.5367427482289,-0.04911784947750747,50.34979281973015,28.92075628637757,96.83286262270691,8.779978560166926,-48.50470942736501,0.6772562677606664,51.02449682979476,-8.353136725518297,224.1050129863407,580.5185509039297,-28.02112649185305,1650.9368296422622,404.3495631369674,-23.072205868623055,24297205.024394408,17164501.610029347,17.5396156887917,-2.1836997758421175,-23.072205868623037,1132.1672518449311,3.109678688714758,9.126839857420755,3955.30766612681,-32.025291321693324,64.77618599796645,-5.084968447482122,-90.49207885324796,2159.3838298752758,-134.12459055934963,5.380059391035068,-123.53112186231476,729.5109518410188,-6331.81071210721,-2128.27806968071,104.69950340538779,-0.00018229182499762686,-15.1310236345971,-6.300320519670606,-0.054613834432963415,55.401549220686036,916.9003068633046,-2.5346681695120026,90.28449820853314,0.02269847645849188,-9.669723544626095,1.2358230199408808,0.06097693354577416,-0.005375660993773845,0.18318547350267522,-16.661918382211297,-1.7017833582718254,-0.014279472955138317,-0.0010858207939977715,0.12574772732234862,-0.3607908548477141,-2.832177118289337,15868.812383154407,-0.3607908548477141,-0.04294723564345304,-0.1067654599359038,0.06207492828169592,-0.2635733391526145,-0.2681932806926426,-0.7979088086591162,0.03125845554604467,-0.12139505513258797,0.03146122239968108,-0.30920321237675097,-0.1756711758332976,-19.95132886067222,0.0,0.0005880487419196723,216.46373644313962,4.525449435600725
2011-05-31,-1.561279959771975,0.033091956234789825,835.8496846218902,2.668150857542678,0.07627564751438941,188.803381476486,1474.7948474143009,58.24169070698186,13.499961672004794,47.58472618683136,182.95321575741815,119.89186066107763,3.354769501370286,6.767818048984989,50.587567381680905,29.05733321693018,97.29015132645569,-1.6563534847288848,14.109374764973708,49.461376746900186,-0.7310309355574891,226.76676772081873,540.3683644865181,107.82998772910678,1433.5858254016716,380.75132747836847,16.420801960447022,24350703.781216495,17218289.48145915,58.03256629713009,-0.5566042689727482,16.420801960447022,866.3807721987778,8.279430506396437,-6.901570056603518,3516.8405028941947,-26.02040268761686,-41.20965660784852,0.5333683111056562,-26.543876366672738,2098.8585161943206,-65.2887210546207,5.39523340218714,-8.173721976694267,732.6339400732753,-6289.212295890979,-1033.7996565541623,118.5080398621191,-0.9306255041621903,0.16809561137301188,0.8077437634822502,-0.08737234756525147,-88.15757447204211,-4.236133151087074,-1.0666312840207297,12.704831142513626,-0.061563852917847495,-523.4437134719183,-48.42677994463236,-8.412589809444697,0.003209223195971056,-7.108833445604915,2562.8439507954754,-96.43824871147206,73.26394008600266,0.0018294202092771494,0.19572405530146142,-12.274337470446461,-1633.3009331930973,-289.1146077122539,-12.274337470446461,1.513301125877808,29.549203644337556,-6.7004964615498785,0.5949990894210231,-102.78087792203601,69.92663513440387,-81.44970318860089,2.582873585025677,0.08046278676489393,1.7555935748809617,4.589902851965551,740.8707994178694,0.0,-0.012237478458126505,1.4088301246884214,-0.1448223685656682
2011-06-30,-2.2206103605134393,0.04598878628493562,789.6057717906145,-1.1923478531924907,0.015239796590724245,221.86274611932868,1473.6009820042686,0.7830611672306809,58.041047898771026,13.274974619558478,47.42889354870999,47.10146973870091,40.54317576360785,42.12650448998277,6.762339413170495,50.54661609480833,29.03381093171451,47.04648230939584,38.276423260204275,49.08103748182687,2.0950355389698334,231.58235041753818,577.5393911686147,230.76905462198135,1468.6443766067114,401.3295083011832,75.46629068624335,25215813.19607876,16485804.628273541,11.343654547648129,-0.44257211415548525,75.4662906862433,-15.822290935018863,34.235903188984565,-7.563561263137241,3486.6593826416274,-32.09160194393043,-52.63638496473667,5.096749574477572,46.24891929623966,2100.0537137942783,-21.382687783541314,0.0,134.04527389180666,637.3512412292039,-6445.295244769002,-261.8686892620932,90.89047467849274,0.0,10.225587440062412,-1.1272062558974767,-0.2734070189034803,95.07143278797989,-254.5310096416024,-31.601723100806623,-8.729646374203867,0.8187526932867089,-46.55654383273077,-14.55244950234453,14.50652073835083,-1.1410633621164998,1.9797462195164144,-12659.144671834154,237.12215874302802,37.71563216561238,7.527101520618529e-05,-0.5341036166658597,-26.619127109946163,-1331.53007498466,1597594.2680478748,-26.619127109946163,-0.5717761200968496,17.29176830676041,-10.0860927930918,12.015166069723008,-38.165647868847685,43.17340015736157,-96.96147572292696,3.7518565548444336,-0.1863099287160388,7.3330519265951395,-7.792520884441675,-6765.682429650686,0.0,-0.0009815904219345872,230.038805566898,10.77740400140037
2011-07-29,-9.893241584520943,0.0476142392340521,914.672761873164,-1.6451321755084256,0.029044702017734906,220.05332748596481,1470.3688934414793,-24.33973986056615,0.9278572288306286,57.73305485034203,12.663421801389461,5.73979022221053,5.582277667834368,-18.793276466578163,42.03410729765247,6.747507392737609,50.43575084582789,46.78168584510546,38.17975429321213,49.00367158197646,2.2398158643470802,231.3943423922798,574.4696913766123,230.26621808643748,1464.7731057007,399.38039298494675,75.44952354824913,25092252.177554145,16403462.537534283,11.712892224860456,-0.4457013208112147,75.44952354824908,-14.197087365351674,34.128867977485754,-7.625472327206432,3479.705628361388,-31.63319482875137,-52.916992426547075,5.131178031688484,45.79676773177207,2094.3954481818873,-21.692255056683194,0.0,133.19426597448856,634.8089519747282,-6434.748858056563,1340.7303964707476,89.99083300075651,0.0,-10.356191162812813,6.40054052102289,-0.13810369393883626,13.852120480839233,-51.7006455212487,3.513558694340901,1.84347469382908,-0.26602125191579207,-0.609949755368234,-2.2608794544707393,-0.460556436976006,0.0,0.010433065310820666,130.298427602429,0.06985906633170202,0.22412308019073635,-0.00011204458792454797,-0.16495053320235797,-0.047983390905599776,2.8135147376588066,-41218.92778535746,-0.047983390905599776,0.08436249928498185,-0.11377632961458417,-0.011886914504099622,0.11112248270524105,0.6234010550861768,-0.35523115315958265,0.22087728120686734,0.09183193166654391,-0.04898591647584993,0.2884492323136243,0.08193977856313417,42.392809559445595,0.0,-0.00015462982108295324,-0.30249210334380905,0.028801633848747343
2011-08-31,-5.010321273865415,0.022054879895938476,1102.9238507396087,-2.2112889332033396,0.05258561986352477,466.73650301357077,1465.1824577270204,-27.79917767252591,-24.12833180085544,1.2046271033555467,57.17888409894471,-198.22609260093674,-7.981197395685212,-25.867701404080176,-18.726986897550468,41.88584029045016,6.7237068937734605,86.48355398722981,36.04127670622748,48.85808555075161,6.06395345559457,247.17287787493296,622.0531769074723,115.33784314617444,1458.1288366394729,473.8864782932965,65.16807973922248,25096986.67052133,16390983.198405443,18.75079648177658,0.7619933410424192,65.16807973922235,-859.5662208700243,28.269267081409737,1.7343368029545148,3540.1037179509135,6.631269249453504,-15.553089512009047,5.024374893496515,123.36623394612022,2320.636452063398,127.5715455094195,0.0,236.0305643473755,632.8826691188278,-6626.81649206644,-186.76520975021597,92.04337394611039,0.0,-0.11866755185416622,4.49400959495037,-0.196618977796156,276.33341687648795,24.834984773184942,-0.20692823730115606,-45.6205892004798,0.38308434869346075,-252.4873134908977,15.749275467424695,-19.529781343016836,0.0,29.318252771248837,1300.0706547020964,77.72617381589507,2.9196018982009395,-0.012274693670818987,0.2993514766956693,-8.017377430030322,162.8671983204971,17213.83209602721,-8.017377430030322,263.2411563065316,12.987933193946187,1.868215189993995,35.23737857123328,106.61543319538524,153.80566018481977,117.65344254007306,8.54598544324885,-0.13612643124425894,23.542874922920475,-7.280352672554711,489.73982135653205,0.0,-0.005721984682141988,-25.832678603300906,-0.6145493724087423
