date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,max,r_sq,gammaps,aeavol,bm,cash,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,disp
2018-05-31,6.450186242417045,0.0192079843355638,10.161658092171628,0.209822374145319,0.0006065506200829027,-69.02007132158636,-51.7271248716874,76.83958811535317,157.94242882443808,-22.207071258784104,399.37023824574146,251.09512200951102,145.21798337503813,4.714184688567118,-25.92766467552301,-40.543238228467004,59.20743719796178,11.499122582836534,24.92589730517047,-61.16453702065069,22.138130379330875,5.501212828285854,1.9498011542269005,5.881490808235606,-42.48271981284933,11.271140435230217,504.8218718630049,12.385904436912611,5.682134510501471,11.27114043523024,1.5677324086051194,50.58167320099862,1563.9160515529848,9.32273982489636,9.376929489697014,40.11320356847348,66.84828457408635,-20.509838737266847,-45.65164266344408,-51.04787748411658,98.240547307101,44.0029602002052,17.087148543205114,97.29548260546335,-0.5395700356879303,34.59428709453309,128.5271288091875,-0.014568425775059343,65.69897122654498,4.746498563583816,476.1156305335231,-115.15160609907764,-25.324877109941433,3.208573961040031,-0.33947432050911974,-7.781178834770799,-3.270145419556002,1.2030720656393044,-0.5255001454427202,-464.51560669251626,-8.366882353730205,-8.324132421786459,6690.696577468578,-4.051660765700859,4.096951352059335,-25.826817846969277,-45.916539417213244,-4.866407495885241,-26.270428492478388,-0.005025527899944926,0.9599692281902605,6.079877473315889,462746.7657833602,229599.9184646709,233146.84731869074,6.079877473315889,-52.27433917853887,-0.2829533580434749,-242.37129733612528,-0.27261195094729374,0.25729471877102306,-0.49162679168376133,83.42829281994932,0.0,-8.47849049194383,7.08359431651661,-128.19148532745126
2018-06-29,3.785960643706847,0.01241518959196837,10.209481661192308,1.9046434180085674,0.04974525973217345,-360.9530833099041,68.75100343686472,-52.11712169321454,77.21631725690821,159.39573102092055,287.2103763395889,191.60834169271925,260.63320567770404,-0.14952620056785937,3.1830128793580332,-26.153554501445004,-40.89646344718053,59.723270685061806,11.994687107974984,-44.900474850222416,-0.2705342389859624,6.110147825695469,-3.072824182607416,2.2973284783937693,37.09656978030531,5.520589227055739,-378.18446143236713,80.95616558442232,27.149718940722913,5.520589227055742,3.1148362452571625,-21.16003744255404,1510.4910119464216,12.437845285386214,-14.777908575729429,57.33067846538909,56.28719590870276,62.003146226517124,-18.81051498119813,-35.838339513361255,-79.27441168706055,-39.05435268382498,-57.44794257006015,-63.324921247172625,-2.2974649877456432,31.376156979206485,9.457698541497738,0.03899358911363787,80.91452231534092,0.2588613291717836,12.863031868696169,44.817298715715765,0.11387319287163677,5.329879303765338,-0.003110319158489361,9.51018774551585,4.750462985793405,-4.932518180981532,0.36966421527739335,216.2236743123051,21.08029144644803,-8.983338147156815,726.6202859121149,2.4608169865626053,-0.8735759119603159,-8.742312704413223,69.73075050148509,-5.405416949622349,77.467321261748,1.2056153751874055,-0.5141392136545875,-48.26745626857131,36815.82154482044,-18450.353059172165,55266.17460399121,-48.26745626857131,74.84668802878878,-14.917616552666349,-1365.0591435782844,13.57937683902405,0.22479825657149632,-3.1866156981666647,26.967898252226632,0.0,-6.212266968890958,7856.498279172467,10.30104056925984
2018-07-31,0.4385799333320921,0.0291284851451347,10.274552998180578,0.3508656424553736,0.0016774391908669676,-310.65790908314307,103.26234896026719,70.14346465803864,-52.18526983261643,77.47630059623664,433.2432777758463,194.70920460522666,188.02599288979053,-9.253029003692117,29.1082622058077,3.2217624103227216,-26.47194402998339,-41.394330982360714,12.124912838229593,-45.92876724773096,-0.6254915367224476,6.209118792080523,-3.1940550595128325,2.3831664883708363,37.25145421377532,5.6794232190626195,-380.0400690986145,83.41763214562738,27.711592795948143,5.679423219062622,3.1252810322979836,-20.18707916762753,1611.6724705087604,12.567603496228811,-14.770796628837592,58.30635805235701,57.72951708723784,62.48761251770246,-19.146540932205003,-36.54295088752119,-82.79389586959572,-43.5679347450635,-59.99160819248632,-66.28975538775539,-2.3285003719162973,31.81524299846466,8.5982460491049,0.04018524454302269,82.47402799964337,-0.05960096218567568,2065.026150197159,582.4701900685975,13.237762044923791,-6.11805115047607,0.3536899570648053,13.404517800868007,26.57402235937718,-26.735199852888684,-0.031154636198211683,3.577638559730758,0.8863887685688496,6.281419813640497,273.6650948210263,1.0871825609406756,1.5064390369336564,-0.5814105644067808,42.851944296236525,0.2615115019855523,1.0785305626381287,0.17510961047169538,0.9797265238859723,-0.4564142872278243,65125.425365966745,40067.766417430714,25057.658948536962,-0.4564142872278243,47.83872487432427,0.005699634413868893,16.112371313785843,1.091714905732914,0.22945276351664745,0.05481348827397747,7.124063808141955,0.0,4.813077095288577,-29.48689704897606,-2.2171271124468035
2018-08-31,3.4813024080234256,0.012728739130682284,11.77010176420352,2.3062852441489894,0.07230457963999394,-140.64996368559423,76.0401656260268,105.81403086475079,70.73958055308778,-52.450193372749894,505.68950016903506,234.75078142635667,197.79334259378084,15.830021752769646,5.363530662517595,29.301027367307928,3.2430980554034954,-26.64725056426171,12.373207288755767,-46.006297112603136,35.03758647130576,2.4125595232749117,-3.7510857047377977,63.67354757424906,68.50395807103365,46.06624509887105,-296.9735253132829,3.9199127178330357,24.47741281504454,46.06624509887107,2.6526306114623828,-36.89840991895877,-662.6523028936058,9.367131882137365,-11.03160679853689,52.373158485096624,55.12478253315568,-11.04570090161598,26.020382129853004,24.607987271025735,115.2550382958556,124.09177768731618,12.97172368391161,144.63667889003938,-2.115946156535044,33.28801416489197,120.07010927156553,0.03364439657673404,-14.156701741901863,0.15791186422942793,210.2990629372747,834.8112342481988,-9.981492944266499,8.874477915864865,0.11573148799096256,7.380580542738699,8.811001690778198,6.967580796052459,-0.1710166005214908,426.7828755735645,-14.080329661556505,29.02383085037883,99.21623951250876,-0.04859870545143963,3.4069713921033014,-19.05161691581884,-334.1744373236288,-5.648266365358239,-18.751375392166405,-0.22497903120928875,1.5405701830200655,2.3965488257222773,502595.3617359577,132701.80021064077,369893.56152531644,2.3965488257222773,-336.9607537333154,-0.0030724791715481814,3266.5262348713622,-0.9105099892949653,0.3876348402086922,2.123177570264976,-106.3119409875103,0.0,25.535063391864014,125.67395053769133,-2.6757647158480324
2018-09-28,1.9218153456440088,0.010991191311000306,11.833810244207116,2.497462329120956,0.08433216969564239,-105.34112249884984,-13.084734184884484,74.88607736205918,107.2384764658458,71.71461043266102,414.4382141764323,235.1959922665277,234.0480388551808,-1.3030805419874694,35.36550941357194,5.393032967628162,29.46219878662776,3.260936840031435,18.16914861566682,-53.28359017353465,40.066175248229946,2.1186522052628387,-3.4386047970073825,83.8635690539559,-24.77532871056949,48.78682609503279,-225.90476706406773,-12.794137674051887,27.096060616520376,48.78682609503281,0.857987610141291,14.835907938928418,-566.151774171497,4.962165913548493,-16.733822176696204,32.35761599295389,52.7053689119111,-105.61915991545267,31.377459684513795,28.94274368428443,205.15115750192496,105.88781434919551,32.348105366156325,235.12928492497394,-2.8297723324445183,33.43894225571428,150.05738399223594,0.045348207447929355,-133.89920889044356,-4.01531525389308,-3.795743392543841,-1353.2693916663807,12.71773577492744,-0.12046997868998943,0.11212232908565323,6.170921302478746,-1.883382307283597,-1.4898801517901177,0.005756924554515763,-275.70908187189775,2.2297945888297477,8.46608482531525,-321.36806650016297,-0.062370362332899276,1.868733985071401,13.119175758662323,69.22427811532634,7.870604825386351,-7.9720269373481685,0.8839512545224437,2.8092191444243895,12.729923311977348,-117780.91073249932,-43597.402524635196,-74183.5082078632,12.729923311977348,64.83809580995148,4.983640827362253,1696.3681782369058,1.2733838786492413,0.44824983607700375,5.531091414285025,11.571830433125342,0.0,4.996195819269474,-5337.166465490305,61.403457749765806
2018-10-31,-10.979233927868325,0.011664345264616356,11.11716481948609,0.04430546538660586,2.6485722236705156e-05,-104.3745936164946,67.91785745426264,-14.872841994058756,76.33509228154813,108.22906779320212,507.44385469019335,161.82298535538933,176.28641454874614,-6.793483905243817,38.32051899184814,35.57868068756799,5.425540337873219,29.639786910034232,20.153144058674656,-71.17630351657147,40.465175577367894,2.6752828197962253,-7.100540131883757,115.62161745703482,-43.81232834423807,50.75865324550279,-466.85077498760825,-33.98257748571466,18.106644796143993,50.75865324550281,3.3044144097024377,-64.53061752987288,-570.162748505142,5.910034057551832,-15.853044035113435,24.720793925031312,33.762831670669776,-125.1777416804046,41.54547045169103,58.10394237802872,198.2317038613203,74.81427010144375,-18.855124334425945,229.27356269882014,-17.583045987788054,14.122787932705164,150.96851097938338,-0.04651550274618478,-135.92368926919556,-0.8544345496826931,-682.845205959778,-1.3345166438980414,-7.344443486154518,4.12099084807668,-0.15026044554833362,6.799483049917399,5.915892469010146,5.249033538871998,-0.32419255573906236,84.03978830864844,-6.300524529128552,-8.665337482629354,370.2195661707665,3.3612219144052062,-1.0032796986001813,6.04903764725799,-276.76178852209387,0.054294446126974094,8.97492896921597,1.3322823889280198,2.854789691575789,-3.553190125432309,75579.66909735836,34343.07465658942,41236.594440769404,-3.553190125432309,-290.60087955863946,0.11429262897227943,183.67260502626596,5.993381449454503,2.9855584795703773,-0.3917462542416512,21.41098879827564,0.0,14.285634603476069,63.46229318340829,18.657965581230997
2018-11-30,-4.792784264604213,0.03569838248146952,14.10405422091209,-5.920246478155891,0.4721600175734126,834.5681432377439,33.151124805021375,68.03362087971468,-14.310791292541005,77.3367310272608,730.4044489430999,-86.18649149987613,335.05185803098715,26.75764127470297,0.6806557093295387,38.44742886777429,35.69651014474825,5.4435086396923635,20.76216780040371,-57.52612356033363,-26.052340494180815,3.2982097188576653,-6.339323902954573,58.69057583459133,-142.6569135463253,-2.4377127491089117,1402.7849963303856,38.44272931977269,19.576211090235624,-2.4377127491088753,5.736419201998684,-38.39166892390476,-404.5827440246667,8.165676189996542,-7.981506915652671,-1.8974312830133329,25.045621973743295,-104.68068867360313,-18.686938849618905,27.25912030626254,-45.62684289248,-106.70167474291358,-35.7250833398318,-34.8835905030711,-10.065918851752654,30.490573317238,-51.57436831058679,-0.03842767645024317,-235.7885460202568,1.8760733391413469,-465.0912571824522,854.6525181790962,-26.6659953224707,-18.531102568879092,-0.1623882194755346,3.758383490699316,-3.067333121274487,-34.06495335881604,0.027763377963884034,-109.71227438233927,-3.801202783670874,-21.281422233212794,4762.556483452139,-3.861417499903382,-6.511502036337049,-1.5552595367757363,-74.53491513113795,-4.867786423760421,2.643421860883816,0.0367240474822772,5.005226313032196,-0.9870967351000388,572536.3883467289,81014.39866806241,491521.98967866506,-0.9870967351000388,-73.28828272547116,0.0745893221896452,-2531.149511713018,-0.2740654481783906,0.9244122805296513,-2.6603306336026433,61.56077083698119,0.0,-20.137309900025286,-86.4319635376969,109.99819483908041
2018-12-31,-5.934125167389906,0.019547690619712732,13.235286975673208,1.2299482049680595,0.0205737182837964,-436.1872516613605,-168.1148933684621,32.443445903969746,66.55419009976586,-14.180515728121332,761.7782003536989,-135.89548424531526,92.94796751957665,-1.6882559173849105,-89.0914899122694,0.6677921646524438,37.72082037513826,35.02189058779831,20.51685530126554,-27.14928694378012,-38.10384075110981,2.5844625657462026,-3.2040814610555572,-4.2884303817685225,37.66326625446168,88.84454538365918,2147.639717342454,97.17332881659664,-0.973031567771418,88.84454538365921,25.383633264441052,77.82780230162106,-381.88954420587413,8.051126375131995,0.8184721724976063,156.19573629840303,29.84809666857066,62.487284178844774,-29.780282052771806,-5.081266539585876,-71.52441417956983,-82.53941849442403,10.004737862943184,-60.0459861683188,-3.0270274880852086,30.568687447824338,-113.93370033666636,0.007998582302198916,-110.02022769888234,2.855570328013295,-1211.927881852218,-408.3940264989094,11.580932761508649,35.081203696856946,-0.0663824636805046,-21.518210013178077,-4.340949905399157,33.215774277309436,0.588404588882316,-34.30230754251761,9.541425526014109,12.223161917127953,-215.11763845594032,-9.27639561769638,-7.01616190205759,-21.507290771676935,344.11706362777204,-15.583394721320929,-56.96261975355324,-0.25543668564074373,-4.471097874942302,28.327686500627873,-163753.38181106,-95807.43863155413,-67945.94317950495,28.327686500627873,337.2625806717865,4.459580443703498,-413.47245335828484,-10.85856938118728,-0.18934144924590868,-5.637641725607219,10.352026110161887,0.0,-45.03933297187507,-7.083409178084366,-176.17124502178262
2019-01-31,14.283933579480365,0.04879144792183723,13.906874352477157,-7.332184990149108,0.7344984731839748,-364.08161022901686,-65.87895639708101,-167.2988765301426,32.48406739222679,66.42388332204794,684.445856274204,-275.5999719460144,-95.27280472451224,17.223335397662563,18.5314988345812,-88.35558386687694,0.6622761238777594,37.409242021486726,20.220041559210273,-25.722623064449262,-38.09938254977117,2.5732723307943433,-3.0862251963723986,-4.049434083592439,34.933195019718696,86.9726835427604,2138.8991896172442,96.40128466120417,-0.9786709302274788,86.97268354276041,24.90211453117168,76.70457806187441,-384.4244216468844,8.015541299726774,0.9349710388801515,153.12096789193996,30.307526218578122,59.83347882061686,-30.20374062394472,-5.015054248748765,-72.00899758955903,-82.84882236959882,9.409232480499142,-60.65457545927596,-2.560101847596025,31.118034021453767,-113.59203152068605,0.008011348147962727,-109.29673575102996,2.896351267003519,-974.688952008784,-383.4692088887639,-18.092639896663716,3.139715961067168,-0.04118132272192465,-9.227264087033745,-1.1721839356728765,12.60245087640854,-0.040589020012964494,-7.452328530053592,-5.003004367536278,-2.13833628330309,-99.82333315774304,-2.7352594331173066,-0.3742454711060077,-4.291219872921033,-29.42576777844988,-0.8528565407122386,0.0512701425191473,-0.23159177955489163,-1.1180912933322702,-0.26608954825371,-58200.735163388774,-22806.125077567063,-35394.61008582264,-0.26608954825371,-31.95292890749579,-0.18491833139211167,-172.18759535947174,-1.5441917546675938,-0.20028474054325507,0.004978586799719409,-9.289749598557819,0.0,-2.0801795589122207,21.177262335952946,-1.4294481664877594
2019-02-28,-3.170080149068275,0.02435113523741481,15.266615818216643,5.858408727316311,0.47210201509243443,-112.09139698473521,-72.4897874697492,-64.68010852483718,-166.03726474326217,32.33540035881852,731.8419260754981,-95.65399471949051,-229.82357929416557,3.3637892242124723,-109.76451228344332,18.32864814063932,-87.38842024665266,0.6550266740351463,21.732084878280908,-26.961425380866608,-36.93294288632505,2.0072701204684393,-3.2699702035015537,37.609701260780774,158.74413458165412,109.6517992791431,2099.780872605209,93.94024270190823,-0.796521318691581,109.65179927914309,23.53913506528435,49.54613262505415,-914.9075739534309,7.8347125104554225,2.2674684516667027,121.44152650560345,9.880850591634086,112.7057707947438,-44.10476468374827,-3.504480090154546,-62.11896129127976,0.0,-89.88000580831604,-51.158596313729916,-5.449467012951121,11.128113684333792,-105.15673206432197,0.00777117829866371,241.44559308555,3.713089115700137,-3758.143984129416,-245.31305266767026,13.897817592361218,-7.856917019588963,-0.1615030725750275,-12.126920542447124,-1.9990643336654728,23.585231771216343,-0.20266891760062322,-260.50852638724723,0.4593173574512548,0.15912745902073766,-7592.773848050774,-2.08939792827033,-2.9064314566036487,19.266585643024314,-14.48942537607445,3.072448115184855,10.019235639104249,-0.6312062819994093,-2.044373982106464,-4.795231965054789,587346.790771924,96041.19783068914,491305.5929412348,-4.795231965054789,-17.781207842126605,-0.11041275078997081,-139.00863088592814,-1.5581972060944338,-0.49281630675053023,0.44575373151958253,-78.3440039968059,5534.949190016179,4.452705932910476,200.4031954048328,35.94851498133016
2019-03-29,0.08857498150559284,0.016469372335019793,13.273207844663375,2.4610057455554273,0.08213379034643316,354.53810993133754,214.61601363300693,-76.08547359445032,-66.8692241077816,-170.14927600910096,878.7033187946483,37.06154396819481,-21.399012123840258,-7.512602799371271,90.62300933517832,-112.65222591735505,18.810843032465744,-89.68745777109972,38.47062658974106,-67.93755416023839,35.56720201559233,2.0325385380613934,-53.71263387679311,55.406524785284205,-94.8900912506563,25.929047021656523,1342.8865964996585,7.619880549627243,5.80486223292062,25.92904702165655,0.5954211464214343,-334.86696807174155,-1225.1505486593094,9.120617851757029,20.051260135934992,-2.930774639454051,55.00764143661256,-130.46601495426162,-67.25878287908749,-11.067186189459807,145.85851292024228,0.0,26.768602022894683,170.75147727466634,-13.018562235772816,0.5239402583535901,159.99327127083555,0.04496992112513763,78.95459407470979,5.36798395158799,-713.025389662014,39.07773823390335,39.89090748329296,17.23655240791966,0.2898878271165346,28.826813581561964,11.386553908681009,12.692421081480205,0.22819177621429387,89.31088013748945,62.753627462310874,20.43619648315729,-2327.197627332651,-39.798289245399644,16.680560164738786,95.3832874078945,-514.7241202747348,26.83934181919426,-41.78821352610312,0.5920060967239102,78.3655622947071,20.577808030880384,172862.1118355319,121912.13401396107,50949.97782156896,20.577808030880384,-513.1371671423087,10.393401189249117,2863.329877060216,-0.8646628226875208,4.957362812737211,0.28434213753298465,24.42706002576051,174.00333737384608,35.75798128207657,58.075220058241484,477.68368489811473
2019-04-30,2.0773434133605506,0.050426249008522675,13.960347818277398,0.8021692058289986,0.00875768528117296,300.82981834256043,-33.46836175342511,213.04242853547538,-74.93791204656647,-66.08516593870357,651.8163212452813,111.64656997051112,-57.707348454929516,7.937590856373845,37.334076475137465,90.14722473734798,-112.06078457816332,18.712083242289836,37.914432003361895,-65.36686747374411,35.54773985998164,2.0409736858955747,-52.76942535030418,55.53080117742613,-91.7995760226776,26.75962140981711,1343.6956225099457,8.508354156308268,5.5732418781172655,26.759621409817136,0.5953652467474496,-330.42154162763404,-1216.6313264475675,9.210533033629691,19.993986991692225,-1.8178530499170202,55.61102410962317,-127.60278392622162,-66.64498169756439,-10.682377230582755,145.70738427830364,0.0,26.474477627275704,170.60284692479837,-12.358080565973335,1.5279204198998269,159.49614155958568,0.04359021186641992,6.460961750547529,2.474778372203744,-738.7131505276806,122.00367198642061,-49.84652131240477,-5.2821460361133745,0.029756508001021587,-5.904106636160577,-10.606770317686085,0.8552370755585343,-0.24666677730679942,-5.970915580179053,-6.015861077762395,-2.024348856605627,59.4473692274787,-1.852655906919182,-0.22653100928927472,-4.952515288739846,-21.47099654652652,-1.097896284163113,0.492622414036596,-0.304508821380157,-2.312749931740484,-0.3254300941797865,27473.45777248405,17686.54648444755,9786.911288038827,-0.3254300941797865,-20.964214529527908,-0.31050659552586524,-155.1368654987673,-1.2857723048928733,-0.2745240995544407,0.05081374138865957,-4.2528949261782145,-11.814272699242792,-1.6341698201723034,7.109983696487689,568.5512170878962
2019-05-31,-7.9351904626652345,0.013916045860409966,15.424478406430092,2.846476874968675,0.11031234775720222,312.94250027366274,7.341251961669958,-33.25105528171308,212.62042950178287,-74.6217293520083,533.9750424898626,217.28988002864628,75.80162605157489,3.4327747414986343,12.21195455760553,37.33112423853315,90.14009623808471,-112.05192323803186,34.717650718907784,-90.14675047994314,-19.494331381375716,-66.83611550727184,-53.74992019919537,27.540235785982173,-223.86486585981135,-6.678086364653969,167.59231613871904,89.3781481108793,5.781334693275121,-6.678086364653969,0.7048097463179902,-357.0374737557144,490.2811308996777,-42.92696916787409,119.06079537014408,-18.598218842015765,22.638324005478594,-386.3654512903162,-313.85805572876427,7.238088056905664,286.7085083324959,116.57449414653057,-55.3201686833041,197947939.18758783,-26.28974059047306,-23.963197826117735,-6.788317806522517,0.03395971839028358,-124.26649630022578,2.2965021774234193,1653.0005604527248,873.0061520112599,17.6334193850981,0.4141501743180527,-0.1253941660326845,-0.08845897912192413,1.6522609198285068,22.235569853561202,0.02768906370374713,819.8279721146155,-6.958461214254783,-15.738964505895183,6234.47443599227,-15.601036980357435,-16.712907578813244,-16.657108031301505,-49.70805981770809,-6.94026384073203,13.36167782699279,-0.109301920095632,0.4087048544179197,0.3553808213684846,607909.7085703127,-25275.07999214437,633184.788562458,0.3553808213684846,-331.7635647923512,-1.2166860442745175,160886967.50258774,0.42093751523511,0.3394660196959336,-3.363014524459728,40.43852326719184,1083.7517340082995,-45.49298267444078,350.861003207614,-922.9867649199834
2019-06-28,-0.1757111405770121,0.019102959544964045,15.47633796443005,-5.289346054662415,0.37962521673780353,331.55818311879335,30.950233129972453,7.3479121639650025,-33.66926092740616,214.26485683391033,530.9280708509939,-120.10780521629769,16.626116837341826,1.523169982110058,43.605581703374966,12.284259009498436,37.55215408792217,90.67379706552593,12.615851010737352,-46.472805346111784,-29.11194539285422,-67.04723902601307,-7.101814503381076,107.93483727827712,-126.14008195325073,74.05240783813971,-307.7364177575852,261.49645911621315,24.79666752575652,74.0524078381397,2.562195194172386,296.6343032907032,1347.4581535563243,29.44532010133379,632.5652881901109,14.811719876092788,24.082085666403596,-289.16935819662103,-490.15605678681624,16.2398775277696,284.06384114213006,88.51211731706694,-47.01568489396495,198757208.0395957,-8.076417728924223,7.04950683858765,-83.34962572550202,-0.009338481177323693,140.6481653511111,4.2240718510848865,945.2664008165938,-1105.6277063072807,-16.41028177879631,-0.3434419494182208,0.039530441502309444,6.622800761918597,0.10675786183145419,16.48432307550678,0.21921032001304552,45.97810413736033,-25.071017674753534,-11.900279281750443,377.5259734019928,-68.25454938256419,-2.2080862457473103,48.52894905404895,-49.15591531834957,-11.802989889803712,72.50727662944993,0.09610261027444089,4.816720019760794,-55.41081789426913,357754.2538140062,-5803.464753450826,363557.7185674533,-55.41081789426913,-42.11984748310351,-17.518785168569917,657995.0278337598,-5.009653141168272,0.0013498758652410459,-4.050067714190549,-22.301443447024212,-8.212894833589417,27.45356031787611,162.4442808385993,25.57300076226386
2019-07-31,-1.5637486131274845,0.0638825133367272,13.179288713660467,4.897288802452167,0.3275608315764091,302.8075949984411,-121.44689627220913,31.04145555659264,7.267933383529703,-33.20864154782008,694.7214451386072,-74.98579736787228,-155.15439182595557,-3.9864019954252816,-79.6495006582418,43.00772340291188,12.115834557238491,37.037291858255,12.448484302613826,-47.7878692240508,-28.52098160789113,-66.49581914652231,-7.055828762026913,106.09750376253987,-124.54006333595308,72.81473720395023,-293.2891274105209,258.6790036197905,25.33493958955425,72.81473720395022,2.49602142564034,285.877002276273,1338.1732184554403,28.608122538070695,622.4623562111962,14.517130764904142,23.435067770717474,-286.2111689594466,-482.30870656141315,15.600680691378,282.09126371014946,88.37738148032336,-45.292464647829625,197153525.2800506,-8.218069457680462,6.784303757941436,-81.36974141335358,-0.009034297078643581,134.233697530911,3.785187941411473,128.1348254577603,269.1925018541675,2.6871176227340854,3.154784880751251,0.18482614091917515,-15.427011222006286,-27.208517064130348,23.12294234234139,0.23049716574236256,-31.684840284774054,-9.648261618577123,-2.078503549832817,-184.7056502850246,-2.2948399367419654,-0.6528601872722035,-11.345976895518277,-4.061826988863686,-1.495680364673305,0.7315669373517437,0.19817610901451843,-3.4799212791492096,-0.4476392100672353,-104973.06374897994,-35062.10237127729,-69910.96137770079,-0.4476392100672353,-3.5063219522355666,-0.17254229179042557,-1303851.4859612286,-1.8134376268525756,-0.20034598715843188,0.25991865194427355,-15.015672618889539,-72.75054497151814,-3.023878260781885,25.202321396636307,70.08595480931126
2019-08-30,-4.098605404871938,0.06037240282137559,13.89847567468323,0.8635815707014047,0.010195139227857416,129.13913974941798,8.641069270383147,-121.86004672856639,30.825690101684945,7.216992035601141,713.8275243883693,-108.4167936771289,-365.69146544379225,-4.903684210165131,74.18572351868093,-79.60441568474707,42.98337921928656,12.108976484364646,22.774527567537856,-35.71633274797462,29.132634189719386,-0.18120199978655452,-4.100386877505709,139.85489080698528,88.77861811867581,104.31980578453022,-198.29065403738062,212.2471001559801,25.52168902210469,104.31980578453027,1.4627553968283724,48.737190219852856,1472.6506934671709,75.86018148822242,388.9518194352765,22.29212282547923,57.02278180320624,88.16733794002761,-169.04426163677442,-46.742940894672515,599.1751472105574,-233.77236165650686,168.990828035594,324.85255398764093,-1.9533438995228305,16.31216538330792,136.84365907735565,0.03315630756065585,295.44177721287963,4.485502937228226,130.96114824866433,211.94943869128383,36.75458580959827,-5.810035218234049,-0.20914937690495528,-0.6281722503265428,-13.365112715542494,-11.333906335819506,0.015324450040035797,-231.82979316864726,62.2081643813724,-4.846722729022105,-5004.538868996182,-0.15334996418951619,9.168440511882018,53.887119822052455,85.35908129944687,15.412171462331486,11.652785410436024,-0.19909404389554197,-1.3360683804870064,4.688312489479016,529557.5573461503,56898.10121159768,472659.456134554,4.688312489479016,82.51981216347531,3.4400395513262554,15543411.982737362,-10.008178036424383,-0.3966261404985687,5.827182089422514,-29.6441358472498,-438.62428311556596,15.693867750136462,-1267.996065075556,-1.2113726098389748
2019-09-30,-1.6338930918826728,0.06082245027708335,11.691916707609233,-1.9070708433609365,0.049770032305897716,200.2704329547077,-24.85144616644906,8.426105619932969,-122.34609379900024,30.53768096402546,672.6491651215191,-199.63609660448276,-393.75325833458373,-1.6968531273085747,13.067028426523219,74.03264903723101,-79.44016029874956,42.89468751186795,22.735173432489738,-30.900686801271622,42.221806305596914,0.0013465426951632664,-0.01796216366019454,42.0372809855436,189.197030814142,40.602561774168066,-180.109341518791,104.07311009701965,25.024729657298938,40.60256177416808,0.9979867492278036,61.112937694317466,1830.67611507258,12.349980150613003,-199.59164506781323,31.15772467998838,56.71948696477398,188.62748956600882,-61.29698063945109,-82.42813273228644,257.9874041361774,-201.19603946103368,168.89383158291068,364.29243019180177,0.6124205696270071,27.462838554916452,241.40883396752628,0.03776660562741102,120.92514984294785,2.034767403791708,-698.4361120363762,-638.4487646043099,-39.531261101222,3.4540554341574534,0.02640889694198645,-2.288582369076721,-5.5586934399910035,-23.93831118519006,-0.03121505835695737,50.588755080187184,12.890911832461256,1.6333217745390414,-584.2716466780475,0.24953410627115602,3.727648845503026,29.26724209029942,14.949307029697366,17.781167977280703,-5.988488283476563,-0.19320656418270765,0.06933267952442179,12.146800591555692,-96940.19141086936,-33619.15853954619,-63321.03287132457,12.146800591555692,15.06090515424762,2.4954367294487056,-2383452.3024810553,-0.4986342600109026,-0.07028802502775022,7.016538348993092,46.236219460477514,173.3016410600294,1.3014604768032427,-68.41141380716635,-25.91840437301431
