date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,O-score,sue,sfe,chnanalyst,disp,RF,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,chfeps
2010-08-31,-5.564519356188806,6.16577074770077,7621.441377250118,72.61461903366352,624.9034084563358,4.865015622727097,-1320.5369314079685,-123.81734970956241,-1164.3946672439952,501.56130046093057,636.632187674767,261.4589964628941,-105.11617881678505,-919.5132425352707,-1318.615070630574,317.71782784249604,981.7349905426578,11076.27753401063,18.288013560128356,-33.954554491061316,267.347904018654,173.96722812454865,46.22833809581516,201.62733592600577,129.78585512450618,-33.34020367434836,201.62733592600574,147.25826758704204,-85.82861393964662,2318.6487536155905,135.1004538786537,-483.51114217395406,382.76444197306563,342.9070784921128,-184.2470269346198,-87.62737402638697,67.4574382622273,889.704423018069,-4.988239755534288,134.58247309184173,2813.8264523188514,124.02810886247,422.08899780329244,152.86664999323162,542.2074508602537,-40789.68155314812,3.2973749405927757,219.1436993815984,8799.873999766462,6417.489090709927,-0.0015691569766893565,-20.819991267021464,-0.47163012926392867,-5.328915679539932,700.3530244390151,0.0,-120.20470498855116,2.05184686625671,-1.3635446984161095,198.02018292715184,23.87490244931314,-0.00419165633817653,-1.605134098537178,0.0,-0.7792251443580938,-35.38233621363628,258.14988976995664,-183.59832222585283,-281.4085210737858,-92.78152254241559,-0.006225359773204708,-7.103961620941504,204.92727826879343,2080.516580249803,34137.63071218133,-628923.9703721702,663061.6010843217,204.92727826879343,-72.95949715927782,57.43729139095032,1069145.2891531773,-0.024506472042479466,-0.7118732259784935,0.0,-1215.0028777109546,-4.009540113233015,-12.60553536639145
2010-09-30,45.40937279230303,3.64358318640691,7307.368790297987,-53.19068376385803,699.9112965611711,2.599437458462037,-1163.227631073346,1060.4683529703796,-126.22429301594293,-1175.6220165506675,503.4477217686819,-309.53998972852816,96.22715010246863,1084.146750747668,-927.307994462738,-1329.7930253221743,320.4111350581028,1589.38519408571,-381.3752943000447,51.77746410344865,233.84234201936425,-4.664105379351857,56.564598353365795,118.04143713228795,220.4108816654504,-645.736907649189,118.0414371322879,207.7458153741279,-92.16196755012058,-2325.2597320636696,227.87667571458857,-338.45776285462654,357.3176838520399,353.99235458992007,367.8819579667104,-161.74280930077586,-313.96022651050805,-4212.586278377125,-1216.5493808920835,186.3695965159986,-2953.2628508494035,123.23256973501545,365.9185272079173,217.23126973720775,-1916.1577307413213,-39258.364237940856,0.3669505306015121,291.76629920698775,1241.9080672899313,3245.7900359850905,0.04571334575257957,18.554274420324532,0.16108572616511196,136.02107119202628,1113.9303260744343,0.0,51.86123394086849,270.12688087489914,1.3300570691344298,599.7241337906471,-0.6538387506599292,0.7678624733172554,49.06548758149245,0.0,0.6949878804861669,-29.2483512748542,1031.366939114294,-353.4810860577054,-452.28248597386255,-178.9339300206704,0.053340661012090784,31.170020963001775,486.6529343468301,4412.1687043072925,2147679.141351253,-275891.12968468666,2423570.2710358202,486.6529343468301,-187.62956319815567,103.4081685555197,-171111.3477745764,0.012382493204927236,8.744247046648013,0.0,-2481.459594683336,72.4143633124595,5138.915081653188
2010-10-29,27.27445215832275,11.575560472376225,6669.175855918443,99.10785358838358,693.7905890342029,9.029803760639531,-1279.0884223288595,-61.07524857701928,1058.5916498828992,-125.17903314802398,-1172.7225856324258,1536.5919506603557,-19.210003093454983,-789.9965928754403,1083.0327625032896,-926.3551620126686,-1328.4266293092314,1624.4128573705316,-380.065138002347,51.83894392577918,237.2837071334285,-5.472471988428298,76.49404984168855,116.87385997123498,219.6928167976253,-646.8799259129479,116.87385997123485,209.2752128662319,-91.03719582546482,-2148.978196116799,229.04554516388677,-341.7962972109389,363.7533830973797,367.25591927042655,387.9643389344611,-154.97447071151322,-317.71708204994417,-4219.406900413738,-1204.2843663195808,172.15932721598014,-2959.930453225288,123.63948697600038,374.9159562542881,207.99280329872326,-1908.88789346585,-39228.20877665238,0.43367262014841096,299.2378966431167,7312.823580577709,3501.7070519689105,-0.006362374470599619,-9.237376670081858,0.2900297880589733,-16.627250197439935,258.13441939275754,0.0,-29.107506900633553,-24.163312543917527,0.8677549354950846,5.859374891522748,-2.867818301108514,-0.010616956485324014,-1.243678920510888,0.0,-0.024027222331852727,0.02168115873280385,219.36615875158532,-38.86197132613415,42.90064140923732,11.034361910097005,-0.01752927537407878,-2.88008450388611,-51.84028963719902,-213.44906650843086,244995.08097440004,113416.6839685142,131578.39700600505,-51.84028963719902,-44.2088882766875,-0.09578589234286028,-14394.373518243432,-0.03208425689689154,-0.41488159549807335,0.0,-23.09369392849476,-7.6466360583235655,31.18185248262853
2010-11-30,-7.260901603257148,10.261869866968192,6868.306588877762,41.518417347206274,762.7814298109839,1.580293144976958,-1482.2497947343,671.9337838734718,-63.82194110900116,1063.5677248378088,-125.75197777161495,2076.044816494567,11.239275930357305,1480.8102294003452,-794.2787872131787,1088.9033660033579,-931.3764910478563,3116.4593283256727,-85.77327152657024,46.35597265098011,272.6065417131062,145.369760737033,541.4320740069774,201.6242674437438,258.7410239632527,-696.6671647753539,201.62426744374366,53.9719343831385,182.94372905656914,-15694.842527214849,246.34187033702585,-345.9466529567728,325.8793587288003,378.62969141162074,675.1869604124281,328.70939112024286,-613.6368867691426,-851.6222152186028,901.8001263735875,255.53622972077903,-5.111412672583256,144.27370316665494,437.8878483186223,346.51079648401435,947.2034285207151,-50679.94380951938,0.753924202307771,296.5317556034252,6075.723120068242,3285.826111187034,0.030250896752789913,-23.293579268128838,-0.0021067150243965216,87.62389881415038,-1626.646066938048,217.75902737777986,54.36772822109765,78.7881597468031,0.0317166191413758,-562.7844809327216,13.916638335536163,0.012898854739891608,37.427137507925636,0.0,6.389862935602366,68.72579450523898,-1406.7719225109176,536.448850162149,121.86425174097985,-225.7483270163092,0.0176395962023701,36.789006166809145,458.7129759332581,28633.406009020917,3569042.5260136724,1996987.90578188,1572054.6202318966,458.7129759332581,673.2858074027827,103.46521252596091,843662.418494638,0.07032671380103217,2.596040419092546,0.0,3005.1122945239986,74.68188133313743,-93.62305444503681
2010-12-31,48.949264242677216,154.3677919678083,6019.740253691892,6.535291004382139,725.7982990283987,0.039090649148270984,-1703.832831966029,408.5507951815213,674.1453871473763,-63.377058134721594,1067.11857557269,903.7602283065027,-74.94446768166522,620.6105668183565,1485.5680186598647,-796.830775987862,1092.4019728042585,4812.354724530846,162.26937757760737,43.473694390304374,267.6827123128418,579.7574200093466,684.9245353384731,419.34074888365006,348.5869504026984,-274.4831532654168,419.34074888364995,17.398329473104972,227.44021218282185,-17014.757325650004,273.6945180143605,-66.7820495855193,338.1144630582547,361.99193772474115,708.7118496678606,359.49783499428696,-481.5937717918813,372.8230414196695,1290.3780574011546,131.48452164506278,1038.22616526758,136.77816844097612,426.48857159296756,360.92081285883836,2018.9127939163288,-54188.92325674832,0.10335552750407657,222.8589933689282,9110.657933228249,3326.7772679912073,0.01792417096441845,6.726619243487676,0.15384478500115506,52.21977064354542,-1014.0475898459908,-7.711159520418249,19.96199860308252,71.99263031010014,-1.0415084658988985,-206.95078956346515,-18.664693151074857,0.755822799322726,-39.888570468922524,0.0,0.00994927224849107,-4.784512680960688,-291.1149947106387,-116.38146627204151,-19.840087468031015,-84.95497134370783,-0.02581608353271836,10.247745414785982,133.64348290390785,14814.452000891837,1914745.1749083102,1129641.2998633534,785103.8750449717,133.64348290390785,-72.66230822697253,32.154382979496916,22894.977888125926,1.6969303203163326,0.5240852687945079,0.0,530.035638881207,-32.21934772896202,-4613.4693236497
2011-01-31,11.969853671812993,3.6560907399402867,3532.830837989938,72.02991878186782,771.6585643390501,4.75171289797133,-1653.3570594983023,-111.78301512774003,408.9241866522579,674.6889311739887,-63.7138514893181,1682.3660251066626,-92.82143221133622,97.39705359865944,619.7759693747264,1483.5702259424957,-795.7591975066019,4908.3692170500135,160.51696686135156,43.41456395164883,269.69490798648593,577.4864028978699,676.3617867327812,418.7474502269737,347.3180845353246,-308.00506451857285,418.74745022697346,15.978327760038484,223.70450968719362,-17337.536965970146,273.58306186340076,-66.83529491058933,341.28949841994006,371.6995882051613,700.2736362125545,343.26466247491953,-483.45183767928796,378.26837299232204,1283.003512051044,139.3905748229608,1040.4622769975701,136.90387991464365,431.22872960453566,396.129827465809,2004.1260571469745,-54112.17323260496,0.08307349925665757,215.23154362951104,8460.682173182498,2913.862805047358,-0.007075127491045663,3.8435616631264793,0.6827510057395898,-21.927048846402613,1311.1049401042158,22.971574665958542,-81.46459122555234,0.9731536851586498,0.23072322011107538,-29.5516381299949,-1.0632065483654287,-0.018006721019057093,-0.37613466188940947,0.0,-0.45601107943537045,-0.24278721848605755,-232.1054050898274,-25.22439472818769,-36.61615604668441,-3.272084268124104,-0.0015243568500480364,-1.8217766094662693,16.93364935916452,-29.60627434894559,-896083.0911774337,-325014.9619500041,-571068.1292273998,16.93364935916452,-27.467014883743104,-0.4778636893209409,27677.972993899137,-0.03091922571210759,-0.18121680328216883,0.0,-36.88985339306964,-7.453303211976163,23.535204032707725
2011-02-28,19.987802205248283,13.467458689545714,6744.48579733261,21.578132325950296,749.8859169866602,0.4251458989657741,-1634.2097546118775,721.4973656389249,-113.04898626354785,412.71038995904377,678.8501452269331,1215.8042471801623,65.34277379804337,1080.4115608283091,97.9625106942218,623.3741964934451,1492.1833746983204,5101.424689575831,153.74147548379804,34.161744324472544,253.1877977232036,556.87578245513,442.7022077683515,396.6759244892269,359.1520803383211,-295.0923593317446,396.6759244892267,39.09286550636108,50.20073511105532,-17873.14786355357,261.35470650274897,-28.637353152414047,308.6472036336633,381.3727571504718,461.11053565689656,12.513187346122951,-183.51774995664655,498.935825852973,610.1306261459492,141.87437032868587,1061.3319976573412,130.2027633072564,403.9002712881324,353.8865979499923,1737.8314736480067,-54179.5571011913,0.050605932347072474,215.99086232741178,19300.991911338235,3647.717621435644,0.03308728518926962,-5.027321456191771,-0.008990041366331525,94.53479925533975,-117.08257157380126,16.094523589658678,-21.486150539022674,150.41817883527983,1.1393349098645884,22.456295780335495,-33.613189962960064,0.028934969399753818,-7.998791056675088,0.0,-0.494320210804716,-5.087101145591191,135.53445037940037,-17.34783260619224,43.42269764625644,-17.37434939926345,0.038487687132024995,8.47952704770853,22.426541403160172,-2542.2116678691964,3536410.362372637,1363893.5636049062,2172516.798767507,22.426541403160172,-43.55577785672722,12.443825750690394,212514.2341471389,0.09130876500770402,1.018335382651685,0.0,-457.70041656024114,18.417961750164977,164.64730923115644
2011-03-31,24.652216349644775,4.151589033934852,7731.303218667676,37.589261372220356,645.7858086518625,1.2893652943178464,-1579.2549645752638,199.1768034052039,723.8425231973968,-113.00873708424352,413.6608741773116,1113.5862263917277,166.02357852333407,323.11021921858213,1081.8419532245423,98.09220648376473,624.1995020927194,9055.66503409679,48.211282364762305,0.04097091231849842,223.20205271053726,697.0478253726963,-94.38097158213813,455.83334321759344,679.6233908744877,-115.24158086689731,455.8333432175935,70.24210578958166,-489.8788719374615,2241.1843169490544,349.72313672502867,1736.6200455579037,206.87960153255924,378.2734458512645,-350.6202019498285,-179.87905226196753,471.0007015268685,327.7463511322289,-1600.835120248304,-497.55125527117025,947.5146006901164,121.33240202971068,379.32185867838695,64.76921173644189,774.5403774196891,-46821.653965276906,2.361802231360295,253.83197804753874,1048.7922798627553,4176.29770015871,0.00660644913393682,-1.4935284598768703,-0.2506289780100701,21.68292789130828,1608.236288789942,-68.4977172370022,15.328051848985979,-1.6364267151984677,0.7241079903734138,-287.2715264663202,-74.85022981097808,0.22796876633369312,-14.435136541560553,0.0,-0.4285571363367353,-34.66388356520474,-273.616081982349,-392.0745932932332,-169.15558044601903,-141.46274199626043,0.23577494168822888,1.6522607582260207,259.561109943937,-15280.096274494317,5726860.5586977005,1676448.9097604007,4050411.648937434,259.561109943937,-519.4810681435738,62.54422368535552,1055966.4630948901,-0.4327439529384627,-1.5828985104427744,0.0,-1942.8570016444064,-23.2577068453038,1757.0564142991586
2011-04-29,33.799389032669744,2.0999505081524124,6185.774003106021,5.035623876221112,677.587762979628,0.023108425024091616,-1529.8601877515318,308.67472883786115,199.13499342808998,724.9270451700063,-111.97351420399143,1587.499085909408,0.8463662425353446,564.0870449373145,324.00975331406374,1084.8537853021585,98.365293743111,12908.134139325934,61.02944769544594,-6.43219219939613,196.6443221117005,883.8675986534886,387.31009312226024,521.2873797600026,813.2288461273081,-72.2601614961053,521.2873797600028,73.4296758766243,-530.0685843867534,2249.474122970524,393.82553325677344,1869.0599514886287,180.4694644153321,375.4499099934162,65.04625779705657,-179.76367509723744,463.3927606848097,791.8124254138642,-1502.3470924278633,-328.4925169957102,1294.1192764196119,123.87528173922328,355.2006061457182,21.338211537430855,845.7031829991723,-48082.67683871207,2.7237463990430686,263.21015863169475,-23008.579612685106,3323.932998160566,0.01476143709248312,17.087273754709145,-1.069111114573417,45.65554034796514,974.3806413055082,5808.112254297903,21.237042016321766,98.19219409158904,0.08795251007619953,-65.414300585604,-25.21282405662606,0.2923957227087657,-0.5101833533148579,0.0,1.370552561006832,3.564853250911881,-292.03853614196123,186.98725758426008,-58.46746215371968,-11.332911062092876,-0.041376101386131126,7.9825725354210135,33.08441763696328,-2462.8093376606266,955160.483137548,384019.9511126578,571140.532024771,33.08441763696328,211.26104295800178,12.611027740439226,303767.9918431267,-0.9757579475750706,0.8840036074232813,0.0,111.34719210194453,-18.38867022724571,1836.97188594565
2011-05-31,1.6103286941656272,3.014038641416895,6332.188050428579,31.414735736871993,499.48799528525296,0.8980674023919998,-1745.5134173121548,359.29503824143904,310.0278408124356,200.024935856911,726.5406803693955,1389.7076857362981,94.6151122287118,75.66867210524259,565.6023878154303,324.88016130611265,1087.7680969710912,12925.627221127093,102.2331293943283,-23.86939033778386,213.02130806225568,730.7635787516797,667.9014582268613,431.93863677162517,692.7634629738045,-68.49265738455385,431.93863677162534,42.81727269761931,-154.15114283882573,-1313.3862688492952,352.54685557692,1554.0328069129112,247.72016047443367,357.02474414768346,268.239924447295,-171.29855921512328,17.124980690774738,1716.1160952325888,-1558.846025161118,-86.47095405757088,2954.7149145127687,130.33341164606202,381.2261933171248,-9.897872781708015,1237.9793079116962,-49458.936161287966,2.6388428956118077,261.3706885907594,-37819.978592912106,3768.736230882137,-10.973273945036278,-0.12457399825882476,-1.6131837411932821,44.17725509214506,-80.24216301577292,-149.4624023915676,-43.702862797578064,82.3468051498703,1.9962248062707555,-1.6535453886426694,18.25761603928504,0.005649303834353692,11.575602950698453,0.0,-1.877176534385029,14.462636105451054,-170.364465057115,131.56157821165107,65.63311604768296,276.0173065662211,0.03500898620599191,8.888209619409508,-491.36831545556606,-8864.940711207491,117838.27591222525,-1057599.4471879154,1175437.7231003046,-491.36831545556606,42.92596327873616,-146.92679494962965,-746479.4504635632,0.008441925275305628,0.4255914499183433,0.0,-37.32922537808918,55.21537066689234,-39.06145853030762
2011-06-30,-6.902763237802357,7.566662100887387,6679.163700584789,-14.074830902996615,623.9572999967154,0.17989511989826998,-1751.521069427001,525.0663883494568,361.55230519309475,311.7904499311471,201.20068020601013,1241.3355922474261,231.68947362523645,473.4138720166568,75.99456266876226,568.0383296096365,326.2793583040084,5835.497637615575,167.58972112192754,-85.86000128896401,263.611667237438,83.5437775717284,1181.5642322515896,129.49637470556928,168.38713010591133,-13.476607078888115,129.4963747055693,375.33113887778103,173.71709019184428,-1774.909312518302,149.59520883451916,-747.1597762581736,438.2214083248785,332.8713633695515,618.3504381553769,-238.7440631454354,-87.65593265858114,3723.933472260841,511.2957956796731,34.61366102166207,6547.071601776356,143.61857235035984,463.75666997560523,-25.09705158469929,1529.1810519221679,-49087.22625555445,2.9433538707552054,191.78101593765584,-7875.173253853347,3389.187223084818,0.0,2.7024792902122954,-0.43765382926231666,71.01575728263924,-239.32801681074886,-589.1872882770094,-25.80744763944449,50.31963199994061,1.3327139846151281,-197.49054108307428,43.40242889114194,-1.8460483279254019,-0.6778182444816139,-1097303.5012963188,-2.763422071192707,24.124044755012335,-1012.1268675212486,771.4232472394888,155.67701447616537,466.54314348229457,0.010184610243383574,73.85284083090141,-1114.3719445696893,-20045.25320198564,4358413.689801693,442686.606515944,3915727.083285719,-1114.3719445696893,488.1971176235784,-253.1711787559285,-37890.69241403043,-0.22796550484515077,3.403504021687567,556154.4872704858,1637.2947658719204,65.93754105214703,-4143.536194274283
2011-07-29,-8.68711141768583,6.679759972881597,7091.6808739287935,-19.43727044707978,632.8982897947518,0.34316375096066937,-1760.5975119564437,46.90602167826343,525.418963958206,360.65709864664615,311.8263155301616,826.0523468606779,61.638813303516734,-211.59770279106962,473.2714148527639,75.9716947924515,567.8673985613469,6423.014460925443,169.48961629285446,-85.74432076361941,271.67949666308067,63.707885445862985,1163.2713318780195,121.61994525232295,159.05719002952534,-13.832198292734521,121.619945252323,377.4596441615159,199.74854828555752,-6694.939886758459,160.51400012043362,-700.2577153119171,622.5957526355822,323.72257501015036,601.5668946663319,-225.4948696061907,-90.21912112850094,3719.6238910774114,460.1301631680338,40.873953321158744,6540.100207052455,145.85402023844327,497.7489860600482,-28.60308861384059,1540.5709842234671,-49279.25604126368,3.765127159087924,197.0988600826335,3178.7144566662528,3603.2038982205668,0.0,-23.166613779932845,-1.8743238035106131,-4.983205208871368,-272.9826754538305,194.18667955426463,8.615457226642548,10.687951485258964,1.3382348824034906,46.72481199843605,-1.0838006935034628,-0.10508312621007176,3.5072193876425217,311.9618558960501,-0.2182819931927611,-0.63491870316102,5.831526821850275,-16.483465883244207,10.98602576986832,1.3729709414921558,-0.017301440824803116,-1.9161579195539389,7.1352789954676155,-148.58220566703312,338352.03482598066,107608.27529102564,230743.75953486562,7.1352789954676155,-14.945910714934143,0.059724654030048896,-45031.65676689148,-0.3961832708535056,-0.22218622192423254,2682.7940370166907,-32.94879431123991,2.3056367404478806,42.930703497322156
2011-08-31,4.8898082854142695,1.9649202302357247,7757.898998407764,-26.16838058485676,735.0017219485652,0.6222979246252943,-3523.5767718232432,-105.27926769568107,47.73949399957136,525.1665132925044,360.37683834342516,327.70949953296264,-104.75639420127523,-291.9731374670324,-211.37468050869685,472.77259057570404,75.89162123520182,8540.135200958119,39.653543814972686,-35.114268309487706,249.85685645560793,240.2837461561218,999.0198590295078,209.52574662036466,219.1278297189983,-29.212725426592105,209.5257466203647,123.80931072466105,138.22113963249848,4108.689940511691,206.55615913682522,-559.3980320867429,547.5017046227606,333.9138666140911,794.6786847050012,-20.367291686540014,214.2895665207231,1058.3415301072935,434.77019788398724,130.29822969055758,3396.7594745989913,140.55900219069756,468.60926890163023,23.24356300900056,756.5573547009068,-48448.867191839345,3.92599910108567,194.69001677051875,11406.378600737014,3288.57318905961,0.0,-44.61220535994448,-1.8845048309098402,-17.449060951581487,796.1534170566413,603.3941491799214,-13.428090413445716,119.35060676647117,0.5562229016976707,-93.05182323814006,-1.2519804684864653,0.003541121912184142,-9.81455850951545,21791.55261919601,0.28908032149604423,-25.131477402708697,-171.8605316217472,145.40856939925288,-243.04098426845485,-114.54285319968102,0.01925325544659806,-7.90706073815727,191.42857695263717,1817.6949579852262,1365455.066544354,586702.5715024918,778752.4950417876,191.42857695263717,345.5905239612548,42.874791324458755,1024499.3212826028,0.03656620382254161,-1.0534639787388045,-5964.53547707689,-703.6148071439093,-9.007549606466455,-10.707484428409316
2011-09-30,-43.10396550820423,2.9326418617425922,8105.297096490637,-67.92227476662629,729.4841754951765,4.195060389470484,-4287.215375672635,-134.06683133659038,-105.48341855923772,46.75217096992558,524.2800224727312,-116.15632194505793,107.64845309620597,-392.7609910579702,-291.5902316129871,-211.09747486140387,472.15257671369613,15914.388419088169,-242.79021818288402,58.232606713122784,227.97655850775223,349.9982216826922,-82.46883687165878,271.31010053662465,399.379547771632,-139.51431244290438,271.3101005366246,235.09978984734624,-168.02038448055174,12415.030809548669,322.1102674708596,81.2126962930808,214.5394271939352,340.98479191366556,278.67342123347333,22.828163850785046,-90.47033967063604,-3905.7237501737222,-812.1668983467837,241.2660950575813,-2376.812287580534,124.45657288526473,381.06461526509247,242.10786386819544,-1101.7494716461263,-45892.3703986354,2.204801508225697,309.661218655418,-1623.4178704586748,2502.3454531254415,10.997303926905756,57.070959354471825,-2.260601671897099,-21.688318244607217,769.5011653851686,-1472.949292317151,-138.51403058298183,149.251982496231,-1.337865367577196,-81.86862628471317,-52.92646508608129,0.977121609297378,-17.71880109310291,1075199.9868212268,0.0028625246839908414,-29.14757375500767,-286.4382710565369,-465.5555137711017,-349.0435680850351,-194.567360164795,-0.01638088398923898,-26.43020013097555,353.30922231620184,3850.643379535437,3976205.612801969,649950.1598610729,3326255.4529410005,353.30922231620184,-222.50072856107,93.64088068590658,-9759.61217333749,1.1011582219596319,-0.5985233293972243,-552872.7458304256,-1701.2763066973057,-13.554551600345803,5490.572471109961
2011-10-31,69.27666567136492,12.824605593339513,9650.776937603672,-86.81195242239012,739.3256547136764,6.852500430369674,-4375.371284336128,85.79434566835016,-137.28328919795644,-105.5043337499358,49.428752247743546,-784.2348016453356,-246.04570270325775,-1020.2228444897926,-392.81725308564245,-291.63200118291246,-211.12771404564697,15925.659275171194,-243.92135433691567,58.25705488643913,228.14706115552755,348.125969475354,-82.26645535839762,271.1806271251839,398.72272203365515,-141.11331184803728,271.18062712518383,236.35454087791757,-171.03328417612238,12553.086650498777,322.2733628230417,83.88817350212895,215.04488156970993,339.7137804877832,279.6874805580288,22.42722468855822,-93.23893462155198,-3918.927645862181,-814.4068390425174,240.89309959925197,-2385.644745162226,124.65039128354161,381.56683398249345,242.0962866304344,-1106.8576375733182,-45955.3567488561,2.2190203615604593,313.0506490417905,6099.036363555728,2648.0794093747,-10.997303926905756,-38.681292559992016,-0.6979865797883917,2.365886329269415,198.2448335914114,-1577.829202032704,4.654217887726418,-169.64803626284174,1.2514190251670287,3.4985600837826496,-1.333655909152526,-0.005313604362627178,0.3170671145336996,0.0,-0.13040488373977155,-0.09474335595450611,13.666285715858976,-6.320557764211117,0.016510851172370167,-0.5505870786491869,0.009565456783907855,-4.17983296778857,1.7297803687315536,-4.5474037623253025,236985.8412927389,91244.04977717996,145741.79151567817,1.7297803687315536,-4.761620108038187,0.6668479900828856,33128.65708331764,0.02765161979725228,-0.3795861254156421,0.0,16.819040791742736,-1.676219695816144,-21.023204459263525
2011-11-30,21.035756028032065,1.7435540925594506,8494.894132353205,117.89406770904053,673.9070005297124,12.674579919663413,-4867.68430832882,-615.4233401363139,88.94798575420245,-139.07626422952404,-103.78262397336094,357.18247920444435,-316.3859339205672,-1296.617030269015,-1014.5376497644327,-390.62827781682296,-290.0068810203653,13003.972489096628,-143.88262090826538,57.106982628343566,259.5533581504563,408.8418809739411,-389.2918766309563,315.5059055373538,405.3488830351768,-147.84197369747486,315.50590553735367,38.71519219450521,77.25596775940252,12002.804655405133,353.4970368160949,685.1240860632405,212.40738956677475,350.5299301002341,-89.88074575944295,46.310003099356706,-452.3408567801673,-2760.9598925363293,-236.23698946710363,217.18274912430027,-1627.8643572092826,140.46073548616536,429.9681202957943,234.27711357402413,-309.159732837192,-46182.04067189213,1.9342819990756754,309.8265107022072,11829.3358197228,2210.6393083985254,0.0,24.407942773930813,-0.9836929868889186,-92.04905827027687,1463.7829248580547,236.1654823258773,-77.469171496591,-157.47249476731577,0.9024478268490972,84.85001565624952,3.556960181192096,-0.03988480381789783,16.963514173853866,0.0,-2.3081092916567343,10.217521152375753,222.34880472732402,-355.1189561195406,77.95491398258218,-89.43764151860773,-0.02018211385043056,-10.479342678740181,200.53489156323667,12883.706172839371,1152726.6911520958,847682.2040160894,305044.48713594675,200.53489156323667,-303.08976322127637,42.800021663583436,457079.66170184687,-0.08185427054416561,-4.04576874969635,0.0,594.9993001775001,-29.627366952510783,-4.899794092271804
2011-12-30,16.0128642161348,5.812713933853286,6654.707555050348,-3.087509237102116,731.2528625390431,0.008657151539980307,-1952.2171005757025,1038.8438172620804,-625.7389221639276,85.97462976472849,-138.49355638617757,800.8438504058552,592.6961667222366,1780.3529713017053,-1307.1759223682811,-1022.7994520733857,-393.8093264534692,1692.7955576539446,119.80306461661148,49.165265256887345,305.909484371771,642.3519842322606,-13.769254123832237,376.91687021494886,235.86101653619951,-444.4926699098128,376.91687021494886,345.4028557870235,471.74645278566567,-2600.3387737858766,300.3288018791791,-349.23820790317177,219.795682347889,370.2917292673633,56.23997352722736,36.56142787102662,-698.5742736793733,-537.3238445449146,1286.492458615645,196.318422378862,46.14357623584521,158.87280738249936,503.05735697219757,164.04616218916541,1402.4227336117374,-49087.21031792025,1.4682773103632016,189.90058804563915,16637.160509322253,2720.342134043585,0.0,-135.4529335198181,-4.535223521060679,133.76694359508838,2101.144375943117,2858.6446398228063,146.98990827027035,-611.7676551771037,1.3856579443340253,587.6703589217486,38.419231544647914,1.1733098342250234,29.844388100774324,-510635.29960726964,3.9221309650212106,45.659179659896665,1416.244612848066,41.13097647362338,370.7506443021689,-235.99321199452402,-0.001568802013165005,35.79735649056295,674.7075575372771,30118.923862938078,3096476.9844689965,1947931.1811879277,1148545.8032810688,674.7075575372771,110.1433153577018,111.6295415589372,-27411.055636998266,0.1021590576521616,1.7439034138512,267279.5912309838,2207.931845866733,74.77712027804955,-6314.640294388005
2012-01-31,-10.797373347974768,2.583027360566852,4196.208378372504,8.126557855652896,594.1671472612579,0.059915114613491825,-1756.636046473534,305.99998095590996,1041.9947163243144,-628.521339244379,85.03418394777943,974.4671137782235,-62.884823208633954,-46.518411854633804,1783.609377414361,-1309.5668503092745,-1024.6702330035955,1703.8902726847025,120.17033819888361,49.26660888629916,306.6920657635101,646.4181484305167,-9.202060116116844,378.57049527664907,236.76343458918237,-445.2971679698972,378.570495276649,346.55999973453385,474.29820746591906,-2651.2899872042162,301.03717518969654,-347.8772537471978,220.23178181267298,325.60310603752265,59.95840185137642,36.365609960918924,-702.1960547049,-536.2163650043724,1288.4929495432216,196.78407362852656,47.060162149058876,159.31317634012711,504.00721269919995,165.38658953084104,1405.9369369154733,-48487.97018329021,1.4960307681543261,190.69500982994813,13540.615628316791,2629.4735675937113,0.0,22.69130740879291,-1.6692565665838401,30.28983723066267,-183.6691281934336,263.85629405242435,16.60150086691351,350.73788289502954,-0.10958259637871137,18.923536368491114,2.203676798689628,0.06330577671886672,-2.2345398358271495,-1534.10428439948,-2.7389088659900267,-6.600851766046446,30.950931796760415,45.31906118614461,7.495733107153683,-1.7746958001943085,0.022571910737124945,2.989437959365432,4.006107139219694,71.61248414681904,112695.06967407465,12235.202425330877,100459.86724865437,4.006107139219694,59.01427112757665,0.7192060906187407,-15430.670033950359,0.08871282527665159,0.3431336096597448,594.6055072616437,67.45316446560173,14.390745986661386,13.577008528716306
