date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,chinv,ep,lgr,pchquick,stdacc,agr,noa,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,salecash,chsaleq,sue,chfeps,sfe,turn,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,quick,sp,acc,stdcf,cfp,chcapx,oa,ol,cfpq,invest,currat,dy,saleinv,rd_sale,roaq,roavol,salerec,tang,O-score,chnanalyst,disp
2016-06-30,-15.990561604883519,35.676144408633895,13.930692146162292,24.57608335849984,936.7439526464902,0.43356343454202156,1994.6232879375273,395.79647476187444,1875.2298387826204,717.1269556767089,-1660.9208889741856,3152.005193635013,-9455.857710537128,59.88921343298868,180.35761538769103,1324.9904934300707,-15.76042749411799,-1170.4499802838966,-2.8106377587003823,-385.68931139134577,47.90979733421227,-201.81242114689996,349.1400243700651,191.25087080115782,22.230829790495903,84.48089857521902,148554096.783579,309.7400037209584,155.9669824650657,84.48089857521909,-107.35746003191898,-146.71739987573358,-20788.598318697143,20953.00563973158,-318.2143725174782,1373.98403622263,316.4341725774988,-510.2329589250986,263.89957369929766,-2100.7774947564317,-2224.4890423435004,-1554.779496204992,-1874.6234076064366,402.817338292323,-581.7228427248394,127763.94968957177,-1442.8276461890302,-234.47102581609437,3101.1073844054245,171.2706931404721,-318.8140164223696,38.33418853589296,1.389924452721928,53.59003010068773,-1064.1116562253892,78.9618922380273,-94.90342990078443,3074.93464035163,-203.42039563256367,-23.155354429465206,-206.60573092904428,374.21988819063745,-16809.960222678375,-23.008203440179386,-12.010243157885725,-525.8398298436059,301.8506140594618,-348.49350506498195,418.2118259422031,61.39621159363833,-449.8712923925907,0.0,-1063437.5439223945,-365706.92721375823,-449.8712923925907,122.91739679482168,346.3069313513115,-58.91098534064987,-52315.161302412394,-101.77110961862104,54.72834672123187,6.211399261119368,-2867.0887769494366,82.85555985570045,-24329.95599850863,5172.526402033132,-1928.2623282748023
2016-07-29,83.29563377988363,34.45113027497975,27.862880194970145,-0.6966347088956352,851.1812096357878,0.0003483487092808828,2170.981901220659,195.8095149956982,389.51945994742357,1872.9215748072452,717.5062210310023,2202.711840332208,-8266.250101564254,328.95793324898483,347.74142679561305,180.4972866891727,1326.0165834361428,-15.772632575756932,-3.2051546595479588,-351.60654967508526,53.22947370155847,-166.88281539699528,354.77722704142025,221.57726338191182,22.087072512509067,146.38059929593294,148939177.32921484,504.7601982379485,150.6666675581102,146.380599295933,-107.05751485802239,121.80563085372924,-16755.171358486474,20860.152600166217,-181.17945526286363,1389.0862313553885,330.04691533912893,-476.31073757703797,225.40989209055087,-1941.566857601191,-2117.4377291899336,-1113.446663699885,-1714.0857937634314,480.3426904102598,-567.0875045350832,130274.55379233001,-1306.4617483431243,-234.04086558282734,2663.349584722701,161.4576020657988,4889.412044902214,-36.78273816840783,0.7091896987088404,15.25291876857591,-2880.7288859461623,28.53117241419568,-185.03693128185932,892.6595775361129,-5.653721377886541,6.339691327435048,-31.755546618615142,52.22921077968891,120.23618356679799,-14.887816419723322,-7.733741051678862,-9.682090332022199,5.864464119207696,3.6662897668402366,-25.780839219693576,-23.818382354266078,56.787768062993024,0.0,786679.3254244328,399721.37082111835,56.787768062993024,5.512326845800828,-14.053638256205886,-1.1307720087990845,-3512.0102891974966,-82.34686845309011,34.35817031331521,-5.65900559631649,88.07824641009574,7.26946371529084,-852.9895791586168,5914.163857516297,-121.90858456630713
2016-08-31,26.64549497116259,8.836806543146803,28.04474959405225,54.31175653621882,910.7350324449674,2.1036143597266888,2176.878030169346,-241.06869609757666,192.38526462551755,386.43594357924786,1867.1058316259343,1468.4320861758101,-10351.441568934886,-19.323427042973833,-9.890822864368154,348.9500812308114,181.12464606970002,1330.6254557223274,-2.143797616873669,-8.447942855939981,-47.20863815193918,-86.2635832577919,991.279031394666,953.767435845935,27.04523822117377,515.4889430262602,149732526.45155522,991.2937648730282,-221.5270841305684,515.4889430262607,-19.24742614378349,625.0605200688266,-36770.63470742684,20996.743851894098,-93.06934406892304,868.3138853913384,573.3435301852634,205.4921766941493,133.32048736726114,144.96944684060927,-888.4904718419361,414.3075241081863,522.3952412677394,75.12571767899814,-444.13892482191346,89403.05225183441,219.98605914737863,-234.64097365866533,1349.5230935503228,-5054.3805871011355,3677.625855416769,8.420021042489452,-0.7433538847397898,68.51129450623921,1174.0104740587724,16.662995422945187,-29.906235919906976,1379.199738051615,-165.75308915918504,142.25119533026327,40.44870740298313,196.59936030102557,41819.435171659905,44.105123061948916,60.11388943271368,643.305289282167,7414.095649554052,131.87042012472284,-168.0712980214069,65.37960845226507,222.732175553462,0.0,220856.0584679842,-571504.0354450494,222.732175553462,-114.02840111589784,7120.870518525291,31.589849243717296,7134.490752273443,-10.954637930348554,71.4584412161341,10.932205591376885,625.5780836564336,13.881844772784461,608.6179834684008,-2025.1744691280405,20.609233175611735
2016-09-30,38.91495832728746,5.47850134388774,28.163818971190327,7.021981745806474,929.8130948734736,0.035015299373198874,2301.8919006847973,1161.7789964520698,-242.5785277367729,195.13675010542076,385.11113880498306,1531.8726260545386,-9715.265816130446,-123.61837164083236,772.3705487352802,-9.97154662688526,351.79803067585493,182.60289142054918,-2.1001091734196864,253.82195612328084,-52.61076718004817,-15.883313563000478,1338.3662977028848,694.1374734166521,27.11695801984341,637.7410027124804,150418126.3783249,969.1222924591362,-310.77435381960004,637.7410027124804,-84.05624926668646,134.61634918726267,-10895.134470777362,20656.889403248617,-223.74643478342935,1020.6511166583648,236.94670638530417,701.5574895844671,-438.81158373117233,1571.6256832591716,358.20251867266467,1491.7437597800565,1790.5549129068224,156.43236900320466,-433.4947516366765,91681.25458229038,1393.4626738070206,-267.95415334283615,-974.3094927818902,-5456.175991197801,-12441.515020368384,29.622420620509274,0.9049546273608797,161.43299315841432,623.5826609888773,160.57332816774442,66.46431314314759,4263.16334003134,-206.63969619847558,23.544531393045418,98.38149380623844,91.436916062617,17898.39095793359,38.793803001593915,54.86915399000509,114.23414317262541,-708.0209171648457,123.55660494523636,-146.26733117681385,39.90497503611209,201.7926764253001,0.0,1757476.781811446,1068184.1070716977,201.7926764253001,-35.87950762121044,-925.9993115186808,28.656390150496975,-83215.27939186257,-48.41776137928309,35.51121603357046,5.592362236417387,873.1853807859952,94.57662959087247,18759.158451858675,-2907.8772383970218,410.99867719655504
2016-10-31,-49.83569541599848,17.7641831503329,28.222636124663406,3.522695179876905,825.3906399788034,0.008793920791462788,1979.0389717238809,441.68202908409813,1173.2457672951602,-242.03081159778242,194.84851251842758,1925.441790226963,-9239.563792729678,261.681075887504,99.83559465621883,775.4602472551219,-10.011435606215288,353.20532132985807,-1.5735139623637284,251.17274038260382,-61.582040817660335,22.23129193196667,1296.562384997782,600.0388539939524,27.485889584784378,580.0721184549609,150638319.93826935,900.755478694474,-312.3287625833311,580.0721184549608,0.5169952556787025,599.8939797370333,-9411.767231124095,20816.940242467288,-309.814610261532,1033.0011394631929,175.37155678342307,758.9541349703989,-487.843553785548,1627.2897597897972,568.9032186207202,1496.0094786380891,1875.702321629323,177.32982640861533,-442.6921537092284,91503.26154607281,1375.545113284565,13.389175771421844,-1495.652823926312,-6965.422580282605,4443.370680269091,-10.451999351502081,1.4244768904863463,79.77077785387155,604.5350037650248,66.96306985759156,-12.353039584342696,227.13502966385204,186.97715602905737,33.35449577055442,35.208663026939234,44.786549683655494,335.62009557473357,12.049741875280233,13.458255365885407,53.97611920221243,213.38769086394313,24.7427878461167,-26.62367356047025,19.622678916618497,-32.281906103139704,0.0,358262.4399678409,138410.74495263398,-32.281906103139704,-21.70483331616683,279.74774786271155,1.9608558469591344,3441.395284484199,45.69986128894857,15.27007775535219,0.9885848097557073,671.1819276991519,6.193611511401286,-521.1286756575573,-5697.587316280076,16.138902002818668
2016-11-30,167.617766482742,88.2878604665153,28.278122812539532,-28.847513161655616,1252.5667114848868,0.5885673678754642,800.8551053180028,571.5256900485339,439.2966841539937,1175.3092485041318,-241.45772641678914,1478.599911794603,-7847.245354623491,27.244307522060133,50.17198113504572,100.21942659342268,778.4416128687942,-10.049925973665477,-1.760244187952614,37.085109492783396,5.285283263975379,6.272274715982725,555.882134935238,38.68572894750041,25.3584142797472,266.4867947185557,150382958.64155385,225.25088836764795,-123.91258077216014,266.4867947185557,-70.80489068212574,260.3668216481787,0.0,177.06149990084737,-50.04720606699504,2908.6936410888065,-43.221458481825955,419.0564542647116,-527.104517402901,410.8501921509885,-139.45428705874102,587.3484833036911,538.6208636377073,1329.6328367172573,-346.47819334172357,90063.6414237917,584.575167735157,13.75468488012501,98.53850857096084,161.55937392579784,-866.8852040826878,45.964245178531655,-0.6786204597737253,76.97380587201769,-1097.4680469759378,76.60953245327664,-95.21363744194514,-966.9503750257463,-325.0756903618858,17.53949281140285,-44.765644436747266,-59.6994536974496,9603.970506204438,2.861694257037243,-10.139767749924886,-703.3974638000946,-6336.987133509174,-233.84167062002143,-177.77551649036877,39.38496603267731,58.360016882640025,0.0,4355431.285952866,4610094.80879496,58.360016882640025,52.70606552059522,-6246.443782246257,5.3358383631107245,1552.419561865303,3.0557516569784866,-4.086986364830096,2.887807007474237,-230.07433538126133,27.550137912382525,478.38902737241006,5674.716622621359,-84.00842914549003
2016-12-30,25.901864431961435,10.27797448944701,14.10284554304004,66.9198380922678,1330.2983003365218,3.175433437619518,879.6176917283354,-683.434549359919,571.1665666567361,434.3433886889703,1169.8972404561903,2680.011096755087,-7819.798070663036,204.39556416118702,-407.9813631290028,49.918325605556966,99.7127451520583,774.5060294012641,-0.5794117745132172,-34.29865939974966,37.81607818440063,-63.2058448410553,447.6903031916441,105.06971599953032,26.979406786208273,247.57584229847703,149412719.46619502,463.6947284668944,-132.50417272582646,247.5758422984772,151.48143955902617,-1070.3586251613606,0.0,222.37231560888222,375.9480988992931,3165.917606683836,132.24379941243004,171.67797773006367,-345.650789863566,-316.0540708976849,70.35355449068719,288.62825839914746,273.0068790347046,1309.6749893520173,-170.50461160586582,126389.32617633513,486.99353630599234,-11.805626928267364,868.9346098703264,201.70201130340251,-1628.1068932119506,14.75825226548659,-0.25400009570479654,-101.61009318468496,-796.6704385718655,-182.4182146948924,64.90116620380013,4008.327336199003,-644.0869370870987,-57.78472147565799,-27.9189532330833,-159.66457015246272,-59033.312702352894,41.47036784528814,1.3824055615691577,-1110.4399295891235,-822.6293457493884,-245.89204145983786,-271.07280083570083,80.29598428034888,268.69509747032566,0.0,248975.77705010772,1225101.1180371642,268.69509747032566,53.963750969772036,-794.4059385767687,15.62383777016339,281278.93654983776,-36.33904652053309,-55.07100839534036,7.918667323161742,-16.45582272806132,24.05055312632703,2217.399880849858,811.6608714464805,-58.79897682631645
2017-01-31,55.77022297017771,17.575108731269736,42.66695841288471,25.64420263372064,1343.2300766269536,0.4623895069027847,2070.122737617215,2427.1331625242574,-696.5238929730582,581.2225397682922,444.975526652202,2656.4818112110406,-4642.6170966199315,-103.52915418225713,964.7168856367007,-414.8007639647895,50.752709482175234,101.3794418178407,2.659640911460993,-46.72580184696453,41.587579774951934,-88.90517097791829,575.3552360925668,-205.12487468039112,27.037748665040375,263.43490644134545,150304974.5693475,344.36741295487866,-134.77124135020733,263.43490644134573,465.8909290084879,-1144.952040677066,0.0,240.53172900636318,320.28652892596176,3124.0252748133157,-133.44107134446105,289.8718781400877,-320.4916817635939,-570.4033677443877,-128.94749158017882,94.62140392514232,19.951777046100773,1267.942581424282,-199.23676613744232,130797.7003171418,398.5813680244446,-14.8869709866024,1148.9788412256116,199.78188145012467,-2103.273909695703,146.43935466270864,3.3434690181741473,334.23999715618993,429.37166286059505,372.42098530872954,399.2005306210649,-235.7430505746779,99.6081732037801,61.64881854699297,7.742706027469978,-28.725162316858473,-4993.408593651664,29.099901858972316,6.888750539757211,194.26533652129547,409.85819539589284,41.45024446974185,-42.72124206183662,25.952649029815348,6.1925996823779315,0.0,1351887.133737862,457697.1797542423,6.1925996823779315,26.042796299745802,568.8200806647001,0.9594974193068424,12732.985485080455,55.15405406797595,-14.427195763262958,4.883251427966627,383.2186869745419,139.1263035269867,-696.211008417682,-2359.419375902664,14.294174907608522
2017-02-28,33.90573234299414,8.294505857851508,56.97724019358458,27.35837631304622,1498.3848471106185,0.5254594655291355,1911.4861001647141,366.055910456846,2431.4391053348877,-696.3896319315726,579.3047893387873,2909.143111497438,-1844.0548456147744,24.98296811033903,367.5914482598581,967.3747808765922,-415.94358316123987,50.892538469262206,6.953060532253848,35.722821196805064,5.546803179430101,-85.775951476469,475.4834015512412,111.59024816040565,27.17754780528063,156.0943918221187,152479091.44089416,89.50042706211603,-193.46414876171437,156.0943918221188,477.83502604078217,-1087.875569780665,-13697.084800545483,-282.5076319143517,47.69154664407876,3175.689876495136,57.778767293755784,524.7460771696894,-188.7458560088725,86.4757787072966,573.3950753636665,210.53583369350994,632.8827799435056,1252.7660558818482,-156.34949415788404,84712.11087712637,829.6245184062477,-14.704514621643883,-449.22562247337953,196.25395448206507,3367.067592172667,1.802203829009386,0.2897111614270358,56.01311525305209,-262.252829664483,59.44604384238755,16.7908276652488,1024.3648929834999,-304.5815152697669,21.0154324644227,29.979738385114388,-29.080987073833967,56058.38914868182,26.881488152161637,34.82858872215388,-190.97591692117567,770.4768592154433,-15.26504079562801,-62.58235659244315,0.7624737148325949,0.6142427016957299,0.0,4959127.464261502,2784630.3853349388,0.6142427016957299,-23.864318990145193,871.1500662223189,10.872030365126676,7673.64033792814,35.8891749141967,-14.370932546573215,-6.341042935734379,1026.7619225438502,-13.417633479297365,929.6853184136125,1742.535414015022,210.63800400331047
2017-03-31,31.20644216636767,62.62097013306565,57.12559920535257,50.075820801929844,1246.2624568408812,1.7558417689224024,1139.3561066172213,827.3201598531798,367.6732307972398,2437.4436238896355,-700.6170995711932,4135.645816209302,2276.4877682421616,-352.47521347252314,393.5173094511917,369.4313181401443,972.2166881916531,-418.0254653001726,3.229442544644357,210.42226075224607,-76.64248687607288,63.50500617464589,1012.162904879804,-208.48548716944978,28.7124329527271,318.63644967871556,153117942.9798022,-4.343098386548817,-350.21110840009584,318.6364496787157,30.56416894294827,1135.6990241560634,-148797.61348656385,-400.84418224548256,-378.07753073698126,2897.636425523169,-445.15501529449614,405.52907772331264,-577.9358493005018,1550.2812148539417,1537.383640100882,1115.8548635474629,2242.3034972788996,875.1377640394041,-67.09440565386609,83041.42531605111,1719.4845113192168,1.6966633152025943,-2094.5575087443785,138.1982656587652,1893.334441373505,27.810826606606042,0.31900545545624936,102.03950419585817,1075.236465013555,54.713806111339636,-44.95616910150966,-1042.5502811059014,-575.8595983193027,30.341668768622185,32.79815358248936,533.1165960413496,26167.62036135618,-58.7472995632902,10.522026285129186,-484.3909715556074,-1818.5244436532084,-112.73692062829105,-5.116241985064107,9.06974280764507,121.70189357602737,0.0,1052562.064464718,416306.07987749577,121.70189357602737,-162.43057520334986,-2649.3452692316423,-10.927504776823866,1498.5713316610781,205.65672391666567,187.46513896781,20.722330610810843,2208.733120007175,17.391900270466067,-2369.0202116919827,2058.358218804957,89.55017069086125
2017-04-28,32.310168456565115,8.458156193540729,42.92150026083906,2.4293607242941526,1395.9722734121956,0.004125060978444963,1577.4999350545581,526.1964327498954,834.8870047189577,367.04681783443704,2441.5957116836703,2145.2446684500737,4753.188389398257,72.00413129209538,720.9100249099779,394.88684501449256,370.71702861904447,975.6002377782522,0.018289081297085064,153.1416257551411,-120.6503669425343,19.45741836398122,602.4800477088038,-150.3649934129099,31.39685785520851,159.1131342596861,154023061.98224884,1604.2710252330137,-340.8910320915024,159.11313425968598,39.56584102990519,190.48673034032893,-204313.27262622205,-293.4356722856327,-487.34340168368686,2880.8429893574958,-450.5749614114974,472.41433176276036,-26.592354951907346,1768.43411306672,1395.0100035243256,-100.97105969031927,2020.576644694532,734.23119857363,-95.06386221292759,81587.32416499016,1224.785279344224,2.8915349221516187,-2241.481912786926,135.39897679736046,-3034.5040928942453,-34.345504591745794,0.9345926436018459,71.30572722132638,-1485.6452493622314,-11.53412816029504,29.90366646948678,1392.5217192749842,-261.38547925104194,72.07737449322485,21.54292300653276,-173.15388970970548,10444.84300876761,26.40415011161963,-15.738473388087414,-792.6406920841036,-134.07941134996508,-138.7303517501232,-185.5399818854512,77.55421107831626,78.69686647080448,0.0,1684257.0296768546,777359.7004750222,78.69686647080448,4.21919883086521,-131.52365315170755,2.8509227485148756,-268237.08264596725,-26.66476716008947,-80.14668410059838,-0.9950555032388024,1341.125803887182,43.004575674460284,1115.5579562208732,-1531.9830131845317,1523.528393435582
2017-05-31,-9.768382297203841,7.616623824723409,71.6763861424908,15.533003494186406,1466.7822388772356,0.1683080094682161,820.6701933591391,439.00888531992035,533.5486717381591,841.9468137849918,373.23889965694474,2278.898823293529,3604.1225136759936,-127.8312211795054,35.03328461396463,723.435455772944,396.2701791218292,372.01569307528985,-3.680525437816686,4.403235382476231,4.375584592045136,2.8497099100789933,191.97640568050934,-288.05900983023184,31.808178465996818,54.472531356612514,153937945.64583856,1405.9297823818602,-219.1648137121415,54.47253135661232,59.0460498453871,53.439743113414124,-75029.56268632466,2629.7280897058217,-449.79425594657187,2098.1585986095006,-288.49270891445383,483.6532826995622,-252.11717334442787,323.3314478454726,843.1356435685566,-215.20292309120845,555.617243475634,457.8320486756262,42.456264809695675,81009.27734827464,606.8072771892399,-3.9102075692250633,-467.4981411498727,142.3090116834915,2262.6049776325162,-32.187079557161496,0.02632412609781909,72.02415706236934,2284.170271219,-178.99411728376026,118.98289266709253,-1790.9247647755546,54.85691220481931,1.9471428294282305,-108.68663550833634,-111.54704127703258,6067.686745236715,59.331449288385784,-13.125014471840359,-826.0583911880349,-5221.603051985483,-181.00780466055858,669.5804546344375,13.626082770007997,-541.3930063998545,0.0,-122783.65320366621,-37603.531670734286,-541.3930063998545,126.4668623989205,-4898.09219727404,-66.49667169107282,-3137.8724871105806,10.602968588458225,-61.68556310161759,3.4964773448678557,-430.3317675420476,30.413274105705568,-1199.729040428443,-2185.069763554219,-22.48469017136722
2017-06-30,-11.215196249977254,16.264133994021833,86.1588457955968,15.131998261564844,1359.9219132707954,0.15945713009969598,485.77113668421606,483.31954349430276,440.6421705316175,530.6488090946334,843.0500010922441,1388.1400099496072,5722.5467250279235,105.3857162016041,224.29237185369624,35.14823542625751,725.8091839060291,397.57041629568937,-5.071561230808578,-14.894688799376283,138.99776381222944,92.84863594443237,1085.0489318018417,-72.2285618984198,32.25399937299019,726.1443471834472,157640750.1746785,765.4005491228131,-26.479148190927916,726.1443471834467,96.50343657128714,802.8070804885253,-14822.199313206254,2995.4749578024666,389.83310628740753,1499.815016330616,106.94383991071481,-222.04566673026744,-375.3409591798094,-1027.969440071674,-2229.8268423528816,-6355.739833843735,-651.1189666201485,670.469650548012,261.7264787896448,88021.22620612415,204.41028472705952,0.2507801820920346,5896.901670868443,110.42968544966423,-2475.686227517832,5.135904787530308,0.7215943357666674,67.69766315438028,659.8805007294433,-50.71031424141211,76.13708059476721,-5529.403074927293,-123.73707453569568,-5.728536474203793,-185.97242010012314,153.32217376449398,21014.756333223602,-55.81359190850344,-3.7559428643328374,-111.86373640086276,320.60966143796395,-191.8768900714167,472.83518574718016,29.42990786183873,-256.1788693679339,0.0,426676.21542838216,-3294470.9871548563,-256.1788693679339,123.95866119193205,365.23799824761954,-44.396430874098,-6266.87073559867,-171.8329099299392,73.52854900001762,3.706813263386266,-3355.692650255598,-86.40919392692922,8994.980693875747,6029.887397547205,-1421.5322301890433
2017-07-31,25.08974130141898,5.637460539603561,86.11172872490233,11.144172812011336,1332.7899284947798,0.08653356947046864,605.5693582029144,-36.17908455224107,484.0944500528317,443.2526504751088,535.5652160192135,745.7207077670759,8536.558683109097,53.78354155523289,217.98185707317475,224.14137474182576,35.12457308770876,725.3205578790578,-3.366947276671093,18.486293623435017,138.3027381101273,99.69743388711434,1081.94172321844,-54.62670550798163,32.07968549160468,739.1424883755589,158145298.09258366,781.7906581462195,-15.508348614022076,739.1424883755584,90.98637119971538,829.5351205415752,-12868.711225298466,3050.6954848650785,414.9289463505037,1520.4572379738438,108.81032431933464,-356.6973063107066,-402.1322437217305,-995.520217788269,-2258.69830361041,-6604.3914135853165,-661.8889699690938,688.5993144989634,276.13304099764366,87373.22117303974,350.01694927275577,0.560028798917142,5255.18463959794,107.46092995766433,854.7149470467211,-38.268870542848845,1.019941411249718,-13.935395431890356,810.7794336295242,-14.647449438823514,-35.35878262363167,-175.65617699195354,-5.545415979424433,5.300772929927916,-24.241330828047495,16.95481269550271,-239.60430032302975,-4.423796375659549,12.42816158755295,6.414325621512035,37.30637466524058,19.431692033201216,51.36766347654577,3.126003959015179,-19.764902818498854,0.0,764120.3544807732,259672.43327184021,-19.764902818498854,5.317803798436557,-39.485333010154136,-0.14429306029880706,-2900.951061995409,-94.27456787643803,8.270301120941696,-1.2632832680000092,-12.458120603609132,4.8174760434667405,-362.4944516014366,2250.033525654336,328.656083823329
2017-08-31,-50.97216763318854,60.98575673235187,100.4256258363376,26.561457461343014,1461.6143647240428,0.4917646383745433,786.2548928275716,-133.47870317488207,-39.88242743183828,480.0912531451387,441.18864669617335,679.8739991529206,10694.841109981522,-2.506364485110736,160.51422795435963,217.83337207835285,223.98869400355318,35.10064691273674,-4.011632157510893,250.86489816797913,106.98171225577723,126.31267633663907,1257.3074268948378,620.6709122527263,31.751744917181032,843.6502620203296,158048687.45574662,614.403194193443,-249.46548330008193,843.6502620203294,48.558914216696095,702.862474355632,11548.109802155506,-254.58432762355514,-1488.5435441088498,-32867.79607372654,520.9694534074464,-88.0169619835702,-263.08561222272664,341.1946073850383,-1548.2873310909524,-5752.351250166005,466.26993614291735,-20467.896487167825,305.7452046227446,90432.25202351625,1277.924082006928,-1.2907306388709054,5059.083968586107,109.08632053786668,3252.6115056520593,3.1672432168127216,-1.3857730759663838,-14.090775885106268,-538.5853536478328,-11.487122611410086,-152.5487684090449,-2922.064194714967,171.69196428555642,42.1830908340944,56.154207354724946,30.896094678641248,2244.8738619885407,20.97103296542059,44.75385558414246,25.619018193996453,4005.3497571835687,127.54186076714996,-155.45247759251424,7.679865544423592,135.39674841074594,0.0,313237.8346323073,412597.5868559927,135.39674841074594,-41.38213378168459,3841.5393232851493,22.44750435668574,920.7633399342012,-23.55859984354663,37.13481759396498,-1.007217244416438,318.2613680287832,50.06936663520901,-1827.1138925947962,-4589.684821411333,-23.778122429781888
2017-09-29,105.681770835689,13.516504182961091,130.15248018508618,2.309310204495157,1280.463352252574,0.003687691737953651,359.50988815888815,391.59339833033084,-135.41739062108527,-38.57691741784221,485.8221064100831,-474.2330364046037,7936.580057005668,176.87768764325793,385.292164187765,161.59263485337326,219.29687481127874,225.49355096229692,-4.931677971127147,316.9179428663481,118.70211668362901,121.55197772976722,1140.9541867741493,188.29493724027174,32.98525382659707,773.1174343739198,157892943.07978663,1231.0400741861865,-536.1044231667319,773.1174343739206,-231.27414279013675,976.8470383918983,-3735.877940079362,-271.98039500424153,-1488.998241290362,-32822.9150947528,99.98520331168807,297.7745239851804,-207.94177274675016,401.91605481308454,-77.26158658739375,1052.0152888368425,397.06629815563304,-20396.74560365437,356.3660597968827,120722.32411024866,1696.5906710744855,-4.2395329920619345,1785.2050777430281,59.625825842530546,-4958.172925957018,28.762703609094388,0.02763319065803671,138.88197283222325,1609.0978528477842,-86.00258373113866,-115.21081336238967,6606.649144121875,186.43397126895798,38.41347608398155,58.172889225374604,42.580733147824844,-30967.28540201657,18.386608079167445,8.552748665685613,44.901741254454464,-1227.3706038402233,142.06579470880388,-164.15171878331444,18.416848223275338,101.96910136193281,0.0,2384994.7178981304,2527796.4203523993,101.96910136193281,65.8404453223998,-1282.572656564509,21.38191201369918,-36677.5241534712,197.3138556187164,-16.694798061803283,2.979195068947888,995.4523735796356,-7.256379273647326,-7032.673931421319,-11991.590579074646,138.98559850640322
2017-10-31,15.734934629032306,28.883695237261534,129.80529833652605,35.72205284247406,1218.8787437628287,0.8847547581415868,1178.776222009245,-644.3455340773604,390.90640425592284,-131.60396018882088,-31.74674262578573,1132.4651067736652,6177.08289694799,13.539539404693807,33.06907424758506,383.402637698832,160.80016204351057,218.2214123637885,-5.095967466988026,308.6519028195561,123.32952662389334,111.19581525586332,1109.8734246603212,261.5552214077667,32.75232005343452,745.5006487945387,158279345.3615448,1117.9050799300655,-520.3957260534158,745.5006487945388,-226.44928044831912,847.227075755587,0.0,-256.4635421278952,-1500.5661249699524,-32671.980775685937,172.8115079015841,466.1897421639393,-203.79692709751228,279.02323632098387,-30.162859671295603,1003.4788493305358,317.58804378096784,-20341.342741174427,358.75457878744413,119909.40939512679,1657.6853286245093,-3.6719429605604965,216.45941200543612,139.9688333269849,1947.3033780411915,7.319169798018493,1.788386704831808,-102.05812606567633,-462.2404110386392,-42.002743529831605,-236.30188150332015,56.88937744703071,-47.85219842015158,-15.580590071413098,3.0125033006488025,-10.954141024470118,-1574.245263043791,-0.22464508219673007,-3.524257105095785,-33.36790091556031,-178.0323293534966,-10.889326871346384,-19.2441094295973,-21.29193838663241,-0.8298728856807998,0.0,702381.6490657926,317928.48417781293,-0.8298728856807998,-1.7771805624418278,-248.4686172990041,0.9446054013455267,-6893.052505011903,1.0831753108188877,-10.615828012286244,-2.9237735764974673,-93.68694250400586,-42.5590451062717,183.01801620738115,-1358.315803347663,-103.81800130803913
2017-11-30,-8.82388357604119,31.333623394364405,130.5057392369055,32.23552283197113,1417.1450885446316,0.7166091273025481,805.5266817994923,1548.6829655188312,-652.7009303787231,394.98763423936555,-131.03613916023372,1572.1189412098552,6930.193296527318,214.14061744133085,518.2766669788998,33.41546388089782,387.41867691690396,162.48450036970215,-5.247331883247908,102.9997370993219,167.5329669174179,107.42617644606403,1407.8370131823283,45.13768540176136,32.88378792914783,1287.9251088335789,168245697.07259974,1982.5005480515151,-231.96987046760717,1287.9251088335784,-29.01625010845972,606.4146816954665,0.0,-115.23584592888638,1149.9220473843811,5025.067153074208,184.84835949861142,388.13567050168,-152.16498898139434,-931.0481837494955,-368.22925018836185,183.7597640933722,-736.4224301475836,2876.2304353048676,374.0837867973187,96488.16382530371,1069.4234164495583,-2.3777928913162705,437.625676193971,141.34852047274262,1665.027770953313,14.098715452448232,0.9591889313292654,216.91648103547777,1203.5645041655994,153.01562934717458,98.59228453380456,3425.5957370728356,138.94227223920643,15.16588053260557,-2.6870104125935086,-69.6322327738252,44278.43842762307,29.868412571729095,-12.900875314656787,196.76969214483324,714.3547188077719,25.356496079056342,-150.51418618909076,34.97399582308435,37.61977987164977,0.0,11900274.151670277,1932148.4028345197,37.61977987164977,63.17713404200356,1186.324386100583,15.179584184548332,1277.1054251719906,12.949227606969089,-3.5417215915263114,2.97873380687372,345.16445111970097,0.8247658809114,-108.59958226329763,7320.655818184538,978.7501148355777
