date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lgr,pchquick,acc,agr,chcapx,oa,grnoa,pctacc,chatq,ibq_adj,chtx,invest,chinvest,currat,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roaq,roeq,salecash,salerec,chsaleq,tang,O-score,sue,sfe,chnanalyst,turn,RF,beta,idiovol,coskew,mom,chmom,r_sq,gammaps,aeavol,bm,lev,quick,sp,stdacc,stdcf,cfp,ol,noa,cfpq,chcshoq,saleinv,roavol,rsup,chfeps,disp
2011-02-28,2.457289066880369,0.0036281259089070766,0.6414518572908356,22.10037209159742,0.012638286872641454,539.6699873122866,7.094914527001556,-13.982120432814227,14.85306303676534,39.88808339741281,-15.22833566435607,51.9553357329805,2.503349181145891,35.601273508659844,3.2280200094732487,20.54116789586162,49.16980748242101,108.75119998081558,0.0,25.79642595180207,8223.005223210608,-1.4946073032845426,7.1336634790489155,22.63942128109084,7.651943540014713,55.50588425913211,42.86052142452879,-41.96427267612373,-76.67601779688603,38.53752258114795,1381.3232295880143,11502549.740977244,-14.010270857006901,-1.935456687981747,38.537522581147975,-19.648020224907498,276.91566690643555,18.602062947145257,30.11799731034214,798.8957852842345,23.329142258912636,222.20260099010096,-100.53980201834946,-74.067775018081,-32.69402743496394,1.1085225358969808,-40.448841103558685,40.18919220237367,15.258444095871878,-35.56629843762777,0.0,21.216205371038892,42.817336431458074,730.8286923218429,5546.091864488479,-4.568644250834929,206.56420711514428,-1640.4988020365108,0.019768703471012818,5.6018866247361565,0.0,53.916328795841764,-0.0002607269472790774,-0.2237296079093909,0.002954894848384626,-5.583451277560542,15.62275458312591,0.0,-2.2002326591707515,-0.16302650496504145,-0.4670576628126213,0.08806384918723076,-0.6669919976168899,-1.9603251498601821,-0.09063369807908828,-0.000693958449965032,-0.10820099941707895,-0.029941161311342057,13250.027547302656,20966.383892222308,-0.029941161311342057,-0.08628819298615742,-1.3446461300746932,-0.015495647249983424,-0.030026498213508557,-3.457385694055107,-3.381112801912203
2011-03-31,1.6704555819062181,0.002559148142765059,1.1132778849853187,33.59468874996032,0.03818701978785001,536.6388374460879,-23.00220006367113,7.1330870676403775,-13.910060489583561,14.817261851260398,12.181686866768118,51.65448661751536,-4.620013191379576,10.573195006855432,35.401312795688355,3.209889276525635,20.42579487200829,94.66372036230892,1.5020465424101694,25.719485397879392,17203.59459159318,2.3379774133179074,1.7755933221291602,22.4872944598849,7.474161127380192,57.729026782478094,12.486590329025471,-40.69646558923711,-86.05016616103461,3.764321187568104,720.6613504509874,11473757.010068884,238.4234584409132,-0.986030382407452,3.764321187568104,-1.7929503403327927,102.89904365140251,0.5728040403647241,-3.4924184928592377,820.9515193223845,32.01988102137534,-32.75931220023096,52.15787589329639,5.660479997422581,14.858684014732248,8.897165372545578,-3.014216552994977,146.90840260501608,-45.80416092932276,-2.072544776003433,21.20834806874165,18.9269487895728,69.26351776804341,1478.323686533513,15219.49971268923,10.149921784687892,195.82618121029597,-1566.8926033075438,0.024183676691253368,5.399138329932481,-1022.1503324811638,25.47581030806265,-0.0010093486474054836,-0.358577653794395,0.0429667585324327,7.637172547342324,21.47643881890388,0.0,-12.131954956950459,-0.17472630336910705,-10.77675529588221,-5.515599307412085,17.049374436225293,2.9204296903710656,0.6355136158296659,-0.011153106561258272,6.792025626796999,-0.03293767896116151,21912.695116567425,-50705.426024926826,-0.03293767896116151,-9.667109626370152,-18.40483495574847,-0.03349499324028127,0.10459188340491243,44.33434345709189,2.692702696983523
2011-04-29,1.890017720604844,0.0022732927256227755,0.1495701471582671,22.114855592497968,0.0006863758327484348,541.2378578753451,42.32608525271491,-23.191184728183362,7.204514943450004,-14.030124651125885,54.49058794459905,54.21403695347263,5.363125933686794,18.56523071855706,10.6638077923006,35.704703734638514,3.2373981807053056,95.42439787280836,1.5152788370133927,25.947475923524134,17357.813729002304,2.361066702883437,1.7902797558976036,22.678955848391176,7.539278087606006,58.2350328378675,12.573733695175093,-41.09231100381219,-86.81093896899324,3.7741727685952675,726.7947770142545,11576824.495765386,240.28808418142322,-0.9938029049799801,3.7741727685952675,-1.8109311394990928,103.75822945568908,0.577955964370167,-3.529168424504485,827.8068222709932,32.28727577816974,-33.10551296542382,52.83061815684735,5.685653757328776,15.024033095172683,8.977089113576442,-3.015819903374151,148.0860674133691,-46.21890613963396,-2.0669551341730354,21.396455127654914,19.093997782046095,69.95904706282877,1491.538211167798,15339.630660571696,10.254736772153569,197.4941504605293,-1580.3473511343702,0.024373130426533048,5.447699353267747,-687.5625164518532,-22.706379221036684,0.0013753310236851446,0.28711629381707127,0.02674058007483593,-2.777143650913846,92.45912900779817,10.206633271776413,1.559487957752765,0.20638272152907133,-0.5382920243591087,0.04721867661888535,2.0470356719691267,4.14045903286717,0.3654082055069381,0.0006178756122384027,0.17065997132156951,0.3534435628998551,41819.57409977727,61247.91159672383,0.3534435628998551,-0.027135919494074567,4.543290220543668,0.015382545093002298,0.03332604434149555,0.24515845857642304,-3.1865506288505694
2011-05-31,1.2818027667862344,0.0032396792565319047,0.933696849852763,22.15934274049537,0.026692018407930656,543.5445273145441,28.272371738312806,42.513592912142215,-23.2796985696463,7.248269769338692,78.89442430940957,52.30464984526796,13.2153792741076,2.4943201210907047,18.64435277128686,10.70925524055663,35.85687148813539,91.82738339490204,1.5221925753222645,27.71676040680225,24842.48280823699,-4.183854776387641,0.6702999963184877,21.583352546209305,7.498110186274168,57.27759224738122,23.205551908618197,-29.089406327594777,-16.096842509103563,25.860394864982283,71.47803409451745,11937871.685471943,262.9870972401205,-0.9563598412875596,25.860394864982247,10.108756359599933,90.00987628795008,5.696384839450262,13.79324616401428,782.5436856410838,21.349275904109135,92.75555898719506,144.16543490684617,-22.80077981613707,-57.94825868607582,-16.611132578878365,-32.365288892162575,115.02691462003375,48.60284534456922,-31.310724573655673,21.495691999971353,21.683682102710492,125.91872942556596,1845.6714649826333,15368.40159509351,-23.846548846355148,193.52226609109232,-1572.2633526034201,0.024480719378441103,5.4738191024665435,-690.8591301824629,-5.826278617119584,-0.325932642927795,0.23124659581852924,-0.02643991792653866,5.396366706499524,-9.065704413279036,31.635012512364263,-1.290925016650462,-0.139089488124977,-21.742978624283325,0.330043593722797,-8.389009622571507,-21.46099494434418,-2.8266766476784397,0.0001808622606327831,0.08099370342910106,-23.66048765767217,-59446.343426175416,420493.5331327319,-23.66048765767217,-0.43793193824866217,-6.4170221438529325,2.0274881878315547,-0.16214231848769733,0.13186454922438884,0.03139632124390168
2011-06-30,-1.9807178107822723,0.004098769893492289,-0.4188926672348895,22.23880462611307,0.005354007242863763,547.199020075795,31.600502677302025,28.46004204141712,42.78536076201571,-23.456616716316166,123.77633834906686,52.632363531019415,8.460426449065206,15.643028375825537,2.5110905499492286,18.76970708692593,10.781258349388143,87.17678711942844,0.24353407864508222,29.419069283181813,25041.97086553221,-3.1316924942062805,1.2962986665688225,22.043202309922865,8.681384607856298,58.53436994833024,-0.6773948972291977,-59.004254306529866,-0.583873290940077,-0.2722442190565477,-399.0396711367106,12007936.207281223,10.613550031205214,0.20740024536686624,-0.27224421905658236,19.616701679480677,197.7938655992461,5.728715736774077,3.4198429291783006,791.7378253712352,8.228789777578488,113.50328567058604,175.69270053024616,-43.980910668129994,-23.84563104583696,-26.835449221858745,-30.241810048445636,-1639.4179667938374,20.15975560304818,-28.893187620722493,2.322147524999026,23.09609990044517,106.41902383369292,1861.702008905801,2359.942008674506,-17.08965975508426,195.27628082612,-1624.3794633783564,0.03704109393632948,6.2953727627313345,694.7802303596244,-9.466189274892145,0.0,0.20368795273941487,0.012576471400099543,-0.28255913190678683,9.451811379878109,23.140187552278725,4.937434991737,-0.13560659169006373,18.986889533868634,-2.330398044054186,0.4246800346826092,-2.927599225325025,-0.20732551384337938,0.003750685593298067,0.031060963161777977,-10.101704984727842,29773.101854038425,40291.419955242425,-10.101704984727842,0.04450209460652621,-19.89560794632257,0.04600079744443164,0.2698076959072293,31.42195437326952,4.810229078318554
2011-07-29,0.9661175308626947,0.0027128165176111157,-0.5799231574179465,22.293096851476804,0.010238505787647557,549.5246037128315,21.02704195051823,31.73663267204042,28.577616549201775,42.94752541369026,47.95259426467476,52.851587453534364,2.743593171470227,-7.023657701701152,15.709510897704831,2.521762628808708,18.849477923626765,87.71653995422278,0.0,29.51905812017157,25113.947959306253,-3.1433447788954534,1.3068838834918204,22.143114088607504,8.717543089965094,58.74775709073072,-0.687221701208867,-59.18365212856655,-0.5692798755446269,-0.2940181740537291,-400.81655890094055,12041941.13430377,10.607479954198038,0.20881661847528418,-0.29401817405376374,19.715673766755614,199.00584535034875,5.74471780384141,3.406341478453278,795.8137977835049,8.27087792869633,114.08102595521422,175.5949665197383,-44.09786906882932,-23.88559607726944,-26.950473451681077,-30.406145904942086,-1650.497263312004,20.11118226272343,-29.04814954642202,0.0,23.176876079518784,106.38228850071219,1867.2102421081674,2372.801969173149,-17.157125562234512,196.1502635620082,-1631.31769252733,0.03729209058663514,6.312957677360005,348.3604827415943,29.02597731077404,0.0,-0.14521656007422834,0.007086203854506312,-7.243756063621657,-36.54723748185489,-1.7445255252958063,-0.6635499509720546,0.16887306270433694,-0.2705432372663097,-0.031024559721943845,1.2794992717382456,2.807642378326591,0.19504146944101564,0.0005462276864868637,0.11380813333258999,0.02043691976979556,13414.824158110656,20590.102864436805,0.02043691976979556,-0.008964877636912671,2.358782174434282,0.019381007948608087,0.025282021026414192,0.16496248550296144,0.03181532989449565
2011-08-31,0.4193036081507535,0.004841823214257178,-0.7775358576175768,33.84683724971091,0.018490213750451498,544.5987454192234,-33.0915984488188,20.831862777751795,31.45055072882748,28.324407410031508,38.09559734256515,49.79784146987123,-3.2321935540630906,-9.61485558146493,-6.960698659817252,15.568693136277671,2.4991579168891667,94.39118439827087,0.0,33.50883625537324,15401.502174695597,13.198586145982748,-1.7100001679452768,22.238614422820653,10.052533662866336,65.56797179845867,16.108195435679978,72.22593105888835,-34.52707351784372,6.812086099301272,-343.68356255088645,12081634.70040539,-27.2964587589041,0.19287538745353344,6.812086099301238,31.49878669435685,368.42644825919194,1.5750754401830511,-9.948561472321991,800.8855992503065,11.550953395954878,37.08732737317352,196.21938244171292,15.208064446558982,15.015633775739285,4.141564654995442,70.8464983996724,-1598.8908876234436,-8.708292817814396,76.4606326779232,0.0,27.480152831420675,125.25238281748726,1389.8909544942996,2394.8140713495764,70.51432227188096,200.3368628942361,-1692.230760501275,0.03716959915308319,6.316162104693968,1037.0413370420101,-24.974094796806526,0.0,3.7451833850703515,-0.01048356091504754,-105.63511340351053,71.72770784607997,-7.159423195810547,209.58560620910907,0.007146763825511937,116.27355541806962,-0.9922389843154065,1.7906743487961307,22.056327177811795,3.8723691547677817,-0.0009050243040930328,0.21056308255112555,12.019265624860434,483187.742192626,-443494.1760910088,12.019265624860434,-0.644087978019324,73.2045251522353,0.5535753875305804,2.646425282948287,3.0011981564495827,-2.990424789400178
2011-09-30,-2.1286724851773076,0.005109658169481281,-2.022373636769742,22.209748379253703,0.12490717611375893,546.5286248838875,19.06357606915617,-33.21457255354717,20.888254525095498,31.557837861240166,10.407626982226638,40.21428225565705,-3.449415415954656,-12.996739630514735,-9.648927478432112,-6.985365094538757,15.623863482203152,101.65014363578112,0.0,35.863019917009716,15459.140359680654,17.288222016409023,-2.894295825535117,22.341507564382972,11.593780897797927,66.72079645625395,19.282057678783413,36.90861466595598,-40.16682249210853,15.702051521535804,-336.7750807387289,12158875.484839272,-92.9092850382161,-0.059856219419078635,15.702051521535791,35.24539353187598,330.2392484975608,1.5859066872956953,-8.744030384395558,702.8238194185597,15.942608460768126,-64.66990727815327,214.02498793360132,-28.632068709861862,9.199087093737349,19.142901227301373,109.85937136403697,1.3769244687959628,54.02367517990005,113.67502404374909,0.0,30.08758947385978,112.02012131261827,1398.6310331756704,2256.198566596389,99.13428965434764,209.5831945981372,-1730.2421436589257,0.05634304049123289,6.918746183936184,696.1151402482901,28.986479316960043,0.3274427662167543,-1.7492091865066577,-0.037647411135736775,0.3782435745307282,-7.239565147639411,6.885808304108423,3.807701796635854,-0.23049899233985627,186.27634144610198,2.1092470022808447,-4.560024454710117,-71.46986315552499,1.6458542976014598,0.001482435181663369,0.3279118673066783,5.437300608726641,39360.18944604695,37880.59498783667,5.437300608726641,1.7329447501286865,22.754983897307966,0.20519016988647287,-1.1168829263806197,-55.261328820037676,-0.07784869947587758
2011-10-31,2.428950684316508,0.0039990673002535115,-2.5874746083228484,22.24922447959409,0.20424227738633277,547.1831846902993,3.8441140826562776,18.938158063009443,-33.24513422536573,20.941418637257975,-48.34202479881732,41.32966244352019,2.4320468615534474,-33.795489208298406,-13.012305408754331,-9.660483689424183,-6.993731242286221,102.42153794246882,0.0,35.81140706506778,15401.803452251721,17.264632092285655,-2.8737909812336824,22.389904716161432,11.611408034138842,66.63887804732245,19.21781686587784,36.17439347049171,-40.01972391656485,15.689368203482188,-337.69117951435044,12110067.380662931,-93.61908653323023,-0.06025169830258825,15.689368203482173,35.31455934159107,330.7092879223048,1.5793283595713437,-8.774294836837049,705.2800141965138,16.010612777379983,-64.9390652542571,211.20271592361493,-29.138382934240497,9.172335882465665,19.13571071496037,109.67539473726987,1.0476426636175233,54.335949034351316,113.46891612805405,0.0,30.05853570283166,110.11261268083787,1393.9564457821932,2267.7407997658875,99.0642641815855,210.04479172367314,-1732.3335867076046,0.05693348950540289,6.8900472824155985,346.6138302234562,27.697022426582436,-0.3274427662167543,-1.3330335591121205,0.021466512407066318,1.0425410074066974,12.228893258477626,-27.39251261315274,-5.235029708286618,-0.16913475517669763,1.4697446697459497,-0.12303190813094389,1.155938320122317,2.423899882303772,0.12936351820372494,0.0008295319870508799,0.11651347223155639,-0.022985693079100145,-20210.594424427487,-28597.509751912206,-0.022985693079100145,0.03789845920685275,1.1271248744345712,0.012326430096353036,0.008491740370610401,-0.028874798013776903,-0.034649757616532995
2011-11-30,2.0037391976979375,0.005074723099147276,3.5090047621089155,11.67952834440847,0.37724681283872996,542.2786271336786,-37.48601856237866,3.8833799773668627,18.703873303740448,-32.94313571919102,28.439784798149013,36.1468384841505,-13.480685151458474,-42.804756973251024,-33.4925706855553,-12.895672437187992,-9.573894043387465,113.58464505315337,0.0,34.33336713194047,9074.48812899639,4.129421184477787,-3.686537201337716,23.26785458727044,11.99342108689951,67.6666783558444,11.395041517240458,-7.9495680898860535,-69.3709572737358,-1.7632522069223837,723.5172762367157,11361535.11131888,-107.51534457613906,-0.07260093388244726,-1.763252206922398,13.400771180268393,263.7055207491614,-10.711029802826955,-23.37093881174328,689.1451213821306,20.02612053470363,-180.46003757505653,239.1262757397766,-53.53292042951342,29.94865429820369,0.9847957242463901,41.80296420170346,1.5889139133167838,24.529450911344625,42.77865422118478,0.0,28.680197494083096,123.45381641685806,922.0541140233756,2311.7232558966125,26.99406469151598,215.96250399621113,-1619.9036643334373,0.05668000406516722,4.8033483315797625,342.6970700567094,-15.492426369459366,0.0,0.13426855238565238,-0.08927294717739964,-3.6420200965486345,52.880739452668166,5.133850867373923,-5.848017034516033,-0.11048047748321982,-68.60323932584149,-4.052260330200775,8.909114987623184,10.683369413761056,1.907403391340658,-0.0004008391834517816,-0.7343765099990875,10.977673125827955,-18953.323432590812,-729578.9459114596,10.977673125827955,0.11037894200882636,20.45625914162406,0.12067600377589027,1.9353066836260737,-54.909866412408405,7.118073032146468
2011-12-30,0.805844597279233,0.002595990652882421,-0.0918994231374766,22.243389260608005,0.0002576793043976873,547.1244515766223,43.830295919035045,-37.89704557916425,3.813525756787861,18.962541377241873,45.521094000697474,43.0697206804914,11.623567786336725,58.820369186211,-43.18726206793201,-33.7918616949446,-13.010908704260926,115.78336816763401,0.0,32.08366973255766,9194.536501196762,0.6967168795369942,-5.901617660825765,23.157688441072217,10.170619229048611,68.73389329281778,11.738041093821964,33.261478853815916,-78.86727320138272,-7.583268989806859,1329.3609486163039,11497486.71424487,-72.53281239607593,-0.5981000247816597,-7.583268989806912,-18.634526051514115,315.55609499579487,-10.842647776745878,-20.31114595088596,691.2007327899987,24.637507622470352,-79.13001188703566,214.01706733199174,-12.634765937291958,23.14270646681092,-7.007971078022541,35.04106505018409,53.982873056199736,-23.520142892051638,37.22974146715906,0.0,26.144546293577765,154.5730035969531,931.7074792853501,2581.0178345196587,2.754187624447985,219.33664106845202,-1555.812171881922,0.032657186099502855,4.773965484215242,0.0,43.755552253083835,0.0,-3.4321527889171577,-0.06279525373871953,66.97616628953783,11.360223659554038,10.463870364695573,5.80980508560981,-0.01619315665828336,-212.62101045836602,-2.2794980849829685,0.7517902159274286,4.559877063154545,0.0013861173780185254,-0.002776229923837914,-0.0728026688903114,4.3413137908958035,63130.88767555449,72820.71525043435,4.3413137908958035,7.866889294006872,20.96237587060125,0.040007323569013487,-1.7426801411985116,-7.52771555520345,6.841700635495123
2012-01-31,-1.1877845137873346,0.002879039743063574,0.24240171582360492,22.30854656265775,0.0017871682997956748,550.7208200511978,36.04288666288819,44.16927254657205,-38.18318277409927,3.787680729182828,56.79309253210385,46.10154115736212,-5.0702112298013535,-1.5441811600473465,59.20700831519638,-43.471141370633205,-34.0139829796847,116.36407061347474,0.0,32.32846568870175,9267.693803755223,0.7031060247318996,-5.942955419067393,23.30600998653825,10.242528813343466,69.23611742234192,11.828433721209663,33.52880001863529,-79.46881939166204,-7.635775353824604,1338.3171043980306,11591121.331270639,-72.9527955713039,-0.6004881801789076,-7.635775353824659,-18.710803688524905,317.364326325776,-10.931401687942472,-20.471879763967415,695.2502027745472,24.779076084111672,-80.07024210767725,216.48195756193653,-12.7308306857374,23.360278343101562,-7.052068469273837,35.277162864551656,54.2925774535384,-23.663056785992083,37.48038399186085,0.0,26.342106436348303,156.14748556835946,938.9981076208495,2594.7151738527136,2.7810408055219895,220.72333567823577,-1566.0934739270947,0.03278230183161081,4.902173836333501,0.0,-119.8357067927333,0.0,-0.5899576968154356,0.03598691991353897,-19.81259467601624,66.22588524331172,-41.63805149075493,-32.56976830422667,0.4290106088220086,-0.17146053267973826,0.018754003764402505,1.4050119641458423,2.458216076056374,0.30053280627649315,0.00032607558796943215,0.11033159688897953,0.2857808819536132,42410.117638844065,51224.49938692525,0.2857808819536132,0.0030372096140194316,4.195781301866759,0.03119159004711225,0.0472843027358687,6.540610477175932,-6.524099259038392
2012-02-29,2.6622848339343648,0.0012373972156485176,1.6203788598788111,22.311093207178505,0.07982997591293524,551.3301057579506,14.803634033592054,36.12440151295873,44.2815270540876,-38.271570416575265,74.2299456304057,46.17921451068877,-2.180878121676496,4.064821424162712,-1.5458895528939545,59.2725115295159,-43.519235330638004,116.26805950405205,0.0,32.406477496816,9293.796550937035,0.7061386286588279,-5.95270177751101,23.326935991425092,10.260160534768087,69.3755446044132,11.858012885710089,33.626560707940875,-79.66033027258523,-7.647537529937972,1340.0693542854792,11626447.994063048,-72.96274103631715,-0.5992294841527773,-7.6475375299380275,-18.673921938693017,317.3840007934517,-10.965280357404685,-20.528451917875064,695.4039000150797,24.781096267141,-80.68228998883006,218.0399377903235,-12.761131274897194,23.46767778207542,-7.05741878924393,35.32337537017937,54.296400046908275,-23.674670751123184,37.52923097071399,0.0,26.40328168150918,157.01609267132255,941.4902655470324,2593.5133467458018,2.7950198244852604,220.8989313733565,-1567.89415581399,0.03270698844455581,4.872663351091139,-350.8317612785642,157.96490725534207,0.0,1.7690514653107812,-0.036559855270130504,32.172924391272836,-6.708809572201972,-22.565909952979126,11.082324091049287,0.002464447295657257,0.10951736846862303,0.044455057167536616,-0.021773746461605015,-0.17863527819622504,0.03219135959400887,-0.00017159849252472437,-0.011054628782911635,0.07327562868189119,15822.061274759471,19504.601517646573,0.07327562868189119,-0.03637037092640227,0.5827382846501905,0.0034513994845601914,0.016476588578735907,-3.6600693058177995,0.19249190596857169
2012-03-30,1.2449480734685274,0.0029553992035522537,1.4195820773543413,22.26721966008612,0.061398404042026414,548.9550492948271,-20.880670702458932,14.729868462796949,35.95083366006829,44.06344432720898,76.74809809643013,45.9687846858286,-5.397966492224214,27.044951923014196,4.0473107163416175,-1.5392300671602155,59.017173465942896,93.48093080870163,1.2274486565369076,24.164788510185463,16326.364124726357,-5.851786830729187,6.277338402003989,23.42091387811527,5.964664027158844,65.56171818544478,16.26445826955771,-41.17165036801563,-91.08942331289164,-7.737442937009936,844.2997208943917,11618052.24656261,228.17893921623954,-0.8247056926822173,-7.737442937009936,-35.17543091556247,-21.08185466169487,3.5364531306366453,-6.041790643357472,673.8902267449505,30.093441891451008,-244.44136527556435,414.0308282623847,1.2419432286037733,4.409188911571493,6.223446100913055,-51.768004629320714,-211.4623814782248,-103.0037916805452,-46.73359536422403,20.307074254802043,19.84822307000868,285.6561108378076,1145.6175085600937,1718.7109494899605,-22.90399698997686,200.77572990136414,-1379.971478781686,0.014222383417017648,4.6872110972791114,-698.0399585376531,-97.33118709925321,0.0,-2.8080023370792837,-0.01155904817638298,11.926512276259885,2.3093687292135883,-26.35238604784283,-28.93898823746744,0.2905211553275132,124.0576210402674,-9.115903901540392,-20.814530837864623,-47.217896958897086,-7.404291724602977,-0.016651100143347683,-0.22366734374773856,-8.088545898572747,101601.29047113843,-109997.03797157668,-8.088545898572747,-8.503505345688827,-53.431128194162966,-0.29010119368339016,-2.1909927703192924,87.5267621186672,-7.221398758214054
2012-04-30,-0.10939574968441193,0.0011279374832188515,1.0096077872425255,34.083667704935486,0.03092044349335555,553.9536879119698,47.41981817492879,-21.08908462927424,14.88531396449185,36.31648268416299,64.84022339486447,48.183298700167555,0.6569890738635409,23.959074218786217,27.291216059312433,4.084164450847329,-1.553245886605283,94.15891795208523,1.240056452630359,24.41881965462327,16501.90823177404,-5.92057830304953,6.347450477113076,23.62948938146122,6.024359145478854,66.20659234820758,16.423048790895365,-41.48965180266465,-92.05544726583081,-7.818659279871509,852.0967763372305,11744563.357012963,229.49940929300294,-0.8297986845036677,-7.818659279871509,-35.4956062487167,-20.995156849558,3.575149515273786,-6.111190686102237,679.6337114282835,30.333200217585016,-247.45418057046547,419.1463757807652,1.3694513343754906,4.445140804652066,6.30471970564308,-52.37635192181406,-212.83317190378074,-103.95479049719759,-47.28735710990551,20.521632447057858,20.056962014969997,288.8996988651247,1157.6705702213526,1733.068594469663,-23.18455389002945,202.5863195215989,-1392.668820428055,0.014306554923914791,4.738499242999039,-352.8390066572659,32.56926495952081,0.0,0.7065804441914274,0.030511357527992056,-4.795193508753025,116.57408787144209,-14.525711843196525,-37.129277757067484,0.13980442684330924,1.0550066283008306,-0.06797913675367973,1.8010050896594691,3.2385508757022308,0.34328818622898183,0.00040441333743074237,0.15686489663830727,0.32700075894053526,58530.317663972266,67980.792786384,0.32700075894053526,-0.0313846666103923,5.248178723639967,0.04059652016287352,0.031077426194956903,0.3819027388439338,0.09547568471098344
2012-05-31,-1.7120481142551642,0.0032550141645410146,-0.2817047464552478,22.37303785902087,0.002404724966291248,555.5001853851074,23.77650825051529,47.63788426217879,-21.183352127713388,14.968146212261335,49.59016131681716,48.37519890178532,-0.7903841804387586,17.01285619008825,24.025961845940994,27.367406176998387,4.095566396787831,103.45627791419426,1.246288889790795,26.440489810186943,13573.95473378493,-1.2288482482840029,-8.174862210138432,21.989558854410877,6.170601599360117,65.22976732926196,15.002116067013105,27.98509849008452,-3.5363276365672585,8.429229045381978,73.4188431574556,11776635.191382201,256.309225584235,-0.7803985903473516,8.429229045382012,0.24223219660048478,3.334951623549955,-2.5513291613262243,16.19586335660431,680.4883697673056,20.93510437646502,-114.18613641720458,5524.382772273351,-22.93067260235182,-39.97613422014218,-25.11280575263716,33.38294335357943,-227.88471040251028,26.438917536909358,36.254926556777,20.636323994745894,23.299968494716655,3327.1942788621855,835.4427614674065,1646.1847293240894,-4.369547851915315,208.55605523739564,-1338.4035285451614,0.014323440052002,5.615283853188864,0.0,-50.73774922273613,0.0,0.14083834430628173,0.00934233220564984,-1.4698449256009605,-3.809631328299247,88.44009935945707,-5.607746624803923,0.010793698082269931,-104.88873185159537,-0.2912566745629839,-6.847380772222635,24.8991882311189,-2.6060639796812026,-0.00014815804068646354,0.43652517454851747,-22.998132764362207,-405746.2567566391,437818.09112587664,-22.998132764362207,-0.3074465632340009,27.444986924264867,-0.09864122598064995,-0.11987988101348668,32.178445070186214,1.3967220294657494
2012-06-29,1.463419158881717,0.0030047160987323163,-2.107536615255134,22.35914478856901,0.13465500990924884,555.1396254055577,-0.6258918923075267,23.79357899062976,47.63920472180976,-21.182920144886477,41.55300938175796,47.13838687920174,3.040684774888023,-4.738855606049858,17.001813610371144,24.010367251124016,27.349642742041713,99.13579391289045,0.1631690489221867,23.42733516560071,13682.929920727405,-5.835318636844371,-8.019803415988774,22.395118721080202,3.9746811486563507,64.42260771242269,11.540670837795883,30.053161991469242,-8.318214792605653,0.14179233304571426,-360.2173551139523,11782220.316886835,-22.031268172285802,-1.4125050116398534,0.14179233304576755,-9.691397749121396,-188.52590054247264,-2.5530284134621124,14.228434026090932,647.9248411761828,7.81778320297548,-83.57676798660661,5563.190199743011,-19.966543040785766,-33.45641307491166,-23.8914034133976,4.726097810845399,16.496939516974237,69.05403664715455,7.398080461400941,1.5154303211726312,19.97926369910264,3370.127714629905,835.2195026526639,2056.785608901,-31.669884329764585,204.89516781962806,13732.68627721515,-0.014078195345554777,5.537588652269475,710.6029202897607,-21.830182386602544,0.32985854649110846,0.2890371135758798,-0.026040504586992252,-0.4876298100459593,1.2379345348742845,2.037473447210232,29.327530087509928,-0.07053567811831685,50.21708463344079,-6.184876737650361,0.2208868520284284,-31.528456315762753,-2.30768551150409,0.0004825441892809673,2.2030489513042966,0.642802571610126,7330.22109613847,-1745.0955915041268,0.642802571610126,0.005410576953622126,-29.021002017131877,0.30847267698305725,-1.8252296655434004,-7.061097511283037,-5.03081456604513
2012-07-31,0.8541594867168693,0.0030525404790970947,1.254724424529921,22.286848403083937,0.04788337203524948,551.5149014862654,-29.06210959692619,-0.623596496298584,23.634225620846372,47.32418619934634,18.132969328254134,45.480694291508186,4.654418091943071,-35.23746348565396,-4.70791376281038,16.89080211408345,23.85359416467291,98.50130782895977,0.0,23.270150871416185,13591.699844582954,-5.797916790749415,-7.9661984429548625,22.249708729923466,3.9475968020115073,63.9976520758691,11.463625006976617,29.841165599991893,-8.267443522199548,0.13681370330550102,-357.8730929720267,11703439.948430924,-21.90382125658619,-1.403688488866608,0.1368137033055561,-9.636790506548241,-187.37893295352455,-2.5359462169451974,14.132638141889288,643.7203649502667,7.767575638602018,-82.97359716213703,5525.930662719966,-19.841782852829127,-33.22852187036498,-23.732167950545726,4.68534506451601,16.412099368547914,68.59539436123096,7.339403777859985,0.0,19.84483994406521,3347.5860910104157,829.6738171707824,2043.6047865933083,-31.46756073552717,203.55701491213344,13647.351471986642,-0.013990369870631725,5.46009177523942,705.8483086035468,9.171934780496002,-0.32985854649110846,0.399462856164277,-0.007522132016975158,-4.808674168105503,-98.30229292832973,-14.35293747869622,8.810816628460259,0.16167576708740794,-0.16060528571646415,0.1158008492855771,-1.448351027817381,-2.64083164840099,-0.23705941415720844,-0.00041300426365810383,-0.15092476875426897,-0.06572721272538828,-33763.23815692775,-45017.130298983306,-0.06572721272538828,0.02142553218556742,-3.9789971638539328,-0.03229616334908325,-0.012908473998774816,-3.9333835363459215,2.5982090091574177
