date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,bm,rd_mve,cashpr,chatoia,chinv,ep,lev,lgr,pchquick,sp,acc,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,saleinv,pchsaleinv,rd_sale,rsup,salerec,chsaleq,O-score,chfeps,sfe,chnanalyst,turn,beta,idiovol,mom,max,r_sq,cash,cashdebt,depr,gma,quick,stdacc,stdcf,cfp,oa,ol,noa,cfpq,dy,pchsale_pchrect,pchsale_pchxsga,roaq,roavol,roeq,salecash,tang,sue,disp
2010-03-31,9.823392989450342,18.355601000219217,0.0,13.747087253213873,251.1828041619094,0.45963078414916086,-350.54861609687646,5364.013411515877,-227.86272049980946,272.3152531293515,80.38517291166666,-402.3235300899683,523.2752748430879,0.0,40.316910290830926,-183.3283098351474,145.50415406486007,290.2431484587595,-140.75874524059998,2.9438257606177523,5127.114832371508,3287.1605623840696,59.089875044574384,-25176.585354506875,-46.318761335207704,-23.083000016847063,-38.007837069995986,5188.551174596103,-24.20379947794519,484.1665743721583,2259.9259006176653,-536.4666019256987,-69.36464383624424,4694.420949363276,-157.74977224754505,-412.5267587944483,-69.3646438362443,520.3552701616849,-80.87163370124922,5387.147317266663,-16.282067815032722,-0.8039085844535219,16226.110264770405,-757.2933959662873,707.5066828106518,479.7790471177654,211.1703812033265,-49.62669312687351,-13.065890425548156,11142.477299397564,57.175846382247016,151.7018441093693,-469.961017245194,11080.49181679778,-50.06472389678103,-12394.998676766763,-271.13472900231176,22.05608442830569,-748.9095958982136,-202.33133526983283,-5.058983066175074,0.2884169935281591,-1901.1382669244044,7.423042337703691,58.65907966909207,30.98577679080813,-2.354238311620918,3.01664273027086,2.599883293014102,93.93002189282379,0.25173155796157953,-20.414628544728316,90.19545529899005,-277520.3505216185,-25763.204517787322,-251757.1460038256,90.19545529899005,25.01511548619959,452.5455921222143,-443.1612547665774,-9.180553300649088,-4.7954108916107,1256.288044552734,-80851.88369234031,-24.195586375353287,1.6481042056658461,407.36791802370385
2010-04-30,54.57444898811441,6.265873447692403,4.134156534805015,25.294104358018835,217.47528323417532,1.5475749645375056,-242.9719377292295,5423.403414260548,409.2539776100343,-230.95997058618045,273.9929470582444,82.48723245614063,581.6262329204152,0.0,-36.48183844485676,181.33027878113683,-185.35810879144955,147.11516646291284,293.4567014574491,4.465599992943882,4918.93538800201,3317.263062812926,54.5087672403357,-26771.98178409093,-62.179694468689966,-14.054729674040843,25.985685737522733,5314.4961598741265,-30.629929137773203,153.9137806487716,2332.0491027878797,-514.5711993850815,-95.48980793105518,3818.748588974278,-130.266214614931,-484.1590612179238,-95.48980793105525,6.638412352504812,29.358002724613456,5596.709252574021,-18.5124358285235,-12.492239772748253,16829.22800706688,-238.682415214182,828.7403642641941,194.55479395297704,217.6001887163778,-46.89466019850094,-90.48867812460136,11183.77919813497,-2.2152321887311466,141.64916062446355,-264.60655647679977,11309.390453993034,-57.89723619526197,-17053.015258481715,-24.91281886247797,28.06353494129123,-561.246017704642,-320.18749521013297,9.503029375865367,0.11007155361148335,-351.09554345899323,6.685218732522799,4.651484660542813,2.803888156447215,18.031800418613727,10.19714145537722,4.21331466473697,504.17750934863943,0.03559681704155171,2.432013300187691,-37.27437997784716,97190.18108553812,36732.11040479317,60458.070680744946,-37.27437997784716,1.4392140891122267,1.567696645555543,-33.62085420099356,16.594646452327673,0.42398247823150825,-854.6790791588429,2902.0886975636313,17.192494797834115,5.327546024606226,301.86626493323
2010-05-31,-35.9185970762885,8.25059237417375,4.152230440510284,8.221691027929506,261.26543149196897,0.16279492269802387,-319.9216759546637,5472.882163395526,135.85987515853938,408.4923772234288,-233.8953283486958,278.01259466096815,993.3709525877762,0.0,-103.36084992084704,334.84859950179737,182.9845896794919,-187.04916635521303,148.45732633179313,3.7326805012327986,5654.772996971661,3321.0606827466213,41.306703766607896,-29885.504983181658,-25.387846701988565,39.14221084804291,15.220615811149711,5348.196956294875,368.8210824657251,476.8096266958476,2306.0335344575437,-80.11342707447952,512.2019362873862,-445.4124277700973,629.7895808861542,2.6547430303355446,512.2019362873862,263.57640547246655,-39.39683017896351,-7648.680975889478,-2.8395090090392805,-13.890841642725515,17624.499615364788,-996.0370113246317,-7075.589233303453,474.6523394799951,-3.374925770482695,-24.61597880347945,-789.1387808721047,11014.452389849817,-221.3754506724599,147.30501024639833,-125.45724518908855,9987.999124939237,13.890827869002827,-17046.076192651144,-114.34641789000015,23.188689120833637,905.405795682948,1452.0227027555047,-9.025442218460626,-0.037755397644005484,-14.417030169266127,-53.37949024750242,0.09242879577491436,-68.65833204767443,-2.6356376706419837,-3.465176850753096,-16.307610349105914,381.3567062618986,-0.05173914907657551,59.3918124225396,-533.4353630952979,2587858.1609910633,831101.8635634016,1756756.2974276636,-533.4353630952979,-48.976565449531904,-1423.1741069072955,110.79601839503914,-13.575869521559728,1.994352142834174,-1740.1383992575593,2961.8154619530615,3.5321840898509436,-0.12921342582573325,189.77290661198913
2010-06-30,-31.852960496752175,5.507289398296744,4.197145676018485,-34.49135033964644,267.1936918325785,2.8344340179794676,-456.00137557518053,5584.494665708917,715.2171216953002,141.84560550292156,411.59905540031275,-239.4719366822003,771.4912060944603,0.0,0.0,110.57668967654074,341.67741272501917,186.71632870276474,-190.86379727348344,1.6322212421132418,6280.888658397807,3260.396515241846,12.284027947783523,-52850.2887609848,18.757719342338053,56.11635604414642,33.13612800442035,4966.497880375374,562.9507226498527,160.3944476450122,2170.435752951486,20.046835865116485,570.476557747,-2306.4259814645916,641.7819427827308,119.6186831067476,570.476557747,340.35218673347254,19.9246103293098,-884.0337788773707,15.17579177257917,0.14662053912542616,17368.30247326577,-964.8982183689366,-7068.761667661543,174.03804462240495,-67.32721444954241,1.8161713795074856,-814.5498338898435,11620.025741882215,-245.94038276710344,56.13912876574035,117.38457916108811,9276.983146710832,119.65084503027954,-18260.457341519766,694.4292315924896,63.8966812712583,3814.0648873739387,-698.8853500405862,18.22638046230827,1.7309650225470818,-235.81734794002023,-135.69065882589643,3.063278525725316,22.506659628150828,34.71060816347136,6.309517779998885,17.959134806502334,-112.63492039870835,0.19853085968349848,19.966159445639164,-153.5679196852821,96640.10967015848,53576.0022406932,43064.10742946528,-153.5679196852821,-5.304400251890858,-692.1189922894742,118.77598396111262,12.54781811179532,3.3233344094781216,43.87984486970663,70900.88386851917,66.9684997873951,0.2724360076183011,-495.70136783714224
2010-07-30,26.51075057723475,4.148686105564776,4.1705003206077,-23.899249673361044,244.75153532379264,1.369557825298071,-506.73327426527334,5512.307180406824,-483.3896635952905,708.9221874800794,140.02019028942917,405.20354228580396,-50.97157046000173,0.0,-33.697563832222826,-452.9909915338455,109.14732970064296,337.26074932294,184.30275629546088,1.0794432110368815,6167.583536348698,3186.50853257372,5.904521653465814,-54717.96532693377,54.576558666387115,53.73267188615538,36.98356545280082,4849.804727114032,593.6978059500314,105.10794968686903,2121.3197000289883,23.29531355783589,586.8417791318143,-2341.196108713838,638.4349532245287,120.19646861866241,586.8417791318142,216.21101623851786,-35.189647359562784,-697.6744329043231,14.963798642195584,5.3606578358783405,16983.906857672853,-956.391506704518,-6964.987634470886,101.16869765241356,-84.58807458273026,-12.118560776330817,-681.5004225666678,11515.445763600123,-138.22227110923785,40.16814258832862,171.21294741284603,9120.455160309806,222.18788434982682,-18112.462649991565,764.8440935881233,65.97899844466146,3319.4128807623383,1211.6060383839235,-11.215262678393401,-0.2280866901921641,-539.7123852892382,-47.463882926506244,2552.111637519097,-17.471512784805213,-4.3829916397234,-3.912523591998081,-1.4340173482689806,-271.9223438732006,-0.0360072570794534,-10.468091441442198,-6.118688480016914,-168546.43785895407,-59866.982309293,-108679.45554966386,-6.118688480016914,-0.3719451427236997,30.96330097600753,63.413879569161416,0.16724687657284676,-2.0497685816429794,15.968190700093828,3351.216272126665,-30.880297490535213,-7.36415087987018,-258.2628775150247
2010-08-31,-37.90695096203875,11.072745591182159,4.1471034180961475,27.784657120833497,228.0487641696232,1.8615093319198688,-586.7747416353731,5451.498486894704,-405.468060592673,-476.32901134581715,700.6029870424376,137.41458901669202,179.81305094517808,0.0,44.34714586917956,-312.4007035521864,-447.99384796647627,107.94327733160522,333.54027713805465,0.45274669819026203,4252.327008658148,3325.6302058783317,9.731011547228299,-62320.60613905298,147.48787854034538,8.205551216507377,64.86774093764254,4706.459273289051,175.0460656215556,-45.44196754185912,2190.7019818632525,-20.42569912104024,38.27373760669175,-1636.5281598358238,-37.09216714176788,-34.953172340097346,38.27373760669167,184.5329263106282,130.45481975272355,962.2994197359448,-44.24076234717474,-135.7711105087445,16274.40109259011,500.2737238240932,2360.903334659573,-119.15403824271303,211.09506273684315,12.352945362222462,713.6855526907933,11806.617513839814,803.3282223572174,36.36621433028265,261.78351765092737,9549.425814414646,759.8860987823813,-18088.652808155348,764.730378393591,65.85754150645826,2193.0807940479317,-1558.6800771044377,-0.7532020211541521,-1.0703311615299853,306.75615291634404,-31.574492948689908,-38.39384718504107,-28.299261396063912,46.98488704367924,7.587621659794138,21.07268515262814,-376.4970494657173,-0.23009341747444712,-9.95900932595896,68.33770985749203,-343394.58309258893,-81949.26073368918,-261445.3223589044,68.33770985749203,11.736054687925488,1482.499355011957,435.3388683858101,21.45000427297839,-2.9221336413527865,2342.5027909546952,47263.92362448851,-49.10729736428675,0.10794350689439813,292.37652594978135
2010-09-30,46.780423334006024,11.530070699952354,4.166739040763878,-20.36292218066489,320.75375160382623,0.9951393540109755,-717.6602079240508,5504.741809881612,368.7925325662636,-410.9244861057363,-482.3888368533013,706.2544159130406,-1025.9385793524684,0.0,7.181905914313496,368.8052799910452,-315.45183740108183,-452.36928367479885,108.99753035819009,2.6168404080940064,2522.1959889430113,3405.15983962395,18.661400757831174,-19205.267890568917,145.76349959896382,8.417750310606626,95.57121381388649,4497.157320256305,50.71552386809201,-15.932937139599748,2232.0145394479487,-49.681819464720405,-19.98351190759933,-368.03693248443403,177.54671360360777,-383.94173621803986,-19.983511907599414,107.63976638962653,155.83422982244133,0.0,-44.58324438890525,-132.40313790335193,16346.581364919472,442.43246881325257,2428.841277520687,-43.24609503596349,252.4656486709785,-15.107273269831575,742.2749552273289,12298.247113938694,833.6597625660455,61.91696626857979,305.74811573263344,9819.220807454829,779.7314928178776,-18084.96534947097,110.28882137026069,59.553320861227284,-62.32109016761552,-490.0931977794512,-8.894354675208092,-0.06055010343308709,349.3987823017892,-84.58355506929308,56.92841556637404,23.831959264909756,62.75108403849919,4.539119660375775,25.087735349933098,68.39616149310496,0.046570924906006006,6.969609198291323,67.36438772231608,95964.59221686423,83854.651487845,12109.94072902482,67.36438772231608,5.395098133418578,490.9070738856193,36.22674957445042,19.65309017394403,9.907451231377337,70.49036603594573,-59212.81028304889,39.400422257193895,1.3186931882236337,-367.4440558981785
2010-10-29,22.98390232962147,7.931820597970754,4.137890300808222,37.70068268709991,266.07010666998576,3.434942378235038,-741.4946571298847,5429.865987404306,-485.70733111717783,364.37737482479037,-401.89793248668906,-473.9316119533931,94.3326685069623,0.0,10.194274334112466,-265.35844330842195,363.78876883992604,-311.161042920043,-446.2161300213764,3.1583369105810677,2654.7001981952953,3374.023846769151,18.332196588326244,-19799.65953233743,143.24130124096683,12.498799037867629,97.92378251714284,4531.843425827721,57.70663566700021,25.423059947405484,2302.3010593187137,-42.44944821630205,-28.807260119932675,521.3915284732263,162.5391555798983,-364.81113163152816,-28.807260119932764,238.36503310348877,156.18407635170004,0.0,-47.64466879606134,-129.11358603109596,16106.79096391469,415.86934637151825,2428.591306137735,19.706434041643696,295.821409505579,-16.39330723660988,708.9293080850923,12076.623502936021,813.888831371541,62.896791368102946,339.236534045157,9800.876160808479,767.3399122082039,-18149.567818329342,77.33004955034485,55.6952913877926,-47.32544843237909,-316.87752853552547,-3.2869034682427127,-0.499680425853974,781.1529028638913,-49.92528114324227,44.17524462284928,-12.617728218652928,-3.126408326612193,-2.1429851962127486,-2.5686868634533084,-191.08419939742453,-0.05277953890906151,-15.595372427870416,7.981274259769975,-103614.91375196353,-35001.269243246876,-68613.64450871572,7.981274259769975,0.5372357154049254,77.51303500807035,5.710324381046462,0.730408259476846,-2.8581448542051078,8.510590657936177,-660.3147063944489,-37.200506011324705,7.77392027363164,174.16657717873795
2010-11-30,20.53093735413391,7.5530663064169214,4.17296960747553,15.883349333243734,323.51239888686285,0.604559366044534,-762.4119143592651,5523.0295604414305,633.4982110067687,-498.48136339251715,370.799778963568,-410.69980364064344,814.6703630779168,0.0,36.250391386304884,503.2080838126733,-269.9113624359896,370.030518012838,-316.49982561111403,4.541382443174824,4126.05363354937,3326.822234766081,20.692848762263168,-235.4106491087137,83.86261201078833,11.805559330793486,96.07969170455958,4376.544955058267,135.5937626335244,217.73791601591319,2241.293647211749,-105.4996635989162,150.72618964327728,10117.396148881708,321.18183863862384,-394.8178781366375,150.7261896432772,-3.467976484207569,77.93162517485428,0.0,56.47780878852613,62.45290102759992,16688.705439918565,251.3255316759626,1325.324387499891,65.92911055905827,69.00430358542022,-11.958172791794405,178.39238241645307,12110.040289584644,272.13843374018603,52.74350675775144,335.2598623845705,9631.14140714049,322.2541799404193,-18610.791953197935,91.3254024566557,56.93103595400933,-1069.4385208503377,150.691508227932,2.2895766029621427,0.22973964769038702,-601.5156009235313,61.30940268892277,73.38055170262305,80.7550662041964,-2.3579319400508894,1.1823235027767396,-3.2008073001633193,591.6052515315205,-0.02652359618591671,-6.144698298827734,70.1981720510696,798266.2916736491,206380.20855978876,591886.0831138641,70.1981720510696,5.589449288293807,-652.6492992617286,-234.24054142737214,3.613490017817,-3.468641489034212,-435.96860326990424,-49014.155467466924,103.16142527989132,-0.2070364490794887,175.56872708784363
2010-12-31,39.30986030136922,151.87539309280308,4.190276794653804,2.5064016262491826,276.6527195221808,0.01499196692705278,-692.935578121667,5568.571876850808,315.1204031500299,638.6980668602349,-501.3654561841873,374.34284024778515,716.8643273203069,358.73165439791114,-3.360221897410387,211.95355041371877,507.35748434040147,-272.1370229246804,373.0817504475093,3.324065384469505,4146.896220556962,3328.5387879198393,21.25904217705715,-876.4580405495504,-9.296882839760514,38.44654961824709,80.49183467019382,4644.935034948928,334.8016298235572,150.81103196852047,2207.180911811868,-136.56465607823208,305.09202648136363,15682.758865959739,354.4736386818026,-87.02495024486218,305.0920264813635,-1.5883506062410302,-41.682116421094065,34433.79202089281,114.75209539131464,190.70216192139517,16817.98656245019,370.72386645758854,1336.080338837715,41.59244116037775,-185.46592374133243,5.952007963956405,-329.49669850558456,11718.766362310753,-194.74079406376623,41.86323238322318,256.41798988505525,9522.160581170878,-13.973485339279136,-18365.221053955716,-220.2715450862173,36.82722636250506,62.38002454522464,-292.54512241129714,6.5226067046265825,-0.3688887672972143,-265.3208709645869,24.620798682710415,58.298057803429856,-15.741056160527819,-30.573250019413308,-6.15764086157111,-15.776057836315772,41.94876037623362,0.03258463613278906,2.147791042032054,19.118516737175696,251081.049525138,83447.13539194595,167633.91413318645,19.118516737175696,-0.29355481898689106,-290.8328104539387,-234.68134468472,-8.345027268159868,0.4985123820642343,-1.002464747260376,46.23328929449053,-9.478201278816869,-2.0227994643007583,-557.9469651654776
2011-01-31,-0.9091068957692826,7.977218648405928,4.205032013846035,27.74000747812107,332.6000757517809,1.829969456480776,-834.2790561972124,5606.455431416652,272.69527232354193,318.61544507857207,645.7123051432649,-507.0315369846663,1766.169283515301,287.3111146928407,-28.707162796666616,33.53484674025507,213.3954917354968,510.8090883364457,-273.98839846321147,3.411173035668478,4677.222330138714,3331.1019587337696,21.069237628754188,-131200.3162082462,2.3130449879454513,20.217066503491637,76.09038880031372,4662.972725779834,341.88057072681363,214.7438236907334,2226.3489315738025,-162.23518686892157,298.60499504370324,15029.746802766886,305.85044501479325,-112.45266800177002,298.6049950437031,-13.136240136536895,-52.001407574571786,34603.7487682929,109.1562898979671,186.3604613539402,16968.666976259414,307.0707265597252,1338.1347287524757,38.887298597603994,-172.28684832778495,34.94303831594747,-174.59532700846952,12110.135507799258,-39.00087100928399,40.67966648502404,206.25807221389456,9576.17452556709,19.94254483283255,-18381.994665975602,-230.47345522287708,28.81506740879982,-144.20411635628003,-503.60334878352705,3.6601501675745567,-0.22764051736476176,889.7122409355686,13.939655295259627,13.407478524240105,19.02274583245776,-3.4911964616076716,2.4968037444750735,2.639368227887701,151.17726956724437,0.03930618212124681,6.300796613814896,44.1192574444255,4853.2446044795215,1598.2612340450287,3254.9833704363555,44.1192574444255,0.10404338570914007,-20.90160523248153,3.553688206525649,-2.4668783650399178,1.029166319795678,-91.1201863694181,504246.9054117508,33.22234245014488,0.004907857701070939,-409.9797661854559
2011-02-28,19.985825212014717,11.739166359312941,4.232924746129813,8.339973864577177,293.3267511946542,0.1643193967136159,-835.600385493147,5680.905088264629,543.1331790261806,275.66431190362533,321.89016530886715,655.0999740847002,1140.1288903149232,277.62580858657003,53.927434173608326,374.76135523358914,33.98016515271779,216.22922890276047,517.5922620915373,2.876054945749583,5000.7238273275925,3300.186493255856,30.704341875587808,-129553.98532840014,2.9633749229227364,18.29285176714233,61.231619570411475,4579.371759947683,242.47258777398307,286.27797300177474,2218.1259462333574,-209.23882042233504,206.37927879903384,14414.082992751886,239.281878899957,-113.64792474539497,206.37927879903384,-11.743339920833881,-107.69278994136465,34396.29838691848,72.97801238929455,87.85133810798307,17400.62031599564,206.47132715376296,1330.306417366801,181.31267425353818,9.31356940854158,38.5144785535213,-125.14370320758664,12214.403215985432,18.365596072399434,79.80843971011795,204.3528163510776,10013.684837941075,27.46884163625801,-18766.849682578333,-267.391602442724,28.615566701565648,139.822996644273,1111.3021078030074,2.7855230503979556,-0.09227073438613331,-348.0221147294494,43.74683925468241,57.36175348048482,-5.913798719185706,-4.620927248171256,10.073863680284887,5.317860224607216,226.4312049708078,0.06891615189931866,14.62424147385775,38.62151365357579,166515.8542741239,46928.01258063968,119587.84169348516,38.62151365357579,4.430765324404142,240.83758332729877,-20.306584980602125,-9.388916950931915,2.6672859876229325,-38.28521215067195,8032.666618136573,12.326756861036301,-0.01746952300151494,248.0538466061971
2011-03-31,10.637610737697766,8.516998116808638,4.231867053420654,14.515907761040149,251.13402637398735,0.4979163463008663,-768.6382513886277,5679.514112710022,4.13535592320661,542.3106793897282,274.1825955331152,322.2496703894306,1089.8230834702638,325.93797378112504,25.120988760709363,111.90134978611837,374.6695945236599,33.97184507372783,216.17628494983023,2.4793029462938834,5472.309641142037,2807.0805175733426,41.72563824378577,59542.78002261713,-104.24561301296933,7.931041919749308,32.28665644537857,4019.6744836480725,-166.96549807867953,224.77357531966027,1872.9336032235742,-341.18966299402433,-89.93034302515693,9132.860478604307,-169.11958652532,-110.0394785910813,-89.93034302515699,-24.071329677153475,-139.85032840351658,27349.311864368483,60.015400588499745,-7.190456740809638,17985.426962551675,-527.6277777680358,872.6474195695242,424.8391156397874,101.4455505588064,50.842852872571655,-278.5192803930861,11655.624745383964,-243.85033455942704,139.5606517477411,132.22137107153117,11258.795740287154,-261.0966937320719,-18003.57436132757,127.22308489686358,32.716787497039164,-1724.372589879421,448.48839091862055,-2.7034378041817035,-0.3178477242880646,1118.580741309857,-20.288323012577962,-29.748065742776816,22.51366775004817,-49.612050869534244,-0.31363763450923443,-12.691447058588722,245.06069942335853,0.07724978227413803,-26.352782757590035,30.89207849247856,-54861.18823891878,57033.6132699037,-111894.80150883086,30.89207849247856,15.771996391374998,583.2373585477629,-496.5500175603536,-17.58617966066946,-6.954052605207963,-250.75329607898888,-307062.9900243424,-11.598973171609487,0.6964090392150075,-80.72299781412153
2011-04-29,8.688593895007415,11.602411105466741,4.246234291894147,1.9485924521152853,277.5539537122651,0.00894207027551232,-749.608301668763,5717.950741260694,277.3344979369644,3.203376226414065,547.1397437724575,277.80335150582596,981.0531444874634,4358.717959725407,23.143316137070272,196.13386832466963,112.65865235297389,377.2052050967031,34.20175262644571,3.938286379007112,6104.615362201428,2770.586662229695,39.25440840352232,60269.99647964031,-106.37277410000735,10.460994163326891,19.693927830384897,3782.0906990579933,-212.43069982698088,78.82402482565485,1734.185127696219,-365.47355285877813,-147.6271840707184,7967.188853803405,-170.41831847504156,-159.86964799935487,-147.62718407071844,-20.907843169950397,-146.39363715930358,-2544.467534947041,48.55984164503232,-16.82392230423862,18095.825696551718,-4238.628302335923,823.4121318392674,323.9195858168912,223.05296665932124,34.240503736499335,-310.6747686158326,11608.489783267127,-290.17346028630567,133.42635543291937,124.9286932487542,11381.332375178648,-262.2471800777783,-17828.14789299319,237.32488351826794,36.281932482103606,-499.6340038009316,-1109.5129791053964,11.02816827209358,-0.5991897164749247,335.34242120491524,-1.89349613667423,47.39005376972,-4.9322863735751525,-4.726565047972144,6.477350828569399,1.8446828417901884,10.181842248837711,-0.031960434338060395,3.623904239212152,-6.715312479065403,55165.43610698357,23860.38499395922,31305.05111303553,-6.715312479065403,7.524773753701339,52.143279888330255,-99.16640055649634,-5.923222054018517,0.7941922445715619,-2198.9824582562055,-1061.444393703132,14.757808319483047,-0.45905966545241506,12.204844459807646
2011-05-31,-11.994026875840799,5.024341593577933,0.0,12.161964928067531,269.12562234852624,0.3476796476155798,-706.2180801088227,5741.068324131333,159.174028363007,279.74248310367153,3.0857620603641216,547.9550429223989,553.9785632474892,4792.458953804831,20.02614760279915,26.345702178600703,196.92683439938867,113.11412947226263,378.73023967336275,4.037143542960582,4815.386478276031,2698.416580187581,31.94482060091818,73719.93372662926,-45.8026347654703,52.45395380245074,22.569659751867597,3703.3186062218333,135.32027752824945,-129.7448550339842,1694.9598745855492,-107.01757408037425,21.48255577128191,2310.6679941582706,163.47028850160902,-218.65612856640422,21.48255577128186,226.93849927890963,-74.65292196340596,7452.903543751501,104.46681031557095,78.95557210966585,18011.137440287042,-3901.739426732525,-137.15224377902354,50.0374117315177,70.83229502952483,-22.989602699383443,-424.92975167683755,13528.084088689024,-44.004510413529594,135.37529258359598,142.1129959709291,10976.57336356872,-11.742550166328584,-18334.482987149357,239.62816254859257,36.38900440988676,449.73553534148954,645.6226831218405,2.6482796112336473,-0.3880953046215794,473.58803352808206,10.179500923004412,14.835026391185238,-27.14692064385406,-3.142424460929192,-0.4898240018890192,8.467347407231614,-330.11194639977475,0.015976621120884715,6.591526383432779,-257.0189254034938,755499.2486191001,216379.07271751948,539120.1759015732,-257.0189254034938,-32.30396173498399,-649.7165912581613,274.82784261266363,1.6725072044847522,0.037859219126630705,-66.86076265079873,-36604.03395527066,-12.342041784763751,0.3147268625712145,32.2263043542805
2011-06-30,-8.280394494907274,5.1886968578527535,0.0,-5.446152013621426,234.20011501108195,0.06960908988725681,-644.799962723913,5758.476531232213,115.7948778493747,158.89252017013624,279.24020666147686,2.479502006756473,402.8845671760815,4672.139118694794,71.20062679815612,164.62019936935113,26.42558825795904,197.52396073953975,113.45711688866604,7.125183866273607,4947.725048441249,2654.528581060628,10.21521894081939,2643.582037319443,114.7714677862985,96.2896764008389,37.96336069816969,3779.055132966139,554.8333278239833,-359.9504022585949,1779.030613613415,46.55519061530188,285.8861599854429,-905.5124323506495,434.20330104071434,-93.09888732075987,285.88615998544293,258.7708377793921,36.52778861820437,9741.14922104808,76.34980843665242,194.12258580246038,16927.002739600008,-3719.5280283108896,-84.70515291532963,-305.87722495532194,-63.80437715505475,-12.90395328316144,-290.2274999288437,13542.508860684004,133.68862778804697,54.17757258187997,214.12388499811007,9854.556175193193,472.5875865392843,-19065.097816503756,799.9720056352386,63.01164256135057,1114.4425473111512,-50.93294149550729,-1.6340026979121376,-0.2913987842694681,88.2394078276165,-110.54420214108677,-3.3190978172574432,-35.94357086325567,31.94841349111738,-1.0255921242547288,16.91801351969667,-780.96633490971,0.06998267290546245,2.536990943243609,-147.41210744837423,249873.30266725458,37325.52499713376,212547.77767013013,-147.41210744837423,-18.946907687540577,-721.7589196007398,420.0124365853631,18.49486175929185,0.8115367000362994,51.970421259752584,-35761.03659619365,11.026161451776716,0.7983811993003105,-316.90072923142725
2011-07-29,-15.05187432064635,3.0270972684757123,0.0,-7.5056478360596275,271.0692572161569,0.1325117264702676,-623.7748799872655,5734.110703829402,-146.35357238468876,116.16155383505115,157.30214390978819,276.57241852091255,31.238150992360602,5129.053786563798,92.24614614641396,-73.28958619003863,163.92364232981205,26.313773732186643,196.68817809647499,3.162363738512616,5209.408265572056,2631.792647619648,6.178383610657411,2391.585223853065,154.64708709734964,101.24741391954443,48.289000243861835,3793.023108466102,612.4503587032518,-342.3564570192973,1809.3399504744316,31.032188400827557,348.8915590998526,-678.956873657446,448.88523189765067,-97.31226245575071,348.8915590998527,269.35678857384147,69.86521616832712,10002.898650289479,76.67240770997667,210.78396981562847,16796.714559942564,61.87410042351052,-58.77998875247581,-294.6858701791267,-76.75864484557587,-59.343676567553366,-211.38491715567739,13526.553738252866,216.16979463471878,32.90376847005508,230.2671841804135,9976.019003450443,584.587596771424,-19007.210959009917,838.8647202935749,65.38858556017048,-868.016534009597,634.6350862571617,-4.705588636148036,-0.8146389069040652,-260.06150890766514,-6.998693205690415,15.312449778744849,6.333717890463049,10.491172834611064,-1.3016326723474663,9.735289745591842,-88.62453568189994,-0.03070851333516611,-4.597463218356893,28.61422720063198,-4542.194972300902,7134.636957488023,-11676.831929795444,28.61422720063198,3.4223104172233647,80.2297582163036,119.49723278539659,6.527020800573425,-0.9097725154145166,2269.4965366816814,-1247.136825581838,-7.279235343862638,0.37290189989014344,-134.148976096836
2011-08-31,-33.45344352483547,5.246443951740768,0.0,-10.092314651668762,225.69913964420613,0.2400005778742498,-522.5319269242774,5717.569283959757,-89.86830533607844,-146.0964698085603,115.06998105593675,157.93281008001634,-351.686989134066,5207.138180968479,-37.16814983033736,-100.94331543120816,-73.07816477181726,163.45076520301924,26.237865330319156,1.7595735962546977,5369.982887744009,2657.716487851741,8.697325534789705,-3293.9762687369303,237.8471197537473,51.30766963258929,66.72840859670234,3837.858935151752,502.18772571680375,-164.91239834819135,1919.1859837406985,12.896831680703126,256.62961727614737,-181.97043785738538,252.4385396704436,24.27662331087635,256.6296172761473,10.574726023414737,138.5890793745751,2807.953508132107,35.52162541036017,-26.68019051490301,15947.057730987388,2452.387292789303,-10434.205029925004,-214.92708360677864,33.55955632409846,-79.67018488327071,622.4386255712486,13958.172962653056,639.9182351095875,33.62050575987491,254.70678255242035,9983.647868274991,1031.616004393511,-19216.248043174666,802.3171271151369,63.19706417270488,-2191.580539260745,71.36806523599762,-33.90347530908889,-1.7294344832304915,887.9802662084126,1.2267091801717243,-23.11604363263359,-30.44689667197406,55.857369645827475,-0.6033503824349964,30.915211322923142,-553.3923661419158,0.029406026593770562,-4.914626943480016,29.065524420970434,283618.14375088364,56301.98140810244,227316.16234277375,29.065524420970434,9.639060411850775,401.331243523186,498.13784364523,19.71763176746161,-2.371351037362885,-4437.136407219772,43811.809780299285,-0.6457002121801452,-0.056180141389495564,141.43774400478026
