date,excess_log_return,log_Mkt-RF,baspread,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,agr,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chfeps,chnanalyst,disp,illiq,turn,RF,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,grnoa,pctacc,cfpq,currat,dy,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,sue,sfe
2011-04-29,22.53742056065827,1.6426527665119255,186.60176487134254,446.69031506403087,-183.24777773097227,107.20325731995284,615.9648159967776,3502.3156385923426,-9.783983320238622,177.55002519217794,101.98415365099605,341.4647059154367,30.961108819767627,-106.93373975113275,1181.6330949610533,35.48080566398494,35.48080566398491,-20.83076388720886,147.80316299188974,1735.530603841336,-70.05786733967449,-6.6839641400266245,120.30135518800398,823.9729688272613,258.70429938898144,167.2831626084882,16.27513106516743,1844.7626174575591,0.0,490.95986514641544,2454.4014266931817,419.6587221695727,139.94650465214778,-885.383371499575,-2348.278086581345,1094.2608404772234,-0.41727827123594136,326.1028581087394,0.020612640905056878,10.563161095086798,-0.14035165720627418,-0.41120240349775045,-6.546554184684069,60.42455842658546,389.70134135731666,-541.2508225928151,7.014325160990666,57.39325885541939,-0.26651899283046454,1920.768892144165,-66.70338478332133,84.0130553998606,0.0703126672385217,163.71481024630805,10317.711796105068,108.99108226311552,-244.3804779694721,4.6062138600220806,27.843315653574706,105.04389182195507,-209.46063613696015,651.4326772078703,25.45025515219868,-242.085236966318,-0.012247813010938247,3.268703487110514,196.88973182750306,-4921.115309016523,72400.00869503804,450381.8192113312,201901.02679895516,-198.56317647830656,-1.1886127185090434,196.88973182750306,604.796942818457,28.7260873560853,2229.957712051746,0.14945179676604248,43.64241550223474,1.0687991825201948,567.7780482414091,0.0,172.35251971545802,35.392988122293445,-2912.8785298206094,-0.05536673522079823,-20.07773800162596
2011-05-31,-1.682785489961403,10.23664483232468,103.60348935779827,63.11012804140636,446.9275926860769,-185.02506318377795,107.94435273070037,3584.963387841357,-28.24130012649318,23.765329132608276,177.6392598237702,102.0354097314694,341.63632220893567,-94.88476514384865,1155.7158124206276,48.149609501144,48.149609501144,-21.058456045022638,157.87639602220983,1795.3482571775398,-71.01721671386427,-16.17362936342574,132.32347300497156,823.9209320362224,238.5532477638315,136.63365997749318,1.2054016038290367,1774.606542716758,0.0,492.34368216329796,2393.4905241777305,424.4546907247009,129.30138667212543,-862.4727504997464,3133.7647343428653,737.7282623116116,-0.08648555969929367,-1207.5486422551767,-3.579552255406694,2.0487358461227814,-0.7498129657908308,0.28510152617752665,72.1718282643719,2.6014845483732643,584.9702348225926,233.1367683728986,-98.55296116447141,19.17872465958044,-0.10279739401753574,-301.2658378464557,4.453858853788461,3.361988975702161,0.02426613776510944,2.2720906836447057,495.578741067744,-7.8302734196418555,13.97460412511819,-0.0902378524026517,1.0434601342758754,-0.7174769990297136,2.1617515958062086,-5.145595763765414,-18.257686417899095,12.708612307733688,0.0106029660771787,1.2996284754297847,-20.036796690598123,-332.846149504463,34868.62880095281,-61614.456855957396,-145653.27793230768,-2.995326087333524,0.1626334067801345,-20.036796690598123,13.822213567169456,0.23794364308534455,-44.2204585292875,0.0515784428610182,0.9624313281404966,0.5664931280135761,-2391.229622561128,0.0,-28.72232914244023,6.117070369564772,831.5652305497133,0.0034769408118958886,0.27002502525502337
2011-06-30,-3.1566232920723607,-4.595305631155717,106.73627685627795,345.3692162923,62.84952615350953,450.46417465419086,-187.688122427711,3691.3006149703915,60.68923936415477,149.28149930005787,23.963349881403325,179.11941013220562,102.88560322661905,115.54869096424744,-51.29111600746344,136.37746106843005,136.37746106843016,-38.84910897150464,-180.24445598682058,-751.6374201798569,67.4649679701623,12.540919651869523,77.40974559724549,614.0983951058436,174.17440256272704,-101.16608633730219,-187.49812214502856,-961.5561097841056,-577.3916888949564,-716.4981276704266,-782.8771883942438,280.8582019715741,81.12897404000846,-304.22733813256275,5647.3588406038325,528.5569577497932,0.07737957663318995,2228.8895006358325,0.0,1.1295934116531043,-0.059051217629424,-0.23390550467247526,39.319672900757084,43.151275328366864,-254.95372905476665,165.0114279104772,28.671192936782177,27.339019005378304,2.1199846057887415,855.6170425047603,-200.7583101590535,-48.12721580410471,-4.204998119303099,-184.67215254202404,4256.935062116732,-808.5075705363978,274.5383129273474,0.3298272309779122,-76.11945934639584,-130.24981425626663,-128.41593933476543,51.6414006471914,-465.1210837278484,536.8754359387804,0.007856907756621734,-9.349657723197026,-396.4047909532286,-7216.367819032418,552291.9370983932,63859.833689717576,485442.3710782239,683.7065063341989,13.23470319188517,-396.4047909532286,402.99037144171416,-93.81304984606496,-2436.4213507688582,-8.93785642060487,-69.26201847509688,-4.1528388316802705,811.2343381744067,0.0,-1776.9140880874875,-13.900310313022601,2173.2859161271335,-1.6047687067476795,-25.651729715254987
2011-07-29,13.569770866021209,-6.346479297185139,148.32401872629026,-21.762619485080407,347.1652758257114,61.189929961898244,449.30032737467815,3569.0130890213804,-3.001378189617239,-66.71018508073641,149.20778090593876,23.95151626719624,179.03095714015754,94.89158483887928,-55.84780555077638,126.19714137376656,126.19714137376675,-44.75668576364982,-206.34084983753039,-380.4457952360039,118.84489858828611,101.18763225475026,64.7016472788269,603.8384585863419,200.23716179091383,-186.50654300982842,-215.08984793848225,-1197.048416743569,-778.7668353465851,-686.7462129224538,-1049.5122895395834,268.5637981483562,81.67779497225311,-908.9130168667992,6451.6980193453455,648.4687586016837,-0.17570867690501912,27.77619190911355,0.0,18.83468106539442,-0.4269657495886747,0.05331254320573789,-13.610227019152319,-2.5786971713168896,-276.4245311127522,-495.51403449449896,19.131185069269918,12.482364933872304,-6.113829656963975,-3.2864997070610116,-3.980591993195503,-39.110540587722426,0.0,-4.165301791143861,2629.635958510691,-51.5473037253999,18.970519102690332,-11.127709477917335,3.5809737592645092,-14.835359738442435,6.6713834446682085,168.91109125018465,-1.2763053637484063,92.9344246031962,-0.05244163004473923,0.40221108513284776,-22.52946042403115,-198.9433909378049,12287.4051771909,-20316.38836263027,14666.68116434291,410.40434037475706,3.267282644232374,-22.52946042403115,223.81453463268917,-1.8982383409098453,-346.63384358413896,0.0,-9.585289005705079,-0.20774046591749595,234.2659589441064,0.0,-133.24340198464188,-169.21901853745794,187.34007638533149,-0.04275477004432471,-13.983622590916795
2011-08-31,-44.549260489886265,-8.544438579264423,12.714215717547567,-45.7736414262943,-18.63655025877824,347.94146669497405,59.802336269974816,3279.3908329067817,2.4234263148818576,-92.02013776339632,-66.61820806135091,149.00205989137035,23.918492987867094,66.02390699177363,-41.814425878574376,118.61870619589118,118.6187061958913,-44.20063676493983,-154.64482339351213,-3130.432559052751,120.45689226269512,92.35173336701978,74.66538504307219,630.5631511648818,218.175257730706,-186.07249836932579,-253.60855833894138,-1092.7715555626617,-810.1498416525676,-614.1131438110419,-961.2550318691142,296.1966562906046,90.47555071367823,-875.0996562564246,796.4643999248548,564.0482566586023,0.09892503458735386,-2315.558143766384,0.0,-35.12188536644021,-0.9845157689850907,0.09114458557827351,1638.8592702058256,-7.196198515804099,1013.0416575726615,152.37587824779928,10.375317117859595,-43.19080529242956,0.9627448340295807,229.23513498743614,-69.6781793036314,-3.7772597971604682,0.0,30.580425437342683,5081.810070692518,35.02108769761509,5.164323259442668,0.29192453657776696,30.116890426150434,12.793966504096147,-88.1838515800323,-34.47491161637754,-30.567632744760658,5.20059643100867,0.003289630179017289,-0.7282147359302655,22.799803479231194,-206.54171369159963,-53265.73326568864,-19668.899848652072,-36839.04477646761,8.031806269693448,2.0130515403926514,22.799803479231194,-50.0594109965441,-0.05848400380530272,22.164647814446653,0.0,11.454079571104103,-0.3074192011332286,2159.3070045089116,0.0,111.51142777333598,1.7456505640379874,-31.094588715150167,1.890993700233759,0.6676401143405286
2011-09-30,-20.690625404892316,-22.244383562981877,-56.338166283125815,203.7314588514914,-46.10734068251812,-19.454077397037956,350.3643195532133,2477.255132534392,-40.8182642666951,-124.54507366696447,-92.46368072089562,-66.93931209080594,149.72025936296464,902.8582592683849,-487.2122957137965,442.2349342510436,442.23493425104357,-24.058838368880757,-49.58575496935171,-7394.479987359141,232.7032725914098,144.29861560211972,123.09151269290845,598.5532066454881,-198.16170389304767,4.7926628717794415,-84.49885155392437,-559.8960142212155,0.0,-271.4059495452091,-387.68269453928997,258.3049043549075,83.9075281018538,-98.0782075221064,2957.3031589900093,632.4211266535062,0.10142746681466103,1605.313150207974,3.6015909000294104,-79.8931309959791,-2.2857980579799886,1.1706810410682549,673.8637379265724,25.122887821560653,-55.56316604707945,-977.6688892108758,6.709047603418298,28.769911075610253,1.2592887798280048,-355.91223544562035,29.973260597684202,-136.10454684519834,0.0,-132.49406880922118,-4222.816270294061,360.60534450265163,22.828929232492257,19.32099834980852,-31.792813844540873,-67.04897324907029,127.1989176034624,-910.9571055619244,13.398315500738363,-109.11835021498078,0.002687220485596109,3.1181197164144407,39.03492317999172,970.1875516446472,493408.4213446807,159703.25845421758,514819.2937695943,350.6054781270517,-3.595022700975502,39.03492317999172,-669.0125903306762,19.691061457943327,-590.6768178765924,0.0,-35.289147748816504,0.8629794263155617,-211.36103025265402,0.0,803.2956206704984,-84.61130664652046,615.3007041582496,-0.44077575799309154,-4.820339573805853
2011-10-31,40.589639806436466,-28.171297924989712,134.83493910557613,-612.8401481813073,198.9436614931518,-42.212976697729545,-16.906033489929744,415.1130565055006,-171.87723811826345,-317.82587896518385,-122.3727633711916,-90.85093282408069,-65.77175923170493,917.5695265450827,-506.73806844740466,435.85088671623373,435.8508867162336,223.97485582802517,-29.62205043541589,-7437.809184747323,203.0744244230649,24.73299693809006,116.74688036889683,597.570227487206,-209.37973795048805,217.96686579158307,762.5244038400081,-518.6854564947288,0.0,168.58600963806785,-339.553341683637,258.421100773402,79.05904082149007,809.8849941627469,2762.7097351137113,534.2084786874896,0.14820996136547715,-142.83717386974786,-3.6015909000294104,11.287485772383036,-1.2490636445300325,0.8498287585043445,22.36523554234691,-91.34827599241817,-44.27013629228941,-242.95548972464627,-16.089861092816477,23.990283567261486,1.3888051297254167,-720.0941170061633,-57.49764127689491,-33.13405538303334,0.0,12.447217594017616,1146.9762019984591,47.47666192889412,8.329024455754976,-1.474117625420888,0.6959688589831643,-35.207987918396384,-43.56763238422809,-228.50399745102004,-37.21991556934586,-10.803563412871114,-0.020358230343222816,-2.942358478777379,4.564634091579123,-349.47309051967625,-111748.6927631367,-51618.87891460676,-59838.07964042295,-340.5433817455207,-0.5123787188632667,4.564634091579123,-212.61645189595765,0.25061016731853414,-351.7683022981,0.0,1.459881660975313,-1.6237806802247405,-347.032535811446,0.0,112.84491593730506,-51.500079906706105,333.9983063962318,-0.0027381698583246183,13.939167625522757
2011-11-30,-26.12570996739857,38.173789478232386,144.71502587678285,-271.1702160254366,-606.4817967850437,195.1433344600381,-44.265876240434416,337.61154340005015,-131.9405594810548,-402.28359727459394,-314.76669347237475,-121.19488262831757,-89.976460749596,910.894775613172,-530.9834925186236,418.60126804601697,418.6012680460169,218.7935931945446,-76.04604020253417,-6901.274638330671,200.24550496535292,41.75301698951648,89.66809920502811,578.5708253109323,-237.21607197432743,223.5802897870574,791.6517014063758,-540.7485818747349,0.0,115.4912042916069,-364.56011713321806,245.0645056657463,77.16399733038253,793.6026834428659,6536.852276255439,578.7869406144594,-0.04416327612743304,-1196.174105568528,0.0,-36.29025957576857,-0.7179016415170594,1.8802946223688228,473.28973561954854,-49.53131023481728,346.1235970677044,642.622348329227,-128.0193492162864,-55.201049077420976,-0.6634132684394194,-25.761528694572917,-21.952855701218823,-7.4327803918697555,0.0,-25.267530009572738,-693.8125056576937,-14.519441737621475,-3.099844626283655,-4.0001358398257025,-14.58976180071889,-14.352299579603027,-9.264657179491678,-75.22700131312013,-29.45789082770284,-4.161758594958414,-0.012392716599082698,-1.8457079165495998,-6.303859650744471,12.458756640135562,-62716.05316329561,-20211.040430176072,-38581.033708536066,-25.65044767347422,-1.7316510589209289,-6.303859650744471,-164.8407529076885,-0.1299320964283126,-87.77771546885378,0.0,-8.516711320656356,-0.8571942231016862,-959.883128849553,0.0,-37.991969527663684,-22.88547195809133,102.87571228286834,-0.9653736611355925,-2.043197842538518
2011-12-30,4.364573076186944,-1.0030184742324173,149.05252371709923,603.4166149301327,-278.11291163708984,-614.5671717501309,198.99926030405095,1772.0625213468888,209.77333237938498,556.1908710502618,-408.36807453207933,-319.5274910808819,-123.02793650392027,398.6653593557599,-825.5146437747532,126.40696454482658,126.40696454482662,164.41862328526446,28.51883672911789,-5899.337276151201,159.2429944631747,9.63396450525764,-108.42528844101345,644.3642003044732,-298.36227681461247,356.92791936264234,648.9191220457789,-639.2028696940295,0.0,135.20342640914473,-452.52948169387986,278.4026019885786,70.78864569341101,1979.1668332232841,3375.4960089585365,476.2174656752422,-0.14002549848546064,289.22647211885214,0.0,49.50627422181424,-1.0011165221421479,-4.101183297590235,-1957.883232985752,77.08213309275743,1733.6025091894376,-564.7408316235103,50.48971336500472,-316.8825590674387,-3.3437988313774003,-2035.906963975931,161.8928150375716,-102.56655831236299,0.0,62.884474082181896,-189.14349169246634,106.56363917398043,92.57932787227581,73.46195037110118,20.93364199598922,54.80897737348096,365.12345907485724,-694.3250597386941,259.7272031763041,-65.93834631195303,0.0036319173200662913,-5.633660946484127,19.13586509897806,12678.08367869546,919434.8072483372,507556.25409167353,405918.9653648529,-585.8122671747633,-17.93673782776286,19.13586509897806,-357.9394814849802,22.75703982109546,-694.2951492686325,0.0,19.60038895651722,-2.048930964919279,5665.155097931038,0.0,147.75453035246255,1.6877618204366627,-3067.7307140119083,0.38521402315515163,59.14256271313579
2012-01-31,16.902743625136885,2.623116104189816,79.54050380497034,-354.31346470847893,595.1278933226098,-272.5033212809608,-608.5253270118598,1944.0488077528616,-5.288326173732014,-14.357263308644658,550.4863225195188,-404.1796643642257,-316.2502706613242,395.94042449766596,-807.0906128669717,113.72219819362984,113.72219819362994,-82.46801979189452,33.03553174442976,-5184.390065471919,161.04343883333704,-2.856382237615988,-115.07363857317566,649.137877974674,-275.02363140055434,250.36531146123636,-17.49691550985834,-590.8985833273834,33.15507883740642,63.96660099516323,-413.2299891651609,283.65166605634437,65.24245181057678,1498.649805389932,3778.8912473143355,455.6689327288452,-0.07557189439878348,-1657.3742186226004,0.0,-37.595237210081166,-0.9448919213942801,0.016527199698581237,-343.40598477843844,-53.061516436497186,1608.7307833422246,699.4044217920915,-82.9667004977232,-154.2530230730772,-0.5069115120953346,1489.273955200213,12.218065787197247,-15.781655958595024,0.0,-14.023797759779654,-1490.4221666270969,-2.9081570531028973,-1.3301413394231645,-6.570143824082834,3.39896988327574,-3.7596439872924066,-6.335243943458863,-298.4433501736321,3.816296010115366,11.346489692126454,-0.013951835542632907,-2.647688029074857,-11.577535423285298,504.9187970945786,-53982.599489104,-25926.847271308303,-37062.24450218305,-31.610169878321557,3.0180614932417704,-11.577535423285298,-252.90397707577722,0.45023839461163817,-221.4433144289378,0.0,3.4364648118211676,-1.1340714759674455,-198.32499414232007,0.0,4.847937947275113,-109.13916854316994,93.27753372917869,0.027087910640656188,5.085532006914633
2012-02-29,26.72590898447812,16.957187545306798,83.82472671193972,81.77615669185224,-354.83044775293155,609.7438399219836,-266.3414140010647,1674.6878596675745,21.25123656727045,36.77241562906179,-13.984893116762287,536.2089011796323,-393.6968546574733,390.79869546020046,-791.2498976292832,118.09176859439705,118.09176859439717,-82.67974997901732,53.71207566930173,-5114.421463716842,161.13461140875503,-3.487053990260649,-105.85848531010379,660.5175536033548,-261.50142186477683,216.9538798332981,-27.79032071111675,-580.6835923559217,20.352069046512028,97.8544001146326,-402.0795705600761,293.1016388396611,81.63978913407419,1560.2393429217773,1017.0339664028648,753.4432901241979,0.003995846553858762,1014.524862314664,0.0,-44.35826343025332,-2.5659111185281773,0.8160773028121868,-673.5737254105205,-132.8030821395305,-873.8794029860201,534.7623674465169,-24.74468943323791,-33.633988723015136,-0.3412233329702713,-27.291464446834652,-155.14039509797567,0.002142711301530653,0.0,12.461850947085168,5285.940662446268,11.036536555809747,4.634884833849583,-11.65269102170248,12.22790658928254,-15.971585345354356,-103.2852902145587,-53.73249068634232,-88.45091682333737,1.4426018485406757,-0.06345196898498529,-11.912917685325482,8.45919909015224,121.93279856452318,-26999.79152617976,-4928.651059852913,-27793.115209071897,5.694190150632323,0.038518291784381375,8.45919909015224,-193.7402755405874,0.11797673575853906,-173.12918096472276,0.0,6.436145871547893,-4.87122466717905,-4875.742726716217,0.0,25.0531015213694,-51.4938717510704,400.36378693620645,0.847320386101896,-1.2807032413340949
2012-03-30,28.463852172594798,14.937415276096782,116.82538628802112,247.74372151755978,77.35828598347973,-357.99553745311374,615.0020440501999,1455.875840387484,-64.5121426139971,247.36484803458336,37.01845738703773,-14.078465095341649,539.7966388474376,215.3052306894157,118.40126093730152,1.667687806522828,1.6676878065229204,-65.48274429157726,66.09781407116773,2592.941286867817,-14.147999028116807,-47.91487942310474,-247.62149073519785,1048.606415922385,-115.38666886377659,59.535010820669335,12.95407083899992,793.4683092609802,447.6103942473484,431.7411988412305,1217.6796292734718,450.78095192784366,96.52187471476125,662.909410313864,-549.1666035075439,891.5721356140454,-0.0847843249112786,1448.458951402221,0.0,6.006757777643486,-0.7441656204772436,-0.18935811803295444,-11.198107878940846,33.371755924969875,467.3462036144192,-208.25920678186196,32.568748313269225,-32.250373299201556,0.8772885821545758,173.42912601141688,110.16501172328799,109.37096846213717,4.761559016239217,33.35452687654515,-6521.147472894216,187.80386038104592,-219.55517281244857,0.8699135956713917,8.543344909752676,88.15421723265013,95.97264001858093,457.235702638146,235.09913702450285,-173.1767140534612,0.0040503075605022865,-2.4886801185380705,153.60930863588837,-2652.8662325330133,-911365.3179647047,-259326.85590836126,-654371.1127265645,-352.21692730785173,-2.1292131797461185,153.60930863588837,199.18267918453785,20.37292504711857,1894.7742404928622,9.2195075936596,15.584400426437554,0.2712556102881365,417.8863778166706,0.0,511.391083031445,196.76130160476714,-303.11001904314617,0.06517946016014009,-23.979380829313186
2012-04-30,1.2544367029027454,10.631847937856064,86.71922481532019,408.6344453916139,250.25216211310592,77.43528874321984,-361.54389147394,720.3563271115629,-28.886638715212676,219.45643410174833,249.97764537917493,37.409465761631864,-14.227169232203858,-128.41593360912452,1728.3755050578754,15.275242867011517,15.27524286701162,242.26731038164502,118.726576396267,-11456.892101494124,-155.76163206797509,-85.22988839553477,-17.445369398797585,1157.2673965988843,316.35613585450113,257.7433462043706,127.72419008411353,2161.4233599141294,1494.5666336313575,570.0537104226066,2896.2952464175505,550.32527235819,107.244233123149,-945.9032400618571,-5190.300256028206,894.7952869333969,-0.019873921157098157,-1036.3472887622947,0.0,1.9655792738403193,-0.47207532352803483,-0.3204457427416316,-247.63437120449365,53.034233493207466,601.827147087085,777.2858690676512,8.903437922823855,123.60465208266555,0.28605644376621,1395.54311791677,98.64987648399892,199.38742264358063,0.10373252205762373,169.7330353492615,-6838.356596084614,152.40835388297194,-310.99229489478,13.184872651585522,43.603030090225445,87.911465603544,-42.3405054469049,1209.2135108160792,246.56172064343332,-283.0139859513904,-0.21177376432000505,-24.587624632766904,217.59072857169474,-3966.026587573335,-7285.298367522657,64024.58281172719,-70297.53977772593,-450.39238330658293,-8.67930868511208,217.59072857169474,734.006962494921,6.520986454415407,2512.7887814258775,0.2008507658012988,55.291954469547534,-5.244867987193757,-822.8216995539842,0.0,295.6751645908199,83.66879305555858,532.0074845207673,0.17173726448151416,-22.96348719631345
2012-05-31,-14.71105971096993,-2.9801798823137067,148.94582113369967,416.4444781818085,411.3272849779477,252.96812622442818,79.41262193484428,76.31567792365627,-70.24579697245646,157.1000179268911,221.8603974861762,252.71594334194248,37.819255459938354,-117.86597515517505,1791.1833732502098,27.596344169435007,27.596344169435113,244.21306329624744,115.00855145676303,-12664.351944894,-157.35330776240582,-88.50727898726738,-3.1065391745857553,1146.5811045323835,338.9038992219904,239.71343552964737,123.40710897852836,2158.8220867470745,1431.9951740028253,560.9742349110509,2902.859244414222,534.1634662144257,111.89378024723423,-731.0483620124315,-4840.4466694267785,952.243681694746,0.07262885481737627,-194.733912237004,0.0,-1.5978196828708633,-0.028775146564385068,-0.30017323066993157,-218.7935883417374,55.581629333782985,-1593.6637200441965,-37.67031753382366,51.9832671873819,-55.67831123710084,-0.22492713789911595,115.86109367582412,6.447580059838856,13.703153815846463,0.018240264798469852,4.652081447974865,5475.464644986798,3.230655496374709,3.1500948778394218,3.4780186715346986,-5.174388959870242,7.967361339458876,-60.74016165101784,105.1608527151111,-6.999211152676708,5.30463633853924,0.011838650782128535,2.235170064618785,-20.623902273635906,-338.52817031898485,96593.20525855199,36941.759666050784,60086.1677105017,14.224888087912746,0.11325273905114841,-20.623902273635906,199.01680132095498,0.6045757954705806,117.34350564520537,0.0353174788438686,-1.471778183925693,1.2391654294363121,-410.6667370690957,0.0,2.0842761938135936,29.427197824651557,276.39041593899674,0.008842162750471005,12.939528050677197
2012-06-29,0.05018014240503321,-22.311718956538655,100.62399877566511,28.95893603117444,416.93576813141436,412.1661005912502,254.4834075794089,-606.8629744592754,40.751262136666845,-43.819141237181896,157.21197981427932,222.0185127376385,252.8960486936988,31.684741984010543,432.528489905851,122.89074412203043,122.89074412203047,607.1971150845765,-160.62606744434805,209.30831529841683,22.284540254394297,-17.529775308965043,-328.6441815259313,1363.8422808067683,349.9378630952932,-118.03003193000725,-119.90140105487963,-656.4614484923394,-620.8310790717097,-290.7091542721562,-520.1412642726465,504.38890665418876,104.2286253499535,-727.1913362699506,-5164.56421395316,567.8287349252101,-0.06604031845576175,391.9700736425557,3.4920917299607637,-2.571960034490644,-0.7625712750039817,1.400103515006907,62.353705082286524,3.655755888681597,-1050.9430455410825,-479.39608308963363,-39.22507912245044,-93.43420428084664,0.7007241019550392,-415.61706950802545,-259.62981501258696,22.94111942819768,-4.883531803095311,-126.29067580500669,5789.551476583743,-806.2017282394785,326.4698631377731,0.1476429081940296,-51.31607625361073,-122.3320557972553,-326.0525776277202,528.2871650975558,-583.7311931496602,454.605437212375,-7.69422537273412e-05,-2.5864645921605813,-338.7614974793677,-6874.282151058567,212273.61625378393,16099.342730719596,197865.71184922848,656.955044341788,41.06752063570743,-338.7614974793677,646.247077247368,-68.43164122399564,-2097.8537423059934,-9.455675838304767,-54.26470842889444,-0.9506140840436785,-3268.2928117396877,0.0,-1728.538993786488,10.90349722342853,513.5399532270967,0.03142134794724216,-29.601288247198113
2012-07-31,11.822052108910126,13.29004084549684,147.25705785904339,-219.68627792738204,27.19663522512162,414.98399175232134,411.11635937621253,-357.9845535012498,174.36208391555888,-326.07266846741885,-43.56505411290608,156.30037957007323,220.73112910015107,-27.098410486247914,484.88879837433507,112.38219067783706,112.38219067783709,605.0067228634159,-178.34087272710013,53.08417562232856,31.951397606420564,11.531086171004294,-328.6843174414256,1334.9058247023784,444.9816169969804,-160.48563975557025,-155.6823982119446,-928.5872761964611,-994.4487386841886,-329.3540206452303,-839.8336820275687,490.59204145544527,100.93905797000387,-883.1890283938019,-131.07515199299132,485.81025869820377,-0.01066952504728344,-49.69872584089808,-3.4920917299607637,-19.646436101257336,0.11109658117461052,-0.9183626502797454,229.5278758833755,-29.76537854641083,99.17902785446677,-418.563952978226,-11.638387082358122,62.10235905818854,-1.9226175365983675,784.4763800206183,-9.761552487269,-8.301018930695136,0.0,-4.806850029312386,461.8394602006738,-65.32493787530751,21.127654545202258,-3.9786433280450524,2.5997543770417906,-23.613589379542873,-3.728864199870486,491.6558205394522,-5.330716231900169,74.04941797486117,-0.0037084302790728607,-2.8137701302818527,-16.528358531959114,-708.1449225625545,-75110.28637272865,-48664.14473392349,-40044.77165813744,119.48711285540227,6.4200751497589295,-16.528358531959114,549.7015377388216,-1.9997751658977556,-301.882888977334,0.0,-9.090276210561711,-1.228941596982935,-41.30618813652109,0.0,-187.33344672479905,-171.73351648550033,204.23448491450472,-0.006432106560669948,25.288884619528247
2012-08-31,14.718117097731216,2.740606489179557,95.8054378961883,-8.610625662464944,-218.42351828210258,26.905086992169217,415.14963717713425,-568.9117192160197,-64.90603730189729,194.71194734746234,-325.9895011212202,-43.553942510223784,156.26051395410553,-43.65599231358836,446.13605670208733,99.29100689224882,99.29100689224887,605.180474864195,-148.1482307987996,310.4723784301957,31.603267003038972,13.112975527428276,-318.6189202386774,1368.0599331171127,390.96943384433064,-150.0813702150695,-182.16950157193867,-827.9979776788147,-918.8265803748037,-267.3750478141232,-730.1167835567728,519.5299939701275,102.26172478009995,-784.9446368282788,-725.7872797668665,283.68917053224277,0.006249683818164431,-995.2375361413574,0.0,22.577849793547784,3.2975767065987327,-0.4856149483128136,111.11559375496205,-1.301683668696569,630.1198492393801,-233.32453092113522,-11.212132361682166,-23.1742288226435,-0.37693704356522884,54.65902566264049,9.562800523468013,-0.8216639986076189,0.0,3.609210181754861,-1394.0003767209164,19.051305227416663,-11.23761584900575,0.7329955164160538,7.5020076299534395,6.4686287764615145,4.423963409038834,-28.33816395894337,26.87886302637594,-1.205651842919579,-0.001157132129273819,0.17738984705115968,8.753098235441769,16.68991123164642,-49016.73406614922,-13792.600431395695,-25730.04149257485,-17.544806011166003,-0.290489250663601,8.753098235441769,-112.12690383636618,-0.0020394120749891442,45.59539865621264,0.0,4.7192132541046306,0.056621370578994856,2595.2068856747974,0.0,73.13914491886464,-1.7184654568845872,-446.5106357726763,0.005625842040910656,-1.5379015061261754
2012-09-28,5.05371066117117,8.789348695691107,77.84820561853444,179.8417549647938,-8.441212117212217,-220.1974018182937,27.76323929808058,-1475.7154734127698,-14.971143919671327,40.33532554772138,195.61614356868284,-327.50331924633696,-43.75619671585156,185.74918570961165,-170.99844845587444,96.76045380052504,96.760453800525,193.55282791931918,-69.77150860644689,5399.321221101945,112.69996512178214,7.702051469175955,261.47344285940653,-319.3556747053834,-22.689421426089083,8.397896170369828,36.51810947181558,-487.78965246434905,-1113.8122261598662,-81.92682573234437,-344.99983071181316,-81.25678314701956,80.48693335776653,339.3310578904485,1183.8525436388386,409.37933755372944,0.0016975879680790062,449.64538008819954,3.4909111152391383,16.754764928888335,-0.6746750714144696,0.19973080833967455,-55.618040715650466,23.69334144842105,-217.34541543263276,226.33510562170963,11.415579221709777,-44.977259389274195,0.9888842930349647,352.3080474422877,-98.74175646167464,-107.94143950014848,0.0,-100.6723069172632,3380.2345317951185,318.9065386665789,61.51636894054921,-4.212278265358464,-30.265390349289348,-48.905197029690726,5.048428209119265,-730.5820768905869,-146.36233674496907,-118.5652668478559,-0.003618377647706783,-0.8461510728039627,29.658071528677098,786.0670068161987,356699.9782692548,225163.02394964918,132765.68592056353,132.49539410547587,-33.4696153298932,29.658071528677098,-482.8929793845491,12.059880222103748,-587.2206524292924,0.0,-33.578105128111574,-0.06452592759947606,762.0328190230248,0.0,626.9189868290042,-4.7042381548758385,2361.2528194686456,-0.3636304331595996,11.415177437454233
