date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,turn,beta,idiovol,coskew,size,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,saleinv,roaq,roavol,salecash,salerec,tang,O-score,sfe,disp
2008-10-31,-63.359554067358395,1.0870113080318895,26.067596671378293,-16.822320307729395,1221.3441163888301,1.628403631355249,-4.046169404200501,-434.3431745131119,-182.0691237100205,161.64819392026138,-2.708368784321382,-1010.5231311217294,-66.21491570845365,89.84894740601136,42.825230091340934,-21.800762557072833,-248.58712163543973,51.95013220181995,136.92298579423192,267.194602019715,6.289745227856603,65.07007239251224,252.49572859025741,379.7348106447675,346.802604689105,80.02835778161165,1.6464033597123653,346.8026046891051,35.84694406939981,-2465.522252458297,721.4512568678836,67.51866728916079,-50.074786997805845,335.25499497795147,279.2733067254091,212.14740037279375,-876.2047102345721,1509.713259110817,-3401.849365975489,522.3271406584237,1852.976972170087,162.9678814847084,155.32850261947735,457.22937642901525,1606.5067804742514,-3.0169807847253036,43.33837145239238,-3550.3918378807107,702.8150672924303,-0.6401213985798155,0.03473306684588462,8.932049194527451,-4.155054398484481,5.048731490530798,-14.101412489778127,0.0,-48.36951546302316,25.21206678194403,41.703822928737054,0.11404513025066687,-769.6473883297317,1.6984692775663461,3.366079237563696,-2.4257903178393008,1026.5832172392093,0.8045925038120458,1.1352205707169247,-0.005971549830844136,-0.0766910151150455,-1.544165265025896,75.73367781019499,32296.96640381217,-12965.148718357086,45262.11512218416,-1.544165265025896,1022.3413418424457,0.046828441123025755,-0.9180978523901331,95.76351719932791,-8.862453122895687,0.03794496657529578,-214.06133929318457,-159.27434924224872,22.24930564973056,-152.79781311742772,-74.16886975512175,47.38402294523809
2008-11-28,-24.939216327994423,1.2892549917182898,13.774041387246548,-32.53057401676314,849.7453492326548,6.146275975850807,-375.65801917145643,-2.1920546330082367,-424.656446171983,-175.3742890200682,-29.672187110613926,-1715.053509214864,-57.06977607015584,212.80663923051824,-268.60178272811885,42.07640782038736,-21.419564452785053,-244.24044159295457,166.9866169672715,2.912337400569273,6.6554957857859955,94.96404593407847,-68.29629090614928,275.2725927000008,159.05600856942925,98.32567639218377,-1.0395364555675846,159.05600856942925,27.87112393887323,-2353.9209323262717,1542.946097308506,62.825340975257376,-32.83176216466564,324.23908587829703,333.1919409381413,222.46872054369553,-891.0957178270468,917.958626723753,-2922.8723966514467,129.1151180461237,1213.1935076444395,155.76286150352007,163.08323643819404,465.61660125623484,975.9113015234683,-2.9124479933049012,-180.44590313808374,-3572.336350908409,511.58169742926384,-1.9660720210787375,0.008431439367409865,-3.4934615220153376,-49.38247165896246,12.801379583776281,8.26692561011076,0.0,-931.013683284284,323.873446267841,8.170927886450329,0.3284680744317513,-12061.79098547231,-0.0006198861026973645,10.408501086003042,236.58767031058574,-103.4556281258192,216.6102309389396,-104.12987247181537,0.0046962827860481116,-0.41869550134452993,174.7356424945695,5059.264590117726,-8162074.93633756,-9329576.277328342,1167501.3409908265,174.7356424945695,-60.02922619993842,15.09772826408576,0.37990294710527905,-959.0266798915727,2.494783244475286,0.26937459947924935,-14270.389292427157,840.6260623134622,115.43505940220803,187.0054192687403,20.26303733367871,-247.53339165599778
2008-12-31,4.8721182471432956,0.5896419293122634,5.032052125891899,-13.726681375861105,437.7491902838471,1.123329668774137,-846.8504573673256,-352.39874321580913,2.8583518818717835,-403.1981688360612,-21.184591459874497,-1467.5676802110293,-144.34229925061126,-29.334973299564126,-500.78017177782306,-256.5682777564884,40.19136201930458,-20.45995639391506,179.48875049175274,-49.272427258166374,-1.7883709001659898,104.86142225428394,-126.35583728405473,7.363177240234782,-47.50870012266464,73.77515600531184,-4.011876783646703,-47.50870012266463,-19.59188078659779,3629.3134185717586,-509.3972247500676,46.89968629919977,-35.23100613842827,106.78601446246529,33.02591440879513,-28.02193769642119,-15.255891058633544,-220.6206710001905,385.46112161393677,232.85100440159687,-144.58256959504047,136.7065238602995,198.14326921348055,469.36404980298005,-152.487274405138,0.8304571989586846,-1499.6394620038639,2306.4599705325327,-376.5052860681735,25.356811592714866,0.7458373540712234,-419.2078046952192,-124.3128369155911,-3.0133965811069743,27.405850170576322,0.0,-362.86514009915714,75.98061677192231,-24.791571171766975,-0.04768532226514166,-4701.099665491814,-2.924644313755735,-15.507396291524884,128.81635000641268,-442.06180487292113,186.14661425955182,-13.701806610408568,-0.06014603808803465,-3.188426936864019,20.586051968999868,1043.136746459828,-4605803.592280149,-1918644.6429005563,-2687158.9493796676,20.586051968999868,-476.18957838685674,0.4760086532746186,-51.66330169972895,-643.7489960139428,9.04127694314333,-1.3078628133853094,-9473.515163254837,7.543211682075707,-111.29898812675629,320.7860667524419,69.69673367553622,419.62089316087906
2009-01-30,-3.967125496180499,0.31134724060310165,0.0,2.858179846281635,378.07532164202854,0.04930461244777319,-241.38702202068401,-812.5854239304108,-343.8022334208767,7.307194214121823,-36.94288734832378,-1347.7546192073567,-202.6483410748006,98.622288896763,-213.07045468549708,-491.92838903487495,-252.03318075899702,39.4809401120732,186.29356205553864,-49.473160993698365,-2.2995720102883506,105.6735359520928,-131.9207865501571,14.869090120726659,-48.451775409630216,71.69717866222037,-3.9526917917596096,-48.45177540963019,-19.66142814189939,3142.60921316905,-213.54094702090248,44.651862609017705,-35.55893641807657,107.97518127783965,39.78750175650637,-25.31877416335326,-17.51303983154789,-199.18990830675983,377.50597724881595,226.58839910803226,-128.92854106121771,2.4406562079606693,199.71369587640103,462.55295967583453,-143.64608353002802,0.7261093692758372,-1988.2579352132873,3223.461654797722,-1009.2512067408395,4.360005738167228,0.27856006469957273,78.65278071312079,-46.85008854649095,6.702761840228959,4.067851801267793,0.0,-34.16837659042994,-29.802570732563936,-13.451736438373871,-0.09543044599693107,-11.252938953930425,-0.6479464125561805,0.5483526282834816,-28.228231947771746,-188.24110835605688,-27.321106940318714,1.2181110325877,-0.03923750959402833,-1.6357703277111568,-1.0433497429584122,-68.43946085247717,680289.8581954241,375779.9879562259,304509.8702391982,-1.0433497429584122,-198.2297207160027,-0.06767986208380705,1.7489449611595091,-178.07098114960172,1.5574491870966227,-0.7282972643564918,-472.54556945063814,-123.8735941012892,-24.693843110868784,134.14899905399398,4.513299306261601,9.851797125569533
2009-02-27,-16.468396488125126,1.416363540962102,0.0,-14.067729070531936,689.6856908892144,1.1913510731441797,61.402229975739075,-245.856898395606,-820.5698587918939,-342.60279330893735,-55.61268261894957,-1045.7450585184301,-162.16467007307196,13.584915120825283,45.07928582619792,-213.85563916008655,-493.7411909752007,-252.96194650883066,-51.354517865631436,-424.3063668188941,-17.750164402772292,-169.84993146089153,-208.37977405349397,-74.29628606555126,-228.4855494101931,-57.9804664547307,-1.2482891568441827,-228.48554941019307,-20.318434836498106,2442.3245926313843,-2431.9056459868184,17.510909616540445,-55.980292594329605,-215.00743885604973,5.71160116833588,347.79128836015644,10.944490320199584,-603.6506192470373,-54.15538021875258,-626.1861797652086,-586.8441878203452,15.865206374287112,-64.86930228382306,-335.0973846127117,-793.0877123550856,0.6848491432356012,-2295.46823091979,1357.410425451007,985.967587936999,3.8447784072981293,0.39488491997715514,3.9358911884513645,9.59466967139224,-28.10133849420251,-8.100273102881232,0.0,462.6713799044017,147.88708726167465,-39.531496240984325,3.7317902639100535,-5437.646398158811,8.283570111622268,-46.87773275531521,267.8845089431891,-159.0468158599101,-229.55767994035796,-208.1322189160569,0.03775286673350414,90.68186857714731,141.53913425759538,-2177.6536242968577,-25811339.826369822,-15170157.683374107,-10641182.14299564,141.53913425759538,-26.20502741684777,15.06775866423822,-142.28448625010734,-5423.378933243208,-124.12418740189284,22.980661603825403,-1112.6124523075268,-650.1182076426885,4.001430179447652,1091.4033807132964,-0.24622267525295172,142.82673799943552
2009-03-31,11.330809503733267,0.5198053649797069,1.6568571938080705,-17.639070020548335,281.85471059459206,1.877873315531191,-30.144831458309284,62.30816367660484,-235.3020549190095,-815.1625493266398,-44.500663388234265,-478.9736416563062,-186.53662661204234,-51.04847220356003,-220.65782488230425,44.947088496009364,-213.2284964708317,-492.2932694730127,-53.99907863473623,-505.12103086759265,-18.249512972100522,-189.78570729268142,-249.4165011432312,-43.83167275308935,-247.72606135743638,-51.64443639425697,-0.7205601177297906,-247.72606135743635,-17.705274674368408,-744.0469294493238,-2339.145177775593,17.383427378072348,-2310.1466286812424,-212.98411151716314,54.25620750963786,344.15145941248545,-142.2915885499909,-351.718069819756,4.096229013372579,-411.9280908982535,-390.76719027766126,13.356603184884602,-63.456230015844056,-515.4036320317865,-535.6299374821588,-5.970262257465833,-1149.1739699720779,-2771.918005533654,169.58939681496486,0.2853143080219027,-0.06710612866939036,21.288823369161463,-7.663456340466837,29.254189114923093,-6.216511869910057,0.0,90.4344592630764,396.4045218853598,-17.225804084670756,-1.0892224181052352,-1182.753924721179,-0.5769477363619728,2.4036051402748626,86.1172234592068,70.28424675070937,-12.451361026862287,4.866223817563878,-0.021245154926886667,-0.9494941172468998,-39.217064218932705,-351.46817064975994,-921783.6696861386,-461632.3431839496,-460151.32650224864,-39.217064218932705,97.14444266615556,3.2598626042066954,2.571183735465439,-844.5592280451747,0.8848461772211067,-6.697997442017822e-06,402.23388537438586,144.68290354047167,-14.887121045487675,136.56736693204584,-108.34396707069402,1575.3154423764543
2009-04-30,10.805841816687927,0.995182679964533,3.291928302822323,14.106312582401776,42.37397440874436,1.2089452525550022,-269.9256691068085,-29.15615515054942,59.22451978783908,-232.56653523960614,-126.24692338776345,-105.350450530694,-197.49963373742796,37.85391126523172,-273.6097057766565,-217.64899057190758,44.33420136140914,-210.32096660427038,-62.72667445464956,-614.5871152398217,-36.54314027321989,-212.7473744178839,-343.54469609408864,77.96763960104013,-298.5903581936949,-68.0554468412918,-1.1492247828737494,-298.5903581936949,-16.058613471852386,-739.4165118381071,3724.7105696529165,-40.293272687152495,-2459.6290513326185,-237.23104799103936,153.5432071591926,671.5741233494226,-191.5093076457921,-292.32371310117986,-86.58037971968187,-430.0882503500382,-217.6225352735569,13.122854943454936,-92.44644997218487,-733.4542687063183,-666.2283882988833,-6.577594187148225,-1123.9470428357724,-2100.39276433628,-474.9761907479251,-1.929857780004145,-0.01922730668375805,0.054781176683263766,-35.52896106860635,-18.94525601826973,-12.244496972294677,0.0,-348.32386101597774,199.73888862240392,-1.3796260117173063,-0.07052797352577045,-2269.395004925089,0.5537622815771925,-14.236405124710274,227.1298156208636,73.67095670405024,-4.280945039409744,2.0712427762054517,-0.005431944708165659,-0.8993651767254391,-3.2219779741034245,-465.1216267893151,-3606773.431214571,-1586457.8267424107,-2020315.6044721752,-3.2219779741034245,62.98794910410288,-0.8909017385256206,-55.57726952213096,479.44893196310477,-4.57101333405565,-0.4815409453075148,-3254.9358154351794,-710.6351957236056,-35.447402788932095,539.1903708688696,-7.371554230610656,-911.8676972982312
2009-05-29,18.81852444223787,0.8223021621909914,1.6560107673811177,16.052699766565254,89.36603448175106,1.5560839027816458,143.09421179462169,-272.0567645863887,-35.61841581809513,61.45732651966617,-224.38915671342934,-21.225679837599195,-167.1889041702779,-24.376591217888066,222.21925700870096,-276.0445433093665,-219.5858368168046,44.72872895008173,74.88324053691498,-458.38248070559695,-20.039757950352257,1.1378466085679975,-167.07519549318758,98.85505484413713,-116.3534568022904,39.665073371942825,-2.277902378767954,-116.35345680229045,-8.375473486892837,67.85985757285346,3597.9574848154143,-15.338144762976638,-2544.422152943356,-42.751279048330005,113.0390493149342,126.30365949751783,-192.16165027048928,-435.9938377169282,-212.24424668486705,227.40869948874598,-251.305473055824,13.207202756186037,55.811677148453235,-1050.6166156656532,-501.7973583555619,-7.115659505140194,-1310.4039350812975,-1768.1080682423394,-143.1213388558599,3.611505986481056,0.12258179979701644,111.02842245024254,22.87069600112045,43.46684161264909,1.7934961213802012,0.0,-273.6551448186584,219.72949340386094,5.057518145850253,0.025754409104674636,-4886.620840062795,-9.47704860640846,-27.10574111039817,290.6644482421566,90.06796351208732,-65.08857878437175,272.08650214315446,0.02041810648114667,3.5554980938455287,-241.90865996610069,-2575.4069163049903,1369639.2981330156,337846.0571717471,1031793.2409613132,-241.90865996610069,126.63952290448105,-17.35740351608868,-22.23541032462262,-1964.2386313556162,71.3566281719651,1.8512165450361593,-9323.945487020279,-851.3290218226912,5.366147963602316,386.89800310645114,-23.827048720178624,-776.0677849192862
2009-06-30,-7.413446141956391,0.6976323766785446,0.0,8.454273585055244,228.89318943018247,0.4293770572820391,147.31664158624864,146.67484081879354,-274.27838226686237,-36.14371937764309,-165.5265931920889,313.25124423696406,-154.4232612008794,28.25493216243079,253.48427196642936,224.1089607832539,-278.3919655015665,-221.45314656419893,115.15845960044817,-196.9657295443077,10.925364187299746,43.922094331866035,-18.434228482392903,79.80736936872978,-8.978217356567288,60.66273505479057,2.6494230698398713,-8.978217356567342,-5.49748215276025,2488.2915236721497,-589.5262072697415,35.958840387601185,-595.3417549542712,1.082902009432046,164.38845094904156,-191.2406086129244,-92.12456448552408,-829.8376669018654,-355.60057844826065,-177.07217565542095,-698.8205441473257,0.0,63.77247769668226,-1221.9991603762946,-585.9263035216109,19.427561901896127,304.0805872740027,132.80557307296652,-86.94014314834476,-0.43875475370835915,0.04028463167331786,3.1763234635550077,22.049594119874655,-18.276301212377973,0.03561225203603868,0.0,219.8336523646085,-7.343895279871958,-7.044273351796363,-3.666563917635287,-1480.4945389440436,1.854395531873763,23.83796822352589,-150.7876371842258,43.77874226725953,-242.90602747067828,141.23071929003655,0.01658016438289106,3.0137088290520637,-194.13592129215624,-1664.2254093785423,-370044.7199860811,-2036628.4580984116,1666583.7381123304,-194.13592129215624,174.99820503393676,-17.109030449064406,57.88770034924488,-2382.1552629037633,7.170064976488256,1.9532252503712755,696.398570252979,-338.59433888760213,43.15400067441351,2.5235090841033525,-1235.2266471453252,328.7977343519052
2009-07-31,7.692335061419206,0.23657250592262327,1.676501961251675,0.7192777341570172,118.3330389997515,0.0030859520048983707,306.69214477948043,151.10357774664124,149.7390125260781,-279.0790940164078,-221.1127430234324,434.1863117687988,-115.21709924930873,5.841536225645821,134.65328327983937,257.0036769239423,227.22051552187733,-282.25719175768603,118.78797582411549,-200.1364678900809,11.303188270955687,46.65607019620303,-19.598292210305104,84.18725768204833,-8.91544629052736,62.007507308128766,2.4453005474938214,-8.915446290527417,-5.482560637480171,2375.507493229279,-572.0847102231519,36.72968377209559,-553.9203312670759,2.711960767539156,171.55772427319758,-192.79326060671067,-94.86291253041426,-844.0980086342523,-365.8821008439632,-181.2034170791386,-709.0074575080739,0.0,65.60337055477189,-1247.0915114015859,-591.9962540285334,18.362986323555795,425.13664574082406,2032.9026221297365,694.088101084129,3.5814307114218984,0.18867112426237842,12.669202336672654,36.30649416713686,49.22577541870021,9.436931792653198,0.0,17.26301124109989,19.274641446986607,-2.5459858718354837,0.0,-632.0921043620438,0.8200022046282669,2.581621585600516,50.95502770126586,-18.240617396777452,32.07338692269445,-1.1354803658114072,0.024945343467338787,2.864965133490756,7.205579423656076,-40.952837758358555,1254246.4793108106,508079.3223670423,746167.1569437683,7.205579423656076,-0.3734163975695992,0.15879356041750015,4.880631503443539,217.57027567073055,0.8641236029732866,1.0666844886233093,511.0407481633956,121.85336914316213,14.612049243190995,-109.01952075349982,99.59778637420891,613.5886999774424
2009-08-31,3.323629270945576,0.20210290075953266,1.6745547455847312,12.45163925995198,106.84678921255801,0.9258778828746906,-151.51901560519718,296.7124596877492,150.6095981152745,157.3798621760385,-249.2146889379834,417.7070021173003,-97.88160794288065,-9.495013962863888,11.31108077573953,133.89800014991127,255.56211874740126,225.94601394295486,116.62800724283638,-1.4921820391516134,8.512211396750727,31.69178458741673,16.295848009011042,8.173222324709094,41.36817614560658,113.72225011328749,2.7304481022874123,41.36817614560665,18.19954606330716,2289.0551343960233,-857.3079604953618,54.175141281641594,-587.5729035589362,73.6535626932657,43.0352493003467,109.01369582908072,-90.02673378720615,-162.00071211195686,-119.29513795913272,123.53664404391179,-52.07492713687407,0.0,60.954439809734076,-1440.446239787708,56.877862575133854,21.14295963709303,406.11147854427344,3649.6023523230724,-625.309350583804,1.1759492363825998,0.04070655228189635,-4.320777243544015,-14.871242201454606,33.64775931712802,1.0629022649687272,0.0,-33.15052833878099,44.34558289977076,-9.014122595140691,0.0,1430.3999719970852,3.1584712710313028,-0.7721821732732792,-40.52282603334197,142.76430821847953,104.86079468256708,-32.36734297080392,0.009547998223096321,1.218039937084768,40.81415632798657,530.9728555817464,7529429.736195952,2015437.463344261,5513992.272851706,40.81415632798657,71.2907552714978,12.988781513673239,-3.867877935489446,769.3317108886949,-1.8649038405003076,0.42387048240576775,2133.793535728226,-146.1183097810781,-8.942598327819951,228.11939279530998,-68.39595526001563,-619.918223811102
2009-09-30,6.704416215258434,0.369301548164872,1.6786632136060116,5.498350039131809,114.72789803426744,0.1800948094160937,124.8665714008741,-158.3598202595382,301.31204104768625,151.82885094090085,-194.85489112756423,306.2853731160835,-87.20746777858938,-42.42366732685328,197.06171091127925,11.370187330710577,134.59769009672425,256.8975699496118,116.32192921332717,140.77358397339248,15.447481813883911,23.33514391179233,158.46962174684657,88.93779391409225,125.84542489123118,123.73076164352894,-0.3014819619892064,125.84542489123123,18.282124337648934,2157.676485220148,-467.3939972464551,93.9523045470415,-520.0378991494624,80.58078925929172,63.469237821020634,102.79015019007373,46.63892486322966,198.44932379254536,87.53607971687808,550.6582243622017,235.67272556709017,0.0,60.665649202230995,-1440.0387356720928,478.82446720361844,19.915547116014093,719.1924201517276,3048.9269972744432,-399.72833303508264,-1.4309457022890157,0.03595095998246478,-15.68689702269701,13.776633228877472,1.2553889444976676,-0.04541762186484988,0.0,-578.8643077698737,-150.7814973114041,5.24309845168915,0.0,4505.623188848025,0.48981075730972634,-1.8776540010709368,-18.35255591586065,80.42683370958457,69.63518873676026,-23.253700047103464,0.0008313787498077652,0.7631364613384335,46.04115514841837,58.424283965384575,889195.0174533427,338730.00031892955,550465.0171343535,46.04115514841837,173.45644359894595,2.971611987867135,2.5232208486064565,81.23945448012273,1.1357266144123876,0.22862468776341416,-1429.1424822067165,882.8007517061087,17.09381417546092,-344.08207199419485,63.34707855442639,-103.20523435097948
2009-10-30,1.5043005248626988,0.7997129838032652,1.6822023938349122,6.726407985700708,136.66567130302184,0.26896029012865885,40.70090973675839,124.9103092945318,-157.49427742558663,301.6295620504096,-175.23899298245473,106.35016428947412,-80.57389540824313,3.2803619013835186,87.08867791806271,197.70609858819827,11.407367605692913,135.03782173081495,98.50547926711772,142.6028511105064,15.602470999828377,22.19262019361354,171.15014905733642,79.30537232834699,126.96939377269327,130.7524134973035,-1.882922451373549,126.96939377269335,18.928699838801613,-312.1360810589874,-450.8963825950244,94.38891104603856,-835.5130521825645,79.69754206061533,53.79583735924715,119.87395769139671,-58.222128473665606,551.9183505155429,-441.5822405264402,749.0892532288974,565.4947810590311,0.0,57.72758878633885,-1452.5051368089048,825.7994136009061,-1.1236347246589213,449.4449975932331,1033.9475689873898,303.80361130197707,-0.09064825859847758,0.010048684474277092,-2.0378459916304337,8.666027178057902,5.961267685438429,0.6442020404649043,0.5767882264534803,44.130858718230186,-195.18450606142233,-1.4724891679988446,0.0,-137.05726387445975,0.013185968994150699,-0.5169851140537105,-9.999177317526119,-149.16563974787732,14.234596006290758,1.6238417037310455,0.00023009524937689374,0.5534072029696233,26.48405776674325,-116.65452223649459,126282.39429113269,23637.388097837567,102645.00619333982,26.48405776674325,-143.18029386875332,0.014944516375692274,-1.1783968534729183,140.49433121766015,-2.6167512713281518,0.2275757903299862,119.36733943552463,-62.37495272301294,3.5814727074132406,5.397899760228029,1365.424187603374,-247.43237373426064
2009-11-30,-9.4426806095543,0.18100120517543747,0.0,-4.42644001883356,147.26100054510798,0.11615559006546973,101.04762408564503,41.7328031223236,126.30631906408206,-160.14067992887806,-111.09540251481152,322.3853198150031,-68.02374068828712,-104.77849914865213,106.85408170174247,87.52960502655263,198.70707805493606,11.465122732238667,127.37722869689888,111.53279671170283,16.889554120197687,37.82806918995698,110.20271109010544,15.479298098609284,98.43517836528417,159.95270623366753,-4.858714225449735,98.43517836528414,-3.0197863190659944,145.59611026009887,-183.9482696762459,85.22931376648039,-133.473385891379,72.7816034862892,41.79190209933283,-10.674223149290542,-107.51574412710161,298.4291617285486,316.5424631627786,453.81970430973286,318.0291305907437,10.527252308722955,77.98863348803525,-1184.5904880293492,542.4111569070044,4.248065534585569,418.76911353823647,-1084.735050266456,403.81385145632635,115.60643482524918,10.647823076778316,-419.2705730044946,13.46164052189988,5.447780120154846,-3.2164291253786175,-0.11168237955115662,805.6392539044244,-77.1055144075849,-26.63643280791672,1.8355560683540755,-6696.358566506035,1.0182134354717505,13.98747192071562,-112.83437475655046,-301.68470905200775,-37.23876679629211,-58.98479185813051,-0.003041857287001626,0.2700559115944259,107.53465570099942,3519.724827205958,4082897.8533192575,1184668.3073568493,2898229.545962438,107.53465570099942,-308.9106023355462,11.88092845165955,24.97630341829222,1119.5098007936904,10.493146652863281,0.1924393672259086,7829.647151337864,526.8330571959114,-19.174409521111556,-1110.2036644757882,-1518.8192682162528,919.9619604199065
2009-12-31,-1.132744276340684,0.41644510753821934,0.0,9.123155766514907,115.13233548052682,0.4936478062989437,57.389921121825516,100.77208669756862,40.153278948228476,127.37039466986954,-87.5846899117707,82.93710413142067,-69.99208703915332,-3.122987514248357,-70.18044752204148,106.93886256418105,87.59905333666748,198.8647375208343,115.54097179533738,90.51215607748993,1.5116018335984842,20.809003040818787,-13.223176901435345,-72.17952006656901,22.607718746770736,127.21964218050158,-16.420413514582467,22.607718746770757,-3.4205781661480987,124.31019257965866,-1747.8107740685957,54.140364184449936,-165.15572664351552,54.42312105157033,-65.78269010943805,-17.971946011714827,-107.8692701188593,426.8998473310181,385.66245970471266,112.08202114510473,447.13558678014925,10.696092685807404,60.23569405954001,-962.9470203017999,421.0292911809767,3.9120126142174914,492.1810032304645,-1727.536413162828,-665.9184417516528,-1.461472767110223,0.20604810120621408,-38.756721172553625,2.1202783127150724,16.098769400600077,-1.2543566968720157,-0.3326657001639273,499.41040472332816,-120.20697965215913,-0.015813602743492083,0.029439398776806236,1151.3801341578583,0.7576309243687405,-11.057017537489116,-216.94761238274396,31.192589640922506,-76.53297988326312,-27.94262790492354,-0.03327580804689506,0.6516012749865467,6.380526534715045,2914.304033196793,1354694.988622129,502358.8451138288,852336.1435082704,6.380526534715045,0.24445472907973453,1.556338936611084,-32.41429473860319,754.2263112506116,-8.448161987510122,0.16735050436658838,1098.6991624645161,484.9296133011576,1.2958173166161941,187.54661599128303,868.1213963768013,-977.4883116807164
2010-01-29,-2.098204544845431,0.31485005840812164,1.6783625576901229,4.552723966844493,135.20512625514218,0.12349712774101444,-109.63109228581774,60.04653105303339,97.78946305968077,37.52026672513183,-82.92261172799596,19.223991766038637,-59.646514203967214,-19.038405233338864,143.6681065163225,-69.67448675951717,106.16789471833678,86.96751441966772,116.33845828249716,89.88809057029768,1.4495114057060743,21.345536213881466,-13.17298737107717,-70.53433806288575,22.590070632295053,124.82895686166643,-16.202801566695676,22.590070632295074,-3.45387818086451,121.74897584534031,-1731.2240936356986,53.800102941337464,-158.04284637281532,54.70193456087278,-63.864838982716165,-17.598040734250343,-105.43091289884829,421.8851824236466,381.7523639427544,114.2885806054947,441.72545469475494,10.733463474486463,60.63612633942495,-950.2266041446303,416.00352087631484,3.7870787614418577,445.58413190275144,-2445.7428941866497,-342.7417941164647,-6.336157329686046,0.09425607554359061,-13.094756152949344,-19.28107778484491,-10.414442788632812,-1.137733196949867,0.277857552756059,-3.5065869266741174,-20.458840721695424,-2.2947005610455165,0.006516057174974943,-4.625838268293592,-0.2413937100163821,-0.24190584614481736,-20.384701790351755,-40.334332137118054,-17.44865003280438,1.1552447092863076,-0.0034463783562241335,-0.22429798078255203,-1.8160143073663733,-31.844495171503695,540637.681391418,251786.6747098267,288851.0066816062,-1.8160143073663733,-55.30347253103355,-0.06106911609391119,-0.33521358951333013,-74.46776986792247,0.25938841855616346,-0.2331143175221655,-119.30734857475181,-143.31761421093688,-10.75978906671753,37.62458290268296,18.38771584910569,1020.2270025723437
2010-02-26,3.3454504520869026,0.1949038707336306,0.0,-5.735182115502063,154.94419556326463,0.19601391032588117,-28.094661746842405,-109.61351979170826,59.614457032523646,97.66462474472735,-78.50747955978939,-125.75985708378111,-21.60146132977366,-36.96940533805084,71.95636617384777,143.53433690036996,-69.60961272754508,106.06904161274966,128.60814081296178,101.91948187539786,-0.752007940110325,24.00160641679192,10.667128697228886,18.01406986859618,29.232400565664182,104.38594496669,-14.425640149785774,29.23240056566421,-1.8335937710936152,96.22052468324141,102.7632055405384,33.636699739747094,-200.9089025373754,29.588552911181438,-26.841606542539562,109.227143540112,-107.61460421038703,518.4753510034362,196.83998754620424,51.55016430935084,572.4587340230037,17.036248425060872,64.5271736994741,-188.58877264473716,414.8213523616184,3.8523631083266854,414.91723188595563,1180.972644729255,837.9838307347773,-1.8700484585260995,0.0672934006692163,5.477526107839367,-2.472209999901679,-21.825149621483604,-0.22075696424109026,0.1895893656760263,78.57422750039268,-23.548400661583855,1.0876457738873455,2.2127698955114052,-1303.4698435958453,4.8358909440659374,11.440463938167,-12.671890995016838,41.73115426323511,120.9493121133305,-34.52582421517772,0.0002040627622679203,-0.6124964727558222,60.21537928585889,-1394.2194394101316,-291331.25299811363,154789.12053015828,-446120.3735283613,60.21537928585889,2.9540918367265476,3.471212146474876,17.83600640481066,1780.5098091701184,2.8844517082747494,-0.10241763093909384,7311.757627136089,-92.33035205995111,5.08486021303861,88.19173235172457,-12.291813457112767,-103.62627951616537
2010-03-31,9.329922009937507,0.13897427427762432,0.0,5.6076086617996985,101.44608304714279,0.18748913998651287,-46.03814404841773,-27.924016772137875,-111.76119940438855,57.987948169554215,-550.179128327323,-143.60560019827005,-17.49286822391437,-10.55144564177781,-90.51308157499979,71.83849225587024,143.29920892553758,-69.49558309795998,101.91393347159485,77.83460475846186,-4.598336280736069,3.3828236937482394,41.24285012381625,94.87202783275063,50.49442948115899,42.68933403673066,-14.336615016370487,50.494429481159045,12.107637455916514,-175.91396408273087,-60.88943808941559,39.390120532502394,-306.3864177500588,38.271986841851856,20.20676623821522,199.44885775304124,87.55573613844105,374.39102691718386,-8.240016781059085,-19.139579917138448,431.3320653008806,11.251098043581912,42.096608362281465,18.947307109540283,247.8877296518856,8.2033774892471,95.11923464018103,2469.5616510088366,-513.9329823585385,-1.575347959726372,0.0232667455520712,7.576868542745615,-4.345424231788911,-9.016072324915626,-0.571116324377023,0.006517371796266103,167.6935009685585,52.90842438381651,-2.8406250462828098,-0.6454140901872227,228.84176523473798,0.6112604432270956,-7.527986931964477,44.77576266100368,-30.072983518363344,29.083701892161343,-15.364051661315216,-0.004279058530013646,0.14153839457722484,0.5525965796082346,-607.8704594057372,1130142.9749881625,-181421.46534399688,1311564.4403321594,0.5525965796082346,-40.22648594351722,3.1972651624484527,-33.48507149652346,442.7354025132263,-6.33076538221162,0.4176552142128642,140.7981569536496,21.953366472978814,-2.69593167216226,-265.1638934074599,33.67653990185647,-759.2711817633842
