date,excess_log_return,RF,coskew,rev3,rev4,chmom,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,grnoa,pctacc,chcshoq,chtx,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,roeq,rsup,chfeps,chnanalyst,illiq,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev1,rev2,mom,mom1m,max,log_Mkt-RF_lag1,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,ibq_adj,invest,currat,dy,operprof,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,sue,sfe,disp
2017-09-29,49.721810138121995,65.48909741304783,1317.9602200810746,-354.10569659083444,-116.66145008230475,123.3564691611897,3.114001028551887,78.04556260397327,105.9153963760129,108.90824983693749,603.066758820654,716.492882570468,41.64832803585241,353.4856266769151,156.41699448128364,305.8147547376561,496.19578652933876,89.02044126085545,95.1352345880318,39.86712178886033,565.5666332168415,193.28465554778137,623.3849844108136,272.15946806102005,179.29769782750313,483.3755969399046,-123.19777940659895,0.42513697040160414,458.22751165159116,-12.341702844678613,-53.06555343546188,-0.5026126562487434,-0.23367224336263348,-0.2481546056713997,-46.55297002661791,-480.4992647984936,518.5164921758499,607.7068291061835,-61.530908735365415,-84.93454398633105,107.6802983295692,-154.1512591971573,-0.6249751750003965,28192.32806715795,227.04709959565298,-27.31362519289712,-14.18998188982765,-25.51185740452439,0.0,153.52971500051734,2.420601093816785,-0.5328199607063198,-17.055333826335996,-10.692218499635601,90.59787060115195,171.2633193829315,-147.87674148410753,274.56263964464324,-19.982876781668168,-0.0916166987365159,111.13454047951382,4.3675539675550255,152.2414113370255,1772.1343182136243,572774.3232456893,439795.9971157182,395919.20209245756,152.24141133702545,4.3675539675550255,0.0,16.798330317087427,151.99072622602034,25.91317350271683,-4.936012871061962,357.5238942720036,1121.519576882718,-10.970752525650397,-7.995163946765828,-1.0705646985729658,0.0,-1153.066426522535,91.79152884741768,-22.376022132581056,-1125.6185419028589,-0.7068508101793265,5.900780102751256,46.8705350324924
2017-10-31,-4.704440818306109,65.45302024935921,1649.723090308166,162.30882790070135,-353.80962035198314,-326.01251456524517,23.52734978763391,185.7138921879334,77.8889371674287,105.70284047096592,662.7650311886998,783.3455642152213,40.777022261375166,102.66108233082714,409.71821051632884,299.07958289469013,460.0798939132354,-75.35052086569266,214.35975028586358,60.66308638543023,583.6450114003679,239.18531436170508,642.6156361866387,244.28106380819403,151.17530463857025,425.0179213638433,-1550.4860368671468,0.45092211749269273,-549.4269673593744,16.850506517593622,-37.52797547498892,5.41807371003631,0.8370470488116908,0.4442731725669205,-20.170911038234408,148.38654541072563,-480.1917941584477,-561.1602380288402,1085.7700153269618,-39.25934979554859,-170.0692285956633,-80.72218081520077,0.2072098618933289,3923.0536577597886,6.055168507724375,0.24919091871447563,-2.2986924568363207,-8.053351630617385,0.0,13.64598365023977,1.2048087886789887,0.5535000090310405,9.501373689346806,9.034138610712944,224.05258310231875,-237.25833744876218,-160.23301145434627,74.18896605242207,-31.976462792300396,4.402016856202636,1067.0354482146795,41.36348443312667,29.86066617430339,-733.8301426586672,-10896.494732812047,1465713.56467841,935391.1541864127,29.860666174303503,41.36348443312667,0.0,2.24965203632253,-271.7414995570871,0.7536654639568354,-46.90485131718401,-43.99187220458384,-1573.4692116120132,-3.6526558484003147,-0.2632624642794923,0.11829518446829468,0.0,812.353870100138,42.56758087938567,-18.410726464202526,-816.2577181279594,0.7380922920726638,1.6874002824687864,-180.28704773403524
2017-11-30,29.206928939052766,65.7692409061133,1528.557714780327,-323.19088155141964,166.42684302326109,94.44476670192627,87.12392856878057,16.179508277200163,187.58511664721408,78.67373405374654,333.56713650043156,616.2933047180597,23.30910528366027,58.00722986655002,-2794.751260933858,279.68960709966933,284.3601648961615,-259.1454877760304,140.10239213914798,83.57725257275816,-15.104702366082991,-44.40718179166616,7.144874671448811,159.65604192473765,176.7156894554153,-2039.4141909326427,606.3222728402536,-0.9958612738076602,727.9866166074398,-1.767179475273874,-26.687365870945428,-3.174497268287155,0.8368722277913179,-0.08498874942802243,101.06958694728746,900.6672486005162,143.26815592883747,268.8751052871628,-198.4758659645835,168.54378358059842,234.92742760489298,-8.09824612883267,-0.6916170333129195,-2459.8896554569656,-31.35568315325054,1.6345490757215657,6.424472923968779,-35.783692394204195,0.0,-280.59261578925054,7.543045646017063,14.248092173013788,-15.40775069882136,-10.438040921226957,-149.8004333938352,1.0615432573340513,-340.9901023776117,-21.93342197448692,-123.56936836109706,14.31690073153186,4880.11935496697,40.131534319311555,-145.36263078644254,8913.939628747476,492892.6858213395,146923.87063816376,341705.7808382623,-145.36263078644265,40.131534319311555,0.0,5.081210089131837,119.74193427593127,5.571857724699086,-116.89192834489415,-444.0207216435055,-471.74305993557937,-1.7053208880312098,-16.28760431422127,1.5427967393472102,0.0,1983.2036753170905,-574.4227553510789,42.73573678437606,-815.5421782407757,-0.12057718836048803,6.572121841938355,70.74379566802122
2017-12-29,-2.0899562029720817,58.42910954194676,2002.793259387984,-175.89032314685727,-321.039771058865,550.4239008731683,84.69073611918503,250.71828575789402,16.164856254978975,187.41524119424048,68.00541503580726,315.5561754048589,17.450279600358293,253.81977393616125,0.0,62.69041299672263,434.48827393832124,433.4173027312992,23656.41272739494,-33.06575545317819,252.29322625804943,10.325651205607091,349.62913260865434,369.56588991056265,324.0919149330485,-1942.247432131708,-396.64839729003944,3.539596995623316,242.067362630376,6.175889736257705,29.677038149443206,3.6197055088312027,0.1797772476644326,0.3271609028522391,-9.175404788757078,-763.9396992304653,906.4773020630853,-335.79768581640644,751.2066437650473,5.311600951003584,-25.912064025721378,-54.494037162926816,0.9041676491637887,-23781.07484964317,237.41093760190597,-7.72368443955429,11.508066407862344,289.01376797977764,0.0,-27.53848013047724,-24.18037302183627,182.99111606409042,98.35693833665577,7.425245559774794,-24.024226184545114,-144.39279489373257,719.0831969133641,89.93317520480832,78.04152617102204,8.623394717932115,2407.747039180773,47.93000845074508,-127.7664416512805,-9264.018221958184,549086.2532427832,144111.60946379043,317822.43509413674,-127.76644165128047,47.93000845074508,0.0,-38.323160424377285,-445.82671220718476,3.8444149925371534,-68.145392859028,-195.21128057641943,-284.9838671824691,8.637054953390617,58.98733014689651,8.873091129252614,0.0,-60.63684097933583,-74.39702421397828,-30.591265588529495,-729.2110454800932,0.5673370716954702,13.220283037403604,685.3121751824067
2018-01-31,25.358665032608044,65.92544836446825,2146.812627028727,734.299873013532,-179.2044559753562,864.8429237148833,-59.75439429970244,226.31942085408252,252.15100562210256,16.257229695506364,112.48943237260205,289.36389477102136,50.94020979177833,249.23286687349,0.0,53.898976395839725,516.4306991622877,443.7949419118863,23376.070244749175,-35.97634592736345,120.57240826709557,-198.24806255930406,220.26064744387557,402.1536418513284,342.26008228075807,-664.3750846702137,-1091.2129652563867,-4.240063554656135,-2314.3837489988978,-14.704713163797173,47.757992533740435,23.943994537853996,1.1316379157958139,-0.6070125122455633,57.846193226714604,466.897221508306,-760.1287387908953,-238.48606175143652,188.02173846396352,-116.4873371087292,87.4979727813514,-23.621920140994916,-1.3971611216984616,12822.30139275641,65.25236761216638,1.219176745467621,0.7849053376164576,11.128786026093167,0.0,-44.91928511572206,-2.6248572961001955,3.4669179237087064,0.9516570169628551,-8.931444333602713,15.074463930079219,70.43352750425402,-14.778394838493114,9.098981039341197,28.06878705871651,-21.33103694590659,-5554.01299051044,-14.622393994813194,16.32218791331337,0.0,241268.58766645193,88377.3547695782,133904.04247522727,16.322187913313343,-14.622393994813194,0.0,-5.204562853117732,145.58837776086511,3.4637858916531172,28.693263415682736,-4.2471007196647435,2415.875661433536,1.0913304166636664,-0.11764288784817722,1.3058943295250884,0.0,-632.3059039285363,-151.6788255235793,27.050275977221645,-148.39047109573585,0.2927606105477567,-5.309727674649281,-522.4418340229117
2018-02-28,-42.6260988533577,80.55684778155842,2079.8086473533613,-27.225474842468184,733.427199665019,644.3820490768543,-98.17453491780495,312.4169605359248,226.23651439454918,252.05863640754288,182.57473697367527,282.9628659647686,45.3602519416549,264.4216754477482,0.0,82.88254343180019,467.59186041776485,486.90168435586816,24027.868034213316,-41.25078974638075,167.26799820404048,-232.4319308521896,269.9244317099975,400.8102366835315,318.50734746427236,-568.9865842982069,-1640.513233233104,2.3577809979864184,1882.6570528469497,32.00543481096765,47.82094450521879,-1.3619665388429212,0.008504396643402856,2.073232298796311,-3.729415335888916,-439.21150275184175,465.72194448960715,-391.89831237516427,-346.51593491360484,-19.257068702922652,-205.32424536534631,26.038260568956957,-1.0348267855572306,668.2366974395918,-64.08125074003328,-3.7465834144744576,6.164227330778374,20.160800116690552,0.0,-3.322750842055555,-4.247047120391947,-2.029011125952934,15.70800875143459,2.9557546695232304,-97.49140969674772,-24.05927718586463,31.895041297054604,-62.97115951303931,19.683722190882307,-17.08234400365518,-4363.2267721359385,-15.174986466930534,13.96905914472174,0.0,30403.406115338206,-1517515.4834980853,-971458.2682107612,13.969059144721797,-15.174986466930534,0.0,0.8976423983951278,26.037541922287346,-8.421940739983341,-7.391663836774342,-12.699422676389759,-199.42778918859403,-1.90841908166351,3.2234494527461663,-0.23055166056570897,0.0,-114.03726054645813,17.118820946794045,0.9235498543275753,1087.7786627192145,0.4426229128492851,-1.475021036509773,-67.83403829526537
2018-03-30,20.685450291354137,80.75463678469171,1703.1336880177992,438.14032437056204,-29.079727050172696,1375.085351003884,-143.79542814027818,107.7544352387681,314.01167198591617,227.39132352940612,406.8243049231153,653.5325150019122,89.72417993247726,538.9079695915736,0.0,107.52143350070878,509.63156073650055,671.0142640452038,23815.10050893807,-73.11431998520644,-92.416323388866,114.91744159508391,41.05660463313688,438.11151220083156,406.0789697262162,482.27462016009946,19.827180544990227,-0.1433635481173443,23.218171815187816,-66.9889212175672,-56.205658030379254,-15.201655749392785,0.5864584839860925,-1.1417758908338553,51.94725383050354,397.1576298787479,-440.1404435383005,1425.7004551931532,-529.136373257096,81.54748864657154,447.60590629283166,-93.44653220013242,0.2775252745397587,-12447.15560314144,128.79419568209596,-7.320937595839268,14.858376851538864,23.551838826991457,0.0,-5.155686379834137,48.3432987603684,-1.5628766731277892,12.892198650277464,-36.632769053586344,440.92323405758725,-25.4234392395374,94.12407280667026,302.5913295426799,-64.35241590807367,17.994806694845238,4730.658333636704,46.911260778310094,176.00727774145562,0.0,1817836.8587875068,819038.1725469306,1630373.5799915977,176.00727774145568,46.911260778310094,0.0,21.624128290573434,344.81491027965967,12.166770377253954,-46.10816285084047,-161.762846527569,-2297.2374430916534,17.481824537769654,20.036235574985767,6.2998941390247865,0.0,2592.1948064158278,-6.30457919546501,-90.32832978190527,-176.04580889798672,-2.1988283292981707,1.6251588302985596,223.6684487955074
2018-04-30,-14.050034875732324,87.71303187621902,1619.883836436296,-2.925780755844611,437.4208679002235,906.1945116429337,0.0,550.2665757287309,106.8714186426601,311.43843667434146,313.76915441845483,576.6246899815714,-144.78147928285657,552.0822690474845,0.0,-198.32018705174187,-29.257531972998038,223.45108897430543,23120.679948875077,4.8024223417845455,-210.90869669193498,24.759181206779914,-112.5546505631599,-132.15136277181904,462.1236798863396,1535.246480271913,-1336.410535498122,-2.4082623430741767,183.02596531049312,9.905373894859856,32.480916432976414,14.607585059324833,0.12112874217429948,-0.6003643448118928,-83.82237921269552,-950.5635054305986,391.9263750587846,-536.9251891024712,-144.69632585102448,-26.96946047275742,-931.6169356290343,29.086512323407078,-0.5713989706037816,-2257.609163564088,-19.58947155966871,15.563281199199082,-2.5163738795700397,-134.65191883222565,0.0,-47.79094423677041,-42.29094424587944,-32.51612893761853,33.52556076428215,-5.088096674048984,-348.8602716026726,111.60754264751631,-482.3898626920733,-181.94576940489424,-90.56842868689651,-6.295642354609072,-189.3217157656327,169.34317828571966,-15.95493345133076,0.0,23746.686936102808,320627.41704325564,-252722.17485930026,-15.954933451330703,169.34317828571966,0.0,-21.330515753620617,62.863201940206636,-5.937492209956488,11.705057941103064,-76.74842717470577,-1665.2313620444693,-3.0063251689761046,-24.884544251703232,-0.9323524367876246,0.0,-1064.1105594306282,-174.66244413427216,-34.80454790801832,-892.8364933921002,11.96438964735471,-53.84565823953059,-87.03327423532119
2018-05-31,32.271598391832754,102.63261486252253,1252.7156115832001,400.6667480999459,-2.576096171938981,1180.7674627269548,-101.6936025400031,-378.83178031451286,553.2281046513651,107.44659949367586,769.7051526350282,568.6281440332884,-116.67784321937575,15.743081498211637,0.0,471.9296987347359,-113.16737572264049,349.5871539450723,22231.146745031314,16.465221837242094,114.05418024620235,-548.9487000074007,201.31082278548433,-169.6754629932692,515.2949406058527,1774.300696645121,1039.2730091252192,1.1997919499708267,-148.36045393842141,19.480831676481035,0.23609972045960603,-38.53765220691537,1.0807783471898489,-0.4062542671185602,54.60036382355065,863.5477718074353,-948.6374291703918,354.86951855061943,-156.51461579378474,62.01515334018882,134.53843738960518,-65.21932717743493,2.009158593077263,-1315.8828344832145,21.54405358938402,-22.23821566510469,-17.876223043506585,-17.038208166965546,0.0,178.66699046508396,13.949401312641548,116.28941275465661,3.556802373048356,0.9107214581508742,373.2779058765045,224.1054944256648,449.3042866216547,227.3765016060579,211.89096529615978,-0.8512124236940508,2859.1478846239625,-112.72889945060291,182.3181262007286,7841.326397429879,657411.2712157518,211131.3932217583,457603.03471080214,182.31812620072833,-112.72889945060291,0.0,3.2205095679302858,112.00854292133226,-15.907080234974842,47.791638296515316,219.6166684609705,527.4304923979944,-1.9487727642477353,3.853210712332327,4.113997206083724,0.0,-941.1102842398468,348.2223925762307,27.333135876940105,-875.5308672347237,1.8930815371083867,7.622922923043646,-295.33391790552264
2018-06-29,0.677446388057159,102.51690481884458,-428.5931228586057,-556.7695874489917,404.23386614630516,-38.63869324734701,-97.16844424683336,-241.69394882023957,-377.93821649694013,551.9231861021075,785.8247532307867,897.9760919315659,-37.15149648759757,51.91784922303826,0.0,241.1939089430359,267.3750670249553,192.81841587168086,21477.776504137186,-87.73101341174826,-743.0293105777764,-1039.0159952339288,-591.9119418480647,79.1586449565644,320.56615007126453,3295.8142355858135,1289.9498154074843,1.6104691424594222,-113.49882305974188,17.005974150422094,-68.51339152399908,74.06524163171105,0.4395607099883705,0.4933830505415216,-24.05819068827259,-483.8850572080609,871.7924603471303,145.5354376277246,77.76086541970734,21.04038739568705,271.68070017585876,-83.84077887287413,0.37848479393310885,-2780.2735718358817,229.64673493204918,-86.75223768173203,-13.124852355268231,-126.96297731995162,0.0,-180.10385266900334,90.2098126883512,-36.400813819309406,-181.14237550998848,-39.94488287010904,-132.2606415559694,37.894722474360606,-403.72802171049113,-522.9733518060411,62.617640943469574,10.490143007288225,2439.6030531106517,-344.54994114697354,63.26720208906238,-7774.212892663964,646614.1187868789,-349440.1354433745,1008813.6624887921,63.267202089062266,-344.54994114697354,0.0,76.97674181754516,203.27794058675863,-72.11752726231376,-75.79361480786508,-409.7794377421386,-3694.8918213022625,-7.921289520489196,-53.746072890123514,2.5328275252441586,0.0,-99.00952322542435,-389.1484115874243,-83.01123653083869,20591.731516760774,-14.97984599752444,50.68261531252698,-284.5726261007446
2018-07-31,14.388972987042198,102.85020253056445,-707.8142098999514,311.8291733106429,-557.0794523602071,23.159147021433668,35.17747866220124,29.600934403206825,-243.21913876895985,-380.3231647832009,772.0658234370251,834.9048945072931,-37.89662767526221,53.722367565842724,0.0,300.03025648095047,181.45727033081783,143.17729009424744,-113.42839199226019,-55.979243386591016,-636.0525765735874,-1029.8632893601587,478.637360606959,81.62422783740615,344.81451739766146,3754.5667850343257,-834.2614726781683,-2.6843015398668424,589.6215297401368,-15.612946519683252,142.96262118526897,17.519409355083553,0.9977744968495159,-0.48271772302451477,64.21202327595347,647.6118333673485,-493.7035774215437,363.74251111640865,616.3037490642092,91.87306586915088,238.02581247940387,21.96509188201526,-0.9872963078032626,185.22557685241736,-36.96666423838633,7.056202121126148,1.8611452841459055,11.871910875680157,0.0,13.826556014161365,-17.661045403749398,106.92720138263621,11.433907222086901,8.331741050099254,1.0251239194076334,111.66871957891271,-19.010413374940043,45.247196956751395,-2.5997716264766986,2.8153411569901436,673.2460270330193,-5.625100471647848,-46.3492053234005,-366.30452632832174,136478.6813062057,-214382.35212713294,-283322.28195251897,-46.34920532340038,-5.625100471647848,0.0,10.112068205481833,127.72604789237084,0.3734438661285111,0.23240557596238887,68.71054953128379,1228.0343553611965,3.6231919508319237,2.6710679381273934,0.7867982683816024,0.0,335.7674872695861,28.20506382059112,34.25157841249347,3.312092486597976,-8.604062676232662,4.723754170613006,19.9962027197721
2018-08-31,34.59670291216619,117.54064242319751,2176.6873654267333,-184.3686206237819,310.51307350232923,-228.0286377269074,156.42478996729028,267.53481103595175,29.611303881839024,-243.30434066252366,951.6384288996475,758.5946192202641,-21.10980215718312,56.421565623579795,0.0,300.05891453176383,144.03483050742474,867.5945289233349,-236.91872529106797,-86.67560714455676,-184.94142073583038,-300.75319282492524,-16.481170497496628,135.22857542821754,515.7605450203581,2682.4962414432357,-1647.7845454903784,4.615256261190619,-1046.2959008545413,19.51919693259946,9.276688696364545,86.85693599728893,-0.5149693523584347,0.7052691190151261,3.5870849904713396,-416.45476972261935,653.989967901935,-412.3076456337549,-44.998536252631084,2.500256987246985,-218.46908129662717,33.980054247298995,-0.6090695373785007,654.6735509124901,1.2448855567408827,12.97716688408832,-5.729660770404962,-10.480073814360765,0.0,155.88778443219687,-37.497060602108675,-10.986001234046626,-46.735287292632435,41.18195902398702,85.3258156474385,590.7047786039348,722.0598542747236,122.7747814557797,-98.96408511865928,43.60839077098626,2646.6921429951326,93.77627252740864,-39.959453112613005,179.97653899028802,666419.4255162254,147844.94748206995,508984.39877663925,-39.95945311261278,93.77627252740864,0.0,-1.2881346874373065,399.5450089803162,8.234000374411188,178.18735145175106,364.4361599214537,1004.1041351823151,-4.071897469252377,3.955499346161858,2.2098435167891353,0.0,2156.585347248263,346.42049416401466,12.478665423918756,165.97928695679911,4.421585918558147,-4.389710194087229,-26.46929263372249
2018-09-28,-34.384881437258606,117.67506101768925,2468.9638598835954,474.95856339155154,-183.77365542652228,221.38574903948626,26.645364578244102,49.118407642818106,268.3344045441221,29.69980453811136,701.0893990444009,282.1359998080062,-37.99772740762491,0.710315202147551,-10950.47242530005,110.3540652120164,38.162559075515695,757.1653065416319,131.83511917032942,468.14176097788254,1304.3416248138074,802.0747866090619,1449.744942085423,201.62918158204224,683.6353607225875,1595.324391238772,-2897.564382315465,-4.799338294838865,1033.6803711619668,1.8032641272104115,3.712587008082778,-4.666486352693596,0.07309110252506201,0.11653601518988077,30.61478662728223,216.48082233263517,-417.6674985988464,491.89831442536524,654.3858780933776,32.67575001219211,273.12825197682287,53.1534686733753,0.32383542171009516,-931.1104517553777,-67.85800542807374,14.46773431676661,-6.172670468132999,-7.383186604851289,0.0,292.4386779156476,-21.8637809123218,-3.3471762808997028,34.65875178119973,13.462502498081676,511.88569513485163,-77.59740019794299,101.26518661051534,347.58461011430063,-53.66032889975223,-19.54710055440455,-4922.116901334608,129.41432132916572,-125.51652924049984,119.21448257211937,654378.5276057422,535231.9638471846,-28434.526906657964,-125.51652924049984,129.41432132916572,0.0,14.202429159045678,-249.1959057552158,9.461142895088813,317.540352071308,1165.1883746278036,-1247.3078084774752,-15.72398335479889,22.498363408312827,-2.1530282189066554,0.0,-39.54797579834849,1251.4101168418183,53.014253745895076,-18830.54947005114,-0.6423676501254019,59.31002042393513,59.174898817504754
2018-10-31,-84.18017870714964,110.76286339660521,2546.351827999231,53.949567969802345,479.66462407912644,212.7206398481297,-33.657118518153176,324.35273671266754,49.461891861242066,270.21086263069805,757.0064385175372,280.8933524357792,-43.42484150857277,-1.6121268154866468,-11189.901152186358,118.23276534418206,62.549212108925325,683.6720874790007,256.1426584531318,466.1297578827151,1437.2504625737793,786.3465199058394,1567.3376910140366,193.23059054024458,681.3322191613586,-1402.8423185553695,636.2907743062046,0.5274909891257558,-1450.0572752550197,-24.393266431129632,-63.12400586635306,-8.76424679475383,0.36491782113803595,-0.8383327317870869,71.84571078747467,203.36232830975894,217.2538015474488,137.88346315508466,-896.1259348705404,49.513696627093395,27.248387410164014,22.83732826773621,-0.09075157190338512,1180.7360741919201,47.95075902616372,14.384565033490844,-1.7113994873404081,-4.770645053504097,0.0,16.279027647200394,-0.21648720333443094,17.064606388667244,3.798852874098756,20.59551886708823,233.94469006449253,169.82236416860724,-33.5068111753485,91.00829710589278,-45.40933706583971,-17.288908607738904,-4431.899796097889,39.17304837101639,22.535323175997632,0.0,145257.68541692942,1649967.9181492236,1044207.9856117181,22.53532317599769,39.17304837101639,0.0,-0.1846605746193859,217.01579527185095,0.1396794482014201,-40.96744737787003,-84.16727510637861,942.4771072498334,-3.7517166558518795,-0.002658525928580957,1.1521938836442018,0.0,1433.051835502527,43.33839178522635,39.9117106508038,-1185.8095630136595,-0.2326238217737655,12.227879193103234,126.17231418013512
2018-11-30,8.613031439803434,139.81364589128216,7410.333396387107,268.7929824432478,54.7704253451515,685.815533405115,97.81777155711615,347.09245394882964,322.2579420371842,49.1424479473094,155.73364482106263,110.26495978489106,-181.7456222887867,-20.136706867030945,508.36879548544164,247.1474231488538,212.0345046490981,22.15516128582585,382.58823116018146,489.7643504621465,816.7354152000868,612.9169859874253,904.0469570707315,261.37133668176347,621.2609796850929,-1699.7045076212955,865.3854757332056,1.3888930624315314,2125.89910904091,-59.128894502782494,-73.4545779708344,0.15563626798689256,-0.390038544742616,4.680263606645196,-66.81726211041496,-900.6737249943055,196.7139528181333,805.2219265909757,-1188.4074895854446,-129.828292547131,-343.20391587372666,-56.796631918437924,0.052141640349457674,793.525604911285,-3.7031139102391535,28.408352153721808,8.978276347138014,63.20749079071993,0.0,-332.9889539952319,-12.775901863022533,9.604968225849234,38.60490541042242,-34.29305354348912,-110.17846407172692,-296.1015702963123,-893.5111926818922,-137.42308372503794,-74.61252795196441,581.853721929705,60946.348099044524,38.81148015261476,-207.66363325656627,0.0,-155725.5473426506,-27183.0254211165,-122190.54158762842,-207.66363325656633,38.81148015261476,0.0,-18.450406760249834,-45.45526347939449,3.287983008058994,-143.5697627994473,-450.9829102129776,-853.7343618428131,8.106214236555019,31.195327033131264,3.028864633525984,0.0,1821.8412040121912,-702.1281314163009,-24.2964354623482,-908.7524544970438,-2.9335736624793056,-8.685700774653412,-264.1281039139003
2018-12-31,-79.91815099136753,131.34213355434744,2081.2534855202193,463.5144583937711,262.35330482531845,-813.0891600793778,0.638722387653543,6.045434689087402,341.4816286671764,317.0485720614762,-168.71847257849882,-71.08459669371499,-122.8798766100582,-16.92049105554909,2910.143456658413,127.72356833145292,146.1627973073934,77.5424497251261,294.2199863357198,458.65979160076364,654.5306924765131,540.9371222375914,754.5055139522883,139.8282615685671,618.6878998202078,-3052.2224711579397,-2698.2741326049254,0.7142122383911369,-916.7009784599331,70.8930238573777,52.11673683383776,27.037838988886165,-0.7695219411582315,-4.476361455679708,-166.16227030303526,-668.9438321081839,-886.0438640822997,-459.99911515675603,-9.9583803052343,-60.41232853160341,-812.6783137778383,246.8877862150016,-2.1384129119854722,-3122.270952217539,-215.41607222596303,13.850668684356947,7.697555090728429,53.468217239732496,0.0,-125.20846871209223,-41.29128095940586,101.93295307166977,4.898896969611272,-23.058420779964536,-85.26175574122317,22.13911705195642,52.73236621352119,58.672117083870944,-78.65384253406864,-21.581631927840363,-4788.89034754422,128.67988141131679,-214.70848711213463,0.0,-201339.7990898192,210584.61630396545,-334236.4004029222,-214.70848711213478,128.67988141131679,0.0,-86.03877160117133,-420.76721926495884,3.627778900589483,-180.18288462122155,-142.82216483459047,-1476.1138099177188,9.743401099160565,-17.106041147694782,0.2565153729977112,0.0,-725.4674087436288,-348.69454349137357,-22.47788672624938,9091.524864368017,2.071477236569348,-87.93727687279728,91.59526722622968
2019-01-31,67.71456853356212,138.65946620488717,970.1337443538855,-415.8006599286677,458.5953717859401,82.45609423306931,51.640544375032285,-807.8043064799114,6.0549597607020775,342.0196606095314,-153.9631095643237,-89.98213894668766,-116.43528294785908,-14.882206504785769,347.6002909355873,71.5796629199787,130.7926592422692,89.8397338596849,269.2571601972828,145.54288560810764,-90.93910738534625,-132.7519893430721,-46.71284586403665,148.9840792066902,608.1891297234923,-2154.966290722877,6.771361638636449,2.7461319004697007,-970.30527784489,-85.31161961765042,-114.81128639349038,-52.38058905765888,0.5210388289479795,7.119202512706726,15.93359346433681,1326.784780050511,-678.327219320732,79.42095316604991,-1522.4295860904995,-17.527357797715467,975.9605821930213,19.53480325062037,-1.2188551494713447,131.27278221033703,-50.17278332850401,3.253061292699954,-0.5073328248857081,-29.895407497808492,0.0,-72.68312857987371,15.147420985157456,-2.232752747252107,-19.96927109416535,-15.040128203157565,24.89729993579931,15.335459401818298,-1.7246434411289044,-13.88238223539247,29.62155551612443,12.469494504623754,2513.5252592701,-7.281778813565722,-2.5799295395893544,18770.365217734954,346799.85739245266,149349.37775440514,160062.9503913112,-2.579929539589262,-7.281778813565722,0.0,2.424630961453932,12.938853224357445,1.067881751835145,68.14628506468694,-434.51188759289164,-844.52215573375,-0.5270546487363674,-6.771181418140202,1.0651291787966954,0.0,-1107.5298100241998,-689.7068892250747,6.242613177272688,117.17419173929011,-1.8570811402117373,-3.5257787655065016,372.2438262696087
2019-02-28,18.34672167591605,151.98520453570393,1528.1933960724339,-1073.665863079482,-407.37239532665103,-533.9155901033184,39.13097325471581,166.74174910506497,-795.0012424073453,5.9589934020787965,-94.65795229490206,-95.99379021295162,-118.66959441436725,-27.398017378880834,-559.7256827622948,78.37615549431662,94.19365358031916,18.881783607843445,247.22784540294583,112.4919224470455,-124.90041534744627,-198.60537809572688,-73.30549346666564,166.13355357269066,569.5359063716254,-2229.047676090169,773.4536524341424,-4.625669096033046,-237.12683580470002,131.42884297675852,89.58811700326896,-65.39068691340685,-0.3801141331151001,-2.6234060811899047,-160.5330654102454,-1273.0834100497627,1324.6197710297251,957.5038214184219,1392.673190737144,-19.662022499996965,-1167.9909563469525,178.24522684650583,0.0807301689083939,-921.0399034769125,152.57650185171042,-3.7329388476790655,7.4226765107862605,37.54824388090594,0.0,-20.748702916837445,-14.171236477524735,-49.091350457978706,36.9333756825833,-16.11832649250391,51.380805828785014,-249.9567202006383,-89.78056815231025,102.19269479013838,27.746549737264786,-11.380551418610139,-2087.255711503618,24.451771544899657,2.172646637820243,2170.090993883132,-720716.1827797368,-1931785.8765515257,-1350147.3931276686,2.1726466378200655,24.451771544899657,0.0,7.977022934751034,-376.8438253275126,2.4751272270534628,-22.008259525728135,-83.16837675403434,-1523.9183530018563,-5.049988864632951,9.700742256862412,-2.8324525598751222,0.0,-620.2935538848251,-50.17784882634285,-57.495415909364056,1861.4137959924374,0.7662488980934024,-4.05707930197967,-112.91141084081892
