date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,cashdebt,chatoia,chinv,ep,lgr,pchquick,sp,stdcf,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chnanalyst,disp,RF,beta,idiovol,size,mom,max,r_sq,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,acc,stdacc,cfp,oa,ol,noa,cfpq,currat,saleinv,rd_sale,roavol,salerec,tang,chfeps,sfe
2013-02-28,0.773643746888145,1.0787890199453292,864.1114093529432,6.313370257663761,85.19462011382214,0.342210262453703,151.72603887238915,78.84970839711299,53.05757054688378,18.363297764514922,115.30734929395268,224.40441630852362,-104.60700091808695,10.682978919209756,18.146324308890236,12.018842448142822,-27.467487777557828,41.66369610879789,-1.1776023031153777,1530.21117418976,78.58139963584459,-0.10721289272069567,-2.3016858955704635,7.5643267036273345,-39.11258803217991,60.044118147672684,473.56126191116556,143.36547104956696,-4.73416041900216,1295.2370430992023,-16.418214512853133,5.409858705004069,-4.7341604190021,-0.8090006849163257,-8.282609058781913,0.0,-1.6353319299649223,-1.9309716180985634,3.0985192691299313,106.92436280772033,370.01627648905105,37.0017907564759,-8.711597313397954,-1.4250597182215263,-4.6937599470913565,-18.749452913085335,-115.58911681120364,2.500984538599255,14.726841302907689,103.21119566571866,-17.13437445850866,13228.829778665642,-8.558006522718802,-5254.583064608415,0.020371036536093484,240.55142224668944,221.72478302380094,-1.1611815612786576,-0.9952633721878499,-0.42966071939084216,10.668162394839555,53.617897240079884,-3.220583324678074,-2.40704947155632,-23.6956919156396,0.04609424024687314,-6.74347071427222,977.4451386561923,-1.3848438346442364,-0.9679390472551006,-51.63240365517777,281.5634940659347,-0.8775663522222672,-0.29716819323115296,11.497042112919857,-49087.96465542726,61037.770788651425,-110125.73544407869,11.497042112919857,358.6298995628549,-34.2059906485988,3.1126653456008384,0.13767935725597624,12.08170655413187,5.830500957519575,-2.605207550555207,-0.06330921610881113
2013-03-29,3.498432596720154,1.8618163616221937,926.0178105122684,1.496707888324515,82.85014507069721,0.019184058912303847,-174.4364442439703,75.404525133217,79.77392253680516,53.33719938698158,18.711784232843048,217.13025351728157,521.4855508057826,1.676757398790055,84.37643646432743,18.259052234936554,12.093505457554201,-27.638120291237186,-1.6019647921334514,2047.2271510184473,64.65281345393929,-0.723253405039423,-0.2979470704640528,-5.643433174817915,121.37713877424305,72.73759551343872,441.3251867518341,142.37654631146685,101.73286519200774,2332.7471565073183,100.91182337973436,3.227462609878683,101.73286519200771,20.47113234590436,-65.29365619749615,0.0,104.13554090209267,594.0791149148562,3.2080776698198505,-60.5606395449968,207.19926911461087,59.120335005506924,-97.11760315246201,19.203566837258915,-64.82313701056653,13.5121963175187,-150.15392321461712,-47.18953774004312,8.80791525977372,-1.2374687061737282,-8.322839111886246,11415.504204592908,-18.67023279357683,-5636.225069011682,-0.21656920379024805,-217.06463049665166,210.29840892430815,0.0,15.377521602636904,-0.3539422865730728,9.610427263470228,73.38378138626746,-22.44709843220096,46.20216392111786,-35.44437661800214,6.984970083621448,1.9730126436277189,12436.177145623606,-1.5892385404433966,-5.838389153828672,-63.006758260386505,6.377217925281002,-27.2130167568723,-0.034592823820860374,39.95513741502683,132346.444609588,59706.68060430465,72639.76400528383,39.95513741502683,1.037232596895592,-52.282008948198836,2.538656553071327,-0.17454515527863634,90.96540337847091,10.176609502908036,139.4985126275439,0.9616058960325358
2013-04-30,-4.052771531972636,2.4506679988214577,915.9324857681545,4.616234532191654,82.90825001154471,0.18238342452876763,-148.05526905254038,9.615807658556115,75.29195579032162,79.92882214906541,53.17933194911257,216.68407592209815,258.84933275011053,0.0,19.973873583918124,84.46768942264438,18.278799365798214,12.106584561100966,-1.5381168900316144,1953.0160313271667,67.46076020500301,1.1879439389102977,0.9177605016103246,-5.250048117547385,131.42444257229647,67.11822620540121,452.1779835654316,142.4548083936511,104.79659755845486,2223.735482090231,106.84984501595427,9.962056915919968,104.79659755845486,21.52218902282946,-62.70791000953212,0.0,104.97608162401984,593.6344119942264,3.225396342851197,-59.7582019885342,208.13689974590994,53.638176866429994,-87.82070145082568,8.576566365871232,-63.614276112683,10.628214427601385,-158.65938720035223,-46.143157395366465,9.137512221596296,-1.0153892674262637,6.325326579801102,11390.355495475122,-11.021584091982593,-5635.087948058865,-0.07336394124644995,377.98318096185426,379.26672949282346,0.0,-2.34002661803882,0.03543568920976092,1.6835079954391858,-56.081453166847155,-3.0900966131441123,-17.114642814175,27.01938504928762,-2.11448654409989,13.350532199717406,22.6757007424967,0.6180262041532316,1.883911743989401,5.179976122678909,21.01207069610109,1.1407671333285663,0.005432215673386587,-2.5540399028589746,299.7330232253298,3508.81616600696,-3209.083142782096,-2.5540399028589746,25.87463007118822,16.53962977190622,23.54072882417593,0.07599466404958122,-0.6684499479279111,-0.573144763188111,65.49555434004755,-0.32952329528443514
2013-05-31,11.26173107698431,0.38409268926559936,1528.8553312778818,1.8022990800977952,80.1690854481906,0.027721346054514682,-104.80139331897294,52.50549651963277,9.84454649952741,75.66792525401648,80.40097370786978,90.83551942675844,-216.65105014142455,8.19626145694065,61.92880099136853,20.090864423623437,84.9624330121642,18.385861828050476,-1.4396202265264735,1220.564397024764,73.92322230292834,-9.632318482716858,6.215095420267545,12.441408000783227,134.49373557289607,112.68230806265312,404.1142125155863,134.35082699352125,119.15389401629137,774.3704860989797,182.88813252205796,15.820702749562951,119.1538940162913,23.413469832909893,44.51897945030847,-2881.2683780660564,106.62048948670886,570.1660518512365,3.664534562446959,149.38465492133625,312.96494628645036,70.03815525150344,-76.3445558398285,-14.653810066294726,-69.36173963471799,-215.0527186159485,-2.256238227141253,-51.08803954934074,16.33112679312101,59.409418350270194,0.7162093179420248,11731.767235173074,-19.867157378491804,-3648.9559042230435,-0.20757908707993217,-423.63475312266377,260.9604627115311,0.0,4.3084959079428415,-0.2746266764569363,9.127427800815212,-49.82008902446793,-3.634619359501812,7.568373876602891,-26.60713234981472,7.966768809301584,-1.3016311168853996,2556.7280025860528,0.03312962286249643,-2.600689075335069,-124.13317880831414,71.77568538965943,55.43252596938957,-0.055196264039917065,-87.9637376270799,71893.29550843034,-66878.5580490015,138771.85355743114,-87.9637376270799,61.0190387921175,73.2869830593213,7.662671137682736,-1.584856105219906,-258.1831374807366,8.326909173310014,-13.973628026094719,-1.131692910858984
2013-06-28,-1.3557487012130989,1.9100359326870235,757.6011053724183,3.225910952285394,119.64153463296144,0.08908406978085731,-81.8533775660195,-45.906463357717996,52.08740719071708,9.087825618017934,75.92742580547828,147.589071795673,-207.3139760104775,-6.938007614248061,23.984042745204714,61.60733701719563,19.98657548182579,84.52140459026248,-1.4230860466734612,1196.0539830184662,80.05008905505505,-13.148408005172286,6.0401418090295955,13.097964551297784,-39.32911679232828,163.85790483533464,396.8419483905669,134.64052180442025,5.0617081428266575,916.9870069538877,39.90460352696233,29.946424303052382,5.061708142826614,12.660165449620127,31.40743773343618,-1726.6912220892464,6.927878716873689,-201.69816787257776,3.824618645983799,86.34815509074095,304.7623469809004,159.83158974599286,44.74638777263186,9.819712010865786,-72.56944510068232,-181.80623536219733,-14.591743756562948,-58.13968973269901,14.3485766236995,55.42834450586808,-1.24908766297022,16999.685977762947,-36.971758306172674,-3654.7948652743157,0.23068664836214817,-412.39980041481385,177.04314121700057,0.0,1.6147818397447224,-0.1062549777702273,-8.136447170386646,-83.93062410886779,-5.575927287208941,16.784599757362457,-8.97130692383439,-8.000738346687257,0.7011321673557553,87201.1132300532,0.2738371363914567,-1.161700939487332,-24.3244789351927,93.47891376096504,-1.895629257796422,-0.2208460936542176,-1.4138027545791267,16785.01014951151,3078.4998664155137,13706.510283096693,-1.4138027545791267,223.7106019213752,-90.73511826160438,-4.217619578080175,0.028623823117882807,-51.00265638768951,-7.615690678490523,323.9123005421885,11.123303764140708
2013-07-31,9.568723883840542,1.331565017494198,1501.0287890150373,-1.4224016698959578,107.1627863448099,0.017172059707575713,44.574049939111354,137.8295384634364,-46.767334089196275,51.59853795210809,8.958767158754856,109.20805689281613,-3.4652631466220214,-21.280950596652527,43.694409463003915,24.336922157717034,62.51377139625472,20.280639793213403,-0.8643504249923012,1215.5929595930788,83.39086115547403,-9.779349983617095,10.149375824570095,13.294978879469623,-61.36711137837672,196.18721398871838,400.97524608439807,136.48649669797487,-2.0851840156679495,560.1169121174304,51.51428050639336,35.0313932546917,-2.0851840156679904,14.570259065321896,35.19832272609487,-24.650629741382083,7.258833666244608,-216.57069549963452,1.9262225006568228,88.97892385366521,308.5336315912466,205.71884418051212,51.748331439722534,5.343164051588376,-115.12782040162476,-173.4189019614061,-10.068929152197683,-101.148296067106,14.623102126171855,56.202055208811686,2.0859752364276427,17260.94829203296,-27.920469305598225,-3770.971287999377,0.24713303795147956,290.3041868760996,199.79194402113384,0.0,13.636826800411853,-0.22887753650301157,22.942401112323978,128.16201659035775,19.076944330738257,7.871292605891085,8.343700212294493,-1.0905490294059916,-12.55728568477403,1836.5563130869705,1.3537337772900955,3.1945575582765997,4.44492337483257,96.19783561648,15.142886246912305,0.20955446342928585,-10.640060818160698,25957.160046211444,5939.521095550386,20017.63895066036,-10.640060818160698,142.77973732135797,-63.36712324253858,-22.670761334199895,0.6080149465187432,44.2907712424344,14.995039725098422,0.4212971793498923,0.21317001775060618
2013-08-30,-3.988436173966583,2.083933493687857,1184.8194030991403,6.475617542757811,80.26506355078604,0.35591002964112434,34.11453251231514,-31.17023559772491,138.19766902032862,-47.06907664639698,51.32025514376768,178.55203960364324,-312.9043822666292,13.860157347040756,-19.070323474454174,43.62200244509373,24.29659288035159,62.410178377817104,-0.695988386796492,1046.6793574381713,99.53174794438519,13.582806551604035,9.497292382106796,23.15447901383351,-89.42563457624692,56.47764424567844,405.5069283660872,101.80333912456769,-10.549847332132794,1223.507052015007,34.08733690688686,33.6190026847187,-10.549847332132774,13.379322227690412,27.11499464256232,-242.05224445865713,12.808535750664417,-179.50860977714862,1.8982781590028919,209.17881153015318,395.2753388845188,124.16257925825667,62.52711675440317,-29.176260046055262,-22.828977931908067,29.559486380939333,17.634381888961393,-13.438999816792979,22.63830993350921,136.9186056490379,7.639798706030427,19709.17868588664,66.41771432873078,-4667.024989219846,0.429364175738395,235.66899234503055,104.36980686729596,0.0,-2.647558295835097,0.06490573688440726,-2.622001808779032,184.8710115145219,3.070064611578289,-33.65474488674795,21.90751169671887,-4.812544398677915,4.036305391894455,322.18318171886494,0.6176854832926821,10.793581536226313,-100.12645933118984,-27.144127130178276,-16.80448662260565,0.031818051006609505,30.389722803260273,-33790.983813214116,-17649.943865820765,-16141.039947392885,30.389722803260273,-35.311314250619034,71.68358324095561,-9.340829373504391,-6.574681392805715,74.21981197816467,-2.917018702594305,17.16731592087723,-1.9200108113369616
2013-09-30,3.3915560783019885,1.2679126516484522,539.9142514588583,-3.258640433258192,102.72516066235393,0.08952781231706414,-7.21133448556537,122.35254544975479,-31.35801158793393,142.3813316468532,-48.24096237261828,179.01891294226098,-131.1863853050371,-15.314018133360847,87.8729822225811,-19.301740222716592,44.15135172288976,24.591429961943764,-1.4016596790853564,992.1992424114133,-8.357324378631727,23.76511260769355,6.5400144928743025,-1.9446678928292291,-87.65523674458187,90.26619778946653,405.81244514869206,114.56013250648547,-22.80831348278494,35.81245790919888,3.177615413419268,10.199324971601023,-22.808313482784918,12.965887556470596,-3.170081999657733,-3452.8139019737787,10.11413713171434,-184.40464424324867,0.9841031511809383,199.9744879794768,406.2363993443023,101.63978385854382,21.081117484332665,-66.1757216810888,108.36155141216283,84.376808749204,196.4013203221729,107.36774456547809,10.591943265716088,126.78021086531176,5.008507136891784,18173.227577969057,168.7750710457956,-4889.310706997463,-9.960591980487825,186.76618294587817,91.83284745565236,0.0,0.9007879855410863,-0.015813222050827136,19.168787831845293,-9.065675169461883,17.99106525446041,4.653897717851919,-38.59188831279744,9.547048529535118,0.6962133162267499,-57592.51096747177,1.4412884128996382,6.08889252114551,3.675766070152349,95.6629857608732,-1.250159901214893,0.5197730506985674,-3.7818964592343285,31228.92143735569,9206.285469976952,22022.635967378505,-3.7818964592343285,131.0757344418762,119.33354496102902,0.9792748504349973,2.1988513795781053,75.72739015635261,21.55790017367997,-334.67629180123924,-0.6723155252186537
2013-10-31,1.4569313306516198,1.9949390653675187,877.1941744436748,4.371741971727687,105.6215617899695,0.16178385566892026,-0.10046063043080267,-53.31543742464311,120.82862848496748,-31.7302888557589,139.91347319764515,91.02609570819591,14.56338915966856,-1.0325571962310245,-43.621099382224294,87.26379828012672,-19.16792992166955,43.84527021948622,-0.9566362590005892,959.9747863465128,-21.730108640587652,27.557092292102592,3.543454411334163,-4.823087959770433,-2.349030377025331,10.155122440822206,390.8926022031246,112.59693697206279,-4.1110866381957285,-106.50616352795757,-22.42672681107203,-42.23832951794878,-4.111086638195729,1.8687736826161006,-16.841451956401553,-3660.816390152497,10.399429006096344,-171.80974675882868,1.5533129867005473,170.3203966535897,407.87665956790346,5.133686411311214,27.427189616736026,-60.50523695643719,143.60733874359568,72.1427256379171,217.04650444185947,140.30809249908546,6.1922806581635985,118.50886814827025,-1.0183700447559578,18028.835639745554,179.27381440769344,-5695.146168495427,-9.987136444437263,-208.99789694673998,249.02625254517713,0.0,-1.7013452526074389,-0.020402794435842253,-11.083818650746025,87.40976720664258,-23.740691031077347,-17.41937488197061,-32.676364708209576,0.7814413980161135,-1.5988282586496467,-101.4478595888504,-0.5607076510032414,0.17656283234644832,-14.492888684268337,-16.727826860305868,-16.89910348944957,-0.38903383007082626,7.335495306961658,-25662.05373987183,-7068.339977136347,-18593.71376273688,7.335495306961658,-30.55409399934615,-27.287599816684633,-0.16967501786646721,-0.6672221513812033,-24.330861964684118,2.3764848848904876,-1.3368970881158866,0.3099128648880054
2013-11-29,5.966365163358309,1.1145785151785101,1046.0069982121554,4.848377150749098,80.34785294415735,0.19854097804078574,-1.8063418430551508,56.401598935952016,-53.08500048766831,120.65119778724609,-32.40585521244372,140.69309820210577,300.21805349533344,1.849983457896447,59.06033569447551,-43.84668670202855,87.71508462202884,-19.26705722470555,-0.9179179655981713,887.3905297243239,-20.175485564323665,6.697918665964963,-1.7785114567766935,-8.53954796242007,-4.032288737366036,27.07912957453351,381.47849847724996,114.35541523213149,7.309943932598786,2252.9882612077854,-47.78079716922393,-46.083399684188606,7.309943932598786,0.780877510792199,-75.42603817954445,-3666.4202470087466,13.045353803641351,-156.1421177905663,1.8525971456182142,107.29544764109164,244.51657162178736,1.4469502561828094,-0.6116267013041412,22.781699815812615,46.90237222627874,45.33158842686264,67.94442774290023,48.827173243518565,5.6126914733399,57.836300175146924,7.851904219939745,15575.691673035119,38.519810552546815,-5581.642858815203,-10.254760740863412,916.0225376667158,241.3786388903111,0.0,-0.7130023961188385,-0.09018269801929613,8.21094520818906,40.186175016761126,-6.28132787527457,80.95611941485299,8.549578279534785,13.503537181105912,3.349269825723489,-24216.80892414439,-0.12007129323448851,-2.289897045843702,-41.824058330579305,71.55861628902039,-48.91856510015152,-0.034695129543361514,45.30241080743611,36397.55241389852,11029.735732393805,25367.816681507044,45.30241080743611,32.65337158917555,100.7490898301744,-0.2922265920233542,0.4538905149512651,98.56995366592355,10.61953991715211,-3.9270285222730124,0.0009594239513042169
2013-12-31,1.4478551140888212,2.107406128507172,605.8303405760041,3.653138302148018,111.90463361512471,0.11259024245948629,-1.4073975890689638,18.021418078940222,56.297491624132434,-53.61712421647631,121.96646071756159,110.2408563093451,511.7091285170882,0.97153839276051,65.47160869864881,59.167049291376266,-43.925911406648574,87.8735732603409,-0.924171195026606,1126.1713937286286,75.30363917095985,-1.4390671253571705,0.5202059635520857,12.565404645358836,-10.943385487155972,31.730230141112862,377.12242383032986,111.01885103647834,35.77094967245833,2266.660902212982,-13.73296849934216,-46.97376049253229,35.77094967245834,7.297508338706093,66.99360214845073,-189.72009334139034,14.643902137476779,-164.87529981160364,1.865286724206425,151.70275326804523,237.30687537082093,0.9268000962560929,3.290703461541427,7.985360889273669,7.456588065031589,31.326450892343722,22.551438356838048,13.050367050421771,18.833276256574244,73.6970262071248,3.4373219032272644,15442.86880892714,13.366627081822351,-4661.601384385059,-2.4548078109391884,1238.2380065714763,253.39691235175522,0.0,-2.4739345191881057,0.10949865828662375,2.883627099849946,-130.67577491373737,-1.2442685594498926,-9.850024524349124,11.558533128889508,14.200517077236071,-3.677819691045997,57.45266254408489,0.9579507621592143,-4.277379003533397,-0.9540964847906253,26.276145448484385,19.37280944423911,-0.2611603814337884,-0.5522418426446052,-307.84263506066054,2035.7100243370514,-2343.552659398876,-0.5522418426446052,19.337761559830142,-36.037998229424375,3.0459140967189384,-1.0728915998016753,10.509906286297337,6.4356598468160655,-160.15476954409473,-5.718382550601071
2014-01-31,-4.559676717345454,2.836323555264181,490.26209264040915,3.2956831080121303,91.45902396842602,0.09133141566555344,-7.318346016224723,91.36713010641131,18.260831938727705,56.68549158041106,-54.29658563335951,189.1909296513348,504.20852235270115,2.215356321784626,49.65422072670191,65.97437602686989,59.62140286359214,-44.263225756434096,-1.1051338026545947,1108.1809912195415,78.13757639904411,6.508192297322492,1.6243220755169172,13.329508932562343,12.195041359024309,-21.128373970558798,373.9280335116748,111.03132217195427,45.97610708683815,4423.899865217722,26.77029087822136,-48.02490910176644,45.976107086838184,7.335356739121869,66.37721642253895,-239.46936024589326,14.817969521423187,-153.7725953474901,2.0955558930527416,156.1099863827215,241.69952465616268,-43.97628389165584,-21.914562497204997,12.61261234326766,18.008327384549006,42.49920545583582,33.42873762307916,23.15078803020422,20.508227856037635,76.54886945259895,4.881227103863212,16809.576070110328,37.74320885648928,-4687.057614764146,-2.358044459795117,1802.003410601188,251.29938199585703,0.0,1.5362102374233189,-0.18075851667092024,12.277594531590694,178.1862751696645,4.126873328174639,4.00562943766738,-13.98512522836188,-18.948414441096105,0.24296957655585416,3793.3011694852685,-0.4024849880991752,1.4514790228470105,4.721986859578806,-89.37357167754044,-9.807317726762776,-0.009361855342741254,5.730817805204197,53807.797074868344,16631.897470911732,37175.89960395731,5.730817805204197,-85.69247880454077,39.648232908511545,0.49829337176920063,-0.017575304340294196,16.285776875369265,-5.987254516493522,-39.75277545047919,-0.013290559506852873
2014-02-28,8.850384225130753,0.3495049678568284,903.7692195003206,-4.020789508034413,90.87364962021421,0.13575644987155966,-24.718072901244856,23.61383884093653,91.33140625728689,18.44602813002622,57.10149312571517,60.304247836388285,508.27385246491525,-16.783854802153584,44.77480924566375,49.79590629959913,66.1626302603892,59.791529239518155,-1.4507149827630015,1571.0674869381623,54.845596955078285,-5.0267534402185525,5.157269024592003,-2.137405732919184,-9.48064482616545,-9.861507872885767,346.5598711639063,111.51979947424707,21.6596263088918,3609.997484715588,52.38485134321356,-15.655933511062637,21.659626308891813,11.188788301897183,0.7290944347293987,-1252.2307626353258,5.478036424092828,-175.7185119423919,2.0957892377495857,141.73897552104177,203.77906175538288,-16.333210580885982,-1.9687316868320073,48.729328336313515,-67.69063140708714,42.60264477763559,-52.99156260127179,-57.98081882972571,7.8122958728878125,9.314120672686961,-0.49429819578763334,15969.801816896976,-27.5675957872529,-6741.8469849533485,-2.6262105054372085,1095.508545461611,246.39172851531032,0.0,1.5396657759883396,-0.04753646276323309,4.597174514468861,-214.68111620750688,-0.6848651418675047,-27.195433380355325,-9.238097136116153,5.313038496713347,-9.158328933068866,936.641131836499,-0.7698691751859883,-9.886427145295826,-81.32181625736439,286.57673802085264,0.7215964631258345,-0.002132373972598245,-0.5148030203877596,-24673.511755441315,-36399.92297236994,11726.411216928624,-0.5148030203877596,359.04561368535997,-147.9804787121875,0.7561530464942834,0.08179638773763998,51.15135307071159,1.0523254285677694,-3.7106344108701137,0.018265962862050955
2014-03-31,-0.9331067627683263,0.9571818389198633,784.4048650644859,5.400465974944976,76.49340219589908,0.24545799883088312,-23.867402611381912,-71.42330821971562,22.971295344598744,90.2231781829801,18.380025990527308,168.93907579681368,260.195753603722,4.604887769804814,-54.245693223273655,44.52366153003979,49.516594598996406,65.79151548113019,-0.48002727413895224,2553.1241648943374,56.872336824053235,-8.440541176380647,4.638480770830226,0.3143588883393762,-34.225342728199244,-75.12532716803138,351.2712323635908,109.31038035066493,20.822217476951966,3388.4299513042743,70.66373218486748,-16.185707826813008,20.82221747695197,13.969893252043093,0.4220321555184601,-796.9305226397423,3.0639049310987683,21.14907477451992,2.3386148604787076,253.24777045948326,195.1549681652274,-42.62175939950255,3.0442118184160165,30.41973913385958,-100.81333556347887,66.92227707329151,-142.81367446473985,-87.42503720865776,8.266849550395973,15.948453615168852,3.5385443538261505,16427.092069279886,-59.21305938268352,-6855.951291311614,-2.5745070596673236,-160.9956980034726,363.51710246745085,0.0,-3.1186716906821914,-0.11731231270687914,-9.062634997673285,34.34727065920583,-14.644041375359677,7.452703582777417,18.93043702602506,0.6114711364028267,2.003414838352816,31651.197634230288,-0.38119736504947355,0.13088263290514135,-18.09021960541031,-103.06416630486046,-24.836578417943187,0.03132965050410652,31.65014116862031,-64911.220891769975,-41867.50530748279,-23043.71558428742,31.65014116862031,-111.23484124610513,-49.193613277787335,2.477905273419168,-0.29541724834117744,91.2700898191033,-5.596399851953265,121.58052733787399,-2.3808282514168067
2014-04-30,-5.021105843306964,1.2220875230202473,764.9628229077377,0.5124713264569157,124.94277581085922,0.002198902444386769,-39.76845578300333,129.47037964557487,-72.26724074051538,22.947950590285245,91.71283198204807,68.83310184686786,300.7856624097311,29.63829674425363,73.82815203788878,-54.84350183056846,45.014329572226764,50.06228670276158,0.3032446930533711,2367.389903438239,45.09256380743486,-6.540385275825571,5.987647882881714,-5.227891174863471,-21.7974650057023,-88.17770788896192,356.1770789328058,107.15153002567214,19.695975346602733,3359.920054193234,71.18906318138903,-15.230837955258838,19.695975346602737,14.439870354828725,-69.64592279204548,0.0,4.241886683424879,16.965428044413255,2.355794012802657,251.87727936084494,196.9048021897241,-53.34192600527079,5.485010988202802,27.873457651115462,-101.16889540471983,58.962847735237986,-139.0578396799671,-87.29564368559001,5.145907610237888,12.326684506060605,-1.431220124302281,16690.7556294282,-53.78678445410333,-6924.985882439471,-4.774056323491328,-133.52772253343554,249.59135365132806,0.0,0.6061499687749574,-0.02031593162131351,17.705697064836386,-46.472820059856645,16.489085555686472,5.507917117413285,5.789024752972182,0.7473609749853836,15.096451038802213,1269.3155503300368,1.025871246364666,1.1637021888602561,17.19960673405467,-19.325598260360948,-1.928246982836498,0.040438499914717596,-2.7229390343454156,64631.3076011315,17588.08121930738,47043.22638182342,-2.7229390343454156,-18.67349990484854,25.29010423296495,37.02178620046037,-2.6952567703031214,26.15873173887212,7.352752477782474,-40.911924966956704,-2.3946388573041855
2014-05-30,1.0617796241278206,2.030879243544014,1018.3149944374286,-0.22695827518726117,134.15923800732594,0.00043163090218535053,-34.02919751188837,-10.762392159347014,129.27111479658464,-72.10449414021862,22.610196478615038,-21.698227410783097,291.9838802762899,10.086901244121039,6.960297618104235,73.72883542029393,-54.76972413265081,44.95377447457079,-0.48522139203667414,1827.012800309532,60.617003245955274,5.893983332442565,12.292672576580312,7.487665825489914,-0.7802947927763224,61.353254765815294,361.12350187000254,107.30303124693742,18.241395824076676,855.2037159248738,77.55888185744195,-5.767749371786753,18.24139582407672,4.180665359328994,26.362189871820682,0.0,6.77997937889532,0.14991319404068726,3.318998863860618,204.0069506114927,196.97290535274004,85.78748607398268,0.9279402778009782,6.856718965789778,-67.28541417333935,-150.35225337782768,-29.605954585258914,-40.52397450726316,13.68617448205741,60.33542980933434,-2.1043982264741095,16615.06660315726,20.2383423070959,-4238.866780688517,-4.511944391207421,-311.9324661544499,253.21300460262734,0.0,-0.598849953477611,-0.21230348931096898,-2.1851233882061933,97.09066250968567,-2.1715855118948753,8.177434075805195,15.201483034518674,-6.323755331711226,-0.7805921240782112,245.0193314076605,1.109505259889069,2.1529870332293513,20.840113049964884,264.4782197229774,72.80570211444939,-0.015332879140945721,-78.88949471955488,125540.23863113113,-80849.05148259318,206389.29011372477,-78.88949471955488,341.6282805321889,47.0947831441099,5.992695627416339,-0.04888634490892585,-250.62656633326424,6.878934838916848,-4.0590624746095045,-0.6435494846409124
2014-06-30,5.1074727445657695,0.6645591150898484,712.7455970378631,2.4252370432790387,93.63811518409881,0.04945225587169037,122.64319337483482,-67.46428380240346,-10.39905124496414,128.56450582123608,-71.79118058708397,72.96976224401547,187.8658249519297,-3.9945988182368293,-3.0653650459490875,6.91595381293889,73.25911166818865,-54.42078819497183,-0.6611785737539435,1372.2689448132442,77.61745204110416,-5.174646219216144,11.019148051214565,9.842402291154514,20.165259506029365,94.4407908687415,327.93549006781177,99.36203661131377,18.01516211985519,774.0950187431706,67.55263758393997,-3.9383392006428406,18.01516211985519,0.3244245628266499,43.18840169082092,-1314.0757892912209,12.907125321623576,6.631908634127223,3.44281281326684,40.661622109006686,127.42585399525623,105.3692415517997,0.660847575053694,2.492582081439611,-111.3884943433419,-250.23232999537458,-22.105771910093207,-89.27899417005597,14.704355071207843,35.05095941656212,-1.0842435954247311,16576.638791645433,-31.665823490887686,-3937.0971302042085,-1.604580732181236,538.5006874760246,337.80798382468276,0.0,-9.298356821967758,-0.2951742150611665,-10.334668875939997,35.12023498006772,-3.3066423170970722,4.264906159193401,-27.141106010683075,-12.511023556016397,-0.588061621421545,32145.68897723453,-4.052280613776219,-4.207814656467335,-64.2494891368516,-78.26140663746264,14.394423700990739,-0.02775721561975031,-30.72231543126042,-25460.544865507632,-8511.609539333265,-16948.935326174367,-30.72231543126042,-71.76756863497485,-131.45120872300504,-2.067768087835418,-1.106519100898975,-203.30379265301326,-11.987824444840044,466.48697212644686,10.559169606266067
2014-07-31,-9.776435923769293,2.302492436517634,898.0135194236693,3.065737693045922,80.29921436727199,0.07898936898534839,533.3712545808805,23.70133068723769,-67.52399958656935,-10.194664438262272,129.1306098047503,9.842379124264838,219.0860375865525,-5.357555367367845,32.92235987600889,-3.0706163001144384,6.927801482212589,73.38461131000318,-0.8001518364830809,1356.455707085225,77.43652040776334,-11.336122163731055,11.36312573219714,9.879061126501606,-3.687552057809233,89.63950082651667,331.9962853643307,98.39139689454223,8.953992815863636,-89.62724350070926,76.22640467968617,-1.7635273246094292,8.953992815863636,0.2325888512244685,42.70506376720328,-1701.3221133623151,12.92958089346607,-13.47938957423331,2.0685824271876676,40.30218824559863,125.5989034671879,108.0980288074789,-4.687592071888119,8.753543878373941,-131.64021336198772,-252.60045523162745,-2.8375140904370557,-108.4349354444097,14.195684580966358,34.333135617120234,-0.6000968890257021,17458.485183292,-48.570937807373234,-3934.324990488242,-1.5346243166095557,534.407301648044,171.63354790326173,0.0,-11.759785275284685,-0.03276959210771757,2.7611915224408676,-39.98148022954615,-11.24935729326188,4.46339286255602,8.407508214640075,-3.664209324249157,-14.493625798570553,1352.2584235937684,-0.30726300684009544,-1.7354420372244448,4.658804357274448,14.336351786876548,16.59680435220942,-0.02609570917657189,-9.66205491682884,15272.063735710457,2682.5141940969042,12589.549541614484,-9.66205491682884,25.52983137094725,-47.21815746156153,-35.426485337043246,-0.3153970524739833,4.237611912580633,-0.6001882004350136,2.272392418555796,0.34982756488257394
