date,excess_log_return,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,chinv,pchquick,acc,agr,chcapx,grnoa,pctacc,chatq,chtx,chinvest,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salerec,chsaleq,sue,sfe,chnanalyst,illiq,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,stdacc,stdcf,cfp,oa,ol,noa,cfpq,chcshoq,ibq_adj,invest,currat,dy,egr,saleinv,rd_sale,roavol,salecash,tang,O-score,chfeps,disp
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,-75.39562056157315,-112.40048992364777,119.33715460020177,348.386840862996,368.24252160839876,642.5117985125931,-429.95632309381944,1298.4413791983104,443.74998593899113,-41.2789331411918,1.8278233539545796,380.0058684167728,156.0455457416761,-154.3963215579482,0.0,58.805988910100325,-167.75534152343474,-154.39632155794808,0.0,17881.07997961373,1834.224808529975,404.75089022154776,2754.16278034043,-1426.0403282841182,-28.57977998436035,286.1629219988951,912.2693610627637,1150.9617600973006,-488.5378940744395,1105.5025371553595,-901.5927077081033,0.0,1176.2179681082746,-3999.825599203599,-16291.45533850247,2025.7246178203168,5.7106677132875365,10258.887780728874,6.198652195068124,24.785759298817922,538.5828265311121,66.00518960888637,9.77047472528275,0.9910765190337647,7823.2230387064255,1544.269068357591,256.2444828263456,581.7185218038536,33.56435167474882,397.3271568545895,17.398208236514883,-0.398165568021144,15675.63266318603,3563.4989907088407,2540.4106351643927,385.9239766974685,-658.5408877401368,46442.45680930906,36.63112368077024,1867.6339825362402,-312.3780036157576,345.2176500046762,5684.534015803131,47.35191512763467,25437.74137570735,2327.526148485208,11158.705035060022,448181.7442643368,-197.26488637862374,5588224.688872579,2669318.9321863344,2874047.994952004,-197.26488637862374,265.8623553050322,0.0,1.0712894644546185,27094.120671514716,10.86113666759248,2305.12812054551,159082173.06227875,525493.5633896416,344.80229308633636,42868.99430143289,3275.559690031113,-19017.5701279659,-5401.074332616836,1383.7896211627474
2009-11-30,15.274557388182803,-1847.1935917073915,521.2202583202611,119.10784720099069,348.9554465141146,371.8586762937127,-356.851358722119,60.622139869770514,439.6421796142963,-178.745786036067,-0.7397321261107974,364.515820086446,140.43231772376168,-66.53784461624092,0.0,47.84097674314795,-164.41526665395548,-66.53784461624075,0.0,18181.98986057414,334.0970390660867,369.1203474017877,2726.758003061395,-1766.441528743989,12.148268976699843,161.91997005782775,1081.4709353154599,1579.4304730087501,-469.3300255269373,361.00254743684593,-909.0204318402789,0.0,1506.3762512394758,-3827.0253795873664,-16515.8602432406,1965.6261245324845,0.4214664507146111,-3984.4854999475556,-6.198652195068124,-41.17353821499775,11.294639475871463,688.069650486481,81.04709648809639,-0.5610397125318791,107.3386267678734,157.9477067794744,60.86476344056547,-321.95823343708827,556.1356461763717,-363.302285084824,0.9462204286939553,1.0476767921088315,1453.6897703624982,-249.08834503066373,139.02985198539955,43.55922489735144,24.591987626371065,3043.4203825358563,31.234384487096513,1.717157040681741,15.177513237911569,11.648535574747484,141.07288989305562,52.11187003811088,-658.7366540668954,-48.99185185562192,314.96500976594325,25410.219544649124,39.94428700228514,9221.7265458256,38370.13610837655,-31814.6045563207,39.94428700228514,-10.569304189087688,0.0,-3.029491072127326,-590.9217831380265,0.011299309916669387,-1243.589761640585,687994.0534410775,31860.683434701525,11.56287081876178,-927.7637331833175,75.97003636082036,28370.80176462113,76.70608734960297,119.18333108047113
2009-12-31,40.223581011993126,-1559.7821845347753,-899.1019734347543,500.45694880672534,112.39664661608131,352.61473641137286,-382.7496486176241,-82.44618837291327,446.9405091892978,21.575118570677986,-1.1832505808708915,1608.3799092297872,238.72120162126117,762.7842964187134,0.0,972.2209826225854,-107.1146469107099,762.7842964187134,0.0,5546.862416642171,293.4387288135105,1655.8030812448333,284.1217108865761,-664.0785571801858,153.8441674362261,67.97522131144467,1225.8282188848675,1573.752820503487,-409.7020353795285,-865.9270732213774,-641.8011101273555,0.0,1442.654246722257,31.01068995307763,-15178.972876158397,805.7985801115071,2.553707596631069,-1415.1002354748853,0.0,50.53405729466722,-39.163762130734995,-0.1567748516795291,-0.7285091105381554,1.417595289913861,16.78681712924663,-47.31336079407674,-525.6580910553,51.64088066525221,-334.6154854385753,545.0603200711973,-0.8834363786512611,-2.398103683017059,-3517.866491052191,80.72029456346672,5.875627753971457,-19.43344111360352,540.297455249535,-25508.378493370572,-4.028525402205716,-50.40667636704893,164.93370227457228,94.158898398995,-1574.5108998384167,255.7937293228423,2922.2292025524366,-349.3750988851227,-130.1140809654844,-43413.63022011559,113.55454917125074,-14615.834779243916,29135.115238316823,-42093.57716934662,113.55454917125074,130.24818177136444,0.0,2.0751857345125755,2904.7921904177565,3.0486403782724416,646.7931180944095,-2170886.0209334195,-93903.33556760912,28.11089482835081,4597.676417954019,61.25644010727183,-3224.447124656009,6315.2319818658,435.3373112205768
2010-01-29,-0.877086242249101,-1626.0236749593355,214.4773373903847,-908.235990535091,506.4933814086696,111.14697706160557,-311.93920749465025,265.38897668709984,514.2217131217963,-17.54660977304356,-1.283332796790899,1695.0899319013088,272.69822315196194,819.350003422671,0.0,881.6413929802187,-109.37991824117701,819.350003422671,0.0,5396.099568171701,240.74934839374774,1741.50358001139,223.56548900516785,481.9890116897831,158.57947170588804,-909.2261160907436,57.98454672540512,483.70184744660963,-434.0257859242703,-314.38344095710585,-680.3103911767862,0.0,348.58223844713604,32.8347123190511,-15305.443936739519,1573.2704279060256,1.0456060533998048,-1672.8343390223577,6.328039860981204,-16.98084615037188,-20.806155055825002,-8.743788710983608,0.6165125564539409,-1.3820028177589507,42.64837216385695,11.174814984247632,640.8821865217598,-521.0691630267546,57.96826839177211,-322.64776034676635,0.3891972867773248,0.478544471103987,-52.054406933462815,24.485213187165755,28.10934138396169,-10.022322686899031,-73.26210150406206,2426.430666050259,-64.82884978819516,26.427198428532847,-1.4372179183516778,-20.1896526171231,84.0666088899452,54.412912923752515,275.6179476934667,-1.0899024515063047,204.9406655765033,8794.867732200131,18.807353593514065,13860.264131230302,-10681.615736609325,24072.0806272286,18.807353593514065,19.46266637346946,0.0,13.099322772516292,279.1666566863496,2.5601552103593264,-822.4833840769924,-1152127.0287073255,10721.178302272456,3.117106246967296,-56.29307278426859,18.49400028174432,302.5133082864222,5508.67567661504,514.8001757244406
2010-02-26,5.726761393839207,-1769.3391331214593,522.3422620134261,216.9443488619025,-929.2784454523337,521.333740202819,-301.4200081330219,-248.13913535538904,454.9228850881981,-4.964697466980532,-1.5555039651243823,1770.7520552173826,283.61686858070857,820.408227490292,17865.152329572382,1084.2449105498786,-120.63653939391295,820.4082274902919,0.0,5368.131788699903,255.43072001048552,1823.2542159585767,-47.274578914569446,477.70785553618674,126.021394976006,-1019.7816740580612,25.65177680808366,363.2827248875094,-418.7505637427107,-312.58311223391013,-697.5961231532307,0.0,218.20038445865077,38.05727021000518,-307945.4490343793,1455.5277180832225,-0.007956771724462186,2626.221285752959,-6.328039860981204,-38.92962922726064,-41.740941534369995,19.807136723223266,2.8745946455820075,0.27821551528167676,96.170057214591,-17.238570146098482,-212.98808923470082,647.2050326714259,-525.244403199047,60.24452987155814,-1.6090165060010477,-0.6655697354295276,-1326.9715918802212,180.3250491809149,63.603333755954736,46.661087301579414,-6.698950631038514,1553.7281314698812,-38.88781721202666,27.932011772369606,10.578131159279735,22.575995041782107,137.6773790554098,-56.75493102431005,552.348297137185,68.7988314913,371.63010048441356,10737.887208963628,33.166471701552865,108070.64618770685,34876.806060763076,96618.27202672977,33.166471701552865,-132.0708668820149,0.0,-1.572189339647121,622.5596305167164,0.2516661594545937,3.763806438232109,-1366259.7840878367,11163.8407025091,5.381166012643405,848.2504792259715,106.80853994519748,576.9125924371874,415042.4060895632,155.5601343882131
2010-03-31,12.172871934837321,-1858.8195654447354,-18.300026568214687,527.0918835735431,227.4796738591901,-937.8590741249307,-2510.1237913600607,809.3486251344048,472.13636299039996,-18.70856655482975,4.878676081598393,1070.294787646869,-158.84937372978112,1064.0453992334612,11143.344328680723,-727.5343910503108,-311.7636523662904,1064.045399233461,0.0,-33679.220711063404,227.15876929623963,1084.7773318700051,-5.202185946464124,0.0,11.442917769703193,0.0,0.0,0.0,-425.8068644850938,-1120.6782649282536,-797.8068133202049,0.0,0.0,36.305979078570324,-528460.963205087,326.8933892939584,9.228740398824367,-104.82472991055238,0.0,43.06862554095959,69.76701624399539,-3.7961256339092415,1.2226203526317079,-0.03153599599768153,3.370483514687294,23.756852495861494,-495.8250269303893,-218.10035848853147,649.9110356615025,-528.9620296673053,-0.0793759202282125,-0.7414964762717275,869.715298568979,200.7581212702571,36.32721504376832,21.111791991652524,263.57532801237073,-9375.178540194644,32.890713144741376,489.4423104951202,-18.82223493396492,8.221103971043476,332.30554676767315,1968.532001702846,-1964.8979691361455,42.343846951394426,109.12192308616613,-6300.473094618064,103.3451356962341,91595.1902888231,123373.8008713494,-8866.659361904021,103.3451356962341,4.398549623716974,0.0,-4.733624327890728,-1988.6603155079174,-0.7794112012674876,406.9478024286782,-2197433.896613747,-90715.3391866351,0.8673626933208425,3269.165462484598,39.39190227991321,-32915.598721784765,11199.357613247645,1661.5724160822701
2010-04-30,30.69285347121995,-1826.2876920517638,81.13212710821753,-17.906174006178475,529.3773441298995,226.84462805837336,-3277.650980368884,760.9636296155509,545.2089589673038,-47.77972489051902,3.8111375384453487,-211.01079729719294,103.05970119516986,679.7535517536633,8249.817069526267,-1455.4585430428335,-66.8285534820747,679.7535517536631,0.0,-26545.684029695218,265.0475891162998,-243.8767062121879,390.0655691881611,0.0,34.57097118823266,0.0,0.0,0.0,-219.52364795988416,-1570.7366625867653,-533.197886280054,0.0,0.0,40.042061605618436,-525638.9773746032,-1019.0802717568076,-6.420657887332979,809.9797797790825,6.378254892983079,17.719794060043892,-96.59379410131248,-2.9010528982721553,0.15572260435092744,1.6753191273005572,14.608492288355592,12.683268900683515,547.4400775600136,-496.41573566095593,-217.88646331761586,650.7899372347664,94.65336009811526,-0.7262896033714092,-4268.318679855049,-777.179646929007,-10.513083269594972,61.27912000879286,-24.73783194735698,-4235.900403947093,40.73746809672475,41.962258641508015,-663.5961831807433,-22.96735175783334,-572.1963937157934,-259.67179520707487,-236.22952124779113,-2.867201087511148,373.8675962099096,9652.986870426685,9.950301263299025,242709.21899681166,284195.2010018807,-41485.982005070895,9.950301263299025,-25.682075108411368,0.0,4.16367532062116,328.74184684895226,3.3292159980405476,-935.6847795506042,-44595.761312156916,-343317.2731441476,54.61298068684596,56909.99469845905,-209.08871716509702,-82.48149044036109,33582.25586974574,-400.0577815718948
2010-05-31,-59.73128501017877,-1969.8888119224155,206.76862439281103,77.63362855083156,-30.978397889966857,524.8181022115552,-3157.566912318479,639.599104007835,693.2476998079729,-145.56123224983256,-2.183103842059823,105.40315796764928,204.77031589804034,604.2842264221898,5289.15344050492,-2409.1014805418454,-31.646970609086477,604.2842264221895,0.0,-26402.440574504246,255.64971270125193,81.78785526933814,424.1941830150376,0.0,-13.510311599660252,0.0,0.0,0.0,-219.51636038132696,-843.8669458454494,-425.2284396840191,0.0,0.0,-27.31452215368769,-238834.93023029683,-1895.1261071413585,-2.840271053361702,-1505.6218881447994,0.02669986156027626,-26.34198836794817,59.37023991930141,-10.668969126129696,1.0060442944358954,-2.1365112954952195,67.91102694650544,-47.13818982860016,229.03252172161956,550.2099485808357,-499.13303127221593,-216.83476540064055,3.3392757541199387,2.2006737193730332,-490.0615594728097,21.12641046892122,14.958474869459224,-104.34743329517454,-8.352078613690054,21697.96370619097,-8.422531749067442,85.16984713059719,66.17474598295269,-19.455909515954772,-117.41286829197179,31.206803626106648,1833.9344396196939,-62.570426904038186,331.24337317182653,8435.687310035748,-134.6100849157871,144350.1147219455,-8016.129711974412,150471.53101264406,-134.6100849157871,-20.767005445247946,0.0,0.7597319215346907,1897.7697209035287,0.06409061686724371,-129.99827773302331,2483644.696958542,1461.011787044059,1.815634927073802,39397.257864287996,93.37086156353689,-259.1868591917846,-729962.0817631786,508.8395019778377
2010-06-30,-59.45998587943593,-1932.6786279922585,401.67655736151767,215.03946825687677,75.07372715170509,-33.666327550553916,-3197.165535744451,-66.60511785097705,760.0211357720674,0.0,14.881346854710026,492.11027339228445,-162.22609067557474,310.33218111914925,-861.2647879855145,-276.63343245614556,0.42945826058781833,310.33218111914925,0.0,-19394.712268280557,-523.4382013929928,533.2568805582156,-41.09617834265448,-1183.2371864358693,-166.83230969772129,0.0,-355.5328848160131,722.0599561920225,-409.49803146322154,-1149.9119922273105,-108.43398117869177,0.0,817.7267091213848,6772.434748925872,-608187.0340356884,627.7742386437973,3.3993282280669916,1233.8039384815802,0.028188419606487436,-65.54858964123443,61.111282563281634,4.630619486210776,0.007904362426685907,4.093340594964795,69.04025204176469,-74.33657961444374,-336.8136477615907,230.9860372525082,554.8393197990499,-503.3348047421609,3.949950753725517,1.7719815360461628,2034.2425073091836,140.22465890527064,-23.174808280998604,-279.445060536425,-118.91288310678686,13182.780372276298,-87.2616969509396,-85.6253296001446,600.7908645093615,26.121586313343812,-661.5647933779342,-1551.8320089431259,1068.9712317925732,-143.10662907474716,928.0066792832185,-13615.639825090708,-67.61367545376476,65630.4310738584,-61679.37020953465,74697.36524758721,-67.61367545376476,123.65105033146341,0.0,25.76032834859617,1224.3873569996358,-8.644534700597765,861.8868664589861,3245568.018708378,-6173.67718178784,-13.05721743854366,-51825.136434221175,2.8511841211534374,2071.421800280168,278299.31156003976,-2115.4663059176346
2010-07-30,25.49309224090405,-1925.3235849972493,-724.8837385861486,395.9270406531011,213.36148685223696,77.29365554898982,-3500.035589304876,-847.0155197146149,652.1255217090669,-45.68842264217051,14.951863190048357,535.0346526858029,-161.28238361770173,208.78857377994856,-1235.5268740825143,-207.7487787837436,12.108707061050183,208.78857377994868,0.0,-19118.79439879168,-504.6860027994067,574.7862166277057,24.635609185590322,-1159.99906773676,-168.24608335605186,0.0,-155.93104712953823,882.9190406424394,-402.83859479746,-1142.6476685058526,-101.50246313209027,0.0,980.1999013525082,6632.481498736796,-534894.4405848177,2319.7583814980408,-4.098117762035793,1251.0156778333385,-0.0470983838794643,16.270823184538266,-44.85468678257308,-13.86836259582924,-0.3957282455629496,-2.247332912790395,-115.74320682548932,-141.48992248102627,-830.9054170125235,-343.32954535538,221.59614882364667,553.3290914818635,2429.1025649347066,0.4093381220617548,-2852.407956679136,-14.127925072059043,-47.40988015820312,-2.575701851817996,2.9302058321233346,509.9787217721823,11.598939773229354,-29.81444768372694,2.9768081460666167,-4.179784002906956,-81.46877538138096,-161.826156478881,-214.1761472633225,-20.383593728435244,-270.4763092295361,-10425.431136195723,-4.717165190660964,-220740.44947266765,-189495.1802319428,-29901.85473145079,-4.717165190660964,-3.6337681185864312,0.0,-0.4704941314171407,-235.07590333094777,3.185660844640715,-2.923612108517318,-2620248.729215473,-508.4507461578469,-6.672269617474797,-1513.1599125918437,-214.64416428714958,140.75248129331885,191539.47136333113,-24.677053057201647
2010-08-31,-44.37616682641647,-1901.6671879730363,-698.8602584038402,-708.9387782329445,390.35863970371236,209.47709564684524,-3337.722156967831,-694.2323476278216,628.4907642077436,8.060872036341626,17.57869203978121,231.23855861498507,-239.5107903633642,462.8057896371502,1657.827939448776,-226.6299503911584,-11.555381622972932,462.80578963715016,0.0,-18790.74426159493,-429.48877567529985,289.99324230545807,160.68807451572889,-2068.8905451570886,-586.7816000336618,0.0,-78.86439869400668,1732.6455419655667,-382.2940616956354,-824.1746085250744,-22.398907197308745,0.0,1972.4610055851522,6658.804727656017,-514545.0860313013,1583.2858380639539,0.16314433364853898,-1279.5063688439823,-0.04222517403437287,79.09769218928442,-64.08649722703524,-1.4984086964946073,-3.2180069296124145,0.750424501091941,-103.28241026863088,-92.98371122711796,208.01762914674617,-820.1260715502847,-338.2930623604165,219.14684572844595,-41.64480525079625,-1.2853821573870574,-2246.1290900692993,143.92686082836371,10.48127571858413,32.50267487245634,-71.41068199995772,-24643.350451898867,77.12351364864642,-50.39462077972439,16.98113959221712,19.19818645303019,86.52610974207619,236.4678625802876,-270.6592584430109,145.60015907731326,-414.5784244874121,-8690.207243626472,86.69197212874282,-88831.83282645978,-19065.802178029902,-73117.36364893708,86.69197212874282,-20.422601564041543,0.0,-4.033795168791457,-943.6960746494296,-0.15903821462351786,-57.36122655630129,-1356311.605487138,-676.1379585621544,-5.82943573950962,-40199.361706733864,71.5185960600761,366.0582957105689,-5773.432326830283,33.8900155627548
2010-09-30,57.843685002553116,-2098.1354933596604,334.98405713645394,-700.8253187160298,-716.0304692371564,395.45218121349944,-2838.0991984724587,-1701.7205763511297,902.3904271329181,-16.40730653248597,-18.27711578778659,485.6999695378842,240.76879371535264,292.0542880739313,4505.736725059436,-1146.8170875556498,364.70914706599086,292.0542880739313,0.0,-11729.81482792465,216.60750523693528,422.817856753074,15939.034519143477,-3387.024274840776,-142.46789908142028,0.0,132.88561417241772,4053.8822931058107,-139.0621259337993,-485.89998767433667,162.60032333757428,0.0,3722.204528667568,8539.25115891452,-457289.0641048362,-487.89255368615983,-7.50618470547686,-1980.904248257868,0.13525484804900678,-74.1655033696365,33.23931882047742,-21.477060824728824,3.341058792023972,-1.3001560164154524,184.60579989595772,-18.938272137399053,1009.5374750982171,188.95115294379394,-833.2515674060073,-328.3185940687354,-19.006840345179626,3.3978775713919918,-3223.4502516240764,406.1499854886206,169.413375979771,148.54325107400626,603.9632550581315,-16037.97778283332,197.31114810847313,152.1507360868668,281.5173465372955,43.42464034653386,302.5155053291405,-108.07460403545758,331.01881419806887,359.75605228430277,2279.132640969543,34658.93606040755,-78.64543272325052,-40405.631370855495,-11566.538928279653,-29506.720280228183,-78.64543272325052,-218.42264914228332,0.0,-29.979170345534573,353.1555429428372,2.159310991266114,-816.988904084311,3779945.9287186563,19062.289994140134,33.62250919393637,17225.406639886147,-2.3731205903886803,-2021.6053003152992,-214529.74751056262,-391.2938278675124
2010-10-29,20.070677367054383,-1973.9910698251433,-589.4217350791781,332.64886788997853,-686.582764241475,-706.2341466724371,-2868.014975243601,-244.93217891969147,772.3950125397546,51.19946308204592,-18.198872022902158,1051.2187390197644,292.52732089908807,446.2013997216307,4587.900874359278,-1185.5213460026034,372.6632197720673,446.2013997216306,0.0,-11760.939848028918,-569.7365035070352,988.2250897656726,15930.887895977166,-3395.957367101187,-138.37602597704043,0.0,109.30827414022514,4076.5569034479217,-155.83148847541185,-3367.1283649337233,164.24247133560152,0.0,3742.7059427084737,8141.306428938269,-450928.94621350936,-51.57268825487387,7.4279261638982526,954.2048727036799,-0.03734358513331948,90.35452034979502,2.07640330111866,-2.1021307082431804,-2.9756074294854784,3.8000119863817665,-92.84565780320463,-86.48760962661345,-946.3531527635423,1013.8959483524841,209.44227327343327,-829.2770036226493,52.05387753986997,1.0425425513980402,357.14902749198654,65.57146536952632,26.146531990938,0.4717728438469635,0.858998543784196,-19572.25947080677,6.307742705926785,94.9479048871849,5.34830147304308,2.0418492114470723,-32.23152660190044,-66.5538530375843,-492.02998730864056,10.813815969388997,-424.52828304679133,-517.0137594342232,-9.404916290883335,-125356.13282715622,-77823.34704590263,-47003.324734658934,-9.404916290883335,23.694732021536765,0.0,0.02105038432845019,-529.149051220309,-8.071850950380826,3848.417414489563,-514721.5297186971,1997.0144763429635,4.982334713705143,-235.75073774433986,24.735769646042627,-577.982912827425,620.8069157492682,-235.66128585433353
2010-11-30,-3.103511666857799,-1962.109401466179,783.7491381924538,-596.0605649901178,298.4029120155276,-709.751310714573,-3961.732199050901,754.9090409716749,679.4190965310166,-47.7086760632421,-14.28025930086304,872.2043925441556,306.06446763070585,195.2055794762562,0.0,-1088.4546242005035,361.17959283929645,195.20557947625625,0.0,-11950.282210443655,-673.6844687401835,830.0662329382044,17207.23937494447,-2772.259081544054,306.0578662259793,2793.5508339623048,104.33521778003282,21904.405068666234,-150.69886143266683,-3571.529884213809,181.4875758425675,0.0,3238.4015514037824,8926.075604498765,-475077.68318793137,934.4257646132193,-3.0548552484423928,141.28588255558043,0.05155355090111868,-33.976138347314375,49.21961510695661,-3.9441707739393905,1.2440456311570216,-4.406689587845988,124.53051794891235,84.24713712790026,1147.1287195689874,-946.2185300751114,1016.9186476480213,194.6761121673249,130.49086414543717,-0.41868882832690657,2245.052204528721,76.59040737257646,33.994132251984865,32.80807023817141,-116.97882728988031,650.8474742134458,-31.55314434592634,130.77502447820507,23.96331098980616,-2.515718503530195,28.093796225427468,-146.89245211018442,-417.5027375090831,51.599433723732545,654.1192557478207,8860.51709001232,19.050331078972036,105774.70790333021,38259.098195167724,65459.2587700882,19.050331078972036,-18.641296460951253,0.0,5.572611824287618,-357.4211577290298,0.11591850848729379,4.1407322145119,2617769.978100151,3345.48333980811,16.21073121172128,2387.5981583021785,-16.319239842312527,-1.0673540765019425,-951.7584833796082,114.51651408491966
2010-12-31,61.633623922958655,-1877.4167947228243,290.1787240933803,789.2182687839286,-601.0905281972707,300.9288325071518,-4616.799867978007,440.39049292160234,518.2299969812075,-40.55722036703037,29.93276938134512,727.0517379250558,45.911591559592814,401.1836533545617,0.0,-1895.9871832836213,479.06958098685527,401.18365335456167,0.0,1035.4928022953206,242.63273075365555,734.4553372360817,13.148474575083169,0.0,0.0,0.0,0.0,0.0,-300.71759358517613,232.98871176086092,148.7358122125029,0.0,0.0,2414.923572854025,-586169.343707041,2171.4394270795087,15.322702959125877,-1903.278000475672,0.02021443822222313,-20.819008586039963,-46.422530602576444,9.857673191580375,2.610566533803066,-0.9174112072584956,51.614817925281386,54.99183209188095,-435.06750303838186,1157.9172179351285,-957.0842184145278,1027.5130043118386,84.98670432994095,-1.5267060101081347,2709.641453666147,-103.5284919425003,77.35950634353185,47.63463800106149,-537.6528223982341,9125.635907752652,-181.98376683024227,-483.67891454398296,-502.62933985711584,71.11662604896435,12.509476706574333,503.34545094743214,1879.1173753641706,-109.81612459296912,136.6469902128665,16223.92998547596,63.70984199944054,364031.5356330443,164091.10521992063,200541.43871531868,63.70984199944054,47.17776325462805,0.0,23.071510754115565,1926.904538563882,1.2752849480316542,-3664.2387277109306,1891627.3905929923,-5821.919438919482,22.10361784013213,-5789.860664745502,196.23414528271496,2345.3407814534366,95740.98263973133,234.74900905868049
2011-01-31,-7.927304946625813,-1842.047699988271,-20.948861095351933,291.9227979177711,798.433653061716,-605.4833371094022,-3463.005808625523,1859.780189401088,445.7423452899581,-75.18970245072721,29.62603418996061,665.2300118531158,42.51231570282633,249.62759894792612,0.0,-295.4903799309987,400.50380925396763,249.6275989479262,0.0,931.2288563276456,256.396724578838,672.2649470659909,56.55284580260415,0.0,0.0,0.0,0.0,0.0,-315.1749686203862,210.8612992371521,158.472894540859,0.0,0.0,2277.525133793485,-568417.8029529819,1188.6748003163534,-10.329271190264112,815.7778588464421,0.0017793765361355796,39.084348409024145,-54.01131781817736,0.9608957927293886,-0.4456768967283722,2.8120514028146886,4.9749836226455955,-15.573028028561339,-265.92091886087326,-439.5808144027676,1160.8929177071452,-960.7854230157361,-34.73888298508973,0.4408843554163009,460.7253320812815,7.214325705586816,-6.199924997933522,1.1176316212462893,-56.93120138464215,644.3397034465572,-30.908074580442985,48.16320163724458,-7.917974157203105,6.605745785981981,-2.2247517402433914,-199.12119976282747,-61.08802011403532,12.19742539156914,648.3967260197132,-519.0463945129886,4.875238794480082,6416.679369769059,-2007.2678920100443,7755.804587407038,4.875238794480082,-20.57879734191502,0.0,0.6555731693815012,-52.99277138816251,2.4518688162742386,-131.15035636790384,113066.47698310018,285.52535435373284,1.6319052911123322,52.32496173681284,-10.348522133873303,39.5865586953405,4653.410362048729,-382.7899015482533
